cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n60,7,2,8,3,10,4,0,1,10,5,7,0,4,0,8,2,4,5,5,6,8,3,5,3,4,0,4,8,3,5,0,4,8,1,8,3,2,10,6,1,4,10,7,3,0,9,1,3,9,4,0,5,0,0,7,5,7,6,4,7,6,2,5,10,5,2,1,6,8,4,2,0,8,5,7,3,1,1,4,5,7,0,9,8,5,0,2,5,4,0
n59,7,2,8,3,10,4,5,1,10,5,7,0,4,0,8,2,4,5,5,6,8,3,5,3,4,9,4,8,3,5,0,4,8,1,8,0,2,10,6,1,4,10,7,3,7,9,1,3,9,4,0,5,0,0,7,5,7,6,4,7,6,2,5,10,5,2,1,0,8,4,2,6,8,5,7,3,1,1,4,5,7,0,9,8,5,0,2,5,4,0
n62,7,2,8,3,10,4,0,1,10,5,7,0,4,0,8,2,4,5,5,0,8,3,5,3,4,3,0,8,3,5,0,4,8,1,8,0,2,10,0,1,4,10,7,3,0,9,1,3,0,4,9,5,1,4,7,5,7,6,4,7,6,2,5,10,5,2,1,0,8,4,2,0,8,5,7,3,1,1,4,5,0,0,9,8,5,0,2,5,4,0
n61,7,2,8,3,10,4,0,1,10,5,7,0,4,0,8,2,4,5,5,0,8,3,5,3,4,0,0,8,3,5,0,4,8,1,8,0,2,10,0,1,4,10,7,3,0,9,1,3,10,4,9,5,1,4,7,5,7,6,4,7,6,2,5,10,5,2,1,0,8,4,2,0,8,5,7,3,1,1,4,5,0,0,9,8,5,0,2,5,4,0
n66,7,2,8,3,10,4,0,1,10,5,7,0,4,5,1,0,4,5,5,0,8,3,5,3,4,0,0,8,3,5,0,4,8,0,8,5,2,10,10,1,3,10,7,1,0,9,0,3,6,4,0,6,0,0,7,10,0,6,4,7,6,2,5,10,5,2,1,0,8,4,2,7,3,5,7,3,1,1,4,5,0,9,9,8,5,5,2,5,4,9
n65,7,2,8,3,10,4,0,1,10,5,7,0,4,5,1,3,4,5,5,0,8,3,5,3,4,0,0,8,3,5,0,4,8,6,8,5,2,10,10,1,3,10,7,1,0,9,0,3,6,4,0,6,0,8,7,10,0,6,4,7,6,2,5,10,5,2,1,3,8,4,2,7,1,5,7,3,1,1,4,5,0,9,9,8,5,5,2,5,4,9
n68,7,2,8,3,10,4,5,1,10,5,7,0,4,1,0,0,4,5,5,0,8,3,5,3,4,0,3,8,3,5,9,4,8,3,8,5,2,10,10,1,3,10,7,1,1,9,1,3,9,4,10,6,6,0,7,10,0,6,4,7,6,2,5,10,5,2,1,0,8,4,2,0,0,5,7,3,1,1,4,5,5,9,9,8,5,0,2,5,4,0
n67,7,2,8,3,10,4,0,1,10,5,7,7,4,1,0,0,4,5,5,0,8,3,5,3,4,0,3,8,3,5,9,4,8,3,8,5,2,10,10,1,3,10,7,1,0,9,0,3,9,4,10,6,6,0,7,10,0,6,4,7,6,2,5,10,5,2,1,0,8,4,2,0,0,5,7,3,1,1,4,5,0,9,9,8,5,0,2,5,4,4
n78,7,2,8,3,10,9,5,1,10,7,7,0,4,1,10,5,4,5,5,3,8,7,8,0,4,5,5,8,3,0,0,4,0,0,5,8,2,10,9,1,1,10,7,10,0,9,2,3,1,7,9,3,5,3,4,0,0,6,4,7,6,2,5,10,5,2,1,0,3,4,2,7,8,5,10,3,1,1,4,7,2,0,0,8,5,7,2,5,4,6
n77,7,2,8,3,10,9,5,1,10,7,7,6,4,1,10,3,4,5,5,3,8,7,8,0,4,5,5,8,3,0,0,4,1,0,5,8,2,10,9,1,1,10,7,4,5,9,2,3,1,7,0,3,5,3,4,0,0,6,4,7,6,2,5,10,5,2,1,0,3,4,2,7,8,5,10,3,1,1,4,0,2,0,0,8,5,7,2,5,4,6
n80,7,2,8,3,10,9,5,1,10,7,7,4,4,1,10,0,4,5,5,3,8,0,8,0,4,5,5,8,3,0,0,4,0,5,5,8,2,10,9,1,1,10,7,9,1,9,2,3,0,7,2,3,5,0,4,0,6,6,4,7,6,2,5,10,5,2,1,4,0,4,2,7,8,5,10,3,1,1,4,3,2,9,1,8,5,7,2,5,4,6
n79,7,2,8,3,10,9,5,1,10,7,7,4,4,1,10,10,4,5,5,3,8,8,8,0,4,5,5,8,3,0,0,4,0,5,5,8,2,10,9,1,1,10,7,0,0,9,2,3,0,0,2,3,5,0,4,0,6,6,4,7,6,2,5,10,5,2,1,4,0,4,2,7,8,5,10,3,1,1,4,0,2,0,1,8,5,7,2,5,4,6
n84,7,2,8,3,10,9,3,1,10,7,7,0,4,1,10,0,4,5,5,3,8,5,8,0,4,5,5,8,3,4,7,4,5,0,5,8,2,10,9,1,1,10,7,2,0,0,2,3,0,0,6,3,5,0,3,0,0,6,4,7,6,2,5,10,5,2,1,5,1,4,2,9,5,5,10,3,1,1,4,0,2,0,10,8,5,7,2,5,4,6
n83,7,2,8,3,10,9,0,1,10,7,7,0,4,1,10,0,4,5,5,3,8,5,8,0,4,5,5,8,3,0,7,4,0,0,5,8,2,10,9,1,1,10,7,2,2,0,2,3,0,0,0,3,5,0,3,0,0,6,4,7,6,2,5,10,5,2,1,5,1,4,2,9,5,5,10,3,1,1,4,1,2,0,0,8,5,7,2,5,4,6
n86,7,2,8,3,10,9,0,1,10,7,7,0,4,1,10,0,4,5,5,3,8,5,8,0,4,5,5,8,3,0,0,4,0,0,5,8,2,10,9,1,1,10,7,0,0,0,2,3,3,10,5,3,5,0,0,0,0,6,4,7,6,2,5,10,5,2,1,0,0,4,2,9,5,5,10,3,1,1,4,0,2,0,0,8,5,7,2,5,4,6
n85,7,2,8,3,10,9,10,1,10,7,7,3,4,1,10,0,4,5,5,3,8,5,8,0,4,5,5,8,3,0,0,4,0,0,5,8,2,10,9,1,1,10,7,0,8,0,2,3,0,10,5,3,5,0,0,0,0,6,4,7,6,2,5,10,5,2,1,0,0,4,2,9,5,5,10,3,1,1,4,0,2,0,0,8,5,7,2,5,4,6
n92,7,2,8,3,10,9,4,1,10,7,7,3,4,1,4,0,4,5,5,0,8,1,8,10,4,5,5,8,3,3,1,4,0,0,5,8,2,10,9,1,5,10,7,0,3,3,2,3,10,2,0,3,5,6,7,4,3,6,4,7,6,2,5,10,5,2,1,5,1,4,2,9,0,5,10,3,1,1,4,3,2,0,0,8,5,7,2,5,4,0
n91,7,2,8,3,10,9,0,1,10,7,7,0,4,1,9,0,4,5,5,0,8,1,8,10,4,5,5,8,3,0,1,4,5,0,5,8,2,10,9,1,0,10,7,0,0,0,2,3,10,2,1,3,5,6,7,0,3,6,4,7,6,2,5,10,5,2,1,0,0,4,2,9,0,5,10,3,1,1,4,3,2,0,0,8,5,7,2,5,4,0
n94,7,2,8,3,10,9,0,1,10,7,7,3,4,1,0,0,4,5,5,0,8,1,8,10,4,5,5,8,3,0,0,4,0,0,5,8,2,10,9,1,0,10,7,3,9,6,2,3,10,0,0,3,5,6,0,0,0,6,4,7,6,2,5,10,5,2,1,8,10,4,2,9,0,5,10,3,1,1,4,1,2,10,0,8,5,7,2,5,4,1
n93,7,2,8,3,10,9,0,1,10,7,7,3,4,1,0,0,4,5,5,0,8,1,8,10,4,5,5,8,3,0,0,4,0,0,5,8,2,10,9,1,0,10,7,0,0,6,2,3,10,0,0,3,5,6,0,0,7,6,4,7,6,2,5,10,5,2,1,1,10,4,2,9,0,5,10,3,1,1,4,0,2,10,1,8,5,7,2,5,4,3
n98,7,2,8,3,10,9,8,1,10,7,7,0,4,1,6,0,4,5,5,0,8,1,8,7,4,5,5,8,3,5,7,4,0,0,5,8,2,10,9,1,0,10,7,0,7,5,2,3,0,0,0,3,5,6,0,9,1,6,4,7,6,2,5,10,5,2,1,1,0,4,2,0,0,5,10,3,1,1,4,0,2,9,0,8,5,7,2,5,4,0
n97,7,2,8,3,10,9,0,1,10,7,7,9,4,1,6,0,4,5,5,0,8,1,8,7,4,5,5,8,3,4,7,4,0,0,5,8,2,10,9,1,0,10,7,2,0,5,2,3,0,0,0,3,5,6,0,9,1,6,4,7,6,2,5,10,5,2,1,1,0,4,2,0,0,5,10,3,1,1,4,0,2,9,0,8,5,7,2,5,4,0
n100,7,2,8,3,10,9,0,1,10,7,7,0,4,1,0,0,4,5,5,5,8,1,8,3,4,5,5,8,3,5,0,4,0,0,5,8,2,10,9,1,0,10,7,4,0,0,2,3,0,0,0,3,5,6,0,9,0,6,4,7,6,2,5,10,5,2,1,1,10,4,2,0,10,5,10,3,1,1,4,0,2,9,3,8,5,7,2,5,4,0
n99,7,2,8,3,10,9,0,1,10,7,7,0,4,1,0,0,4,5,5,0,8,1,8,10,4,5,5,8,3,0,1,4,0,2,5,8,2,10,9,1,0,10,7,4,7,0,2,3,0,1,6,3,5,6,0,9,0,6,4,7,6,2,5,10,5,2,1,1,10,4,2,0,10,5,10,3,1,1,4,0,2,9,3,8,5,7,2,5,4,0
n108,7,2,8,3,10,9,0,1,10,7,7,2,4,7,9,0,4,5,5,0,8,9,8,0,4,10,8,8,3,0,4,4,0,3,3,8,2,10,0,1,6,10,7,0,0,5,2,3,3,8,7,3,8,0,7,7,0,6,4,7,6,2,5,10,5,2,1,0,3,4,2,0,5,5,2,3,1,1,4,0,2,0,0,8,5,7,2,5,4,0
n107,7,2,8,3,10,9,0,1,10,7,7,2,4,7,9,0,4,5,5,0,8,9,8,0,4,10,8,8,3,0,4,4,0,3,3,8,2,10,0,1,6,10,7,0,0,0,2,3,3,8,7,3,8,0,7,7,0,6,4,7,6,2,5,10,5,2,1,0,3,4,2,0,5,5,2,3,1,1,4,0,2,0,0,8,5,7,2,5,4,0
n110,7,2,8,3,10,9,5,1,10,7,7,2,4,7,9,0,4,5,5,6,8,9,8,10,4,10,1,8,3,0,0,4,0,3,3,8,2,10,10,1,6,10,7,0,7,0,2,3,0,8,7,3,8,0,7,7,0,6,4,7,6,2,5,10,5,2,1,0,3,4,2,0,0,5,2,3,1,1,4,10,2,5,0,8,5,7,2,5,4,0
n109,7,2,8,3,10,9,5,1,10,7,7,2,4,7,9,0,4,5,5,6,8,9,8,10,4,10,1,8,3,0,0,4,0,3,3,8,2,10,0,1,6,10,7,0,7,0,2,3,0,8,7,3,8,0,7,7,0,6,4,7,6,2,5,10,5,2,1,0,3,4,2,0,8,5,2,3,1,1,4,10,2,5,0,8,5,7,2,5,4,0
n114,7,2,8,3,10,9,0,1,10,7,7,2,4,4,9,0,4,5,5,7,8,9,8,0,4,10,0,8,3,0,0,4,2,1,3,10,2,10,0,1,6,10,7,1,2,0,2,3,0,8,7,3,8,0,7,7,5,6,4,7,6,2,5,10,5,2,1,2,3,4,2,0,0,5,0,3,1,1,4,0,2,0,6,8,5,7,2,5,4,7
n113,7,2,8,3,10,9,0,1,10,7,7,2,4,4,9,0,4,5,5,7,8,9,8,0,4,10,3,8,3,0,0,4,2,1,3,0,2,10,0,1,6,10,7,0,2,0,2,3,0,8,7,3,8,0,7,7,0,6,4,7,6,2,5,10,5,2,1,2,3,4,2,0,0,5,0,3,1,1,4,0,2,9,6,8,5,7,2,5,4,0
n116,7,2,8,3,10,9,0,1,10,7,7,2,4,4,9,0,4,5,5,8,8,9,8,4,4,10,0,8,3,5,0,4,10,1,3,5,2,10,0,1,6,10,7,0,0,0,2,3,0,8,7,3,8,0,7,7,0,6,4,7,6,2,5,10,5,2,1,8,3,4,2,0,9,5,0,3,1,1,4,5,2,2,0,8,5,7,2,5,4,7
n115,7,2,8,3,10,9,0,1,10,7,7,2,4,4,9,4,4,5,5,8,8,9,8,0,4,10,5,8,3,0,0,4,10,1,3,5,2,10,0,1,6,10,7,0,0,0,2,3,0,8,7,3,8,0,7,7,4,6,4,7,6,2,5,10,5,2,1,8,3,4,2,0,0,5,0,3,1,1,4,5,2,2,8,8,5,7,2,5,4,0
n122,7,2,8,3,10,9,0,1,10,7,7,2,4,0,2,0,4,5,5,1,8,10,8,9,4,10,2,8,3,0,7,4,4,9,0,8,2,10,0,1,6,10,7,0,6,1,2,3,8,8,0,3,8,10,1,2,0,6,4,7,6,2,5,10,5,2,1,8,1,4,2,2,0,5,0,3,1,1,4,0,2,0,0,8,5,7,2,5,4,0
n121,7,2,8,3,10,9,0,1,10,7,7,2,4,0,2,0,4,5,5,1,8,10,8,9,4,10,2,8,3,0,7,4,4,0,0,8,2,10,0,1,6,10,7,9,6,1,2,3,8,8,0,3,8,10,1,2,0,6,4,7,6,2,5,10,5,2,1,0,1,4,2,0,4,5,0,3,1,1,4,0,2,2,0,8,5,7,2,5,4,0
n124,7,2,8,3,10,9,8,1,10,7,7,1,4,0,2,10,4,5,5,0,8,0,8,0,4,10,2,8,3,0,3,4,4,8,0,0,2,10,0,1,0,10,7,0,0,1,2,3,8,8,0,3,8,10,1,2,0,6,4,7,6,2,5,10,5,2,1,5,1,4,2,0,0,5,0,3,1,1,4,0,2,0,0,8,5,7,2,5,4,1
n123,7,2,8,3,10,9,8,1,10,7,7,1,4,0,2,10,4,5,5,0,8,0,8,1,4,10,2,8,3,0,3,4,4,4,4,0,2,10,0,1,0,10,7,0,0,1,2,3,8,8,0,3,8,10,1,2,0,6,4,7,6,2,5,10,5,2,1,5,1,4,2,0,9,5,0,3,1,1,4,0,2,0,0,8,5,7,2,5,4,1
n128,7,2,8,3,10,9,3,1,10,7,7,2,4,0,2,0,4,5,5,0,8,0,8,0,4,10,2,8,3,4,6,4,4,4,2,0,2,10,9,1,0,10,7,6,0,1,2,3,8,8,0,3,8,10,0,2,0,6,4,7,6,2,5,10,5,2,1,2,1,4,2,6,0,5,0,3,1,1,4,3,2,10,0,8,5,7,2,5,4,1
n127,7,2,8,3,10,9,0,1,10,7,7,2,4,0,2,0,4,5,5,8,8,0,8,2,4,10,2,8,3,4,6,4,4,4,0,0,2,10,9,1,0,10,7,0,0,1,2,3,8,8,0,3,8,10,9,2,0,6,4,7,6,2,5,10,5,2,1,0,1,4,2,6,0,5,0,3,1,1,4,3,2,0,0,8,5,7,2,5,4,1
n130,7,2,8,3,10,9,0,1,10,7,7,2,4,0,2,0,4,5,5,0,8,0,8,0,4,10,2,8,3,4,6,4,4,4,0,0,2,10,0,1,7,10,7,2,0,1,2,3,8,8,0,3,8,10,0,2,0,6,4,7,6,2,5,10,5,2,1,4,1,4,2,0,0,5,9,3,1,1,4,0,2,0,1,8,5,7,2,5,4,1
n129,7,2,8,3,10,9,0,1,10,7,7,2,4,0,2,0,4,5,5,0,8,0,8,0,4,10,2,8,3,4,6,4,4,4,0,0,2,10,0,1,7,10,7,0,0,1,2,3,8,8,0,3,8,10,0,2,1,6,4,7,6,2,5,10,5,2,1,0,1,4,2,0,6,5,9,3,1,1,4,0,2,0,1,8,5,7,2,5,4,1
n142,7,2,8,3,10,0,8,1,10,10,7,2,4,10,4,1,4,1,5,8,8,10,10,0,4,10,9,4,3,1,9,4,0,10,1,6,10,6,9,1,3,7,7,2,1,1,10,3,4,9,0,6,7,10,0,5,4,6,4,7,6,2,5,0,5,2,1,5,1,4,2,2,10,5,2,3,1,1,4,3,4,5,5,2,5,10,2,5,4,2
n141,7,2,8,3,10,0,8,1,10,10,7,2,4,10,4,1,4,1,5,8,8,10,10,2,4,10,9,4,3,1,9,4,0,10,1,6,10,6,9,1,3,7,7,2,1,1,10,3,4,9,0,6,7,10,0,5,4,6,4,7,6,2,5,0,5,2,1,5,1,4,2,2,10,5,2,3,1,1,4,1,4,5,5,0,5,10,2,5,4,2
n144,7,2,8,3,10,0,8,1,10,10,7,0,4,10,0,1,4,1,5,8,8,10,10,0,4,10,9,4,3,1,9,4,0,10,1,6,0,6,9,1,3,7,7,2,1,1,10,3,4,0,6,6,7,10,0,5,4,6,4,7,6,2,5,0,5,2,1,5,1,4,2,2,10,5,2,3,1,1,4,0,4,0,0,0,5,10,2,5,4,0
n143,7,2,8,3,10,0,8,1,10,10,7,0,4,10,0,1,4,1,5,8,8,10,10,0,4,10,9,4,3,1,9,4,5,10,1,6,0,6,9,1,3,7,7,2,1,1,10,3,4,1,0,6,7,10,8,5,4,6,4,7,6,2,5,0,5,2,1,5,1,4,2,2,10,5,2,3,1,1,4,0,4,0,0,0,5,10,2,5,4,0
n148,7,2,8,3,10,0,8,1,10,10,7,0,4,10,0,1,4,1,5,8,8,10,10,6,4,10,9,4,3,1,9,4,0,10,1,6,0,6,9,1,0,7,7,2,1,1,10,3,4,0,0,0,7,0,0,5,4,6,4,7,6,2,5,0,5,2,1,5,1,4,2,2,10,5,2,3,1,1,4,2,4,0,0,0,5,10,2,5,4,7
n147,7,2,8,3,10,6,8,1,10,10,7,0,4,10,0,1,4,1,5,8,8,10,10,6,4,10,9,4,3,1,9,4,4,10,1,6,0,6,9,1,7,7,7,2,1,1,10,3,4,0,0,0,7,0,5,5,4,6,4,7,6,2,5,0,5,2,1,5,1,4,2,2,10,5,2,3,1,1,4,0,4,0,2,0,5,10,2,5,4,0
n150,7,2,8,3,10,0,8,1,10,10,7,10,4,10,0,1,4,1,5,8,8,10,10,6,4,10,9,4,3,1,9,4,0,10,1,6,0,6,9,1,0,7,7,2,1,1,10,3,4,1,0,0,7,0,3,5,4,6,4,7,6,2,5,6,5,2,1,5,1,4,2,2,10,5,2,3,1,1,4,6,4,0,0,0,5,10,2,5,4,0
n149,7,2,8,3,10,0,8,1,10,10,7,10,4,10,0,1,4,1,5,8,8,10,10,6,4,10,9,4,3,1,9,4,0,10,1,6,10,6,9,1,0,7,7,2,1,1,10,3,4,1,0,7,7,0,0,5,4,6,4,7,6,2,5,0,5,2,1,5,1,4,2,2,10,5,2,3,1,1,4,6,4,0,0,0,5,10,2,5,4,10
n156,7,2,8,3,10,4,8,1,10,10,7,7,4,10,8,1,4,0,5,8,8,10,10,0,4,3,9,4,3,0,9,4,0,6,1,6,0,6,6,1,0,4,7,0,7,0,10,3,1,8,5,9,7,3,0,5,5,6,4,7,6,2,5,0,5,2,1,1,1,4,2,2,10,5,2,3,1,1,4,0,4,0,1,0,5,10,2,5,4,0
