cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n52,4,7,0,0,5,0,1,1,3,9,5,6,10,3,10,5,9,10,5,4,5,7,4,5,10,9,1,4,10,10,9,7,6,8,3,3,0,5,7,5,5,1,7,6,5,3,5,2,2,0
n51,4,7,0,4,5,9,1,1,3,9,5,6,0,3,10,5,9,10,5,4,5,7,4,0,10,9,1,4,10,10,9,7,6,8,3,3,0,5,7,5,5,1,7,6,5,3,5,2,2,8
n54,4,7,0,0,5,0,1,1,3,9,5,6,4,3,10,5,9,10,5,4,5,7,4,0,10,9,1,4,10,10,9,7,6,8,3,3,2,5,7,5,7,1,7,6,5,0,5,2,2,0
n53,4,7,0,0,5,9,1,1,3,9,5,6,0,3,10,5,9,10,5,4,5,7,4,0,10,9,1,4,10,10,9,7,6,8,3,3,0,5,7,5,0,1,7,6,5,0,5,2,2,0
n60,4,7,10,3,5,3,1,0,3,9,5,6,7,3,10,5,9,10,5,4,5,7,5,6,10,9,1,4,10,10,9,1,6,8,3,3,2,5,7,5,9,1,7,6,5,0,5,2,2,5
n59,4,7,10,3,5,3,1,0,3,9,5,6,7,3,10,5,9,10,5,4,5,7,5,6,10,9,1,4,10,10,9,1,6,8,3,3,0,5,7,5,0,1,7,6,5,0,5,2,2,5
n62,4,7,0,3,5,3,1,8,3,9,5,6,7,3,10,5,9,10,5,4,5,7,5,6,10,9,1,4,10,10,9,0,6,8,3,3,7,5,7,5,8,1,7,6,5,0,5,2,2,5
n61,4,7,0,3,5,3,1,8,3,9,5,6,7,3,10,5,9,10,5,4,5,7,5,6,10,9,1,4,10,10,9,0,6,8,3,3,7,5,7,5,0,1,7,6,5,0,5,2,2,5
n66,4,7,10,3,5,3,1,6,3,9,5,6,5,3,10,5,9,10,5,4,5,7,0,0,10,9,1,4,10,10,9,3,6,8,3,3,8,5,7,5,0,1,7,6,5,0,5,2,2,5
n65,4,7,10,3,5,3,1,6,3,9,5,6,5,3,10,5,9,10,5,4,5,7,0,0,10,9,1,4,10,10,9,3,6,8,3,3,0,5,7,5,0,1,7,6,5,0,5,2,2,5
n68,4,7,10,3,5,3,1,0,3,9,5,6,0,3,10,5,9,10,5,4,5,7,5,0,10,9,1,4,10,10,9,3,6,8,3,3,0,5,7,5,0,1,7,6,5,0,5,2,2,5
n67,4,7,10,3,5,3,1,0,3,9,5,6,0,3,10,5,9,10,5,4,5,7,0,0,10,9,1,4,10,10,9,3,6,8,3,3,0,5,7,5,0,1,7,6,5,0,5,2,2,5
n78,3,7,3,6,2,0,1,0,3,0,5,6,1,3,10,5,2,10,5,4,5,7,2,0,1,9,1,4,0,10,9,8,3,8,3,3,3,0,7,5,7,1,7,6,9,7,5,1,2,8
n77,3,7,3,6,2,0,1,9,3,0,5,6,1,3,10,5,2,10,5,4,5,7,2,0,1,9,1,4,0,10,9,8,3,8,3,3,3,0,7,5,0,1,7,6,9,7,5,1,2,0
n80,3,7,3,6,2,0,1,9,3,0,5,6,1,3,10,5,2,10,5,4,5,7,2,0,1,9,1,4,10,10,9,8,3,8,3,3,3,5,7,5,0,1,7,6,9,7,5,1,2,0
n79,3,7,3,6,2,0,1,9,3,0,5,6,1,3,10,5,2,10,5,4,5,7,2,0,1,9,1,4,10,10,9,8,3,8,3,3,3,5,7,5,0,1,7,6,9,7,5,1,2,6
n84,3,7,3,6,2,0,1,7,3,0,5,6,0,3,10,5,2,10,5,4,5,7,2,0,0,9,1,4,7,10,9,8,3,8,3,3,3,10,7,5,0,1,7,6,5,7,5,1,2,0
n83,3,7,3,6,2,10,1,7,3,0,5,6,0,3,10,5,2,10,5,4,5,7,2,0,0,9,1,4,0,10,9,8,3,8,3,3,3,10,7,5,0,1,7,6,5,7,5,1,2,0
n86,3,7,3,6,2,10,1,0,3,0,5,6,0,3,10,5,2,10,5,4,5,7,2,0,0,9,1,4,1,10,9,8,3,8,3,3,3,10,7,5,0,1,7,6,6,7,5,1,2,0
n85,3,7,3,6,2,10,1,0,3,0,5,6,0,3,10,5,2,10,5,4,5,7,2,0,0,9,1,4,6,10,9,8,3,8,3,3,3,10,7,5,0,1,7,6,0,7,5,1,2,0
n92,3,7,0,6,2,10,1,7,3,0,5,6,8,3,10,5,2,10,5,4,5,7,2,6,4,9,1,4,0,10,9,8,3,8,3,3,3,0,7,5,0,1,7,6,0,0,5,6,2,0
n91,3,7,0,6,2,10,1,7,3,5,5,6,8,3,10,5,2,10,5,4,5,7,2,6,4,9,1,4,0,10,9,8,3,8,3,3,3,0,7,5,0,1,7,6,0,0,5,6,2,0
n94,3,7,0,6,2,10,1,7,3,0,5,6,8,3,10,5,2,10,5,4,5,7,2,6,2,9,1,4,5,10,9,8,3,8,3,3,3,0,7,5,6,1,7,6,0,0,5,6,2,0
n93,3,7,0,6,2,10,1,7,3,10,5,6,8,3,10,5,2,10,5,4,5,7,2,6,0,9,1,4,0,10,9,8,3,8,3,3,3,9,7,5,6,1,7,6,0,0,5,6,2,0
n98,3,7,0,6,2,10,1,6,3,0,5,6,8,3,10,5,2,10,5,4,5,7,2,0,0,9,1,4,2,10,9,8,3,8,3,3,3,0,7,5,0,1,7,6,0,0,5,6,2,0
n97,3,7,0,6,2,10,1,5,3,10,5,6,8,3,10,5,2,10,5,4,5,7,2,1,0,9,1,4,5,10,9,8,3,8,3,3,3,0,7,5,0,1,7,6,0,10,5,6,2,0
n100,3,7,9,6,2,10,1,0,3,0,5,6,8,3,10,5,2,10,5,4,5,7,2,0,0,9,1,4,0,10,9,8,3,8,3,3,3,0,7,5,0,1,7,6,0,5,5,6,2,0
n99,3,7,4,6,2,10,1,0,3,0,5,6,8,3,10,5,2,10,5,4,5,7,2,0,5,9,1,4,0,10,9,8,3,8,3,3,3,2,7,5,0,1,7,6,0,5,5,6,2,0
n108,3,7,6,6,8,0,1,0,3,8,5,6,4,3,10,5,2,10,5,4,5,7,2,0,0,9,1,4,7,10,9,1,6,8,3,3,3,1,7,5,10,1,7,6,2,4,5,10,2,0
n107,3,7,6,6,8,4,1,0,3,8,5,6,4,3,10,5,2,10,5,4,5,7,2,0,0,9,1,4,7,10,9,0,6,8,3,3,3,1,7,5,0,1,7,6,2,0,5,10,2,0
n110,3,7,6,6,8,5,1,0,3,8,5,6,0,3,10,5,2,10,5,4,5,7,2,6,0,9,1,4,7,10,9,8,6,8,3,3,3,1,7,5,0,1,7,6,2,9,5,10,2,4
n109,3,7,6,6,8,5,1,0,3,8,5,6,0,3,10,5,2,10,5,4,5,7,2,6,0,9,1,4,7,10,9,8,6,8,3,3,3,1,7,5,0,1,7,6,2,9,5,10,2,0
n114,3,7,0,6,0,9,1,0,3,8,5,6,2,3,10,5,2,10,5,4,5,7,2,0,6,9,1,4,7,10,9,0,6,8,3,3,3,0,7,5,0,1,7,6,2,0,5,10,2,10
n113,3,7,0,6,0,0,1,0,3,8,5,6,0,3,10,5,2,10,5,4,5,7,2,0,6,9,1,4,0,10,9,0,6,8,3,3,3,0,7,5,0,1,7,6,2,0,5,10,2,10
n116,3,7,1,6,0,3,1,5,3,8,5,6,7,3,10,5,2,10,5,4,5,7,2,0,6,9,1,4,0,10,9,6,6,8,3,3,3,0,7,5,0,1,7,6,2,0,5,10,2,0
n115,3,7,1,6,0,3,1,5,3,8,5,6,7,3,10,5,2,10,5,4,5,7,2,0,6,9,1,4,0,10,9,6,6,8,3,3,3,0,7,5,0,1,7,6,2,0,5,10,2,0
n122,3,7,5,6,3,8,1,0,3,8,5,6,6,3,10,5,2,10,5,4,5,7,2,0,0,9,1,4,1,10,9,0,6,8,3,3,3,9,7,5,0,1,7,6,0,0,5,10,2,0
n121,3,7,5,6,3,8,1,0,3,8,5,6,6,3,10,5,2,10,5,4,5,7,2,0,0,9,1,4,0,10,9,0,6,8,3,3,3,0,7,5,0,1,7,6,1,0,5,10,2,0
n124,3,7,5,6,3,8,1,0,3,8,5,6,6,3,10,5,2,10,5,4,5,7,2,10,0,9,1,4,5,10,9,0,6,8,3,3,3,0,7,5,0,1,7,6,0,7,5,10,2,4
n123,3,7,5,6,3,8,1,1,3,8,5,6,6,3,10,5,2,10,5,4,5,7,2,10,0,9,1,4,0,10,9,0,6,8,3,3,3,0,7,5,0,1,7,6,0,7,5,10,2,4
n128,3,7,5,6,0,8,1,9,3,8,5,6,10,3,10,5,2,10,5,4,5,7,2,0,0,9,1,4,2,10,9,4,6,8,3,3,3,10,7,5,0,1,7,6,2,0,5,10,2,2
n127,3,7,5,6,0,8,1,9,3,8,5,6,0,3,10,5,2,10,5,4,5,7,2,0,0,9,1,4,2,10,9,4,6,8,3,3,3,0,7,5,0,1,7,6,2,0,5,10,2,2
n130,3,7,5,6,0,8,1,0,3,8,5,6,0,3,10,5,2,10,5,4,5,7,2,0,0,9,1,4,2,10,9,4,6,8,3,3,3,0,7,5,3,1,7,6,2,0,5,10,2,2
n129,3,7,5,6,0,8,1,0,3,8,5,6,0,3,10,5,2,10,5,4,5,7,2,10,0,9,1,4,2,10,9,4,6,8,3,3,3,0,7,5,3,1,7,6,2,0,5,10,2,2
n142,3,7,4,0,3,0,1,1,3,0,5,2,9,3,10,5,7,10,5,4,6,7,5,7,0,9,1,7,0,10,3,0,6,8,5,3,1,7,7,5,5,1,7,6,4,7,5,8,2,8
n141,3,7,4,0,3,0,1,1,3,0,5,2,9,3,10,5,7,10,5,4,6,7,5,7,5,9,1,7,0,10,3,0,6,8,5,3,1,7,7,5,5,1,7,6,4,7,5,8,2,8
n144,3,7,4,0,3,0,1,0,3,0,5,2,9,3,10,5,7,10,5,4,6,7,5,7,0,9,1,7,0,10,3,3,6,8,5,3,1,7,7,5,5,1,7,6,4,7,5,8,2,8
n143,3,7,4,7,3,0,1,0,3,0,5,2,9,3,10,5,7,10,5,4,6,7,5,7,0,9,1,7,0,10,3,0,6,8,5,3,1,7,7,5,5,1,7,6,4,7,5,8,2,8
n148,3,7,4,0,3,0,1,0,3,8,5,2,9,3,10,5,0,10,5,4,2,7,5,0,1,9,1,3,6,10,3,9,6,8,5,3,1,7,7,5,5,1,7,6,4,7,5,8,2,8
n147,3,7,4,4,3,2,1,0,3,8,5,2,9,3,10,5,0,10,5,4,2,7,5,0,1,9,1,3,6,10,3,0,6,8,5,3,1,7,7,5,5,1,7,6,4,7,5,8,2,8
n150,3,7,4,6,3,0,1,6,3,8,5,2,9,3,10,5,0,10,5,4,2,7,5,1,9,9,1,3,0,10,3,0,6,8,5,3,1,7,7,5,5,1,7,6,4,7,5,8,2,8
n149,3,7,4,0,3,0,1,6,3,8,5,2,9,3,10,5,0,10,5,4,2,7,5,1,0,9,1,3,0,10,3,10,6,8,5,3,1,7,7,5,5,1,7,6,4,7,5,8,2,8
n156,3,7,4,9,3,0,1,9,3,1,5,2,9,3,10,5,0,10,5,4,3,7,5,5,0,9,1,8,10,10,0,8,6,8,5,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n155,3,7,4,0,3,0,1,0,3,1,5,2,9,3,10,5,7,10,5,4,3,7,5,5,0,9,1,8,10,10,2,8,6,8,5,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n158,3,7,4,0,3,0,1,6,3,1,5,2,9,3,10,5,0,10,5,4,0,7,5,0,0,9,1,0,10,10,0,8,6,8,5,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n157,3,7,4,0,3,0,1,7,3,1,5,2,9,3,10,5,0,10,5,4,0,7,5,0,0,9,1,0,10,10,0,8,6,8,5,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n162,3,7,4,0,3,5,1,0,3,1,5,2,9,3,10,5,0,10,5,4,0,7,5,0,0,9,1,0,0,10,0,10,6,8,5,3,1,10,7,5,5,1,7,6,4,7,5,8,2,8
n161,3,7,4,0,3,3,1,3,3,1,5,2,9,3,10,5,8,10,5,4,0,7,5,0,0,9,1,0,0,10,0,10,6,8,5,3,1,10,7,5,5,1,7,6,4,7,5,8,2,8
n164,3,7,4,0,3,0,1,0,3,1,5,2,9,3,10,5,1,10,5,4,10,7,5,4,0,9,1,0,3,10,0,10,6,8,5,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n163,3,7,4,0,3,0,1,0,3,1,5,2,9,3,10,5,0,10,5,4,0,7,5,4,0,9,1,0,3,10,0,10,6,8,5,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n172,3,7,4,10,3,0,1,2,3,10,5,2,9,3,10,5,7,10,5,4,0,7,5,1,0,9,1,7,0,10,0,4,6,8,0,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n171,3,7,4,10,3,0,1,2,3,10,5,2,9,3,10,5,7,10,5,4,0,7,5,1,0,9,1,7,0,10,0,4,6,8,10,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n174,3,7,4,10,3,0,1,2,3,10,5,2,9,3,10,5,7,10,5,4,0,7,5,1,0,9,1,7,6,10,4,0,6,8,0,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n173,3,7,4,10,3,0,1,2,3,10,5,2,9,3,10,5,7,10,5,4,0,7,5,1,0,9,1,7,0,10,4,0,6,8,0,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n178,3,7,4,10,3,0,1,2,3,10,5,2,9,3,10,5,7,10,5,4,9,7,5,0,2,9,1,7,7,10,0,6,6,8,0,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n177,3,7,4,10,3,0,1,2,3,10,5,2,9,3,10,5,7,10,5,4,9,7,5,0,2,9,1,7,0,10,0,6,6,8,0,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n180,3,7,4,10,3,0,1,2,3,10,5,2,9,3,10,5,7,10,5,4,0,7,5,4,2,9,1,7,8,10,0,6,6,8,0,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n179,3,7,4,10,3,0,1,2,3,10,5,2,9,3,10,5,7,10,5,4,0,7,5,4,2,9,1,7,8,10,3,6,6,8,0,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n186,3,7,4,10,3,0,1,2,3,10,5,2,9,3,10,5,5,10,5,4,10,7,5,10,0,9,1,0,0,10,0,10,6,8,0,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n185,3,7,4,10,3,0,1,2,3,10,5,2,9,3,10,5,5,10,5,4,10,7,5,10,0,9,1,0,7,10,0,10,6,8,0,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n188,3,7,4,10,3,5,1,2,3,10,5,2,9,3,10,5,0,10,5,4,0,7,5,10,0,9,1,2,9,10,0,0,6,8,0,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n187,3,7,4,10,3,0,1,2,3,10,5,2,9,3,10,5,0,10,5,4,0,7,5,10,0,9,1,2,0,10,0,0,6,8,0,3,1,5,7,5,5,1,7,6,4,7,5,8,2,8
n192,3,7,4,10,3,3,1,2,3,10,5,2,9,3,10,5,0,10,5,4,10,7,5,10,5,9,1,1,3,10,0,0,6,8,10,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n191,3,7,4,10,3,3,1,2,3,10,5,2,9,3,10,5,0,10,5,4,10,7,5,10,0,9,1,1,3,10,0,0,6,8,6,3,1,0,7,5,5,1,7,6,4,7,5,8,2,8
n194,3,7,4,10,3,3,1,2,3,10,5,2,9,3,10,5,8,10,5,4,10,7,5,10,0,9,1,1,0,10,0,0,6,8,0,3,1,8,7,5,5,1,7,6,4,7,5,8,2,8
n193,3,7,4,10,3,3,1,2,3,10,5,2,9,3,10,5,3,10,5,4,10,7,5,10,0,9,1,1,0,10,0,6,6,8,0,3,1,8,7,5,5,1,7,6,4,7,5,8,2,8
n204,3,7,0,10,3,0,1,8,3,0,5,0,2,3,10,5,2,10,5,4,8,7,5,6,4,9,1,0,0,10,9,1,0,8,0,3,0,5,7,5,5,1,7,6,4,5,5,8,2,9
n203,3,7,0,10,3,0,1,0,3,0,5,0,2,3,10,5,2,10,5,4,8,7,5,6,4,9,1,0,10,10,9,1,0,8,0,3,10,5,7,5,5,1,7,6,4,5,5,8,2,9
n206,3,7,0,10,3,0,1,5,3,0,5,0,2,3,10,5,2,10,5,4,8,7,5,6,0,9,1,4,2,10,9,1,0,8,0,3,0,5,7,5,5,1,7,6,4,2,5,8,2,9
n205,3,7,0,10,3,0,1,5,3,0,5,0,2,3,10,5,2,10,5,4,8,7,5,6,0,9,1,4,0,10,9,1,0,8,0,3,0,5,7,5,5,1,7,6,4,2,5,8,2,9
n210,3,7,0,0,3,0,1,1,3,5,5,0,10,3,10,5,2,10,5,4,8,7,5,6,8,9,1,0,0,10,9,1,0,8,0,3,4,5,7,5,5,1,7,6,4,0,5,8,2,9
n209,3,7,2,0,3,0,1,1,3,5,5,0,10,3,10,5,2,10,5,4,8,7,5,6,8,9,1,0,0,10,9,1,0,8,0,3,4,5,7,5,5,1,7,6,4,0,5,8,2,9
n212,3,7,0,0,3,0,1,1,3,0,5,0,0,3,10,5,2,10,5,4,8,7,5,6,8,9,1,0,8,10,9,1,6,8,1,3,4,5,7,5,5,1,7,6,4,0,5,8,2,9
n211,3,7,0,0,3,0,1,1,3,0,5,0,0,3,10,5,2,10,5,4,8,7,5,6,8,9,1,0,0,10,9,1,0,8,10,3,4,5,7,5,5,1,7,6,4,0,5,8,2,9
n218,3,7,10,10,3,1,1,0,3,0,5,0,3,3,10,5,2,10,5,4,8,7,5,7,0,9,1,8,10,10,9,1,4,8,1,3,0,0,7,5,5,1,7,6,4,0,5,8,2,4
n217,3,7,0,0,3,1,1,0,3,0,5,0,0,3,10,5,2,10,5,4,8,7,5,7,0,9,1,8,0,10,9,1,4,8,1,3,0,0,7,5,5,1,7,6,4,0,5,8,2,4
n220,3,7,0,0,3,1,1,2,3,0,5,10,5,3,10,5,2,10,5,4,8,7,5,7,0,9,1,0,7,10,9,1,4,8,1,3,9,0,7,5,5,1,7,6,4,0,5,8,2,4
n219,3,7,6,0,3,1,1,0,3,0,5,0,0,3,10,5,2,10,5,4,8,7,5,7,0,9,1,9,7,10,9,1,4,8,1,3,0,6,7,5,5,1,7,6,4,0,5,8,2,4
n224,3,7,0,9,3,1,1,0,3,0,5,6,0,3,10,5,2,10,5,4,8,7,5,7,9,9,1,0,2,10,9,1,10,8,7,3,3,7,7,5,5,1,7,6,4,4,5,8,2,3
n223,3,7,0,9,3,1,1,0,3,0,5,6,0,3,10,5,2,10,5,4,8,7,5,7,9,9,1,0,0,10,9,1,0,8,7,3,3,7,7,5,5,1,7,6,4,0,5,8,2,3
n226,3,7,0,9,3,1,1,9,3,0,5,0,0,3,10,5,2,10,5,4,8,7,5,7,0,9,1,0,4,10,9,1,9,8,7,3,0,7,7,5,5,1,7,6,4,0,5,8,2,3
n225,3,7,0,9,3,1,1,0,3,0,5,0,0,3,10,5,2,10,5,4,8,7,5,7,0,9,1,0,4,10,9,1,0,8,7,3,0,7,7,5,5,1,7,6,4,0,5,8,2,3
n234,3,7,0,0,3,0,1,1,3,7,5,0,0,3,10,5,8,10,5,4,10,7,5,3,8,9,1,3,10,10,0,1,8,8,4,3,0,0,7,5,5,1,7,6,4,7,5,8,2,10
n233,3,7,0,0,3,0,1,1,3,0,5,0,0,3,10,5,8,10,5,4,10,7,5,3,8,9,1,0,10,10,0,1,8,8,4,3,0,0,7,5,5,1,7,6,4,7,5,8,2,10
n236,3,7,0,0,3,0,1,1,3,10,5,0,2,3,10,5,8,10,5,4,10,7,5,3,8,9,1,0,6,10,0,1,8,8,4,3,0,0,7,5,5,1,7,6,4,7,5,8,2,10
n235,3,7,3,1,3,0,1,1,3,0,5,0,2,3,10,5,8,10,5,4,10,7,5,3,8,9,1,7,6,10,0,1,8,8,4,3,0,0,7,5,5,1,7,6,4,7,5,8,2,10
n240,3,7,0,0,3,0,1,0,3,9,5,4,0,3,10,5,4,10,5,4,10,7,5,1,8,9,1,3,0,10,3,1,0,8,4,3,9,0,7,5,5,1,7,6,4,7,5,8,2,0
n239,3,7,0,0,3,0,1,0,3,9,5,4,1,3,10,5,4,10,5,4,10,7,5,1,8,9,1,0,0,10,3,1,0,8,4,3,9,0,7,5,5,1,7,6,4,7,5,8,2,0
n242,3,7,2,0,3,6,1,6,3,9,5,3,10,3,10,5,4,10,5,4,10,7,5,1,8,9,1,0,0,10,3,1,0,8,4,3,0,0,7,5,5,1,7,6,4,7,5,8,2,0
n241,3,7,0,6,3,6,1,6,3,9,5,0,0,3,10,5,4,10,5,4,10,7,5,1,8,9,1,0,0,10,3,1,0,8,4,3,0,0,7,5,5,1,7,6,4,7,5,8,2,0
n248,3,7,5,10,3,6,1,9,3,0,5,0,7,3,10,5,1,10,5,4,2,7,5,0,8,9,1,0,9,10,2,1,0,8,2,3,9,10,7,5,5,1,7,6,4,7,5,8,2,1
n247,3,7,5,10,3,9,1,9,3,0,5,0,7,3,10,5,1,10,5,4,2,7,5,7,8,9,1,0,1,10,2,1,0,8,2,3,9,10,7,5,5,1,7,6,4,7,5,8,2,1
n250,3,7,5,10,3,0,1,7,3,0,5,5,0,3,10,5,1,10,5,4,2,7,5,0,8,9,1,2,0,10,2,1,0,8,0,3,0,10,7,5,5,1,7,6,4,7,5,8,2,1
n249,3,7,5,10,3,0,1,7,3,0,5,5,2,3,10,5,1,10,5,4,2,7,5,0,8,9,1,0,0,10,2,1,2,8,9,3,0,10,7,5,5,1,7,6,4,7,5,8,2,1
n254,3,7,0,10,3,0,1,0,3,0,5,0,6,3,10,5,1,10,5,4,2,7,5,1,8,9,1,6,0,10,2,1,9,8,0,3,0,10,7,5,5,1,7,6,4,7,5,8,2,1
n253,3,7,0,10,3,0,1,0,3,0,5,0,6,3,10,5,1,10,5,4,2,7,5,1,8,9,1,6,0,10,2,1,9,8,0,3,0,10,7,5,5,1,7,6,4,7,5,8,2,1
n256,3,7,1,10,3,0,1,0,3,0,5,7,6,3,10,5,1,10,5,4,2,7,5,5,8,9,1,0,0,10,2,1,0,8,0,3,7,10,7,5,5,1,7,6,4,7,5,8,2,1
n255,3,7,1,10,3,0,1,0,3,0,5,7,6,3,10,5,1,10,5,4,2,7,5,5,8,9,1,0,0,10,2,1,1,8,0,3,7,10,7,5,5,1,7,6,4,7,5,8,2,1
n270,4,4,10,10,0,1,1,6,3,6,5,5,10,3,10,5,0,10,5,2,4,8,4,7,0,9,1,9,2,1,5,0,2,8,3,3,4,0,7,5,5,1,7,0,4,8,10,0,0,4
n269,4,4,10,10,0,1,1,6,3,6,5,5,10,3,10,5,0,10,5,2,4,8,4,7,8,9,1,9,2,1,5,0,2,8,3,3,4,0,7,5,5,1,7,0,4,8,10,1,0,4
n272,4,4,0,10,9,1,1,6,3,6,5,5,10,3,10,5,0,10,5,2,4,0,8,7,2,9,1,9,2,1,5,0,2,8,3,3,4,1,7,5,5,1,7,0,4,8,10,0,9,4
n271,4,4,0,10,0,1,1,6,3,6,5,5,10,3,10,5,0,10,5,2,4,0,8,7,0,9,1,9,2,1,5,0,2,8,3,3,4,1,7,5,5,1,7,5,4,8,10,1,9,4
