cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n35,1,1,2,10,10,10,8,5,1,0,4,7,8,2,2,1,4,7,8,9,8,3,3,0,7,6,10,10,0,5,10,1,1,6,0,9,7,3,1,7,2,5,6,0,10,8,1,4,10,9,2,3,0,4,1,6,1,4,5,0,7,5,1,10,9,0,7,10,8,10
n38,1,1,2,10,10,10,8,5,1,1,4,0,8,0,2,1,4,7,8,9,8,3,3,9,7,6,10,10,0,5,10,1,1,6,9,9,7,3,1,7,2,5,6,4,0,8,1,4,10,9,2,3,0,4,1,6,1,4,5,0,7,5,1,0,9,5,7,10,8,10
n37,1,1,2,10,10,10,8,5,1,1,4,0,8,0,2,1,4,7,8,9,8,3,3,9,7,6,10,10,0,5,10,1,1,6,9,9,7,3,1,7,2,5,6,4,0,8,1,4,10,9,2,3,0,4,1,6,1,4,5,0,7,5,1,0,9,0,7,10,8,10
n46,4,1,9,9,10,10,8,9,1,10,4,8,8,7,2,1,4,7,8,0,8,0,3,4,7,6,7,7,0,5,10,1,1,9,10,1,7,3,1,7,2,6,0,0,8,2,1,4,0,9,2,3,0,9,1,6,1,9,2,7,2,5,6,0,9,0,7,10,8,10
n45,0,1,9,9,10,10,8,9,1,10,4,8,8,7,2,1,4,7,8,0,8,0,3,3,7,6,7,7,0,5,10,1,1,9,10,0,7,3,1,7,2,6,0,9,8,2,1,4,6,9,2,3,0,9,1,6,1,9,2,7,2,5,2,0,9,0,7,10,8,10
n48,0,1,9,4,10,10,8,0,1,10,4,8,8,0,2,1,4,7,8,0,8,0,3,3,7,6,0,7,9,5,10,1,1,9,0,4,7,3,1,7,2,6,8,0,8,2,1,4,5,9,2,3,7,9,1,6,1,9,1,7,0,5,0,6,9,2,7,10,8,10
n47,0,1,9,4,10,10,8,0,1,10,4,8,8,0,2,1,4,7,8,0,8,0,3,0,7,6,0,7,6,5,10,1,1,9,0,0,7,3,1,7,2,6,0,0,8,2,1,4,0,9,2,3,0,9,1,6,1,9,1,7,0,5,0,7,9,7,7,10,8,10
n52,0,1,9,0,10,10,8,0,1,0,4,8,8,0,2,1,4,7,8,0,8,0,3,0,7,6,6,7,0,5,10,1,1,9,0,0,7,3,1,7,2,6,0,0,8,2,1,4,0,9,2,3,6,9,1,6,1,9,0,0,0,5,3,1,9,0,7,10,8,10
n51,4,1,9,0,10,10,8,0,1,0,4,8,8,0,2,1,4,7,8,0,8,0,3,4,7,6,6,7,0,5,10,1,1,9,0,0,7,3,1,7,2,9,0,0,8,2,1,4,0,9,2,3,6,9,1,6,1,9,0,0,0,5,0,0,9,0,7,10,8,10
n54,1,1,9,0,10,10,8,9,1,4,4,8,8,0,2,1,4,7,8,0,8,0,3,2,7,6,6,7,0,5,10,1,1,9,0,3,7,3,1,7,2,0,7,0,8,2,1,4,8,9,2,3,0,9,1,6,1,9,0,0,1,5,10,0,9,6,7,10,8,10
n53,0,1,9,5,10,10,8,0,1,4,4,8,8,0,2,1,4,7,8,10,8,8,3,2,7,6,6,7,0,5,10,1,1,9,0,0,7,3,1,7,2,0,7,10,8,2,1,4,8,9,2,3,0,9,1,6,1,9,0,0,1,5,10,0,9,6,7,10,8,10
n60,0,1,0,6,10,10,8,4,1,0,4,7,8,4,2,1,4,7,8,0,8,0,3,10,7,6,0,0,1,5,10,1,1,0,0,0,7,3,1,7,2,0,6,0,8,2,1,4,0,9,2,3,0,9,1,6,1,9,10,0,0,5,0,0,9,4,7,10,8,10
n59,0,1,0,0,10,10,8,0,1,0,4,7,8,4,2,1,4,7,8,0,8,1,3,10,7,6,0,1,1,5,10,1,1,4,0,0,7,3,1,7,2,0,6,0,8,2,1,4,10,9,2,3,0,9,1,6,1,9,10,0,10,5,0,0,9,4,7,10,8,10
n62,6,1,2,0,10,10,8,0,1,0,4,0,8,0,2,1,4,7,8,0,8,6,3,0,7,6,0,0,6,5,10,1,1,0,3,5,7,3,1,7,2,0,0,0,8,2,1,4,0,9,2,3,2,9,1,6,1,9,10,5,0,5,0,0,9,4,7,10,8,10
n61,6,1,0,0,10,10,8,0,1,0,4,2,8,0,2,1,4,7,8,7,8,6,3,0,7,6,3,7,0,5,10,1,1,0,0,0,7,3,1,7,2,0,5,0,8,2,1,4,0,9,2,3,2,9,1,6,1,9,10,5,0,5,7,0,9,4,7,10,8,10
n66,2,1,9,0,10,10,8,0,1,9,4,3,8,2,2,1,4,7,8,4,8,0,3,0,7,6,7,0,0,5,10,1,1,0,0,7,7,3,1,7,2,0,0,0,8,2,1,4,0,9,2,3,0,9,1,6,1,9,2,0,1,5,2,9,9,4,7,10,8,10
n65,2,1,9,0,10,10,8,0,1,9,4,0,8,2,2,1,4,7,8,4,8,0,3,0,7,6,0,3,0,5,10,1,1,0,0,3,7,3,1,7,2,0,0,0,8,2,1,4,0,9,2,3,0,9,1,6,1,9,2,0,1,5,2,0,9,4,7,10,8,10
n68,2,1,0,0,10,10,8,0,1,9,4,0,8,0,2,1,4,7,8,4,8,0,3,5,7,6,0,0,0,5,10,1,1,0,0,8,7,3,1,7,2,0,0,0,8,2,1,4,0,9,2,3,0,9,1,6,1,9,2,7,2,5,0,3,9,4,7,10,8,10
n67,2,1,0,1,10,10,8,0,1,9,4,0,8,0,2,1,4,7,8,4,8,8,3,6,7,6,0,0,0,5,10,1,1,0,0,8,7,3,1,7,2,0,0,0,8,2,1,4,0,9,2,3,0,9,1,6,1,9,0,7,2,5,0,3,9,4,7,10,8,10
n78,4,1,9,0,10,10,8,9,1,7,4,0,8,7,2,1,4,7,8,10,8,7,3,6,7,6,5,4,2,5,8,1,1,1,10,0,7,3,1,7,2,1,0,10,7,7,0,4,8,9,2,7,4,0,1,6,1,7,5,10,9,5,2,5,9,8,7,10,8,10
n77,4,1,9,0,10,10,8,9,1,7,4,6,8,7,2,1,4,7,8,10,8,7,3,6,7,6,5,4,2,5,8,1,1,1,10,0,7,3,1,7,2,1,0,10,7,7,0,4,8,9,2,7,4,0,1,6,1,0,5,10,9,5,0,0,9,8,7,10,8,10
n80,0,1,9,3,10,10,8,9,1,7,4,0,8,7,2,1,4,7,8,10,8,7,3,0,7,6,5,4,2,5,0,1,1,0,3,0,7,3,1,7,2,1,0,10,7,7,0,4,8,9,2,7,3,0,1,6,1,5,0,0,9,5,6,0,9,8,7,10,8,10
n79,0,1,9,3,10,10,8,9,1,7,4,0,8,7,2,1,4,7,8,10,8,7,3,0,7,6,5,4,2,5,0,1,1,0,0,0,7,3,1,7,2,1,0,10,7,7,0,4,8,9,2,7,0,0,1,6,1,5,0,0,9,5,6,9,9,8,7,10,8,10
n84,8,1,0,1,10,10,8,0,1,7,4,8,8,7,2,1,4,7,8,10,8,7,3,6,7,6,5,0,2,5,0,1,1,5,0,1,7,3,1,7,2,1,1,10,7,7,0,4,8,9,2,7,6,7,1,6,1,4,0,0,9,5,0,7,9,8,7,10,8,10
n83,0,1,0,1,10,10,8,0,1,7,4,8,8,7,2,1,4,7,8,10,8,7,3,6,7,6,5,0,2,5,4,1,1,5,0,1,7,3,1,7,2,1,0,10,7,7,0,4,8,9,2,7,6,7,1,6,1,0,0,0,9,5,2,7,9,8,7,10,8,10
n86,0,1,0,1,10,10,8,0,1,7,4,0,8,7,2,1,4,7,8,10,8,7,3,0,7,6,5,0,2,5,0,1,1,5,0,1,7,3,1,7,2,1,0,10,7,7,0,4,8,9,2,7,6,7,1,6,1,0,0,0,9,5,0,0,9,8,7,10,8,10
n85,0,1,0,1,10,10,8,0,1,7,4,0,8,7,2,1,4,7,8,10,8,7,3,0,7,6,5,0,2,5,0,1,1,5,0,1,7,3,1,7,2,1,0,10,7,7,5,4,8,9,2,7,6,7,1,6,1,0,0,0,9,5,0,0,9,8,7,10,8,10
n92,7,1,5,0,10,10,8,0,1,0,4,0,8,0,2,1,4,7,8,10,8,7,3,1,7,6,5,9,2,5,1,1,1,0,3,0,7,3,1,7,2,0,3,10,7,7,0,4,8,9,2,7,5,2,1,6,1,0,10,0,0,5,0,5,9,8,7,10,8,10
n91,7,1,5,0,10,10,8,0,1,0,4,0,8,10,2,1,4,7,8,10,8,7,3,1,7,6,5,0,2,5,1,1,1,0,3,0,7,3,1,7,2,5,3,10,7,7,0,4,8,9,2,7,5,2,1,6,1,0,10,0,0,5,7,5,9,8,7,10,8,10
n94,7,1,5,0,10,10,8,10,1,0,4,0,8,0,2,1,4,7,8,10,8,7,3,1,7,6,5,0,2,5,1,1,1,0,0,8,7,3,1,7,2,0,3,10,7,7,7,4,8,9,2,7,5,6,1,6,1,0,10,9,0,5,0,5,9,8,7,10,8,10
n93,7,1,5,0,10,10,8,10,1,0,4,0,8,0,2,1,4,7,8,10,8,7,3,1,7,6,5,2,2,5,1,1,1,0,2,8,7,3,1,7,2,0,3,10,7,7,7,4,8,9,2,7,5,6,1,6,1,8,10,9,2,5,0,5,9,8,7,10,8,10
n98,0,1,0,0,10,10,8,9,1,0,4,7,8,0,2,1,4,7,8,10,8,7,3,5,7,6,5,0,2,5,1,1,1,7,0,10,7,3,1,7,2,0,0,10,7,7,0,4,8,9,2,7,3,0,1,6,1,0,2,6,0,5,0,1,9,8,7,10,8,10
n97,0,1,0,0,10,10,8,9,1,0,4,7,8,7,2,1,4,7,8,10,8,7,3,5,7,6,5,0,2,5,1,1,1,10,0,10,7,3,1,7,2,0,0,10,7,7,0,4,8,9,2,7,3,0,1,6,1,0,2,0,0,5,0,1,9,8,7,10,8,10
n100,0,1,0,0,10,10,8,9,1,0,4,4,8,0,2,1,4,7,8,10,8,7,3,9,7,6,5,4,2,5,1,1,1,6,0,10,7,3,1,7,2,0,0,10,7,7,3,4,8,9,2,7,3,0,1,6,1,0,5,0,10,5,7,1,9,8,7,10,8,10
n99,0,1,8,0,10,10,8,9,1,0,4,8,8,0,2,1,4,7,8,10,8,7,3,9,7,6,5,0,2,5,1,1,1,0,6,10,7,3,1,7,2,0,0,10,7,7,3,4,8,9,2,7,3,0,1,6,1,0,0,0,0,5,3,1,9,8,7,10,8,10
n108,1,1,0,0,10,10,8,3,1,5,4,1,8,2,2,1,4,7,8,10,8,0,3,0,7,6,5,5,2,5,5,1,1,0,0,3,7,3,1,7,2,0,3,0,0,7,9,4,8,9,2,3,8,6,1,6,1,4,4,1,0,5,0,8,9,8,7,10,8,10
n107,1,1,0,0,10,10,8,3,1,5,4,1,8,2,2,1,4,7,8,10,8,0,3,0,7,6,5,5,2,5,0,1,1,6,0,3,7,3,1,7,2,0,3,9,0,7,9,4,8,9,2,0,0,6,1,6,1,4,0,1,0,5,0,8,9,8,7,10,8,10
n110,1,1,0,0,10,10,8,3,1,0,4,0,8,2,2,1,4,7,8,10,8,0,3,0,7,6,5,5,2,5,0,1,1,10,0,0,7,3,1,7,2,0,4,0,0,7,9,4,8,9,2,4,0,6,1,6,1,4,0,1,6,5,0,8,9,8,7,10,8,10
n109,1,1,0,0,10,10,8,3,1,0,4,0,8,2,2,1,4,7,8,10,8,0,3,0,7,6,5,5,2,5,0,1,1,10,0,0,7,3,1,7,2,0,0,0,0,7,9,4,8,9,2,2,0,6,1,6,1,4,0,0,6,5,0,8,9,8,7,10,8,10
n114,1,1,2,0,10,10,8,3,1,6,4,0,8,2,2,1,4,7,8,10,8,0,3,5,7,6,5,0,2,5,0,1,1,0,0,0,7,3,1,7,2,4,0,4,2,7,9,4,8,9,2,4,1,6,1,6,1,4,6,0,3,5,6,8,9,8,7,10,8,10
n113,1,1,0,0,10,10,8,3,1,6,4,2,8,2,2,1,4,7,8,10,8,0,3,5,7,6,5,0,2,5,4,1,1,0,6,0,7,3,1,7,2,0,0,10,2,7,9,4,8,9,2,0,0,6,1,6,1,4,6,0,3,5,0,8,9,8,7,10,8,10
n116,1,1,0,0,10,10,8,3,1,0,4,0,8,2,2,1,4,7,8,10,8,0,3,3,7,6,5,0,2,5,0,1,1,0,0,0,7,3,1,7,2,4,0,0,2,7,9,4,8,9,2,4,0,6,1,6,1,4,4,0,3,5,0,8,9,8,7,10,8,10
n115,1,1,9,0,10,10,8,3,1,6,4,0,8,2,2,1,4,7,8,10,8,0,3,3,7,6,5,0,2,5,5,1,1,3,0,5,7,3,1,7,2,0,0,0,2,7,9,4,8,9,2,4,0,6,1,6,1,4,0,0,3,5,1,8,9,8,7,10,8,10
n122,1,1,10,3,10,10,8,3,1,10,4,9,8,0,2,1,4,7,8,10,8,0,3,3,7,6,5,4,2,5,0,1,1,2,6,0,7,3,1,7,2,2,0,0,0,7,4,4,8,9,2,0,6,6,1,6,1,4,0,0,0,5,0,8,9,8,7,10,8,10
n121,1,1,10,3,10,10,8,3,1,10,4,9,8,0,2,1,4,7,8,10,8,0,3,3,7,6,5,4,2,5,0,1,1,2,6,0,7,3,1,7,2,2,0,0,6,7,4,4,8,9,2,0,6,6,1,6,1,4,0,7,0,5,0,8,9,8,7,10,8,10
n124,1,1,10,0,10,10,8,3,1,10,4,0,8,4,2,1,4,7,8,10,8,0,3,3,7,6,5,0,2,5,9,1,1,2,6,8,7,3,1,7,2,2,0,0,0,7,10,4,8,9,2,0,6,6,1,6,1,4,0,0,0,5,0,8,9,8,7,10,8,10
n123,1,1,10,0,10,10,8,3,1,10,4,0,8,0,2,1,4,7,8,10,8,0,3,3,7,6,5,9,2,5,9,1,1,2,6,0,7,3,1,7,2,2,0,0,6,7,10,4,8,9,2,0,6,6,1,6,1,4,7,3,0,5,0,8,9,8,7,10,8,10
n128,1,1,10,0,10,10,8,3,1,10,4,9,8,9,2,1,4,7,8,10,8,10,3,3,7,6,5,0,2,5,2,1,1,2,6,0,7,3,1,7,2,9,0,0,2,7,8,4,8,9,2,0,6,6,1,6,1,4,9,8,0,5,4,8,9,8,7,10,8,10
n127,1,1,10,0,10,10,8,3,1,10,4,9,8,9,2,1,4,7,8,10,8,0,3,3,7,6,5,0,2,5,0,1,1,2,6,0,7,3,1,7,2,0,0,0,0,7,8,4,8,9,2,0,6,6,1,6,1,4,0,0,0,5,0,8,9,8,7,10,8,10
n130,1,1,10,0,10,10,8,3,1,10,4,9,8,0,2,1,4,7,8,10,8,0,3,3,7,6,5,5,2,5,10,1,1,0,6,0,7,3,1,7,2,0,0,0,6,7,9,4,8,9,2,0,6,6,1,6,1,4,1,8,0,5,10,8,9,8,7,10,8,10
n129,1,1,10,0,10,10,8,3,1,10,4,9,8,4,2,1,4,7,8,10,8,0,3,3,7,6,5,1,2,5,0,1,1,0,6,0,7,3,1,7,2,0,0,0,0,7,0,4,8,9,2,0,6,6,1,6,1,4,1,8,0,5,10,8,9,8,7,10,8,10
n142,9,1,9,7,10,10,8,1,1,6,4,0,8,1,2,1,4,3,8,8,8,7,7,0,7,6,9,5,0,5,3,1,1,0,7,8,4,3,1,5,10,7,7,0,10,0,8,4,6,9,2,1,7,7,1,6,1,0,0,0,5,5,4,0,9,1,7,10,3,10
n141,9,1,9,7,10,10,8,1,1,6,4,0,8,0,2,1,4,3,8,8,8,7,7,8,7,6,9,5,0,5,3,1,1,0,0,8,4,3,1,5,10,7,7,0,10,0,8,4,6,9,2,1,7,7,1,6,1,0,0,0,5,5,4,0,9,1,7,10,3,10
n144,9,1,9,7,10,10,8,1,1,6,4,7,8,9,2,1,4,3,8,8,8,7,7,8,7,6,9,5,0,5,3,1,1,7,0,8,4,3,1,5,10,7,7,6,10,5,8,4,6,9,2,5,7,7,1,6,1,0,0,0,5,5,4,0,9,1,7,10,3,10
n143,9,1,9,7,10,10,8,1,1,6,4,7,8,0,2,1,4,3,8,8,8,7,7,8,7,6,9,5,9,5,3,1,1,0,0,8,4,3,1,5,10,7,7,6,10,0,8,4,6,9,2,0,7,7,1,6,1,3,0,0,5,5,4,0,9,1,7,10,3,10
n148,9,1,9,7,10,10,8,0,1,6,4,0,8,3,2,1,4,3,8,8,8,0,7,6,7,6,9,5,0,5,3,1,1,3,0,8,0,3,1,5,10,7,7,1,10,8,8,4,6,9,2,0,10,7,1,6,1,0,1,0,5,5,4,9,9,1,7,10,0,10
n147,9,1,9,7,10,10,8,7,1,6,4,0,8,3,2,1,4,3,8,8,8,0,7,6,7,6,9,5,0,5,3,1,1,3,0,8,0,3,1,5,10,7,7,0,10,8,8,4,6,9,2,0,0,7,1,6,1,0,1,0,5,5,4,9,9,1,7,10,0,10
n150,9,1,9,7,10,10,8,0,1,6,4,0,8,0,2,1,4,3,8,8,8,7,7,6,7,6,9,5,0,5,3,1,1,3,0,8,6,3,1,5,10,7,7,0,10,8,8,4,6,9,2,0,8,7,1,6,1,0,0,0,5,5,4,9,9,1,7,10,0,10
n149,9,1,9,7,10,10,8,0,1,6,4,2,8,0,2,1,4,3,8,8,8,7,7,6,7,6,9,5,1,5,3,1,1,3,0,8,0,3,1,5,10,7,7,0,10,8,8,4,6,9,2,0,8,7,1,6,1,3,0,0,5,5,4,9,9,1,7,10,0,10
n156,5,1,9,7,10,10,8,0,1,5,4,5,8,7,2,0,4,3,8,0,8,3,7,0,7,6,9,5,3,5,3,1,1,9,5,8,6,3,1,5,6,10,7,10,0,4,8,4,6,9,2,7,1,7,1,6,1,7,9,0,5,5,4,8,9,1,7,10,0,10
n155,0,1,9,7,10,10,8,0,1,5,4,5,8,0,2,0,4,3,8,0,8,3,7,0,7,6,9,5,5,5,3,1,1,9,5,8,6,3,1,5,6,10,7,10,0,4,8,4,6,9,2,0,1,7,1,6,1,0,9,0,5,5,4,8,9,1,7,10,7,10
n158,0,1,9,7,10,10,8,6,1,5,4,5,8,0,2,1,4,3,8,4,8,3,7,0,7,6,9,5,6,5,3,1,1,9,5,8,6,3,1,5,6,10,7,10,0,0,8,4,6,9,2,0,0,7,1,6,1,0,9,0,5,5,4,0,9,1,7,10,0,10
n157,1,1,9,7,10,10,8,6,1,5,4,5,8,0,2,1,4,3,8,0,8,3,7,0,7,6,9,5,0,5,3,1,1,9,5,8,6,3,1,5,6,10,7,10,0,0,8,4,6,9,2,0,5,7,1,6,1,0,9,0,5,5,4,0,9,1,7,10,5,10
n162,7,1,9,7,10,10,8,0,1,8,4,5,8,0,2,0,4,3,8,0,8,3,7,0,7,6,9,5,0,5,3,1,1,0,0,8,8,3,1,5,6,1,7,6,0,0,8,4,6,9,2,0,0,7,1,6,1,0,1,0,5,5,4,9,9,1,7,10,5,10
n161,7,1,9,7,10,10,8,0,1,8,4,5,8,0,2,0,4,3,8,5,8,3,7,0,7,6,9,5,0,5,3,1,1,0,0,8,0,3,1,5,6,1,7,6,9,4,8,4,6,9,2,0,0,7,1,6,1,1,1,0,5,5,4,9,9,1,7,10,5,10
n164,7,1,9,7,10,10,8,0,1,8,4,5,8,0,2,7,4,3,8,0,8,3,7,0,7,6,9,5,4,5,3,1,1,2,0,8,0,3,1,5,6,1,7,0,4,0,8,4,6,9,2,0,2,7,1,6,1,0,1,0,5,5,4,0,9,1,7,10,5,10
n163,7,1,9,7,10,10,8,0,1,8,4,5,8,6,2,0,4,3,8,0,8,3,7,10,7,6,9,5,4,5,3,1,1,0,0,8,10,3,1,5,6,1,7,0,4,0,8,4,6,9,2,0,3,7,1,6,1,0,1,0,5,5,4,0,9,1,7,10,5,10
n172,0,1,0,7,10,10,8,0,1,3,4,0,8,1,2,9,4,3,8,0,8,8,7,7,7,6,9,1,2,5,3,1,1,10,3,8,0,3,1,5,7,0,7,4,2,1,0,4,6,9,2,0,0,8,1,6,1,0,0,0,5,5,4,6,9,1,7,10,0,10
n171,0,1,0,7,10,10,8,0,1,3,4,0,8,0,2,9,4,3,8,8,8,8,7,7,7,6,9,1,2,5,3,1,1,10,3,8,0,3,1,5,0,1,7,4,2,1,0,4,6,9,2,0,5,8,1,6,1,0,0,5,5,5,4,6,9,1,7,10,0,10
n174,10,1,5,7,10,10,8,0,1,3,4,0,8,2,2,9,4,3,8,4,8,8,7,7,7,6,9,1,2,5,3,1,1,10,3,8,0,3,1,5,0,2,7,4,2,1,4,4,6,9,2,3,0,8,1,6,1,0,0,8,5,5,4,6,9,1,7,10,0,10
n173,0,1,5,7,10,10,8,0,1,3,4,0,8,9,2,9,4,3,8,0,8,8,7,7,7,6,9,1,2,5,3,1,1,10,3,8,0,3,1,5,0,2,7,4,2,1,4,4,6,9,2,3,0,8,1,6,1,0,4,8,5,5,4,6,9,1,7,10,0,10
n178,0,1,6,7,10,10,8,0,1,3,4,0,8,3,2,0,4,3,8,2,8,8,7,7,7,6,9,1,2,5,3,1,1,10,0,8,0,3,1,5,0,0,7,4,2,1,0,4,6,9,2,0,0,0,1,6,1,0,6,0,5,5,4,6,9,1,7,10,7,10
n177,3,1,6,7,10,10,8,9,1,3,4,0,8,3,2,0,4,3,8,2,8,8,7,7,7,6,9,1,2,5,3,1,1,10,0,8,4,3,1,5,0,9,7,4,2,1,0,4,6,9,2,0,0,0,1,6,1,0,6,10,5,5,4,6,9,1,7,10,7,10
n180,2,1,6,7,10,10,8,0,1,3,4,0,8,3,2,0,4,3,8,2,8,8,7,7,7,6,9,1,2,5,3,1,1,10,0,8,0,3,1,5,0,0,7,4,2,1,0,4,6,9,2,2,0,0,1,6,1,0,6,0,5,5,4,6,9,1,7,10,0,10
n179,9,1,6,7,10,10,8,7,1,3,4,2,8,3,2,0,4,3,8,2,8,8,7,7,7,6,9,1,2,5,3,1,1,10,0,8,0,3,1,5,0,0,7,4,2,1,0,4,6,9,2,2,0,0,1,6,1,0,6,0,5,5,4,6,9,1,7,10,0,10
n186,9,1,9,7,10,10,8,0,1,3,4,0,8,9,2,6,4,3,8,1,8,8,7,7,7,6,9,0,2,5,3,1,1,10,0,8,2,3,1,5,10,0,7,2,2,1,10,4,6,9,2,0,0,0,1,6,1,0,5,0,5,5,4,6,9,1,7,10,0,10
n185,9,1,9,7,10,10,8,0,1,3,4,10,8,9,2,6,4,3,8,0,8,8,7,7,7,6,9,0,2,5,3,1,1,10,0,8,2,3,1,5,10,0,7,2,2,1,9,4,6,9,2,5,0,0,1,6,1,0,5,0,5,5,4,6,9,1,7,10,0,10
n188,9,1,9,7,10,10,8,0,1,3,4,0,8,9,2,0,4,3,8,9,8,8,7,7,7,6,9,0,2,5,3,1,1,10,0,8,2,3,1,5,10,0,7,2,2,1,0,4,6,9,2,0,0,1,1,6,1,0,5,0,5,5,4,6,9,1,7,10,0,10
n187,9,1,9,7,10,10,8,0,1,3,4,0,8,9,2,0,4,3,8,9,8,8,7,7,7,6,9,0,2,5,3,1,1,10,0,8,2,3,1,5,10,0,7,2,2,1,0,4,6,9,2,6,10,1,1,6,1,0,5,0,5,5,4,6,9,1,7,10,0,10
n192,9,1,0,7,10,10,8,3,1,3,4,6,8,9,2,5,4,3,8,3,8,0,7,7,7,6,9,5,2,5,3,1,1,10,0,8,2,3,1,5,0,0,7,2,2,1,5,4,6,9,2,5,0,5,1,6,1,0,5,0,5,5,4,6,9,1,7,10,8,10
n191,9,1,0,7,10,10,8,0,1,3,4,0,8,9,2,0,4,3,8,0,8,0,7,7,7,6,9,5,2,5,3,1,1,10,0,8,2,3,1,5,0,0,7,2,2,1,5,4,6,9,2,5,0,5,1,6,1,0,5,0,5,5,4,6,9,1,7,10,8,10
