cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n94,6,0,1,4,0,6,7,10,6,0,2,2,7,3,10,9,7,0,10,3,2,2,0,1,2,9,2,9,8,0,4,9,6,10,10,5,8,4,6,0,3,3,3,7,8,9,7,3,7,6
n93,6,2,1,4,0,6,7,10,6,0,2,2,7,3,10,9,0,0,10,3,2,2,0,1,2,9,2,9,8,0,4,9,6,10,10,5,8,4,6,0,3,3,3,7,8,9,7,3,7,6
n98,6,7,1,4,0,6,7,10,6,0,2,2,7,3,3,9,1,0,10,3,2,2,0,1,2,9,2,9,8,6,4,3,0,10,10,5,8,4,0,0,3,3,3,7,8,9,7,0,0,6
n97,6,7,1,4,0,6,7,10,6,0,2,2,7,3,3,9,1,0,10,3,2,2,0,1,2,9,2,9,8,4,4,3,0,10,10,5,8,4,0,0,3,3,3,7,8,9,7,2,0,6
n100,6,5,1,4,0,6,7,10,6,0,2,2,7,3,0,9,1,0,10,3,2,2,4,1,2,9,2,9,8,1,4,3,0,10,10,5,8,4,6,0,3,3,3,7,8,9,7,0,0,6
n99,6,5,1,4,0,6,7,10,6,0,2,2,7,3,3,9,1,0,10,3,2,2,0,1,2,9,2,9,8,0,4,3,0,10,10,5,8,4,6,6,3,3,3,7,8,9,7,0,0,6
n108,6,4,1,6,7,6,7,10,4,10,2,2,7,3,0,9,4,8,10,3,2,2,0,1,2,9,2,9,8,8,4,0,1,10,10,5,8,6,0,1,7,3,1,7,8,10,7,3,0,0
n107,6,4,1,6,7,6,7,10,4,10,2,2,7,3,0,9,0,8,10,3,2,2,0,1,2,9,2,9,8,0,4,0,0,10,10,5,8,0,0,1,0,3,0,7,8,10,7,3,0,0
n110,6,0,1,6,7,6,7,10,3,10,2,2,7,3,0,9,0,8,10,3,2,2,7,1,2,9,2,9,8,9,4,0,0,10,10,5,8,2,0,1,0,3,0,7,8,10,7,3,0,0
n109,6,3,1,6,7,6,7,10,3,10,2,2,7,3,0,9,0,8,10,3,2,2,0,1,2,9,2,9,8,9,4,0,0,10,10,5,8,2,0,1,0,3,0,7,8,10,7,3,0,0
n114,6,0,1,8,7,6,7,10,1,10,2,2,7,3,0,9,0,8,10,3,2,2,0,1,2,9,2,9,8,0,4,0,6,10,10,5,8,8,0,1,2,3,8,7,8,10,7,3,0,0
n113,6,0,1,8,7,6,7,10,0,10,2,2,7,3,0,9,0,8,10,3,2,2,0,1,2,9,2,9,8,0,4,0,6,10,10,5,8,0,0,1,2,3,8,7,8,10,7,3,0,1
n116,6,10,1,0,7,6,7,10,0,0,2,2,7,3,7,9,0,8,10,3,2,2,0,1,2,9,2,9,8,0,4,0,6,10,10,5,8,0,0,1,0,3,0,7,8,10,7,3,0,0
n115,6,10,1,0,7,6,7,10,0,0,2,2,7,3,7,9,0,8,10,3,2,2,0,1,2,9,2,9,8,0,4,0,6,10,10,5,8,0,0,1,0,3,0,7,8,10,7,3,0,7
n122,6,0,1,8,7,6,7,10,0,0,2,2,7,3,10,9,1,5,10,3,2,2,3,1,2,9,2,9,8,0,4,4,0,10,10,5,8,10,10,1,0,3,0,7,8,8,7,3,9,3
n121,6,0,1,8,7,6,7,10,0,0,2,2,7,3,10,9,0,5,10,3,2,2,3,1,2,9,2,9,8,1,4,4,0,10,10,5,8,5,10,1,9,3,0,7,8,8,7,3,9,3
n124,6,0,1,9,7,6,7,10,0,0,2,2,7,3,10,9,0,5,10,3,2,2,3,1,2,9,2,9,8,0,4,7,0,10,10,5,8,0,0,1,0,3,3,7,8,8,7,3,1,3
n123,6,0,1,9,7,6,7,10,0,0,2,2,7,3,10,9,0,5,10,3,2,2,3,1,2,9,2,9,8,0,4,0,0,10,10,5,8,0,4,1,0,3,3,7,8,8,7,3,1,3
n128,6,2,1,5,7,6,7,10,2,0,2,2,7,3,10,9,10,5,10,3,2,2,3,1,2,9,2,9,8,0,4,10,0,10,10,5,8,9,0,1,0,3,8,7,8,5,7,3,0,3
n127,6,2,1,0,7,6,7,10,2,0,2,2,7,3,10,9,0,5,10,3,2,2,3,1,2,9,2,9,8,0,4,10,0,10,10,5,8,9,0,1,0,3,8,7,8,1,7,3,0,3
n130,6,0,1,0,7,6,7,10,2,0,2,2,7,3,10,9,5,5,10,3,2,2,3,1,2,9,2,9,8,0,4,10,0,10,10,5,8,0,0,1,0,3,8,7,8,0,7,3,8,3
n129,6,0,1,0,7,6,7,10,2,0,2,2,7,3,10,9,5,5,10,3,2,2,3,1,2,9,2,9,8,0,4,10,0,10,10,5,8,0,0,1,0,3,8,7,8,0,7,3,0,3
n142,6,0,10,4,0,4,0,10,9,1,1,0,0,5,5,9,0,0,10,10,8,2,8,1,2,9,2,9,8,0,8,2,7,10,2,5,8,3,0,0,7,9,0,7,9,8,7,8,10,7
n141,6,0,10,4,0,4,0,10,9,1,1,2,0,5,5,9,0,0,10,10,8,2,8,1,2,9,2,9,8,0,8,2,7,10,2,5,8,3,2,0,7,9,0,7,9,8,7,8,0,7
n144,6,0,10,4,10,4,0,10,9,1,1,0,0,5,5,9,0,0,10,10,8,2,8,1,2,9,2,9,8,0,0,2,7,10,2,5,8,3,0,5,7,9,8,7,9,8,7,8,0,7
n143,6,0,10,4,10,4,4,10,9,1,1,0,0,5,5,9,0,3,10,10,8,2,8,1,2,9,2,9,8,0,10,2,7,10,2,5,8,3,4,0,7,9,0,7,9,8,7,8,0,7
n148,6,1,10,4,2,4,8,10,9,1,1,1,0,0,5,9,0,9,10,10,1,2,1,1,2,9,2,9,8,0,0,2,7,10,2,5,8,3,0,0,7,9,0,7,9,8,7,8,0,7
n147,6,1,10,4,0,4,8,10,9,10,1,1,1,10,5,9,0,9,10,10,0,2,1,1,2,9,2,9,8,0,0,2,7,10,2,5,8,3,10,0,7,9,0,7,9,8,7,8,0,7
n150,6,1,10,4,4,4,8,10,9,2,1,1,0,0,5,9,4,9,10,10,10,2,1,1,2,9,2,9,8,0,0,2,7,10,2,5,8,3,0,0,7,9,0,7,9,8,7,8,8,7
n149,6,1,10,4,0,4,8,10,9,2,1,1,0,0,5,9,0,9,10,10,10,2,1,1,2,9,2,9,8,0,0,2,7,10,2,5,8,3,0,0,7,9,0,7,9,8,7,8,8,7
n156,6,0,10,4,0,0,3,10,9,3,1,8,7,0,5,9,2,0,10,10,4,2,2,1,2,9,2,9,8,0,10,2,7,10,2,5,8,3,8,0,7,9,0,7,9,8,7,8,5,10
n155,6,0,10,4,9,0,0,10,9,3,1,8,7,0,5,9,2,0,10,10,4,2,2,1,2,9,2,9,8,0,10,2,7,10,2,5,8,3,8,0,7,9,0,7,9,8,7,8,0,10
n158,6,9,10,4,0,0,0,10,9,3,1,0,7,7,5,9,0,0,10,10,4,2,2,1,2,9,2,9,8,0,10,2,7,10,2,5,8,3,8,5,7,9,0,7,9,8,7,8,0,0
n157,6,9,10,4,0,0,0,10,9,3,1,0,7,7,5,9,0,0,10,10,4,2,2,1,2,9,2,9,8,0,10,2,7,10,2,5,8,3,8,0,7,9,0,7,9,8,7,8,0,0
n162,6,0,10,4,0,0,4,10,9,3,1,0,7,4,5,9,0,0,10,10,10,2,2,1,2,9,2,9,8,8,0,2,7,10,2,5,8,3,3,4,7,9,9,7,9,8,7,8,4,8
n161,6,0,10,4,8,0,4,10,9,3,1,0,7,4,5,9,0,10,10,10,0,2,2,1,2,9,2,9,8,8,0,2,7,10,2,5,8,3,3,4,7,9,9,7,9,8,7,8,4,8
n164,6,0,10,4,6,5,4,10,9,3,1,0,7,8,5,9,10,0,10,10,0,2,2,1,2,9,2,9,8,6,0,2,7,10,2,5,8,3,0,4,7,9,0,7,9,8,7,8,4,8
n163,6,0,10,4,6,5,4,10,9,3,1,8,7,0,5,9,0,0,10,10,0,2,2,1,2,9,2,9,8,6,0,2,7,10,2,5,8,3,0,4,7,9,0,7,9,8,7,8,4,8
n172,6,0,10,4,7,10,3,10,9,8,0,10,0,7,5,9,2,0,10,5,4,2,4,1,2,9,2,9,8,6,0,2,7,10,2,5,8,3,0,0,7,9,0,7,9,8,7,8,0,0
n171,6,0,10,4,7,0,3,10,9,8,0,10,0,7,5,9,2,0,10,5,4,2,4,1,2,9,2,9,8,6,0,2,7,10,2,5,8,3,0,0,7,9,0,7,9,8,7,8,0,0
n174,6,0,10,4,7,0,0,10,9,8,10,10,0,0,5,9,2,0,10,5,4,2,4,1,2,9,2,9,8,6,0,2,7,10,2,5,8,3,0,0,7,9,9,7,9,8,7,8,0,4
n173,6,5,10,4,7,0,0,10,9,8,10,10,5,0,5,9,2,0,10,5,4,2,4,1,2,9,2,9,8,6,9,2,7,10,2,5,8,3,0,3,7,9,9,7,9,8,7,8,0,0
n178,6,0,10,4,7,9,0,10,9,0,0,10,4,6,5,9,2,0,10,5,4,2,4,1,2,9,2,9,8,10,10,2,7,10,2,5,8,3,4,3,7,9,0,7,9,8,7,8,8,0
n177,6,0,10,4,7,0,0,10,9,0,0,10,4,6,5,9,2,0,10,5,4,2,4,1,2,9,2,9,8,10,10,2,7,10,2,5,8,3,4,3,7,9,0,7,9,8,7,8,8,6
n180,6,10,10,4,7,0,0,10,9,0,0,10,4,7,5,9,2,0,10,5,4,2,4,1,2,9,2,9,8,0,0,2,7,10,2,5,8,3,4,0,7,9,0,7,9,8,7,8,8,0
n179,6,0,10,4,7,0,0,10,9,0,0,10,4,0,5,9,2,0,10,5,4,2,4,1,2,9,2,9,8,0,0,2,7,10,2,5,8,3,4,0,7,9,2,7,9,8,7,8,8,0
n186,6,9,10,4,7,1,8,10,9,0,2,0,2,0,5,9,2,6,10,1,4,2,4,1,2,9,2,9,8,0,0,2,7,10,2,5,8,3,0,7,7,9,6,7,9,8,7,8,0,0
n185,6,9,10,4,7,0,8,10,9,0,2,0,2,0,5,9,2,6,10,1,4,2,4,1,2,9,2,9,8,6,0,2,7,10,2,5,8,3,0,0,7,9,6,7,9,8,7,8,0,10
n188,6,0,10,4,7,0,4,10,9,5,2,0,2,0,5,9,2,6,10,1,4,2,4,1,2,9,2,9,8,0,0,2,7,10,2,5,8,3,0,7,7,9,0,7,9,8,7,8,0,6
n187,6,0,10,4,7,0,4,10,9,5,2,0,2,2,5,9,2,6,10,1,4,2,4,1,2,9,2,9,8,0,0,2,7,10,2,5,8,3,0,7,7,9,0,7,9,8,7,8,0,0
n192,6,10,10,4,7,5,7,10,9,0,2,0,0,0,5,9,2,6,10,1,4,2,4,1,2,9,2,9,8,6,6,2,7,10,2,5,8,3,0,1,7,9,10,7,9,8,7,8,0,0
n191,6,10,10,4,7,0,7,10,9,0,2,0,0,0,5,9,2,6,10,1,4,2,4,1,2,9,2,9,8,6,0,2,7,10,2,5,8,3,0,1,7,9,0,7,9,8,7,8,0,4
n194,6,0,10,4,7,0,7,10,9,0,2,2,0,0,5,9,2,6,10,1,4,2,4,1,2,9,2,9,8,6,2,2,7,10,2,5,8,3,0,0,7,9,0,7,9,8,7,8,0,0
n193,6,0,10,4,7,0,7,10,9,0,2,2,0,0,5,9,2,6,10,1,4,2,4,1,2,9,2,9,8,6,2,2,7,10,2,5,8,3,0,0,7,9,0,7,9,8,7,8,10,4
n204,6,3,10,4,7,5,0,10,9,0,9,6,3,1,5,9,6,1,10,0,3,2,5,1,2,9,2,9,8,0,8,2,7,10,2,5,8,7,2,0,0,5,0,7,0,0,7,8,10,0
n203,6,3,10,4,7,5,0,10,9,0,9,6,3,1,5,9,6,1,10,0,0,2,5,1,2,9,2,9,8,5,8,2,7,10,2,5,8,7,0,0,0,5,0,7,0,0,7,8,10,0
n206,6,3,10,4,7,5,0,10,9,10,9,0,3,1,5,9,6,1,10,1,0,2,5,1,2,9,2,9,8,0,8,2,7,10,2,5,8,7,1,0,8,0,7,7,3,0,7,8,10,10
n205,6,3,10,4,7,5,0,10,9,10,9,7,3,1,5,9,6,1,10,0,0,2,5,1,2,9,2,9,8,9,8,2,7,10,2,5,8,7,1,0,8,9,0,7,3,0,7,8,10,10
n210,6,3,10,4,7,5,0,10,9,7,9,0,3,2,5,9,6,1,10,0,6,2,5,1,2,9,2,9,8,2,8,2,7,10,2,5,8,7,0,6,2,0,0,7,2,0,7,8,10,9
n209,6,3,10,4,7,5,9,10,9,0,9,0,3,2,5,9,6,1,10,1,6,2,5,1,2,9,2,9,8,0,8,2,7,10,2,5,8,7,0,0,2,0,0,7,3,0,7,8,10,0
n212,6,3,10,4,7,5,10,10,9,0,9,7,3,2,5,9,6,1,10,0,6,2,5,1,2,9,2,9,8,0,8,2,7,10,2,5,8,7,0,0,0,7,0,7,0,5,7,8,10,0
n211,6,3,10,4,7,5,0,10,9,0,9,7,3,2,5,9,6,1,10,0,6,2,5,1,2,9,2,9,8,0,8,2,7,10,2,5,8,7,0,0,0,0,0,7,0,10,7,8,10,0
n218,6,3,10,4,7,5,0,10,9,0,1,4,3,0,5,9,7,1,10,1,7,2,10,1,2,9,2,9,8,0,8,2,7,10,2,5,8,7,6,4,0,4,7,7,0,2,7,8,10,5
n217,6,3,10,4,7,5,0,10,9,1,1,0,3,0,5,9,7,1,10,1,0,2,10,1,2,9,2,9,8,0,8,2,7,10,2,5,8,7,6,4,0,4,7,7,3,4,7,8,10,5
n220,6,3,10,4,7,5,1,10,9,0,1,2,3,0,5,9,7,1,10,1,10,2,10,1,2,9,2,9,8,0,8,2,7,10,2,5,8,7,0,4,9,4,7,7,0,8,7,8,10,5
n219,6,3,10,4,7,5,1,10,9,0,1,0,3,1,5,9,7,1,10,1,10,2,10,1,2,9,2,9,8,0,8,2,7,10,2,5,8,7,6,4,2,4,7,7,0,8,7,8,10,5
n224,6,3,10,4,7,5,10,10,9,10,0,3,3,0,5,9,3,1,10,0,0,2,10,1,2,9,2,9,8,0,8,2,7,10,2,5,8,7,0,4,4,4,7,7,0,5,7,8,10,5
n223,6,3,10,4,7,5,10,10,9,0,5,3,3,8,5,9,3,1,10,0,0,2,10,1,2,9,2,9,8,0,8,2,7,10,2,5,8,7,0,4,4,4,7,7,0,5,7,8,10,5
n226,6,3,10,4,7,5,10,10,9,4,0,0,3,0,5,9,0,1,10,1,0,2,10,1,2,9,2,9,8,9,8,2,7,10,2,5,8,7,0,4,2,4,7,7,0,5,7,8,10,5
n225,6,3,10,4,7,5,10,10,9,0,0,0,3,0,5,9,0,1,10,1,0,2,10,1,2,9,2,9,8,9,8,2,7,10,2,5,8,7,0,4,2,4,7,7,7,5,7,8,10,5
n234,6,3,10,4,7,4,0,10,9,0,3,10,0,0,5,9,3,1,10,1,4,2,6,1,2,9,2,9,8,0,0,2,7,10,2,5,8,2,8,9,8,0,1,7,4,2,7,8,10,8
n233,6,3,10,4,7,4,0,10,9,0,3,10,5,3,5,9,3,1,10,1,4,2,6,1,2,9,2,9,8,0,0,2,7,10,2,5,8,2,8,9,8,0,1,7,4,2,7,8,10,8
n236,6,3,10,4,7,4,0,10,9,0,3,0,8,0,5,9,3,1,10,1,4,2,6,1,2,9,2,9,8,2,0,2,7,10,2,5,8,2,8,9,8,9,1,7,4,2,7,8,10,8
n235,6,3,10,4,7,4,0,10,9,0,3,0,0,0,5,9,3,1,10,1,4,2,6,1,2,9,2,9,8,2,0,2,7,10,2,5,8,2,8,9,8,9,1,7,4,2,7,8,10,8
n240,6,3,10,4,7,0,6,10,9,7,3,0,0,0,5,9,3,1,10,1,4,2,6,1,2,9,2,9,8,4,7,2,7,10,2,5,8,2,8,7,8,0,0,7,4,2,7,8,10,10
n239,6,3,10,4,7,0,0,10,9,7,3,3,3,0,5,9,3,1,10,1,4,2,6,1,2,9,2,9,8,4,2,2,7,10,2,5,8,2,8,7,8,0,0,7,4,2,7,8,10,0
n242,6,3,10,4,7,0,8,10,9,0,3,0,0,0,5,9,3,1,10,1,4,2,6,1,2,9,2,9,8,4,4,2,7,10,2,5,8,2,8,7,8,1,3,7,4,2,7,8,10,3
n241,6,3,10,4,7,0,2,10,9,0,3,0,1,0,5,9,3,1,10,1,4,2,6,1,2,9,2,9,8,4,4,2,7,10,2,5,8,2,8,7,8,1,3,7,4,2,7,8,10,3
n248,6,3,10,4,7,7,6,10,9,0,3,2,6,0,5,9,0,1,10,4,0,2,0,1,2,9,2,9,8,1,0,2,7,10,2,5,8,2,0,0,3,0,8,7,4,9,7,8,10,7
n247,6,3,10,4,7,7,6,10,9,0,3,2,6,7,5,9,0,1,10,4,8,2,0,1,2,9,2,9,8,0,0,2,7,10,2,5,8,2,0,0,3,0,8,7,4,0,7,8,10,7
n250,6,3,10,4,7,7,7,10,9,1,3,2,6,1,5,9,0,1,10,4,0,2,8,1,2,9,2,9,8,9,0,2,7,10,2,5,8,2,0,10,3,0,8,7,4,3,7,8,10,7
n249,6,3,10,4,7,7,7,10,9,0,3,2,6,5,5,9,8,1,10,4,0,2,0,1,2,9,2,9,8,6,0,2,7,10,2,5,8,2,0,0,3,0,8,7,4,3,7,8,10,7
n254,6,3,10,4,7,6,0,10,9,1,3,2,0,0,5,9,0,1,10,4,5,2,0,1,2,9,2,9,8,2,0,2,7,10,2,5,8,2,0,0,4,0,8,7,4,0,7,8,10,0
n253,6,3,10,4,7,6,0,10,9,0,3,2,0,0,5,9,0,1,10,4,0,2,0,1,2,9,2,9,8,0,0,2,7,10,2,5,8,2,0,4,4,0,8,7,4,0,7,8,10,0
n256,6,3,10,4,7,6,0,10,9,0,3,2,0,4,5,9,7,1,10,4,0,2,9,1,2,9,2,9,8,0,0,2,7,10,2,5,8,2,2,0,0,0,8,7,4,0,7,8,10,8
n255,6,3,10,4,7,6,8,10,9,0,3,2,5,2,5,9,7,1,10,4,0,2,9,1,2,9,2,9,8,0,0,2,7,10,2,5,8,2,6,0,7,0,8,7,4,0,7,8,10,0
n270,6,0,6,1,9,3,4,7,5,8,5,10,6,1,4,0,4,10,3,2,7,2,1,2,2,9,0,0,8,0,5,3,0,7,2,5,5,7,2,5,1,0,4,7,0,8,7,5,5,5
n269,6,0,6,1,9,3,4,7,5,8,5,10,6,1,4,0,4,10,3,2,7,2,1,2,2,9,7,2,8,0,5,3,0,7,2,5,5,7,2,5,1,0,4,7,0,8,7,5,5,5
n272,6,0,6,8,9,3,4,7,5,8,5,10,6,1,4,0,4,10,3,2,7,2,1,2,2,9,8,4,8,0,5,3,0,0,2,5,5,7,2,5,1,10,4,7,10,8,7,5,5,0
n271,6,0,6,0,9,3,4,7,5,8,5,10,6,1,4,0,4,10,3,2,7,2,1,2,2,9,8,4,8,0,5,3,0,0,2,5,5,7,2,5,1,10,4,7,0,8,7,5,5,0
