cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n32,4,2,0,5,7,3,8,5,4,6,4,5,8,3,10,3,6,8,2,6,2,5,3,8,1,5,5,10,6,7,10,1,6,10,9,0,8,4,3,1,9,6,9,5,10,8,10,7,6,5,7,6,0,9,9,9,7,3,7,0,3,3,3,2,4,5,4,1,1,4,1,9,5,2,9,6,8,8,6,6,3,2,0,4,1,5,0,6,10,10
n31,4,2,0,5,7,3,8,5,4,6,4,5,8,3,10,3,6,8,2,6,2,5,3,8,1,5,5,10,6,7,10,1,0,10,9,0,8,4,3,1,9,6,9,5,10,8,10,7,6,5,7,6,5,9,9,9,7,3,7,0,3,3,3,2,4,5,4,1,1,4,1,9,5,2,9,6,8,8,6,6,3,2,0,4,1,5,0,6,10,10
n36,4,2,4,5,7,3,8,5,4,6,4,5,8,3,10,3,6,8,2,6,2,6,3,8,1,5,5,10,6,7,10,1,7,10,9,0,8,4,3,1,10,0,9,5,10,8,10,7,6,5,7,6,0,9,9,9,7,3,7,0,0,3,3,2,4,5,4,1,1,4,1,9,5,2,9,6,8,8,6,6,3,2,0,4,1,5,0,6,10,10
n35,4,2,9,5,7,3,8,5,4,6,4,5,8,3,10,3,6,8,2,6,2,6,3,8,1,5,5,10,6,7,10,1,0,10,9,0,8,4,3,1,0,7,9,5,10,8,10,7,6,5,7,6,2,9,9,9,7,3,7,0,0,3,3,2,4,5,4,1,1,4,1,9,5,2,9,6,8,8,6,6,3,2,0,4,1,5,0,6,10,10
n38,4,2,0,5,7,3,8,5,4,6,4,5,8,3,10,3,6,8,2,6,2,6,3,8,1,5,5,10,6,7,10,1,0,10,9,0,8,4,3,1,0,7,9,5,0,8,10,7,6,5,7,6,3,9,9,9,7,3,7,0,5,3,3,2,4,5,4,1,1,4,1,9,5,2,9,6,8,8,6,6,3,2,0,4,1,5,0,6,10,10
n37,4,2,0,5,7,3,8,5,4,6,4,5,8,3,10,3,6,8,2,6,2,6,3,8,1,5,5,10,6,7,10,1,0,10,9,10,8,4,3,1,0,0,9,5,0,8,10,7,6,5,7,6,0,9,9,9,7,3,7,0,5,3,3,2,4,5,4,1,1,4,1,9,5,2,9,6,8,8,6,6,3,2,0,4,1,5,0,6,10,10
n46,4,2,5,0,7,3,0,5,4,6,4,5,0,3,10,3,6,8,2,6,2,0,3,8,1,0,5,10,0,7,10,1,3,10,9,0,8,4,3,1,6,9,9,5,1,8,9,5,7,5,7,6,5,9,9,9,7,3,0,5,5,3,3,2,4,5,4,0,0,4,1,9,5,2,5,6,8,8,2,6,3,2,1,4,1,5,0,6,10,10
n45,4,2,5,0,7,3,0,5,4,6,4,5,0,3,10,3,6,8,2,6,2,0,3,8,1,0,5,10,0,7,10,1,3,10,9,3,8,4,3,1,0,10,9,5,1,8,9,5,7,5,7,6,0,9,9,9,7,3,0,5,5,3,3,2,4,5,4,0,0,4,1,9,5,2,9,6,8,8,0,6,3,2,1,4,1,5,0,6,10,10
n48,4,2,0,0,7,3,0,5,4,6,4,5,0,3,10,3,6,8,2,6,2,0,3,8,1,4,5,10,10,7,10,1,3,10,9,6,8,4,3,1,7,6,9,5,1,8,9,5,7,5,7,6,0,9,9,9,7,3,2,5,5,3,3,2,4,5,4,8,0,4,1,9,5,2,0,6,8,8,0,6,3,2,1,4,1,5,0,6,10,10
n47,4,2,0,0,7,3,0,5,4,6,4,5,1,3,10,3,6,8,2,6,2,0,3,8,1,4,5,10,10,7,10,1,3,10,9,6,8,4,3,1,7,6,9,5,1,8,9,5,7,5,7,6,0,9,9,9,7,3,2,5,5,3,3,2,4,5,4,8,0,4,1,9,5,2,0,6,8,8,0,6,3,2,1,4,1,5,0,6,10,10
n52,4,2,0,0,7,3,4,5,4,6,4,5,0,3,10,3,6,8,2,6,2,8,3,8,1,0,5,10,0,7,10,1,0,10,9,0,8,4,3,1,0,6,9,5,1,8,9,5,7,5,7,6,5,9,9,9,7,3,0,5,5,3,3,2,4,5,4,5,0,4,1,9,5,2,0,6,8,8,8,6,3,2,3,4,1,5,0,6,10,10
n51,4,2,0,0,7,3,0,5,4,6,4,5,0,3,10,3,6,8,2,6,2,0,3,8,1,0,5,10,0,7,10,1,0,10,9,0,8,4,3,1,0,6,9,5,1,8,9,5,7,5,7,6,0,9,9,9,7,3,0,5,5,3,3,2,4,5,4,5,0,4,1,9,5,2,0,6,8,8,2,6,3,2,0,4,1,5,0,6,10,10
n54,4,2,0,0,7,3,0,5,4,6,4,5,5,3,10,3,6,8,2,6,2,0,3,8,1,0,5,10,2,7,10,1,0,10,9,0,8,4,3,1,0,6,9,5,1,8,9,5,7,5,7,6,7,9,9,9,7,3,0,5,5,3,3,2,4,5,4,5,0,4,1,9,5,2,6,6,8,8,0,6,3,2,0,4,1,5,0,6,10,10
n53,4,2,0,0,7,3,0,5,4,6,4,5,0,3,10,3,6,8,2,6,2,7,3,8,1,0,5,10,0,7,10,1,0,10,9,3,8,4,3,1,0,6,9,5,1,8,9,5,7,5,7,6,0,9,9,9,7,3,0,5,5,3,3,2,4,5,4,5,10,4,1,9,5,2,6,6,8,8,0,6,3,2,1,4,1,5,0,6,10,10
n60,4,2,6,10,7,3,8,5,4,6,4,5,0,3,10,3,6,8,2,6,2,0,3,8,1,0,5,10,9,7,10,1,0,10,9,4,8,4,3,1,0,2,9,5,1,8,0,5,7,5,7,6,0,9,9,9,7,3,0,9,5,3,3,2,4,5,4,6,3,4,1,9,5,2,3,6,8,8,9,6,3,2,3,4,1,5,0,6,10,10
n59,4,2,6,10,7,3,8,5,4,6,4,5,5,3,10,3,6,8,2,6,2,0,3,8,1,0,5,10,9,7,10,1,0,10,9,4,8,4,3,1,0,2,9,5,1,8,8,5,7,5,7,6,0,9,9,9,7,3,0,9,5,3,3,2,4,5,4,6,0,4,1,9,5,2,3,6,8,8,0,6,3,2,3,4,1,5,0,6,10,10
n62,4,2,6,10,7,3,8,5,4,6,4,5,0,3,10,3,6,8,2,6,2,0,3,8,1,3,5,10,9,7,10,1,1,10,9,6,8,4,3,1,10,2,9,5,1,8,0,5,7,5,7,6,4,9,9,9,7,3,0,9,5,3,3,2,4,5,4,6,0,4,1,9,5,2,3,6,8,8,0,6,3,2,3,4,1,5,2,6,10,10
n61,4,2,6,10,7,3,8,5,4,6,4,5,0,3,10,3,6,8,2,6,2,0,3,8,1,0,5,10,9,7,10,1,1,10,9,0,8,4,3,1,10,2,9,5,1,8,0,5,7,5,7,6,0,9,9,9,7,3,0,9,5,3,3,2,4,5,4,6,0,4,1,9,5,2,3,6,8,8,3,6,3,2,3,4,1,5,2,6,10,10
n66,4,2,6,0,7,3,6,5,4,6,4,5,10,3,10,3,6,8,2,6,2,5,3,8,1,0,5,10,9,7,10,1,0,10,9,2,8,4,3,1,5,10,9,5,1,8,6,5,7,5,7,6,0,9,9,9,7,3,0,9,5,3,3,2,4,5,4,6,5,4,1,9,5,2,10,6,8,8,0,6,3,2,3,4,1,5,6,6,10,10
n65,4,2,6,0,7,3,6,5,4,6,4,5,10,3,10,3,6,8,2,6,2,5,3,8,1,0,5,10,9,7,10,1,0,10,9,0,8,4,3,1,9,0,9,5,1,8,6,5,7,5,7,6,0,9,9,9,7,3,0,9,5,3,3,2,4,5,4,6,5,4,1,9,5,2,0,6,8,8,0,6,3,2,3,4,1,5,6,6,10,10
n68,4,2,6,0,7,3,6,5,4,6,4,5,7,3,10,3,6,8,2,6,2,0,3,8,1,0,5,10,9,7,10,1,0,10,9,10,8,4,3,1,0,0,9,5,1,8,8,5,7,5,7,6,0,9,9,9,7,3,0,9,5,3,3,2,4,5,4,6,5,4,1,9,5,2,0,6,8,8,0,6,3,2,3,4,1,5,3,6,10,10
n67,4,2,6,0,7,3,6,5,4,6,4,5,0,3,10,3,6,8,2,6,2,8,3,8,1,0,5,10,9,7,10,1,0,10,9,10,8,4,3,1,0,0,9,5,1,8,8,5,7,5,7,6,0,9,9,9,7,3,0,9,5,3,3,2,4,5,4,6,5,4,1,9,5,2,0,6,8,8,0,6,3,2,3,4,1,5,3,6,10,10
n78,4,2,8,1,7,3,5,1,4,10,3,1,8,3,9,3,6,8,2,6,2,7,3,8,1,6,5,10,10,7,10,0,4,10,9,2,8,4,3,1,0,5,9,5,6,8,10,0,2,5,7,0,1,9,9,9,7,3,9,4,1,3,3,2,4,5,4,7,6,6,1,9,5,2,0,6,8,8,0,6,3,2,4,4,1,5,0,6,10,10
n77,4,2,8,1,7,3,5,1,4,10,3,1,8,3,9,3,6,8,2,6,2,7,3,8,1,0,5,10,10,7,10,0,0,10,9,2,8,4,3,1,0,0,9,5,6,8,10,4,6,5,7,0,1,9,9,9,7,3,9,4,1,3,3,2,4,5,4,7,6,6,1,9,5,2,0,6,8,8,0,6,3,2,4,4,1,5,0,6,10,10
n80,4,2,8,1,7,3,5,1,4,10,3,1,0,3,9,3,6,8,2,6,2,7,3,8,1,5,5,10,0,7,10,0,6,10,9,2,8,4,3,1,0,8,9,5,6,8,10,0,0,5,7,0,1,9,9,9,7,3,0,4,1,3,3,2,4,5,4,7,6,6,1,9,5,2,10,6,8,8,0,6,3,2,4,4,1,5,9,6,10,10
n79,4,2,8,1,7,3,5,1,4,10,3,1,0,3,9,3,6,8,2,6,2,7,3,8,1,5,5,10,0,7,10,0,6,10,9,2,8,4,3,1,0,0,9,5,6,8,10,0,0,5,7,0,1,9,9,9,7,3,0,4,1,3,3,2,4,5,4,7,6,6,1,9,5,2,3,6,8,8,0,6,3,2,4,4,1,5,9,6,10,10
n84,4,2,8,1,7,3,0,9,4,10,3,1,10,3,9,3,6,8,2,6,2,7,3,8,1,0,5,10,3,7,10,0,5,10,9,2,8,4,3,1,0,5,9,5,6,8,6,3,0,5,7,0,1,9,9,9,7,3,6,10,6,3,3,2,4,5,4,7,6,6,1,9,5,2,0,6,8,8,9,6,3,2,0,4,1,5,0,6,10,10
n83,4,2,8,1,7,3,10,9,4,10,3,1,10,3,9,3,6,8,2,6,2,7,3,8,1,0,5,10,0,7,10,0,5,10,9,2,8,4,3,1,0,5,9,5,6,8,0,3,0,5,7,0,1,9,9,9,7,3,6,10,6,3,3,2,4,5,4,7,6,6,1,9,5,2,4,6,8,8,9,6,3,2,0,4,1,5,0,6,10,10
n86,4,2,8,1,7,3,0,0,4,10,3,1,9,3,9,3,6,8,2,6,2,7,3,8,1,5,5,10,7,7,10,0,5,10,9,2,8,4,3,1,2,5,9,5,6,8,10,3,0,5,7,8,1,9,9,9,7,3,6,0,0,3,3,2,4,5,4,7,6,6,1,9,5,2,0,6,8,8,9,6,3,2,5,4,1,5,0,6,10,10
n85,4,2,8,1,7,3,0,9,4,10,3,1,9,3,9,3,6,8,2,6,2,7,3,8,1,0,5,10,0,7,10,0,5,10,9,2,8,4,3,1,0,5,9,5,6,8,10,3,2,5,7,0,1,9,9,9,7,3,6,0,0,3,3,2,4,5,4,7,6,6,1,9,5,2,0,6,8,8,9,6,3,2,5,4,1,5,0,6,10,10
n92,4,2,9,1,7,3,0,0,4,7,3,1,5,3,9,3,6,8,2,6,2,3,3,8,1,1,5,10,0,7,10,0,0,10,9,2,8,4,3,1,0,8,9,5,0,8,1,0,0,5,7,1,1,9,9,9,7,3,9,0,0,3,3,2,4,5,4,7,6,6,1,9,5,2,0,6,8,8,1,6,3,2,0,4,1,5,0,6,10,10
n91,4,2,0,1,7,3,0,9,4,7,3,1,0,3,9,3,6,8,2,6,2,3,3,8,1,0,5,10,0,7,10,0,0,10,9,2,8,4,3,1,0,8,9,5,0,8,1,0,0,5,7,1,1,9,9,9,7,3,9,8,5,3,3,2,4,5,4,7,6,6,1,9,5,2,0,6,8,8,1,6,3,2,0,4,1,5,0,6,10,10
n94,4,2,0,1,7,3,0,0,4,7,3,1,0,3,9,3,6,8,2,6,2,3,3,8,1,0,5,10,5,7,10,0,0,10,9,2,8,4,3,1,0,0,9,5,7,8,1,0,1,5,7,1,1,9,9,9,7,3,9,10,0,3,3,2,4,5,4,7,6,6,1,9,5,2,0,6,8,8,1,6,3,2,0,4,1,5,9,6,10,10
n93,4,2,10,1,7,3,9,0,4,7,3,1,0,3,9,3,6,8,2,6,2,3,3,8,1,0,5,10,5,7,10,2,0,10,9,2,8,4,3,1,0,0,9,5,7,8,1,0,1,5,7,1,1,9,9,9,7,3,9,0,0,3,3,2,4,5,4,7,6,6,1,9,5,2,0,6,8,8,1,6,3,2,0,4,1,5,0,6,10,10
n98,4,2,0,1,7,3,0,8,4,7,3,1,0,3,9,3,6,8,2,6,2,1,3,8,1,0,5,10,2,7,10,0,3,10,9,2,8,4,3,1,8,1,9,5,6,8,1,10,7,5,7,0,1,9,9,9,7,3,9,5,0,3,3,2,4,5,4,7,6,6,1,9,5,2,0,6,8,8,0,6,3,2,0,4,1,5,0,6,10,10
n97,4,2,0,1,7,3,0,0,4,0,3,1,0,3,9,3,6,8,2,6,2,1,3,8,1,0,5,10,2,7,10,0,0,10,9,2,8,4,3,1,8,1,9,5,0,8,1,10,7,5,7,0,1,9,9,9,7,3,9,5,3,3,3,2,4,5,4,7,6,6,1,9,5,2,0,6,8,8,0,6,3,2,0,4,1,5,0,6,10,10
n100,4,2,5,1,7,3,7,0,4,0,3,1,0,3,9,3,6,8,2,6,2,0,3,8,1,10,5,10,2,7,10,4,4,10,9,2,8,4,3,1,8,1,9,5,4,8,1,10,7,5,7,2,1,9,9,9,7,3,9,5,0,3,3,2,4,5,4,7,6,6,1,9,5,2,0,6,8,8,0,6,3,2,0,4,1,5,0,6,10,10
n99,4,2,0,1,7,3,7,0,4,0,3,1,0,3,9,3,6,8,2,6,2,0,3,8,1,0,5,10,2,7,10,0,4,10,9,2,8,4,3,1,8,1,9,5,4,8,1,10,7,5,7,0,1,9,9,9,7,3,9,5,0,3,3,2,4,5,4,7,6,6,1,9,5,2,0,6,8,8,0,6,3,2,0,4,1,5,0,6,10,10
n108,4,2,1,1,7,3,0,1,4,0,10,0,7,3,0,3,6,8,2,6,2,0,3,8,1,0,5,10,2,7,10,0,5,10,9,4,8,4,3,1,3,6,9,5,0,8,0,10,8,5,7,9,1,9,9,9,7,3,0,0,6,3,3,2,4,5,4,1,7,6,1,9,5,2,0,6,8,8,5,6,3,2,1,4,1,5,8,6,10,10
n107,4,2,1,1,7,3,0,1,4,0,10,2,7,3,7,3,6,8,2,6,2,0,3,8,1,0,5,10,2,7,10,0,5,10,9,4,8,4,3,1,3,6,9,5,0,8,0,10,8,5,7,9,1,9,9,9,7,3,0,0,6,3,3,2,4,5,4,1,7,6,1,9,5,2,0,6,8,8,5,6,3,2,1,4,1,5,8,6,10,10
n110,4,2,1,1,7,3,0,1,4,0,10,7,7,3,0,3,6,8,2,6,2,2,3,8,1,0,5,10,2,7,10,7,5,10,9,4,8,4,3,1,9,0,9,5,0,8,7,10,8,5,7,9,1,9,9,9,7,3,0,4,0,3,3,2,4,5,4,1,7,6,1,9,5,2,0,6,8,8,5,6,3,2,1,4,1,5,8,6,10,10
n109,4,2,1,1,7,3,8,1,4,0,10,0,7,3,0,3,6,8,2,6,2,2,3,8,1,0,5,10,2,7,10,7,5,10,9,4,8,4,3,1,9,0,9,5,0,8,0,10,8,5,7,9,1,9,9,9,7,3,0,0,0,3,3,2,4,5,4,1,7,6,1,9,5,2,0,6,8,8,5,6,3,2,1,4,1,5,8,6,10,10
n114,4,2,1,1,7,3,0,1,4,0,0,9,7,3,3,3,6,8,2,6,2,0,3,8,1,0,5,10,0,7,10,0,3,10,9,4,8,4,3,1,2,7,9,5,8,8,0,10,8,5,7,9,1,9,9,9,7,3,1,7,7,3,3,2,4,5,4,1,7,6,1,9,5,2,9,6,8,8,5,6,3,2,1,4,1,5,0,6,10,10
n113,4,2,1,1,7,3,0,1,4,0,8,9,7,3,3,3,6,8,2,6,2,0,3,8,1,0,5,10,0,7,10,0,0,10,9,4,8,4,3,1,2,6,9,5,8,8,0,10,8,5,7,9,1,9,9,9,7,3,1,7,7,3,3,2,4,5,4,1,7,6,1,9,5,2,9,6,8,8,5,6,3,2,1,4,1,5,0,6,10,10
n116,4,2,1,1,7,3,0,1,4,0,0,9,7,3,3,3,6,8,2,6,2,0,3,8,1,0,5,10,0,7,10,0,0,10,9,4,8,4,3,1,2,0,9,5,0,8,2,10,8,5,7,9,1,9,9,9,7,3,0,9,7,3,3,2,4,5,4,1,7,6,1,9,5,2,9,6,8,8,5,6,3,2,1,4,1,5,0,6,10,10
n115,4,2,1,1,7,3,0,1,4,0,0,9,7,3,3,3,6,8,2,6,2,0,3,8,1,0,5,10,1,7,10,0,10,10,9,4,8,4,3,1,2,2,9,5,0,8,2,10,8,5,7,9,1,9,9,9,7,3,0,0,7,3,3,2,4,5,4,1,7,6,1,9,5,2,9,6,8,8,5,6,3,2,1,4,1,5,0,6,10,10
n122,4,2,1,1,7,3,0,6,4,9,7,0,2,3,9,3,6,8,2,6,2,0,3,8,1,0,5,10,0,7,10,0,5,10,9,0,8,4,3,1,2,3,9,5,0,8,0,0,8,5,7,9,1,9,9,9,7,3,1,3,0,3,3,2,4,5,4,1,7,6,1,9,5,2,5,6,8,8,0,6,3,2,0,4,1,5,0,6,10,10
n121,4,2,1,1,7,3,0,6,4,9,7,0,2,3,9,3,6,8,2,6,2,0,3,8,1,0,5,10,4,7,10,0,5,10,9,0,8,4,3,1,2,3,9,5,0,8,10,0,8,5,7,9,1,9,9,9,7,3,1,4,0,3,3,2,4,5,4,1,7,6,1,9,5,2,5,6,8,8,0,6,3,2,0,4,1,5,0,6,10,10
n124,4,2,1,1,7,3,0,0,4,9,7,8,2,3,9,3,6,8,2,6,2,4,3,8,1,0,5,10,0,7,10,5,8,10,9,0,8,4,3,1,2,0,9,5,0,8,3,3,8,5,7,9,1,9,9,9,7,3,2,0,0,3,3,2,4,5,4,1,7,6,1,9,5,2,5,6,8,8,0,6,3,2,0,4,1,5,9,6,10,10
n123,4,2,1,1,7,3,0,0,4,9,7,0,2,3,9,3,6,8,2,6,2,4,3,8,1,0,5,10,0,7,10,0,8,10,9,1,8,4,3,1,2,1,9,5,0,8,0,3,8,5,7,9,1,9,9,9,7,3,0,0,0,3,3,2,4,5,4,1,7,6,1,9,5,2,5,6,8,8,7,6,3,2,0,4,1,5,0,6,10,10
n128,4,2,1,1,7,3,1,0,4,9,9,0,2,3,0,3,6,8,2,6,2,4,3,8,1,0,5,10,1,7,10,0,0,10,9,0,8,4,3,1,0,0,9,5,6,8,5,8,8,5,7,9,1,9,9,9,7,3,0,6,0,3,3,2,4,5,4,1,7,6,1,9,5,2,0,6,8,8,0,6,3,2,0,4,1,5,3,6,10,10
n127,4,2,1,1,7,3,1,10,4,9,9,0,2,3,2,3,6,8,2,6,2,0,3,8,1,0,5,10,1,7,10,0,0,10,9,0,8,4,3,1,2,0,9,5,6,8,5,5,8,5,7,9,1,9,9,9,7,3,0,0,3,3,3,2,4,5,4,1,7,6,1,9,5,2,0,6,8,8,0,6,3,2,0,4,1,5,3,6,10,10
n130,4,2,1,1,7,3,1,0,4,9,0,0,2,3,7,3,6,8,2,6,2,0,3,8,1,6,5,10,0,7,10,7,0,10,9,3,8,4,3,1,0,7,9,5,0,8,0,0,8,5,7,9,1,9,9,9,7,3,0,0,0,3,3,2,4,5,4,1,7,6,1,9,5,2,7,6,8,8,0,6,3,2,0,4,1,5,3,6,10,10
n129,4,2,1,1,7,3,1,0,4,9,0,0,2,3,0,3,6,8,2,6,2,0,3,8,1,6,5,10,0,7,10,7,0,10,9,0,8,4,3,1,6,7,9,5,0,8,5,0,8,5,7,9,1,9,9,9,7,3,0,4,0,3,3,2,4,5,4,1,7,6,1,9,5,2,7,6,8,8,0,6,3,2,0,4,1,5,3,6,10,10
n142,4,2,3,0,9,10,2,6,4,7,3,9,5,0,7,3,6,2,2,6,2,0,2,8,5,10,2,3,10,7,10,5,9,0,9,5,8,4,3,1,5,0,9,5,5,8,2,4,4,5,8,4,0,0,9,9,7,0,0,10,7,10,3,2,4,5,4,9,0,7,1,9,1,2,2,6,8,8,3,6,3,5,6,4,1,2,8,6,10,10
n141,4,2,3,1,9,10,0,6,4,7,3,9,5,3,0,3,6,2,2,6,2,0,0,8,5,10,2,3,10,7,10,5,9,0,9,5,8,4,3,1,5,10,9,5,5,8,2,4,4,5,8,4,1,0,9,9,7,0,10,10,7,10,3,2,4,5,4,9,0,7,1,9,1,2,2,6,8,8,3,6,3,5,6,4,1,2,8,6,10,10
n144,4,2,2,0,9,10,0,6,4,7,3,9,0,0,8,3,6,2,2,6,2,7,0,8,5,10,2,3,10,7,10,5,9,9,9,5,8,4,3,1,5,0,9,5,5,8,2,4,4,5,8,4,0,7,9,9,7,0,0,10,7,10,3,2,4,5,4,9,0,7,1,9,1,2,2,6,8,8,3,6,3,5,6,4,1,2,8,6,10,10
n143,4,2,2,0,9,10,0,6,4,7,7,9,0,0,0,3,6,2,2,6,2,7,0,8,5,10,2,3,10,7,10,5,9,9,9,5,8,4,3,1,5,9,9,5,5,8,2,4,4,5,8,4,0,7,9,9,7,5,0,10,7,10,3,2,4,5,4,9,0,7,1,9,1,2,2,6,8,8,3,6,3,5,6,4,1,2,8,6,10,10
n148,4,2,1,8,9,10,0,0,4,7,0,9,6,9,2,3,6,2,2,6,2,6,7,8,5,0,2,3,10,7,10,5,0,4,9,5,8,4,3,1,0,0,9,5,5,8,2,4,4,5,8,4,0,0,9,9,7,0,6,10,7,10,3,2,4,5,4,9,0,7,1,9,1,2,2,6,8,8,3,6,3,5,6,4,1,2,8,6,10,10
n147,4,2,1,8,9,10,0,10,4,7,0,9,6,9,2,3,6,2,2,6,2,6,7,8,5,0,2,3,10,7,10,5,0,4,9,5,8,4,3,1,0,0,9,5,5,8,2,4,4,5,8,4,0,0,9,9,7,0,6,10,7,10,3,2,4,5,4,9,0,7,1,9,1,2,2,6,8,8,3,6,3,5,6,4,1,2,8,6,10,10
n150,4,2,1,0,9,10,0,10,4,7,0,9,0,9,0,3,6,2,2,6,2,6,7,8,5,0,2,3,10,7,10,5,1,2,9,5,8,4,3,1,0,9,9,5,5,8,2,4,4,5,8,4,1,0,9,9,7,3,5,10,7,10,3,2,4,5,4,9,0,7,1,9,1,2,2,6,8,8,3,6,3,5,6,4,1,2,8,6,10,10
n149,4,2,1,0,9,10,0,10,4,7,0,9,4,9,0,3,6,2,2,6,2,6,7,8,5,0,2,3,10,7,10,5,0,8,9,5,8,4,3,1,0,0,9,5,5,8,2,4,4,5,8,4,2,0,9,9,7,1,0,10,7,10,3,2,4,5,4,9,0,7,1,9,1,2,2,6,8,8,3,6,3,5,6,4,1,2,8,6,10,10
n156,4,2,0,9,0,10,5,7,4,7,0,9,3,4,4,3,6,2,2,6,2,6,1,8,5,0,2,3,7,7,10,5,2,0,9,0,8,4,3,1,7,1,9,5,5,8,2,4,4,5,0,2,1,9,9,9,7,4,0,10,7,10,3,2,4,5,4,1,2,7,1,9,1,2,2,6,8,8,3,6,3,5,6,4,1,2,8,6,10,10
