cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n32,5,9,3,1,1,6,8,3,4,3,5,7,8,3,2,6,10,5,10,5,9,5,2,3,8,6,7,4,2,9,1,8,3,7,6,3,9,3,6,0,2,5,9,3,9,8,9,10,6,0
n31,5,9,3,1,1,6,8,3,4,3,5,7,8,3,2,6,10,5,10,5,9,5,2,3,8,6,7,4,2,9,1,8,3,7,6,3,9,3,6,0,2,5,9,3,9,8,9,10,6,0
n36,5,9,3,1,1,6,0,3,4,3,5,7,8,3,2,6,10,5,10,5,9,5,4,3,8,6,7,4,2,9,1,8,3,7,6,3,0,3,6,0,2,5,9,3,9,8,9,10,6,5
n35,5,9,3,1,1,6,0,3,4,3,5,7,8,3,2,6,10,5,10,5,9,5,4,3,8,6,7,4,0,9,1,8,3,7,6,3,0,3,6,5,2,5,9,3,9,8,9,10,6,0
n38,5,9,3,1,1,6,0,3,4,3,5,7,8,3,2,6,10,5,10,5,9,5,4,3,8,6,7,4,0,9,1,8,3,7,6,3,9,3,6,0,2,5,9,3,9,8,9,10,6,0
n37,5,9,3,1,1,6,2,3,4,3,5,7,8,3,2,6,10,5,10,5,9,5,4,3,8,6,7,4,0,9,1,8,3,7,6,3,6,3,6,0,2,5,9,3,9,8,9,10,6,0
n46,5,9,3,1,1,6,0,3,4,3,5,7,8,0,6,6,5,5,10,5,9,5,9,3,8,6,7,0,1,9,1,8,1,7,4,0,2,3,6,2,0,5,9,3,3,8,0,10,0,0
n45,5,9,3,1,1,6,8,3,4,3,5,7,8,0,0,6,5,5,10,5,9,5,0,3,8,6,7,0,1,9,1,8,1,7,4,0,2,3,6,2,0,5,9,3,3,8,0,10,0,0
n48,5,9,3,1,1,6,0,3,4,3,5,7,8,0,0,6,5,5,10,5,9,5,0,3,8,6,7,0,1,9,1,8,1,7,4,0,2,3,6,2,0,5,9,3,3,8,0,10,9,0
n47,5,9,3,1,1,6,0,3,4,3,5,7,8,0,0,6,5,5,10,5,9,5,9,3,8,6,7,9,1,9,1,8,1,7,4,0,2,3,6,2,0,5,9,3,3,8,0,10,0,0
n52,5,9,3,1,1,6,0,3,4,3,5,7,8,8,7,6,5,5,10,5,9,5,0,3,8,6,7,0,1,9,1,8,1,7,0,0,2,3,6,2,4,5,9,3,6,8,1,10,9,0
n51,5,9,3,1,1,6,0,3,4,3,5,7,8,8,7,6,5,5,10,5,9,5,0,3,8,6,7,0,1,9,1,8,1,7,0,0,2,3,6,2,4,5,9,3,6,8,1,10,9,0
n54,5,9,3,1,1,6,7,3,4,3,5,7,8,2,7,6,5,5,10,5,9,5,0,3,8,6,7,0,1,9,1,8,1,7,1,0,2,3,6,2,4,5,9,3,0,8,1,10,9,0
n53,5,9,3,1,1,6,7,3,4,3,5,7,8,2,7,6,5,5,10,5,9,5,0,3,8,6,7,0,1,9,1,8,1,7,1,0,2,3,6,2,4,5,9,3,0,8,1,10,9,0
n60,5,9,3,1,1,6,9,3,4,3,5,7,8,0,0,6,0,5,10,5,9,5,2,3,8,6,7,5,10,9,1,8,1,7,0,0,6,3,6,3,10,5,9,3,0,8,0,10,5,6
n59,5,9,3,1,1,6,9,3,4,3,5,7,8,0,0,6,0,5,10,5,9,5,0,3,8,6,7,5,10,9,1,8,1,7,10,0,6,3,6,3,0,5,9,3,5,8,0,10,5,6
n62,5,9,3,1,1,6,9,3,4,3,5,7,8,0,9,6,0,5,10,5,9,5,1,3,8,6,7,5,10,9,1,8,1,7,0,4,8,3,6,3,3,5,9,3,8,8,0,10,5,6
n61,5,9,3,1,1,6,9,3,4,3,5,7,8,0,9,6,0,5,10,5,9,5,0,3,8,6,7,5,10,9,1,8,1,7,0,4,8,3,6,3,0,5,9,3,8,8,0,10,5,6
n66,5,9,3,1,1,6,8,3,4,3,5,7,8,0,0,6,5,5,10,5,9,5,0,3,8,6,7,0,0,9,1,8,1,7,2,0,7,3,6,0,0,5,9,3,8,8,2,10,5,6
n65,5,9,3,1,1,6,8,3,4,3,5,7,8,0,0,6,5,5,10,5,9,5,0,3,8,6,7,9,0,9,1,8,1,7,2,6,7,3,6,0,3,5,9,3,8,8,0,10,5,6
n68,5,9,3,1,1,6,8,3,4,3,5,7,8,0,8,6,5,5,10,5,9,5,6,3,8,6,7,0,0,9,1,8,1,7,0,7,7,3,6,1,0,5,9,3,0,8,0,10,5,6
n67,5,9,3,1,1,6,8,3,4,3,5,7,8,0,0,6,5,5,10,5,9,5,6,3,8,6,7,9,0,9,1,8,1,7,9,0,7,3,6,0,5,5,9,3,4,8,0,10,5,6
n78,5,9,6,1,1,0,6,0,3,5,0,7,4,0,0,6,1,5,10,5,9,0,3,3,0,6,7,9,4,9,1,8,10,7,0,7,0,3,6,1,1,5,9,10,0,8,4,10,1,0
n77,5,9,6,1,1,0,6,0,3,5,0,7,4,0,0,6,1,5,10,5,9,0,3,3,0,6,7,9,4,9,1,8,10,7,0,7,0,3,6,1,0,5,9,10,9,8,4,10,1,0
n80,5,9,6,1,1,0,6,8,3,5,7,7,4,0,0,6,1,5,10,5,9,0,0,3,10,6,7,9,4,9,1,8,0,7,0,7,0,3,6,1,0,5,9,10,0,8,4,10,1,0
n79,5,9,6,1,1,2,6,10,3,5,7,7,4,0,0,6,1,5,10,5,9,3,0,3,0,6,7,9,4,9,1,8,0,7,0,7,0,3,6,1,0,5,9,10,7,8,4,10,1,0
n84,5,9,6,1,1,10,0,0,3,5,0,7,4,0,10,6,1,5,10,5,9,2,0,3,6,6,7,9,4,9,1,8,0,7,10,7,9,3,6,1,1,5,9,10,6,8,4,10,1,8
n83,5,9,6,1,1,0,0,0,3,5,3,7,4,0,10,6,1,5,10,5,9,2,0,3,6,6,7,9,4,9,1,8,0,7,10,7,9,3,6,1,1,5,9,10,6,8,4,10,1,0
n86,5,9,6,1,1,9,9,0,3,5,0,7,4,3,10,6,1,5,10,5,9,0,0,3,0,6,7,9,4,9,1,8,0,7,5,7,9,3,6,1,0,5,9,10,6,8,4,10,1,1
n85,5,9,6,1,1,0,9,0,3,5,0,7,4,3,10,6,1,5,10,5,9,0,0,3,0,6,7,9,4,9,1,8,0,7,5,7,9,3,6,1,0,5,9,10,6,8,4,10,1,1
n92,5,9,6,1,1,3,0,0,0,5,9,7,0,0,5,6,1,5,10,5,9,6,1,3,1,6,7,9,4,9,1,8,6,7,0,0,0,3,6,1,0,5,9,1,2,8,4,10,1,0
n91,5,9,6,1,1,3,0,0,1,5,0,7,2,10,5,6,1,5,10,5,9,6,1,3,1,6,7,9,4,9,1,8,0,7,2,0,0,3,6,1,0,5,9,1,2,8,4,10,1,0
n94,5,9,6,1,1,3,5,4,0,5,0,7,0,0,0,6,1,5,10,5,9,6,1,3,1,6,7,9,4,9,1,8,0,7,6,0,0,3,6,1,9,5,9,1,2,8,4,10,1,0
n93,5,9,6,1,1,3,0,0,0,5,0,7,3,0,0,6,1,5,10,5,9,6,1,3,1,6,7,9,4,9,1,8,0,7,0,9,0,3,6,1,0,5,9,1,2,8,4,10,1,0
n98,5,9,6,1,1,0,0,1,0,5,0,7,7,2,0,6,1,5,10,5,9,0,1,3,1,6,7,9,4,9,1,8,0,7,8,1,0,3,6,1,0,5,9,1,1,8,4,10,1,10
n97,5,9,6,1,1,0,0,0,0,5,0,7,7,0,0,6,1,5,10,5,9,0,1,3,1,6,7,9,4,9,1,8,0,7,0,0,0,3,6,1,0,5,9,1,1,8,4,10,1,0
n100,5,9,6,1,1,0,2,0,0,5,0,7,0,0,7,6,1,5,10,5,9,2,1,3,1,6,7,9,4,9,1,8,7,7,0,10,4,3,6,1,0,5,9,1,1,8,4,10,1,0
n99,5,9,6,1,1,0,0,0,3,5,0,7,0,0,0,6,1,5,10,5,9,2,1,3,1,6,7,9,4,9,1,8,0,7,0,10,4,3,6,1,0,5,9,1,1,8,4,10,1,0
n108,5,9,6,1,1,6,0,7,9,5,8,7,0,0,0,6,5,5,10,5,9,2,7,3,3,6,7,9,5,9,1,8,6,7,0,9,7,3,6,1,3,5,9,5,6,8,4,10,0,0
n107,5,9,6,1,1,6,0,7,9,5,8,7,0,0,0,6,5,5,10,5,9,2,0,3,3,6,7,9,5,9,1,8,0,7,0,9,7,3,6,1,3,5,9,5,6,8,4,10,0,0
n110,5,9,6,1,1,6,0,7,0,5,8,7,0,9,0,6,5,5,10,5,9,2,4,3,3,6,7,9,5,9,1,8,0,7,4,9,7,3,6,1,1,5,9,5,6,8,4,10,0,4
n109,5,9,6,1,1,6,2,7,0,5,8,7,0,9,4,6,5,5,10,5,9,2,4,3,3,6,7,9,5,9,1,8,0,7,8,9,7,3,6,1,1,5,9,5,6,8,4,10,0,4
n114,5,9,6,1,1,6,10,7,0,5,8,7,0,0,3,6,3,5,10,5,9,2,0,3,3,6,7,9,0,9,1,8,10,7,0,0,0,3,6,1,0,5,9,5,6,8,4,10,0,1
n113,5,9,6,1,1,6,10,7,0,5,8,7,1,4,3,6,8,5,10,5,9,2,0,3,3,6,7,9,0,9,1,8,0,7,10,0,0,3,6,1,0,5,9,5,6,8,4,10,4,1
n116,5,9,6,1,1,6,0,7,0,5,8,7,1,0,3,6,0,5,10,5,9,2,0,3,3,6,7,9,5,9,1,8,0,7,0,8,6,3,6,1,0,5,9,5,6,8,4,10,6,1
n115,5,9,6,1,1,6,0,7,7,5,8,7,1,0,3,6,6,5,10,5,9,2,0,3,3,6,7,9,5,9,1,8,3,7,0,8,6,3,6,1,0,5,9,5,6,8,4,10,6,1
n122,5,9,6,1,1,6,8,7,6,5,4,7,7,0,0,6,4,5,10,5,9,5,2,3,3,6,7,9,2,9,1,8,0,7,0,5,10,3,6,1,0,5,9,10,6,8,4,10,5,0
n121,5,9,6,1,1,6,8,7,6,5,0,7,7,0,0,6,4,5,10,5,9,0,2,3,3,6,7,9,2,9,1,8,0,7,5,0,0,3,6,1,0,5,9,10,6,8,4,10,5,0
n124,5,9,6,1,1,6,0,7,6,5,0,7,7,0,5,6,4,5,10,5,9,0,0,3,3,6,7,9,0,9,1,8,0,7,7,0,7,3,6,1,0,5,9,10,6,8,4,10,5,0
n123,5,9,6,1,1,6,4,7,6,5,0,7,7,0,5,6,4,5,10,5,9,5,2,3,3,6,7,9,2,9,1,8,0,7,7,5,7,3,6,1,0,5,9,10,6,8,4,10,5,0
n128,5,9,6,1,1,6,8,7,4,5,4,7,7,3,2,6,4,5,10,5,9,1,0,3,3,6,7,9,0,9,1,8,0,7,9,0,0,3,6,1,0,5,9,10,6,8,4,10,5,0
n127,5,9,6,1,1,6,8,7,4,5,4,7,7,3,9,6,4,5,10,5,9,1,0,3,3,6,7,9,4,9,1,8,0,7,9,3,0,3,6,1,0,5,9,10,6,8,4,10,5,5
n130,5,9,6,1,1,6,8,7,4,5,0,7,7,0,0,6,4,5,10,5,9,1,0,3,3,6,7,9,0,9,1,8,10,7,9,3,10,3,6,1,1,5,9,10,6,8,4,10,5,0
n129,5,9,6,1,1,6,8,7,4,5,0,7,7,1,0,6,4,5,10,5,9,1,0,3,3,6,7,9,3,9,1,8,10,7,9,0,10,3,6,1,0,5,9,10,6,8,4,10,5,0
n142,5,9,10,1,10,8,1,2,8,9,4,7,0,1,6,6,10,0,10,5,6,0,10,3,7,6,4,3,7,10,1,0,9,7,9,10,3,3,6,6,7,5,10,1,6,5,6,10,1,3
n141,5,9,10,1,10,8,1,2,8,9,4,7,0,1,6,6,10,0,10,5,0,0,10,3,8,6,4,0,0,10,1,7,9,7,9,10,3,3,6,6,7,5,10,1,6,5,6,10,1,3
n144,5,9,10,1,10,8,1,2,8,9,4,7,0,1,6,6,10,5,10,5,0,0,10,3,0,6,0,0,0,10,1,0,9,7,9,10,10,3,6,6,7,5,10,1,0,5,6,10,1,3
n143,5,9,10,1,10,8,1,2,8,9,4,7,0,1,6,6,10,0,10,5,0,0,10,3,0,6,0,0,9,10,1,0,9,7,9,10,10,3,6,6,7,5,10,1,2,5,6,10,1,3
n148,5,9,10,1,10,8,1,2,8,9,4,7,6,1,6,6,10,0,10,5,1,0,10,3,0,6,0,5,8,10,1,0,9,7,0,10,0,3,6,6,7,5,10,1,5,5,6,10,1,3
n147,5,9,10,1,10,8,1,2,8,9,4,7,0,1,6,6,10,0,10,5,1,5,10,3,0,6,6,5,0,10,1,0,9,7,0,10,0,3,6,6,7,5,10,1,0,5,6,10,1,3
n150,5,9,10,1,10,8,1,2,8,9,4,7,4,1,6,6,10,7,10,5,1,5,10,3,0,6,0,5,0,10,1,7,9,7,0,10,0,3,6,6,7,5,10,1,10,5,6,10,1,3
n149,5,9,10,1,10,8,1,2,8,9,4,7,0,1,6,6,10,7,10,5,1,0,10,3,0,6,0,5,0,10,1,10,9,7,0,10,0,3,6,6,7,5,10,1,0,5,6,10,1,3
n156,5,9,10,1,10,8,8,9,8,9,4,7,3,1,6,6,10,6,10,5,4,8,10,3,1,6,3,1,1,10,1,0,9,7,9,10,7,3,6,6,7,5,10,1,9,5,6,10,1,3
n155,5,9,10,1,10,8,8,9,8,9,4,7,0,1,6,6,10,6,10,5,4,8,10,3,1,6,0,1,1,10,1,0,9,7,9,10,7,3,6,6,7,5,10,1,9,5,6,10,1,3
n158,5,9,10,1,10,8,8,9,8,9,4,7,0,1,6,6,10,3,10,5,0,3,10,3,1,6,0,1,1,10,1,9,9,7,0,10,8,3,6,6,7,5,10,1,0,5,6,10,1,3
n157,5,9,10,1,10,8,8,9,8,9,4,7,0,1,6,6,10,0,10,5,0,3,10,3,1,6,0,1,1,10,1,0,9,7,0,10,1,3,6,6,7,5,10,1,0,5,6,10,1,3
n162,5,9,10,1,10,8,8,9,8,9,4,7,0,1,6,6,10,0,10,5,5,0,10,3,1,6,0,1,0,10,1,2,9,7,1,10,0,3,6,6,7,5,10,1,0,5,6,10,1,3
n161,5,9,10,1,10,8,8,9,8,9,4,7,1,1,6,6,10,0,10,5,5,3,10,3,1,6,0,1,0,10,1,7,9,7,4,10,0,3,6,6,7,5,10,1,0,5,6,10,1,3
n164,5,9,10,1,10,8,8,9,8,9,4,7,0,1,6,6,10,0,10,5,5,0,10,3,1,6,0,1,10,10,1,8,9,7,0,10,0,3,6,6,7,5,10,1,0,5,6,10,1,3
n163,5,9,10,1,10,8,8,9,8,9,4,7,0,1,6,6,10,0,10,5,5,7,10,3,1,6,0,1,10,10,1,9,9,7,7,10,0,3,6,6,7,5,10,1,3,5,6,10,1,3
n172,5,9,10,1,1,8,8,8,8,8,4,7,0,0,6,6,10,1,10,5,9,0,10,3,0,6,0,0,5,10,1,0,9,7,0,10,10,3,6,6,7,5,10,0,1,5,6,10,1,5
n171,5,9,10,1,1,8,8,8,8,8,4,7,0,0,6,6,10,1,10,5,9,0,10,3,0,6,0,0,5,10,1,4,9,7,0,10,10,3,6,6,7,5,10,0,1,5,6,10,1,5
n174,5,9,10,1,0,8,8,8,8,8,8,7,10,0,6,6,10,1,10,5,0,0,10,3,0,6,3,6,5,10,1,0,9,7,0,10,2,3,6,6,7,5,10,2,1,5,6,10,1,0
n173,5,9,10,1,3,8,8,8,8,8,8,7,10,1,6,6,10,1,10,5,0,0,10,3,0,6,0,6,5,10,1,0,9,7,5,10,2,3,6,6,7,5,10,2,1,5,6,10,1,0
n178,5,9,10,1,0,8,8,8,8,8,0,7,6,0,6,6,10,1,10,5,0,8,10,3,6,6,0,5,5,10,1,0,9,7,2,10,0,3,6,6,7,5,10,6,1,5,6,10,1,0
n177,5,9,10,1,0,8,8,8,8,8,0,7,0,0,6,6,10,1,10,5,0,0,10,3,0,6,0,8,5,10,1,0,9,7,2,10,0,3,6,6,7,5,10,6,0,5,6,10,1,0
n180,5,9,10,1,3,8,8,8,8,8,0,7,0,4,6,6,10,1,10,5,0,1,10,3,0,6,0,1,5,10,1,0,9,7,2,10,7,3,6,6,7,5,10,0,0,5,6,10,1,1
n179,5,9,10,1,3,8,8,8,8,8,0,7,0,2,6,6,10,1,10,5,0,0,10,3,0,6,0,1,5,10,1,3,9,7,2,10,7,3,6,6,7,5,10,0,0,5,6,10,1,0
n186,5,9,10,1,4,8,8,8,8,8,3,7,0,2,6,6,10,0,10,5,1,7,10,3,0,6,4,0,1,10,1,10,9,7,9,10,0,3,6,6,7,5,10,4,9,5,6,10,1,1
n185,5,9,10,1,4,8,8,8,8,8,3,7,0,2,6,6,10,0,10,5,1,7,10,3,0,6,4,0,1,10,1,10,9,7,9,10,0,3,6,6,7,5,10,4,9,5,6,10,1,1
n188,5,9,10,1,0,8,8,8,8,8,3,7,0,2,6,6,10,3,10,5,1,7,10,3,9,6,4,0,1,10,1,10,9,7,9,10,0,3,6,6,7,5,10,4,9,5,6,10,1,0
n187,5,9,10,1,0,8,8,8,8,8,3,7,0,2,6,6,10,3,10,5,1,7,10,3,0,6,4,0,1,10,1,10,9,7,9,10,0,3,6,6,7,5,10,4,9,5,6,10,1,0
n192,5,9,10,1,0,8,8,8,8,8,3,7,6,0,6,6,10,0,10,5,1,7,10,3,0,6,4,9,1,10,1,10,9,7,5,10,0,3,6,6,7,5,10,4,8,5,6,10,1,3
n191,5,9,10,1,9,8,8,8,8,8,3,7,6,0,6,6,10,0,10,5,1,7,10,3,0,6,4,0,1,10,1,10,9,7,0,10,0,3,6,6,7,5,10,4,8,5,6,10,1,3
n194,5,9,10,1,6,8,8,8,8,8,3,7,6,5,6,6,10,5,10,5,1,7,10,3,8,6,4,0,1,10,1,10,9,7,0,10,3,3,6,6,7,5,10,4,0,5,6,10,1,0
n193,5,9,10,1,2,8,8,8,8,8,3,7,6,0,6,6,10,5,10,5,1,7,10,3,8,6,4,0,1,10,1,10,9,7,0,10,8,3,6,6,7,5,10,4,0,5,6,10,1,0
n204,5,9,0,1,5,3,4,9,0,6,1,7,9,0,6,6,6,0,10,5,4,0,10,3,9,6,5,0,2,10,1,7,9,7,0,10,6,3,6,6,7,5,0,0,0,5,6,10,1,7
n203,5,9,0,1,5,3,4,9,0,6,1,7,9,0,6,6,6,0,10,5,4,9,10,3,9,6,0,0,2,10,1,0,9,7,0,10,6,3,6,6,7,5,0,0,0,5,6,10,1,7
n206,5,9,0,1,5,3,4,9,0,5,1,7,9,0,6,6,6,0,10,5,0,0,10,3,9,6,2,0,2,10,1,0,9,7,4,10,6,3,6,6,7,5,0,0,2,5,6,10,1,0
n205,5,9,0,1,5,3,4,9,0,0,1,7,9,0,6,6,6,0,10,5,0,0,10,3,9,6,2,9,2,10,1,0,9,7,4,10,6,3,6,6,7,5,0,0,2,5,6,10,1,0
n210,5,9,5,1,0,3,4,9,0,0,1,7,9,0,6,6,0,0,10,5,3,6,10,3,9,6,0,0,0,10,1,0,9,7,0,10,6,3,6,6,7,5,1,0,2,5,6,10,1,5
n209,5,9,5,1,0,3,4,9,0,0,1,7,9,0,6,6,0,0,10,5,0,6,10,3,9,6,0,0,0,10,1,0,9,7,4,10,6,3,6,6,7,5,1,0,2,5,6,10,1,5
n212,5,9,5,1,0,3,4,9,6,0,1,7,9,0,6,6,0,0,10,5,0,6,10,3,0,6,0,1,0,10,1,0,9,7,0,10,6,3,6,6,7,5,0,0,2,5,6,10,1,5
n211,5,9,5,1,0,3,4,9,0,0,1,7,9,0,6,6,0,0,10,5,0,6,10,3,3,6,0,1,0,10,1,2,9,7,9,10,6,3,6,6,7,5,0,0,2,5,6,10,1,5
n218,5,9,7,1,9,10,4,9,0,0,1,7,9,0,6,6,0,1,10,5,0,0,10,3,10,6,6,4,2,10,1,0,9,7,2,10,1,3,6,6,7,5,6,0,0,5,6,10,1,0
n217,5,9,7,1,0,10,4,9,0,0,1,7,9,0,6,6,0,1,10,5,0,0,10,3,10,6,6,0,2,10,1,0,9,7,2,10,1,3,6,6,7,5,6,8,0,5,6,10,1,0
n220,5,9,9,1,0,0,4,9,0,10,1,7,9,0,6,6,1,1,10,5,0,0,10,3,6,6,0,0,2,10,1,0,9,7,2,10,0,3,6,6,7,5,6,0,0,5,6,10,1,0
n219,5,9,0,1,0,0,4,9,0,10,1,7,9,0,6,6,1,1,10,5,0,2,10,3,6,6,0,0,2,10,1,7,9,7,2,10,0,3,6,6,7,5,6,0,0,5,6,10,1,0
n224,5,9,0,1,7,0,4,9,0,1,1,7,9,0,6,6,0,1,10,5,3,8,10,3,1,6,1,5,2,10,1,0,9,7,0,10,6,3,6,6,7,5,6,3,3,5,6,10,1,5
n223,5,9,0,1,7,0,4,9,0,1,1,7,9,0,6,6,0,1,10,5,0,0,10,3,1,6,1,0,2,10,1,0,9,7,0,10,6,3,6,6,7,5,6,7,3,5,6,10,1,5
n226,5,9,0,1,7,0,4,9,0,1,1,7,9,0,6,6,0,1,10,5,0,6,10,3,1,6,1,0,2,10,1,5,9,7,10,10,6,3,6,6,7,5,6,0,3,5,6,10,1,5
n225,5,9,0,1,7,0,4,9,0,1,1,7,9,0,6,6,0,1,10,5,0,0,10,3,1,6,1,9,2,10,1,5,9,7,10,10,6,3,6,6,7,5,6,0,3,5,6,10,1,5
n234,5,9,0,1,10,9,4,9,0,4,1,7,9,0,6,6,0,0,10,5,0,3,10,3,1,6,7,0,1,10,1,4,9,7,1,10,0,3,6,6,7,5,4,3,0,5,6,10,1,0
n233,5,9,0,1,10,9,4,9,0,4,1,7,9,0,6,6,0,4,10,5,0,3,10,3,1,6,7,0,1,10,1,4,9,7,1,10,0,3,6,6,7,5,4,3,3,5,6,10,1,2
n236,5,9,5,1,10,2,4,9,0,4,1,7,9,0,6,6,0,0,10,5,0,3,10,3,6,6,7,0,0,10,1,4,9,7,1,10,0,3,6,6,7,5,4,3,0,5,6,10,1,4
n235,5,9,5,1,10,2,4,9,0,4,1,7,9,0,6,6,1,0,10,5,0,3,10,3,0,6,7,0,0,10,1,4,9,7,1,10,0,3,6,6,7,5,4,3,3,5,6,10,1,0
n240,5,9,0,1,10,0,4,9,0,4,1,7,9,1,6,6,7,8,10,5,8,3,10,3,0,6,7,6,0,10,1,4,9,7,1,10,8,3,6,6,7,5,0,0,6,5,6,10,1,5
n239,5,9,0,1,10,0,4,9,0,4,1,7,9,1,6,6,7,0,10,5,0,3,10,3,1,6,7,6,0,10,1,4,9,7,1,10,8,3,6,6,7,5,0,0,6,5,6,10,1,5
n242,5,9,0,1,10,0,4,9,0,4,1,7,9,1,6,6,7,0,10,5,0,3,10,3,3,6,7,6,7,10,1,4,9,7,1,10,8,3,6,6,7,5,0,0,0,5,6,10,1,2
n241,5,9,4,1,10,0,4,9,0,4,1,7,9,1,6,6,7,0,10,5,0,3,10,3,3,6,7,6,0,10,1,4,9,7,1,10,8,3,6,6,7,5,0,0,0,5,6,10,1,2
n248,5,9,0,1,10,0,4,9,6,7,1,7,9,4,6,6,0,0,10,5,0,3,10,3,0,6,7,5,0,10,1,5,9,7,1,10,5,3,6,6,7,5,0,0,0,5,6,10,1,2
n247,5,9,0,1,10,0,4,9,6,7,1,7,9,4,6,6,0,0,10,5,0,3,10,3,2,6,7,5,0,10,1,0,9,7,1,10,5,3,6,6,7,5,7,0,0,5,6,10,1,2
n250,5,9,0,1,10,0,4,9,1,0,1,7,9,4,6,6,0,5,10,5,0,3,10,3,0,6,7,5,0,10,1,0,9,7,1,10,5,3,6,6,7,5,0,0,0,5,6,10,1,0
n249,5,9,0,1,10,9,4,9,1,9,1,7,9,4,6,6,0,9,10,5,8,3,10,3,2,6,7,5,0,10,1,5,9,7,1,10,5,3,6,6,7,5,0,0,0,5,6,10,1,0
n254,5,9,4,1,10,0,4,9,1,4,1,7,9,4,6,6,4,7,10,5,0,3,10,3,0,6,7,5,5,10,1,10,9,7,1,10,5,3,6,6,7,5,10,6,0,5,6,10,1,1
n253,5,9,4,1,10,0,4,9,1,0,1,7,9,4,6,6,4,7,10,5,0,3,10,3,0,6,7,5,5,10,1,2,9,7,1,10,5,3,6,6,7,5,10,6,0,5,6,10,1,1
n256,5,9,0,1,10,0,4,9,0,0,1,7,9,4,6,6,4,7,10,5,2,3,10,3,0,6,7,5,5,10,1,0,9,7,1,10,5,3,6,6,7,5,6,0,5,5,6,10,1,8
n255,5,9,8,1,10,3,4,9,0,0,1,7,9,4,6,6,4,7,10,5,0,3,10,3,2,6,7,5,5,10,1,0,9,7,1,10,5,3,6,6,7,5,6,0,0,5,6,10,1,8
n270,5,1,5,3,10,5,7,9,8,0,0,7,8,8,0,1,8,9,10,5,2,1,8,2,8,6,0,0,5,2,2,10,0,7,5,2,8,6,6,0,0,5,3,2,3,1,3,10,0,4
n269,5,1,5,3,10,5,7,9,8,0,0,7,8,8,3,1,8,9,10,5,2,1,8,2,8,6,0,0,5,2,2,10,0,7,5,2,8,6,6,0,0,5,3,2,3,1,3,10,5,4
n272,5,1,5,3,10,5,7,9,8,0,10,7,8,8,0,1,8,9,10,5,2,1,8,2,8,6,0,4,5,2,0,10,8,7,5,2,8,6,6,0,0,5,3,2,3,1,3,10,0,4
n271,5,1,5,3,10,5,7,9,8,3,0,7,8,8,8,1,8,9,10,5,2,1,8,2,8,6,0,0,5,2,0,10,8,7,5,2,8,6,6,0,7,5,3,2,3,1,3,10,0,4
