cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n32,0,1,1,7,5,7,8,10,3,9,5,6,1,0,1,1,5,8,2,2,5,4,1,10,4,3,9,3,2,9,0,7,8,7,9,6,9,0,0,1,6,6,4,6,0,2,4,9,8,4,6,9,4,6,4,2,10,0,6,5,8,4,10,5,0,3,8,8,5,5
n31,0,1,1,7,5,7,8,10,3,9,5,6,1,0,1,1,5,8,2,2,5,4,1,10,4,3,9,0,2,9,0,7,8,7,9,6,9,0,5,1,0,6,4,6,0,2,4,9,8,4,6,9,4,6,4,2,10,0,6,5,8,4,10,5,10,3,8,8,5,5
n36,0,1,1,7,5,7,8,10,3,9,5,6,1,0,1,1,5,8,2,2,5,4,1,10,4,0,9,2,2,9,0,7,8,7,9,6,9,0,4,1,0,6,0,6,2,2,4,9,8,4,6,9,4,6,4,2,10,4,6,5,8,4,0,5,1,3,8,8,5,5
n35,0,1,1,7,5,7,8,10,3,9,5,6,1,6,1,1,5,8,2,2,5,4,1,10,4,0,9,2,2,9,10,7,8,7,9,6,9,0,4,1,5,6,0,6,2,2,4,9,8,4,6,9,4,6,4,2,10,4,6,5,8,4,1,5,0,3,8,8,5,5
n38,0,1,1,7,5,7,8,10,3,9,5,6,1,0,1,1,5,8,2,2,5,4,1,10,4,0,9,2,2,9,0,7,8,7,9,6,9,0,0,1,0,6,8,6,2,2,4,9,8,4,6,9,4,6,4,2,10,4,6,5,8,4,0,5,10,3,8,8,5,5
n37,0,1,1,7,5,7,8,10,3,9,5,6,1,0,1,1,5,8,2,2,5,4,1,10,4,0,9,2,2,9,0,7,8,7,9,6,9,0,0,1,9,6,9,6,2,2,4,9,8,4,6,9,4,6,4,2,10,4,6,5,8,4,6,5,0,3,8,8,5,5
n46,8,1,1,7,1,7,8,6,3,9,6,6,1,0,1,10,5,8,2,2,5,4,1,10,4,6,9,3,0,9,7,7,8,7,9,6,9,10,6,0,0,6,1,0,7,2,0,9,8,4,6,9,4,6,4,2,10,6,6,5,8,4,0,5,4,9,5,8,5,9
n45,8,1,1,7,1,7,8,6,3,9,6,6,1,0,1,10,5,8,2,2,5,4,1,10,4,6,9,3,0,9,7,7,8,7,9,6,9,10,6,0,0,6,1,0,7,2,0,9,8,4,6,9,4,6,4,2,10,6,6,5,8,4,0,5,4,9,5,8,5,0
n48,0,1,1,7,1,7,8,6,3,9,6,6,1,9,1,9,5,8,0,2,5,4,1,10,4,6,9,3,0,9,7,7,8,7,9,6,9,10,6,0,5,6,1,2,7,2,0,9,8,4,6,9,4,6,4,2,10,6,6,5,8,4,0,5,4,9,5,8,5,0
n47,0,1,1,7,1,7,8,6,3,9,6,6,1,9,1,0,5,8,0,2,5,4,1,10,4,6,9,3,7,9,7,7,8,7,9,6,9,10,6,0,0,6,1,9,7,2,0,9,8,4,6,9,4,6,4,2,10,6,6,5,8,4,0,5,0,9,5,8,5,0
n52,7,1,1,7,1,7,8,6,3,9,1,6,1,0,1,6,5,8,0,2,5,4,1,10,4,6,9,3,9,9,0,7,8,7,9,6,9,10,6,0,9,6,1,1,7,2,0,9,8,4,6,9,4,6,4,2,10,6,6,5,8,4,5,5,0,0,5,8,5,0
n51,0,1,1,7,1,7,8,6,3,9,1,6,1,0,1,6,5,8,0,2,5,4,1,10,4,6,9,3,9,9,0,7,8,7,9,6,9,10,6,0,2,6,1,1,7,2,0,9,8,4,6,9,4,6,4,2,10,6,6,5,8,4,5,5,0,0,5,8,5,0
n54,0,1,1,7,1,7,8,6,3,9,1,6,1,0,1,0,5,8,2,2,5,4,1,10,4,6,9,3,0,9,2,7,8,7,9,6,9,10,6,0,0,6,1,1,7,2,0,9,8,4,6,9,4,6,4,2,10,6,6,5,8,4,5,5,0,0,5,8,5,0
n53,8,1,1,7,1,7,8,6,3,9,1,6,1,0,1,0,5,8,0,2,5,4,1,10,4,6,9,3,0,9,2,7,8,7,9,6,9,10,6,0,0,6,1,1,7,2,0,9,8,4,6,9,4,6,4,2,10,6,6,5,8,4,5,5,0,0,5,8,5,0
n60,1,1,1,7,7,7,8,0,3,9,1,6,1,6,1,0,5,8,4,2,5,4,1,10,4,7,9,0,3,9,1,7,8,7,9,6,9,2,0,2,7,6,1,5,0,2,1,9,8,4,6,9,4,6,4,2,10,0,6,5,8,4,1,5,0,0,10,8,5,0
n59,1,1,1,7,7,7,8,0,3,9,1,6,1,6,1,0,5,8,4,2,5,4,1,10,4,7,9,0,3,9,1,7,8,7,9,6,9,2,0,2,7,6,1,5,0,2,0,9,8,4,6,9,4,6,4,2,10,0,6,5,8,4,1,5,2,0,10,8,5,0
n62,0,1,1,7,6,7,8,0,3,9,1,6,1,6,1,0,5,8,0,2,5,4,1,10,4,0,9,0,3,9,1,7,8,7,9,6,9,2,0,0,7,6,1,5,7,2,5,9,8,4,6,9,4,6,4,2,10,5,6,5,8,4,1,5,0,0,10,8,5,10
n61,0,1,1,7,0,7,8,0,3,9,1,6,1,6,1,0,5,8,0,2,5,4,1,10,4,0,9,0,3,9,1,7,8,7,9,6,9,2,0,2,7,6,1,5,7,2,0,9,8,4,6,9,4,6,4,2,10,0,6,5,8,4,1,5,0,0,10,8,5,10
n66,0,1,1,7,0,7,8,0,3,9,0,6,1,6,1,0,5,8,4,2,5,4,1,10,4,0,9,7,0,9,0,7,8,7,9,6,9,2,5,4,7,6,1,0,0,2,0,9,8,4,6,9,4,6,4,2,10,0,6,5,8,4,0,5,0,3,1,8,5,0
n65,0,1,1,7,2,7,8,0,3,9,0,6,1,6,1,8,5,8,4,2,5,4,1,10,4,0,9,0,0,9,8,7,8,7,9,6,9,2,5,4,7,6,1,0,0,2,0,9,8,4,6,9,4,6,4,2,10,0,6,5,8,4,3,5,0,3,1,8,5,0
n68,6,1,1,7,0,7,8,5,3,9,0,6,1,6,1,10,5,8,0,2,5,4,1,10,4,5,9,10,0,9,0,7,8,7,9,6,9,2,5,0,7,6,1,1,0,2,0,9,8,4,6,9,4,6,4,2,10,0,6,5,8,4,0,5,0,3,0,8,5,0
n67,6,1,1,7,0,7,8,1,3,9,0,6,1,6,1,0,5,8,0,2,5,4,1,10,4,10,9,0,0,9,0,7,8,7,9,6,9,2,5,5,7,6,1,1,0,2,6,9,8,4,6,9,4,6,4,2,10,9,6,5,8,4,0,5,0,3,0,8,5,0
n78,10,1,1,7,9,7,0,6,3,9,5,6,1,7,1,7,5,8,3,2,5,4,1,10,10,4,9,9,0,9,0,7,8,7,9,6,2,2,2,7,0,6,1,0,7,2,0,9,8,4,6,9,4,6,4,2,10,4,6,5,8,4,1,0,8,5,4,8,4,10
n77,10,1,1,7,9,7,0,6,3,9,5,6,1,7,1,7,5,8,3,2,5,4,1,10,10,4,9,9,0,9,0,7,8,7,9,6,2,2,2,7,0,6,1,0,7,2,0,9,8,4,6,9,4,6,4,2,10,4,6,5,8,4,1,0,8,5,4,8,0,10
n80,10,1,1,7,9,7,0,6,3,9,5,6,1,7,1,7,5,8,3,2,5,4,1,10,10,4,9,9,0,9,0,7,8,7,9,6,2,2,2,6,9,6,1,4,0,2,0,9,8,4,6,9,4,6,4,2,10,4,0,5,8,4,1,0,8,5,4,8,3,10
n79,10,1,1,7,9,7,10,6,3,9,5,6,1,7,1,7,5,8,3,2,5,4,1,10,10,4,9,9,7,9,6,7,8,7,9,6,2,2,2,6,9,6,1,4,9,2,0,9,8,4,6,9,4,6,4,2,10,4,0,5,8,4,1,0,8,5,4,8,0,10
n84,10,1,1,7,9,7,6,6,3,9,10,6,1,7,1,0,5,8,3,2,5,4,1,10,10,0,9,0,0,9,6,7,8,7,9,6,2,2,2,0,7,6,1,0,7,2,0,9,8,4,6,9,4,6,4,2,10,4,10,5,8,4,1,8,8,5,4,8,6,10
n83,10,1,1,7,9,7,6,6,3,9,10,6,1,7,1,0,5,8,3,2,5,4,1,10,10,0,9,0,0,9,0,7,8,7,9,6,2,2,2,0,7,6,1,0,7,2,0,9,8,4,6,9,4,6,4,2,10,4,10,5,8,4,1,0,8,5,4,8,0,10
n86,10,1,1,7,9,7,0,6,3,9,10,6,1,7,1,1,5,8,3,2,5,4,1,10,10,6,9,0,9,9,8,7,8,7,9,6,2,2,2,0,0,6,1,2,7,2,0,9,8,4,6,9,4,6,4,2,10,4,0,5,8,4,1,0,8,5,4,8,0,10
n85,10,1,1,7,9,7,0,6,3,9,10,6,1,7,1,0,5,8,3,2,5,4,1,10,10,6,9,2,0,9,0,7,8,7,9,6,2,2,2,0,0,6,1,2,7,2,0,9,8,4,6,9,4,6,4,2,10,4,0,5,8,4,1,0,8,5,4,8,0,10
n92,10,1,1,7,9,7,0,6,3,9,0,6,1,7,1,8,5,8,3,2,5,4,1,10,5,0,9,9,9,9,0,7,8,7,9,6,2,2,2,8,8,6,0,2,10,2,0,9,8,4,6,9,4,6,4,2,10,4,0,5,8,4,1,5,8,5,2,8,2,2
n91,10,1,1,7,9,7,0,6,3,9,0,6,1,7,1,8,5,8,3,2,5,4,1,10,5,7,9,9,0,9,4,7,8,7,9,6,2,2,2,1,8,6,7,2,10,2,0,9,8,4,6,9,4,6,4,2,10,4,0,5,8,4,1,5,8,5,2,8,2,2
n94,10,1,1,7,9,7,0,6,3,9,5,6,1,7,1,0,5,8,3,2,5,4,1,10,5,2,9,9,0,9,10,7,8,7,9,6,2,2,2,5,8,6,7,2,10,2,0,9,8,4,6,9,4,6,4,2,10,4,0,5,8,4,1,5,8,5,2,8,1,5
n93,10,1,1,7,9,7,0,6,3,9,5,6,1,7,1,0,5,8,3,2,5,4,1,10,5,2,9,9,0,9,0,7,8,7,9,6,2,2,2,0,8,6,7,2,10,2,0,9,8,4,6,9,4,6,4,2,10,4,0,5,8,4,1,5,8,5,2,8,1,5
n98,10,1,1,7,9,7,0,6,3,9,6,6,1,7,1,5,5,8,3,2,5,4,1,10,4,7,9,9,2,9,8,7,8,7,9,6,2,2,2,9,8,6,5,2,10,2,10,9,8,4,6,9,4,6,4,2,10,4,0,5,8,4,1,0,8,5,4,8,8,0
n97,10,1,1,7,9,7,0,6,3,9,6,6,1,7,1,5,5,8,3,2,5,4,1,10,4,7,9,9,0,9,8,7,8,7,9,6,2,2,2,9,8,6,0,2,10,2,10,9,8,4,6,9,4,6,4,2,10,4,0,5,8,4,1,6,8,5,5,8,0,0
n100,10,1,1,7,9,7,0,6,3,9,6,6,1,7,1,0,5,8,3,2,5,4,1,10,4,7,9,6,0,9,8,7,8,7,9,6,2,2,2,9,8,6,9,2,10,2,6,9,8,4,6,9,4,6,4,2,10,4,0,5,8,4,1,0,8,5,0,8,0,0
n99,10,1,1,7,9,7,10,6,3,9,6,6,1,7,1,0,5,8,3,2,5,4,1,10,4,7,9,6,0,9,8,7,8,7,9,6,2,2,2,9,8,6,0,2,10,2,6,9,8,4,6,9,4,6,4,2,10,4,0,5,8,4,1,0,8,5,0,8,0,0
n108,10,1,1,7,0,7,0,9,3,9,5,6,1,0,1,2,5,8,3,2,5,4,1,10,2,1,9,10,1,9,2,7,8,7,9,6,9,2,2,5,2,6,8,0,0,2,0,9,8,4,6,9,4,6,4,2,10,9,0,5,8,4,0,0,8,4,0,8,5,8
n107,10,1,1,7,0,7,0,9,3,9,5,6,1,0,1,2,5,8,3,2,5,4,1,10,2,1,9,10,1,9,0,7,8,7,9,6,9,2,2,5,2,6,8,0,4,2,9,9,8,4,6,9,4,6,4,2,10,9,0,5,8,4,0,0,8,4,0,8,5,8
n110,10,1,1,7,0,7,0,9,3,9,5,6,1,0,1,2,5,8,3,2,5,4,1,10,2,1,9,10,1,9,9,7,8,7,9,6,9,2,2,4,2,6,8,3,7,2,5,9,8,4,6,9,4,6,4,2,10,9,10,5,8,4,2,0,8,4,2,8,5,9
n109,10,1,1,7,9,7,3,9,3,9,5,6,1,0,1,2,5,8,3,2,5,4,1,10,2,1,9,10,1,9,9,7,8,7,9,6,9,2,2,0,2,6,8,0,7,2,5,9,8,4,6,9,4,6,4,2,10,9,10,5,8,4,0,0,8,4,0,8,5,0
n114,10,1,1,7,3,7,0,0,3,9,5,6,1,0,1,2,5,8,3,2,5,4,1,10,2,1,9,0,1,9,1,7,8,7,9,6,6,2,2,8,2,6,8,1,9,2,0,9,8,4,6,9,4,6,4,2,10,9,0,5,8,4,7,9,8,4,5,8,5,0
n113,10,1,1,7,3,7,0,0,3,9,5,6,1,0,1,2,5,8,3,2,5,4,1,10,2,1,9,0,1,9,1,7,8,7,9,6,0,2,2,8,2,6,8,1,9,2,4,9,8,4,6,9,4,6,4,2,10,9,0,5,8,4,7,9,8,4,5,8,5,0
n116,10,1,1,7,3,7,0,0,3,9,5,6,1,0,1,2,5,8,3,2,5,4,1,10,2,1,9,0,1,9,0,7,8,7,9,6,5,2,2,8,2,6,8,0,9,2,4,9,8,4,6,9,4,6,4,2,10,9,1,5,8,4,7,0,8,4,0,8,5,0
n115,10,1,1,7,3,7,0,0,3,9,5,6,1,0,1,2,5,8,3,2,5,4,1,10,2,1,9,0,1,9,1,7,8,7,9,6,5,2,2,8,2,6,8,0,9,2,4,9,8,4,6,9,4,6,4,2,10,9,0,5,8,4,7,10,8,4,0,8,5,0
n122,10,1,1,7,6,7,0,10,3,9,0,6,1,3,1,4,5,8,3,2,5,4,1,10,2,1,9,4,10,9,0,7,8,7,9,6,0,2,2,5,9,6,8,10,0,2,0,9,8,4,6,9,4,6,4,2,10,9,3,5,8,4,8,8,8,0,0,8,5,0
n121,10,1,1,7,0,7,0,10,3,9,10,6,1,3,1,4,5,8,3,2,5,4,1,10,2,1,9,4,10,9,0,7,8,7,9,6,0,2,2,0,0,6,8,10,0,2,8,9,8,4,6,9,4,6,4,2,10,9,3,5,8,4,8,0,8,0,0,8,5,9
n124,10,1,1,7,0,7,0,5,3,9,0,6,1,3,1,4,5,8,3,2,5,4,1,10,2,1,9,4,10,9,0,7,8,7,9,6,0,2,2,0,0,6,8,10,0,2,0,9,8,4,6,9,4,6,4,2,10,9,0,5,8,4,8,9,8,0,9,8,5,0
n123,10,1,1,7,0,7,0,5,3,9,0,6,1,3,1,4,5,8,3,2,5,4,1,10,2,1,9,4,10,9,0,7,8,7,9,6,0,2,2,10,0,6,8,10,0,2,5,9,8,4,6,9,4,6,4,2,10,9,2,5,8,4,8,0,8,0,9,8,5,9
n128,10,1,1,7,0,7,0,10,3,9,7,6,1,3,1,4,5,8,3,2,5,4,1,10,2,1,9,4,6,9,4,7,8,7,9,6,8,2,2,0,0,6,8,7,0,2,4,9,8,4,6,9,4,6,4,2,10,9,4,5,8,4,8,3,8,1,6,8,0,0
n127,10,1,1,7,0,7,0,10,3,9,7,6,1,3,1,4,5,8,3,2,5,4,1,10,2,1,9,4,6,9,4,7,8,7,9,6,8,2,2,0,8,6,8,7,0,2,4,9,8,4,6,9,4,6,4,2,10,9,9,5,8,4,8,0,8,0,6,8,0,0
n130,10,1,1,7,0,7,5,10,3,9,7,6,1,3,1,4,5,8,3,2,5,4,1,10,2,1,9,4,6,9,4,7,8,7,9,6,0,2,2,10,0,6,8,7,7,2,4,9,8,4,6,9,4,6,4,2,10,9,0,5,8,4,8,6,8,0,0,8,7,0
n129,10,1,1,7,0,7,0,10,3,9,7,6,1,3,1,4,5,8,3,2,5,4,1,10,2,1,9,4,6,9,4,7,8,7,9,6,2,2,2,0,0,6,8,7,0,2,4,9,8,4,6,9,4,6,4,2,10,9,0,5,8,4,8,6,8,0,0,8,0,0
n142,7,1,1,1,8,1,7,0,7,1,8,6,1,6,1,10,5,0,1,2,5,4,5,6,7,6,9,7,4,4,0,7,8,7,9,6,4,0,3,0,1,6,7,7,6,2,3,9,0,5,6,9,4,6,10,2,10,0,6,5,8,4,0,5,2,0,8,8,8,0
n141,7,1,1,1,8,1,7,0,7,1,8,6,1,6,1,10,5,0,1,2,5,4,5,6,7,6,9,7,4,4,0,7,8,7,9,6,0,0,3,0,1,6,7,7,6,2,3,9,0,5,6,9,4,6,10,2,10,0,0,5,8,4,0,5,2,0,8,8,8,6
n144,7,1,1,1,8,1,7,0,7,1,8,6,1,6,1,0,5,3,1,2,5,4,5,6,7,6,9,7,4,4,7,7,8,7,9,6,0,9,3,0,1,6,7,7,6,2,3,9,0,5,6,9,4,6,10,2,10,8,0,5,8,4,0,5,2,5,7,8,8,0
n143,7,1,1,1,8,1,7,0,7,1,8,6,1,6,1,0,5,0,4,2,5,4,5,6,7,6,9,7,5,4,7,7,8,7,9,6,5,9,3,0,1,6,7,7,6,2,3,9,0,5,6,9,4,6,10,2,10,0,0,5,8,4,0,5,2,5,7,8,8,0
n148,7,1,1,1,8,1,5,10,7,1,9,6,1,6,1,1,5,0,9,2,5,4,5,1,7,6,9,3,10,4,4,7,8,7,9,6,5,0,3,6,1,6,7,3,6,2,3,9,9,5,6,9,4,6,10,2,10,0,10,5,8,4,5,0,0,2,4,8,8,7
n147,7,1,1,1,8,1,0,10,7,1,9,6,1,6,1,1,5,0,9,2,5,4,5,1,7,6,9,3,0,4,4,7,8,7,9,6,5,0,3,6,1,6,7,3,6,2,0,9,0,5,6,9,4,6,10,2,10,0,5,5,8,4,5,0,0,2,4,8,8,7
n150,7,1,1,1,8,1,3,10,7,1,3,6,1,6,1,1,5,0,9,2,5,4,5,6,7,6,9,3,0,4,0,7,8,7,9,6,5,0,3,6,1,6,7,3,6,2,3,9,3,5,6,9,4,6,10,2,10,0,0,5,8,4,8,2,0,2,0,8,8,0
n149,7,1,1,1,8,1,3,10,7,1,3,6,1,6,1,1,5,0,9,2,5,4,5,2,7,6,9,3,2,4,0,7,8,7,9,6,5,0,3,6,1,6,7,3,6,2,3,9,0,5,6,9,4,6,10,2,10,0,0,5,8,4,8,0,0,2,8,8,8,1
n156,7,1,1,1,0,8,0,8,7,6,1,6,1,6,1,0,5,10,6,2,5,4,5,10,0,0,9,8,0,0,0,7,8,7,9,6,3,6,3,8,1,6,7,1,6,2,0,9,3,5,6,9,4,6,10,2,10,6,6,5,8,4,4,0,0,0,0,8,8,0
n155,7,1,1,1,0,8,0,8,7,6,1,6,1,6,1,0,5,10,6,2,5,4,5,10,0,0,9,8,0,0,0,7,8,7,9,6,3,6,3,8,1,6,7,1,6,2,0,9,3,5,6,9,4,6,10,2,10,6,6,5,8,4,0,0,0,0,0,8,8,0
n158,7,1,1,1,0,0,7,8,7,6,1,6,1,6,1,0,5,10,6,2,5,4,5,0,0,9,9,0,0,6,2,7,8,7,9,6,3,6,3,8,1,6,7,3,6,2,1,9,10,5,6,9,4,6,10,2,10,6,0,5,8,4,3,0,0,3,0,8,8,0
n157,7,1,1,1,9,0,0,8,7,6,1,6,1,6,1,0,5,10,6,2,5,4,5,0,0,9,9,2,0,0,2,7,8,7,9,6,3,6,3,8,1,6,7,3,6,2,0,9,10,5,6,9,4,6,10,2,10,6,0,5,8,4,3,0,0,0,0,8,8,0
n162,7,1,1,1,0,0,0,0,7,4,1,6,1,6,1,7,5,6,6,2,5,4,5,7,7,8,9,0,8,1,0,7,8,7,9,6,0,7,3,8,1,6,7,1,6,2,5,9,10,5,6,9,4,6,10,2,10,6,0,5,8,4,0,0,0,7,0,8,8,0
n161,7,1,1,1,0,0,0,0,7,4,1,6,1,6,1,7,5,6,6,2,5,4,5,7,7,8,9,0,0,1,0,7,8,7,9,6,0,7,3,8,1,6,7,1,6,2,5,9,10,5,6,9,4,6,10,2,10,6,0,5,8,4,10,0,0,5,0,8,8,0
n164,7,1,1,1,0,0,9,0,7,4,1,6,1,6,1,0,5,2,6,2,5,4,5,7,0,8,9,0,10,1,0,7,8,7,9,6,5,0,3,8,1,6,7,1,6,2,0,9,0,5,6,9,4,6,10,2,10,6,3,5,8,4,0,10,0,0,0,8,8,1
n163,7,1,1,1,0,0,0,0,7,4,1,6,1,6,1,0,5,0,6,2,5,4,5,7,0,8,9,0,10,1,5,7,8,7,9,6,5,0,3,8,1,6,7,1,6,2,0,9,0,5,6,9,4,6,10,2,10,6,0,5,8,4,0,10,0,0,0,8,8,0
n172,7,1,1,1,0,0,10,4,7,3,0,6,1,3,1,6,5,5,0,2,5,4,5,0,0,9,9,0,0,2,3,7,8,7,9,6,10,9,10,0,1,6,7,0,6,2,0,9,4,3,6,9,4,6,4,2,10,10,6,5,8,4,4,0,0,10,6,8,8,8
n171,7,1,1,1,0,0,10,4,7,0,0,6,1,3,1,6,5,5,0,2,5,4,5,0,0,9,9,0,0,2,3,7,8,7,9,6,10,9,10,0,1,6,7,9,6,2,0,9,4,3,6,9,4,6,4,2,10,0,6,5,8,4,4,0,0,10,6,8,8,0
n174,7,1,1,1,0,0,0,4,7,0,0,6,1,3,1,6,5,0,5,2,5,4,5,0,0,9,9,0,0,0,3,7,8,7,9,6,10,9,10,8,1,6,7,0,6,2,0,9,0,3,6,9,4,6,4,2,10,0,6,5,8,4,4,0,0,10,6,8,8,1
n173,7,1,1,1,0,1,6,4,7,0,9,6,1,3,1,6,5,5,5,2,5,4,5,4,6,9,9,0,0,0,3,7,8,7,9,6,10,9,10,0,1,6,7,0,6,2,0,9,0,3,6,9,4,6,4,2,10,0,6,5,8,4,4,0,0,10,6,8,8,1
n178,7,1,1,1,8,0,0,4,7,6,8,6,1,3,1,6,5,1,2,2,5,4,5,0,0,10,9,3,0,0,0,7,8,7,9,6,10,9,10,7,1,6,7,1,6,2,9,9,9,3,6,9,4,6,4,2,10,0,6,5,8,4,4,0,4,10,6,8,8,0
n177,7,1,1,1,8,0,0,4,7,0,8,6,1,3,1,6,5,1,2,2,5,4,5,0,0,10,9,3,0,0,10,7,8,7,9,6,10,9,10,0,1,6,7,1,6,2,9,9,9,3,6,9,4,6,4,2,10,0,6,5,8,4,4,0,4,10,6,8,8,0
n180,7,1,1,1,8,0,0,4,7,0,0,6,1,3,1,6,5,1,0,2,5,4,5,0,6,10,9,3,3,0,10,7,8,7,9,6,10,9,10,5,1,6,7,7,6,2,0,9,0,3,6,9,4,6,4,2,10,4,6,5,8,4,4,10,0,10,6,8,8,9
n179,7,1,1,1,8,0,0,4,7,4,0,6,1,3,1,6,5,1,0,2,5,4,5,0,6,10,9,3,3,0,0,7,8,7,9,6,10,9,10,5,1,6,7,0,6,2,0,9,0,3,6,9,4,6,4,2,10,0,6,5,8,4,4,10,0,10,6,8,8,9
n186,7,1,1,1,0,0,5,4,7,7,4,6,1,0,1,6,5,4,0,2,5,4,5,0,10,0,9,0,3,7,0,7,8,7,9,6,10,9,10,4,1,6,7,0,6,2,6,9,7,3,6,9,4,6,4,2,10,8,0,5,8,4,0,0,2,0,6,8,8,6
n185,7,1,1,1,6,0,5,4,7,0,4,6,1,0,1,6,5,0,0,2,5,4,5,0,10,0,9,0,3,7,0,7,8,7,9,6,10,9,10,4,1,6,7,0,6,2,6,9,7,3,6,9,4,6,4,2,10,8,0,5,8,4,0,0,2,0,6,8,8,6
n188,7,1,1,1,4,4,5,4,7,0,4,6,1,0,1,6,5,1,0,2,5,4,5,9,10,0,9,0,3,7,9,7,8,7,9,6,10,9,10,4,1,6,7,0,6,2,6,9,0,3,6,9,4,6,4,2,10,8,0,5,8,4,0,3,2,0,6,8,8,6
n187,7,1,1,1,4,4,5,4,7,0,4,6,1,6,1,6,5,0,8,2,5,4,5,0,10,0,9,2,3,7,0,7,8,7,9,6,10,9,10,4,1,6,7,0,6,2,6,9,0,3,6,9,4,6,4,2,10,8,0,5,8,4,0,7,2,0,6,8,8,6
n192,7,1,1,1,6,8,7,4,7,0,7,6,1,1,1,6,5,3,0,2,5,4,5,3,10,0,9,7,3,7,8,7,8,7,9,6,10,9,10,4,1,6,7,7,6,2,6,9,1,3,6,9,4,6,4,2,10,8,9,5,8,4,0,0,2,0,6,8,8,9
n191,7,1,1,1,6,2,7,4,7,0,7,6,1,1,1,6,5,3,1,2,5,4,5,3,10,4,9,7,3,7,8,7,8,7,9,6,10,9,10,4,1,6,7,6,6,2,6,9,1,3,6,9,4,6,4,2,10,8,9,5,8,4,0,0,2,0,6,8,8,4
