cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n32,10,3,3,9,6,8,10,7,2,5,0,10,1,4,2,0,2,0,8,0,2,0,10,1,2,7,10,6,9,4,10,2,2,2,0,2,4,0,0,9,1,4,1,9,4,8,10,0,5,10,0,9,6,0,9,2,10,3,8,2,8,8,7,8,0,0,5,4,7,10,10,8,6,1,5,8,9,0,8,3,4,2,6,0,4,2,7,6,4,3
n31,10,3,3,9,6,8,10,7,2,5,0,10,1,4,0,7,2,0,8,0,2,0,10,1,2,7,10,6,9,4,10,2,2,2,0,2,4,0,0,9,1,4,1,9,4,8,10,0,0,10,0,9,6,0,9,2,10,3,8,2,8,8,7,8,0,8,5,4,7,10,10,8,6,1,5,8,9,0,8,3,4,2,6,0,4,2,7,6,4,3
n36,0,3,3,9,6,3,10,7,2,5,6,10,1,4,6,0,2,10,8,3,6,0,10,1,2,7,10,6,9,0,10,2,6,2,0,2,4,0,1,9,1,4,1,9,4,8,10,2,0,0,0,9,6,3,9,2,10,3,8,2,8,8,7,8,3,0,5,4,7,10,10,8,6,1,5,8,9,0,8,3,4,2,6,0,4,2,7,6,4,3
n35,0,3,3,9,6,3,10,7,2,5,0,10,1,4,6,0,2,10,8,3,6,0,10,1,2,7,10,6,9,0,10,2,6,2,0,2,4,0,1,9,1,4,1,9,4,8,10,2,0,5,2,9,6,0,9,2,10,3,8,2,8,8,7,8,0,0,5,4,7,10,10,8,6,1,5,8,9,0,8,3,4,2,6,0,4,2,7,6,4,3
n38,0,3,3,9,6,0,10,7,2,10,0,10,1,4,6,5,2,0,8,3,6,0,10,1,2,7,10,6,9,3,10,2,6,2,1,2,4,0,0,9,1,4,1,9,4,8,10,2,6,0,0,9,6,0,9,2,10,3,8,2,8,8,7,8,0,0,5,4,7,10,10,8,6,1,5,8,9,7,8,3,4,2,6,0,4,2,7,6,4,3
n37,0,3,3,9,6,1,10,7,2,10,0,10,1,4,6,0,2,0,8,3,6,0,10,1,2,7,10,6,9,9,10,2,6,2,0,2,4,0,0,9,1,4,1,9,4,8,10,2,0,0,5,9,6,0,9,2,10,3,8,2,8,8,7,8,0,0,5,4,7,10,10,8,6,1,5,8,9,0,8,3,4,2,6,0,4,2,7,6,4,3
n46,7,3,0,9,6,10,10,7,2,2,3,8,1,7,9,3,10,1,8,3,6,7,10,1,10,7,10,4,0,0,10,2,0,2,6,1,4,0,6,9,1,4,1,9,4,8,10,3,0,7,0,9,6,0,9,2,10,3,8,2,0,0,7,0,0,0,5,0,7,0,10,8,6,1,5,5,9,0,8,3,4,2,2,0,9,2,0,6,4,3
n45,0,3,0,9,6,10,10,7,2,2,3,0,1,7,9,3,10,1,8,3,6,2,10,1,0,7,10,0,0,0,10,2,0,2,0,1,4,0,6,9,1,4,1,9,4,8,10,3,0,7,0,9,6,0,9,2,10,3,8,2,0,0,7,0,0,0,5,0,7,0,10,8,6,1,5,5,9,5,8,3,4,2,2,0,9,2,0,6,4,3
n48,5,3,0,9,6,4,10,7,2,2,3,9,1,7,9,3,10,1,8,4,6,9,10,1,0,7,10,0,5,0,10,2,2,2,0,1,4,10,0,9,1,4,1,9,4,8,10,3,6,7,0,9,6,0,9,2,10,3,8,2,2,10,7,0,0,0,5,5,7,0,10,8,6,1,5,5,9,0,8,3,4,2,2,8,9,2,0,6,4,3
n47,5,3,0,9,6,4,10,7,2,2,3,9,1,7,9,3,10,1,8,0,6,0,10,1,0,7,10,0,5,0,10,2,0,2,0,1,4,0,0,9,1,4,1,9,4,8,10,3,0,7,0,9,6,0,9,2,10,3,8,2,2,10,7,0,0,0,5,5,7,5,10,8,6,1,5,5,9,0,8,3,4,2,2,8,9,2,0,6,4,3
n52,0,3,8,9,6,0,10,7,2,2,0,2,1,7,9,3,10,1,8,0,6,0,10,1,0,7,10,0,0,2,10,2,0,2,0,1,4,0,0,9,1,4,1,9,4,8,10,3,0,7,10,9,6,1,9,2,10,3,8,2,6,7,7,4,10,0,5,0,7,0,10,8,6,1,5,5,9,1,8,3,4,2,2,0,9,2,10,6,4,3
n51,2,3,8,9,6,0,10,7,2,2,0,2,1,7,9,3,10,1,8,0,6,0,10,1,0,7,10,0,0,2,10,2,0,2,0,1,4,0,0,9,1,4,1,9,4,8,10,3,0,7,0,9,6,1,9,2,10,3,8,2,0,7,7,0,7,1,5,0,7,0,10,8,6,1,5,5,9,1,8,3,4,2,2,0,9,2,10,6,4,3
n54,8,3,0,9,6,0,10,7,2,2,0,2,1,7,9,3,10,1,8,0,6,0,10,1,8,7,10,0,0,2,10,2,0,2,4,1,4,0,0,9,1,4,1,9,4,8,10,3,0,7,0,9,6,1,9,2,10,3,8,2,0,0,7,3,0,0,5,0,7,1,10,8,6,1,5,5,9,1,8,3,4,2,2,3,9,2,10,6,4,3
n53,0,3,0,9,6,0,10,7,2,2,0,2,1,7,9,3,10,1,8,0,6,10,10,1,8,7,10,0,0,2,10,2,0,2,4,1,4,7,0,9,1,4,1,9,4,8,10,3,0,7,0,9,6,1,9,2,10,3,8,2,4,0,7,3,0,5,5,0,7,5,10,8,6,1,5,5,9,1,8,3,4,2,2,3,9,2,10,6,4,3
n60,0,3,2,9,6,3,10,7,2,2,5,0,1,7,9,0,10,0,8,2,0,0,10,1,0,7,10,0,2,2,10,2,0,2,1,6,4,0,0,9,1,4,1,9,4,8,10,5,0,0,8,9,6,0,9,2,10,3,8,2,0,3,7,0,0,2,5,6,7,2,10,8,6,1,5,0,9,6,8,3,4,2,2,0,0,2,5,6,4,3
n59,0,3,2,9,6,0,10,7,2,2,5,3,1,7,9,0,10,0,8,2,0,0,10,1,0,7,10,9,2,2,10,2,0,2,1,6,4,0,0,9,1,4,1,9,4,8,10,0,0,10,8,9,6,0,9,2,10,3,8,2,0,0,7,0,0,2,5,0,7,2,10,8,6,1,5,0,9,6,8,3,4,2,2,0,9,2,0,6,4,3
n62,5,3,2,9,6,8,10,7,2,2,5,0,1,7,9,0,10,0,8,0,2,2,10,1,0,7,10,0,0,2,10,2,0,2,1,6,4,0,0,9,1,4,1,9,4,8,10,0,0,2,8,9,6,0,9,2,10,3,8,2,0,10,7,0,4,2,5,9,7,2,10,8,6,1,5,0,9,6,8,3,4,2,2,0,0,2,0,6,4,3
n61,5,3,2,9,6,0,10,7,2,2,5,0,1,7,9,3,10,3,8,0,2,2,10,1,0,7,10,0,0,2,10,2,0,2,1,6,4,7,0,9,1,4,1,9,4,8,10,0,0,0,8,9,6,0,9,2,10,3,8,2,0,0,7,0,0,2,5,9,7,2,10,8,6,1,5,0,9,6,8,3,4,2,2,5,1,2,7,6,4,3
n66,0,3,2,9,6,10,10,7,2,2,5,0,1,7,9,0,10,0,8,0,2,9,10,1,0,7,10,2,9,2,10,2,0,2,4,6,4,0,10,9,1,4,1,9,4,8,10,7,0,2,8,9,6,0,9,2,10,3,8,2,0,0,7,0,0,2,5,0,7,6,10,8,6,1,5,0,9,0,8,3,4,2,2,6,5,2,1,6,4,3
n65,0,3,2,9,6,10,10,7,2,2,5,0,1,7,9,0,10,0,8,0,2,9,10,1,2,7,10,2,9,2,10,2,0,2,4,6,4,0,0,9,1,4,1,9,4,8,10,7,0,2,8,9,6,0,9,2,10,3,8,2,0,4,7,0,10,2,5,0,7,0,10,8,6,1,5,0,9,0,8,3,4,2,2,6,0,2,1,6,4,3
n68,0,3,2,9,6,10,10,7,2,2,5,0,1,7,9,0,10,4,8,0,0,0,10,1,8,7,10,5,0,2,10,2,1,2,0,6,4,0,0,9,1,4,1,9,4,8,10,7,0,2,8,9,6,0,9,2,10,3,8,2,0,9,7,1,0,2,5,0,7,0,10,8,6,1,5,0,9,1,8,3,4,2,2,4,0,2,1,6,4,3
n67,0,3,2,9,6,10,10,7,2,2,5,1,1,7,9,0,10,7,8,0,0,5,10,1,8,7,10,5,0,2,10,2,1,2,6,6,4,5,0,9,1,4,1,9,4,8,10,7,1,2,8,9,6,0,9,2,10,3,8,2,0,0,7,0,0,2,5,0,7,0,10,8,6,1,5,10,9,0,8,3,4,2,2,0,0,2,1,6,4,3
n78,6,3,6,9,6,9,10,7,2,9,6,3,1,3,5,10,0,0,8,9,0,0,10,1,0,7,10,6,0,0,10,2,7,2,9,3,4,1,0,9,1,4,1,9,2,8,10,8,5,1,0,9,6,8,9,10,10,3,8,2,1,0,7,1,0,6,5,2,7,9,1,8,6,0,5,0,9,0,8,10,4,2,4,7,1,6,0,6,4,3
n77,6,3,6,9,6,9,10,7,2,9,6,3,1,3,5,10,0,9,8,9,0,0,10,1,7,7,10,6,0,0,10,2,7,2,9,0,4,1,0,9,1,4,1,9,2,8,10,8,5,0,1,9,6,8,9,10,10,3,8,2,1,2,7,0,0,6,5,2,7,9,1,8,6,0,5,0,9,10,8,0,4,2,4,7,1,6,0,6,4,3
n80,6,3,6,9,6,9,10,7,2,9,6,0,1,3,5,10,0,0,8,9,6,0,10,1,5,7,10,2,5,5,10,2,0,2,9,0,4,1,1,9,1,4,1,9,0,8,10,8,5,0,0,9,6,10,9,10,10,3,8,2,1,9,7,4,0,6,5,2,7,0,1,8,6,0,5,0,9,7,8,5,4,2,4,0,1,0,0,6,4,3
n79,6,3,6,9,6,9,10,7,2,9,6,0,1,3,5,10,0,0,8,9,0,0,10,1,5,7,10,2,5,0,10,2,4,2,9,0,4,1,1,9,1,4,1,9,0,8,10,8,5,0,0,9,6,10,9,10,10,3,8,2,1,9,7,4,0,6,5,2,7,0,1,8,6,0,5,0,9,0,8,5,4,2,4,0,1,0,0,6,4,3
n84,6,3,6,9,6,9,10,7,2,9,6,0,1,3,5,10,9,0,8,9,0,0,10,1,8,7,10,4,6,8,10,2,0,2,9,7,4,1,0,9,1,4,1,9,8,8,10,8,5,7,5,9,6,0,9,10,10,3,8,2,8,0,7,0,0,6,5,2,7,0,1,8,6,8,9,2,9,10,8,0,4,2,4,5,1,0,9,6,4,3
n83,6,3,6,9,6,9,10,7,2,9,6,0,1,3,5,10,0,0,8,9,0,0,10,1,8,7,10,4,6,0,10,2,5,2,9,7,4,1,0,9,1,4,1,9,8,8,10,8,5,7,0,9,6,0,9,10,10,3,8,2,0,0,7,0,0,6,5,2,7,0,1,8,6,8,9,4,9,0,8,0,4,2,4,5,1,0,9,6,4,3
n86,6,3,6,9,6,9,10,7,2,9,6,0,1,3,5,10,0,0,8,9,0,4,10,1,0,7,10,4,2,7,10,2,0,2,9,7,4,1,1,9,1,4,1,9,0,8,10,8,5,0,9,9,6,9,9,10,10,3,8,2,3,0,7,3,0,6,5,2,7,0,1,8,6,8,9,0,9,0,8,0,4,2,4,5,1,0,9,6,4,3
n85,6,3,6,9,6,9,10,7,2,9,6,0,1,3,5,10,0,0,8,9,9,0,10,1,0,7,10,4,0,0,10,2,1,2,9,7,4,1,3,9,1,4,1,9,0,8,10,8,5,0,0,9,6,9,9,10,10,3,8,2,3,0,7,3,4,6,5,2,7,0,1,8,6,8,9,0,9,0,8,0,4,2,4,5,1,0,9,6,4,3
n92,6,3,6,9,6,9,10,7,2,9,6,5,1,3,5,10,0,4,8,9,8,8,10,1,6,7,10,8,0,9,10,2,7,2,3,2,4,1,7,9,1,4,1,9,0,8,10,8,0,0,5,9,6,5,9,10,10,3,8,2,7,7,7,0,3,6,5,2,7,0,1,8,6,4,0,10,9,2,8,2,4,2,3,0,1,7,0,6,4,3
n91,6,3,6,9,6,9,10,7,2,9,6,5,1,3,5,10,0,4,8,9,8,8,10,1,0,7,10,8,5,9,10,2,0,2,3,2,4,1,7,9,1,4,1,9,0,8,10,8,0,0,5,9,6,5,9,10,10,3,8,2,0,7,7,0,3,6,5,2,7,0,1,8,6,4,0,10,9,0,8,2,4,2,10,0,1,7,1,6,4,3
n94,0,3,6,9,6,9,10,7,2,9,6,5,1,3,5,10,3,4,8,9,8,0,10,1,4,7,10,8,0,9,10,2,0,2,3,2,4,1,7,9,1,4,1,9,7,8,10,8,1,0,5,9,6,5,9,10,10,3,8,2,0,9,7,0,0,6,5,2,7,6,1,8,6,5,0,10,9,0,8,2,4,2,5,0,1,7,0,6,4,3
n93,0,3,6,9,6,9,10,7,2,9,6,5,1,3,5,10,3,4,8,9,8,0,10,1,0,7,10,8,0,9,10,2,0,2,3,2,4,1,7,9,1,4,1,9,0,8,10,8,1,0,5,9,6,5,9,10,10,3,8,2,0,0,7,0,0,6,5,2,7,0,1,8,6,6,0,10,9,0,8,2,4,2,1,0,1,7,0,6,4,3
n98,0,3,6,9,6,9,10,7,2,9,6,0,1,3,5,10,0,4,8,9,8,0,10,1,1,7,10,8,0,8,10,2,10,2,0,2,4,1,7,9,1,4,1,9,9,8,10,8,0,6,9,9,6,0,9,10,10,3,8,2,9,3,7,5,0,6,5,2,7,3,1,8,6,4,4,10,9,0,8,6,4,2,6,0,1,7,0,6,4,3
n97,0,3,6,9,6,9,10,7,2,9,6,0,1,3,5,10,0,4,8,9,8,4,10,1,0,7,10,8,0,1,10,2,10,2,0,2,4,1,7,9,1,4,1,9,9,8,10,8,0,6,1,9,6,10,9,10,10,3,8,2,0,0,7,0,0,6,5,2,7,3,1,8,6,0,4,10,9,0,8,0,4,2,6,0,1,7,0,6,4,3
n100,8,3,6,9,6,9,10,7,2,9,6,0,1,3,5,10,0,4,8,9,8,0,10,1,0,7,10,0,0,7,10,2,10,2,5,2,4,1,7,9,1,4,1,9,9,8,10,8,5,6,10,9,6,0,9,10,10,3,8,2,0,0,7,0,0,6,5,2,7,3,1,8,6,0,4,10,9,0,8,6,4,2,6,0,1,7,0,6,4,3
n99,8,3,6,9,6,9,10,7,2,9,6,0,1,3,5,10,0,4,8,9,8,0,10,1,9,7,10,0,3,7,10,2,10,2,5,2,4,1,7,9,1,4,1,9,9,8,10,8,0,6,10,9,6,3,9,10,10,3,8,2,0,0,7,0,0,6,5,2,7,3,1,8,6,0,4,10,9,0,8,6,4,2,6,1,1,7,0,6,4,3
n108,0,3,9,9,6,9,10,7,2,9,6,3,1,0,0,10,0,0,8,0,10,0,10,1,0,7,10,4,5,1,10,2,7,2,1,7,4,0,5,9,1,4,1,9,0,8,10,8,10,3,0,9,6,0,9,3,10,3,8,2,2,2,7,0,4,6,5,4,7,0,4,8,6,2,0,0,9,1,8,1,4,2,0,5,2,3,7,6,4,3
n107,8,3,9,9,6,9,10,7,2,9,6,3,1,3,2,10,0,0,8,0,10,9,10,1,0,7,10,4,5,1,10,2,7,2,1,7,4,0,5,9,1,4,1,9,7,8,10,8,10,3,0,9,6,0,9,3,10,3,8,2,2,2,7,0,4,6,5,4,7,0,4,8,6,2,0,0,9,1,8,1,4,2,0,5,0,3,7,6,4,3
n110,6,3,9,9,6,9,10,7,2,9,6,3,1,0,0,10,1,0,8,0,10,5,10,1,0,7,10,4,0,1,10,2,0,2,1,7,4,0,5,9,1,4,1,9,0,8,10,8,10,3,0,9,6,0,9,3,10,3,8,2,2,0,7,0,4,6,5,4,7,0,4,8,6,2,10,0,9,1,8,1,4,2,0,5,10,0,7,6,4,3
n109,0,3,9,9,6,9,10,7,2,9,6,3,1,0,0,10,0,4,8,0,10,5,10,1,0,7,10,4,0,1,10,2,0,2,1,7,4,0,5,9,1,4,1,9,0,8,10,8,10,3,0,9,6,0,9,3,10,3,8,2,2,1,7,0,4,6,5,4,7,0,4,8,6,2,0,4,9,1,8,1,4,2,0,5,0,0,7,6,4,3
n114,9,3,0,9,6,9,10,7,2,9,6,1,1,7,7,10,0,0,8,0,10,7,10,1,0,7,10,4,8,1,10,2,0,2,1,7,4,7,2,9,1,4,1,9,0,8,10,8,10,3,0,9,6,4,9,3,10,3,8,2,2,5,7,8,4,6,5,4,7,7,4,8,6,2,2,10,9,1,8,1,4,2,0,5,0,0,6,6,4,3
n113,9,3,0,9,6,9,10,7,2,9,6,0,1,7,7,10,0,0,8,3,10,9,10,1,0,7,10,4,8,1,10,2,0,2,1,7,4,7,2,9,1,4,1,9,0,8,10,8,10,3,0,9,6,4,9,3,10,3,8,2,2,0,7,8,4,6,5,4,7,0,4,8,6,2,2,10,9,1,8,1,4,2,0,5,0,0,6,6,4,3
n116,2,3,9,9,6,9,10,7,2,9,6,0,1,7,0,10,0,0,8,0,10,0,10,1,0,7,10,4,0,1,10,2,0,2,1,7,4,7,0,9,1,4,1,9,0,8,10,8,10,3,6,9,6,1,9,3,10,3,8,2,2,9,7,8,4,6,5,4,7,0,4,8,6,2,2,0,9,1,8,1,4,2,8,5,0,0,6,6,4,3
n115,2,3,0,9,6,9,10,7,2,9,6,0,1,7,0,10,5,0,8,0,10,0,10,1,0,7,10,4,0,1,10,2,10,2,1,7,4,7,1,9,1,4,1,9,10,8,10,8,10,3,6,9,6,1,9,3,10,3,8,2,2,0,7,8,4,6,5,4,7,0,4,8,6,2,2,0,9,1,8,1,4,2,0,5,0,0,6,6,4,3
n122,7,3,1,9,6,9,10,7,2,9,6,2,1,0,0,10,5,6,8,4,10,0,10,1,7,7,10,0,5,0,10,2,7,2,1,0,4,6,4,9,1,4,1,9,3,8,10,8,6,3,6,9,6,3,9,3,10,3,8,2,2,0,7,5,4,6,5,2,7,0,0,8,6,2,7,4,9,1,8,1,4,2,7,0,0,0,5,6,4,3
n121,7,3,1,9,6,9,10,7,2,9,6,2,1,0,0,10,5,6,8,0,10,0,10,1,7,7,10,0,5,0,10,2,7,2,1,0,4,6,4,9,1,4,1,9,3,8,10,8,6,3,6,9,6,3,9,3,10,3,8,2,2,0,7,5,4,6,5,2,7,0,0,8,6,2,7,4,9,1,8,1,4,2,7,0,5,2,5,6,4,3
n124,0,3,1,9,6,9,10,7,2,9,6,2,1,8,0,10,5,6,8,0,10,0,10,1,7,7,10,0,5,0,10,2,7,2,1,0,4,6,4,9,1,4,1,9,3,8,10,8,6,3,6,9,6,3,9,3,10,3,8,2,2,9,7,5,4,6,5,2,7,0,5,8,6,2,7,4,9,1,8,1,4,2,7,0,0,0,5,6,4,3
n123,0,3,1,9,6,9,10,7,2,9,6,2,1,6,0,10,5,6,8,0,10,0,10,1,7,7,10,5,5,0,10,2,7,2,1,0,4,6,4,9,1,4,1,9,3,8,10,8,6,3,6,9,6,3,9,3,10,3,8,2,2,9,7,5,4,6,5,2,7,0,5,8,6,2,7,4,9,1,8,1,4,2,7,0,0,0,5,6,4,3
n128,7,3,1,9,6,9,10,7,2,9,6,2,1,0,2,10,0,6,8,0,10,0,10,1,9,7,10,0,0,0,10,2,7,2,1,0,4,6,0,9,1,4,1,9,0,8,10,8,6,3,6,9,6,3,9,3,10,3,8,2,2,8,7,5,4,6,5,2,7,0,0,8,6,2,7,10,9,1,8,1,4,2,7,0,0,1,5,6,4,3
n127,7,3,1,9,6,9,10,7,2,9,6,2,1,2,0,10,2,6,8,0,10,0,10,1,9,7,10,0,0,0,10,2,7,2,1,0,4,6,0,9,1,4,1,9,0,8,10,8,6,3,6,9,6,3,9,3,10,3,8,2,2,8,7,5,4,6,5,2,7,0,0,8,6,2,7,10,9,1,8,1,4,2,7,0,2,1,5,6,4,3
n130,7,3,1,9,6,9,10,7,2,9,6,2,1,0,10,10,4,6,8,0,10,0,10,1,9,7,10,0,3,0,10,2,7,2,1,0,4,6,0,9,1,4,1,9,8,8,10,8,6,3,6,9,6,3,9,3,10,3,8,2,2,0,7,5,4,6,5,2,7,0,0,8,6,2,7,10,9,1,8,1,4,2,7,10,0,0,5,6,4,3
n129,7,3,1,9,6,9,10,7,2,9,6,2,1,0,0,10,0,6,8,0,10,0,10,1,9,7,10,0,0,0,10,2,7,2,1,0,4,6,0,9,1,4,1,9,8,8,10,8,6,3,6,9,6,3,9,3,10,3,8,2,2,0,7,5,4,6,5,2,7,0,0,8,6,2,7,10,9,1,8,1,4,2,7,0,0,0,5,6,4,3
n142,8,3,0,9,6,1,10,0,2,4,0,0,1,7,8,8,9,6,8,9,6,9,10,1,10,7,2,0,0,5,10,2,4,2,0,4,4,8,0,9,1,4,1,0,1,8,10,3,0,10,7,9,6,3,9,0,10,3,8,2,0,10,7,9,3,0,5,6,7,5,3,8,6,2,0,2,9,0,8,0,4,2,0,7,10,10,2,6,4,3
n141,8,3,0,9,6,1,10,0,2,4,0,0,1,7,8,8,9,6,8,9,6,9,10,1,10,7,2,7,0,5,10,2,4,2,5,4,4,8,0,9,1,4,1,0,1,8,10,3,0,10,7,9,6,3,9,0,10,3,8,2,0,10,7,0,3,0,5,6,7,5,3,8,6,2,0,2,9,0,8,0,4,2,0,7,10,10,2,6,4,3
n144,8,3,0,9,6,1,10,0,2,4,0,0,1,7,8,8,9,6,8,9,6,9,10,1,10,7,2,0,0,5,10,2,4,2,0,4,4,8,0,9,1,4,1,0,1,8,10,3,3,10,7,9,6,3,9,0,10,3,8,2,0,10,7,0,3,0,5,6,7,5,3,8,6,2,0,2,9,0,8,2,4,2,8,7,10,10,2,6,4,3
n143,8,3,9,9,6,1,10,0,2,4,0,0,1,7,8,8,9,6,8,9,6,9,10,1,10,7,2,0,0,5,10,2,4,2,0,4,4,8,9,9,1,4,1,0,1,8,10,3,0,10,7,9,6,3,9,7,10,3,8,2,7,10,7,0,3,0,5,6,7,5,3,8,6,2,0,2,9,0,8,8,4,2,8,7,10,10,2,6,4,3
n148,8,3,0,9,6,1,10,0,2,4,8,0,1,7,8,7,9,5,8,9,0,8,10,1,10,7,2,0,8,5,10,2,4,2,0,4,4,8,7,9,1,4,1,0,0,8,10,3,0,10,7,9,6,3,9,0,10,3,8,2,0,4,7,5,3,0,5,6,7,5,3,8,6,2,10,2,9,0,8,4,4,2,0,7,2,10,2,6,4,3
n147,8,3,0,9,6,1,10,2,2,4,8,3,1,7,8,7,9,5,8,9,0,8,10,1,10,7,2,0,8,5,10,2,4,2,0,4,4,8,0,9,1,4,1,0,0,8,10,3,10,10,7,9,6,3,9,0,10,3,8,2,0,4,7,0,3,5,5,6,7,5,3,8,6,2,10,2,9,7,8,2,4,2,0,7,2,10,2,6,4,3
n150,8,3,0,9,6,1,10,0,2,4,0,8,1,7,8,0,9,2,8,9,0,0,10,1,10,7,2,0,0,5,10,2,4,2,0,4,4,8,0,9,1,4,1,4,0,8,10,3,0,10,7,9,6,3,9,6,10,3,8,2,0,4,7,0,3,0,5,6,7,5,3,8,6,2,0,2,9,0,8,0,4,2,0,7,2,10,2,6,4,3
n149,8,3,0,9,6,1,10,0,2,4,0,8,1,7,8,0,9,0,8,9,0,0,10,1,10,7,2,0,0,5,10,2,4,2,0,4,4,8,3,9,1,4,1,4,2,8,10,3,0,10,7,9,6,3,9,6,10,3,8,2,0,4,7,0,3,8,5,6,7,5,3,8,6,2,0,2,9,0,8,0,4,2,8,7,2,10,2,6,4,3
n156,8,3,10,9,6,1,10,0,2,4,0,0,1,7,0,0,9,0,8,9,0,2,10,1,10,7,2,0,2,5,10,2,4,2,0,4,4,8,0,9,1,4,1,0,0,8,10,3,3,10,7,9,6,3,9,10,10,3,8,2,0,0,7,1,3,0,5,6,7,5,3,8,6,2,9,2,9,0,8,1,4,2,4,7,1,10,2,6,4,3
