cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
n94,2,0,9,10,8,7,10,9,10,0,0,5,8,7,1,1,8,0,5,3,5,6,10,8,9,1,6,0,4,2
n93,2,7,9,10,8,7,10,9,10,0,0,5,1,7,1,1,8,0,5,3,5,6,10,8,0,1,6,0,4,2
n98,2,0,9,10,8,7,10,9,10,3,8,5,2,0,1,1,8,6,5,2,5,0,10,0,0,1,0,0,4,2
n97,2,0,9,10,8,7,10,9,10,0,8,5,0,0,1,1,8,10,5,2,5,0,10,0,0,1,9,6,4,2
n100,2,0,9,10,8,7,10,9,10,0,8,5,0,0,1,1,8,0,5,2,5,9,10,0,3,1,0,0,4,2
n99,2,0,9,10,8,7,10,9,10,3,8,5,0,6,1,1,8,0,5,2,5,9,10,0,0,1,0,0,4,2
n108,2,5,9,10,8,0,10,9,6,0,0,0,0,9,1,1,8,0,5,9,5,10,10,7,5,1,4,0,4,2
n107,2,0,9,10,8,2,10,9,6,0,6,0,0,0,1,1,8,6,5,9,5,10,10,7,5,1,0,8,4,2
n110,2,1,9,10,8,0,10,9,0,0,1,0,0,0,1,1,8,10,5,9,5,10,10,0,5,1,0,0,4,2
n109,2,0,9,10,8,0,10,9,0,0,1,0,0,0,1,1,8,10,5,9,5,10,10,0,5,1,0,7,4,2
n114,2,0,9,10,8,6,10,9,5,7,4,0,0,0,1,1,8,0,5,0,5,0,10,2,5,1,0,0,4,2
n113,2,0,9,10,8,6,10,9,5,7,4,0,9,0,1,1,8,0,5,0,5,0,10,0,5,1,3,0,4,2
n116,2,0,9,10,8,6,10,9,5,7,4,0,0,0,1,1,8,0,5,0,5,0,10,0,5,1,9,0,4,2
n115,2,1,9,10,8,6,10,9,5,7,4,0,0,0,1,1,8,0,5,0,5,0,10,0,5,1,9,0,4,2
n122,2,0,9,10,8,0,10,9,0,1,0,7,2,2,1,1,8,0,5,2,5,0,10,0,0,1,3,8,4,2
n121,2,0,9,10,8,0,10,9,0,1,0,7,2,2,1,1,8,0,5,2,5,0,10,0,0,1,3,8,4,2
n124,2,0,9,10,8,0,10,9,0,1,0,3,0,2,1,1,8,0,5,0,5,0,10,7,6,1,3,8,4,2
n123,2,5,9,10,8,0,10,9,0,1,0,3,3,2,1,1,8,0,5,0,5,0,10,7,6,1,3,8,4,2
n128,2,10,9,10,8,0,10,9,0,9,1,0,0,7,1,1,8,10,5,0,5,5,10,2,0,1,0,8,4,2
n127,2,10,9,10,8,0,10,9,0,9,1,0,0,7,1,1,8,10,5,0,5,0,10,2,0,1,0,8,4,2
n130,2,0,9,10,8,4,10,9,0,0,1,0,0,7,1,1,8,2,5,0,5,9,10,2,3,1,0,8,4,2
n129,2,2,9,10,8,4,10,9,0,0,1,0,0,7,1,1,8,2,5,0,5,9,10,2,3,1,0,8,4,2
n142,2,1,9,10,3,0,0,0,0,5,7,6,10,1,1,4,6,2,5,0,2,5,3,0,2,1,0,4,0,10
n141,2,1,9,10,3,0,0,0,0,5,7,6,10,1,1,4,6,2,5,0,2,5,3,0,2,1,0,4,0,10
n144,2,1,9,10,3,0,4,0,3,5,7,6,10,1,1,4,6,2,5,0,2,5,3,5,2,1,6,4,6,10
n143,2,1,9,10,3,0,4,0,3,5,7,6,10,1,1,4,6,2,5,0,2,5,3,5,2,1,0,4,6,10
n148,2,1,9,10,3,3,9,9,0,5,0,6,10,0,1,4,6,2,5,4,2,5,3,0,2,1,0,4,0,10
n147,2,1,9,10,3,0,9,9,0,5,0,6,10,0,1,4,6,2,5,4,2,5,3,0,2,1,7,4,3,10
n150,2,1,9,10,3,0,0,0,4,5,0,6,10,0,1,4,6,2,5,4,2,5,3,0,2,1,0,4,7,10
n149,2,1,9,10,3,0,0,10,4,5,0,6,10,0,1,4,6,2,5,4,2,5,3,0,2,1,0,4,7,10
n156,2,1,9,10,0,0,0,5,0,5,7,6,10,0,1,6,6,2,5,0,2,2,3,0,2,1,1,4,5,10
n155,2,1,9,10,0,9,0,5,0,5,7,6,10,0,1,6,6,2,5,0,2,2,3,0,2,1,0,4,0,10
n158,2,1,9,10,0,0,10,5,0,5,7,6,10,0,1,6,6,2,5,0,2,2,3,0,2,1,5,4,0,10
n157,2,1,9,10,0,6,0,5,0,5,7,6,10,0,1,6,6,2,5,0,2,2,3,0,2,1,5,4,0,10
n162,2,1,9,10,3,2,0,5,0,5,7,6,10,0,1,6,6,2,5,2,2,2,3,0,2,1,0,4,0,10
n161,2,1,9,10,3,2,0,5,0,5,0,6,10,0,1,6,6,2,5,2,2,2,3,0,2,1,0,4,0,10
n164,2,1,9,10,7,0,0,5,0,5,4,6,10,0,1,6,6,2,5,2,2,2,3,0,2,1,0,4,0,10
n163,2,1,9,10,7,0,0,5,0,5,4,6,10,8,1,6,6,2,5,2,2,2,3,0,2,1,0,4,0,10
n172,2,1,9,10,1,0,0,7,3,5,7,0,10,0,1,0,6,2,5,6,2,6,3,5,2,1,0,4,8,10
n171,2,1,9,10,1,0,0,7,3,5,7,0,10,0,1,0,6,2,5,6,2,6,3,5,2,1,0,4,8,10
n174,2,1,9,10,1,10,2,7,3,5,7,0,10,0,1,0,6,2,5,9,2,0,3,5,2,1,0,4,0,10
n173,2,1,9,10,1,10,0,7,3,5,7,0,10,0,1,0,6,2,5,9,2,0,3,5,2,1,0,4,0,10
n178,2,1,9,10,1,9,0,7,3,5,7,8,10,8,1,0,6,2,5,10,2,0,3,5,2,1,0,4,6,10
n177,2,1,9,10,1,9,0,7,3,5,7,0,10,8,1,0,6,2,5,10,2,0,3,5,2,1,0,4,6,10
n180,2,1,9,10,1,0,0,7,3,5,7,0,10,0,1,10,6,2,5,10,2,0,3,5,2,1,0,4,0,10
n179,2,1,9,10,1,0,0,7,3,5,7,0,10,0,1,10,6,2,5,10,2,0,3,5,2,1,9,4,0,10
n186,2,1,9,10,1,7,1,0,3,5,8,4,10,10,1,6,6,2,5,0,2,2,3,5,2,1,3,4,0,10
n185,2,1,9,10,1,0,0,0,3,5,8,4,10,10,1,6,6,2,5,5,2,2,3,5,2,1,3,4,0,10
n188,2,1,9,10,1,4,0,0,3,5,8,4,10,10,1,0,6,2,5,1,2,2,3,5,2,1,0,4,1,10
n187,2,1,9,10,1,4,0,0,3,5,8,4,10,10,1,0,6,2,5,0,2,2,3,5,2,1,0,4,0,10
n192,2,1,9,10,1,2,1,1,3,5,0,8,10,10,1,4,6,2,5,0,2,2,3,5,2,1,5,4,0,10
n191,2,1,9,10,1,0,0,1,3,5,0,8,10,10,1,4,6,2,5,0,2,2,3,5,2,1,5,4,0,10
n194,2,1,9,10,1,2,0,1,3,5,9,8,10,10,1,0,6,2,5,7,2,2,3,5,2,1,5,4,1,10
n193,2,1,9,10,1,2,4,1,3,5,0,8,10,10,1,9,6,2,5,7,2,2,3,5,2,1,5,4,6,10
n204,2,0,9,10,0,1,10,7,0,9,5,10,10,10,1,10,6,7,5,4,0,9,3,1,2,1,9,0,4,10
n203,2,0,9,10,0,1,10,7,0,9,5,10,10,10,1,10,6,7,5,4,0,9,0,1,2,1,9,0,4,10
n206,2,2,9,10,0,0,10,7,0,0,5,10,10,10,1,10,6,7,5,4,0,9,0,1,2,1,9,0,4,10
n205,2,0,9,10,4,0,10,7,3,0,5,10,10,10,1,10,6,7,5,4,0,9,0,1,2,1,9,0,4,10
n210,2,0,9,10,4,2,10,7,0,0,5,10,10,10,1,10,6,7,5,4,0,9,1,0,2,1,9,0,6,10
n209,2,0,9,10,4,2,10,7,0,0,5,10,10,10,1,10,6,7,5,4,0,9,1,0,2,1,9,0,6,10
n212,2,0,9,10,10,9,10,7,0,0,5,10,10,10,1,10,6,7,5,4,0,9,0,0,2,1,9,7,6,10
n211,2,0,9,10,10,9,10,7,0,0,5,10,10,10,1,10,6,7,5,4,0,9,0,0,2,1,9,7,6,10
n218,2,0,9,10,3,8,10,3,10,6,5,10,10,10,1,0,6,7,5,4,5,9,0,0,2,1,9,6,0,10
n217,2,9,9,10,3,8,10,3,10,3,5,10,10,10,1,0,6,7,5,4,5,9,0,0,2,1,9,6,0,10
n220,2,0,9,10,0,0,10,3,0,10,5,10,10,10,1,0,6,7,5,4,5,9,0,0,2,1,9,6,0,10
n219,2,0,9,10,0,0,10,3,0,0,5,10,10,10,1,0,6,7,5,4,5,9,0,0,2,1,9,6,0,10
n224,2,0,9,10,5,4,10,3,0,3,5,10,10,10,1,10,6,7,5,4,7,9,0,0,2,1,9,6,3,10
n223,2,0,9,10,5,4,10,3,3,3,5,10,10,10,1,10,6,7,5,4,7,9,0,3,2,1,9,6,3,10
n226,2,0,9,10,5,4,10,3,0,0,5,10,10,10,1,10,6,7,5,4,4,9,0,9,2,1,9,6,5,10
n225,2,0,9,10,5,4,10,3,10,0,5,10,10,10,1,10,6,7,5,4,6,9,0,9,2,1,9,6,0,10
n234,2,6,9,10,3,0,7,0,9,0,5,10,10,10,1,0,6,1,5,4,1,9,0,0,2,1,8,5,3,10
n233,2,6,9,10,3,0,7,10,9,0,5,10,10,10,1,0,6,1,5,4,0,9,0,6,2,1,0,5,8,10
n236,2,0,9,10,3,0,7,0,9,0,5,10,10,10,1,0,6,1,5,4,0,9,3,0,2,1,7,9,0,10
n235,2,0,9,10,3,0,7,0,9,8,5,10,10,10,1,0,6,1,5,4,1,9,3,5,2,1,7,9,0,10
n240,2,10,9,10,3,5,0,7,0,0,5,10,10,10,1,6,6,1,5,4,0,9,5,0,2,1,0,0,0,10
n239,2,10,9,10,3,0,0,7,0,0,5,10,10,10,1,0,6,1,5,4,0,9,5,0,2,1,0,0,0,10
n242,2,10,9,10,3,9,0,2,2,0,5,10,10,10,1,0,6,1,5,4,0,9,4,2,2,1,0,0,0,10
n241,2,10,9,10,3,9,0,2,2,0,5,10,10,10,1,0,6,1,5,4,0,9,4,2,2,1,0,0,0,10
n248,2,2,9,10,7,8,7,1,4,2,5,10,10,10,1,5,6,0,5,4,4,9,4,9,2,1,2,0,0,10
n247,2,2,9,10,7,0,7,0,4,2,5,10,10,10,1,5,6,0,5,4,4,9,4,9,2,1,2,0,0,10
n250,2,2,9,10,7,0,7,0,4,2,5,10,10,10,1,5,6,0,5,4,4,9,4,9,2,1,0,9,0,10
n249,2,2,9,10,7,0,7,0,4,2,5,10,10,10,1,5,6,0,5,4,4,9,4,9,2,1,0,0,0,10
n254,2,2,9,10,7,4,7,6,4,2,5,10,10,10,1,5,6,0,5,4,4,9,4,9,2,1,8,0,0,10
n253,2,2,9,10,7,4,7,0,4,2,5,10,10,10,1,5,6,0,5,4,4,9,4,9,2,1,0,3,0,10
n256,2,2,9,10,7,4,7,0,4,2,5,10,10,10,1,5,6,0,5,4,4,9,4,9,2,1,6,6,8,10
n255,2,2,9,10,7,4,7,0,4,2,5,10,10,10,1,5,6,0,5,4,4,9,4,9,2,1,0,2,8,10
n270,6,10,9,0,0,9,4,1,0,0,6,0,8,0,1,7,10,2,0,5,2,0,7,1,0,4,8,8,1,7
n269,6,10,9,0,0,9,4,1,1,0,6,0,8,8,1,7,10,2,10,5,2,7,0,1,0,0,8,0,1,7
n272,6,10,9,0,0,9,4,1,0,0,6,9,8,0,1,7,6,2,0,5,2,0,6,0,1,0,8,0,1,7
n271,6,10,9,0,0,9,4,1,0,0,6,9,8,0,1,7,6,2,0,5,2,0,6,0,0,0,8,0,1,7
n276,6,10,9,8,7,9,4,1,0,0,6,0,8,5,1,0,0,2,2,5,2,0,7,0,0,0,8,3,1,7
n275,6,10,9,8,7,9,4,1,0,0,6,0,8,0,1,0,0,2,2,5,2,0,7,0,0,0,8,3,1,7
n278,6,10,9,8,7,9,4,1,0,0,6,0,8,0,1,0,0,2,8,5,2,0,7,2,4,0,8,0,1,7
n277,6,10,9,8,7,9,4,1,7,0,6,5,8,0,1,4,0,2,8,5,2,0,7,0,4,2,8,8,1,7
n284,6,10,9,3,3,9,4,1,0,6,6,0,8,2,1,0,0,0,0,5,2,0,2,0,2,1,8,2,1,7
n283,6,10,9,3,3,9,4,1,0,6,6,0,8,2,1,0,0,0,0,5,2,0,0,0,2,1,8,2,1,7
n286,6,10,9,3,3,9,4,1,0,6,6,4,8,2,1,2,5,0,4,5,2,5,0,0,2,1,8,2,1,7
n285,6,10,9,3,3,9,4,1,0,6,6,0,8,2,1,2,5,0,0,5,2,5,0,0,2,1,8,2,1,7
n290,6,10,9,3,0,9,4,1,0,6,6,0,8,2,1,0,0,0,0,5,2,0,7,4,0,1,8,0,1,7
n289,6,10,9,3,0,9,4,1,0,6,6,0,8,2,1,0,0,0,0,5,2,0,0,4,0,1,8,0,1,7
n292,6,10,9,3,0,9,4,1,0,6,6,0,8,2,1,0,0,0,0,5,2,8,8,4,0,1,8,8,1,7
n291,6,10,9,3,0,9,4,1,0,6,6,0,8,2,1,4,0,4,0,5,2,8,8,4,0,1,8,0,1,7
n300,1,7,9,0,3,9,4,1,0,0,6,6,10,6,1,2,0,7,0,5,2,9,0,4,0,6,8,0,1,7
n299,1,7,9,0,3,9,4,1,0,0,6,6,10,6,1,2,0,7,4,5,2,9,8,4,9,6,8,0,1,7
n302,1,0,9,0,3,9,4,1,6,0,6,6,10,6,1,2,0,7,0,5,2,9,2,4,0,0,8,5,1,7
n301,1,1,9,0,3,9,4,1,0,0,6,6,10,6,1,2,1,7,0,5,2,9,2,4,0,5,8,0,1,7
n306,7,5,9,0,3,9,4,1,7,0,6,6,10,6,1,2,3,7,0,5,2,9,0,4,0,1,8,0,1,7
n305,7,0,9,0,3,9,4,1,7,0,6,6,10,6,1,2,0,7,0,5,2,9,0,4,0,1,8,0,1,7
n308,7,0,9,0,3,9,4,1,7,0,6,6,10,6,1,2,0,7,0,5,2,9,0,4,10,1,8,0,1,7
n307,7,0,9,0,3,9,4,1,7,7,6,6,10,6,1,2,0,7,0,5,2,9,0,4,10,1,8,2,1,7
n314,0,1,9,6,3,9,4,1,0,0,6,6,10,6,1,2,10,7,0,5,2,0,6,0,0,2,8,10,1,7
n313,10,1,9,6,3,9,4,1,0,0,6,6,10,6,1,2,10,7,0,5,2,0,6,0,0,2,8,0,1,7
n316,0,1,9,6,3,9,4,1,0,0,6,6,10,6,1,2,10,7,0,5,2,0,0,0,0,1,8,0,1,7
n315,0,1,9,6,3,9,4,1,0,0,6,6,10,6,1,2,10,7,0,5,2,0,0,0,0,1,8,0,1,7
n320,10,6,9,6,3,9,4,1,0,8,6,6,3,6,1,2,2,7,0,5,2,8,0,0,0,0,8,0,1,7
n319,0,6,9,6,3,9,4,1,8,8,6,6,3,6,1,2,2,7,0,5,2,8,0,0,0,0,8,0,1,7
n322,0,6,9,6,3,9,4,1,2,8,6,6,3,6,1,2,2,7,0,5,2,8,2,0,0,0,8,5,1,7
n321,0,6,9,6,3,9,4,1,0,8,6,6,3,6,1,2,2,7,0,5,2,8,0,0,0,0,8,5,1,7
n332,5,9,9,1,7,0,10,1,0,2,6,3,0,2,1,4,7,7,3,5,5,0,6,0,0,0,8,0,8,7
n331,5,9,9,1,7,8,10,1,3,2,6,3,0,2,1,4,7,0,3,5,5,0,6,0,0,0,8,0,8,7
n334,5,9,9,1,7,0,10,1,0,2,6,3,0,2,1,4,7,0,9,5,5,0,6,0,5,4,8,3,8,7
n333,5,9,9,1,7,0,10,1,6,2,6,3,0,2,1,4,7,0,9,5,5,0,6,0,5,4,8,3,8,7
n338,5,9,9,1,7,0,0,1,0,2,6,3,1,2,1,5,7,0,9,5,5,8,6,8,0,0,8,0,0,7
n337,5,9,9,1,7,0,0,1,0,2,6,3,0,2,1,5,7,1,9,5,5,0,6,8,0,0,8,2,0,7
n340,5,9,9,1,7,0,3,1,8,2,6,3,0,2,1,4,7,1,9,5,5,0,6,8,0,0,8,0,5,7
n339,5,9,9,1,7,5,0,1,0,2,6,3,0,2,1,4,7,3,9,5,5,0,6,8,0,0,8,0,5,7
n346,5,9,9,1,6,0,2,1,0,2,6,3,7,2,1,0,5,4,0,5,5,7,6,6,4,0,8,0,0,7
n345,5,9,9,1,6,0,2,1,0,2,6,3,7,2,1,0,5,4,0,5,5,7,6,6,4,0,8,0,0,7
n348,5,9,9,1,6,6,2,1,5,2,6,3,7,2,1,2,5,4,0,5,5,7,6,6,4,0,8,0,0,7
n347,5,9,9,1,6,0,2,1,5,2,6,3,7,2,1,0,5,4,0,5,5,7,6,6,4,5,8,0,0,7
n352,5,9,9,1,1,0,2,1,0,2,6,3,0,2,1,8,5,7,0,5,5,7,6,6,0,8,8,2,0,7
n351,5,9,9,1,1,0,2,1,0,2,6,3,0,2,1,8,5,7,0,5,5,7,6,6,0,8,8,2,0,7
n354,5,9,9,1,0,2,2,1,0,2,6,3,0,2,1,8,5,0,3,5,5,7,6,6,0,8,8,0,0,7
n353,5,9,9,1,0,2,2,1,0,2,6,3,0,2,1,8,5,0,3,5,5,7,6,6,0,8,8,0,0,7
n362,5,0,9,1,2,1,5,1,0,2,6,0,2,5,1,7,0,10,2,5,5,9,6,8,10,6,8,5,1,7
n361,5,0,9,1,2,1,5,1,0,2,6,7,0,5,1,7,0,10,2,5,5,9,6,8,10,6,8,5,0,7
n364,5,0,9,1,2,1,10,1,0,2,6,0,0,5,1,7,0,10,2,5,5,0,6,8,10,6,8,5,4,7
n363,5,4,9,1,2,1,10,1,0,2,6,0,0,5,1,7,0,10,2,5,5,0,6,8,10,6,8,5,0,7
n368,5,1,9,1,2,1,10,1,10,2,6,7,7,5,1,7,0,10,6,5,5,9,6,8,0,6,8,4,0,7
n367,5,0,9,1,2,1,10,1,0,2,6,4,0,5,1,7,6,10,6,5,5,8,6,8,0,6,8,0,0,7
n370,5,0,9,1,2,1,10,1,0,2,6,3,0,5,1,7,0,10,9,5,5,6,6,8,0,6,8,10,0,7
n369,5,0,9,1,2,1,10,1,8,2,6,0,0,5,1,7,5,10,0,5,5,0,6,8,0,6,8,0,0,7
n376,5,0,9,1,10,1,0,1,1,2,6,7,8,5,1,0,0,10,3,5,5,0,6,0,5,6,8,0,9,7
n375,5,0,9,1,10,1,0,1,0,2,6,7,8,5,1,1,0,10,3,5,5,6,6,4,5,6,8,0,9,7
n378,5,3,9,1,10,1,0,1,0,2,6,0,8,5,1,7,0,10,3,5,5,0,6,0,5,6,8,0,9,7
n377,5,3,9,1,10,1,0,1,10,2,6,0,8,5,1,0,0,10,3,5,5,0,6,0,5,6,8,0,9,7
n382,5,0,9,1,10,1,1,1,0,2,6,5,5,5,1,0,5,10,6,5,5,0,6,8,0,6,8,0,9,7
n381,5,4,9,1,10,1,1,1,3,2,6,5,5,5,1,0,5,10,0,5,5,0,6,8,10,6,8,0,9,7
n384,5,9,9,1,10,1,0,1,0,2,6,4,5,5,1,0,5,10,0,5,5,5,6,7,0,6,8,8,9,7
n383,5,0,9,1,10,1,0,1,0,2,6,0,5,5,1,9,5,10,0,5,5,5,6,7,0,6,8,0,9,7
n396,4,5,9,0,0,4,10,1,5,0,10,0,3,5,1,3,9,6,1,0,8,8,9,10,8,6,4,4,0,3
n395,4,5,9,0,0,4,10,1,5,0,10,10,0,5,1,3,9,6,1,0,8,8,9,10,0,6,4,4,0,3
n398,4,5,9,0,0,4,10,1,5,0,10,6,3,5,1,0,9,6,1,0,8,8,9,10,3,0,4,4,0,3
n397,4,5,9,0,0,4,10,1,5,0,10,6,0,5,1,0,9,6,1,0,8,8,9,10,0,0,4,4,0,3
n402,4,5,9,0,10,4,10,1,5,0,10,10,0,5,1,0,9,6,1,0,8,8,9,10,0,0,4,4,1,3
n401,4,5,9,2,10,4,10,1,5,0,10,10,0,5,1,0,9,6,1,0,8,8,9,10,0,8,4,4,1,3
n404,4,5,9,5,0,4,10,1,5,0,10,10,0,5,1,0,9,6,1,0,8,8,9,10,0,0,4,4,1,3
n403,4,5,9,0,0,4,10,1,5,0,10,10,0,5,1,0,9,6,1,0,8,8,9,10,0,0,4,4,1,3
n410,4,0,9,0,0,4,10,1,5,0,10,0,0,0,1,2,9,6,1,1,10,8,9,10,0,0,4,4,0,0
n409,4,0,9,0,0,4,10,1,5,0,10,0,0,0,1,2,9,6,1,1,10,8,9,10,0,1,4,4,0,7
n412,4,0,9,0,0,4,10,1,5,0,10,0,0,10,1,2,9,6,1,1,2,8,9,10,3,0,4,4,0,5
n411,4,0,9,0,0,4,10,1,5,0,10,0,8,5,1,2,9,6,1,1,2,8,9,10,6,0,4,4,0,5
n416,4,0,9,0,8,4,10,1,5,2,10,0,0,0,1,2,9,6,1,0,0,8,9,10,0,0,4,4,10,0
n415,4,0,9,0,5,4,10,1,5,8,10,0,0,0,1,2,9,6,1,0,0,8,9,10,0,0,4,4,10,0
n418,4,5,9,0,0,4,10,1,5,0,10,0,0,0,1,2,9,6,1,10,0,8,9,10,3,4,4,4,0,6
n417,4,5,9,5,10,4,10,1,5,0,10,0,5,0,1,2,9,6,1,0,8,8,9,10,3,9,4,4,0,6
n426,4,1,9,0,0,4,10,1,5,6,10,2,3,0,1,0,6,5,1,0,0,8,9,1,0,0,5,4,6,9
n425,4,1,9,1,2,4,10,1,5,6,10,2,3,0,1,0,6,5,1,0,0,8,9,1,0,0,5,4,6,9
n428,4,1,9,10,0,4,10,1,5,0,10,0,3,0,1,0,6,5,1,2,0,8,9,1,0,0,5,4,6,9
n427,4,1,9,0,8,4,10,1,5,0,10,0,3,1,1,0,6,5,1,2,5,8,9,1,10,0,5,4,6,9
n432,4,1,9,0,0,4,10,1,5,0,10,0,3,0,1,0,6,5,1,9,0,8,9,0,1,0,0,4,9,9
n431,4,1,9,0,0,4,10,1,5,0,10,0,3,0,1,0,6,5,1,10,0,8,9,0,0,0,0,4,9,9
n434,4,1,9,0,0,4,10,1,5,2,10,0,3,0,1,0,6,5,1,0,0,8,9,7,6,0,2,4,0,9
n433,4,1,9,10,0,4,10,1,5,0,10,0,3,0,1,0,6,5,1,0,0,8,9,0,6,0,4,4,0,9
n440,4,1,9,10,6,4,10,1,5,10,10,2,3,7,1,0,0,5,1,3,0,8,9,9,0,4,10,4,5,0
n439,4,1,9,10,0,4,10,1,5,10,10,2,3,7,1,1,0,5,1,3,0,8,9,9,0,4,10,4,5,0
n442,4,1,9,10,0,4,10,1,5,0,10,2,3,0,1,0,0,5,1,3,0,8,9,9,0,6,0,4,5,0
