cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n38,4,4,3,3,0,10,4,1,0,7,8,6,4,10,5,5,4,7,4,2,8,8,9,6,4,5,5,6,7,9,4,9,2,3,1,6,0,8,6,6,2,7,7,0,2,9,10,8,0,8,2,3,6,6,8,4,2,8,0,8,6,10,1,7,6,5,1,8,3,10
n37,0,4,3,3,6,10,4,1,1,7,8,6,4,10,5,5,4,7,4,2,8,10,9,6,4,5,5,6,7,9,4,9,2,3,1,6,9,8,6,6,2,7,7,0,2,9,0,8,0,8,2,3,6,6,8,4,0,8,0,8,6,10,1,7,6,0,1,8,3,10
n46,7,4,10,3,9,10,4,4,0,7,8,6,4,10,0,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,6,2,3,1,6,0,8,6,6,2,7,0,0,2,4,1,0,1,8,0,3,6,6,8,4,0,8,0,8,0,10,1,7,6,7,1,8,0,10
n45,7,4,10,3,0,10,4,4,0,7,8,6,4,10,0,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,6,2,3,1,6,6,8,6,6,2,7,0,0,2,4,1,0,1,8,0,3,6,6,8,4,0,8,0,8,0,10,1,7,6,7,1,8,0,10
n48,7,4,10,3,4,10,4,4,0,7,8,6,4,10,0,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,6,2,3,1,6,0,8,6,6,2,7,0,1,2,4,1,0,1,8,0,3,6,6,8,4,0,8,0,8,3,10,1,7,6,7,1,8,0,10
n47,7,4,10,3,0,10,4,4,0,7,8,6,4,10,0,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,6,2,3,1,6,8,8,6,6,2,7,5,0,2,4,1,0,1,8,0,3,6,6,8,4,9,8,0,8,0,10,1,7,6,7,1,8,0,10
n52,0,4,10,3,0,10,4,4,4,7,8,6,4,10,10,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,10,2,3,1,6,0,8,6,6,2,7,0,0,2,0,1,0,0,8,1,3,6,6,8,4,0,8,0,8,9,10,1,7,6,0,1,8,2,10
n51,0,4,10,3,0,10,4,4,4,7,8,6,4,10,10,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,0,2,3,1,6,0,8,6,6,2,7,0,0,2,7,1,0,0,8,1,3,6,6,8,4,0,8,0,8,7,10,1,7,6,0,1,8,2,10
n54,0,4,10,3,0,10,4,4,4,7,8,6,4,10,10,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,0,2,3,1,6,0,8,6,6,2,7,0,0,2,2,1,0,0,8,0,3,6,6,8,4,4,8,0,8,0,10,1,7,6,5,1,8,2,10
n53,0,4,10,3,3,10,4,4,4,7,8,6,4,10,10,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,0,2,3,1,6,0,8,6,6,2,7,0,0,2,2,1,0,0,8,0,3,6,6,8,4,10,8,0,8,0,10,1,7,6,3,1,8,2,10
n60,0,4,10,3,2,10,4,0,2,7,8,6,4,10,0,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,0,2,3,1,6,0,8,6,6,2,7,9,6,2,0,1,8,1,8,0,3,6,6,8,4,5,8,0,8,1,10,1,7,6,0,1,8,0,10
n59,5,4,10,3,2,10,4,0,2,7,8,6,4,10,0,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,0,2,3,1,6,3,8,6,6,2,7,9,6,2,0,1,0,0,8,0,3,6,6,8,4,5,8,0,8,0,10,1,7,6,0,1,8,0,10
n62,10,4,10,3,2,10,4,7,2,7,8,6,4,10,5,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,8,2,3,1,6,0,8,6,6,2,7,9,6,2,0,1,0,0,8,4,3,6,6,8,4,5,8,0,8,0,10,1,7,6,0,1,8,0,10
n61,10,4,10,3,2,10,4,0,2,7,8,6,4,10,0,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,8,2,3,1,6,0,8,6,6,2,7,9,6,2,0,1,0,6,8,4,3,6,6,8,4,5,8,6,8,0,10,1,7,6,0,1,8,0,10
n66,0,4,10,3,0,10,4,10,2,7,8,6,4,10,0,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,10,2,3,1,6,10,8,6,6,2,7,3,6,2,0,1,0,9,8,0,3,6,6,8,4,0,8,0,8,2,10,1,7,6,0,1,8,0,10
n65,5,4,10,3,0,10,4,10,2,7,8,6,4,10,0,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,0,2,3,1,6,10,8,6,6,2,7,0,6,2,0,1,0,9,8,0,3,6,6,8,4,0,8,0,8,2,10,1,7,6,0,1,8,2,10
n68,0,4,10,3,0,10,4,10,2,7,8,6,4,10,8,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,9,2,3,1,6,10,8,6,6,2,7,0,6,2,0,1,0,9,8,7,3,6,6,8,4,0,8,0,8,2,10,1,7,6,0,1,8,0,10
n67,0,4,10,3,0,10,4,10,2,7,8,6,4,10,8,5,4,7,4,2,8,9,9,6,4,5,5,6,7,9,4,9,2,3,1,6,10,8,6,6,2,7,0,6,2,0,1,0,9,8,0,3,6,6,8,4,0,8,0,8,2,10,1,7,6,0,1,8,0,10
n78,7,5,4,3,0,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,0,9,4,1,2,3,1,4,6,0,6,6,2,7,6,6,2,0,1,0,0,8,1,3,6,6,8,4,6,8,4,8,0,10,1,8,6,10,1,0,6,10
n77,7,5,9,3,0,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,2,9,4,1,2,3,1,4,6,0,6,6,2,7,0,6,2,0,1,0,9,8,1,3,6,6,8,4,6,8,4,8,0,10,1,8,6,10,1,10,6,10
n80,7,0,0,3,0,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,0,9,4,1,2,3,1,4,6,0,6,6,2,7,0,6,2,0,1,10,0,8,1,3,6,6,8,4,6,8,4,8,0,10,1,8,6,10,1,0,0,10
n79,7,0,5,3,2,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,0,9,4,1,2,3,1,4,6,0,6,6,2,7,0,6,2,0,1,10,0,8,1,3,6,6,8,4,6,8,4,8,4,10,1,8,6,10,1,0,0,10
n84,7,0,9,3,0,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,0,9,4,1,2,3,1,4,6,0,6,6,2,7,0,6,2,0,10,0,5,8,1,3,6,6,8,4,6,8,4,8,0,10,1,0,6,10,1,0,4,10
n83,7,0,9,3,0,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,0,9,4,1,2,3,1,4,6,0,6,6,2,7,0,6,2,0,10,0,5,8,1,3,6,6,8,4,6,8,4,8,2,10,1,0,6,10,1,0,0,10
n86,7,0,0,3,7,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,0,9,4,1,2,3,1,4,6,0,6,6,2,7,0,6,2,7,10,5,0,8,1,3,6,6,8,4,6,8,4,8,2,10,1,0,6,10,1,0,6,10
n85,7,3,0,3,7,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,0,9,4,1,2,3,1,4,6,0,6,6,2,7,0,6,2,0,10,5,0,8,1,3,6,6,8,4,6,8,4,8,2,10,1,0,6,10,1,0,6,10
n92,7,4,0,3,0,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,0,9,4,1,2,3,1,9,8,7,6,6,2,7,0,6,2,0,0,9,0,8,1,3,6,6,8,4,0,8,4,8,2,10,1,7,6,10,1,0,0,10
n91,7,4,0,3,6,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,0,9,4,1,2,3,1,9,8,7,6,6,2,7,4,6,2,4,0,9,8,8,1,3,6,6,8,4,0,8,4,8,2,10,1,7,6,10,1,4,0,10
n94,7,4,0,3,0,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,0,9,4,1,2,3,1,0,8,7,6,6,2,7,0,6,2,0,0,9,0,8,1,3,6,6,8,4,0,8,4,8,2,10,1,7,6,10,1,0,0,10
n93,7,4,0,3,0,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,8,9,4,1,2,3,1,0,8,7,6,6,2,7,6,6,2,0,0,9,0,8,1,3,6,6,8,4,0,8,4,8,2,10,1,7,6,10,1,0,0,10
n98,7,1,7,3,2,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,10,9,4,1,2,3,1,1,8,7,6,6,2,7,3,6,2,0,3,0,7,8,1,3,6,6,8,4,0,8,4,8,2,10,1,1,6,10,1,5,0,10
n97,7,1,8,3,2,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,10,9,4,1,2,3,1,1,8,7,6,6,2,7,3,6,2,0,3,0,0,8,1,3,6,6,8,4,0,8,4,8,2,10,1,1,6,10,1,0,0,10
n100,7,1,0,3,0,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,0,9,4,1,2,3,1,0,8,7,6,6,2,7,1,6,2,0,0,3,8,8,1,3,6,6,8,4,3,8,4,8,2,10,1,1,6,10,1,0,0,10
n99,7,1,0,3,0,10,4,5,8,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,5,6,0,9,4,1,2,3,1,0,8,7,6,6,2,7,0,6,2,0,0,0,8,8,1,3,6,6,8,4,3,8,4,8,2,10,1,1,6,10,1,0,0,10
n108,7,7,3,3,3,10,4,3,10,7,8,4,4,10,0,5,4,7,4,2,8,2,9,6,4,5,10,6,0,9,4,0,2,3,1,7,0,0,6,6,2,7,5,6,2,5,2,0,7,8,8,3,6,6,8,4,0,8,1,8,9,10,1,7,6,10,1,0,0,10
n107,7,7,3,3,3,10,4,3,10,7,8,4,4,10,0,5,4,7,4,2,8,2,9,6,4,5,10,6,0,9,4,0,2,3,1,7,0,8,6,6,2,7,5,6,2,5,0,0,7,8,8,3,6,6,8,4,0,8,1,8,9,10,1,7,6,10,1,0,0,10
n110,7,7,3,3,3,10,4,0,10,7,8,4,4,10,0,5,4,7,4,2,8,2,9,6,4,5,0,6,0,9,4,0,2,3,1,7,0,0,6,6,2,7,5,6,2,5,3,0,7,8,8,3,6,6,8,4,8,8,1,8,9,10,1,7,6,10,1,10,8,10
n109,7,7,3,3,3,10,4,0,10,7,8,4,4,10,0,5,4,7,4,2,8,2,9,6,4,5,0,6,0,9,4,7,2,3,1,7,0,4,6,6,2,7,5,6,2,5,5,0,7,8,8,3,6,6,8,4,3,8,1,8,9,10,1,7,6,10,1,0,8,10
n114,7,0,3,3,3,10,4,0,10,7,8,4,4,10,0,5,4,7,4,2,8,2,9,6,4,5,0,6,0,9,4,0,2,3,1,7,0,2,6,6,2,7,1,6,2,5,9,8,7,8,8,3,6,6,8,4,0,8,1,8,9,10,1,3,6,10,1,3,0,10
n113,7,4,3,3,3,10,4,6,10,7,8,4,4,10,0,5,4,7,4,2,8,2,9,6,4,5,1,6,4,9,4,0,2,3,1,7,0,2,6,6,2,7,0,6,2,5,9,0,7,8,8,3,6,6,8,4,0,8,1,8,9,10,1,3,6,10,1,3,0,10
n116,7,0,3,3,3,10,4,0,10,7,8,4,4,10,0,5,4,7,4,2,8,2,9,6,4,5,0,6,8,9,4,0,2,3,1,7,1,0,6,6,2,7,2,6,2,5,9,0,7,8,8,3,6,6,8,4,0,8,1,8,9,10,1,3,6,10,1,3,2,10
n115,7,0,3,3,3,10,4,0,10,7,8,4,4,10,0,5,4,7,4,2,8,2,9,6,4,5,0,6,0,9,4,0,2,3,1,7,1,0,6,6,2,7,2,6,2,5,9,0,7,8,8,3,6,6,8,4,0,8,1,8,9,10,1,3,6,10,1,3,2,10
n122,7,0,3,3,3,10,4,4,10,7,8,4,4,10,2,5,4,7,4,2,8,2,9,6,4,5,10,6,10,9,4,0,2,3,1,0,7,10,6,6,2,7,0,6,2,4,0,2,7,8,8,3,6,6,8,4,0,8,1,8,9,10,1,5,6,10,1,2,0,10
n121,7,0,3,3,3,10,4,0,10,7,8,4,4,10,2,5,4,7,4,2,8,2,9,6,4,5,10,6,10,9,4,0,2,3,1,0,7,10,6,6,2,7,0,6,2,4,0,2,7,8,8,3,6,6,8,4,0,8,1,8,9,10,1,5,6,10,1,2,2,10
n124,7,1,3,3,3,10,4,0,10,7,8,4,4,10,2,5,4,7,4,2,8,2,9,6,4,5,10,6,0,9,4,0,2,3,1,0,0,4,6,6,2,7,4,6,2,4,0,2,7,8,8,3,6,6,8,4,0,8,1,8,9,10,1,5,6,10,1,2,0,10
n123,7,0,3,3,3,10,4,0,10,7,8,4,4,10,2,5,4,7,4,2,8,2,9,6,4,5,10,6,0,9,4,7,2,3,1,0,0,4,6,6,2,7,4,6,2,4,0,2,7,8,8,3,6,6,8,4,0,8,1,8,9,10,1,5,6,10,1,2,0,10
n128,7,0,3,3,3,10,4,0,10,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,6,6,5,9,4,9,2,3,1,0,0,0,6,6,2,7,0,6,2,6,7,2,7,8,8,3,6,6,8,4,0,8,1,8,9,10,1,5,6,10,1,2,5,10
n127,7,0,3,3,3,10,4,0,10,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,0,6,6,9,4,9,2,3,1,0,0,7,6,6,2,7,0,6,2,0,0,2,7,8,8,3,6,6,8,4,0,8,1,8,9,10,1,5,6,10,1,2,5,10
n130,7,0,3,3,3,10,4,0,10,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,0,6,0,9,4,9,2,3,1,5,6,9,6,6,2,7,0,6,2,6,0,2,7,8,8,3,6,6,8,4,1,8,1,8,9,10,1,5,6,10,1,2,0,10
n129,7,4,3,3,3,10,4,0,10,7,8,4,4,10,3,5,4,7,4,2,8,2,9,6,4,5,8,6,0,9,4,9,2,3,1,5,6,9,6,6,2,7,0,6,2,6,0,2,7,8,8,3,6,6,8,4,0,8,1,8,9,10,1,5,6,10,1,2,2,10
n142,8,4,2,3,5,10,4,2,0,7,8,9,4,0,3,5,4,7,4,7,8,6,9,6,4,0,7,6,0,9,4,3,2,3,1,5,0,8,6,6,2,7,4,8,2,4,0,8,6,8,6,3,2,9,7,4,0,8,4,8,4,10,1,6,6,0,1,2,8,6
n141,8,4,2,3,5,10,4,2,0,7,8,9,4,0,3,5,4,7,4,7,8,6,9,6,4,6,7,6,0,9,4,3,2,3,1,5,0,8,6,6,2,7,4,8,2,4,0,8,6,8,6,3,2,9,7,4,7,8,4,8,4,10,1,6,6,0,1,2,8,6
n144,8,4,2,3,5,10,4,2,7,7,8,9,4,5,1,5,4,7,4,7,8,6,9,6,4,10,7,6,0,9,4,3,2,3,1,5,0,8,6,6,2,7,4,8,2,4,0,8,6,8,6,3,2,9,7,4,5,8,4,8,4,10,1,6,6,0,1,2,8,6
n143,8,4,2,3,5,10,4,2,0,7,8,9,4,0,1,5,4,7,4,7,8,6,9,6,4,10,7,6,0,9,4,3,2,3,1,5,0,8,6,6,2,7,4,8,2,4,0,8,6,8,6,3,2,9,7,4,0,8,4,8,4,10,1,6,6,0,1,2,8,6
n148,8,4,2,3,0,10,4,2,0,7,8,9,4,8,2,5,4,7,4,7,8,6,9,6,4,2,7,6,0,9,4,0,2,3,1,5,0,8,6,6,2,7,4,8,2,4,0,8,6,8,6,3,2,9,7,4,7,8,1,8,0,10,1,6,6,0,1,2,8,0
n147,8,4,2,3,0,10,4,2,0,7,8,9,4,0,2,5,4,7,4,7,8,6,9,6,4,5,7,6,0,9,4,0,2,3,1,5,0,8,6,6,2,7,4,8,2,4,0,8,6,8,6,3,2,9,7,4,7,8,1,8,3,10,1,6,6,0,1,2,8,0
n150,8,4,2,3,0,10,4,2,0,7,8,9,4,0,6,5,4,7,4,7,8,6,9,6,4,0,7,6,0,9,4,5,2,3,1,5,0,8,6,6,2,7,4,8,2,4,10,8,6,8,6,3,2,9,7,4,0,8,4,8,0,10,1,6,6,2,1,2,8,0
n149,8,4,2,3,0,10,4,2,0,7,8,9,4,1,2,5,4,7,4,7,8,6,9,6,4,0,7,6,10,9,4,5,2,3,1,5,0,8,6,6,2,7,4,8,2,4,10,8,6,8,6,3,2,9,7,4,0,8,7,8,7,10,1,6,6,2,1,2,8,1
n156,8,4,2,3,9,10,4,6,1,7,8,9,4,0,5,5,4,7,4,7,8,6,9,6,4,0,7,6,6,9,4,3,2,3,1,5,7,8,6,6,2,7,10,8,2,4,7,0,6,8,6,3,2,9,0,4,10,8,0,8,3,10,1,6,6,1,1,2,8,0
n155,8,4,2,3,0,10,4,6,1,7,8,9,4,3,5,5,4,7,4,7,8,6,9,6,4,0,7,6,6,9,4,3,2,3,1,5,7,8,6,6,2,7,0,8,2,4,7,0,6,8,6,3,2,9,7,4,10,8,0,8,3,10,1,6,6,1,1,2,8,0
n158,8,4,2,3,0,10,4,6,1,7,8,9,4,0,5,5,4,7,4,7,8,6,9,6,4,8,7,6,6,9,4,3,2,3,1,5,7,8,6,6,2,7,0,8,2,4,9,0,6,8,6,3,2,9,0,4,10,8,10,8,3,10,1,6,6,1,1,2,8,7
n157,8,4,2,3,5,10,4,6,1,7,8,9,4,0,5,5,4,7,4,7,8,6,9,6,4,8,7,6,6,9,4,3,2,3,1,5,7,8,6,6,2,7,0,8,2,4,0,0,6,8,6,3,2,9,0,4,10,8,0,8,3,10,1,6,6,1,1,2,8,7
n162,8,4,2,3,0,10,4,0,1,7,8,9,4,6,0,5,4,7,4,7,8,6,9,6,4,0,7,6,1,9,4,3,2,3,1,5,7,8,6,6,2,7,0,8,2,4,0,0,6,8,6,3,2,9,2,4,10,8,10,8,3,10,1,6,6,1,1,2,8,0
n161,8,4,2,3,0,10,4,0,1,7,8,9,4,9,0,5,4,7,4,7,8,6,9,6,4,0,7,6,1,9,4,3,2,3,1,5,7,8,6,6,2,7,0,8,2,4,0,0,6,8,6,3,2,9,0,4,10,8,0,8,3,10,1,6,6,1,1,2,8,10
n164,8,4,2,3,0,10,4,0,1,7,8,9,4,2,4,5,4,7,4,7,8,6,9,6,4,0,7,6,0,9,4,3,2,3,1,5,7,8,6,6,2,7,7,8,2,4,0,9,6,8,6,3,2,9,1,4,10,8,5,8,3,10,1,6,6,1,1,2,8,8
n163,8,4,2,3,0,10,4,0,1,7,8,9,4,2,0,5,4,7,4,7,8,6,9,6,4,0,7,6,0,9,4,3,2,3,1,5,7,8,6,6,2,7,7,8,2,4,0,9,6,8,6,3,2,9,1,4,10,8,5,8,3,10,1,6,6,1,1,2,8,8
n172,8,4,2,3,3,10,4,0,0,7,8,5,4,7,0,5,4,7,4,7,8,5,9,6,4,1,1,6,10,0,4,0,2,3,1,5,0,8,6,6,2,7,10,8,2,4,10,0,6,8,6,3,2,9,0,4,8,8,0,8,0,10,1,6,6,0,1,0,8,0
n171,8,4,2,3,3,10,4,2,0,7,8,5,4,7,0,5,4,7,4,7,8,5,9,6,4,1,1,6,10,4,4,0,2,3,1,5,2,8,6,6,2,7,0,8,2,4,10,0,6,8,6,3,2,9,0,4,8,8,0,8,0,10,1,6,6,0,1,0,8,9
n174,8,4,2,3,0,10,4,0,2,7,8,5,4,7,2,5,4,7,4,7,8,5,9,6,4,1,1,6,10,0,4,0,2,3,1,5,9,8,6,6,2,7,8,8,2,4,10,7,6,8,6,3,2,9,0,4,8,8,8,8,2,10,1,6,6,0,1,0,8,0
n173,8,4,2,3,0,10,4,0,0,7,8,5,4,7,0,5,4,7,4,7,8,5,9,6,4,1,1,6,10,0,4,0,2,3,1,5,9,8,6,6,2,7,8,8,2,4,10,0,6,8,6,3,2,9,0,4,8,8,0,8,2,10,1,6,6,0,1,0,8,0
n178,8,4,2,3,9,10,4,0,0,7,8,5,4,7,0,5,4,7,4,7,8,5,9,6,4,1,1,6,10,1,4,5,2,3,1,5,0,8,6,6,2,7,1,8,2,4,0,0,6,8,6,3,2,9,8,4,8,8,0,8,0,10,1,6,6,0,1,0,8,0
n177,8,4,2,3,0,10,4,0,7,7,8,5,4,7,5,5,4,7,4,7,8,5,9,6,4,1,1,6,10,1,4,5,2,3,1,5,0,8,6,6,2,7,0,8,2,4,0,0,6,8,6,3,2,9,8,4,8,8,0,8,0,10,1,6,6,0,1,0,8,0
n180,8,4,2,3,0,10,4,0,1,7,8,5,4,7,1,5,4,7,4,7,8,5,9,6,4,1,1,6,10,1,4,0,2,3,1,5,0,8,6,6,2,7,5,8,2,4,8,0,6,8,6,3,2,9,8,4,8,8,5,8,0,10,1,6,6,0,1,7,8,0
n179,8,4,2,3,0,10,4,0,0,7,8,5,4,7,4,5,4,7,4,7,8,5,9,6,4,1,1,6,10,1,4,0,2,3,1,5,3,8,6,6,2,7,5,8,2,4,0,0,6,8,6,3,2,9,8,4,8,8,5,8,0,10,1,6,6,0,1,0,8,0
n186,8,4,2,3,0,10,4,0,8,7,8,5,4,0,10,5,4,7,4,7,8,5,9,6,4,1,1,6,10,0,4,0,2,3,1,5,1,8,6,6,2,7,6,8,2,2,0,6,6,8,6,3,2,9,3,4,6,8,3,8,0,10,1,6,6,0,1,0,8,0
n185,8,4,2,3,3,10,4,0,8,7,8,5,4,8,10,5,4,7,4,7,8,5,9,6,4,1,1,6,10,0,4,0,2,3,1,5,1,8,6,6,2,7,6,8,2,2,0,6,6,8,6,3,2,9,0,4,6,8,3,8,0,10,1,6,6,0,1,0,8,0
n188,8,4,2,3,4,10,4,8,0,7,8,5,4,0,10,5,4,7,4,7,8,5,9,6,4,1,1,6,10,5,4,0,2,3,1,5,1,8,6,6,2,7,0,8,2,2,4,6,6,8,6,3,2,9,2,4,6,8,0,8,0,10,1,6,6,0,1,0,8,1
n187,8,4,2,3,4,10,4,0,0,7,8,5,4,0,10,5,4,7,4,7,8,5,9,6,4,1,1,6,10,5,4,0,2,3,1,5,1,8,6,6,2,7,5,8,2,2,0,6,6,8,6,3,2,9,0,4,6,8,0,8,0,10,1,6,6,0,1,0,8,1
n192,8,4,2,3,1,10,4,1,0,7,8,5,4,0,0,5,4,7,4,7,8,5,9,6,4,1,1,6,10,6,4,0,2,3,1,5,7,8,6,6,2,7,0,8,2,2,2,6,6,8,6,3,2,9,0,4,0,8,0,8,9,10,1,6,6,0,1,7,8,0
n191,8,4,2,3,0,10,4,1,0,7,8,5,4,0,0,5,4,7,4,7,8,5,9,6,4,1,1,6,10,6,4,0,2,3,1,5,7,8,6,6,2,7,0,8,2,2,2,6,6,8,6,3,2,9,0,4,0,8,0,8,0,10,1,6,6,0,1,7,8,8
