cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n77,0,5,8,1,0,0,5,7,10,8,0,3,8,2,10,9,8,3,7,6,0,3,3,9,3,5,0,1,0,5,6,4,0,8,2,5,8,0,8,6,5,6,2,8,3,0,5,5,0,0,2,7,7,1,5,3,10,6,3,2,10,6,6,3,6,3,7,5,10,3
n80,9,5,8,1,0,0,5,0,10,8,6,0,8,2,10,9,8,3,7,6,3,3,3,9,3,5,9,1,7,5,6,4,0,8,2,5,8,0,8,6,5,6,2,8,3,0,5,0,0,3,2,7,7,1,5,3,10,6,3,2,10,6,6,3,6,3,7,5,10,9
n79,9,5,8,1,0,0,5,0,10,8,6,0,8,2,10,9,8,3,7,6,3,3,3,9,3,5,0,1,7,5,6,4,9,8,2,5,8,6,8,6,5,6,2,8,3,0,5,1,0,0,2,7,7,1,5,3,10,6,3,2,10,6,6,3,6,3,7,5,10,9
n84,8,5,8,1,2,0,0,6,10,8,10,0,0,2,10,9,8,3,7,6,0,3,3,0,3,5,0,1,0,5,6,4,0,8,2,5,0,9,8,6,0,6,2,8,3,0,5,0,0,5,2,7,7,1,5,3,10,6,3,2,10,5,0,3,6,3,7,5,10,0
n83,8,5,8,1,2,0,0,6,10,8,0,0,0,2,10,9,8,3,7,6,0,3,3,0,3,5,0,1,0,5,6,4,0,8,2,5,3,9,8,6,0,6,2,8,3,0,5,0,0,5,2,7,7,1,5,3,10,6,3,2,10,5,0,3,6,3,7,5,10,0
n86,8,5,8,1,7,0,3,0,10,8,0,0,0,2,10,9,8,3,7,6,0,3,3,5,3,5,2,1,0,5,6,4,0,8,2,5,0,0,8,6,0,6,2,8,3,0,5,0,0,8,2,7,7,1,5,3,10,6,3,2,10,5,3,3,6,3,7,5,10,0
n85,8,5,8,1,0,0,0,0,10,8,0,0,2,2,10,9,8,3,7,6,0,3,3,5,3,5,2,1,0,5,6,4,0,8,2,5,0,0,8,6,0,6,2,8,3,0,5,0,0,8,2,7,7,1,5,3,10,6,3,2,10,5,3,3,6,3,7,5,10,0
n92,0,5,2,1,7,0,0,5,10,8,1,7,6,2,0,9,0,3,7,6,0,3,3,3,0,5,0,1,0,5,6,4,1,8,0,5,3,0,4,6,0,6,0,8,3,1,5,7,0,0,2,7,7,1,5,3,10,6,3,2,0,0,3,3,6,3,7,5,10,6
n91,0,5,2,1,7,0,0,5,10,8,1,7,6,2,0,9,3,3,7,6,6,3,3,3,0,5,0,1,2,5,6,4,1,8,0,5,3,0,4,6,2,6,10,8,3,1,5,7,0,0,2,7,7,1,5,3,10,6,3,2,0,0,3,3,6,3,7,5,10,6
n94,7,5,2,1,0,0,6,0,10,8,0,9,6,2,0,9,0,3,7,6,0,3,3,3,0,5,0,1,0,5,6,4,9,8,0,5,3,0,0,6,0,6,0,8,3,1,5,9,0,0,2,7,7,1,5,3,10,6,3,2,0,0,3,3,6,3,7,5,10,6
n93,0,5,2,1,0,0,0,0,10,8,0,9,6,2,0,9,0,3,7,6,0,3,3,3,3,5,0,1,8,5,6,4,3,8,0,5,3,0,1,6,0,6,0,8,3,1,5,0,0,0,2,7,7,1,5,3,10,6,3,2,0,0,3,3,6,3,7,5,10,6
n98,8,5,0,1,0,1,0,2,10,8,1,3,0,2,0,9,3,3,7,6,2,3,3,0,0,5,3,1,1,5,6,4,7,8,7,5,8,6,4,6,0,6,4,8,3,1,5,0,6,0,2,7,7,1,5,3,10,6,3,2,0,10,3,3,6,3,7,5,10,6
n97,8,5,5,1,0,1,6,0,10,8,0,0,0,2,5,9,3,3,7,6,2,3,3,2,0,5,3,1,1,5,6,4,7,8,7,5,0,6,4,6,0,6,10,8,3,1,5,0,0,0,2,7,7,1,5,3,10,6,3,2,0,0,3,3,6,3,7,5,10,6
n100,0,5,9,1,0,1,0,0,10,8,0,0,0,2,8,9,3,3,7,6,2,3,3,0,0,5,9,1,0,5,6,4,7,8,0,5,9,0,4,6,7,6,0,8,3,1,5,0,0,0,2,7,7,1,5,3,10,6,3,2,0,0,3,3,6,3,7,5,10,6
n99,2,5,9,1,0,1,0,0,10,8,0,0,0,2,8,9,3,3,7,6,2,3,3,0,0,5,9,1,0,5,6,4,7,8,0,5,9,0,4,6,0,6,0,8,3,1,5,7,0,9,2,7,7,1,5,3,10,6,3,2,0,4,3,3,6,3,7,5,10,6
n108,0,5,0,1,0,6,2,0,10,8,0,0,0,2,5,9,3,3,7,6,0,3,3,3,9,5,0,0,0,9,6,4,5,8,8,5,6,0,10,6,2,6,2,8,3,0,5,0,0,1,2,7,7,1,5,3,7,6,3,2,7,0,6,3,6,3,7,4,10,8
n107,0,5,8,1,0,6,2,0,10,8,0,0,0,2,5,9,3,3,7,6,0,3,3,3,9,5,0,0,0,0,6,4,5,8,8,5,6,0,10,6,0,6,2,8,3,0,5,0,0,1,2,7,7,1,5,3,7,6,3,2,7,7,6,3,6,3,7,4,10,0
n110,1,5,0,1,2,0,2,0,10,8,0,7,0,2,5,9,3,3,7,6,9,3,3,3,9,5,0,5,0,8,6,4,5,8,8,5,6,0,10,6,0,6,2,8,3,0,5,3,0,1,2,7,7,1,5,3,7,6,3,2,7,0,6,3,6,3,7,0,10,1
n109,0,5,0,1,2,0,2,0,10,8,0,0,0,2,5,9,3,3,7,6,0,3,3,3,9,5,0,0,7,0,6,4,5,8,8,5,6,4,10,6,0,6,2,8,3,0,5,0,0,1,2,7,7,1,5,3,7,6,3,2,7,0,6,3,6,3,7,0,10,1
n114,0,5,10,1,0,4,2,0,10,8,0,0,4,2,5,9,0,3,7,6,0,3,3,0,9,5,0,0,0,0,6,4,5,8,0,5,0,0,10,6,10,6,2,8,3,0,5,0,8,1,2,7,7,1,5,3,7,6,3,2,7,0,6,3,6,3,7,5,10,10
n113,7,5,10,1,2,4,2,4,10,8,0,0,0,2,5,9,0,3,7,6,0,3,3,0,9,5,0,0,0,0,6,4,5,8,0,5,0,0,10,6,10,6,2,8,3,0,5,0,8,1,2,7,7,1,5,3,7,6,3,2,7,0,6,3,6,3,7,5,10,10
n116,0,5,0,1,0,4,2,0,10,8,9,4,0,2,5,9,0,3,7,6,2,3,3,0,9,5,0,0,0,7,6,4,5,8,10,5,0,0,10,6,5,6,2,8,3,0,5,7,8,1,2,7,7,1,5,3,7,6,3,2,7,6,6,3,6,3,7,5,10,10
n115,0,5,0,1,6,4,2,0,10,8,9,0,0,2,5,9,0,3,7,6,2,3,3,0,9,5,0,0,0,7,6,4,5,8,10,5,0,0,10,6,0,6,2,8,3,0,5,7,8,1,2,7,7,1,5,3,7,6,3,2,7,6,6,3,6,3,7,5,10,10
n122,0,5,7,1,3,0,2,0,10,8,0,4,0,2,4,9,1,3,7,6,5,3,3,0,3,5,7,0,2,7,6,4,5,8,0,5,6,0,10,6,0,6,1,8,3,0,0,0,5,1,2,7,7,1,5,3,0,6,3,2,0,3,6,3,6,3,7,7,10,5
n121,6,5,7,1,3,0,2,0,10,8,0,4,0,2,4,9,1,3,7,6,5,3,3,5,0,5,7,0,0,7,6,4,5,8,0,5,6,0,10,6,0,6,1,8,3,0,0,0,5,1,2,7,7,1,5,3,4,6,3,2,0,3,6,3,6,3,7,7,10,0
n124,2,5,6,1,0,9,2,4,10,8,7,4,0,2,4,9,1,3,7,6,5,3,3,10,7,5,7,10,6,7,6,4,5,8,0,5,6,0,10,6,0,6,1,8,3,0,0,0,5,1,2,7,7,1,5,3,10,6,3,2,8,3,6,3,6,3,7,7,10,0
n123,2,5,6,1,0,0,2,4,10,8,0,4,6,2,4,9,1,3,7,6,5,3,3,10,7,5,7,10,6,7,6,4,5,8,0,5,6,4,10,6,0,6,1,8,3,1,0,0,5,1,2,7,7,1,5,3,10,6,3,2,0,3,6,3,6,3,7,7,10,0
n128,2,5,0,1,1,5,2,0,10,8,9,4,0,2,6,9,5,3,7,6,5,3,3,0,0,5,8,0,0,0,6,4,5,8,0,5,6,6,10,6,0,6,1,8,3,1,0,0,5,1,2,7,7,1,5,3,9,6,3,2,8,3,6,3,6,3,7,7,10,0
n127,0,5,0,1,0,5,2,0,10,8,10,4,0,2,6,9,0,3,7,6,5,3,3,0,0,5,8,8,0,0,6,4,5,8,0,5,6,0,10,6,0,6,1,8,3,1,0,0,5,1,2,7,7,1,5,3,9,6,3,2,0,3,6,3,6,3,7,7,10,0
n130,0,5,8,1,8,0,2,0,10,8,2,4,0,2,6,9,0,3,7,6,5,3,3,0,6,5,8,0,0,5,6,4,5,8,8,5,6,2,10,6,0,6,1,8,3,1,5,0,5,1,2,7,7,1,5,3,9,6,3,2,4,3,6,3,6,3,7,7,10,8
n129,0,5,8,1,0,0,2,0,10,8,7,4,0,2,6,9,0,3,7,6,5,3,3,0,0,5,8,0,2,5,6,4,5,8,8,5,6,8,10,6,0,6,1,8,3,1,5,0,5,1,2,7,7,1,5,3,9,6,3,2,0,3,6,3,6,3,7,7,10,8
n142,3,5,10,5,0,9,10,8,10,8,9,4,7,0,9,9,3,3,7,0,5,1,3,9,8,4,0,10,0,10,6,4,4,8,1,10,1,2,7,2,4,0,9,7,7,0,8,0,0,2,2,2,3,1,8,3,7,6,3,2,8,6,5,3,6,0,3,5,10,7
n141,3,5,10,5,0,9,10,0,10,8,9,4,7,7,9,9,3,3,7,0,7,1,3,9,8,4,0,10,0,10,6,4,4,8,1,0,1,0,7,2,0,0,9,7,0,0,8,0,0,2,2,2,3,1,8,3,7,6,3,2,8,6,5,3,6,8,3,5,10,7
n144,3,5,10,5,0,9,10,3,10,8,9,0,7,8,6,9,3,3,7,0,0,1,3,9,8,4,8,10,0,10,6,4,4,8,1,0,1,0,7,2,0,0,9,7,7,0,4,2,0,2,2,2,3,1,8,3,7,6,3,2,8,6,5,3,6,0,3,5,10,7
n143,3,5,10,5,0,9,10,0,10,8,9,0,7,8,0,9,3,3,7,0,0,1,3,9,8,4,0,10,0,10,6,4,4,8,1,0,1,0,7,2,0,0,9,7,7,0,4,5,0,2,2,2,3,1,8,3,7,6,3,2,8,6,5,3,6,0,3,5,10,7
n148,3,5,0,5,0,9,10,8,10,8,9,2,7,0,0,9,3,3,7,0,7,1,3,9,8,4,0,10,5,10,6,4,4,8,1,2,1,7,7,2,0,3,9,7,1,3,5,6,4,2,2,2,0,1,8,3,7,6,3,2,8,6,0,3,6,1,3,0,10,7
n147,3,5,0,5,10,9,10,0,10,8,9,2,7,0,0,9,3,3,7,0,0,1,3,9,8,4,0,10,0,10,6,4,4,8,1,2,1,7,7,2,0,3,9,7,0,3,0,0,4,0,2,2,0,1,8,3,7,6,3,2,8,6,0,3,6,1,3,0,10,7
n150,3,5,0,5,10,9,10,0,10,8,9,2,7,0,8,9,3,3,7,0,5,1,3,9,8,4,9,10,6,10,6,4,4,8,1,0,1,7,7,2,1,0,9,7,0,3,2,0,4,0,2,2,0,1,8,3,7,6,3,2,8,6,0,3,6,3,3,0,10,7
n149,3,5,0,5,0,9,10,0,10,8,9,2,7,0,0,9,3,3,7,0,2,1,3,9,8,4,9,10,6,10,6,4,4,8,1,0,1,7,7,2,1,0,9,7,0,3,0,0,4,10,2,2,0,1,8,3,7,6,3,2,8,6,6,3,6,3,3,0,10,7
n156,3,5,9,5,0,9,10,0,10,8,9,0,7,6,10,9,3,3,7,2,8,0,3,9,8,0,0,10,0,10,6,4,4,8,0,1,1,5,7,2,7,9,0,7,0,0,0,7,0,1,2,2,7,1,8,3,7,8,3,2,8,6,0,3,6,3,3,3,10,7
n155,3,5,9,5,0,9,10,0,10,8,9,0,7,6,10,9,3,3,7,2,0,0,3,9,8,0,0,10,0,10,6,4,4,8,0,0,1,5,7,2,7,9,0,7,0,0,0,0,8,1,2,2,7,1,8,3,7,8,3,2,8,6,0,3,6,3,3,3,10,7
n158,3,5,9,5,9,9,10,0,10,8,9,0,7,3,10,9,3,3,7,2,0,2,3,9,8,0,0,10,0,10,6,4,4,8,8,4,1,5,7,2,7,9,0,0,8,0,0,10,4,0,2,2,0,1,8,3,7,8,3,2,8,6,0,3,6,0,3,3,10,7
n157,3,5,9,5,9,9,10,0,10,8,9,0,7,3,10,9,3,3,7,2,0,2,3,9,8,6,0,10,0,10,6,4,4,8,0,0,1,5,7,2,7,9,6,0,8,5,0,1,0,7,2,2,1,1,8,3,7,8,3,2,8,6,0,3,6,10,3,3,10,7
n162,3,5,0,5,0,9,10,5,10,8,9,4,7,0,8,9,3,3,7,9,0,2,3,9,8,0,0,10,0,10,6,4,4,8,2,10,1,0,7,2,7,0,0,0,5,0,0,2,0,1,2,2,0,1,8,3,7,0,3,2,8,6,0,3,6,9,3,3,10,7
n161,3,5,2,5,0,9,10,0,10,8,9,0,7,0,8,9,3,3,7,9,0,2,3,9,8,5,0,10,0,10,6,4,4,8,2,10,1,0,7,2,7,0,0,0,0,0,0,2,0,1,2,2,0,1,8,3,7,0,3,2,8,6,10,3,6,9,3,3,10,7
n164,3,5,0,5,0,9,10,0,10,8,9,7,7,0,8,9,3,3,7,9,0,8,3,9,8,10,0,10,0,10,6,4,4,8,2,10,1,9,7,2,7,0,2,0,0,0,0,2,6,0,2,2,8,1,8,3,7,0,3,2,8,6,8,3,6,9,3,3,10,7
n163,3,5,0,5,0,9,10,0,10,8,9,7,7,3,8,9,3,3,7,9,0,8,3,9,8,10,0,10,0,10,6,4,4,8,2,10,1,9,7,2,7,0,2,0,0,0,0,2,9,7,2,2,8,1,8,3,7,0,3,2,8,6,0,3,6,9,3,3,10,7
n172,3,5,0,5,0,9,10,10,10,8,9,2,7,0,7,9,3,3,7,6,8,9,3,9,8,2,5,2,0,10,6,4,4,8,2,0,1,0,7,0,6,0,10,10,0,0,8,0,5,5,2,7,0,1,8,3,7,5,3,2,8,0,0,3,6,0,1,7,10,7
n171,3,5,0,5,0,9,10,1,10,8,9,2,7,0,7,9,3,3,7,6,8,9,3,9,8,2,5,2,0,10,6,4,4,8,2,0,1,0,7,0,6,0,10,10,0,7,8,0,5,5,2,0,0,1,8,3,7,5,3,2,8,0,0,3,6,9,1,7,10,7
n174,3,5,0,5,0,9,10,0,10,8,9,2,7,0,7,9,3,3,7,6,8,0,3,9,8,2,5,2,6,10,6,4,4,8,2,0,1,0,7,7,6,0,0,0,3,0,0,0,5,5,2,0,2,1,8,3,7,5,3,2,8,0,0,3,6,0,1,7,10,7
n173,3,5,0,5,1,9,10,10,10,8,9,2,7,10,7,9,3,3,7,6,8,0,3,9,8,2,5,2,7,10,6,4,4,8,2,0,1,9,7,7,6,0,0,0,0,0,0,0,5,5,2,0,2,1,8,3,7,5,3,2,8,0,0,3,6,0,1,7,10,7
n178,3,5,0,5,5,9,10,0,10,8,9,2,7,0,7,9,3,3,7,6,8,0,3,9,8,2,5,2,0,10,6,4,4,8,2,8,1,0,7,8,6,5,0,0,0,0,0,10,5,5,2,4,9,1,8,3,7,5,3,2,8,6,0,3,6,6,1,7,10,7
n177,3,5,4,5,5,9,10,0,10,8,9,2,7,0,7,9,3,3,7,6,8,0,3,9,8,2,5,2,0,10,6,4,4,8,2,0,1,0,7,8,6,5,0,0,8,1,0,10,5,5,2,0,9,1,8,3,7,5,3,2,8,6,0,3,6,5,1,7,10,7
n180,3,5,6,5,5,9,10,0,10,8,9,2,7,0,7,9,3,3,7,6,8,0,3,9,8,2,5,2,0,10,6,4,4,8,2,0,1,5,7,0,6,0,10,0,8,0,0,10,5,5,2,0,9,1,8,3,7,5,3,2,8,6,0,3,6,0,1,7,10,7
n179,3,5,6,5,5,9,10,0,10,8,9,2,7,0,7,9,3,3,7,6,8,0,3,9,8,2,5,2,0,10,6,4,4,8,2,0,1,5,7,0,6,0,10,0,0,0,0,10,5,5,2,0,9,1,8,3,7,5,3,2,8,6,0,3,6,0,1,7,10,7
n186,3,5,0,5,0,9,10,3,10,8,9,2,7,10,0,9,3,3,7,0,0,3,3,9,8,2,5,1,10,10,6,4,4,8,2,5,1,0,7,5,6,3,3,3,0,5,0,7,5,9,2,0,0,1,8,3,7,5,3,2,8,0,0,3,6,3,0,0,10,7
n185,3,5,0,5,0,9,10,3,10,8,9,2,7,10,0,9,3,3,7,0,0,3,3,9,8,2,5,1,0,10,6,4,4,8,2,5,1,0,7,5,6,3,3,0,0,5,0,6,5,9,2,0,0,1,8,3,7,5,3,2,8,7,4,3,6,3,0,0,10,7
n188,3,5,0,5,0,9,10,3,10,8,9,2,7,10,0,9,3,3,7,0,0,3,3,9,8,2,5,0,0,10,6,4,4,8,2,5,1,0,7,5,6,3,3,0,4,5,0,0,5,9,2,0,8,1,8,3,7,5,3,2,8,0,0,3,6,10,0,0,10,7
n187,3,5,0,5,8,9,10,3,10,8,9,2,7,10,8,9,3,3,7,4,3,3,3,9,8,2,5,5,0,10,6,4,4,8,2,5,1,0,7,5,6,3,3,0,0,5,0,0,5,9,2,9,0,1,8,3,7,5,3,2,8,0,0,3,6,0,0,0,10,7
n192,3,5,4,5,7,9,10,7,10,8,9,2,7,0,9,9,3,3,7,0,10,0,3,9,8,2,5,6,5,10,6,4,4,8,2,1,1,9,7,5,6,3,3,9,8,5,4,6,5,9,2,0,0,1,8,3,7,5,3,2,8,0,8,3,6,0,4,0,10,7
n191,3,5,4,5,2,9,10,7,10,8,9,2,7,0,9,9,3,3,7,0,10,0,3,9,8,2,5,6,5,10,6,4,4,8,2,1,1,9,7,5,6,3,3,2,8,5,0,6,5,9,2,10,0,1,8,3,7,5,3,2,8,0,8,3,6,0,4,0,10,7
