cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n92,8,9,2,2,9,8,0,8,6,0,4,0,1,7,0,0,10,8,0,7,9,9,3,0,4,0,9,6,8,9,7,1,0,5,10,3,10,2,0,7,9,3,1,2,10,0,9,0,0,4
n91,8,9,2,2,9,8,0,8,6,0,0,0,1,7,0,0,10,0,0,7,9,9,3,0,4,0,9,6,8,9,0,1,0,5,10,3,10,2,0,7,9,3,1,2,10,7,9,0,0,4
n94,8,9,2,2,9,8,0,8,6,7,0,0,1,7,0,9,10,3,0,7,9,9,3,0,4,0,9,6,8,9,0,0,0,5,10,3,10,2,0,7,9,3,1,2,10,0,9,0,0,4
n93,8,9,2,2,9,8,0,8,6,0,0,0,1,7,0,0,10,0,9,7,9,9,3,0,4,0,9,6,8,9,0,0,4,5,10,3,10,2,0,7,9,3,1,2,10,0,9,0,0,4
n98,8,9,2,2,9,8,1,8,6,0,8,0,1,7,10,8,10,2,0,7,9,9,3,9,4,0,9,5,8,9,1,9,0,5,10,3,10,0,0,7,9,3,1,2,10,0,9,10,0,4
n97,8,9,2,2,9,8,1,8,6,0,8,0,1,7,0,8,10,2,9,7,9,9,3,0,4,0,9,5,8,9,1,0,0,5,10,3,10,0,0,7,9,3,1,2,10,0,9,10,0,4
n100,8,9,2,2,9,8,0,8,6,2,8,0,1,7,5,8,10,8,0,7,9,9,3,0,4,0,9,5,8,9,0,3,0,5,10,3,10,8,5,7,9,3,1,2,10,10,0,0,0,4
n99,8,9,2,2,9,8,5,8,6,9,8,5,1,7,0,8,10,0,8,7,9,9,3,4,4,9,9,5,8,9,0,3,5,5,10,3,10,0,5,7,9,3,1,2,10,10,8,0,0,4
n108,8,9,2,0,9,8,0,8,6,5,0,6,1,7,8,10,10,8,5,7,3,9,3,4,4,7,9,9,8,9,4,3,3,10,6,3,10,9,0,7,9,3,1,2,10,5,0,1,3,4
n107,8,9,2,4,9,8,0,8,6,5,0,6,1,7,8,0,10,8,5,7,3,9,3,4,4,7,9,0,8,9,4,3,3,10,6,3,10,0,1,7,9,3,1,2,10,0,2,1,3,4
n110,8,9,2,0,9,8,0,8,6,5,0,0,1,7,8,2,10,8,5,7,3,9,3,4,4,7,9,2,8,9,4,3,3,0,6,3,10,0,0,7,9,3,1,2,10,0,10,1,3,4
n109,8,9,2,7,9,8,0,8,6,5,0,9,1,7,8,0,10,8,5,7,3,9,3,4,4,7,9,0,8,9,4,3,3,0,6,3,10,0,1,7,9,3,1,2,10,0,10,1,3,4
n114,8,9,2,0,9,8,0,8,6,5,3,0,1,7,8,0,10,8,5,7,1,9,3,4,4,7,9,0,8,9,4,3,0,7,9,3,10,3,7,7,9,3,1,2,10,0,0,0,3,4
n113,8,9,2,0,9,8,0,8,6,5,3,0,1,7,8,10,10,8,5,7,1,9,3,4,4,7,9,0,8,9,4,3,0,7,0,3,10,3,7,7,9,3,1,2,10,0,0,0,3,4
n116,8,9,2,7,9,8,0,8,6,5,0,0,1,7,8,1,10,8,5,7,0,9,3,4,4,7,9,9,8,9,4,3,0,0,0,3,10,3,7,7,9,3,1,2,10,0,0,0,3,4
n115,8,9,2,0,9,8,0,8,6,5,0,5,1,7,8,1,10,8,5,7,0,9,3,4,4,7,9,9,8,9,4,3,0,0,0,3,10,3,7,7,9,3,1,2,10,0,0,0,3,4
n122,8,9,2,0,9,8,0,8,6,5,6,1,1,7,8,2,10,8,0,7,7,9,3,10,4,7,9,5,8,9,0,3,0,0,8,3,10,3,0,7,9,3,1,2,10,0,6,0,2,4
n121,8,9,2,0,9,8,1,8,6,5,6,1,1,7,8,2,10,8,0,7,7,9,3,10,4,7,9,5,8,9,0,3,0,0,8,3,10,3,0,7,9,3,1,2,10,0,6,0,2,4
n124,8,9,2,0,9,8,0,8,6,5,6,1,1,7,8,0,10,8,0,7,0,9,3,10,4,7,9,5,8,9,7,3,2,2,0,3,10,3,0,7,9,3,1,2,10,10,6,0,2,4
n123,8,9,2,0,9,8,8,8,6,5,6,1,1,7,8,0,10,8,0,7,0,9,3,10,4,7,9,5,8,9,7,3,2,2,7,3,10,3,10,7,9,3,1,2,10,0,6,0,2,4
n128,8,9,2,4,9,8,5,8,6,5,6,1,1,7,8,0,10,8,8,7,6,9,3,0,4,7,9,5,8,9,4,3,5,0,0,3,10,8,8,7,9,3,1,2,10,7,6,1,2,4
n127,8,9,2,4,9,8,5,8,6,5,6,1,1,7,8,0,10,8,8,7,6,9,3,0,4,7,9,5,8,9,4,3,5,2,0,3,10,8,8,7,9,3,1,2,10,7,6,0,2,4
n130,8,9,2,4,9,8,0,8,6,5,6,1,1,7,8,0,10,8,0,7,0,9,3,6,4,7,9,5,8,9,4,3,5,0,10,3,10,2,8,7,9,3,1,2,10,0,6,0,2,4
n129,8,9,2,4,9,8,9,8,6,5,6,1,1,7,8,0,10,8,0,7,0,9,3,0,4,7,9,5,8,9,4,3,5,7,10,3,10,2,8,7,9,3,1,2,10,0,6,0,2,4
n142,5,9,6,10,9,8,0,1,6,3,0,10,0,7,5,0,10,4,3,2,5,9,3,5,4,6,9,0,8,0,6,0,8,8,10,2,2,0,8,0,9,5,0,2,10,8,0,6,0,5
n141,5,9,6,10,9,8,0,1,6,3,0,10,0,7,5,0,10,4,3,2,5,9,3,5,4,6,9,5,8,0,6,0,8,8,10,2,2,8,8,0,9,5,0,0,10,8,0,0,0,5
n144,2,9,6,10,9,8,0,1,6,3,0,10,0,7,5,0,10,4,3,2,5,9,3,5,4,6,9,0,8,9,6,9,8,8,10,2,2,0,8,0,9,5,3,0,10,8,0,0,1,5
n143,0,9,6,10,9,8,0,1,6,3,0,10,0,7,5,0,10,4,3,2,5,9,3,5,4,6,9,3,8,0,6,9,8,8,10,2,2,1,8,0,9,5,3,0,10,8,0,0,1,5
n148,2,9,6,10,9,8,0,1,6,3,0,10,0,7,5,7,10,4,3,2,5,9,3,5,4,6,9,3,8,0,6,0,8,8,10,2,2,4,8,4,9,5,0,5,10,8,0,0,3,5
n147,0,9,6,10,9,8,0,1,6,3,0,10,0,7,5,1,10,4,3,2,5,9,3,5,4,6,9,3,8,0,6,0,8,8,10,2,2,4,8,4,9,5,0,0,10,8,0,0,0,5
n150,0,9,6,10,9,8,0,1,6,3,5,10,0,7,5,7,10,4,3,2,5,9,3,5,4,6,9,0,8,6,6,0,8,8,10,2,2,0,8,4,9,5,1,8,10,8,0,10,2,5
n149,0,9,6,10,9,8,0,1,6,3,0,10,0,7,5,7,10,4,3,2,5,9,3,5,4,6,9,0,8,10,6,0,8,8,10,2,2,0,8,4,9,5,1,8,10,8,0,10,2,5
n156,7,9,6,10,9,8,0,1,6,3,0,10,0,7,5,0,10,4,3,2,5,9,3,5,4,6,9,3,8,3,6,2,8,8,10,7,2,9,8,0,9,5,0,9,10,8,8,2,8,5
n155,0,9,6,10,9,8,0,1,6,3,0,10,0,7,5,0,10,4,3,2,5,9,3,5,4,6,9,3,8,3,6,2,8,8,10,0,2,9,8,0,9,5,0,9,10,8,8,2,0,5
n158,0,9,6,10,9,8,8,1,6,3,0,10,0,7,5,0,10,4,3,2,5,9,3,5,4,6,9,3,8,3,6,2,8,8,10,0,2,9,8,9,9,5,0,0,10,8,8,0,0,5
n157,0,9,6,10,9,8,8,1,6,3,0,10,0,7,5,0,10,4,3,2,5,9,3,5,4,6,9,3,8,3,6,2,8,8,10,0,2,9,8,9,9,5,0,0,10,8,8,5,0,5
n162,2,9,6,10,9,8,7,1,6,3,6,10,0,7,5,3,10,4,3,2,5,9,3,5,4,6,9,5,8,3,6,2,8,8,0,0,2,0,8,0,9,5,4,0,10,8,0,0,6,5
n161,2,9,6,10,9,8,7,1,6,3,6,10,0,7,5,0,10,4,3,2,5,9,3,5,4,6,9,5,8,3,6,2,8,8,9,0,2,4,8,0,9,5,4,0,10,8,0,0,6,5
n164,2,9,6,10,9,8,7,1,6,3,6,10,0,7,5,6,10,4,3,2,5,9,3,5,4,6,9,0,8,3,6,0,8,8,0,9,2,0,8,0,9,5,0,2,10,8,0,0,6,5
n163,2,9,6,10,9,8,7,1,6,3,6,10,0,7,5,0,10,4,3,2,5,9,3,5,4,6,9,0,8,3,6,0,8,8,0,9,2,0,8,0,9,5,0,2,10,8,0,0,6,5
n172,0,9,6,8,9,8,0,1,6,3,3,10,0,7,5,3,10,4,9,2,5,9,3,5,4,0,9,6,8,0,0,0,7,8,0,7,2,6,8,6,9,5,6,4,10,3,0,5,0,5
n171,0,9,6,8,9,8,0,1,6,3,3,10,0,7,5,3,10,4,9,2,5,9,3,5,4,3,9,0,8,0,0,0,7,8,0,7,2,6,8,6,9,5,6,4,10,3,0,5,0,5
n174,2,9,6,8,9,8,3,1,6,3,3,10,0,7,5,3,10,4,9,2,5,9,3,5,4,0,9,0,8,0,0,6,7,8,0,7,2,6,8,6,9,5,6,4,10,3,3,5,0,5
n173,2,9,6,8,9,8,3,1,6,3,3,10,0,7,5,3,10,4,9,2,5,9,3,5,4,0,9,0,8,0,0,0,7,8,0,7,2,6,8,6,9,5,6,4,10,3,0,5,0,5
n178,10,9,6,8,9,8,0,1,6,3,3,10,10,7,5,3,10,4,9,2,5,9,3,5,4,0,9,4,8,0,9,10,0,8,0,7,2,6,8,0,9,5,6,0,10,1,0,0,0,5
n177,0,9,6,8,9,8,0,1,6,3,3,10,10,7,5,3,10,4,9,2,5,9,3,5,4,0,9,4,8,5,0,10,6,8,0,7,2,6,8,0,9,5,6,0,10,1,10,0,0,5
n180,0,9,6,8,9,8,0,1,6,3,3,10,3,7,5,3,10,4,9,2,5,9,3,5,4,1,9,2,8,0,4,10,0,8,0,7,2,6,8,4,9,5,6,5,10,0,0,7,0,5
n179,0,9,6,8,9,8,0,1,6,3,3,10,0,7,5,3,10,4,9,2,5,9,3,5,4,0,9,0,8,0,0,10,0,8,0,7,2,6,8,4,9,5,6,5,10,0,0,8,0,5
n186,6,9,6,0,9,8,0,1,6,3,3,10,4,7,5,8,10,4,8,2,5,9,3,5,4,0,9,10,8,6,5,0,6,8,4,7,2,6,8,7,9,5,6,10,10,7,5,0,9,5
n185,0,9,6,0,9,8,0,1,6,3,3,10,0,7,5,8,10,4,0,2,5,9,3,5,4,0,9,4,8,6,5,0,6,8,4,7,2,6,8,7,9,5,6,10,10,7,5,0,9,5
n188,0,9,6,0,9,8,10,1,6,3,3,10,0,7,5,8,10,4,3,2,5,9,3,5,4,9,9,0,8,6,5,0,6,8,4,7,2,6,8,7,9,5,6,10,10,7,5,9,9,5
n187,0,9,6,0,9,8,10,1,6,3,3,10,0,7,5,8,10,4,3,2,5,9,3,5,4,0,9,0,8,6,5,0,6,8,4,7,2,6,8,7,9,5,6,10,10,7,5,9,9,5
n192,0,9,6,1,9,8,0,1,6,3,3,10,0,7,5,8,10,4,9,2,5,9,3,5,4,1,9,0,8,6,5,5,6,8,4,7,2,6,8,7,9,5,6,10,10,0,0,7,9,5
n191,0,9,6,0,9,8,3,1,6,3,3,10,2,7,5,8,10,4,9,2,5,9,3,5,4,1,9,0,8,6,5,1,6,8,4,7,2,6,8,7,9,5,6,10,10,0,0,7,9,5
n194,0,9,6,0,9,8,0,1,6,3,3,10,0,7,5,8,10,4,9,2,5,9,3,5,4,1,9,7,8,6,5,7,6,8,4,7,2,6,8,7,9,5,6,10,10,1,4,5,9,5
n193,0,9,6,0,9,8,0,1,6,3,3,10,0,7,5,8,10,4,9,2,5,9,3,5,4,1,9,7,8,6,5,7,6,8,4,7,2,6,8,7,9,5,6,10,10,0,4,5,9,5
n204,2,9,0,8,9,8,5,0,0,3,10,9,6,7,5,10,10,4,5,2,7,9,3,5,4,0,9,0,8,0,6,3,2,5,0,0,2,5,8,0,9,5,0,2,10,5,0,9,1,1
n203,2,9,0,8,9,8,5,0,0,3,10,9,6,7,5,10,10,4,5,2,7,9,3,5,4,10,9,4,8,0,6,3,2,5,0,0,2,5,8,0,9,5,0,2,10,5,0,9,1,1
n206,2,9,0,8,9,8,5,5,0,3,10,0,6,7,5,10,10,4,5,2,7,9,3,5,4,8,9,0,8,0,6,3,2,5,0,0,2,5,8,0,9,5,0,0,10,5,4,9,1,0
n205,2,9,0,8,9,8,5,0,0,3,10,0,6,7,5,10,10,4,5,2,7,9,3,5,4,8,9,0,8,10,6,3,2,5,0,5,2,5,8,0,9,5,3,0,10,5,4,9,1,0
n210,0,9,0,8,9,8,5,0,9,3,10,5,6,7,5,10,10,4,2,2,7,9,3,5,4,0,9,10,8,0,6,3,2,8,5,5,2,5,8,2,9,5,0,0,10,5,0,9,1,0
n209,0,9,0,8,9,8,5,0,0,3,10,5,6,7,5,10,10,4,2,2,7,9,3,5,4,0,9,10,8,0,6,3,2,8,5,0,2,5,8,0,9,5,6,4,10,5,0,9,1,0
n212,0,9,0,8,9,8,5,0,0,3,10,5,6,7,5,10,10,4,0,2,7,9,3,5,4,3,9,0,8,0,6,3,2,8,0,0,2,5,8,0,9,5,0,9,10,5,0,9,1,0
n211,0,9,0,8,9,8,5,0,0,3,10,5,6,7,5,10,10,4,0,2,7,9,3,5,4,0,9,0,8,0,6,3,2,8,0,0,2,5,8,0,9,5,3,9,10,5,0,9,1,0
n218,3,9,0,0,9,8,0,2,0,3,10,0,6,7,5,10,10,0,8,2,7,9,3,5,4,5,9,0,8,0,6,3,2,9,0,8,2,5,8,8,9,5,9,0,10,5,0,9,1,0
n217,3,9,0,0,9,8,5,2,0,3,10,0,6,7,5,10,10,0,8,2,7,9,3,5,4,0,9,0,8,0,6,3,2,9,0,8,2,5,8,8,9,5,9,3,10,5,1,9,1,0
n220,3,9,3,0,9,8,0,2,0,3,10,8,6,7,5,10,10,2,8,2,7,9,3,5,4,5,9,0,8,1,6,3,2,9,0,8,2,5,8,8,9,5,9,0,10,5,0,9,1,0
n219,3,9,3,0,9,8,0,2,0,3,10,8,6,7,5,10,10,2,8,2,7,9,3,5,4,5,9,0,8,4,6,3,2,9,0,8,2,5,8,0,9,5,9,0,10,5,0,9,1,0
n224,0,9,9,4,9,8,5,1,9,3,10,0,6,7,5,10,10,0,8,2,7,9,3,5,4,2,9,1,8,7,6,3,2,6,8,8,2,5,8,0,9,5,2,0,10,5,0,9,1,0
n223,0,9,0,4,9,8,5,0,9,3,10,0,6,7,5,10,10,0,8,2,7,9,3,5,4,2,9,0,8,7,6,3,2,6,8,8,2,5,8,0,9,5,2,0,10,5,1,9,1,0
n226,10,9,5,4,9,8,5,0,9,3,10,0,6,7,5,10,10,0,8,2,7,9,3,5,4,9,9,4,8,3,6,3,2,6,8,8,2,5,8,0,9,5,2,0,10,5,0,9,1,8
n225,10,9,5,4,9,8,5,0,9,3,10,0,6,7,5,10,10,0,8,2,7,9,3,5,4,9,9,0,8,0,6,3,2,6,8,8,2,5,8,0,9,5,2,0,10,5,0,9,1,8
n234,5,9,5,2,9,8,0,6,0,3,10,4,5,7,5,5,10,0,0,2,6,9,3,5,4,8,9,2,8,3,3,0,2,10,10,0,2,5,8,1,9,5,9,6,10,5,8,4,0,10
n233,0,9,5,2,9,8,5,6,0,3,10,4,5,7,5,5,10,1,0,2,6,9,3,5,4,8,9,2,8,3,3,0,2,10,10,0,2,5,8,0,9,5,9,6,10,5,8,4,0,10
n236,5,9,5,2,9,8,0,6,9,3,10,4,5,7,5,5,10,0,0,2,6,9,3,5,4,8,9,2,8,3,3,0,2,10,10,0,2,5,8,0,9,5,9,6,10,5,8,4,0,10
n235,5,9,5,2,9,8,0,6,10,3,10,4,5,7,5,5,10,0,0,2,6,9,3,5,4,8,9,2,8,3,3,0,2,10,10,0,2,5,8,0,9,5,0,6,10,5,8,4,0,10
n240,0,9,5,2,9,8,0,6,0,3,10,4,5,7,5,5,10,4,0,2,0,9,3,5,4,8,9,2,8,5,3,0,2,10,10,4,2,5,8,0,9,5,6,6,10,5,8,8,4,9
n239,1,9,5,2,9,8,3,6,0,3,10,4,5,7,5,5,10,4,0,2,0,9,3,5,4,8,9,2,8,5,3,0,2,10,10,4,2,5,8,2,9,5,6,6,10,5,8,8,4,9
n242,7,9,5,2,9,8,10,6,0,3,10,4,5,7,5,5,10,4,0,2,0,9,3,5,4,8,9,2,8,5,3,0,2,10,10,4,2,5,8,2,9,5,6,6,10,5,8,8,4,6
n241,0,9,5,2,9,8,0,6,0,3,10,4,5,7,5,5,10,4,0,2,0,9,3,5,4,8,9,2,8,5,3,10,2,10,10,4,2,5,8,10,9,5,6,6,10,5,8,8,4,0
n248,2,9,0,2,9,8,0,9,0,3,10,4,0,7,5,5,10,0,8,2,0,9,3,5,4,0,9,2,8,7,3,0,2,10,10,10,2,5,8,0,9,5,0,8,10,5,8,3,3,1
n247,2,9,4,2,9,8,0,0,0,3,10,4,0,7,5,5,10,0,8,2,0,9,3,5,4,6,9,2,8,7,3,0,2,10,10,10,2,5,8,0,9,5,0,8,10,5,8,3,3,1
n250,2,9,0,2,9,8,0,0,0,3,10,4,3,7,5,5,10,0,8,2,8,9,3,5,4,0,9,2,8,0,3,0,2,10,10,10,2,5,8,0,9,5,10,8,10,5,8,7,3,10
n249,2,9,0,2,9,8,0,0,0,3,10,4,3,7,5,5,10,0,8,2,10,9,3,5,4,0,9,2,8,0,3,0,2,10,10,10,2,5,8,0,9,5,10,8,10,5,8,7,3,1
n254,2,9,0,2,9,8,0,0,7,3,10,4,6,7,5,5,10,0,8,2,1,9,3,5,4,0,9,2,8,0,3,0,2,10,10,10,2,5,8,5,9,5,0,0,10,5,8,10,3,0
n253,2,9,0,2,9,8,0,0,5,3,10,4,6,7,5,5,10,0,8,2,1,9,3,5,4,8,9,2,8,0,3,0,2,10,10,10,2,5,8,5,9,5,0,0,10,5,8,0,3,0
n256,2,9,9,2,9,8,0,2,1,3,10,4,6,7,5,5,10,8,8,2,6,9,3,5,4,7,9,2,8,4,3,0,2,10,10,10,2,5,8,5,9,5,0,10,10,5,8,0,3,0
n255,2,9,0,2,9,8,9,2,0,3,10,4,6,7,5,5,10,8,8,2,6,9,3,5,4,0,9,2,8,4,3,0,2,10,10,10,2,5,8,5,9,5,0,0,10,5,8,0,3,0
n270,6,2,1,1,1,6,2,9,5,6,3,9,0,7,3,0,0,2,2,5,6,0,3,8,0,4,9,5,8,6,9,7,1,5,5,2,4,6,1,3,9,0,6,0,10,3,0,0,1,2
n269,6,2,0,1,1,6,2,9,5,6,3,9,0,7,3,0,0,2,2,5,6,0,3,8,7,4,9,5,8,6,9,7,0,5,5,2,4,6,1,3,9,0,6,0,10,3,0,0,1,2
n272,6,2,0,1,1,6,2,9,5,6,3,9,0,7,3,6,0,2,2,5,6,0,3,8,10,4,9,5,8,6,9,7,1,5,5,2,4,6,1,1,9,7,6,3,10,3,0,4,1,2
n271,6,2,0,1,1,6,2,9,5,6,3,9,0,7,3,0,0,2,2,5,6,0,3,8,5,4,9,5,8,6,9,7,1,5,5,2,4,6,1,1,9,0,6,0,10,3,0,4,1,2
