cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n66,5,5,1,5,0,5,1,1,1,0,8,10,6,0,10,9,0,2,1,5,7,10,8,10,8,1,8,3,7,6,3,0,3,2,4,0,9,1,0,5,2,9,9,2,1,9,10,5,1,0
n65,5,5,1,0,0,5,1,1,1,7,8,10,6,0,10,9,0,2,1,5,7,10,8,10,8,1,8,3,7,6,3,0,3,2,4,0,9,1,2,5,2,9,9,2,1,4,10,5,1,0
n68,5,5,1,0,0,5,1,1,1,7,8,10,6,6,10,9,0,2,1,5,7,10,8,0,8,1,8,3,7,6,3,7,3,2,8,0,9,1,0,5,2,9,9,2,1,0,10,5,1,0
n67,5,5,1,0,0,5,1,1,1,7,8,10,6,6,10,9,0,2,1,5,7,10,8,1,8,1,8,3,7,6,3,7,3,2,2,0,9,1,0,5,2,9,9,2,1,0,10,5,1,0
n78,5,5,1,8,7,5,1,7,8,6,0,1,2,1,1,7,0,5,1,5,7,5,8,0,0,1,4,5,7,5,3,4,3,2,1,2,0,1,6,0,8,9,0,2,1,9,10,5,1,0
n77,5,5,1,8,7,5,1,7,8,0,9,1,2,0,1,7,0,5,1,5,7,5,8,0,0,1,2,5,7,5,3,4,3,2,1,2,0,1,6,0,8,9,0,2,1,9,10,5,1,0
n80,5,5,1,8,7,5,1,7,8,0,0,1,2,0,1,7,9,0,1,5,7,5,8,2,0,0,0,5,7,5,3,4,3,2,1,2,0,1,6,4,8,9,0,2,1,9,10,5,1,6
n79,5,5,1,8,7,5,1,7,8,0,0,1,2,4,1,7,9,0,1,5,7,5,8,1,0,0,0,5,7,5,3,4,3,2,1,2,0,1,6,0,8,9,0,2,1,9,10,5,1,6
n84,5,5,1,2,0,5,1,7,8,0,0,1,0,0,1,7,9,0,1,5,7,5,8,5,10,5,0,5,7,5,3,4,3,2,2,5,0,1,6,0,8,9,9,2,1,9,10,5,1,0
n83,5,5,1,2,4,5,1,7,8,0,0,1,0,0,1,7,9,5,1,5,7,5,8,0,10,5,0,5,7,5,3,4,3,2,2,5,0,1,6,0,8,9,9,2,1,9,10,5,1,0
n86,5,5,1,0,0,5,1,7,8,8,7,1,0,0,1,7,9,10,1,5,7,5,8,0,0,0,0,5,7,5,3,4,3,2,0,5,0,1,6,0,8,9,0,2,1,9,10,5,1,4
n85,5,5,1,0,0,5,1,7,8,8,2,1,0,0,1,7,9,10,1,5,7,5,8,0,0,0,8,5,7,5,3,4,3,2,0,5,7,1,6,0,8,9,0,2,1,9,10,5,1,0
n92,5,5,1,8,0,5,1,7,8,0,3,1,8,7,4,7,0,8,1,5,7,5,8,0,2,2,0,5,7,5,3,4,3,2,8,4,9,1,0,4,8,9,0,2,1,6,10,5,1,0
n91,5,5,1,8,0,5,1,7,8,0,3,1,8,7,4,7,0,8,1,5,7,5,8,0,2,2,9,5,7,5,3,4,3,2,0,4,4,1,0,4,8,9,5,2,1,6,10,5,1,0
n94,5,5,1,8,0,5,1,7,8,0,3,1,8,0,8,7,2,0,1,5,7,5,8,0,2,2,0,5,7,5,3,4,3,2,7,4,0,1,9,4,8,9,6,2,1,6,10,5,1,0
n93,5,5,1,8,0,5,1,7,8,0,3,1,8,0,0,7,0,0,1,5,7,5,8,0,0,2,0,5,7,5,3,4,3,2,7,4,0,1,9,4,8,9,3,2,1,6,10,5,1,0
n98,5,5,1,8,0,5,1,7,8,2,0,1,8,0,0,7,0,0,1,5,7,5,8,1,4,0,3,5,7,5,3,4,3,2,6,4,3,1,2,4,8,9,0,2,1,5,10,5,1,0
n97,5,5,1,8,0,5,1,7,8,2,9,1,8,0,0,7,0,0,1,5,7,5,8,1,4,0,3,5,7,5,3,4,3,2,6,4,3,1,2,4,8,9,3,2,1,5,10,5,1,4
n100,5,5,1,8,10,5,1,7,8,2,0,1,8,0,0,7,0,0,1,5,7,5,8,0,4,0,0,5,7,5,3,4,3,2,0,4,3,1,2,4,8,9,0,2,1,5,10,5,1,0
n99,5,5,1,8,10,5,1,7,8,2,10,1,8,0,0,7,0,0,1,5,7,5,8,0,4,0,9,5,7,5,3,4,3,2,0,4,3,1,2,4,8,9,0,2,1,5,10,5,1,0
n108,5,5,1,9,0,5,1,7,8,6,9,3,1,10,4,0,8,3,1,5,7,5,8,1,4,0,0,5,7,9,3,0,3,2,3,1,0,1,8,0,8,9,0,2,1,4,10,5,1,10
n107,5,5,1,9,0,5,1,7,8,6,9,3,1,10,4,0,8,3,1,5,7,5,8,1,0,0,0,5,7,9,3,0,3,2,3,1,7,1,8,0,8,9,0,2,1,0,10,5,1,10
n110,5,5,1,9,0,5,1,7,8,0,9,3,1,0,4,0,8,3,1,5,7,5,8,1,0,3,9,5,7,0,3,4,3,2,3,1,0,1,8,0,8,9,0,2,1,0,10,5,1,10
n109,5,5,1,9,0,5,1,7,8,0,9,3,1,0,4,0,8,3,1,5,7,5,8,1,0,9,9,5,7,0,3,4,3,2,3,1,0,1,8,0,8,9,0,2,1,0,10,5,1,10
n114,5,5,1,9,0,5,1,7,8,1,9,3,1,3,4,0,8,3,1,5,7,5,8,1,0,5,4,5,7,7,3,0,3,2,7,1,0,1,8,8,8,9,2,2,1,0,10,5,1,10
n113,5,5,1,9,0,5,1,7,8,5,9,3,1,3,4,0,8,3,1,5,7,5,8,1,0,5,0,5,7,0,3,0,3,2,7,1,0,1,8,8,8,9,2,2,1,0,10,5,1,10
n116,5,5,1,9,0,5,1,7,8,0,9,3,1,0,4,7,8,3,1,5,7,5,8,1,0,0,3,5,7,5,3,8,3,2,7,1,9,1,8,8,8,9,0,2,1,0,10,5,1,10
n115,5,5,1,9,9,5,1,7,8,0,9,3,1,3,4,7,8,3,1,5,7,5,8,1,0,0,1,5,7,0,3,0,3,2,7,1,0,1,8,8,8,9,0,2,1,0,10,5,1,10
n122,5,5,1,9,0,5,1,7,8,4,9,6,9,0,4,0,8,0,1,5,7,5,8,1,0,0,1,5,7,10,3,0,3,2,0,0,0,1,8,0,8,9,7,2,1,0,10,5,1,10
n121,5,5,1,9,0,5,1,7,8,4,9,6,9,0,4,0,8,0,1,5,7,5,8,1,4,0,1,5,7,10,3,0,3,2,0,0,0,1,8,0,8,9,7,2,1,2,10,5,1,10
n124,5,5,1,9,3,5,1,7,8,4,9,6,9,0,4,0,8,0,1,5,7,5,8,1,3,1,1,5,7,10,3,0,3,2,0,0,0,1,8,0,8,9,7,2,1,0,10,5,1,10
n123,5,5,1,9,3,5,1,7,8,4,9,6,9,0,4,0,8,0,1,5,7,5,8,1,3,0,1,5,7,10,3,0,3,2,0,0,0,1,8,0,8,9,7,2,1,0,10,5,1,10
n128,5,5,1,9,0,5,1,7,8,4,9,0,9,7,4,0,8,7,1,5,7,5,8,1,2,8,1,5,7,10,3,9,3,2,0,10,0,1,8,2,8,9,7,2,1,0,10,5,1,10
n127,5,5,1,9,0,5,1,7,8,4,9,0,9,7,4,0,8,7,1,5,7,5,8,1,2,8,1,5,7,10,3,0,3,2,0,10,0,1,8,2,8,9,7,2,1,0,10,5,1,10
n130,5,5,1,9,0,5,1,7,8,4,9,0,9,7,4,0,8,7,1,5,7,5,8,1,2,8,1,5,7,10,3,7,3,2,0,2,0,1,8,2,8,9,7,2,1,5,10,5,1,10
n129,5,5,1,9,0,5,1,7,8,4,9,0,9,7,4,0,8,7,1,5,7,5,8,1,2,8,1,5,7,10,3,7,3,2,0,2,0,1,8,2,8,9,7,2,1,5,10,5,1,10
n142,5,5,1,0,9,5,1,5,0,0,8,6,7,3,5,9,2,9,1,5,7,6,8,0,7,3,10,0,7,10,3,5,6,2,9,8,6,1,4,7,3,9,5,2,2,3,10,3,1,9
n141,5,5,1,0,9,5,1,5,0,0,8,6,7,3,5,9,2,9,1,5,7,6,8,0,7,3,10,4,7,10,3,5,6,2,9,8,6,1,4,7,3,9,5,2,2,3,10,0,1,9
n144,5,5,1,0,9,5,1,5,3,2,8,6,7,3,5,9,0,9,1,5,7,6,8,0,7,3,10,0,7,10,3,5,6,2,9,8,6,1,4,7,0,9,5,2,2,0,10,0,1,9
n143,5,5,1,3,9,5,1,5,3,2,8,6,7,3,5,9,0,9,1,5,7,6,8,0,7,3,10,0,7,10,3,5,6,2,9,8,6,1,4,7,4,9,5,2,0,0,10,0,1,9
n148,5,5,1,6,9,5,1,5,4,0,8,6,7,3,5,9,0,9,1,5,7,6,8,1,9,3,10,0,7,10,3,5,6,2,0,8,6,1,4,7,8,9,5,2,0,7,10,1,1,9
n147,5,5,1,6,9,5,1,5,0,0,8,6,7,3,5,9,1,9,1,5,7,6,8,0,9,3,10,2,7,10,3,5,6,2,0,8,6,1,4,7,8,9,5,2,4,7,10,1,1,9
n150,5,5,1,0,9,5,1,5,0,0,8,6,7,3,5,9,0,9,1,5,7,6,8,0,9,3,10,0,7,10,3,5,6,2,0,8,6,1,4,7,8,9,5,2,4,7,10,1,1,9
n149,5,5,1,9,9,5,1,5,0,0,8,6,7,3,5,9,0,9,1,5,7,6,8,0,9,3,10,0,7,10,3,5,6,2,0,8,6,1,4,7,8,9,5,2,0,7,10,1,1,9
n156,5,5,1,9,9,5,1,5,4,2,0,6,7,3,5,9,0,9,1,5,7,8,8,3,4,3,10,0,7,10,3,5,6,2,0,8,4,1,4,8,5,9,5,2,0,8,10,0,1,9
n155,5,5,1,9,9,5,1,5,0,2,0,6,7,3,5,9,0,9,1,5,7,8,8,3,4,3,10,0,7,10,3,5,6,2,0,8,4,1,4,8,0,9,5,2,0,8,10,0,1,9
n158,5,5,1,9,9,5,1,5,0,2,0,6,7,3,5,9,0,9,1,5,7,8,8,3,0,3,10,0,7,10,3,5,6,2,0,8,0,1,4,8,0,9,5,2,7,8,10,0,1,9
n157,5,5,1,9,9,5,1,5,0,2,0,6,7,3,5,9,0,9,1,5,7,8,8,3,0,3,10,0,7,10,3,5,6,2,0,8,0,1,4,8,0,9,5,2,0,8,10,0,1,9
n162,5,5,1,0,9,5,1,5,0,3,9,6,7,3,5,9,0,9,1,5,7,7,8,0,0,3,10,0,7,10,3,5,6,2,0,8,9,1,4,8,2,9,5,2,0,0,10,0,1,9
n161,5,5,1,9,9,5,1,5,0,3,9,6,7,3,5,9,0,9,1,5,7,7,8,0,3,3,10,0,7,10,3,5,6,2,0,8,9,1,4,0,0,9,5,2,0,0,10,0,1,9
n164,5,5,1,0,9,5,1,5,3,3,9,6,7,3,5,9,0,9,1,5,7,0,8,0,6,3,10,0,7,10,3,5,6,2,0,8,9,1,4,0,0,9,5,2,0,10,10,0,1,9
n163,5,5,1,8,9,5,1,5,3,3,9,6,7,3,5,9,0,9,1,5,7,7,8,0,6,3,10,0,7,10,3,5,6,2,0,8,9,1,4,0,0,9,5,2,0,6,10,5,1,9
n172,5,5,1,9,9,5,1,5,5,1,7,5,5,5,5,9,6,0,1,5,7,0,8,10,1,0,10,0,7,10,3,0,6,2,7,8,0,1,4,7,2,9,5,2,2,3,10,7,1,8
n171,5,5,1,0,9,5,1,5,0,1,7,5,5,5,5,9,6,8,1,5,7,2,8,10,0,4,10,2,7,10,3,0,6,2,7,8,0,1,4,0,2,9,5,2,2,3,10,7,1,8
n174,5,5,1,0,9,5,1,5,0,1,7,5,5,5,5,9,6,0,1,5,7,0,8,10,0,0,10,0,7,10,3,0,6,2,7,8,3,1,4,0,2,9,5,2,0,3,10,7,1,4
n173,5,5,1,0,9,5,1,5,0,1,7,5,5,5,5,9,6,9,1,5,7,5,8,10,0,0,10,5,7,10,3,0,6,2,7,8,3,1,4,0,2,9,5,2,0,3,10,7,1,0
n178,5,5,1,0,9,5,1,5,0,1,7,5,5,0,5,9,6,0,1,5,7,7,8,10,0,0,10,0,7,10,3,0,6,2,0,8,10,1,4,1,2,9,5,2,0,3,10,0,1,0
n177,5,5,1,0,9,5,1,5,0,1,7,5,5,0,5,9,6,0,1,5,7,7,8,10,0,0,10,0,7,10,3,0,6,2,0,8,10,1,4,0,2,9,5,2,0,3,10,7,1,0
n180,5,5,1,0,9,5,1,5,7,1,7,5,5,0,5,9,6,4,1,5,7,0,8,10,8,0,10,0,7,10,3,0,6,2,10,8,10,1,4,0,2,9,5,2,6,3,10,0,1,0
n179,5,5,1,3,9,5,1,5,0,1,7,5,5,0,5,9,6,0,1,5,7,0,8,10,0,0,10,0,7,10,3,4,6,2,10,8,10,1,4,0,2,9,5,2,0,3,10,0,1,0
n186,5,5,1,3,9,5,1,5,1,6,7,10,5,4,5,9,0,9,1,5,7,3,8,10,8,0,10,3,7,10,3,2,6,2,0,8,4,1,4,1,2,9,5,2,3,3,10,0,1,0
n185,5,5,1,0,9,5,1,5,3,6,7,10,5,4,5,9,0,9,1,5,7,3,8,10,8,0,10,3,7,10,3,2,6,2,0,8,4,1,4,1,2,9,5,2,3,3,10,0,1,0
n188,5,5,1,0,9,5,1,5,1,2,0,10,5,0,5,9,0,9,1,5,7,3,8,10,0,7,10,0,7,10,3,2,6,2,0,8,4,1,4,1,2,9,5,2,0,3,10,0,1,0
n187,5,5,1,0,9,5,1,5,0,7,0,10,5,0,5,9,0,9,1,5,7,3,8,10,0,7,10,0,7,10,3,2,6,2,0,8,4,1,4,1,2,9,5,2,3,3,10,0,1,0
n192,5,5,1,4,9,5,1,5,8,9,5,2,5,2,5,9,4,9,1,5,7,3,8,10,0,7,10,0,7,10,3,0,6,2,3,8,4,1,4,1,2,9,5,2,6,3,10,0,1,0
n191,5,5,1,0,9,5,1,5,8,0,5,2,5,2,5,9,4,9,1,5,7,3,8,10,0,7,10,0,7,10,3,0,6,2,3,8,4,1,4,1,2,9,5,2,6,3,10,0,1,5
n194,5,5,1,0,9,5,1,5,2,6,0,2,5,7,5,9,4,9,1,5,7,3,8,10,0,5,10,7,7,10,3,1,6,2,3,8,9,1,4,1,2,9,5,2,6,3,10,0,1,4
n193,5,5,1,0,9,5,1,5,0,0,3,2,5,6,5,9,4,9,1,5,7,3,8,10,0,0,10,7,7,10,3,0,6,2,3,8,9,1,4,1,2,9,5,2,6,3,10,0,1,4
n204,5,5,1,6,10,5,1,5,2,7,8,7,7,6,5,0,8,5,1,5,7,8,8,0,6,0,10,0,7,10,3,6,6,2,5,0,8,1,6,8,8,9,0,2,1,0,10,4,1,7
n203,5,5,1,6,10,5,1,5,2,7,8,7,7,6,5,6,8,5,1,5,7,8,8,0,6,0,10,0,7,10,3,6,6,2,5,1,8,1,6,8,8,9,8,2,1,0,10,4,1,7
n206,5,5,1,6,0,5,1,5,2,7,8,7,6,9,5,0,8,5,1,5,7,8,8,10,6,2,10,0,7,10,3,6,6,2,5,0,8,1,6,8,8,9,0,2,1,0,10,0,1,7
n205,5,5,1,6,1,5,1,5,2,7,8,7,0,9,5,0,8,5,1,5,7,8,8,10,6,2,10,0,7,10,3,6,6,2,5,0,8,1,6,8,8,9,0,2,1,0,10,2,1,7
n210,5,5,1,6,0,5,1,5,8,0,8,7,0,7,5,0,8,5,1,5,7,8,8,1,6,2,10,8,7,10,3,6,6,2,5,1,5,1,6,0,8,9,10,2,1,10,10,10,1,7
n209,5,5,1,6,0,5,1,5,8,0,8,7,0,7,5,0,8,5,1,5,7,8,8,1,6,2,10,8,7,10,3,6,6,2,5,0,0,1,6,0,8,9,10,2,1,10,10,0,1,7
n212,5,5,1,6,2,5,1,5,8,10,8,7,0,0,5,2,8,5,1,5,7,8,8,0,6,2,10,0,7,10,3,6,6,2,5,0,0,1,6,0,8,9,10,2,1,0,10,0,1,7
n211,5,5,1,6,0,5,1,5,8,10,8,7,0,0,5,2,8,5,1,5,7,8,8,9,6,2,10,0,7,10,3,6,6,2,5,5,0,1,6,0,8,9,10,2,1,0,10,0,1,7
n218,5,5,1,6,3,5,1,5,0,0,0,7,0,0,5,8,8,5,1,5,7,8,8,0,6,2,10,6,7,10,3,6,6,2,2,5,7,1,6,0,8,9,7,2,1,1,10,0,1,7
n217,5,5,1,6,3,5,1,5,0,0,0,7,0,9,5,0,8,5,1,5,7,8,8,0,6,0,10,6,7,10,3,6,6,2,2,0,7,1,6,0,8,9,7,2,1,1,10,2,1,7
n220,5,5,1,6,3,5,1,5,0,0,0,7,0,0,5,10,8,5,1,5,7,8,8,3,6,0,10,4,7,10,3,6,6,2,0,0,7,1,6,0,8,9,7,2,1,1,10,8,1,7
n219,5,5,1,6,3,5,1,5,0,2,0,7,0,0,5,10,8,5,1,5,7,8,8,3,6,0,10,0,7,10,3,6,6,2,0,0,7,1,6,0,8,9,7,2,1,1,10,0,1,7
n224,5,5,1,6,3,5,1,5,7,7,10,7,8,0,5,8,8,5,1,5,7,8,8,7,6,0,10,4,7,10,3,6,6,2,0,6,7,1,6,2,8,9,7,2,1,0,10,8,1,7
n223,5,5,1,6,3,5,1,5,7,7,10,7,8,0,5,8,8,5,1,5,7,8,8,4,6,0,10,4,7,10,3,6,6,2,4,6,7,1,6,2,8,9,7,2,1,0,10,0,1,7
n226,5,5,1,6,3,5,1,5,0,0,0,7,8,8,5,8,8,5,1,5,7,8,8,5,6,0,10,4,7,10,3,6,6,2,0,0,8,1,6,2,8,9,7,2,1,4,10,2,1,7
n225,5,5,1,6,3,5,1,5,7,0,0,7,8,8,5,8,8,5,1,5,7,8,8,5,6,0,10,4,7,10,3,6,6,2,0,0,8,1,6,2,8,9,7,2,1,4,10,2,1,7
n234,5,5,1,6,0,5,1,5,0,10,1,7,8,9,5,8,8,5,1,5,7,5,8,0,6,2,10,7,7,10,3,6,6,2,4,7,0,1,6,0,2,9,9,2,0,0,10,0,1,0
n233,5,5,1,6,0,5,1,5,0,10,1,7,8,9,5,8,8,5,1,5,7,5,8,0,6,2,10,7,7,10,3,6,6,2,0,7,9,1,6,0,0,9,9,2,0,0,10,0,1,0
n236,5,5,1,6,0,5,1,5,0,10,1,7,8,9,5,8,8,5,1,5,7,5,8,0,6,2,10,7,7,10,3,6,6,2,0,7,0,1,6,0,0,9,9,2,0,9,10,7,1,9
n235,5,5,1,6,0,5,1,5,0,10,1,7,8,9,5,8,8,5,1,5,7,5,8,0,6,2,10,7,7,10,3,6,6,2,0,7,0,1,6,0,0,9,9,2,0,0,10,7,1,0
n240,5,5,1,6,0,5,1,5,5,10,1,7,8,9,5,0,8,5,1,5,7,5,8,10,6,2,10,7,7,10,3,6,6,2,7,0,1,1,6,10,0,9,9,2,0,0,10,0,1,6
n239,5,5,1,6,5,5,1,5,5,10,1,7,8,9,5,0,8,5,1,5,7,5,8,10,6,2,10,7,7,10,3,6,6,2,7,0,1,1,6,10,0,9,9,2,0,0,10,0,1,6
n242,5,5,1,6,0,5,1,5,0,10,1,7,8,9,5,8,8,5,1,5,7,5,8,0,6,2,10,7,7,10,3,6,6,2,7,7,0,1,6,10,4,9,9,2,0,0,10,0,1,6
n241,5,5,1,6,0,5,1,5,0,10,1,7,8,9,5,0,8,5,1,5,7,5,8,0,6,2,10,7,7,10,3,6,6,2,7,0,0,1,6,1,4,9,9,2,3,0,10,0,1,6
n248,5,5,1,6,2,5,1,5,3,0,8,7,8,9,5,0,8,5,1,5,7,5,8,1,6,5,10,0,7,10,3,6,6,2,10,4,1,1,6,5,3,9,0,2,1,0,10,0,1,0
n247,5,5,1,6,2,5,1,5,3,0,8,7,8,9,5,0,8,5,1,5,7,5,8,0,6,5,10,0,7,10,3,6,6,2,10,1,1,1,6,5,3,9,0,2,1,0,10,0,1,0
n250,5,5,1,6,2,5,1,5,3,0,8,7,8,9,5,9,8,5,1,5,7,5,8,0,6,5,10,0,7,10,3,6,6,2,0,7,1,1,6,0,8,9,3,2,10,9,10,0,1,1
n249,5,5,1,6,2,5,1,5,3,0,8,7,8,9,5,9,8,5,1,5,7,5,8,0,6,5,10,10,7,10,3,6,6,2,8,7,1,1,6,0,8,9,0,2,0,9,10,0,1,0
n254,5,5,1,6,2,5,1,5,0,10,8,7,8,9,5,2,8,5,1,5,7,5,8,2,6,0,10,0,7,10,3,6,6,2,0,0,0,1,6,7,0,9,0,2,8,0,10,0,1,6
n253,5,5,1,6,2,5,1,5,0,10,8,7,8,9,5,2,8,5,1,5,7,5,8,2,6,0,10,6,7,10,3,6,6,2,0,0,6,1,6,7,1,9,0,2,7,0,10,0,1,0
n256,5,5,1,6,2,5,1,5,4,10,8,7,8,9,5,0,8,5,1,5,7,5,8,1,6,0,10,4,7,10,3,6,6,2,0,6,0,1,6,7,0,9,6,2,9,9,10,9,1,5
n255,5,5,1,6,2,5,1,5,4,10,8,7,8,9,5,0,8,5,1,5,7,5,8,1,6,0,10,0,7,10,3,6,6,2,0,6,0,1,6,7,0,9,6,2,0,0,10,0,1,5
n270,10,5,0,4,1,1,1,6,10,8,0,6,7,6,5,1,10,6,1,5,7,3,0,6,5,5,3,1,7,4,3,4,10,4,6,1,7,2,9,7,5,10,6,2,5,4,3,7,1,8
n269,10,5,4,4,1,1,1,6,10,8,0,6,7,6,5,1,10,6,1,5,7,3,0,6,5,0,3,1,7,4,3,4,10,4,6,1,7,2,9,7,5,10,6,2,5,4,3,7,1,8
n272,10,5,0,4,1,1,1,6,10,8,0,6,7,6,5,1,10,3,1,5,7,3,0,6,5,0,3,1,7,4,3,4,10,4,6,1,7,2,9,7,5,10,6,2,5,4,3,0,1,8
n271,10,5,3,4,1,1,1,6,10,8,0,6,7,6,5,1,10,3,1,5,7,3,0,6,5,0,3,1,7,4,3,4,10,4,6,1,7,2,9,7,5,10,6,2,5,4,3,0,1,8
