cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n67,6,4,3,4,3,6,0,9,4,0,0,4,3,7,6,1,10,4,4,3,4,4,1,9,1,2,3,4,8,2,2,0,4,2,1,10,0,4,2,8,0,8,10,8,9,10,8,10,1,9,10,10,0,2,7,9,1,6,7,5,7,9,2,10,3,8,6,6,6,5
n78,6,5,3,7,3,6,7,9,4,2,8,2,3,0,8,2,4,4,0,0,4,0,1,0,1,2,3,5,6,4,2,0,10,2,3,9,2,0,0,8,0,8,10,8,9,10,8,10,1,9,10,10,10,2,7,0,1,0,7,5,7,9,2,10,3,8,6,9,6,10
n77,6,5,3,7,3,6,7,9,4,0,8,2,3,0,8,2,4,4,0,0,4,0,1,0,1,2,3,5,6,4,2,0,10,2,3,9,2,0,0,8,0,8,10,0,9,10,8,10,1,9,10,10,10,2,7,0,1,0,7,5,7,9,2,10,3,8,6,9,6,0
n80,6,5,3,7,3,6,7,9,4,7,8,2,3,0,8,2,4,4,1,0,4,0,1,0,1,2,3,5,6,4,2,0,10,2,3,9,2,0,7,8,0,8,10,0,9,10,8,10,1,9,10,10,10,2,7,0,1,6,7,5,7,9,2,10,3,8,6,9,6,5
n79,6,5,3,7,3,6,7,9,4,7,8,2,3,0,8,2,4,4,1,1,4,0,1,0,1,2,3,5,6,4,2,0,10,2,3,9,2,0,0,8,0,8,10,0,9,10,8,10,1,9,10,10,10,2,7,0,1,6,7,5,7,9,2,10,3,8,6,9,6,7
n84,6,5,3,7,3,6,10,9,4,8,8,2,3,0,8,2,4,4,0,4,4,4,1,0,1,2,3,5,6,4,2,0,10,2,2,9,7,0,10,8,8,8,10,5,9,10,8,10,1,9,10,10,10,2,7,8,1,7,7,5,7,9,2,10,3,8,6,9,6,0
n83,6,5,3,7,3,6,10,9,4,0,8,2,3,0,8,2,4,4,0,4,4,4,1,0,1,2,3,5,6,4,2,0,10,2,2,9,7,0,10,8,8,8,10,5,9,10,8,10,1,9,10,10,10,2,7,8,1,7,7,5,7,9,2,10,3,8,6,9,6,5
n86,6,5,3,7,3,6,0,9,4,0,8,2,3,0,8,2,4,4,0,4,4,3,1,0,1,2,3,5,6,4,2,0,10,2,0,9,7,0,10,8,8,8,10,0,9,10,8,10,1,9,10,10,10,2,7,3,1,7,7,5,7,9,2,10,3,8,6,9,6,0
n85,6,5,3,7,3,6,6,9,4,0,8,2,3,7,8,2,4,4,0,4,4,3,1,0,1,2,3,5,6,4,2,0,10,2,0,9,7,0,10,8,8,8,10,0,9,10,8,10,1,9,10,10,10,2,7,3,1,7,7,5,7,9,2,10,3,8,6,9,6,2
n92,6,5,3,7,3,6,9,9,0,10,8,2,3,0,8,2,4,4,8,9,4,0,1,0,1,2,3,5,0,4,2,0,10,2,1,9,0,0,5,8,6,8,10,2,9,10,8,10,1,9,10,10,8,2,7,5,1,0,7,5,7,9,2,10,3,8,6,9,6,7
n91,6,5,3,7,3,6,9,9,0,0,8,2,3,0,8,2,4,4,8,0,4,0,1,0,1,2,3,5,5,4,2,0,10,2,1,9,0,0,5,8,6,8,10,0,9,10,8,10,1,9,10,10,8,2,7,0,1,0,7,5,7,9,2,10,3,8,6,9,6,7
n94,6,5,3,7,3,6,10,9,0,0,8,2,3,0,8,2,4,4,8,0,4,0,1,0,1,2,3,5,0,4,2,0,10,2,0,9,0,4,0,8,6,8,10,0,9,10,8,10,1,9,10,10,8,2,7,0,1,0,7,5,7,9,2,10,3,8,6,9,6,7
n93,6,5,3,7,3,6,0,9,0,0,8,2,3,0,8,2,4,4,8,10,4,0,1,9,1,2,3,5,9,4,2,0,10,2,0,9,0,2,0,8,6,8,10,0,9,10,8,10,1,9,10,10,8,2,7,4,1,0,7,5,7,9,2,10,3,8,6,9,6,7
n98,6,5,3,7,3,6,8,9,0,0,8,2,3,0,8,2,4,4,8,5,4,0,1,0,1,2,3,5,0,4,2,6,10,2,0,9,0,0,2,8,0,8,10,10,9,10,8,10,1,9,10,10,8,2,7,0,1,0,7,5,7,9,2,10,3,8,6,9,6,4
n97,6,5,3,7,3,6,0,9,0,0,8,2,3,8,8,2,4,4,8,0,4,0,1,0,1,2,3,5,5,4,2,6,10,2,0,9,5,0,2,8,1,8,10,0,9,10,8,10,1,9,10,10,8,2,7,7,1,0,7,5,7,9,2,10,3,8,6,9,6,4
n100,6,5,3,7,3,6,4,9,0,6,8,2,3,0,8,2,4,4,8,0,4,2,1,0,1,2,3,5,4,4,2,6,10,2,10,9,0,0,2,8,0,8,10,0,9,10,8,10,1,9,10,10,8,2,7,0,1,0,7,5,7,9,2,10,3,8,6,9,6,0
n99,6,5,3,7,3,6,4,9,0,0,8,2,3,0,8,2,4,4,8,0,4,0,1,0,1,2,3,5,4,4,2,6,10,2,0,9,0,1,2,8,0,8,10,0,9,10,8,10,1,9,10,10,8,2,7,3,1,0,7,5,7,9,2,10,3,8,6,9,6,0
n108,6,0,3,7,3,6,5,9,9,0,8,2,3,0,8,2,9,4,3,0,4,1,1,0,1,2,3,0,0,4,2,9,10,2,6,0,0,4,9,8,9,8,10,7,9,10,8,10,1,9,10,10,0,2,7,0,1,0,7,5,7,9,2,10,3,8,6,0,6,1
n107,6,0,3,7,3,6,5,9,9,0,8,2,3,0,8,2,9,4,3,0,4,0,1,0,1,2,3,6,0,4,2,9,10,2,0,0,0,0,9,8,9,8,10,7,9,10,8,10,1,9,10,10,0,2,7,0,1,0,7,5,7,9,2,10,3,8,6,0,6,1
n110,6,0,3,7,3,6,5,9,0,7,8,2,3,8,8,2,9,4,3,0,4,0,1,0,1,2,3,0,8,4,2,9,10,2,0,0,0,0,9,8,9,8,10,0,9,10,8,10,1,9,10,10,0,2,7,10,1,0,7,5,7,9,2,10,3,8,6,0,6,1
n109,6,0,3,7,3,6,5,9,0,7,8,2,3,0,8,2,9,4,3,0,4,5,1,10,1,2,3,0,0,4,2,9,10,2,0,0,0,0,9,8,9,8,10,0,9,10,8,10,1,9,10,10,0,2,7,10,1,0,7,5,7,9,2,10,3,8,6,0,6,1
n114,6,1,3,7,3,6,5,9,0,5,8,2,3,10,8,2,9,4,3,3,4,0,1,9,1,2,3,3,0,4,2,1,10,2,4,0,10,0,9,8,0,8,10,8,9,10,8,10,1,9,10,10,0,2,7,0,1,1,7,5,7,9,2,10,3,8,6,0,6,1
n113,6,0,3,7,3,6,5,9,0,5,8,2,3,0,8,2,9,4,3,3,4,0,1,9,1,2,3,3,0,4,2,1,10,2,4,0,0,0,9,8,0,8,10,8,9,10,8,10,1,9,10,10,0,2,7,0,1,1,7,5,7,9,2,10,3,8,6,6,6,1
n116,6,0,3,7,3,6,5,9,0,0,8,2,3,1,8,2,9,4,3,3,4,8,1,9,1,2,3,0,0,4,2,0,10,2,4,0,0,0,9,8,7,8,10,0,9,10,8,10,1,9,10,10,2,2,7,2,1,1,7,5,7,9,2,10,3,8,6,0,6,1
n115,6,0,3,7,3,6,5,9,0,0,8,2,3,1,8,2,9,4,3,3,4,8,1,9,1,2,3,0,0,4,2,0,10,2,4,0,9,0,9,8,0,8,10,0,9,10,8,10,1,9,10,10,8,2,7,2,1,1,7,5,7,9,2,10,3,8,6,0,6,1
n122,6,0,3,7,3,6,5,9,0,0,8,2,3,0,8,2,2,4,6,0,4,3,1,7,1,2,3,5,0,4,2,8,10,2,0,1,0,0,9,8,6,8,10,0,9,10,8,10,1,9,10,10,0,2,7,7,1,0,7,5,7,9,2,10,3,8,6,0,6,1
n121,6,0,3,7,3,6,5,9,0,0,8,2,3,0,8,2,2,4,6,0,4,3,1,0,1,2,3,0,0,4,2,8,10,2,0,1,0,1,9,8,6,8,10,0,9,10,8,10,1,9,10,10,0,2,7,7,1,0,7,5,7,9,2,10,3,8,6,0,6,1
n124,6,5,3,7,3,6,5,9,0,0,8,2,3,6,8,2,2,4,6,0,4,3,1,0,1,2,3,0,0,4,2,8,10,2,0,1,0,0,9,8,6,8,10,6,9,10,8,10,1,9,10,10,0,2,7,7,1,1,7,5,7,9,2,10,3,8,6,0,6,1
n123,6,0,3,7,3,6,5,9,0,0,8,2,3,6,8,2,2,4,6,3,4,3,1,0,1,2,3,0,0,4,2,8,10,2,0,1,0,4,9,8,6,8,10,6,9,10,8,10,1,9,10,10,0,2,7,7,1,0,7,5,7,9,2,10,3,8,6,3,6,1
n128,6,0,3,7,3,6,5,9,7,1,8,2,3,0,8,2,2,4,0,0,4,0,1,0,1,2,3,10,2,4,2,0,10,2,2,0,0,2,9,8,6,8,10,9,9,10,8,10,1,9,10,10,10,2,7,0,1,6,7,5,7,9,2,10,3,8,6,0,6,1
n127,6,0,3,7,3,6,5,9,7,0,8,2,3,0,8,2,2,4,0,0,4,1,1,4,1,2,3,10,2,4,2,5,10,2,2,0,0,2,9,8,6,8,10,9,9,10,8,10,1,9,10,10,0,2,7,2,1,6,7,5,7,9,2,10,3,8,6,0,6,1
n130,6,0,3,7,3,6,5,9,7,0,8,2,3,2,8,2,2,4,0,0,4,0,1,0,1,2,3,10,5,4,2,8,10,2,2,0,0,0,9,8,6,8,10,9,9,10,8,10,1,9,10,10,0,2,7,0,1,6,7,5,7,9,2,10,3,8,6,0,6,1
n129,6,8,3,7,3,6,5,9,7,0,8,2,3,2,8,2,2,4,0,0,4,0,1,0,1,2,3,10,0,4,2,0,10,2,2,0,0,0,9,8,6,8,10,9,9,10,8,10,1,9,10,10,0,2,7,0,1,6,7,5,7,9,2,10,3,8,6,0,6,1
n142,6,6,3,3,3,6,10,7,10,1,0,0,3,0,4,9,0,4,5,0,4,8,2,9,1,2,0,2,4,9,2,6,5,2,0,7,8,6,7,8,8,8,10,4,9,10,8,10,7,0,0,6,1,0,6,5,8,5,7,5,7,1,2,10,3,0,0,4,6,5
n141,6,6,3,3,3,6,0,7,10,1,0,0,3,0,4,9,0,4,5,0,4,8,2,9,1,2,0,2,4,9,2,6,5,2,8,7,8,6,7,8,8,8,10,4,9,10,8,10,7,0,0,6,1,4,6,5,8,5,7,5,7,1,2,10,3,0,0,4,6,5
n144,6,6,3,3,3,6,0,7,10,8,2,0,3,1,4,9,7,4,5,0,4,8,2,9,1,2,0,2,4,9,2,6,5,2,0,7,8,6,3,8,8,8,10,4,9,10,8,10,7,0,0,6,1,0,6,5,8,5,7,5,7,1,2,10,3,0,0,4,6,5
n143,6,6,3,3,3,6,0,7,10,8,2,0,3,1,4,9,7,4,5,0,4,8,2,9,1,2,0,2,4,9,2,6,5,2,0,7,8,6,3,8,8,8,10,4,9,10,8,10,7,0,0,6,1,4,6,5,8,5,7,5,7,1,2,10,3,0,4,4,6,5
n148,6,6,3,3,3,6,0,7,10,0,0,0,3,3,4,9,0,4,5,0,4,8,2,9,1,2,2,2,4,0,2,6,5,2,6,7,8,6,8,8,8,8,10,4,9,10,8,10,7,5,0,6,1,0,6,5,8,5,7,5,7,1,2,10,3,2,8,4,6,5
n147,6,6,3,3,3,6,0,7,10,6,0,0,3,3,4,9,0,4,5,0,4,8,2,9,1,2,2,2,4,0,2,6,5,2,6,7,8,6,8,8,8,8,10,4,9,10,8,10,7,5,0,6,1,0,6,5,8,5,7,5,7,1,2,10,3,2,8,4,6,5
n150,6,6,3,3,3,6,0,7,10,0,2,0,3,3,4,9,0,4,5,0,4,8,2,9,1,2,2,2,4,2,2,6,5,2,6,7,8,6,8,8,8,8,10,4,9,10,8,10,7,5,0,6,1,0,6,5,8,5,7,5,7,1,2,10,3,0,8,4,6,5
n149,6,6,3,3,3,6,0,7,10,9,2,0,3,3,4,9,0,4,5,0,4,8,2,9,1,2,2,2,4,2,2,6,5,2,6,7,8,6,8,8,8,8,10,4,9,10,8,10,7,5,0,6,1,0,6,5,8,5,7,5,7,1,2,10,3,0,8,4,6,5
n156,6,6,3,3,3,6,2,7,10,0,0,4,3,10,4,9,8,4,5,8,4,8,2,9,1,2,5,0,4,0,2,8,0,2,6,7,8,6,5,8,8,8,10,4,9,10,8,10,7,1,9,6,6,0,0,0,8,5,7,5,7,1,2,10,3,0,0,4,6,5
n155,6,6,3,3,3,6,2,7,10,0,1,4,3,10,4,9,0,4,5,8,4,8,2,9,1,2,0,1,4,0,2,0,0,2,6,7,8,6,5,8,8,8,10,4,9,10,8,10,7,1,9,6,6,4,0,0,8,5,7,5,7,1,2,10,3,0,0,4,6,5
n158,6,6,3,3,3,6,10,7,10,0,0,8,3,10,4,9,0,4,5,8,4,8,2,9,1,2,0,0,4,0,2,0,0,2,6,7,8,6,5,8,8,8,10,4,9,10,8,10,7,1,0,6,6,4,0,2,8,5,7,5,7,1,2,10,3,0,0,4,6,5
n157,6,6,3,3,3,6,10,7,10,0,0,0,3,10,4,9,0,4,5,8,4,8,2,9,1,2,0,0,4,0,2,0,0,2,6,7,8,6,5,8,8,8,10,4,9,10,8,10,7,1,0,6,6,4,0,0,8,5,7,5,7,1,2,10,3,0,3,4,6,5
n162,6,6,3,3,3,6,0,7,10,0,5,0,3,8,4,9,0,4,5,8,4,8,2,9,1,2,0,6,4,2,2,7,0,2,6,7,8,6,6,8,8,8,10,4,9,10,8,10,7,1,0,6,0,0,0,4,8,5,7,5,7,1,2,10,3,0,5,4,6,5
n161,6,6,3,3,3,6,0,7,10,0,5,0,3,8,4,9,0,4,5,8,4,8,2,9,1,2,0,6,4,2,2,7,3,2,6,7,8,6,0,8,8,8,10,4,9,10,8,10,7,1,0,6,0,0,2,4,8,5,7,5,7,1,2,10,3,0,0,4,6,5
n164,6,6,3,3,3,6,0,7,10,0,8,0,3,8,4,9,0,4,5,8,4,8,2,9,1,2,0,6,4,2,2,10,8,2,6,7,8,6,0,8,8,8,10,4,9,10,8,10,7,1,3,6,0,0,0,4,8,5,7,5,7,1,2,10,3,0,4,4,6,5
n163,6,6,3,3,3,6,0,7,10,2,8,0,3,8,4,9,0,4,5,8,4,8,2,9,1,2,0,6,4,2,2,10,0,2,6,7,8,6,3,8,8,8,10,4,9,10,8,10,7,1,3,6,0,0,0,4,8,5,7,5,7,1,2,10,3,0,4,4,6,5
n172,6,6,3,3,3,6,0,0,0,0,4,0,3,0,4,9,7,4,5,0,4,8,0,9,1,2,0,0,4,7,2,6,3,2,0,8,8,6,3,8,8,8,10,4,9,10,8,10,7,10,3,6,2,5,0,0,6,5,7,5,7,1,2,10,3,4,0,9,6,5
n171,6,6,3,3,3,6,9,0,0,0,4,0,3,0,4,9,7,4,5,0,4,8,0,9,1,2,0,6,4,7,2,6,3,2,0,8,8,6,3,8,8,8,10,4,9,10,8,10,7,10,3,6,6,5,0,0,6,5,7,5,7,1,2,10,3,4,2,9,6,5
n174,6,6,3,3,3,6,0,3,0,0,4,2,3,9,4,9,7,4,5,7,4,8,7,9,1,2,10,0,4,7,2,6,0,2,0,0,8,6,3,8,8,8,10,4,9,10,8,10,7,10,4,6,0,5,4,6,7,5,7,5,7,1,2,10,3,4,0,9,6,5
n173,6,6,3,3,3,6,0,3,0,0,4,2,3,9,4,9,7,4,5,7,4,8,7,9,1,2,10,0,4,7,2,6,10,2,0,0,8,6,3,8,8,8,10,4,9,10,8,10,7,10,4,6,0,5,4,6,7,5,7,5,7,1,2,10,3,4,0,9,6,5
n178,6,6,3,3,3,6,6,1,0,5,4,9,3,7,4,9,7,4,5,0,4,8,0,9,1,2,3,0,4,7,2,6,1,2,0,2,8,6,3,8,8,8,10,4,9,10,8,10,7,10,0,6,0,5,7,3,0,5,7,5,7,1,2,10,3,0,0,9,6,5
n177,6,6,3,3,3,6,6,1,2,5,4,0,3,0,4,9,7,4,5,5,4,8,0,9,1,2,3,0,4,7,2,6,1,2,0,2,8,6,3,8,8,8,10,4,9,10,8,10,7,10,6,6,0,5,7,3,10,5,7,5,7,1,2,10,3,2,0,9,6,5
n180,6,6,3,3,3,6,0,0,6,5,4,0,3,5,4,9,7,4,5,0,4,8,0,9,1,2,5,0,4,7,2,6,1,2,0,0,8,6,3,8,8,8,10,4,9,10,8,10,7,10,0,6,0,5,7,3,0,5,7,5,7,1,2,10,3,0,2,9,6,5
n179,6,6,3,3,3,6,3,0,0,5,4,0,3,5,4,9,7,4,5,0,4,8,0,9,1,2,5,0,4,7,2,6,1,2,9,0,8,6,3,8,8,8,10,4,9,10,8,10,7,10,0,6,0,5,7,3,0,5,7,5,7,1,2,10,3,0,0,9,6,5
n186,6,6,3,3,3,6,6,6,1,0,0,2,3,7,4,9,0,4,5,0,4,8,7,9,1,2,0,4,4,0,2,6,0,2,0,4,8,6,0,8,8,8,10,4,9,10,8,10,7,5,5,6,0,5,8,0,0,5,7,5,7,1,2,10,3,0,0,3,6,5
n185,6,6,3,3,3,6,6,9,0,0,0,2,3,7,4,9,0,4,5,0,4,8,7,9,1,2,0,0,4,0,2,6,0,2,0,4,8,6,0,8,8,8,10,4,9,10,8,10,7,5,5,6,2,5,8,0,0,5,7,5,7,1,2,10,3,0,0,3,6,5
n188,6,6,3,3,3,6,6,0,0,4,0,2,3,0,4,9,0,4,5,0,4,8,7,9,1,2,0,7,4,9,2,6,0,2,0,4,8,6,0,8,8,8,10,4,9,10,8,10,7,5,0,6,0,5,8,0,6,5,7,5,7,1,2,10,3,0,7,7,6,5
n187,6,6,3,3,3,6,6,5,0,4,0,2,3,0,4,9,0,4,5,0,4,8,7,9,1,2,3,7,4,0,2,6,0,2,2,4,8,6,0,8,8,8,10,4,9,10,8,10,7,5,0,6,0,5,8,3,6,5,7,5,7,1,2,10,3,10,0,7,6,5
n192,6,6,3,3,3,6,3,10,0,4,0,0,3,0,4,9,0,4,5,3,4,8,7,9,1,2,0,0,4,0,2,6,1,2,6,0,8,6,0,8,8,8,10,4,9,10,8,10,7,5,0,6,0,5,8,6,1,5,7,5,7,1,2,10,3,2,6,0,6,5
n191,6,6,3,3,3,6,3,10,0,4,0,0,3,0,4,9,0,4,5,3,4,8,7,9,1,2,0,0,4,0,2,6,1,2,6,0,8,6,5,8,8,8,10,4,9,10,8,10,7,5,0,6,0,5,8,6,1,5,7,5,7,1,2,10,3,2,6,4,6,5
