cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n32,10,7,0,6,5,9,0,4,0,0,9,7,5,1,0,3,7,7,10,9,3,2,0,0,6,4,2,4,7,6,10,8,10,10,0,3,10,0,7,3,9,0,0,2,3,8,4,9,0,2,2,4,9,0,8,1,3,8,8,8,5,0,10,0,0,7,10,0,4,7
n31,10,7,4,6,5,9,0,4,7,7,9,7,5,1,0,3,7,7,10,9,3,2,0,0,6,4,2,4,7,6,10,8,10,10,0,3,10,0,7,3,9,5,0,2,3,8,4,9,9,2,2,0,9,0,8,1,3,8,8,8,5,4,10,0,0,7,10,0,4,7
n36,10,7,0,6,0,9,2,4,0,0,9,7,5,1,0,3,7,7,0,9,3,2,7,4,6,4,2,4,7,0,10,4,10,10,10,3,9,0,7,0,9,0,0,2,3,8,4,9,0,2,2,4,9,10,8,1,10,8,8,8,5,0,10,0,8,7,10,8,4,7
n35,10,7,0,6,0,9,0,4,3,0,9,7,5,0,8,3,7,7,0,9,3,2,7,4,6,4,2,4,7,0,10,0,10,10,10,3,9,0,7,0,9,0,0,2,3,8,4,9,0,2,2,4,9,10,8,1,0,8,8,8,5,5,10,0,8,7,10,6,4,7
n38,10,7,7,6,0,9,0,4,4,0,9,7,5,8,0,3,7,7,0,9,3,2,0,4,6,4,2,4,7,1,10,0,10,10,10,3,9,3,7,0,9,0,1,2,3,8,4,9,7,2,2,1,9,10,8,1,0,8,8,8,5,0,10,4,8,7,10,1,4,7
n37,10,7,0,6,10,9,0,4,4,0,9,7,5,0,1,3,7,7,0,9,3,2,0,4,6,4,2,4,7,0,10,0,10,10,10,3,9,0,7,0,9,0,1,2,3,8,4,9,7,2,2,1,9,10,8,1,0,8,8,8,5,0,10,4,8,7,10,1,4,7
n46,10,0,6,7,3,9,9,4,0,0,9,7,5,0,2,3,7,7,0,9,3,7,9,4,3,6,6,0,7,7,0,2,8,10,8,3,0,10,4,0,9,8,6,2,3,0,4,9,1,2,2,10,9,9,0,1,0,8,8,8,0,0,10,0,0,7,10,7,4,0
n45,10,0,6,7,0,9,9,4,0,0,9,7,5,0,0,3,7,7,0,9,3,7,9,4,3,6,6,0,7,0,0,2,8,10,8,3,0,10,4,0,9,8,6,2,3,0,4,9,1,2,2,10,9,9,0,1,0,8,8,8,0,0,10,0,0,7,10,7,4,0
n48,10,0,6,7,0,9,9,4,0,0,9,7,5,0,0,3,7,7,0,9,3,7,0,4,3,6,6,0,7,4,0,2,0,10,8,3,0,10,0,2,9,8,6,2,3,0,4,9,1,2,2,10,9,9,0,1,0,8,8,8,0,0,10,0,10,7,10,7,4,0
n47,10,0,6,7,0,9,9,4,0,1,9,7,5,0,0,3,7,7,0,9,3,7,0,4,3,6,6,0,7,4,0,2,0,10,8,3,0,10,0,0,9,8,6,2,3,8,4,9,1,2,2,10,9,9,9,1,4,8,8,8,0,4,10,0,0,7,10,7,4,0
n52,10,0,6,0,6,9,0,4,0,4,9,7,5,2,3,3,7,7,0,9,3,7,0,4,3,6,6,7,7,3,0,2,3,10,8,3,0,10,0,0,9,8,6,2,3,2,4,9,1,2,2,10,9,9,7,1,0,8,8,8,4,0,10,0,9,7,10,7,4,3
n51,10,3,6,0,6,9,0,4,7,4,9,7,5,2,3,3,7,7,0,9,3,7,0,4,3,6,6,0,7,3,0,2,3,10,8,3,9,10,3,0,9,8,6,2,3,2,4,9,1,2,2,10,9,9,7,1,0,8,8,8,4,0,10,4,9,7,10,7,4,3
n54,10,0,6,0,6,9,0,4,0,0,9,7,5,2,3,3,7,7,0,9,3,7,0,4,3,6,6,10,7,3,0,2,3,10,8,3,0,10,0,0,9,8,6,2,3,8,4,9,1,2,2,10,9,9,7,1,0,8,8,8,4,0,10,0,9,7,10,7,4,3
n53,10,0,6,0,6,9,0,4,0,0,9,7,5,2,3,3,7,7,0,9,3,7,0,4,3,6,6,10,7,3,0,2,3,10,8,3,0,10,6,0,9,8,6,2,3,0,4,9,1,2,2,10,9,9,7,1,0,8,8,8,4,0,10,0,9,7,10,7,4,3
n60,10,1,0,4,0,9,0,4,4,0,9,7,5,4,7,3,7,7,4,9,3,7,3,4,7,0,0,0,7,8,0,9,0,10,8,3,6,2,0,3,9,2,6,2,3,0,4,9,1,2,2,10,9,3,0,1,4,8,8,8,0,1,10,0,0,7,10,7,4,0
n59,10,0,0,4,0,9,0,4,4,0,9,7,5,4,7,3,7,7,4,9,3,7,3,4,7,0,0,0,7,8,0,9,0,10,8,3,6,3,0,3,9,0,6,2,3,0,4,9,1,2,2,10,9,3,6,1,4,8,8,8,0,1,10,0,0,7,10,7,4,0
n62,10,4,0,4,0,9,0,4,0,0,9,7,5,4,7,3,7,7,4,9,3,7,3,4,7,0,0,0,7,4,9,0,0,10,8,3,6,0,0,3,9,0,6,2,3,8,4,9,1,2,2,10,9,0,0,1,4,8,8,8,0,0,10,0,0,7,10,7,4,0
n61,10,4,8,4,0,9,4,4,8,0,9,7,5,4,7,3,7,7,4,9,3,7,3,4,7,0,0,0,7,9,0,0,6,10,8,3,6,0,0,3,9,0,6,2,3,8,4,9,1,2,2,10,9,0,0,1,4,8,8,8,0,0,10,0,0,7,10,7,4,0
n66,10,0,6,4,6,9,0,4,0,0,9,7,5,0,6,3,7,7,4,9,3,7,3,4,7,0,0,0,7,0,0,0,5,10,8,3,0,0,0,3,9,10,6,2,3,7,4,9,1,2,2,10,9,0,4,1,0,8,8,8,0,0,10,5,0,7,10,7,4,1
n65,10,0,0,4,6,9,0,4,0,0,9,7,5,1,6,3,7,7,4,9,3,7,3,4,7,0,0,0,7,0,0,0,5,10,8,3,0,0,1,3,9,10,6,2,3,7,4,9,1,2,2,10,9,3,4,1,0,8,8,8,0,2,10,0,7,7,10,7,4,0
n68,10,0,0,4,4,9,8,4,1,6,9,7,5,0,6,3,7,7,4,9,3,7,3,4,7,0,6,0,7,0,0,0,0,10,8,3,0,6,0,3,9,10,6,2,3,7,4,9,1,2,2,10,9,3,0,1,7,8,8,8,2,0,10,6,0,7,10,7,4,0
n67,10,0,0,4,4,9,0,4,1,6,9,7,5,0,6,3,7,7,4,9,3,7,3,4,7,0,10,0,7,0,7,0,2,10,8,3,0,6,10,3,9,10,6,2,3,7,4,9,1,2,2,10,9,3,0,1,7,8,8,8,2,0,10,6,0,7,10,7,4,0
n78,10,8,1,0,8,9,4,4,5,0,9,7,5,5,5,3,7,7,0,9,3,7,0,0,6,5,1,0,7,10,1,7,0,8,1,3,1,0,5,0,7,5,1,2,3,9,0,0,9,2,2,0,3,0,0,1,0,5,8,8,0,4,0,2,0,7,10,7,4,5
n77,10,8,1,9,8,9,4,4,5,0,9,7,5,5,5,3,7,7,1,9,3,7,0,0,6,5,1,2,7,10,1,7,2,8,1,3,1,0,5,0,7,0,1,2,3,9,0,0,9,2,2,0,3,0,0,1,1,5,8,8,0,4,0,2,0,7,10,7,4,0
n80,10,8,1,0,8,9,0,4,5,0,9,7,5,5,5,3,7,7,10,9,3,7,0,0,0,5,1,0,7,10,1,7,3,8,1,3,1,3,5,0,7,0,1,2,3,9,0,0,9,2,2,0,3,0,0,1,6,5,8,8,3,4,1,2,0,7,10,7,4,6
n79,10,8,1,5,8,9,0,4,5,1,9,7,5,5,5,3,7,7,10,9,3,7,0,1,0,5,1,0,7,10,1,7,0,8,1,3,1,0,5,0,7,0,1,2,3,9,0,0,9,2,2,0,3,0,0,1,0,5,8,8,0,4,4,2,0,7,10,7,4,10
n84,10,8,0,0,0,9,0,4,5,8,9,7,5,5,5,3,7,7,0,9,3,7,0,0,4,5,1,9,7,10,1,6,1,8,1,3,1,0,5,0,7,4,4,2,3,9,0,5,10,2,2,3,3,3,0,1,0,5,8,8,9,4,3,2,0,7,10,0,4,0
n83,10,8,7,0,0,9,3,4,5,8,9,7,5,5,5,3,7,7,7,9,3,7,0,0,4,5,1,9,7,10,1,6,1,8,1,3,1,10,5,0,7,0,9,2,3,9,0,5,10,2,2,3,3,0,0,1,0,5,8,8,9,4,0,2,7,7,10,0,4,0
n86,10,8,0,0,0,9,0,4,5,8,9,7,5,5,5,3,7,7,6,9,3,7,5,0,4,5,1,9,7,10,1,0,1,8,1,3,1,0,5,0,7,0,7,2,3,9,3,5,0,2,2,3,3,0,0,1,0,5,8,8,9,4,10,2,6,7,10,9,4,0
n85,10,8,0,0,0,9,0,4,5,8,9,7,5,5,5,3,7,7,6,9,3,7,5,0,4,5,1,9,7,10,1,0,1,8,1,3,1,0,5,4,7,0,7,2,3,9,3,5,0,2,2,3,3,0,0,1,0,5,8,8,9,4,10,2,7,7,10,0,4,0
n92,10,8,0,0,3,9,0,4,5,9,9,7,5,5,0,3,7,7,0,9,3,7,0,2,0,2,1,2,7,10,1,0,1,8,1,3,1,0,5,3,7,0,0,2,3,0,7,0,0,2,2,0,0,7,5,1,0,5,8,8,5,4,0,2,1,7,10,1,4,0
n91,10,8,0,0,3,9,6,4,5,9,9,7,5,5,0,3,7,7,0,9,3,7,0,2,0,0,1,2,7,10,1,0,1,8,1,3,1,0,5,3,7,0,3,2,3,0,0,0,8,2,2,0,6,7,0,1,0,5,8,8,0,4,0,2,1,7,10,1,4,0
n94,10,8,0,0,3,9,0,4,5,9,9,7,5,5,0,3,7,7,0,9,3,7,3,2,0,0,1,2,7,10,1,10,1,8,1,3,1,0,5,3,7,0,3,2,3,0,0,2,5,2,2,0,0,7,1,1,0,5,8,8,6,4,0,2,0,7,10,1,4,3
n93,10,8,0,0,3,9,0,4,5,9,9,7,5,5,6,3,7,7,0,9,3,7,0,2,0,0,1,2,7,10,1,10,1,8,1,3,1,0,5,3,7,0,0,2,3,0,0,2,5,2,2,0,0,7,1,1,0,5,8,8,6,4,0,2,0,7,10,1,4,3
n98,10,8,3,5,4,9,0,4,5,0,9,7,5,5,0,3,7,7,0,9,3,7,0,2,0,5,1,2,7,10,1,7,1,8,1,3,1,0,5,2,7,2,6,2,3,8,1,6,6,2,2,0,9,7,0,1,0,5,8,8,0,4,0,2,0,7,10,1,4,0
n97,10,8,3,5,0,9,0,4,5,0,9,7,5,5,2,3,7,7,1,9,3,7,0,2,0,5,1,2,7,10,1,7,1,8,1,3,1,5,5,2,7,2,0,2,3,6,0,6,6,2,2,0,4,7,0,1,6,5,8,8,0,4,0,2,0,7,10,1,4,0
n100,10,8,3,5,10,9,5,4,5,0,9,7,5,5,0,3,7,7,0,9,3,7,10,2,0,0,1,2,7,10,1,7,1,8,1,3,1,0,5,2,7,2,0,2,3,0,1,6,6,2,2,0,10,7,0,1,0,5,8,8,0,4,0,2,0,7,10,1,4,0
n99,10,8,3,5,10,9,5,4,5,0,9,7,5,5,2,3,7,7,0,9,3,7,10,2,0,0,1,2,7,10,1,7,1,8,1,3,1,0,5,2,7,2,1,2,3,2,1,6,6,2,2,0,0,7,0,1,0,5,8,8,8,4,0,2,0,7,10,1,4,0
n108,10,9,9,0,9,9,5,4,8,1,9,7,5,5,6,3,7,7,4,9,3,7,10,2,9,2,0,0,7,10,1,2,2,10,1,3,0,5,5,8,0,0,0,2,3,6,7,1,8,2,2,3,4,0,0,1,0,5,8,8,10,4,5,2,1,7,10,0,4,0
n107,10,9,9,3,9,9,5,4,8,1,9,7,5,5,6,3,7,7,4,9,3,7,10,0,0,2,0,0,7,10,1,2,2,10,1,3,0,5,5,8,0,1,0,2,3,6,7,1,8,2,2,3,4,0,0,1,0,5,8,8,10,4,5,2,1,7,10,0,4,0
n110,10,9,9,0,9,9,9,4,8,8,9,7,5,5,6,3,7,7,4,9,3,7,3,4,0,8,10,0,7,10,0,2,2,10,1,3,3,5,5,8,0,6,7,2,3,6,7,1,8,2,2,3,4,0,1,1,0,5,8,8,10,4,5,2,1,7,10,0,4,10
n109,10,9,9,0,9,9,9,4,8,0,9,7,5,5,6,3,7,7,4,9,3,7,9,4,0,0,0,3,7,10,2,2,2,10,1,3,0,5,5,8,0,0,0,2,3,6,7,1,8,2,2,3,4,7,0,1,0,5,8,8,10,4,5,2,1,7,10,0,4,0
n114,10,0,9,0,9,9,6,4,8,5,9,7,5,5,6,3,7,7,4,9,3,7,0,0,4,0,5,0,7,10,3,2,2,10,1,3,0,5,5,0,0,0,0,2,3,1,7,10,8,2,2,3,4,2,2,1,3,0,8,8,10,4,5,2,8,7,10,0,4,6
n113,10,0,9,0,9,9,6,4,8,5,9,7,5,5,6,3,7,7,4,9,3,7,0,8,4,0,5,9,7,10,3,2,2,10,1,3,0,5,5,1,10,0,0,2,3,1,7,10,8,2,2,3,4,0,2,1,3,9,8,8,10,4,5,2,8,7,10,0,4,6
n116,10,9,9,0,9,9,0,4,8,0,9,7,5,5,6,3,7,7,4,9,3,7,0,0,0,1,5,7,7,10,0,2,2,10,1,3,0,5,5,0,0,2,10,2,3,1,7,0,8,2,2,3,4,3,2,1,3,0,8,8,10,4,5,2,6,7,10,7,4,6
n115,10,9,9,0,9,9,0,4,8,0,9,7,5,5,6,3,7,7,4,9,3,7,0,0,10,1,5,7,7,10,0,2,2,10,1,3,0,5,5,0,0,2,8,2,3,1,7,0,8,2,2,3,4,3,2,1,3,0,8,8,10,4,5,2,9,7,10,0,4,6
n122,10,9,9,0,0,9,9,4,6,0,9,7,5,5,6,3,7,7,0,9,3,7,3,0,10,0,9,0,7,10,9,2,2,0,1,3,8,5,5,4,10,6,0,2,3,9,7,0,8,2,2,3,4,0,8,1,3,0,8,8,10,4,0,2,0,7,10,0,4,9
n121,10,9,9,0,0,9,9,4,6,0,9,7,5,5,6,3,7,7,0,9,3,7,3,0,10,0,0,0,7,10,9,2,2,0,1,3,8,5,5,4,10,6,0,2,3,9,7,0,8,2,2,3,4,0,8,1,3,0,8,8,10,4,0,2,0,7,10,0,4,9
n124,10,8,9,0,0,9,9,4,6,0,9,7,5,5,6,3,7,7,7,9,3,7,3,0,0,0,2,0,7,10,0,2,2,0,1,3,8,5,5,4,10,6,0,2,3,9,7,0,8,2,2,3,4,0,8,1,3,0,8,8,10,4,0,2,5,7,10,0,4,9
n123,10,8,9,0,0,9,9,4,6,0,9,7,5,5,6,3,7,7,7,9,3,7,3,7,0,0,7,0,7,10,0,2,2,0,1,3,8,5,5,4,10,6,0,2,3,9,7,4,8,2,2,3,4,0,8,1,3,0,8,8,10,4,2,2,0,7,10,0,4,9
n128,10,7,9,6,0,9,9,4,6,8,9,7,5,5,6,3,7,7,6,9,3,7,3,0,0,0,0,6,7,10,0,2,2,0,1,3,8,5,5,10,10,6,0,2,3,9,7,5,8,2,2,3,4,2,8,1,3,0,8,8,10,4,3,2,0,7,10,7,4,9
n127,10,7,9,6,0,9,9,4,6,8,9,7,5,5,6,3,7,7,6,9,3,7,3,4,0,0,0,6,7,10,3,2,2,9,1,3,8,5,5,10,10,6,0,2,3,9,7,5,8,2,2,3,4,0,8,1,3,0,8,8,10,4,4,2,0,7,10,7,4,9
n130,10,0,9,6,6,9,0,4,6,0,9,7,5,5,6,3,7,7,6,9,3,7,3,0,0,3,0,0,7,10,0,2,2,1,1,3,8,5,5,8,10,6,0,2,3,9,7,5,8,2,2,3,4,9,8,1,3,0,8,8,10,4,0,2,0,7,10,0,4,9
n129,10,0,9,6,6,9,0,4,6,0,9,7,5,5,6,3,7,7,6,9,3,7,3,1,0,3,0,0,7,10,0,2,2,1,1,3,8,5,5,8,10,6,0,2,3,9,7,5,8,2,2,3,4,0,8,1,3,0,8,8,10,4,7,2,0,7,10,0,4,9
n142,10,3,0,4,7,1,7,4,6,1,6,10,5,4,0,3,3,7,3,9,3,8,9,3,4,9,9,0,7,8,5,9,1,8,0,3,9,0,0,2,6,0,0,7,2,2,0,7,0,2,2,0,0,9,0,1,0,0,8,0,9,4,9,4,0,0,10,3,2,2
n141,10,3,0,4,7,1,0,4,6,1,6,10,5,0,0,3,3,7,3,9,3,8,9,3,0,9,9,0,7,8,5,9,1,8,0,3,9,0,8,2,6,0,0,7,0,0,0,7,0,2,2,0,2,3,0,1,0,0,8,1,9,4,9,4,0,0,10,3,2,2
n144,10,3,0,4,7,1,0,4,6,1,6,10,5,4,0,3,3,7,1,9,3,8,9,3,2,9,9,0,7,8,5,9,1,8,0,3,9,0,0,2,6,0,0,7,3,0,9,0,0,2,2,4,6,0,1,1,8,0,8,0,6,4,9,4,0,0,10,3,2,2
n143,10,3,0,4,7,1,0,4,6,1,6,10,5,0,2,3,3,7,0,9,3,8,9,3,0,9,9,0,7,8,5,9,1,8,0,3,9,7,0,2,6,0,0,7,0,0,0,0,0,2,2,0,0,0,0,1,8,0,8,0,0,4,9,4,0,0,10,3,2,2
n148,10,3,0,4,0,7,6,4,6,1,6,10,5,10,0,3,2,7,8,9,3,8,0,3,8,9,9,7,7,8,5,9,1,8,2,3,9,0,0,2,6,0,0,7,0,8,0,7,10,2,2,0,0,9,6,1,10,6,8,8,0,4,9,4,0,8,10,3,2,2
n147,10,3,0,4,0,7,6,4,6,1,6,10,5,10,0,3,2,7,8,9,3,8,0,3,8,9,9,0,7,8,5,9,1,8,2,3,9,0,0,2,6,0,0,7,0,8,0,7,10,2,2,1,0,9,6,1,0,6,8,8,0,4,9,4,1,8,10,3,2,2
n150,10,3,0,4,0,0,6,4,6,1,6,10,5,0,0,3,0,7,0,9,3,8,0,3,8,9,9,0,7,8,5,9,1,8,2,3,9,0,0,2,6,0,0,7,0,0,0,7,10,2,2,3,0,0,6,1,0,0,8,6,0,4,9,4,0,8,10,3,2,2
n149,10,3,0,4,0,9,6,4,6,1,6,10,5,0,0,3,5,7,0,9,3,8,0,3,8,9,9,0,7,8,5,9,1,8,2,3,9,6,0,2,6,0,0,7,0,0,0,7,10,2,2,0,0,0,6,1,4,0,8,6,10,4,9,4,1,8,10,3,2,2
n156,10,3,8,0,0,9,0,4,6,1,6,10,5,5,0,3,8,7,0,9,3,8,2,3,0,9,0,1,7,8,5,9,1,8,9,3,9,0,4,2,6,0,9,7,2,8,3,7,0,2,2,6,0,7,0,1,7,8,8,8,0,4,9,4,0,0,10,3,2,2
n155,10,3,8,0,0,0,0,4,6,1,6,10,5,5,0,3,8,7,0,9,3,8,0,3,0,9,0,1,7,8,5,9,1,8,9,3,9,0,4,2,6,0,9,7,2,9,3,0,0,2,2,6,0,7,0,1,7,8,8,8,0,4,9,4,0,0,10,3,2,2
n158,10,3,8,1,8,0,2,4,6,1,6,10,5,5,0,3,8,7,0,9,3,8,7,3,6,9,0,0,7,8,5,9,1,8,0,3,9,0,4,2,6,0,8,7,1,0,3,0,6,2,2,6,0,0,0,1,0,8,8,8,0,4,9,4,0,8,10,3,2,2
n157,10,3,8,0,8,4,2,4,6,1,6,10,5,5,3,3,8,7,0,9,3,8,0,3,0,9,0,0,7,8,5,9,1,8,0,3,9,0,4,2,6,0,0,7,1,0,3,0,6,2,2,6,4,0,0,1,0,8,8,8,0,4,9,4,0,0,10,3,2,2
n162,10,3,0,10,0,0,5,4,6,1,6,10,5,0,0,3,8,7,6,9,3,8,0,3,0,9,0,2,7,8,5,9,1,8,9,3,9,4,0,2,6,0,0,7,4,0,0,0,4,2,2,6,6,2,9,1,8,8,8,0,0,4,9,4,0,0,10,3,2,2
n161,10,3,0,10,0,0,5,4,6,1,6,10,5,0,0,3,8,7,6,9,3,8,0,3,0,9,0,2,7,8,5,9,1,8,9,3,9,4,0,2,6,3,0,7,4,0,0,0,4,2,2,6,6,7,0,1,8,8,8,0,0,4,9,4,0,0,10,3,2,2
n164,10,3,0,10,3,0,8,4,6,1,6,10,5,6,7,3,8,7,0,9,3,8,0,3,2,9,8,2,7,8,5,9,1,8,0,3,9,4,0,2,6,8,0,7,4,0,0,0,9,2,2,6,0,0,0,1,1,8,8,0,4,4,9,4,0,0,10,3,2,2
n163,10,3,0,10,3,0,8,4,6,1,6,10,5,6,7,3,8,7,0,9,3,8,0,3,2,9,8,2,7,8,5,9,1,8,0,3,9,4,6,2,6,0,0,7,4,0,0,2,0,2,2,6,0,2,0,1,0,8,8,0,4,4,9,4,0,0,10,3,2,2
n172,10,3,9,3,2,0,7,4,6,1,0,10,5,0,10,3,5,7,3,9,3,8,0,4,0,3,0,0,7,8,1,9,5,0,5,3,9,5,10,2,6,10,7,7,4,5,7,0,0,2,2,9,0,8,9,1,9,8,8,6,6,4,9,3,0,9,10,2,2,2
n171,10,3,0,3,2,0,7,4,6,1,4,10,5,9,10,3,5,7,3,9,3,8,0,4,0,3,0,0,7,8,1,9,5,0,5,3,9,0,10,2,6,10,7,7,0,0,7,1,7,2,2,9,7,8,9,1,9,8,8,6,6,4,9,3,5,9,10,0,2,2
n174,10,3,8,3,2,4,7,4,6,1,0,10,5,0,10,3,5,7,3,9,3,8,2,7,5,3,0,0,7,8,1,9,0,0,5,3,9,5,10,2,6,10,7,7,0,0,7,0,0,2,2,0,0,8,9,1,9,8,8,6,6,4,9,3,9,0,10,0,2,2
n173,10,3,0,3,2,0,7,4,6,1,0,10,5,0,10,3,5,7,3,9,3,8,2,7,5,3,0,0,7,8,1,9,0,0,5,3,9,5,10,2,6,10,7,7,0,0,7,0,0,2,2,6,6,8,9,1,9,8,8,6,6,4,9,3,9,7,10,0,2,2
n178,10,3,0,3,0,0,7,4,6,1,2,10,5,0,10,3,5,7,0,9,3,8,0,0,0,3,10,1,7,8,1,9,3,0,0,3,9,0,10,2,6,9,7,7,0,0,7,0,0,2,2,6,8,8,9,1,9,0,8,6,6,4,9,3,10,0,10,0,2,2
n177,10,3,0,3,2,0,7,4,6,1,2,10,5,7,10,3,5,7,0,9,3,8,0,0,0,3,10,1,7,8,1,9,3,0,0,3,9,0,10,2,6,9,7,7,9,0,7,0,0,2,2,6,8,8,9,1,9,0,8,6,6,4,9,3,10,0,10,0,2,2
n180,10,3,0,3,0,0,7,4,6,1,7,10,5,5,10,3,5,7,0,9,3,8,0,0,7,3,10,0,7,8,1,9,0,0,4,3,9,10,10,2,6,9,7,7,9,0,7,0,0,2,2,6,8,8,9,1,9,0,8,6,6,4,9,3,10,4,10,6,2,2
n179,10,3,0,3,0,0,7,4,6,1,7,10,5,5,10,3,5,7,0,9,3,8,1,0,7,3,10,7,7,8,1,9,0,5,0,3,9,0,10,2,6,9,7,7,0,0,7,0,0,2,2,6,0,8,9,1,9,0,8,6,6,4,9,3,10,4,10,0,2,2
n186,10,3,4,3,8,0,3,4,6,1,8,10,5,6,10,3,5,7,0,9,3,8,0,9,0,3,1,0,7,8,0,9,0,0,9,3,9,10,10,2,6,0,1,7,2,6,7,5,0,2,2,9,7,8,9,1,3,0,8,6,6,4,9,3,6,1,10,6,2,2
n185,10,3,4,3,0,0,3,4,6,1,8,10,5,6,10,3,5,7,7,9,3,8,0,9,0,3,1,0,7,8,0,9,0,0,9,3,9,10,10,2,6,0,1,7,2,0,7,0,4,2,2,9,0,8,9,1,3,0,8,6,6,4,9,3,6,0,10,6,2,2
n188,10,3,4,3,3,0,3,4,6,1,8,10,5,6,10,3,5,7,7,9,3,8,0,9,0,3,1,10,7,8,0,9,8,0,3,3,9,10,10,2,6,0,9,7,2,6,7,0,0,2,2,0,0,8,9,1,3,0,8,6,6,4,9,3,6,0,10,6,2,2
n187,10,3,4,3,3,9,3,4,6,1,8,10,5,6,10,3,5,7,7,9,3,8,0,9,0,3,1,10,7,8,0,9,8,4,4,3,9,10,10,2,6,0,0,7,2,0,7,1,0,2,2,0,0,8,9,1,3,0,8,6,6,4,9,3,6,0,10,6,2,2
n192,10,3,4,3,8,5,3,4,6,1,2,10,5,6,10,3,5,7,0,9,3,8,10,8,0,3,6,0,7,8,0,9,4,0,0,3,9,10,10,2,6,0,0,7,2,7,7,0,0,2,2,2,0,8,9,1,3,2,8,6,6,4,9,3,0,0,10,6,2,2
n191,10,3,4,3,0,5,3,4,6,1,2,10,5,6,10,3,5,7,0,9,3,8,0,8,0,3,6,0,7,8,0,9,4,0,0,3,9,10,10,2,6,0,0,7,2,7,7,0,2,2,2,2,0,8,9,1,3,2,8,6,6,4,9,3,2,0,10,6,2,2
