cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n78,7,0,9,7,7,2,5,2,10,6,0,1,5,2,8,8,1,0,9,3,8,2,7,10,10,3,4,9,3,5,7,8,0,2,1,1,8,1,0,1,5,4,7,7,5,7,2,2,10,5
n77,7,0,0,7,7,0,5,2,10,6,0,1,5,2,8,8,1,0,9,3,8,2,7,10,10,3,4,9,3,5,7,8,0,2,1,3,8,1,0,1,5,4,7,7,5,7,2,2,10,5
n80,7,2,0,7,7,0,5,2,10,6,0,1,5,2,8,8,1,0,9,3,8,2,7,10,10,3,4,0,3,5,7,8,0,2,1,0,10,1,0,1,5,4,7,7,5,7,2,2,10,0
n79,7,0,0,7,7,0,5,2,10,6,0,1,5,2,8,8,1,0,9,3,8,2,7,10,10,3,4,0,3,5,7,8,0,2,1,0,10,1,3,1,5,4,7,7,5,7,2,2,10,0
n84,7,0,0,7,7,2,5,2,10,0,10,1,5,2,8,8,1,0,9,3,8,2,7,10,10,2,4,0,3,5,7,8,0,2,1,0,0,1,2,1,5,4,7,7,5,7,2,2,10,0
n83,7,0,0,7,7,2,5,2,10,0,10,1,5,2,8,8,1,0,9,3,8,2,7,10,10,2,4,0,3,5,7,8,0,2,1,4,7,1,2,1,5,4,7,7,5,7,2,2,10,7
n86,7,0,0,7,7,2,5,2,10,0,10,1,5,2,8,8,1,10,9,3,8,2,7,10,10,2,4,0,3,5,7,8,0,2,1,9,5,1,2,1,5,4,7,7,5,7,2,2,10,0
n85,7,0,0,7,7,2,5,2,10,0,10,1,5,2,8,8,1,10,9,3,8,2,7,10,10,2,4,0,3,5,7,8,0,2,1,9,0,1,2,1,5,4,7,7,5,7,2,2,10,0
n92,7,8,3,7,7,0,5,2,0,10,0,1,5,2,8,8,1,2,9,3,8,2,7,10,10,6,4,0,3,5,7,8,8,2,1,3,9,1,2,1,5,4,7,7,5,7,2,2,10,3
n91,7,0,3,7,7,0,5,2,0,0,0,1,5,2,8,8,1,2,9,3,8,2,7,10,10,6,4,0,3,5,7,8,8,2,1,3,9,1,0,1,5,4,7,7,5,7,2,2,10,3
n94,7,1,3,7,7,0,5,2,0,0,0,1,5,2,8,8,1,2,9,3,8,2,7,10,10,0,4,0,3,5,7,8,8,2,1,3,0,1,3,1,5,4,7,7,5,7,2,2,10,3
n93,7,0,3,7,7,0,5,2,0,0,0,1,5,2,8,8,1,2,9,3,8,2,7,10,10,8,4,0,3,5,7,8,8,2,1,3,0,1,0,1,5,4,7,7,5,7,2,2,10,3
n98,7,9,6,7,7,0,5,2,0,0,0,1,5,2,8,8,1,2,9,3,8,2,7,10,10,0,4,3,3,5,7,8,8,2,1,0,6,1,8,1,5,4,7,7,5,7,2,2,10,3
n97,7,9,6,7,7,0,5,2,0,0,0,1,5,2,8,8,1,2,9,3,8,2,7,10,10,0,4,0,3,5,7,8,8,2,1,0,6,1,8,1,5,4,7,7,5,7,2,2,10,3
n100,7,0,6,7,7,0,5,2,0,0,0,1,5,2,8,8,1,2,9,3,8,2,7,10,10,4,4,0,3,5,7,8,8,2,1,0,6,1,8,1,5,4,7,7,5,7,2,2,10,3
n99,7,0,6,7,7,0,5,2,0,0,0,1,5,2,8,8,1,2,9,3,8,2,7,10,10,4,4,1,3,5,7,8,8,2,1,0,6,1,8,1,5,4,7,7,5,7,2,2,10,3
n108,7,2,3,7,7,3,5,0,0,1,0,1,5,2,8,8,1,7,9,3,8,2,7,10,10,0,4,0,3,5,7,4,4,2,9,0,7,1,0,1,5,4,7,7,5,7,2,2,10,2
n107,7,0,3,7,7,3,5,0,0,1,0,1,5,2,8,8,1,0,9,3,8,2,7,10,10,0,4,0,0,5,7,4,4,2,0,0,7,1,0,1,5,4,7,7,5,7,2,2,10,0
n110,7,5,3,7,7,3,5,0,9,1,6,1,5,2,8,8,1,0,9,3,8,2,7,10,10,4,4,10,0,5,7,4,4,2,0,0,7,1,0,1,5,4,7,7,5,7,2,2,10,0
n109,7,0,3,7,7,3,5,0,9,1,0,1,5,2,8,8,1,0,9,3,8,2,7,10,10,4,4,0,0,5,7,4,4,2,0,0,7,1,0,1,5,4,7,7,5,7,2,2,10,0
n114,7,0,3,7,7,3,5,0,0,1,5,1,5,2,8,8,1,3,9,3,8,2,7,10,10,0,4,0,0,5,7,4,4,2,6,7,7,1,0,1,5,4,7,7,5,7,2,2,10,0
n113,7,0,3,7,7,3,5,0,0,1,5,1,5,2,8,8,1,3,9,3,8,2,7,10,10,0,4,0,0,5,7,4,4,2,5,7,7,1,3,1,5,4,7,7,5,7,2,2,10,0
n116,7,8,3,7,7,3,5,0,0,1,5,1,5,2,8,8,1,9,9,3,8,2,7,10,10,0,4,0,2,5,7,4,4,2,0,7,7,1,0,1,5,4,7,7,5,7,2,2,10,0
n115,7,8,3,7,7,3,5,0,2,1,5,1,5,2,8,8,1,9,9,3,8,2,7,10,10,0,4,0,0,5,7,4,4,2,0,7,7,1,0,1,5,4,7,7,5,7,2,2,10,0
n122,7,0,0,7,7,3,5,0,9,2,0,1,5,2,8,8,1,0,9,3,8,2,7,10,10,9,4,5,0,5,7,4,4,2,10,6,7,1,0,1,5,4,7,7,5,7,2,2,10,0
n121,7,6,0,7,7,3,5,0,9,4,0,1,5,2,8,8,1,0,9,3,8,2,7,10,10,9,4,0,0,5,7,4,4,2,10,0,7,1,0,1,5,4,7,7,5,7,2,2,10,0
n124,7,4,0,7,7,3,5,0,9,0,0,1,5,2,8,8,1,7,9,3,8,2,7,10,10,9,4,0,0,5,7,4,4,2,10,4,7,1,5,1,5,4,7,7,5,7,2,2,10,0
n123,7,0,0,7,7,3,5,0,9,0,0,1,5,2,8,8,1,0,9,3,8,2,7,10,10,9,4,0,0,5,7,4,4,2,10,0,7,1,0,1,5,4,7,7,5,7,2,2,10,0
n128,7,0,0,7,7,3,5,3,6,0,2,1,5,2,8,8,1,0,9,3,8,2,7,10,10,9,4,0,1,5,7,4,4,2,10,4,7,1,8,1,5,4,7,7,5,7,2,2,10,0
n127,7,0,1,7,7,3,5,3,6,0,2,1,5,2,8,8,1,0,9,3,8,2,7,10,10,9,4,0,0,5,7,4,4,2,10,4,7,1,8,1,5,4,7,7,5,7,2,2,10,0
n130,7,9,0,7,7,3,5,3,6,2,0,1,5,2,8,8,1,0,9,3,8,2,7,10,10,9,4,1,0,5,7,4,4,2,10,4,7,1,1,1,5,4,7,7,5,7,2,2,10,8
n129,7,0,0,7,7,3,5,3,6,2,0,1,5,2,8,8,1,2,9,3,8,2,7,10,10,9,4,0,6,5,7,4,4,2,10,4,7,1,0,1,5,4,7,7,5,7,2,2,10,10
n142,5,5,6,7,7,0,5,0,7,0,5,3,5,5,8,8,1,10,2,10,8,2,7,10,4,6,4,0,7,7,7,4,3,3,4,0,9,1,0,10,5,4,1,7,5,8,8,2,0,7
n141,5,5,6,7,7,7,5,0,7,0,5,0,5,5,8,8,1,10,2,10,8,2,7,10,4,6,4,0,0,7,7,4,3,3,4,0,9,1,0,10,5,4,1,7,5,0,0,2,0,0
n144,5,5,6,7,7,0,5,0,0,5,5,0,5,5,8,8,1,10,2,10,8,2,7,10,4,6,4,0,5,7,7,4,3,3,4,0,9,1,0,10,5,4,1,7,5,9,0,2,0,0
n143,5,5,6,7,7,0,5,0,0,0,5,1,5,5,8,8,1,10,2,10,8,2,7,10,4,6,4,0,5,7,7,4,3,3,4,0,9,1,0,10,5,4,1,7,5,9,0,2,0,6
n148,0,2,6,7,7,2,5,3,5,6,5,0,5,5,8,8,1,10,1,10,8,2,7,10,4,6,4,9,5,7,7,4,3,3,4,8,9,1,0,10,5,4,0,7,5,4,2,2,6,0
n147,0,2,6,7,7,2,5,3,5,6,5,0,5,5,8,8,1,10,8,10,8,2,7,10,4,6,4,9,5,7,7,4,3,3,4,0,9,1,0,10,5,4,1,7,5,4,2,2,6,0
n150,0,0,6,7,7,5,5,0,5,6,5,0,5,5,8,8,1,10,0,10,8,2,7,10,4,6,4,0,0,7,7,4,3,3,4,1,9,1,0,10,5,4,0,7,5,7,4,2,4,0
n149,10,0,6,7,7,0,5,0,5,10,5,0,5,5,8,8,1,10,0,10,8,2,7,10,4,6,4,0,0,7,7,4,3,3,4,0,9,1,0,10,5,4,0,7,5,0,4,2,4,0
n156,0,6,6,7,7,6,5,4,0,0,0,2,5,5,8,8,1,10,0,10,8,2,7,10,4,6,4,1,0,7,7,4,3,3,4,0,9,1,10,10,5,4,2,7,5,9,0,2,5,0
n155,0,0,6,7,7,6,5,4,3,0,0,0,5,5,8,8,1,10,0,10,8,2,7,10,4,6,4,0,0,7,7,4,3,3,4,0,9,1,10,10,5,4,2,7,5,9,0,2,5,0
n158,0,0,6,7,7,6,5,4,0,0,2,6,5,5,8,8,1,10,5,10,8,2,7,10,4,6,4,10,0,7,7,4,3,3,4,0,9,1,10,10,5,4,2,7,5,0,7,2,5,2
n157,0,0,6,7,7,6,5,4,0,0,0,6,5,5,8,8,1,10,5,10,8,2,7,10,4,6,4,0,0,7,7,4,3,3,4,0,9,1,10,10,5,4,2,7,5,0,7,2,5,2
n162,3,0,6,7,7,6,5,0,0,8,7,0,5,5,8,8,1,10,0,10,8,2,7,10,4,6,4,8,10,7,7,4,3,3,4,9,9,1,10,10,5,4,2,7,5,0,0,2,5,5
n161,3,7,6,7,7,6,5,7,0,8,7,0,5,5,8,8,1,10,0,10,8,2,7,10,4,6,4,8,10,7,7,4,3,3,4,9,9,1,10,10,5,4,2,7,5,0,0,2,5,0
n164,3,0,6,7,7,6,5,0,5,10,7,1,5,5,8,8,1,10,0,10,8,2,7,10,4,6,4,0,0,7,7,4,3,3,4,0,9,1,10,10,5,4,2,7,5,0,0,2,5,0
n163,3,0,6,7,7,6,5,7,8,10,7,0,5,5,8,8,1,10,7,10,8,2,7,10,4,6,4,0,0,7,7,4,3,3,4,0,9,1,10,10,5,4,2,7,5,6,0,2,5,0
n172,10,3,6,7,7,0,5,10,5,10,4,9,5,5,8,8,1,10,0,10,8,2,7,10,4,2,4,6,1,2,7,4,5,3,4,0,9,1,6,0,5,4,8,7,5,10,0,2,10,0
n171,10,3,6,7,7,10,5,10,5,10,4,9,5,5,8,8,1,10,0,10,8,2,7,10,4,2,4,0,1,2,7,4,7,3,4,0,9,1,6,0,5,4,8,7,5,10,6,2,10,0
n174,10,0,6,7,7,0,5,10,5,10,4,9,5,5,8,8,1,10,5,10,8,2,7,10,4,2,4,0,1,2,7,4,0,3,4,6,9,1,6,9,5,4,8,7,5,10,0,2,10,0
n173,10,4,6,7,7,0,5,10,5,10,4,9,5,5,8,8,1,10,3,10,8,2,7,10,4,2,4,0,1,2,7,4,0,3,4,6,9,1,6,9,5,4,8,7,5,10,0,2,10,0
n178,10,9,6,7,7,0,5,0,5,10,4,0,5,5,8,8,1,10,4,10,8,2,7,10,4,2,4,4,1,2,7,4,0,3,4,4,9,1,6,9,5,4,8,7,5,10,3,2,0,3
n177,10,9,6,7,7,0,5,0,5,10,4,2,5,5,8,8,1,10,4,10,8,2,7,10,4,2,4,4,1,2,7,4,0,3,4,4,9,1,6,9,5,4,8,7,5,10,3,2,3,6
n180,10,0,6,7,7,0,5,0,5,10,4,0,5,5,8,8,1,10,4,10,8,2,7,10,4,2,4,0,1,2,7,4,7,3,4,4,9,1,6,9,5,4,8,7,5,10,3,2,0,0
n179,10,0,6,7,7,0,5,0,5,10,4,5,5,5,8,8,1,10,4,10,8,2,7,10,4,2,4,0,1,2,7,4,7,3,4,4,9,1,6,9,5,4,8,7,5,10,3,2,0,0
n186,10,0,6,7,7,2,5,5,5,0,6,0,5,5,8,8,1,10,0,10,8,2,7,10,4,2,4,9,1,6,7,4,0,3,4,0,9,1,1,7,5,4,0,7,5,1,0,2,1,0
n185,10,0,6,7,7,2,5,5,5,0,4,0,5,5,8,8,1,10,0,10,8,2,7,10,4,2,4,0,1,6,7,4,0,3,4,0,9,1,0,7,5,4,0,7,5,1,0,2,0,0
n188,10,0,6,7,7,2,5,5,5,9,0,0,5,5,8,8,1,10,5,10,8,2,7,10,4,5,4,0,1,6,7,4,0,3,4,3,9,1,7,7,5,4,0,7,5,0,0,2,7,3
n187,10,0,6,7,7,2,5,5,5,0,0,0,5,5,8,8,1,10,0,10,8,2,7,10,4,5,4,0,1,6,7,4,0,3,4,8,9,1,0,7,5,4,0,7,5,0,0,2,0,0
n192,10,8,6,7,7,0,5,5,5,0,10,7,5,5,8,8,1,10,0,10,8,2,7,10,4,0,4,6,1,1,7,4,4,3,4,9,9,1,10,7,5,4,0,7,5,0,10,2,0,4
n191,10,0,6,7,7,0,5,5,5,6,0,7,5,5,8,8,1,10,0,10,8,2,7,10,4,0,4,6,1,1,7,4,4,3,4,0,9,1,6,7,5,4,1,7,5,0,0,2,0,4
n194,10,7,6,7,7,0,5,5,5,0,8,0,5,5,8,8,1,10,1,10,8,2,7,10,4,0,4,0,1,1,7,4,0,3,4,0,9,1,0,7,5,4,0,7,5,0,6,2,9,4
n193,10,7,6,7,7,0,5,5,5,0,0,0,5,5,8,8,1,10,3,10,8,2,7,10,4,0,4,0,1,1,7,4,5,3,4,0,9,1,0,7,5,4,0,7,5,0,0,2,6,4
n204,1,4,0,7,7,4,5,10,0,0,6,7,5,5,8,8,1,10,8,10,8,2,7,10,0,0,4,3,0,3,7,4,0,3,6,0,9,1,0,0,5,4,0,7,5,4,0,2,0,0
n203,1,4,0,7,7,4,5,10,0,0,6,7,5,5,8,8,1,10,8,10,8,2,7,10,5,7,4,0,0,3,7,4,0,3,6,0,9,1,0,0,5,4,0,7,5,4,0,2,0,0
n206,1,4,0,7,7,4,5,10,0,10,6,7,5,5,8,8,1,10,0,10,8,2,7,10,6,0,4,0,0,3,7,4,0,3,0,8,9,1,0,0,5,4,5,7,5,4,0,2,10,0
n205,1,4,0,7,7,4,5,10,3,10,6,7,5,5,8,8,1,10,7,10,8,2,7,10,6,4,4,0,0,3,7,4,3,3,0,8,9,1,2,0,5,4,5,7,5,4,0,2,10,8
n210,1,0,0,7,7,4,5,10,0,0,6,7,5,5,8,8,1,10,10,10,8,2,7,10,0,0,4,9,2,3,7,4,5,3,4,0,9,1,6,3,5,4,1,7,5,4,0,2,0,0
n209,1,0,0,7,7,4,5,10,0,0,6,7,5,5,8,8,1,10,10,10,8,2,7,10,0,8,4,0,2,3,7,4,5,3,4,0,9,1,6,3,5,4,1,7,5,4,0,2,2,0
n212,1,0,0,7,7,4,5,10,0,0,6,7,5,5,8,8,1,10,10,10,8,2,7,10,0,0,4,0,2,3,7,4,7,3,0,0,9,1,6,3,5,4,1,7,5,4,6,2,0,0
n211,1,0,1,7,7,4,5,10,0,5,6,7,5,5,8,8,1,10,10,10,8,2,7,10,0,4,4,0,2,3,7,4,7,3,0,0,9,1,6,3,5,4,1,7,5,4,6,2,0,0
n218,1,0,0,7,7,4,5,10,9,0,6,6,5,5,8,8,1,10,1,10,8,2,7,10,0,0,4,0,0,3,7,4,3,3,8,4,9,1,0,8,5,4,0,7,5,4,7,2,6,0
n217,1,9,1,7,7,4,5,10,0,0,6,6,5,5,8,8,1,10,1,10,8,2,7,10,0,0,4,0,0,3,7,4,3,3,8,4,9,1,0,8,5,4,0,7,5,4,7,2,6,0
n220,1,1,10,7,7,4,5,10,9,0,6,0,5,5,8,8,1,10,1,10,8,2,7,10,2,0,4,0,0,3,7,4,3,3,4,4,9,1,0,8,5,4,10,7,5,4,10,2,0,0
n219,1,1,10,7,7,4,5,10,9,6,6,0,5,5,8,8,1,10,1,10,8,2,7,10,2,0,4,0,0,3,7,4,3,3,0,4,9,1,0,8,5,4,10,7,5,4,10,2,0,0
n224,1,0,0,7,7,4,5,10,1,0,6,0,5,5,8,8,1,10,1,10,8,2,7,10,0,5,4,2,0,3,7,4,0,3,8,4,9,1,6,8,5,4,6,7,5,4,0,2,9,0
n223,1,0,7,7,7,4,5,10,1,9,6,0,5,5,8,8,1,10,1,10,8,2,7,10,0,5,4,2,0,3,7,4,2,3,8,4,9,1,6,8,5,4,0,7,5,4,1,2,9,0
n226,1,0,0,7,7,4,5,10,1,0,6,0,5,5,8,8,1,10,1,10,8,2,7,10,9,5,4,8,0,3,7,4,0,3,2,4,9,1,0,8,5,4,0,7,5,4,4,2,9,0
n225,1,0,0,7,7,4,5,10,1,6,6,0,5,5,8,8,1,10,1,10,8,2,7,10,9,5,4,0,0,3,7,4,0,3,2,4,9,1,0,8,5,4,0,7,5,4,4,2,9,8
n234,1,1,6,7,7,2,5,10,9,0,0,2,5,5,8,8,1,10,9,10,8,2,7,10,1,6,4,5,10,3,7,4,8,3,4,7,9,1,0,7,5,4,10,7,5,7,0,2,5,6
n233,1,1,6,7,7,2,5,10,9,0,0,2,5,5,8,8,1,10,9,10,8,2,7,10,1,6,4,5,10,3,7,4,8,3,4,7,9,1,6,7,5,4,10,7,5,7,3,2,5,6
n236,1,1,6,7,7,2,5,10,0,0,4,2,5,5,8,8,1,10,9,10,8,2,7,10,1,6,4,5,0,3,7,4,0,3,0,7,9,1,0,7,5,4,10,7,5,7,7,2,5,6
n235,1,1,6,7,7,2,5,10,5,0,0,2,5,5,8,8,1,10,9,10,8,2,7,10,1,6,4,5,0,3,7,4,0,3,0,7,9,1,10,7,5,4,10,7,5,7,0,2,5,6
n240,1,1,6,7,7,2,5,10,4,7,0,2,5,5,8,8,1,10,9,10,8,2,7,10,0,6,4,5,0,3,7,4,0,3,0,7,9,1,0,7,5,4,10,7,5,0,1,2,5,6
n239,1,1,6,7,7,2,5,10,4,0,0,2,5,5,8,8,1,10,9,10,8,2,7,10,2,6,4,5,0,3,7,4,0,3,0,7,9,1,0,7,5,4,10,7,5,0,1,2,5,6
n242,1,1,6,7,7,2,5,10,0,0,1,2,5,5,8,8,1,10,9,10,8,2,7,10,0,6,4,5,0,3,7,4,0,3,0,7,9,1,0,7,5,4,10,7,5,0,1,2,5,6
n241,1,1,6,7,7,2,5,10,0,0,1,2,5,5,8,8,1,10,9,10,8,2,7,10,0,6,4,5,0,3,7,4,0,3,0,7,9,1,0,7,5,4,10,7,5,0,1,2,5,6
n248,1,1,6,7,7,2,5,10,10,6,2,2,5,5,8,8,1,10,9,10,8,2,7,10,0,0,4,5,0,3,7,4,6,3,2,8,9,1,0,7,5,4,7,7,5,0,0,2,5,6
n247,1,1,6,7,7,2,5,10,10,6,2,2,5,5,8,8,1,10,9,10,8,2,7,10,0,0,4,5,0,3,7,4,6,3,2,8,9,1,0,7,5,4,7,7,5,0,0,2,5,6
n250,1,1,6,7,7,2,5,10,10,6,2,2,5,5,8,8,1,10,9,10,8,2,7,10,1,0,4,5,0,3,7,4,6,3,2,8,9,1,0,7,5,4,0,7,5,0,1,2,5,6
n249,1,1,6,7,7,2,5,10,10,6,2,2,5,5,8,8,1,10,9,10,8,2,7,10,1,0,4,5,5,3,7,4,6,3,2,8,9,1,5,7,5,4,0,7,5,5,0,2,5,6
n254,1,1,6,7,7,2,5,10,10,3,0,2,5,5,8,8,1,10,9,10,8,2,7,10,0,0,4,5,0,3,7,4,1,3,2,8,9,1,0,7,5,4,0,7,5,0,0,2,5,6
n253,1,1,6,7,7,2,5,10,10,3,4,2,5,5,8,8,1,10,9,10,8,2,7,10,6,1,4,5,9,3,7,4,0,3,2,8,9,1,0,7,5,4,0,7,5,0,0,2,5,6
n256,1,1,6,7,7,2,5,10,10,3,0,2,5,5,8,8,1,10,9,10,8,2,7,10,0,0,4,5,0,3,7,4,4,3,2,8,9,1,0,7,5,4,0,7,5,0,0,2,5,6
n255,1,1,6,7,7,2,5,10,10,3,0,2,5,5,8,8,1,10,9,10,8,2,7,10,0,0,4,5,0,3,7,4,0,3,2,8,9,1,0,7,5,4,0,7,5,0,3,2,5,6
n270,0,0,0,7,0,4,5,3,6,1,3,3,5,9,10,4,1,4,2,2,6,1,7,10,0,0,4,1,10,7,7,6,10,10,9,4,3,1,0,0,5,4,5,0,5,10,5,2,0,1
n269,0,0,0,7,0,4,5,3,6,1,3,3,5,9,10,4,1,4,2,2,6,1,7,10,0,0,4,1,10,0,7,6,10,10,9,4,3,1,0,0,5,4,0,6,5,10,5,2,0,1
n272,0,0,0,7,0,4,5,3,6,1,3,3,5,9,10,4,1,4,2,6,6,1,7,10,0,0,4,1,10,0,7,6,10,10,9,4,3,1,0,0,5,4,0,0,5,10,5,2,5,1
n271,5,0,0,7,0,4,5,3,6,1,3,3,5,9,10,4,1,4,2,6,6,1,7,10,0,8,4,1,10,1,7,6,10,10,9,4,3,1,0,0,5,4,0,0,5,10,5,2,5,1
