cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n32,0,4,3,3,9,10,1,9,6,0,7,1,7,0,4,3,5,0,9,5,0,9,8,8,1,0,4,3,0,7,5,5,3,2,0,6,5,7,10,7,2,5,7,3,5,8,3,6,7,5
n31,2,4,3,3,9,10,1,9,6,0,7,1,7,0,4,3,5,0,9,5,0,9,8,8,1,0,4,3,0,7,5,5,3,2,0,6,5,7,10,7,2,5,7,3,5,8,3,6,7,5
n36,0,4,3,3,9,4,1,9,6,0,7,1,1,8,0,3,5,0,9,5,0,9,6,8,1,8,4,3,0,7,5,5,3,2,3,1,5,7,10,7,2,0,7,3,5,8,3,6,7,5
n35,0,4,3,3,9,4,1,9,6,5,7,1,0,8,8,3,5,0,9,5,0,9,0,8,1,0,4,3,0,7,5,5,3,2,3,1,5,7,10,7,2,0,7,3,5,8,3,6,7,5
n38,0,4,3,3,9,0,1,9,6,0,7,1,0,8,0,3,5,0,9,5,0,9,0,8,1,5,4,3,6,7,5,5,3,2,3,0,5,7,10,7,2,0,7,3,5,8,3,6,7,5
n37,0,4,3,3,9,0,1,9,6,0,7,1,0,8,1,3,5,0,9,5,4,9,0,8,1,5,4,3,6,7,5,5,3,2,3,0,5,7,10,7,2,0,7,3,5,8,3,6,7,5
n46,4,0,3,3,9,0,1,9,6,0,7,1,0,0,7,3,5,0,9,5,6,9,9,5,0,0,4,3,0,7,5,5,3,9,6,9,6,7,10,7,2,0,7,3,5,0,3,6,7,5
n45,4,0,3,3,9,0,1,9,6,0,7,1,0,0,7,3,5,0,9,5,6,9,9,0,0,0,4,3,9,7,5,5,3,0,6,9,6,7,10,7,2,0,7,3,5,0,3,6,7,5
n48,0,0,3,3,9,0,1,9,6,0,7,1,8,3,7,3,5,4,9,5,6,9,8,0,0,0,4,3,0,7,5,5,3,0,6,9,0,7,10,7,2,0,7,3,5,0,3,6,7,5
n47,0,0,3,3,9,6,1,9,6,1,7,1,0,0,7,3,5,4,9,5,6,9,0,0,5,0,4,3,0,7,5,5,3,0,6,9,0,7,10,7,2,0,7,3,5,5,3,6,7,5
n52,0,0,3,3,9,0,1,9,6,2,7,1,0,1,7,3,5,0,9,5,6,9,0,0,0,6,4,3,0,7,5,5,3,6,6,9,0,7,10,7,2,5,7,3,5,9,3,6,7,5
n51,5,0,3,3,9,0,1,9,6,0,7,1,0,0,7,3,5,0,9,5,6,9,0,10,0,6,4,3,0,7,5,5,3,6,6,9,0,7,10,7,2,5,7,3,5,0,3,6,7,5
n54,5,0,3,3,9,0,1,9,6,0,7,1,0,0,7,3,5,4,9,5,6,9,0,8,0,0,4,3,0,7,5,5,3,6,6,9,2,7,10,7,2,5,7,3,5,6,3,6,7,5
n53,5,3,3,3,9,0,1,9,6,0,7,1,0,0,7,3,5,0,9,5,6,9,4,0,0,0,4,3,0,7,5,5,3,6,6,9,2,7,10,7,2,5,7,3,5,6,3,6,7,5
n60,0,0,3,3,9,0,1,9,6,1,7,1,8,2,3,3,5,0,9,5,6,9,0,7,0,3,4,3,0,7,5,5,3,4,0,9,9,7,10,7,2,3,7,3,5,9,3,6,7,5
n59,8,0,3,3,9,5,1,9,6,0,7,1,6,2,0,3,5,0,9,5,6,9,0,7,0,3,4,3,0,7,5,5,3,4,0,9,6,7,10,7,2,3,7,3,5,9,3,6,7,5
n62,0,0,3,3,9,0,1,9,6,0,7,1,0,2,0,3,5,0,9,5,6,9,1,7,2,0,4,3,8,7,5,5,3,4,0,9,4,7,10,7,2,3,7,3,5,9,3,6,7,5
n61,0,0,3,3,9,0,1,9,6,0,7,1,0,2,0,3,5,4,9,5,6,9,0,7,2,0,4,3,0,7,5,5,3,4,0,9,0,7,10,7,2,3,7,3,5,9,3,6,7,5
n66,6,5,3,3,9,0,1,9,6,9,7,1,0,2,4,3,5,8,9,5,6,9,0,7,2,0,4,3,7,7,5,5,3,4,0,9,0,7,10,7,2,0,7,3,5,9,3,6,7,5
n65,6,5,3,3,9,0,1,9,6,0,7,1,4,2,4,3,5,0,9,5,6,9,0,7,2,0,4,3,7,7,5,5,3,4,0,9,0,7,10,7,2,0,7,3,5,9,3,6,7,5
n68,6,5,3,3,9,4,1,9,6,0,7,1,5,2,4,3,5,9,9,5,6,9,5,7,2,0,4,3,7,7,5,5,3,4,0,9,9,7,10,7,2,0,7,3,5,9,3,6,7,5
n67,6,5,3,3,9,4,1,9,6,0,7,1,5,2,4,3,5,0,9,5,6,9,5,7,2,0,4,3,7,7,5,5,3,4,0,9,7,7,10,7,2,0,7,3,5,9,3,6,7,5
n78,1,8,3,3,9,5,1,9,6,4,7,1,9,8,9,3,0,8,9,5,0,9,0,3,4,4,4,3,9,0,5,5,3,2,10,10,5,7,3,5,2,3,7,3,5,0,3,6,7,5
n77,1,8,3,3,9,5,1,9,6,4,7,1,0,8,9,3,0,8,9,5,0,9,0,3,4,4,4,3,0,0,5,5,3,2,10,10,5,7,3,5,2,3,7,3,5,0,3,6,7,5
n80,1,8,3,3,9,5,1,9,6,4,7,1,0,8,9,3,7,8,9,5,0,9,5,7,4,4,4,3,10,0,5,5,3,2,10,10,5,7,3,5,2,0,7,3,5,0,3,6,7,5
n79,1,8,3,3,9,5,1,9,6,4,7,1,0,8,9,3,0,8,9,5,4,9,5,0,4,4,4,3,10,0,5,5,3,2,10,10,5,7,3,5,2,0,7,3,5,0,3,6,7,5
n84,1,0,3,3,9,0,1,9,6,4,7,1,0,8,9,3,0,8,9,5,4,9,0,1,4,4,4,3,2,0,5,5,3,2,10,10,0,7,3,5,2,0,7,3,5,8,3,6,7,5
n83,1,0,3,3,9,0,1,9,6,4,7,1,0,8,9,3,0,8,9,5,0,9,0,1,4,4,4,3,2,0,5,5,3,2,10,10,0,7,3,5,2,0,7,3,5,8,3,6,7,5
n86,1,6,3,3,9,0,1,9,6,4,7,1,0,8,9,3,0,8,9,5,0,9,0,1,4,4,4,3,0,0,5,5,3,2,10,10,0,7,3,5,2,5,7,3,5,8,3,6,7,5
n85,1,6,3,3,9,0,1,9,6,4,7,1,0,8,9,3,0,8,9,5,3,9,8,1,4,4,4,3,0,0,5,5,3,2,10,10,10,7,3,5,2,5,7,3,5,8,3,6,7,5
n92,10,10,3,3,9,0,1,9,6,4,7,1,3,8,9,3,8,8,9,5,0,9,0,0,4,4,4,3,3,0,5,5,3,2,10,1,9,7,3,5,2,0,7,3,5,0,3,6,7,5
n91,10,10,3,3,9,0,1,9,6,4,7,1,0,8,9,3,8,8,9,5,0,9,5,4,4,4,4,3,3,0,5,5,3,2,10,1,9,7,3,5,2,2,7,3,5,0,3,6,7,5
n94,10,10,3,3,9,0,1,9,6,4,7,1,7,8,9,3,8,8,9,5,4,9,0,1,4,4,4,3,1,0,5,5,3,2,10,1,1,7,3,5,2,5,7,3,5,0,3,6,7,5
n93,10,10,3,3,9,0,1,9,6,4,7,1,7,8,9,3,8,8,9,5,0,9,4,1,4,4,4,3,0,0,5,5,3,2,10,1,1,7,3,5,2,0,7,3,5,7,3,6,7,5
n98,10,4,3,3,9,0,1,9,6,4,7,1,0,8,9,3,8,8,9,5,2,9,3,0,4,4,4,3,0,10,5,5,3,2,10,1,8,7,3,5,2,4,7,3,5,0,3,6,7,5
n97,10,4,3,3,9,0,1,9,6,4,7,1,0,8,9,3,8,8,9,5,2,9,3,0,4,4,4,3,0,10,5,5,3,2,10,1,8,7,3,5,2,4,7,3,5,0,3,6,7,5
n100,10,4,3,3,9,5,1,9,6,4,7,1,1,8,9,3,8,8,9,5,2,9,3,0,4,4,4,3,7,10,5,5,3,2,10,1,0,7,3,5,2,4,7,3,5,0,3,6,7,5
n99,10,4,3,3,9,5,1,9,6,4,7,1,8,8,9,3,8,8,9,5,2,9,3,0,4,4,4,3,7,10,5,5,3,2,10,1,0,7,3,5,2,4,7,3,5,0,3,6,7,5
n108,8,4,3,3,9,0,1,9,6,2,7,1,1,9,0,3,4,10,9,5,0,9,0,0,4,10,4,3,0,3,5,5,3,10,10,0,1,7,8,5,2,10,7,3,5,0,3,6,7,5
n107,0,4,3,3,9,0,1,9,6,2,7,1,1,9,10,3,4,10,9,5,8,9,0,0,4,10,4,3,0,3,5,5,3,10,10,0,1,7,0,5,2,10,7,3,5,0,3,6,7,5
n110,9,4,3,3,9,8,1,9,6,2,7,1,1,9,0,3,0,10,9,5,0,9,0,0,4,6,4,3,5,3,5,5,3,10,10,3,1,7,0,5,2,10,7,3,5,3,3,6,7,5
n109,9,4,3,3,9,0,1,9,6,2,7,1,1,9,0,3,0,10,9,5,4,9,0,0,4,0,4,3,5,3,5,5,3,10,10,3,1,7,0,5,2,10,7,3,5,3,3,6,7,5
n114,0,0,3,3,9,0,1,9,6,2,7,1,1,9,8,3,0,10,9,5,0,9,7,0,4,1,4,3,5,3,5,5,3,4,10,0,1,7,8,5,2,0,7,3,5,0,3,6,7,5
n113,0,0,3,3,9,0,1,9,6,2,7,1,1,9,5,3,0,10,9,5,0,9,7,0,4,0,4,3,5,3,5,5,3,4,10,0,1,7,8,5,2,4,7,3,5,3,3,6,7,5
n116,0,0,3,3,9,9,1,9,6,2,7,1,1,9,0,3,0,10,9,5,2,9,0,0,4,6,4,3,5,3,5,5,3,3,10,0,1,7,8,5,2,10,7,3,5,0,3,6,7,5
n115,7,0,3,3,9,4,1,9,6,2,7,1,1,9,0,3,0,10,9,5,2,9,0,3,4,6,4,3,5,3,5,5,3,3,10,6,1,7,8,5,2,0,7,3,5,10,3,6,7,5
n122,0,0,3,3,9,7,1,9,6,9,7,1,1,0,0,3,0,10,9,5,2,9,8,0,4,5,4,3,6,0,5,5,3,0,10,5,9,7,0,5,2,4,7,3,5,0,3,6,7,5
n121,0,0,3,3,9,7,1,9,6,9,7,1,1,0,3,3,0,10,9,5,2,9,8,0,4,5,4,3,6,0,5,5,3,0,10,5,9,7,0,5,2,4,7,3,5,0,3,6,7,5
n124,0,10,3,3,9,8,1,9,6,9,7,1,1,0,0,3,0,10,9,5,8,9,8,10,4,0,4,3,6,3,5,5,3,0,10,3,9,7,0,5,2,4,7,3,5,0,3,6,7,5
n123,0,10,3,3,9,8,1,9,6,9,7,1,1,5,0,3,0,10,9,5,0,9,8,10,4,0,4,3,6,3,5,5,3,0,10,3,9,7,0,5,2,4,7,3,5,0,3,6,7,5
n128,0,0,3,3,9,0,1,9,6,5,7,1,1,5,0,3,0,10,9,5,7,9,0,0,4,3,4,3,6,4,5,5,3,3,10,0,0,7,7,5,2,4,7,3,5,10,3,6,7,5
n127,0,0,3,3,9,0,1,9,6,0,7,1,1,5,0,3,0,10,9,5,0,9,0,0,4,3,4,3,6,4,5,5,3,3,10,7,0,7,0,5,2,4,7,3,5,10,3,6,7,5
n130,0,4,3,3,9,0,1,9,6,0,7,1,1,0,0,3,0,10,9,5,0,9,0,0,4,0,4,3,6,4,5,5,3,3,10,8,0,7,0,5,2,4,7,3,5,6,3,6,7,5
n129,3,4,3,3,9,2,1,9,6,0,7,1,1,0,0,3,6,10,9,5,0,9,0,0,4,0,4,3,6,4,5,5,3,3,10,8,0,7,0,5,2,4,7,3,5,6,3,6,7,5
n142,4,0,3,3,0,4,1,10,6,0,6,9,8,0,1,3,0,6,9,5,6,9,8,10,7,5,4,3,8,0,5,5,7,9,9,1,0,1,9,9,8,8,7,8,5,5,3,6,10,5
n141,4,0,3,3,0,0,1,10,6,0,6,9,8,5,1,3,0,6,9,5,6,9,8,10,7,5,4,3,8,10,5,5,7,9,0,1,0,1,9,9,8,8,7,8,5,5,3,6,10,5
n144,4,0,3,3,0,8,1,10,6,0,0,9,4,0,1,3,6,6,9,5,6,9,8,10,7,5,4,3,8,1,5,5,7,9,0,1,1,1,9,9,8,8,7,8,5,5,3,6,10,5
n143,4,0,3,3,0,0,1,10,6,3,0,9,10,0,1,3,4,6,9,5,6,9,8,10,7,5,4,3,8,1,5,5,7,9,0,1,0,1,9,9,8,8,7,8,5,5,3,6,10,5
n148,4,10,3,3,8,0,1,0,6,0,1,9,9,1,1,3,0,6,9,5,0,9,8,10,7,5,4,3,8,5,5,5,7,9,0,1,3,1,9,9,8,8,7,8,5,5,3,6,10,5
n147,4,0,3,3,8,0,1,0,6,0,1,9,9,1,1,3,0,6,9,5,0,9,8,10,7,5,4,3,8,0,5,5,7,9,0,1,3,1,9,9,8,8,7,8,5,5,3,6,10,5
n150,4,0,3,3,8,0,1,0,6,0,1,9,9,1,1,3,8,6,9,5,0,9,8,10,7,5,4,3,8,0,5,5,7,9,0,1,3,1,9,9,8,8,7,8,5,5,3,6,10,5
n149,4,0,3,3,8,4,1,5,6,9,1,9,9,1,1,3,0,6,9,5,9,9,8,10,7,5,4,3,8,0,5,5,7,9,0,1,3,1,9,9,8,8,7,8,5,5,3,6,10,5
n156,4,0,3,3,3,0,1,0,6,0,8,9,0,0,1,3,6,6,9,5,4,9,8,10,9,5,4,3,8,7,5,5,7,0,9,1,8,1,9,9,8,8,7,8,5,5,3,6,7,5
n155,4,0,3,3,3,10,1,6,6,0,8,9,0,0,1,3,6,6,9,5,0,9,8,10,9,5,4,3,8,7,5,5,7,0,0,1,8,1,9,9,8,8,7,8,5,5,3,6,7,5
n158,4,0,3,3,3,0,1,0,6,1,7,9,0,1,1,3,6,6,9,5,0,9,8,10,9,5,4,3,8,7,5,5,7,1,5,1,8,1,9,9,8,8,7,8,5,5,3,6,7,5
n157,4,0,3,3,3,0,1,0,6,0,7,9,0,0,1,3,6,6,9,5,4,9,8,10,9,5,4,3,8,7,5,5,7,1,5,1,8,1,9,9,8,8,7,8,5,5,3,6,7,5
n162,4,8,3,3,3,6,1,0,6,0,0,9,0,0,1,3,1,6,9,5,10,9,8,10,10,5,4,3,8,7,5,5,7,0,4,1,0,1,9,9,8,8,7,8,5,5,3,6,7,5
n161,4,8,3,3,3,6,1,0,6,0,0,9,0,0,1,3,3,6,9,5,10,9,8,10,0,5,4,3,8,7,5,5,7,0,4,1,0,1,9,9,8,8,7,8,5,5,3,6,7,5
n164,4,8,3,3,3,0,1,0,6,0,2,9,0,5,1,3,0,6,9,5,3,9,8,10,0,5,4,3,8,7,5,5,7,3,9,1,0,1,9,9,8,8,7,8,5,5,3,6,7,5
n163,4,8,3,3,3,0,1,0,6,0,0,9,0,0,1,3,0,6,9,5,3,9,8,10,0,5,4,3,8,7,5,5,7,3,10,1,0,1,9,9,8,8,7,8,5,5,3,6,7,5
n172,4,0,3,3,0,8,1,0,6,0,5,9,0,6,1,3,0,6,9,5,6,9,0,10,6,8,4,3,8,8,5,5,0,3,9,1,8,1,9,9,0,8,7,9,5,0,3,6,0,5
n171,4,0,3,3,0,8,1,0,6,0,5,9,0,6,1,3,0,6,9,5,6,9,0,10,6,8,4,3,8,8,5,5,0,3,9,1,8,1,9,9,0,8,7,9,5,0,3,6,0,5
n174,4,0,3,3,1,8,1,0,6,9,5,9,0,6,1,3,0,6,9,5,6,9,0,10,6,8,4,3,8,8,5,5,0,3,9,1,8,1,9,9,2,8,7,9,5,7,3,6,0,5
n173,4,0,3,3,1,8,1,0,6,9,5,9,0,6,1,3,5,6,9,5,6,9,0,10,6,8,4,3,8,8,5,5,0,3,9,1,8,1,9,9,2,8,7,9,5,7,3,6,7,5
n178,4,0,3,3,9,8,1,8,6,0,5,9,0,0,1,3,0,6,9,5,6,9,6,10,6,8,4,3,8,0,5,5,5,3,0,1,8,1,9,9,7,8,7,9,5,6,3,6,0,5
n177,4,0,3,3,9,8,1,8,6,0,5,9,0,0,1,3,0,6,9,5,6,9,6,10,6,8,4,3,8,2,5,5,5,3,0,1,8,1,9,9,0,8,7,9,5,6,3,6,0,5
n180,4,0,3,3,9,8,1,8,6,0,5,9,3,10,1,3,0,6,9,5,6,9,6,10,6,8,4,3,8,0,5,5,5,3,0,1,8,1,9,9,0,8,7,9,5,0,3,6,2,5
n179,4,0,3,3,9,8,1,8,6,0,5,9,3,10,1,3,8,6,9,5,6,9,6,10,6,8,4,3,8,8,5,5,5,3,0,1,8,1,9,9,0,8,7,9,5,4,3,6,0,5
n186,4,8,3,3,0,6,1,0,6,0,1,9,7,0,1,3,10,6,9,5,0,9,1,10,10,8,4,3,8,9,5,5,0,3,1,1,1,9,9,9,2,8,7,0,5,2,3,6,5,5
n185,4,8,3,3,0,6,1,0,6,0,1,9,7,0,1,3,10,6,9,5,4,9,1,10,10,8,4,3,8,9,5,5,0,3,1,1,1,9,9,9,2,8,7,7,5,2,3,6,5,5
n188,4,8,3,3,4,3,1,4,6,0,1,9,7,0,1,3,10,6,9,5,7,9,1,10,10,8,4,3,8,9,5,5,0,3,1,1,1,9,9,9,0,8,7,0,5,0,3,6,5,5
n187,4,8,3,3,0,3,1,0,6,7,1,9,7,0,1,3,10,6,9,5,7,9,1,10,10,8,4,3,8,9,5,5,0,3,1,1,1,9,9,9,0,8,7,0,5,0,3,6,7,5
n192,4,8,3,3,8,0,1,8,6,0,1,9,1,6,1,3,10,6,9,5,0,9,7,10,8,8,4,3,8,9,5,5,0,3,6,1,0,9,9,9,5,8,7,7,5,0,3,6,3,5
n191,4,8,3,3,2,0,1,8,6,7,1,9,1,0,1,3,10,6,9,5,0,9,0,10,8,8,4,3,8,9,5,5,0,3,6,1,6,9,9,9,5,8,7,7,5,0,3,6,3,5
n194,4,8,3,3,0,0,1,0,6,0,1,9,9,6,1,3,10,6,9,5,10,9,8,10,8,8,4,3,8,9,5,5,0,3,6,1,6,9,9,9,0,8,7,7,5,0,3,6,3,5
n193,4,8,3,3,0,0,1,0,6,3,1,9,8,0,1,3,10,6,9,5,9,9,0,10,8,8,4,3,8,9,5,5,0,3,6,1,0,9,9,9,0,8,7,7,5,0,3,6,3,5
n204,4,0,3,3,0,0,1,0,6,0,2,9,0,2,1,3,9,6,9,5,10,9,0,1,6,3,4,3,4,0,5,5,6,7,10,1,5,0,6,9,8,7,7,8,5,0,3,6,3,5
n203,4,0,3,3,0,3,1,0,6,0,2,9,0,2,1,3,9,6,9,5,10,9,0,0,6,3,4,3,4,0,5,5,6,7,0,1,5,0,6,9,8,0,7,8,5,6,3,6,3,5
n206,4,0,3,3,0,0,1,2,6,0,2,9,0,2,1,3,9,6,9,5,10,9,0,2,6,3,4,3,4,8,5,5,6,7,9,1,0,3,6,9,8,0,7,8,5,0,3,6,0,5
n205,4,0,3,3,0,0,1,0,6,0,2,9,0,2,1,3,9,6,9,5,10,9,0,2,6,3,4,3,4,8,5,5,6,7,9,1,0,0,6,9,8,0,7,8,5,5,3,6,5,5
n210,4,1,3,3,0,4,1,4,6,2,2,9,0,2,1,3,10,6,9,5,10,9,3,0,6,3,4,3,4,0,5,5,6,7,10,1,0,6,6,9,8,2,7,8,5,6,3,6,0,5
n209,4,1,3,3,2,4,1,4,6,2,2,9,0,2,1,3,10,6,9,5,10,9,3,0,6,3,4,3,4,0,5,5,6,7,10,1,0,0,6,9,8,2,7,8,5,6,3,6,0,5
n212,4,1,3,3,3,4,1,0,6,2,2,9,0,2,1,3,10,6,9,5,10,9,0,10,6,3,4,3,4,0,5,5,6,7,10,1,6,0,6,9,8,2,7,8,5,6,3,6,0,5
n211,4,1,3,3,3,4,1,0,6,2,2,9,0,2,1,3,10,6,9,5,10,9,0,10,6,3,4,3,4,0,5,5,6,7,10,1,6,0,6,9,8,2,7,8,5,6,3,6,0,5
n218,4,0,3,3,10,4,1,0,6,3,2,9,9,2,1,3,0,6,9,5,0,9,8,0,3,3,4,3,4,0,5,5,6,7,3,1,0,0,8,9,8,2,7,9,5,4,3,6,10,5
n217,4,0,3,3,10,4,1,0,6,3,2,9,9,2,1,3,0,6,9,5,0,9,0,0,3,3,4,3,4,0,5,5,6,7,3,1,0,0,8,9,8,0,7,9,5,0,3,6,0,5
n220,4,0,3,3,10,9,1,0,6,3,2,9,0,2,1,3,2,6,9,5,0,9,0,0,0,3,4,3,4,0,5,5,6,7,3,1,1,0,8,9,8,8,7,9,5,0,3,6,0,5
n219,4,0,3,3,10,9,1,0,6,3,2,9,0,2,1,3,2,6,9,5,0,9,0,0,0,3,4,3,4,0,5,5,6,7,3,1,1,0,8,9,8,8,7,9,5,4,3,6,0,5
n224,4,0,3,3,10,0,1,4,6,4,2,9,3,2,1,3,1,6,9,5,0,9,5,2,0,3,4,3,4,0,5,5,6,7,3,1,0,0,0,9,8,0,7,4,5,0,3,6,0,5
n223,4,1,3,3,10,7,1,4,6,0,2,9,0,2,1,3,1,6,9,5,0,9,5,2,0,3,4,3,4,0,5,5,6,7,3,1,0,10,0,9,8,0,7,0,5,0,3,6,0,5
n226,4,1,3,3,10,0,1,4,6,0,2,9,0,2,1,3,1,6,9,5,10,9,5,2,0,3,4,3,4,8,5,5,6,7,3,1,0,8,4,9,8,0,7,9,5,0,3,6,0,5
n225,4,1,3,3,10,0,1,4,6,0,2,9,0,2,1,3,1,6,9,5,10,9,5,2,0,3,4,3,4,8,5,5,6,7,3,1,0,8,0,9,8,0,7,9,5,10,3,6,0,5
n234,4,3,3,3,2,2,1,0,6,8,2,9,8,2,1,3,1,6,9,5,5,9,0,6,0,3,4,3,4,0,5,5,6,1,1,1,1,0,7,9,8,0,7,0,5,9,3,6,1,5
n233,4,3,3,3,2,2,1,9,6,8,2,9,8,2,1,3,1,6,9,5,5,9,0,0,0,3,4,3,4,0,5,5,6,0,1,1,1,0,7,9,8,0,7,6,5,9,3,6,0,5
n236,4,3,3,3,2,2,1,0,6,8,2,9,8,2,1,3,1,6,9,5,5,9,0,0,0,3,4,3,4,9,5,5,6,0,1,1,1,0,7,9,8,4,7,1,5,9,3,6,0,5
n235,4,3,3,3,2,2,1,0,6,8,2,9,8,2,1,3,1,6,9,5,5,9,0,0,0,3,4,3,4,5,5,5,6,0,1,1,1,0,7,9,8,0,7,0,5,9,3,6,0,5
n240,4,3,3,3,2,0,1,2,6,2,2,9,6,2,1,3,1,6,9,5,5,9,8,10,1,3,4,3,4,8,5,5,6,3,1,1,1,0,8,9,8,0,7,5,5,9,3,6,6,5
n239,4,3,3,3,2,0,1,2,6,2,2,9,6,2,1,3,1,6,9,5,5,9,0,0,1,3,4,3,4,8,5,5,6,3,1,1,1,0,8,9,8,0,7,5,5,9,3,6,0,5
n242,4,3,3,3,2,5,1,5,6,2,2,9,6,2,1,3,1,6,9,5,5,9,0,0,1,3,4,3,4,5,5,5,6,3,1,1,1,0,8,9,8,8,7,5,5,9,3,6,0,5
n241,4,3,3,3,2,0,1,5,6,2,2,9,6,2,1,3,1,6,9,5,5,9,0,0,1,3,4,3,4,5,5,5,6,3,1,1,1,0,8,9,8,0,7,5,5,9,3,6,0,5
n248,4,3,3,3,2,9,1,0,6,0,2,9,0,2,1,3,7,6,9,5,5,9,0,0,1,3,4,3,4,0,5,5,6,7,1,1,1,4,0,9,8,0,7,1,5,9,3,6,3,5
n247,4,3,3,3,2,9,1,0,6,8,2,9,0,2,1,3,7,6,9,5,5,9,7,0,1,3,4,3,4,10,5,5,6,2,1,1,1,4,0,9,8,0,7,1,5,9,3,6,3,5
n250,4,3,3,3,2,9,1,0,6,0,2,9,0,2,1,3,7,6,9,5,5,9,8,7,1,3,4,3,4,0,5,5,6,7,1,1,1,4,4,9,8,0,7,0,5,9,3,6,3,5
n249,4,3,3,3,2,9,1,4,6,0,2,9,0,2,1,3,7,6,9,5,5,9,8,7,1,3,4,3,4,0,5,5,6,7,1,1,1,4,4,9,8,8,7,0,5,9,3,6,3,5
n254,4,3,3,3,2,9,1,0,6,9,2,9,8,2,1,3,7,6,9,5,5,9,6,9,1,3,4,3,4,0,5,5,6,2,1,1,1,0,0,9,8,7,7,9,5,9,3,6,3,5
n253,4,3,3,3,2,9,1,0,6,9,2,9,8,2,1,3,7,6,9,5,5,9,6,0,1,3,4,3,4,0,5,5,6,2,1,1,1,0,0,9,8,7,7,0,5,9,3,6,3,5
n256,4,3,3,3,2,9,1,2,6,9,2,9,10,2,1,3,7,6,9,5,5,9,7,10,1,3,4,3,4,8,5,5,6,0,1,1,1,4,10,9,8,0,7,0,5,9,3,6,3,5
n255,4,3,3,3,2,9,1,2,6,9,2,9,10,2,1,3,7,6,9,5,5,9,7,0,1,3,4,3,4,0,5,5,6,0,1,1,1,4,10,9,8,0,7,0,5,9,3,6,3,5
n270,9,3,6,3,3,5,1,0,6,0,6,10,3,1,10,3,10,9,9,5,8,6,3,0,9,0,4,3,10,3,5,5,0,9,3,10,3,10,9,5,9,3,4,10,5,10,8,6,10,0
n269,9,3,6,0,3,5,1,0,6,6,6,10,3,0,10,3,10,9,9,5,8,6,3,0,9,0,4,3,10,3,5,5,5,9,3,10,3,10,9,5,9,3,4,10,5,10,8,6,10,0
n272,9,3,6,6,3,5,1,0,6,0,6,10,3,2,10,3,0,9,9,5,8,6,3,0,9,0,4,3,10,3,5,5,10,9,3,10,3,10,9,5,9,3,4,10,5,10,8,6,10,0
n271,9,3,6,8,3,5,1,0,6,0,6,10,3,2,10,3,0,9,9,5,8,6,3,0,9,8,4,3,10,3,5,5,0,9,3,10,3,10,9,5,9,3,4,10,5,10,8,6,10,0
