cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n37,6,2,5,6,8,10,1,1,8,0,0,6,10,10,1,0,1,10,7,5,10,10,4,4,9,10,2,7,0,8,7,10,3,8,6,2,0,5,0,6,0,6,1,3,10,4,0,6,4,2,5,2,7,7,4,10,3,7,1,4,3,6,5,0,9,4,10,4,9,3
n46,3,2,8,6,0,10,1,1,8,2,3,6,10,10,2,9,0,7,0,8,10,10,4,4,9,10,2,0,3,0,7,10,2,4,6,2,0,5,0,7,7,7,3,3,7,6,0,6,2,0,5,4,7,2,0,10,3,7,1,4,7,6,7,6,0,4,10,4,9,3
n45,3,2,8,6,0,10,1,1,8,2,3,6,10,10,2,9,0,7,10,4,10,10,4,4,9,10,2,0,3,0,7,10,2,4,6,2,0,5,5,7,0,7,2,3,7,6,0,6,2,8,5,4,7,2,0,10,3,7,1,4,7,6,7,6,0,4,10,4,9,3
n48,3,2,0,6,10,10,1,1,8,2,3,6,10,10,2,9,0,7,0,0,10,10,4,4,9,10,2,0,3,0,7,10,2,4,6,2,0,5,0,7,0,7,6,3,8,6,0,6,0,0,5,4,7,2,0,10,3,7,1,4,0,6,7,6,0,4,10,4,9,3
n47,3,2,0,6,10,10,1,1,8,2,3,6,10,10,2,9,0,7,6,0,10,10,4,4,9,10,2,0,3,1,7,10,2,4,6,2,0,5,0,7,0,7,6,3,0,6,0,6,3,0,5,4,7,2,0,10,3,7,1,4,0,6,7,6,0,4,10,4,9,3
n52,3,2,2,6,0,10,1,1,8,2,3,6,10,10,0,9,0,0,0,0,10,10,4,4,9,10,2,0,3,10,7,10,2,4,6,2,3,5,2,8,0,7,5,3,0,6,8,6,1,0,5,4,7,2,0,10,3,7,1,4,7,6,7,10,0,4,10,4,9,3
n51,3,2,2,6,0,10,1,1,8,2,3,6,10,10,0,9,0,0,0,0,10,10,4,4,9,10,2,0,3,10,7,10,2,4,6,2,3,5,2,8,4,7,5,3,0,6,8,6,0,0,5,4,7,2,0,10,3,7,1,4,7,6,7,10,0,4,10,4,9,3
n54,3,2,2,6,0,10,1,1,8,2,3,6,10,10,9,9,0,7,0,0,10,10,4,4,9,10,2,9,3,3,7,10,2,4,6,2,0,5,6,0,0,7,9,3,0,6,2,6,1,0,5,4,7,2,0,10,3,7,1,4,7,6,7,6,0,4,10,4,9,3
n53,3,2,2,6,0,10,1,1,8,2,3,6,10,10,0,9,0,7,0,0,10,10,4,4,9,10,2,9,3,0,7,10,2,4,6,2,0,5,6,0,0,7,9,3,0,6,2,6,1,0,5,4,7,2,0,10,3,7,1,4,7,6,7,6,0,4,10,4,9,3
n60,3,2,0,6,4,10,1,7,8,2,3,6,10,10,0,7,1,4,0,1,10,10,4,4,9,10,2,0,0,7,7,10,3,7,6,2,7,5,0,0,0,7,10,3,0,0,0,6,0,0,5,4,7,2,8,10,3,7,1,4,0,6,7,0,0,4,10,4,9,3
n59,3,2,0,6,4,10,1,7,8,2,3,6,10,10,3,7,4,4,7,0,10,10,4,4,9,10,2,0,0,7,7,10,3,7,6,2,0,5,0,0,0,7,10,3,0,0,0,6,0,0,5,4,7,2,4,10,3,7,1,4,0,6,7,0,0,4,10,4,9,3
n62,3,2,0,6,4,10,1,7,8,2,3,6,10,10,1,7,8,4,0,0,10,10,4,4,9,10,2,0,0,7,7,10,3,0,6,2,0,5,10,0,0,7,10,3,0,0,0,6,1,0,5,4,7,2,0,10,3,7,1,4,5,6,7,0,0,4,10,4,9,3
n61,3,2,0,6,4,10,1,7,8,2,3,6,10,10,1,7,8,4,0,0,10,10,4,4,9,10,2,0,0,7,7,10,3,0,6,2,1,5,10,0,0,7,10,3,0,9,8,6,0,3,5,4,7,2,0,10,3,7,1,4,3,6,7,0,6,4,10,4,9,3
n66,3,2,0,6,4,10,1,0,8,2,3,6,10,10,0,0,0,4,0,7,10,10,4,4,9,10,2,0,0,0,7,10,3,0,6,2,0,5,0,1,0,7,10,3,9,7,0,6,0,5,5,4,7,2,0,10,3,7,1,4,0,6,7,5,3,4,10,4,9,3
n65,3,2,5,6,4,10,1,0,8,2,3,6,10,10,4,0,0,4,0,0,10,10,4,4,9,10,2,0,0,0,7,10,3,0,6,2,0,5,0,8,0,7,10,3,9,7,6,6,0,9,5,4,7,2,0,10,3,7,1,4,1,6,7,5,4,4,10,4,9,3
n68,3,2,0,6,4,10,1,1,8,2,3,6,10,10,0,7,0,4,6,2,10,10,4,4,9,10,2,8,0,0,7,10,3,0,6,2,0,5,0,5,9,7,10,3,0,7,0,6,0,3,5,4,7,2,0,10,3,7,1,4,1,6,7,5,0,4,10,4,9,3
n67,3,2,0,6,4,10,1,0,8,2,3,6,10,10,0,7,0,4,0,2,10,10,4,4,9,10,2,8,0,0,7,10,3,0,6,2,9,5,0,7,9,7,10,3,0,7,0,6,0,3,5,4,7,2,0,10,3,7,1,4,2,6,7,5,0,4,10,4,9,3
n78,2,2,10,7,10,10,0,1,8,3,1,6,10,10,2,0,4,7,0,7,10,10,4,0,9,10,2,8,5,5,7,10,0,4,6,0,3,5,7,0,0,0,0,3,0,0,0,6,3,4,5,6,5,4,6,7,0,7,1,4,9,0,0,0,4,4,10,4,9,3
n77,2,2,10,7,10,10,0,0,8,3,0,6,10,10,2,0,4,7,0,7,10,10,4,0,9,10,2,8,5,5,7,10,8,4,6,0,3,5,7,0,4,0,6,3,0,0,0,6,3,4,5,6,5,4,6,7,0,7,1,4,9,0,9,0,4,4,10,4,9,3
n80,2,2,10,7,10,10,9,0,8,3,1,6,10,10,2,7,4,7,0,7,10,10,4,0,9,10,2,8,5,5,7,10,0,4,6,0,3,5,0,1,0,2,5,3,3,0,0,6,3,4,5,6,5,4,6,7,6,7,1,4,9,2,0,0,4,4,10,4,9,3
n79,2,2,10,7,10,10,0,0,8,3,1,6,10,10,2,7,4,7,0,7,10,10,4,2,9,10,2,8,5,5,7,10,0,4,6,3,3,5,0,0,0,2,0,3,3,0,0,6,3,4,5,6,5,4,6,7,0,7,1,4,9,2,0,0,4,4,10,4,9,3
n84,2,2,10,7,10,10,0,10,8,4,5,6,10,10,2,0,10,7,4,0,10,10,4,0,9,10,2,2,5,5,7,10,4,4,6,4,0,5,9,0,0,0,0,3,0,3,2,6,3,4,5,6,0,4,2,7,0,7,1,4,9,0,0,0,4,4,10,4,9,3
n83,2,2,10,7,10,10,0,10,8,4,0,6,10,10,2,0,0,7,9,0,10,10,4,0,9,10,2,6,5,5,7,10,4,4,6,4,0,5,9,0,0,0,2,3,10,0,2,6,3,4,5,6,5,4,2,7,0,7,1,4,9,0,2,0,4,4,10,4,9,3
n86,2,2,10,7,10,10,9,10,8,7,0,6,10,10,2,0,0,7,0,0,10,10,4,10,9,10,2,0,5,5,7,10,4,4,6,0,0,5,9,4,0,7,0,3,3,0,2,6,3,4,5,6,0,4,0,7,0,7,1,4,9,8,0,0,4,4,10,4,9,3
n85,2,2,10,7,10,10,9,10,8,7,0,6,10,10,2,7,0,7,7,0,10,10,4,10,9,10,2,0,5,5,7,10,4,4,6,0,0,5,9,0,7,7,0,3,3,3,2,6,3,4,5,6,0,4,0,7,0,7,1,4,9,0,0,0,4,4,10,4,9,3
n92,2,2,10,7,10,10,4,0,8,2,7,6,10,10,2,3,0,7,7,10,10,10,4,0,9,10,2,8,5,5,7,10,4,4,6,7,0,5,6,0,7,0,0,3,0,8,0,6,3,7,5,0,10,8,0,7,0,7,1,4,9,4,0,0,4,4,10,4,9,3
n91,2,2,10,7,10,10,4,0,8,0,0,6,10,10,2,0,0,7,7,10,10,10,4,0,9,10,2,8,5,5,7,10,4,4,6,7,0,5,0,0,7,0,0,3,10,0,0,6,3,7,5,0,10,8,0,7,0,7,1,4,9,4,0,0,4,4,10,4,9,3
n94,2,2,10,7,10,10,3,5,8,3,0,6,10,10,2,0,0,7,0,10,10,10,4,6,9,10,2,8,5,5,7,10,4,4,6,7,0,5,0,0,0,0,0,3,0,0,5,6,3,0,5,0,10,8,0,7,0,7,1,4,9,4,2,0,4,4,10,4,9,3
n93,2,2,10,7,10,10,0,5,8,3,0,6,10,10,2,0,0,7,0,10,10,10,4,0,9,10,2,8,5,5,7,10,4,4,6,7,0,5,0,0,0,0,0,3,0,0,0,6,3,0,5,0,10,8,0,7,0,7,1,4,9,4,0,0,4,4,10,4,9,3
n98,2,2,10,7,10,10,0,0,8,4,10,6,10,10,2,0,0,7,0,0,10,10,4,9,9,10,2,0,5,5,7,10,0,4,6,7,0,5,9,6,10,0,2,3,4,7,0,6,3,8,5,7,0,8,0,7,3,7,1,4,9,4,7,2,4,4,10,4,9,3
n97,2,2,10,7,10,10,0,0,8,4,0,6,10,10,2,0,0,7,0,0,10,10,4,0,9,10,2,2,5,5,7,10,0,4,6,7,0,5,9,6,10,0,2,3,4,7,0,6,3,8,5,7,0,8,0,7,0,7,1,4,9,4,7,2,4,4,10,4,9,3
n100,2,2,10,7,10,10,0,3,8,4,0,6,10,10,2,8,1,7,0,0,10,10,4,0,9,10,2,0,5,5,7,10,0,4,6,7,10,5,9,6,10,0,0,3,4,7,0,6,3,8,5,7,0,8,8,7,0,7,1,4,9,4,0,1,4,4,10,4,9,3
n99,2,2,10,7,10,10,0,0,8,4,0,6,10,10,2,8,1,7,0,5,10,10,4,0,9,10,2,0,5,5,7,10,0,4,6,7,0,5,9,6,10,0,0,3,4,7,0,6,3,8,5,7,0,8,8,7,0,7,1,4,9,4,0,1,4,4,10,4,9,3
n108,2,2,0,0,2,10,7,7,8,0,3,6,10,10,5,8,4,0,3,4,10,10,4,6,9,10,2,7,5,5,7,10,8,4,6,6,10,5,0,1,0,0,4,3,7,8,0,6,3,7,5,9,0,5,0,7,9,7,1,4,4,0,0,0,4,4,10,4,9,3
n107,2,2,0,0,2,10,7,7,8,0,3,6,10,10,5,8,4,0,3,4,10,10,4,6,9,10,2,7,5,5,7,10,8,4,6,0,10,5,0,1,5,0,4,3,7,8,7,6,3,7,5,9,0,5,0,7,9,7,1,4,4,0,0,0,4,4,10,4,9,3
n110,2,2,0,0,0,10,0,0,8,9,3,6,10,10,2,8,4,9,3,4,10,10,4,0,9,10,2,7,5,5,7,10,8,4,6,0,10,5,8,8,1,10,4,3,0,8,7,6,3,7,5,9,5,5,0,7,9,7,1,4,5,0,0,0,4,4,10,4,9,3
n109,2,2,0,0,8,10,0,0,8,9,3,6,10,10,0,8,4,0,3,4,10,10,4,0,9,10,2,7,5,5,7,10,8,4,6,0,10,5,8,8,0,10,4,3,0,8,7,6,3,7,5,9,0,5,0,7,9,7,1,4,5,0,0,0,4,4,10,4,9,3
n114,2,2,6,8,7,10,10,4,8,0,3,6,10,10,2,8,4,5,3,0,10,10,4,10,9,10,2,7,5,5,7,10,4,4,6,9,10,5,1,10,0,0,4,3,0,8,0,6,3,7,5,9,0,5,0,7,9,7,1,4,3,6,1,9,4,4,10,4,9,3
n113,2,2,6,8,7,10,2,4,8,3,3,6,10,10,0,8,4,7,3,0,10,10,4,10,9,10,2,7,5,5,7,10,4,4,6,9,10,5,1,10,0,0,4,3,3,8,0,6,3,7,5,9,0,5,0,7,9,7,1,4,3,6,1,9,4,4,10,4,9,3
n116,2,2,6,0,7,10,0,0,8,4,3,6,10,10,0,8,4,0,3,0,10,10,4,10,9,10,2,7,5,5,7,10,4,4,6,4,10,5,1,0,0,0,4,3,8,8,0,6,3,7,5,9,0,5,0,7,9,7,1,4,1,6,1,9,4,4,10,4,9,3
n115,2,2,6,0,7,10,0,0,8,4,3,6,10,10,0,8,4,0,3,0,10,10,4,10,9,10,2,7,5,5,7,10,4,4,6,4,10,5,1,0,7,4,4,3,0,8,0,6,3,7,5,9,0,5,0,7,9,7,1,4,1,6,1,9,4,4,10,4,9,3
n122,2,2,9,2,2,10,0,9,8,7,3,6,10,10,10,0,4,5,6,0,10,10,4,0,9,10,2,7,5,5,7,10,0,4,6,0,2,5,8,10,3,7,4,3,2,8,6,6,3,0,5,9,1,5,6,7,0,7,1,4,1,10,1,5,4,4,10,4,9,3
n121,2,2,9,2,0,10,0,9,8,7,3,6,10,10,10,0,4,5,0,5,10,10,4,3,9,10,2,7,5,5,7,10,0,4,6,0,2,5,8,10,3,7,4,3,0,8,0,6,3,0,5,9,0,5,6,7,0,7,1,4,1,10,1,5,4,4,10,4,9,3
n124,2,2,9,2,0,10,0,9,8,7,3,6,10,10,0,0,4,5,0,0,10,10,4,0,9,10,2,7,5,5,7,10,8,4,6,0,2,5,8,10,3,0,0,3,0,8,0,6,3,0,5,9,0,5,0,7,0,7,1,4,1,0,1,5,4,4,10,4,9,3
n123,2,2,9,2,6,10,0,9,8,7,3,6,10,10,0,5,4,5,0,0,10,10,4,1,9,10,2,7,5,5,7,10,8,4,6,0,2,5,8,10,3,0,0,3,0,8,0,6,3,0,5,9,0,5,0,7,0,7,1,4,1,0,1,5,4,4,10,4,9,3
n128,2,2,9,2,0,10,1,9,8,7,3,6,10,10,4,0,4,0,0,0,10,10,4,0,9,10,2,7,5,5,7,10,0,4,6,5,0,5,8,0,5,5,0,3,10,8,6,6,3,7,5,9,10,5,7,7,0,7,1,4,1,0,1,5,4,4,10,4,9,3
n127,2,2,9,2,0,10,1,9,8,7,3,6,10,10,0,6,4,0,0,1,10,10,4,0,9,10,2,7,5,5,7,10,0,4,6,0,0,5,8,0,0,5,0,3,10,8,0,6,3,7,5,9,10,5,7,7,0,7,1,4,1,0,1,5,4,4,10,4,9,3
n130,2,2,9,2,9,10,1,9,8,7,3,6,10,10,10,0,4,0,0,0,10,10,4,0,9,10,2,7,5,5,7,10,0,4,6,0,0,5,8,0,0,5,0,3,10,8,0,6,3,7,5,9,2,5,7,7,1,7,1,4,1,8,1,5,4,4,10,4,9,3
n129,2,2,9,2,9,10,1,9,8,7,3,6,10,10,0,0,4,0,6,0,10,10,4,1,9,10,2,7,5,5,7,10,0,4,6,0,0,5,8,0,0,5,0,3,10,8,0,6,3,7,5,9,0,5,7,7,0,7,1,4,1,8,1,5,4,4,10,4,9,3
n142,4,5,0,8,9,10,0,3,8,5,4,6,10,10,0,0,5,4,7,0,2,0,4,0,9,10,2,1,9,3,7,10,8,1,6,1,8,5,0,5,3,0,1,10,1,9,0,9,6,1,5,3,0,6,0,0,0,0,9,4,9,5,6,0,4,4,9,4,9,3
n141,4,5,0,8,0,10,0,3,8,5,4,6,10,10,0,0,5,4,7,1,2,0,4,0,9,10,2,1,9,3,7,10,8,1,6,1,8,5,0,5,3,5,1,10,1,9,0,9,6,1,5,3,0,6,0,0,0,5,9,4,9,5,6,0,4,4,9,4,9,3
n144,4,1,0,8,10,10,0,3,8,5,4,6,10,10,0,4,5,4,7,0,0,0,4,0,9,10,2,0,9,3,7,10,8,1,6,1,8,5,0,5,3,5,1,10,1,9,0,9,6,1,5,3,8,6,0,0,10,0,9,4,9,5,6,0,4,4,9,4,9,3
n143,4,1,0,8,10,10,0,3,8,5,4,6,10,10,0,4,5,4,7,0,0,0,4,8,9,10,2,0,9,3,7,10,8,1,6,1,8,5,0,5,3,0,1,10,1,9,5,9,6,1,5,3,0,6,4,0,0,0,9,4,9,5,6,0,4,4,9,4,9,3
n148,4,0,10,8,0,10,0,3,8,5,4,6,10,10,0,0,5,4,0,5,0,5,4,2,9,10,2,6,9,3,7,10,8,1,6,1,8,5,2,5,6,0,0,10,1,9,0,9,6,1,5,3,1,6,0,0,8,0,9,0,9,5,6,3,4,4,9,4,9,3
n147,4,0,10,8,0,10,0,3,8,5,4,6,10,10,0,0,5,4,0,5,0,5,4,2,9,10,2,6,9,3,7,10,8,1,6,1,8,5,2,5,0,7,0,10,1,9,0,9,6,1,5,3,0,6,0,0,0,1,9,0,9,5,6,3,4,4,9,4,9,3
n150,4,0,10,8,0,10,7,3,8,5,4,6,10,10,0,0,5,4,0,5,2,5,4,2,9,10,2,6,9,3,7,10,8,1,6,1,8,5,2,5,10,0,0,10,1,9,6,9,6,1,5,3,0,6,9,7,0,0,9,0,9,5,6,0,4,4,9,4,9,3
n149,4,0,10,8,0,10,7,3,8,5,4,6,10,10,0,0,5,4,0,5,0,5,4,2,9,10,2,6,9,3,7,10,8,1,6,1,8,5,2,5,0,0,0,10,1,9,6,9,6,1,5,3,0,6,0,7,0,0,9,0,9,5,6,0,4,4,9,4,9,3
n156,4,0,0,8,7,10,0,3,8,5,4,6,10,10,10,5,5,4,0,0,1,0,4,0,9,10,2,0,9,4,7,10,5,1,6,1,8,5,0,0,4,5,1,10,1,9,0,9,6,1,5,3,1,0,0,0,5,3,9,0,9,5,6,0,4,4,9,4,9,3
n155,4,0,0,8,7,10,0,3,8,5,4,6,10,10,10,5,5,4,0,0,1,2,4,0,9,10,2,0,9,4,7,10,5,1,6,1,8,5,0,0,4,5,1,10,1,9,0,9,6,1,5,3,1,0,0,0,7,0,9,0,9,5,6,0,4,4,9,4,9,3
n158,4,10,0,8,7,10,0,3,8,5,4,6,10,10,10,0,5,4,6,0,1,0,4,8,9,10,2,4,9,0,7,10,5,1,6,1,8,5,0,5,0,5,1,10,1,9,0,9,6,1,5,3,1,10,0,0,0,0,9,0,9,5,6,0,4,4,9,4,9,3
n157,4,0,1,8,7,10,0,3,8,5,4,6,10,10,10,0,5,4,0,0,1,5,4,0,9,10,2,4,9,0,7,10,5,1,6,1,8,5,0,0,0,5,1,10,1,9,0,9,6,1,5,3,1,10,2,0,0,0,9,0,9,5,6,0,4,4,9,4,9,3
n162,4,0,0,8,7,10,5,3,8,5,4,6,10,10,7,4,5,4,0,2,0,7,4,8,9,10,2,0,9,0,7,10,5,1,6,1,8,5,0,0,0,0,8,10,1,9,0,9,6,1,5,3,0,3,0,0,0,0,9,3,9,5,6,0,4,4,9,4,9,3
n161,4,0,7,8,7,10,5,3,8,5,4,6,10,10,0,0,5,4,0,2,0,0,4,0,9,10,2,5,9,0,7,10,5,1,6,1,8,5,0,0,0,0,8,10,1,9,1,9,6,1,5,3,4,3,1,0,0,0,9,3,9,5,6,0,4,4,9,4,9,3
n164,4,0,4,8,7,10,0,3,8,5,4,6,10,10,0,5,5,4,0,2,0,0,4,0,9,10,2,4,9,0,7,10,5,1,6,1,8,5,0,0,0,0,8,10,1,9,0,9,6,1,5,3,6,3,0,0,0,0,9,5,9,5,6,0,4,4,9,4,9,3
n163,4,0,4,8,7,10,0,3,8,5,4,6,10,10,0,0,5,4,6,2,5,0,4,0,9,10,2,0,9,7,7,10,5,1,6,1,8,5,0,0,0,0,8,10,1,9,0,9,6,1,5,3,0,7,0,0,0,0,9,0,9,5,6,0,4,4,9,4,9,3
n172,4,9,10,1,7,10,7,0,8,5,4,6,10,10,8,8,5,4,0,0,8,2,4,2,9,10,2,1,9,0,7,10,6,1,6,1,8,5,2,2,4,0,4,10,1,9,10,9,6,2,5,3,0,10,4,4,4,8,9,0,9,5,1,2,4,4,9,4,9,3
n171,4,9,10,1,7,10,7,0,8,5,4,6,10,10,8,8,5,4,0,0,8,2,4,2,9,10,2,1,9,3,7,10,6,1,6,1,8,5,2,2,4,1,4,10,1,9,10,9,6,2,5,3,0,10,4,4,4,8,9,0,9,5,1,0,4,4,9,4,9,3
n174,4,9,0,1,7,10,7,0,8,5,4,6,10,10,8,8,5,4,7,0,8,2,4,2,9,10,2,0,9,10,7,10,6,1,6,1,8,5,2,2,0,0,4,10,1,9,0,9,6,2,5,3,7,10,4,4,4,8,9,0,9,5,1,0,4,4,9,4,9,3
n173,4,9,0,1,7,10,7,0,8,5,4,6,10,10,8,8,5,4,0,0,8,2,4,2,9,10,2,0,9,0,7,10,6,1,6,1,8,5,2,2,0,0,4,10,1,9,7,9,6,2,5,3,7,10,4,4,4,8,9,0,9,5,1,2,4,4,9,4,9,3
n178,4,9,1,1,7,10,7,4,8,5,4,6,10,10,8,8,5,4,6,8,8,10,4,2,9,10,2,0,9,0,7,10,6,1,6,1,8,5,2,2,0,6,4,10,1,9,0,9,6,2,5,3,0,1,4,4,4,8,9,1,9,5,1,0,4,4,9,4,9,3
n177,4,9,1,1,7,10,7,0,8,5,4,6,10,10,8,8,5,4,6,8,8,0,4,2,9,10,2,10,9,0,7,10,6,1,6,1,8,5,2,2,0,6,4,10,1,9,0,9,6,2,5,3,0,0,4,4,4,8,9,1,9,5,1,0,4,4,9,4,9,3
n180,4,9,1,1,7,10,7,0,8,5,4,6,10,10,8,8,5,4,6,8,8,0,4,2,9,10,2,0,9,0,7,10,6,1,6,1,8,5,2,2,0,6,4,10,1,9,0,9,6,2,5,3,5,8,4,4,4,8,9,0,9,5,1,0,4,4,9,4,9,3
n179,4,9,1,1,7,10,7,0,8,5,4,6,10,10,8,8,5,4,6,8,8,0,4,2,9,10,2,0,9,0,7,10,6,1,6,1,8,5,2,2,4,6,4,10,1,9,0,9,6,2,5,3,5,8,4,4,4,8,9,0,9,5,1,0,4,4,9,4,9,3
n186,4,0,1,0,0,10,7,5,8,5,4,6,10,10,0,8,5,4,0,5,8,0,4,2,9,10,2,7,9,0,7,10,6,1,6,1,8,5,0,0,1,0,4,10,1,9,0,9,6,2,5,3,2,6,4,7,4,5,9,0,9,5,1,0,4,4,9,4,9,3
n185,4,0,1,0,0,10,7,0,8,5,4,6,10,10,0,8,5,4,0,5,8,0,4,2,9,10,2,7,9,0,7,10,6,1,6,1,8,5,0,0,1,0,4,10,1,9,0,9,6,2,5,3,2,6,4,7,4,5,9,0,9,5,1,0,4,4,9,4,9,3
n188,4,4,1,0,0,10,7,0,8,5,4,6,10,10,0,8,5,4,0,5,8,0,4,2,9,10,2,7,9,0,7,10,6,1,6,1,8,5,0,3,1,0,4,10,1,9,0,9,6,2,5,3,2,6,4,7,4,0,9,0,9,5,1,0,4,4,9,4,9,3
n187,4,0,1,0,0,10,7,0,8,5,4,6,10,10,9,8,5,4,0,5,8,8,4,2,9,10,2,7,9,0,7,10,6,1,6,1,8,5,0,0,1,0,4,10,1,9,0,9,6,2,5,3,2,6,4,7,4,7,9,0,9,5,1,0,4,4,9,4,9,3
n192,4,0,1,0,7,10,7,0,8,5,4,6,10,10,5,8,5,4,0,5,8,0,4,2,9,10,2,0,9,6,7,10,6,1,6,1,8,5,0,1,1,1,4,10,1,9,7,9,6,2,5,3,2,1,4,7,4,5,9,0,9,5,1,0,4,4,9,4,9,3
n191,4,0,1,0,7,10,7,0,8,5,4,6,10,10,5,8,5,4,0,5,8,0,4,2,9,10,2,0,9,6,7,10,6,1,6,1,8,5,0,1,1,1,4,10,1,9,7,9,6,2,5,3,2,1,4,7,4,0,9,0,9,5,1,1,4,4,9,4,9,3
