cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n32,3,7,4,7,9,0,1,1,0,6,8,8,3,4,7,8,2,7,6,2,1,7,8,3,1,1,4,6,9,9,4,8,1,5,10,0,9,6,10,7,7,10,9,3,3,10,5,8,5,6,2,7,0,9,5,7,5,3,9,1,4,0,6,1,7,8,1,0,0,2,0,2,10,7,0,9,7,2,6,4,6,2,4,2,7,8,6,2,5,3
n31,3,0,4,7,9,0,1,1,0,6,8,8,3,4,7,8,2,7,6,2,1,7,0,3,1,1,4,6,9,9,4,8,1,5,10,2,9,6,10,7,7,10,9,3,3,10,5,8,5,6,2,7,0,9,5,7,5,3,9,1,4,0,6,1,7,8,0,0,0,2,0,2,10,7,6,9,7,2,6,4,6,2,4,2,7,8,6,2,5,3
n36,3,4,1,7,9,10,0,1,0,6,2,8,3,0,7,8,2,7,6,2,1,7,0,3,1,1,4,6,9,9,4,8,1,5,10,0,9,6,0,7,3,10,9,0,3,10,5,8,1,6,2,7,6,9,5,1,5,3,9,1,4,2,6,1,7,8,5,0,0,2,3,2,10,7,0,9,9,2,6,4,6,2,4,2,7,8,6,2,0,3
n35,3,4,0,7,9,0,0,1,9,6,0,8,3,0,7,8,2,7,6,2,1,7,0,3,1,1,4,6,9,9,4,8,1,5,10,3,9,6,0,7,3,10,9,0,3,10,5,8,1,6,2,7,6,9,5,1,5,3,9,1,4,3,6,1,7,8,5,0,0,2,3,2,10,7,0,9,9,2,6,4,6,2,4,2,7,8,6,2,0,3
n38,3,3,5,7,9,5,0,1,0,6,0,8,3,9,7,8,2,7,6,2,1,7,6,3,1,1,4,6,9,9,4,8,1,5,10,6,9,6,0,7,0,10,9,0,3,10,5,8,0,6,2,7,6,9,5,1,5,3,9,1,4,3,6,1,7,8,5,0,0,2,0,2,10,7,0,9,9,2,6,4,6,2,4,2,7,8,6,2,0,3
n37,3,3,5,7,9,5,10,1,0,6,0,8,3,9,7,8,2,7,6,2,1,7,2,3,1,1,4,6,9,9,4,8,1,5,10,6,9,6,0,7,0,10,9,8,3,10,5,8,0,6,2,7,6,9,5,1,5,3,9,1,4,3,6,1,7,8,5,5,1,2,0,2,10,7,0,9,9,2,6,4,6,2,4,2,7,8,6,2,0,3
n46,3,5,7,7,8,6,9,1,0,6,0,8,3,6,1,8,2,7,3,2,1,7,0,3,1,1,4,6,10,9,4,8,1,5,10,7,8,6,10,7,7,4,5,4,3,0,5,5,0,6,2,0,0,9,10,0,5,3,5,1,4,0,6,1,7,8,6,7,4,2,7,2,10,7,10,9,8,0,0,4,6,2,4,2,7,8,6,0,5,3
n45,3,5,7,7,8,6,9,1,0,6,0,8,3,6,1,8,2,7,3,2,1,7,4,3,1,1,4,6,10,9,4,8,1,5,10,7,8,6,10,7,0,4,5,4,3,0,5,0,0,6,2,0,0,9,10,0,5,3,5,1,4,0,6,1,7,8,6,0,4,2,7,2,10,7,10,9,8,0,5,4,6,2,4,2,7,8,6,0,7,3
n48,3,5,7,7,8,6,9,1,0,6,0,8,3,6,1,8,2,7,3,2,1,7,0,3,1,1,4,6,10,9,4,8,1,5,10,7,8,6,10,7,0,4,5,0,3,0,5,0,0,6,2,0,0,9,10,0,5,3,5,1,4,1,6,1,7,8,6,0,4,2,7,2,10,7,0,9,8,0,0,4,6,2,4,2,7,8,6,0,2,3
n47,3,5,7,7,8,6,9,1,0,6,2,8,3,6,1,8,2,7,3,2,1,7,1,3,1,1,4,6,10,9,4,8,1,5,10,7,8,6,10,7,0,4,5,5,3,0,5,0,0,6,2,0,0,9,10,0,5,3,5,1,4,0,6,1,7,8,6,0,4,2,7,2,10,7,0,9,8,5,0,4,6,2,4,2,7,8,6,0,0,3
n52,3,5,7,7,8,6,9,1,9,6,4,8,3,6,1,8,2,7,3,2,1,7,5,3,1,1,4,6,3,9,4,8,1,5,10,7,0,6,7,7,0,4,0,0,3,0,5,0,0,6,2,0,0,9,0,0,5,3,5,1,4,0,6,1,7,8,0,0,4,2,7,2,10,7,3,9,8,0,6,4,6,2,4,2,7,8,6,0,0,3
n51,3,5,7,7,8,6,9,1,9,6,0,8,3,6,1,8,2,7,3,2,1,7,5,3,1,1,4,6,3,9,4,8,1,5,10,7,10,6,7,7,0,4,0,10,3,0,5,0,0,6,2,0,0,9,0,0,5,3,5,1,4,0,6,1,7,8,6,0,4,2,7,2,10,7,3,9,8,0,6,4,6,2,4,2,7,8,6,0,0,3
n54,3,5,7,7,8,6,9,1,9,6,0,8,3,6,1,8,2,7,3,2,1,7,5,3,1,1,4,6,0,9,4,8,1,5,10,7,4,6,7,7,0,4,0,0,3,1,5,0,0,6,2,0,10,9,0,0,5,3,5,1,4,8,6,1,7,8,0,0,4,2,7,2,10,7,1,9,8,5,6,4,6,2,4,2,7,8,6,0,0,3
n53,3,5,7,7,8,6,9,1,9,6,0,8,3,6,1,8,2,7,3,2,1,7,5,3,1,1,4,6,4,9,4,8,1,5,10,7,4,6,7,7,0,4,0,0,3,4,5,0,0,6,2,0,0,9,0,0,5,3,5,1,4,8,6,1,7,8,2,0,4,2,7,2,10,7,1,9,8,3,6,4,6,2,4,2,7,8,6,0,0,3
n60,3,5,7,7,3,0,9,1,2,6,5,8,3,6,1,8,2,7,3,2,1,7,0,3,1,1,4,6,0,9,4,8,1,5,10,2,9,6,6,7,0,1,0,6,3,6,5,7,3,6,2,4,0,9,1,0,5,3,0,1,4,0,6,1,7,8,0,0,4,2,7,2,10,7,0,9,8,0,0,4,6,2,4,2,7,8,6,7,0,3
n59,3,5,7,7,3,0,9,1,2,6,4,8,3,6,1,8,2,7,3,2,1,7,0,3,1,1,4,6,0,9,4,8,1,5,10,2,9,6,6,7,3,1,0,6,3,6,5,7,3,6,2,10,1,9,1,0,5,3,6,1,4,0,6,1,7,8,0,0,4,2,7,2,10,7,0,9,8,2,0,4,6,2,4,2,7,8,6,7,5,3
n62,3,8,7,7,3,10,9,1,0,6,0,8,3,6,1,8,2,7,3,2,1,7,0,3,1,1,4,6,5,9,4,8,1,5,10,2,9,6,6,7,10,1,0,8,3,6,5,7,3,6,2,0,0,9,1,3,5,3,0,1,4,0,6,1,7,8,7,4,4,2,7,2,10,7,4,9,8,0,0,4,6,2,4,2,7,8,6,9,1,3
n61,3,8,7,7,3,10,9,1,0,6,0,8,3,6,1,8,2,7,3,2,1,7,0,3,1,1,4,6,5,9,4,8,1,5,10,2,9,6,6,7,10,1,0,8,3,6,5,7,3,6,2,0,0,9,1,3,5,3,0,1,4,0,6,1,7,8,7,0,4,2,7,2,10,7,4,9,8,0,0,4,6,2,4,2,7,8,6,4,1,3
n66,3,5,7,7,3,0,9,1,3,6,0,8,3,6,1,8,2,7,3,2,1,7,7,3,1,1,4,6,0,9,4,8,1,5,10,2,9,6,6,7,6,1,0,0,3,6,5,7,0,6,2,10,6,9,1,0,5,3,2,1,4,0,6,1,7,8,0,0,4,2,7,2,10,7,0,9,8,2,8,4,6,2,4,2,7,8,6,1,2,3
n65,3,5,7,7,3,0,9,1,3,6,0,8,3,6,1,8,2,7,3,2,1,7,7,3,1,1,4,6,0,9,4,8,1,5,10,2,9,6,6,7,6,1,0,0,3,6,5,7,0,6,2,10,0,9,1,0,5,3,2,1,4,0,6,1,7,8,0,6,4,2,7,2,10,7,0,9,8,2,8,4,6,2,4,2,7,8,6,1,2,3
n68,3,0,7,7,3,0,9,1,3,6,8,8,3,6,1,8,2,7,3,2,1,7,7,3,1,1,4,6,0,9,4,8,1,5,10,2,9,6,6,7,6,1,1,0,3,6,5,7,5,6,2,10,0,9,1,0,5,3,0,1,4,0,6,1,7,8,0,4,4,2,7,2,10,7,0,9,8,0,0,4,6,2,4,2,7,8,6,1,4,3
n67,3,2,7,7,3,0,9,1,3,6,0,8,3,6,1,8,2,7,3,2,1,7,7,3,1,1,4,6,0,9,4,8,1,5,10,2,9,6,6,7,6,1,0,0,3,6,5,7,0,6,2,10,0,9,1,0,5,3,8,1,4,0,6,1,7,8,9,4,4,2,7,2,10,7,0,9,8,0,0,4,6,2,4,2,7,8,6,1,4,3
n78,3,10,0,7,2,0,0,1,0,6,8,8,4,7,4,8,1,5,0,2,1,7,0,3,1,1,4,6,4,9,0,8,1,5,7,1,6,0,10,7,6,2,7,7,3,5,5,0,8,6,2,5,4,9,7,5,4,3,2,1,10,7,6,1,7,7,6,0,8,2,4,2,10,9,0,9,0,5,4,4,6,0,4,2,7,8,6,3,0,3
n77,3,10,0,7,2,9,0,1,0,6,8,8,4,7,4,8,1,5,0,2,1,7,10,3,1,1,4,6,4,9,0,8,1,5,7,1,6,0,10,7,6,2,7,7,3,5,5,0,0,6,2,5,4,9,7,5,4,3,2,1,10,7,6,1,7,0,6,0,0,2,4,2,10,9,0,9,0,5,4,4,6,0,4,2,7,8,6,3,0,3
n80,3,10,1,7,2,0,1,1,0,6,8,8,4,0,4,8,1,5,0,2,1,7,0,3,1,1,4,6,4,9,0,8,1,5,10,1,6,3,10,7,3,2,7,7,3,5,5,0,0,6,2,0,4,9,7,5,4,3,2,1,0,7,6,1,7,5,6,0,0,2,4,2,10,9,0,9,0,5,4,4,6,0,4,2,7,8,6,3,0,0
n79,3,10,0,7,2,0,1,1,0,6,8,8,4,0,4,8,1,5,0,2,1,7,0,3,1,1,4,6,4,9,0,8,1,5,0,1,6,3,10,7,3,2,7,7,3,5,5,0,0,6,2,0,4,9,7,5,4,3,2,1,0,7,6,1,7,0,6,0,0,2,4,2,10,9,0,9,9,5,4,4,6,0,4,2,7,8,6,3,0,0
n84,3,10,8,7,2,0,4,1,10,6,8,8,4,0,4,8,1,0,10,2,1,7,3,3,1,1,4,6,4,9,3,8,1,5,6,1,6,0,10,7,10,2,7,7,3,5,5,2,0,6,2,0,4,9,7,5,4,3,2,1,5,0,6,1,7,1,6,0,0,2,4,2,10,9,0,9,0,5,4,4,6,4,4,2,7,8,6,3,0,8
n83,3,10,0,7,2,0,4,1,10,6,8,8,4,0,4,8,1,3,10,2,1,7,8,3,1,1,4,6,4,9,0,8,1,5,1,1,6,0,10,7,10,2,7,7,3,5,5,0,0,6,2,0,4,9,7,5,4,3,2,1,5,0,6,1,7,1,6,0,0,2,4,2,10,9,0,9,0,5,4,4,6,4,4,2,7,8,6,3,0,0
n86,3,10,0,7,2,0,4,1,2,6,8,8,4,0,4,8,1,4,10,2,1,7,0,3,1,1,4,6,4,9,0,8,1,5,0,1,6,0,10,7,10,2,7,7,3,5,5,8,0,6,2,0,4,9,7,5,4,3,2,1,5,2,6,1,7,1,6,0,7,2,4,2,10,9,2,9,8,5,4,4,6,4,4,2,7,8,6,3,3,0
n85,3,10,1,7,2,0,4,1,0,6,8,8,4,0,4,8,1,0,10,2,1,7,0,3,1,1,4,6,4,9,0,8,1,5,9,1,6,0,10,7,10,2,7,7,3,5,5,0,0,6,2,0,4,9,7,5,4,3,2,1,5,2,6,1,7,1,6,0,7,2,4,2,10,9,2,9,0,5,4,4,6,4,4,2,7,8,6,3,3,0
n92,3,10,0,7,2,9,8,1,5,6,8,8,4,8,3,8,1,0,5,2,1,7,0,3,1,1,4,6,3,9,4,8,1,5,3,1,9,2,10,7,0,6,7,0,3,0,5,8,10,6,2,0,8,9,7,5,4,3,2,1,8,5,6,1,7,1,0,10,0,2,4,2,10,9,0,9,0,5,2,4,6,4,4,2,7,8,6,3,7,0
n91,3,10,0,7,2,9,8,1,5,6,8,8,4,8,3,8,1,0,5,2,1,7,0,3,1,1,4,6,3,9,4,8,1,5,3,1,9,6,10,7,9,6,7,0,3,1,5,8,10,6,2,0,8,9,7,5,4,3,2,1,8,5,6,1,7,1,0,10,0,2,4,2,10,9,0,9,0,5,2,4,6,0,4,2,7,8,6,3,7,0
n94,3,10,2,7,2,3,8,1,5,6,8,8,4,5,3,8,1,0,0,2,1,7,9,3,1,1,4,6,3,9,4,8,1,5,2,1,0,0,10,7,0,0,0,0,3,0,5,0,10,6,2,0,8,9,7,5,4,3,2,1,8,5,6,1,7,1,0,10,10,2,4,2,10,9,0,9,0,5,0,4,6,0,4,2,7,8,6,3,7,0
n93,3,10,2,7,2,1,8,1,5,6,8,8,4,5,3,8,1,5,0,2,1,7,0,3,1,1,4,6,3,9,4,8,1,5,2,1,0,0,10,7,0,0,0,0,3,0,5,8,10,6,2,0,8,9,7,5,4,3,2,1,8,5,6,1,7,1,0,10,10,2,4,2,10,9,0,9,0,5,0,4,6,0,4,2,7,8,6,3,7,0
n98,3,10,5,7,2,10,8,1,0,6,8,8,4,9,3,8,1,9,7,2,1,7,0,3,1,1,4,6,0,9,5,8,1,5,5,1,6,2,10,7,0,2,5,0,3,0,5,4,9,6,2,0,8,9,7,5,4,3,2,1,8,7,6,1,7,1,0,0,1,2,4,2,10,9,0,9,0,5,0,4,6,0,4,2,7,8,6,3,0,9
n97,3,10,5,7,2,10,8,1,0,6,8,8,4,0,3,8,1,9,7,2,1,7,0,3,1,1,4,6,0,9,5,8,1,5,5,1,6,0,10,7,0,2,5,0,3,0,5,4,9,6,2,0,8,9,7,5,4,3,2,1,8,7,6,1,7,1,0,2,0,2,4,2,10,9,0,9,0,5,0,4,6,0,4,2,7,8,6,3,0,9
n100,3,10,0,7,2,8,8,1,4,6,8,8,4,0,3,8,1,6,7,2,1,7,0,3,1,1,4,6,1,9,3,8,1,5,5,1,0,0,10,7,0,2,5,3,3,0,5,9,9,6,2,0,8,9,7,5,4,3,2,1,8,7,6,1,7,1,6,0,0,2,4,2,10,9,0,9,0,5,8,4,6,0,4,2,7,8,6,3,0,9
n99,3,10,0,7,2,0,8,1,3,6,8,8,4,0,3,8,1,6,7,2,1,7,0,3,1,1,4,6,1,9,3,8,1,5,5,1,2,0,10,7,0,2,5,3,3,0,5,9,9,6,2,0,8,9,7,5,4,3,2,1,8,7,6,1,7,1,6,0,5,2,4,2,10,9,0,9,1,5,8,4,6,0,4,2,7,8,6,3,0,9
n108,3,1,0,7,8,8,0,1,0,6,8,8,3,4,3,8,1,7,9,2,1,7,9,3,1,1,4,6,5,9,8,8,1,5,6,1,0,0,0,7,0,7,0,0,3,7,5,3,6,6,2,10,10,9,2,10,5,3,2,1,3,9,6,1,7,2,0,0,0,2,4,2,10,9,8,9,0,5,6,4,6,3,4,2,7,8,6,0,0,9
n107,3,1,0,7,8,8,0,1,0,6,8,8,3,4,0,8,1,7,0,2,1,7,9,3,1,1,4,6,5,9,8,8,1,5,6,1,2,0,6,7,0,7,0,0,3,7,5,3,6,6,2,10,10,9,2,10,5,3,2,1,3,9,6,1,7,2,0,0,0,2,4,2,10,9,8,9,2,5,6,4,6,3,4,2,7,8,6,10,0,9
n110,3,0,0,7,6,8,0,1,0,6,8,8,3,4,0,8,1,7,0,2,1,7,9,3,1,1,4,6,5,9,8,8,1,5,6,1,0,7,0,7,3,7,0,0,3,0,5,3,0,6,2,10,10,9,2,10,5,3,2,1,3,0,6,1,7,2,3,0,9,2,4,2,10,9,8,9,0,0,6,4,6,3,4,2,7,8,6,0,7,6
n109,3,0,0,7,6,8,6,1,0,6,8,8,3,4,0,8,1,7,0,2,1,7,9,3,1,1,4,6,5,9,8,8,1,5,6,1,0,7,0,7,3,7,0,0,3,0,5,3,0,6,2,10,10,9,2,10,5,3,2,1,3,8,6,1,7,2,3,0,9,2,4,2,10,9,8,9,0,6,6,4,6,3,4,2,7,8,6,0,0,6
n114,3,5,8,7,7,8,0,1,0,6,8,8,3,0,0,8,1,7,0,2,1,7,6,3,1,1,4,6,5,9,8,8,1,5,0,1,0,1,0,7,10,7,0,2,3,0,5,3,0,6,2,10,0,9,8,10,5,3,2,1,0,4,6,1,7,2,0,0,1,2,4,2,10,9,8,9,8,0,6,4,6,3,4,2,7,8,6,0,7,6
n113,3,5,3,7,7,8,0,1,2,6,8,8,3,0,0,8,1,7,0,2,1,7,6,3,1,1,4,6,5,9,8,8,1,5,0,1,0,1,0,7,10,7,0,0,3,7,5,3,0,6,2,10,0,9,8,10,5,3,2,1,0,4,6,1,7,2,2,0,1,2,4,2,10,9,8,9,8,0,6,4,6,3,4,2,7,8,6,0,7,6
n116,3,5,0,7,9,8,0,1,1,6,8,8,3,2,0,8,1,7,0,2,1,7,6,3,1,1,4,6,5,9,8,8,1,5,0,1,0,1,0,7,10,7,0,0,3,5,5,3,6,6,2,10,6,9,6,10,5,3,2,1,0,4,6,1,7,2,0,5,0,2,4,2,10,9,8,9,8,2,6,4,6,3,4,2,7,8,6,0,0,6
n115,3,5,0,7,9,8,7,1,0,6,8,8,3,0,0,8,1,7,0,2,1,7,6,3,1,1,4,6,5,9,8,8,1,5,0,1,0,1,0,7,10,7,0,7,3,5,5,3,6,6,2,10,0,9,0,10,5,3,2,1,0,4,6,1,7,2,0,7,0,2,4,2,10,9,8,9,8,2,6,4,6,3,4,2,7,8,6,0,0,6
n122,3,8,0,7,0,3,10,1,0,6,8,8,10,4,0,8,1,0,7,2,1,7,0,3,1,1,4,6,5,9,6,8,1,5,0,1,0,0,0,7,0,0,4,0,3,2,5,0,6,6,2,3,7,9,4,10,5,3,2,1,4,10,6,1,7,10,0,0,8,2,4,2,10,9,10,9,0,0,6,4,6,3,4,2,7,8,6,0,7,2
n121,3,8,0,7,9,3,10,1,0,6,8,8,10,4,0,8,1,0,7,2,1,7,0,3,1,1,4,6,5,9,6,8,1,5,0,1,0,0,0,7,0,0,4,6,3,2,5,0,6,6,2,3,7,9,4,10,5,3,2,1,0,0,6,1,7,10,0,0,8,2,4,2,10,9,0,9,0,0,6,4,6,3,4,2,7,8,6,0,7,2
n124,3,8,7,7,6,3,10,1,0,6,8,8,10,4,0,8,1,3,7,2,1,7,8,3,1,1,4,6,5,9,0,8,1,5,0,1,3,0,0,7,0,2,4,0,3,0,5,0,6,6,2,0,7,9,4,10,5,3,2,1,9,0,6,1,7,10,0,10,8,2,4,2,10,9,0,9,4,0,6,4,6,3,4,2,7,8,6,2,7,9
n123,3,8,7,7,6,3,10,1,0,6,8,8,10,4,0,8,1,3,7,2,1,7,8,3,1,1,4,6,5,9,0,8,1,5,0,1,3,0,0,7,10,2,4,0,3,0,5,0,6,6,2,0,7,9,4,10,5,3,2,1,9,3,6,1,7,10,0,10,8,2,4,2,10,9,0,9,4,0,6,4,6,3,4,2,7,8,6,0,7,0
n128,3,8,0,7,0,0,2,1,0,6,8,8,10,4,6,8,1,5,0,2,1,7,0,3,1,1,4,6,5,9,0,8,1,5,7,1,3,0,0,7,8,3,0,0,3,9,5,2,6,6,2,5,7,9,0,10,5,3,2,1,0,1,6,1,7,10,6,5,7,2,4,2,10,9,0,9,5,2,6,4,6,3,4,2,7,8,6,0,6,0
n127,3,8,0,7,0,0,9,1,0,6,8,8,10,4,0,8,1,5,0,2,1,7,5,3,1,1,4,6,5,9,10,8,1,5,7,1,3,4,0,7,8,3,0,0,3,9,5,2,6,6,2,0,7,9,0,10,5,3,2,1,0,1,6,1,7,10,6,0,7,2,4,2,10,9,0,9,0,2,6,4,6,3,4,2,7,8,6,0,6,0
n130,3,8,6,7,0,0,7,1,0,6,8,8,10,4,3,8,1,5,0,2,1,7,0,3,1,1,4,6,5,9,0,8,1,5,0,1,3,0,9,7,8,3,0,0,3,9,5,2,6,6,2,0,7,9,6,10,5,3,2,1,0,0,6,1,7,10,6,5,7,2,4,2,10,9,0,9,0,2,6,4,6,3,4,2,7,8,6,4,6,0
n129,3,8,6,7,2,0,0,1,0,6,8,8,10,4,3,8,1,5,0,2,1,7,0,3,1,1,4,6,5,9,0,8,1,5,7,1,3,0,0,7,8,3,0,10,3,9,5,2,6,6,2,0,7,9,6,10,5,3,2,1,0,0,6,1,7,10,6,5,7,2,4,2,10,9,0,9,0,2,6,4,6,3,4,2,7,8,6,4,6,0
n142,3,6,0,8,0,5,0,1,10,6,5,8,2,8,0,8,0,2,0,2,1,1,8,3,1,1,4,6,1,9,7,4,1,0,5,0,7,6,1,7,4,3,0,4,3,2,0,0,0,6,2,7,7,8,2,3,4,3,8,1,5,0,6,1,7,2,0,10,0,2,9,2,10,7,0,9,9,10,10,7,6,0,4,1,7,8,6,3,6,1
n141,3,6,0,8,0,5,0,1,10,6,5,8,2,8,0,8,4,2,0,2,1,1,8,3,1,1,4,6,1,9,7,4,1,0,5,0,7,6,1,7,4,0,0,4,3,2,0,0,0,6,2,7,7,8,2,3,4,3,8,1,5,0,6,1,7,0,0,10,0,2,9,2,10,7,0,9,9,10,10,7,6,4,4,1,7,8,6,3,6,1
n144,3,6,3,8,0,5,0,1,10,6,5,8,2,8,2,8,5,2,0,2,1,1,8,3,1,1,4,6,1,9,7,4,1,10,5,0,6,6,1,10,4,0,0,4,3,2,1,0,0,6,2,7,7,0,2,3,4,3,8,1,5,6,6,1,7,10,0,10,2,2,9,2,10,7,0,9,9,10,10,7,6,3,4,1,7,8,6,3,6,0
n143,3,6,0,8,0,5,0,1,10,6,5,8,2,8,2,8,0,2,0,2,1,1,8,3,1,1,4,6,1,9,7,4,1,10,5,0,0,6,1,10,4,0,0,4,3,2,1,0,0,6,2,7,7,0,2,3,4,3,8,1,5,6,6,1,7,10,0,10,0,2,9,2,10,7,0,9,9,10,10,7,6,0,4,1,7,8,6,3,6,0
n148,3,6,0,8,9,5,0,1,10,6,4,8,2,8,4,8,0,2,10,2,1,1,8,3,1,1,4,6,1,9,7,4,1,6,5,0,0,6,1,0,4,0,7,4,3,2,0,6,0,6,2,7,7,5,2,3,4,3,8,1,5,8,6,1,7,0,2,10,3,2,9,2,10,7,0,9,9,10,10,7,6,0,4,5,7,8,6,3,9,0
n147,3,6,0,8,9,5,0,1,10,6,4,8,2,8,4,8,5,2,10,2,1,1,8,3,1,1,4,6,1,9,7,4,1,6,5,0,0,6,1,0,4,0,7,4,3,2,0,6,0,6,2,7,7,5,2,3,4,3,8,1,5,8,6,1,7,0,0,10,0,2,9,2,10,7,10,9,9,10,10,7,6,0,4,5,7,8,6,3,9,0
n150,3,6,6,8,9,5,9,1,10,6,4,8,2,8,0,8,0,2,0,2,1,1,8,3,1,1,4,6,1,9,7,4,1,4,5,10,0,6,1,0,4,0,2,4,3,2,0,0,0,6,2,7,7,5,2,3,4,3,8,1,5,8,6,1,7,0,0,10,0,2,9,2,10,7,1,9,9,10,10,7,6,0,4,5,7,8,6,3,9,0
n149,3,6,6,8,9,5,9,1,10,6,4,8,2,8,0,8,3,2,3,2,1,1,8,3,1,1,4,6,1,9,7,4,1,4,5,10,0,6,1,2,4,0,2,4,3,2,0,0,0,6,2,7,7,5,2,3,4,3,8,1,5,8,6,1,7,0,0,10,0,2,9,2,10,7,1,9,9,10,10,7,6,0,4,5,7,8,6,3,9,0
n156,3,0,3,10,8,3,0,1,10,6,0,8,2,8,9,8,0,2,7,2,1,0,8,3,1,1,4,6,3,9,7,4,1,8,4,0,5,6,0,9,4,2,0,4,3,2,0,7,3,6,2,7,7,0,2,3,4,3,8,1,5,0,6,1,7,4,0,10,1,2,6,2,10,7,3,9,9,10,10,7,6,2,4,0,7,8,6,3,6,1
