cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n45,5,4,9,10,10,6,8,5,0,1,10,5,4,5,1,3,3,6,8,2,5,3,0,4,9,8,8,5,10,8,9,2,9,6,3,5,10,9,8,1,3,5,6,1,5,0,4,4,4,8,10,7,0,5,0,8,6,2,4,1,0,1,10,5,7,5,0,5,5,9,9,0,9,2,4,10,7,1,6,10,0,2,3,4,0,0,7,1,10,10
n48,5,4,9,10,10,6,8,5,0,1,10,5,4,5,1,3,3,6,8,2,5,3,8,4,9,8,8,5,0,8,9,2,9,6,3,5,10,9,8,1,3,5,6,1,5,1,4,4,4,8,10,7,9,5,0,8,6,2,4,1,0,1,10,5,7,5,0,5,5,9,9,0,9,2,4,10,7,1,6,10,10,2,3,4,5,0,7,1,10,10
n47,5,4,9,10,10,6,8,5,0,1,10,5,4,5,1,3,3,6,8,2,5,3,8,4,9,8,8,5,0,8,9,2,9,6,3,5,10,9,8,1,3,5,6,1,5,1,4,4,4,8,10,7,0,5,0,8,6,2,4,1,0,1,10,5,7,5,0,5,5,9,9,0,9,2,4,10,7,1,6,10,0,2,3,4,5,0,7,1,10,10
n52,5,4,9,10,10,0,8,5,8,1,10,5,4,5,1,3,3,6,10,2,6,7,0,4,9,8,8,5,1,8,9,2,9,6,3,5,10,9,8,1,3,5,6,0,5,3,7,4,0,8,10,0,3,5,0,8,6,2,4,1,6,1,10,5,7,5,0,6,5,9,9,5,9,2,4,10,7,1,6,10,0,2,3,4,0,0,0,1,10,10
n51,5,4,9,10,10,0,8,5,8,1,10,5,4,5,1,3,3,6,10,2,6,7,0,4,9,8,8,5,1,8,9,2,9,6,3,5,10,9,8,1,3,5,6,0,5,3,10,4,0,8,10,0,3,5,0,8,6,2,4,1,0,1,10,5,7,5,0,6,5,9,9,5,9,2,4,10,7,1,6,10,0,2,3,4,0,10,0,1,10,10
n54,5,4,9,10,10,0,8,5,8,1,10,5,4,5,1,3,3,6,8,2,6,7,0,4,9,8,8,5,0,8,9,2,9,6,3,5,10,9,8,1,3,5,6,0,5,0,0,4,9,8,10,0,0,5,0,8,6,2,4,1,0,1,10,5,7,5,0,6,5,9,9,0,9,2,4,10,7,1,6,10,0,2,3,4,0,7,0,1,10,10
n53,5,4,9,10,10,0,8,5,8,1,10,5,4,5,1,3,3,6,0,2,6,7,0,4,9,8,8,5,0,8,9,2,9,6,3,5,10,9,8,1,3,5,6,0,5,0,0,4,0,8,10,0,0,5,0,8,6,2,4,1,0,1,10,5,7,5,0,6,5,9,9,0,9,2,4,10,7,1,6,10,0,2,3,4,0,0,0,1,10,10
n60,5,4,9,10,10,0,8,5,0,1,10,5,4,5,1,3,3,6,4,2,8,0,0,4,9,8,8,5,0,1,9,2,9,6,3,5,10,9,8,1,3,5,6,5,5,9,0,4,4,8,10,0,3,5,0,8,6,2,4,1,0,1,10,5,7,5,0,7,5,0,9,9,9,2,4,10,7,1,6,10,6,2,3,4,10,2,0,1,10,4
n59,5,4,9,10,10,8,8,5,0,1,10,5,4,5,1,3,3,6,4,2,0,0,5,4,9,8,8,5,0,1,9,2,9,6,3,5,10,9,8,1,3,5,6,5,5,9,0,4,4,8,10,6,3,5,0,8,6,2,4,1,0,1,10,5,7,5,4,7,5,0,9,9,9,2,4,10,7,1,6,10,6,2,3,4,10,2,0,1,10,4
n62,5,4,9,10,10,0,8,5,0,1,10,5,4,5,1,3,3,6,9,2,0,5,0,4,9,8,8,5,9,1,9,2,9,6,3,5,10,9,8,1,3,5,6,5,5,9,0,4,4,8,10,0,2,5,0,8,6,2,4,1,0,1,10,5,7,5,0,7,5,0,9,9,9,2,4,10,7,1,6,10,6,2,3,4,10,2,0,1,10,0
n61,5,4,9,10,10,0,8,5,0,1,10,5,4,5,1,3,3,6,9,2,0,6,0,4,9,8,8,5,0,1,9,2,9,6,3,5,10,9,8,1,3,5,6,5,5,9,0,4,4,8,10,2,0,5,0,8,6,2,4,1,0,1,10,5,7,5,0,7,5,0,9,9,9,2,4,10,7,1,6,10,6,2,3,4,10,2,0,1,10,0
n66,5,4,9,10,10,8,8,5,0,1,10,5,4,5,1,3,3,6,4,2,0,1,0,4,9,8,8,5,0,8,9,2,9,6,3,5,10,9,8,1,3,5,6,1,5,8,9,4,4,8,10,0,0,5,10,8,6,2,4,1,2,1,10,5,7,5,0,7,5,10,9,0,9,2,4,10,7,1,6,10,6,2,3,4,0,2,4,1,10,0
n65,5,4,9,10,10,8,8,5,0,1,10,5,4,5,1,3,3,6,4,2,0,1,0,4,9,8,8,5,0,8,9,2,9,6,3,5,10,9,8,1,3,5,6,1,5,0,0,4,4,8,10,0,0,5,10,8,6,2,4,1,2,1,10,5,7,5,9,7,5,10,9,7,9,2,4,10,7,1,6,10,6,2,3,4,0,2,4,1,10,0
n68,5,4,9,10,10,8,8,5,0,1,10,5,4,5,1,3,3,6,4,2,0,1,0,4,9,8,8,5,0,0,9,2,9,6,3,5,10,9,8,1,3,5,6,0,5,0,0,4,4,8,10,0,0,5,0,8,6,2,4,1,2,1,10,5,7,5,0,0,5,10,9,6,9,2,4,10,7,1,6,10,6,2,3,4,0,2,0,1,10,7
n67,5,4,9,10,10,8,8,5,0,1,10,5,4,5,1,3,3,6,4,2,0,1,2,4,9,8,8,5,0,0,9,2,9,6,3,5,10,9,8,1,3,5,6,0,5,8,0,4,4,8,10,0,8,5,0,8,6,2,4,1,2,1,10,5,7,5,1,0,5,10,9,9,9,2,4,10,7,1,6,10,6,2,3,4,0,2,0,1,10,7
n78,1,4,9,0,10,0,8,5,4,1,10,6,5,9,1,3,3,6,8,2,8,10,10,2,9,0,8,5,7,2,9,2,9,6,3,0,10,9,8,1,3,5,6,0,5,2,5,4,0,8,10,4,9,0,5,10,6,6,4,1,8,1,0,5,7,5,7,2,5,1,9,10,9,2,4,10,7,1,6,10,3,10,3,4,2,2,4,1,3,1
n77,1,4,9,0,10,0,8,5,4,1,10,6,5,9,1,3,3,6,8,2,8,0,10,2,9,0,8,5,7,2,9,2,9,6,3,3,10,9,8,1,3,5,6,2,5,0,5,4,0,8,10,4,9,5,5,10,6,0,4,1,8,1,0,5,7,5,7,2,5,1,9,10,9,2,4,10,7,1,6,10,3,10,3,4,2,2,4,1,3,1
n80,1,4,9,0,10,8,8,5,4,1,10,6,5,0,1,3,3,6,8,2,8,0,10,2,9,9,8,5,7,2,9,2,9,6,3,0,10,9,8,1,3,5,6,1,5,2,5,4,0,8,10,4,0,0,5,10,6,2,4,1,8,1,0,5,7,5,7,2,5,6,9,10,9,2,4,10,7,1,6,10,0,10,3,4,2,0,4,1,3,0
n79,1,4,9,0,10,8,8,5,4,1,10,6,5,0,1,3,3,6,8,2,8,0,10,2,9,9,8,5,7,2,9,2,9,6,3,0,10,9,8,1,3,5,6,1,5,2,5,4,9,8,10,4,0,0,5,10,6,2,4,1,8,1,0,5,7,5,7,2,5,0,9,10,9,2,4,10,7,1,6,10,0,10,3,4,2,0,4,1,3,0
n84,1,4,9,0,10,0,8,5,0,1,10,6,5,0,1,3,3,6,8,2,8,2,10,2,9,0,8,5,7,0,9,2,9,6,3,10,10,9,8,1,3,5,6,9,5,0,5,4,3,8,10,4,3,0,5,10,6,7,4,1,8,1,0,5,7,5,7,3,5,7,9,0,9,2,4,10,7,1,6,10,0,10,3,4,2,6,4,1,3,10
n83,1,4,9,3,10,0,8,5,0,1,10,6,5,0,1,3,3,6,8,2,8,2,10,2,9,0,8,5,7,0,9,2,9,6,3,10,10,9,8,1,3,5,6,9,5,0,5,4,3,8,10,4,0,0,5,10,6,0,4,1,8,1,0,5,7,5,7,0,5,7,9,0,9,2,4,10,7,1,6,10,1,10,3,4,2,6,4,1,3,10
n86,1,4,9,0,10,2,8,5,0,1,10,6,5,0,1,3,3,6,8,2,8,2,10,2,9,0,8,5,7,0,9,2,9,6,3,10,10,9,8,1,3,5,6,0,5,0,5,4,0,8,10,4,0,2,5,10,6,2,4,1,8,1,4,5,7,5,7,0,5,0,9,0,9,2,4,10,7,1,6,10,0,10,3,4,2,6,4,1,3,3
n85,1,4,9,0,10,2,8,5,0,1,10,6,5,4,1,3,3,6,8,2,8,2,10,2,9,0,8,5,7,0,9,2,9,6,3,10,10,9,8,1,3,5,6,0,5,0,5,4,0,8,10,4,0,2,5,10,6,0,4,1,8,1,4,5,7,5,7,0,5,2,9,0,9,2,4,10,7,1,6,10,0,10,3,4,2,6,4,1,3,0
n92,1,4,9,0,10,0,8,5,10,1,10,6,2,6,1,3,3,6,8,2,8,0,0,2,9,0,8,5,7,0,9,2,9,6,3,5,10,9,8,1,3,5,6,0,5,7,5,4,5,8,10,4,2,0,5,0,6,0,4,3,9,1,0,5,7,5,7,7,5,6,9,3,9,2,4,10,7,1,6,10,8,10,3,4,2,3,4,1,9,0
n91,1,4,9,0,10,0,8,5,10,1,10,6,2,6,1,3,3,6,8,2,8,0,0,2,9,7,8,5,7,0,9,2,9,6,3,5,10,9,8,1,3,5,6,0,5,0,5,4,5,8,10,4,0,6,5,8,6,0,4,3,9,1,0,5,7,5,7,7,5,6,9,3,9,2,4,10,7,1,6,10,8,10,3,4,2,3,4,1,9,1
n94,1,4,9,3,10,0,8,5,0,1,10,0,3,6,1,3,3,6,8,2,8,5,0,2,9,3,8,5,7,0,9,2,9,6,3,5,10,9,8,1,3,5,6,4,5,3,5,4,0,8,10,4,0,10,5,10,6,3,4,3,0,1,8,5,7,5,7,7,5,6,9,3,9,2,4,10,7,1,6,10,8,10,3,4,2,0,4,1,0,9
n93,1,4,9,0,10,0,8,5,0,1,10,6,0,6,1,3,3,6,8,2,8,5,0,2,9,0,8,5,7,0,9,2,9,6,3,5,10,9,8,1,3,5,6,4,5,0,5,4,0,8,10,4,10,10,5,10,6,0,4,3,0,1,8,5,7,5,7,7,5,6,9,3,9,2,4,10,7,1,6,10,8,10,3,4,2,0,4,1,0,9
n98,1,4,9,0,10,0,8,5,0,1,10,1,0,9,1,3,3,6,8,2,8,7,6,2,9,2,8,5,7,0,9,2,9,6,3,0,10,9,8,1,3,5,6,0,5,6,5,4,0,8,10,4,6,0,5,1,6,0,4,3,0,1,0,5,7,5,7,0,5,0,9,0,9,2,4,10,7,1,6,10,8,10,3,4,2,0,4,1,0,5
n97,1,4,9,0,10,0,8,5,0,1,10,0,0,9,1,3,3,6,8,2,8,7,6,2,9,2,8,5,7,0,9,2,9,6,3,0,10,9,8,1,3,5,6,0,5,6,5,4,0,8,10,4,0,1,5,1,6,0,4,3,1,1,0,5,7,5,7,0,5,0,9,0,9,2,4,10,7,1,6,10,8,10,3,4,2,10,4,1,0,0
n100,1,4,9,0,10,5,8,5,9,1,10,0,4,9,1,3,3,6,8,2,8,7,0,2,9,5,8,5,7,0,9,2,9,6,3,0,10,9,8,1,3,5,6,6,5,4,5,4,0,8,10,4,0,2,5,1,6,0,4,3,10,1,0,5,7,5,7,3,5,3,9,2,9,2,4,10,7,1,6,10,8,10,3,4,2,0,4,1,0,2
n99,1,4,9,0,10,0,8,5,9,1,10,1,0,9,1,3,3,6,8,2,8,7,0,2,9,5,8,5,7,0,9,2,9,6,3,0,10,9,8,1,3,5,6,6,5,4,5,4,0,8,10,4,0,2,5,1,6,6,4,3,0,1,0,5,7,5,7,3,5,3,9,2,9,2,4,10,7,1,6,10,8,10,3,4,2,0,4,1,0,0
n108,1,4,9,3,10,5,8,5,0,1,10,5,6,9,1,3,3,6,5,2,8,0,10,0,9,0,8,5,7,8,9,2,9,6,3,0,10,9,8,1,3,5,6,0,5,0,5,4,0,8,10,4,3,0,0,2,6,9,4,0,5,1,0,5,7,5,7,7,5,7,9,2,9,2,4,10,7,1,6,10,0,10,3,4,2,0,10,1,0,4
n107,1,4,9,3,10,5,8,5,0,1,10,5,6,9,1,3,3,6,0,2,8,9,10,8,9,0,8,5,7,0,9,2,9,6,3,0,10,9,8,1,3,5,6,5,5,0,5,4,0,8,10,4,3,0,0,2,6,9,4,10,5,1,4,5,7,5,7,7,5,7,9,2,9,2,4,10,7,1,6,10,0,10,3,4,2,0,10,1,0,4
n110,1,4,9,3,10,5,8,5,1,1,10,0,6,9,1,3,3,6,0,2,8,8,10,0,9,3,8,5,7,2,9,2,9,6,3,0,10,9,8,1,3,5,6,0,5,0,5,4,8,8,10,4,0,0,0,2,6,9,4,10,5,1,0,5,7,5,7,7,5,7,9,2,9,2,4,10,7,1,6,10,0,10,3,4,2,3,10,1,0,4
n109,1,4,9,3,10,5,8,5,1,1,10,0,6,9,1,3,3,6,0,2,8,8,10,5,9,3,8,5,7,0,9,2,9,6,3,0,10,9,8,1,3,5,6,0,5,0,5,4,8,8,10,4,0,0,0,2,6,9,4,10,5,1,0,5,7,5,7,7,5,7,9,2,9,2,4,10,7,1,6,10,0,10,3,4,2,0,10,1,0,4
n114,1,4,9,3,10,5,8,5,9,1,10,0,6,0,1,3,3,6,0,2,8,0,10,9,9,0,8,5,7,0,9,2,9,6,3,0,10,9,8,1,3,5,6,1,5,8,5,4,2,8,10,4,10,3,0,2,6,9,4,7,5,1,0,5,7,5,7,0,5,7,9,2,9,2,4,10,7,1,6,10,0,10,3,4,2,10,10,1,0,4
n113,1,4,9,3,10,5,8,5,9,1,10,9,6,0,1,3,3,6,0,2,8,0,10,9,9,0,8,5,7,0,9,2,9,6,3,0,10,9,8,1,3,5,6,1,5,8,5,4,2,8,10,4,10,0,0,2,6,9,4,0,5,1,0,5,7,5,7,0,5,7,9,2,9,2,4,10,7,1,6,10,0,10,3,4,2,10,10,1,1,4
n116,1,4,9,3,10,5,8,5,7,1,10,0,6,1,1,3,3,6,8,2,8,0,10,4,9,10,8,5,7,0,9,2,9,6,3,0,10,9,8,1,3,5,6,1,5,6,5,4,2,8,10,4,10,2,2,2,6,9,4,0,5,1,0,5,7,5,7,0,5,7,9,2,9,2,4,10,7,1,6,10,2,10,3,4,2,10,10,1,0,4
n115,1,4,9,3,10,5,8,5,0,1,10,0,6,1,1,3,3,6,0,2,8,7,10,4,9,10,8,5,7,7,9,2,9,6,3,0,10,9,8,1,3,5,6,1,5,3,5,4,2,8,10,4,10,2,0,2,6,9,4,0,5,1,0,5,7,5,7,0,5,7,9,2,9,2,4,10,7,1,6,10,0,10,3,4,2,10,10,1,0,4
n122,1,4,9,3,10,0,8,5,0,1,10,7,2,8,1,3,3,6,1,2,8,0,10,6,9,0,8,5,7,0,9,2,9,6,3,0,10,9,8,1,3,5,6,0,5,9,5,4,4,8,10,4,0,0,2,0,6,9,4,0,4,1,2,5,7,5,7,0,5,0,9,0,9,2,4,10,7,1,6,10,9,10,3,4,2,2,0,1,9,1
n121,1,4,9,3,10,0,8,5,0,1,10,7,2,8,1,3,3,6,1,2,8,10,10,6,9,0,8,5,7,0,9,2,9,6,3,0,10,9,8,1,3,5,6,3,5,9,5,4,4,8,10,4,0,0,2,0,6,9,4,0,4,1,2,5,7,5,7,0,5,0,9,0,9,2,4,10,7,1,6,10,9,10,3,4,2,2,0,1,9,1
n124,1,4,9,3,10,0,8,5,0,1,10,7,0,8,1,3,3,6,1,2,8,0,10,0,9,4,8,5,7,7,9,2,9,6,3,0,10,9,8,1,3,5,6,3,5,0,5,4,4,8,10,4,3,0,0,3,6,9,4,0,4,1,2,5,7,5,7,0,5,1,9,0,9,2,4,10,7,1,6,10,9,10,3,4,2,0,0,1,9,1
n123,1,4,9,3,10,0,8,5,0,1,10,7,0,8,1,3,3,6,1,2,8,0,10,0,9,0,8,5,7,7,9,2,9,6,3,0,10,9,8,1,3,5,6,3,5,0,5,4,4,8,10,4,3,0,0,0,6,9,4,1,4,1,2,5,7,5,7,5,5,1,9,0,9,2,4,10,7,1,6,10,9,10,3,4,2,2,0,1,9,1
n128,1,4,9,3,10,4,8,5,0,1,10,5,0,0,1,3,3,6,1,2,8,4,10,0,9,0,8,5,7,0,9,2,9,6,3,2,10,9,8,1,3,5,6,0,5,7,5,4,3,8,10,4,0,0,9,6,6,9,4,0,4,1,2,5,7,5,7,6,5,9,9,0,9,2,4,10,7,1,6,10,0,10,3,4,2,0,0,1,4,0
n127,1,4,9,3,10,4,8,5,2,1,10,5,0,6,1,3,3,6,1,2,8,4,10,0,9,7,8,5,7,0,9,2,9,6,3,2,10,9,8,1,3,5,6,0,5,7,5,4,3,8,10,4,0,2,9,6,6,9,4,0,0,1,2,5,7,5,7,6,5,9,9,0,9,2,4,10,7,1,6,10,0,10,3,4,2,0,0,1,4,0
n130,1,4,9,3,10,0,8,5,0,1,10,8,0,0,1,3,3,6,1,2,8,0,10,3,9,0,8,5,7,0,9,2,9,6,3,0,10,9,8,1,3,5,6,1,5,0,5,4,3,8,10,4,0,0,9,0,6,9,4,0,0,1,2,5,7,5,7,6,5,0,9,0,9,2,4,10,7,1,6,10,0,10,3,4,2,0,0,1,4,0
n129,1,4,9,3,10,0,8,5,0,1,10,0,0,0,1,3,3,6,1,2,8,0,10,3,9,0,8,5,7,7,9,2,9,6,3,0,10,9,8,1,3,5,6,1,5,0,5,4,3,8,10,4,0,0,9,0,6,9,4,0,0,1,2,5,7,5,7,6,5,0,9,0,9,2,4,10,7,1,6,10,8,10,3,4,2,0,9,1,4,0
n142,10,4,9,4,10,6,8,5,9,1,7,6,2,0,1,3,3,6,2,2,4,2,8,2,9,7,8,5,0,6,9,2,9,6,3,0,10,9,8,1,3,5,6,10,5,7,5,0,2,8,10,0,0,1,3,8,6,5,0,7,2,1,0,5,7,5,7,0,5,0,9,6,9,2,4,5,7,9,8,10,8,1,3,4,8,7,0,1,2,9
n141,10,4,9,4,10,6,8,5,9,1,7,6,2,4,1,3,3,6,2,2,4,2,8,2,9,7,8,5,0,6,9,2,9,6,3,0,10,9,8,1,3,5,6,10,5,7,5,0,2,8,10,0,1,1,3,8,6,5,6,7,2,1,0,5,7,5,7,0,5,0,9,6,9,2,4,5,7,0,8,10,8,1,3,4,8,7,0,1,2,9
n144,0,4,9,4,10,6,8,5,9,1,7,0,2,7,1,3,3,6,2,2,4,2,8,2,9,7,8,5,0,6,9,2,9,6,3,0,10,9,8,1,3,5,6,10,5,7,5,0,2,8,10,0,8,1,3,8,6,5,0,7,2,1,0,5,7,5,7,0,5,5,9,6,9,2,4,5,7,8,8,10,8,1,3,4,8,7,0,1,2,9
n143,0,4,9,4,10,6,8,5,9,1,7,0,2,7,1,3,3,6,2,2,4,2,8,2,9,7,8,5,6,6,9,2,9,6,3,0,10,9,8,1,3,5,6,10,5,7,5,0,2,8,10,1,8,1,3,8,6,5,0,7,2,1,0,5,7,5,7,0,5,5,9,6,9,2,4,5,7,8,8,10,8,1,3,4,8,7,0,1,2,9
n148,7,4,9,4,10,6,8,5,9,1,7,0,10,0,1,3,3,6,2,2,4,2,8,2,9,7,8,5,4,6,9,2,9,6,3,0,10,9,8,1,3,5,6,10,5,7,5,0,2,8,10,2,0,1,3,0,6,5,0,7,2,1,0,5,7,5,5,7,5,5,9,6,9,2,4,5,7,9,8,10,8,1,3,4,8,0,0,1,2,9
n147,7,4,9,4,10,6,8,5,9,1,7,0,0,0,1,3,3,6,2,2,4,2,8,2,9,7,8,5,4,6,9,2,9,6,3,5,10,9,8,1,3,5,6,10,5,7,5,0,2,8,10,0,0,1,3,1,6,5,0,7,2,1,10,5,7,5,5,7,5,5,9,6,9,2,4,5,7,9,8,10,8,1,3,4,8,0,0,1,2,9
n150,7,4,9,4,10,6,8,5,9,1,7,0,0,0,1,3,3,6,2,2,4,2,8,2,9,7,8,5,4,6,9,2,9,6,3,0,10,9,8,1,3,5,6,10,5,7,5,0,2,8,10,3,0,1,3,3,6,5,10,7,2,1,0,5,7,5,5,0,5,5,9,6,9,2,4,5,7,9,8,10,8,1,3,4,8,7,0,1,2,9
n149,7,4,9,4,10,6,8,5,9,1,7,0,0,0,1,3,3,6,2,2,4,2,8,2,9,7,8,5,4,6,9,2,9,6,3,0,10,9,8,1,3,5,6,10,5,7,5,0,2,8,10,0,7,1,3,0,6,5,10,7,2,1,0,5,7,5,5,0,5,5,9,6,9,2,4,5,7,9,8,10,8,1,3,4,8,7,0,1,2,9
n156,0,4,9,4,10,6,8,5,9,1,7,0,0,7,1,3,3,6,2,2,4,8,8,2,9,7,8,5,0,6,9,2,9,6,3,8,10,9,8,1,3,5,6,10,5,7,5,5,2,8,10,4,6,1,3,0,6,5,4,7,2,1,0,5,7,5,0,4,5,0,9,6,9,2,4,5,7,0,8,10,8,8,3,4,8,1,0,1,2,9
