cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n162,0,9,10,8,6,0,3,2,7,9,7,7,8,1,4,6,7,2,0,2,2,5,10,8,10,9,7,8,5,3,1,1,0,6,0,6,5,0,4,3,7,0,6,5,0,1,10,3,4,4
n161,0,9,10,0,6,6,3,2,7,9,0,7,8,1,4,6,7,0,10,2,2,5,10,8,10,9,7,8,5,3,1,1,6,6,0,6,5,0,4,3,7,3,6,5,3,1,10,3,4,4
n164,0,9,10,0,6,4,3,2,7,9,0,7,8,1,4,6,7,0,0,2,2,5,10,0,10,9,7,8,5,3,1,10,0,6,0,6,5,0,0,3,7,3,0,5,0,1,10,3,4,4
n163,0,9,10,0,6,4,3,2,7,9,0,7,8,1,4,6,7,0,0,2,2,5,10,6,10,9,7,8,5,3,1,10,0,6,0,6,5,1,0,3,7,3,10,5,0,1,10,3,4,4
n172,8,0,4,6,6,2,3,2,1,9,0,7,8,1,4,3,7,7,0,2,2,5,10,0,10,9,7,9,5,3,1,0,0,6,0,6,0,0,3,0,0,0,0,5,0,1,10,3,4,4
n171,0,0,4,8,6,2,3,2,1,9,0,7,8,1,4,3,7,7,0,2,2,5,10,0,10,9,7,3,5,3,1,0,5,6,0,6,0,0,0,0,0,0,10,5,7,1,5,3,4,4
n174,0,0,4,0,6,2,3,2,1,9,9,7,8,1,4,0,7,7,0,2,2,5,10,3,10,9,7,9,5,3,1,8,0,6,0,6,0,0,2,2,0,0,5,5,0,1,0,3,4,4
n173,0,6,4,5,6,2,3,2,1,9,9,7,8,1,4,3,7,7,6,2,2,5,10,0,10,9,7,0,5,3,1,0,0,6,0,6,0,0,2,2,6,0,0,5,0,1,3,3,4,4
n178,0,0,4,0,6,2,3,2,0,9,8,7,8,1,4,3,7,7,3,2,2,5,10,8,10,9,7,0,5,3,1,0,10,6,0,6,9,0,0,0,0,6,0,5,0,1,8,3,4,4
n177,0,0,4,0,6,2,3,2,0,9,0,7,8,1,4,3,7,7,3,2,2,5,10,8,10,9,7,0,5,3,1,0,10,6,0,6,9,0,0,0,0,0,0,5,0,1,8,3,4,4
n180,0,2,4,1,6,2,3,2,0,9,0,7,8,1,4,2,7,7,3,2,2,5,10,3,10,9,7,0,5,3,1,0,0,6,0,6,9,0,0,0,0,0,7,5,0,1,0,3,4,4
n179,0,2,4,1,6,2,3,2,0,9,9,7,8,1,4,2,7,7,3,2,2,5,10,3,10,9,7,2,5,3,1,0,0,6,0,6,9,3,2,0,0,10,5,5,0,1,0,3,4,4
n186,9,0,4,0,6,2,3,2,7,9,0,7,8,1,4,10,7,7,2,2,2,5,10,0,10,9,7,0,5,3,1,3,0,6,0,6,6,0,0,2,2,0,4,5,2,1,0,3,4,4
n185,9,0,4,3,6,2,3,2,7,9,0,7,8,1,4,0,7,7,2,2,2,5,10,0,10,9,7,3,5,3,1,3,0,6,0,6,6,0,0,0,2,0,4,5,2,1,2,3,4,4
n188,9,0,4,0,6,2,3,2,7,9,0,7,8,1,4,0,7,7,2,2,2,5,10,0,10,9,7,0,5,3,1,3,0,6,0,6,6,0,2,0,3,0,4,5,2,1,0,3,4,4
n187,9,0,4,0,6,2,3,2,7,9,0,7,8,1,4,0,7,7,2,2,2,5,10,0,10,9,7,0,5,3,1,3,7,6,0,6,6,0,2,0,0,0,4,5,2,1,0,3,4,4
n192,0,0,4,0,6,2,3,2,2,9,0,7,8,1,4,1,7,7,2,2,2,5,10,5,10,9,7,0,5,3,1,3,0,6,0,6,6,0,9,5,1,0,1,5,2,1,0,3,4,4
n191,0,0,4,7,6,2,3,2,2,9,0,7,8,1,4,1,7,7,2,2,2,5,10,0,10,9,7,5,5,3,1,3,0,6,7,6,6,0,9,5,1,0,1,5,2,1,0,3,4,4
n194,0,0,4,0,6,2,3,2,2,9,4,7,8,1,4,1,7,7,2,2,2,5,10,0,10,9,7,0,5,3,1,3,0,6,0,6,6,0,0,5,1,0,1,5,2,1,3,3,4,4
n193,0,0,4,7,6,2,3,2,2,9,4,7,8,1,4,1,7,7,2,2,2,5,10,10,10,9,7,0,5,3,1,3,0,6,0,6,6,0,0,5,1,1,1,5,2,1,0,3,4,4
n204,4,5,7,10,6,1,3,2,5,9,6,7,8,1,4,0,7,9,5,2,4,5,10,1,10,4,7,5,5,3,1,3,6,6,8,6,0,0,0,2,0,8,0,5,9,6,1,3,4,4
n203,4,5,7,10,6,1,3,2,5,9,6,7,8,1,4,0,7,9,5,2,4,5,10,1,10,4,7,5,5,3,1,3,6,6,8,6,0,0,0,2,0,8,0,5,9,6,1,3,4,4
n206,4,5,7,10,6,8,3,2,5,9,6,7,8,1,4,0,7,5,5,2,4,5,10,6,10,4,7,5,5,3,1,3,0,6,8,6,0,3,0,2,0,0,2,5,9,6,0,3,4,4
n205,4,5,7,10,6,8,3,2,5,9,6,7,8,1,4,0,7,0,5,2,4,5,10,0,10,4,7,5,5,3,1,3,4,6,8,6,0,3,0,2,0,0,2,5,9,6,5,3,4,4
n210,4,0,7,10,6,0,3,2,5,9,6,7,8,1,4,0,7,9,5,2,4,5,10,0,10,4,7,5,5,3,1,0,0,6,7,6,5,1,0,4,0,3,0,5,9,6,2,3,4,4
n209,4,0,7,10,6,8,3,2,5,9,6,7,8,1,4,0,7,0,5,2,4,5,10,0,10,4,7,5,5,3,1,0,0,6,7,6,5,0,0,0,0,3,0,5,9,6,2,3,4,4
n212,4,10,7,10,6,0,3,2,5,9,6,7,8,1,4,0,7,0,5,2,4,5,10,0,10,4,7,5,5,3,1,0,2,6,9,6,5,8,8,0,0,3,0,5,9,6,0,3,4,4
n211,4,10,7,10,6,0,3,2,5,9,6,7,8,1,4,0,7,0,5,2,4,5,10,0,10,4,7,5,5,3,1,0,0,6,9,6,5,10,0,0,0,3,0,5,9,6,0,3,4,4
n218,4,8,0,10,6,1,3,2,5,9,6,7,8,1,4,7,7,0,0,2,4,5,10,8,10,4,7,5,5,3,1,9,9,6,2,6,2,0,0,6,0,5,0,5,9,6,2,3,4,4
n217,4,0,0,10,6,0,3,2,5,9,6,7,8,1,4,4,7,0,0,2,4,5,10,8,10,4,7,5,5,3,1,9,9,6,0,6,2,0,0,6,0,5,5,5,9,6,2,3,4,4
n220,4,0,9,10,6,0,3,2,5,9,6,7,8,1,4,0,7,10,0,2,4,5,10,8,10,4,7,5,5,3,1,9,9,6,0,6,2,0,0,6,0,0,0,5,9,6,2,3,4,4
n219,4,4,3,10,6,0,3,2,5,9,6,7,8,1,4,0,7,0,0,2,4,5,10,8,10,4,7,5,5,3,1,9,9,6,0,6,2,0,0,6,0,0,0,5,9,6,2,3,4,4
n224,4,0,0,10,6,0,3,2,5,9,6,7,8,1,4,0,7,1,0,2,4,5,10,8,10,4,7,5,5,3,1,9,5,6,7,6,2,0,9,3,6,2,0,5,9,6,0,3,4,4
n223,4,0,0,10,6,0,3,2,5,9,6,7,8,1,4,0,7,0,0,2,4,5,10,8,10,4,7,5,5,3,1,9,5,6,7,6,2,0,0,3,6,2,0,5,9,6,0,3,4,4
n226,4,0,0,10,6,2,3,2,5,9,6,7,8,1,4,7,7,0,0,2,4,5,10,8,10,4,7,5,5,3,1,9,5,6,7,6,2,7,3,6,6,2,10,5,9,6,6,3,4,4
n225,4,7,0,10,6,2,3,2,5,9,6,7,8,1,4,7,7,0,0,2,4,5,10,8,10,4,7,5,5,3,1,9,5,6,7,6,2,0,0,0,6,2,10,5,9,6,6,3,4,4
n234,0,0,4,10,6,5,3,2,7,9,0,7,8,1,4,0,7,3,0,2,10,5,10,0,10,0,7,5,5,3,1,0,0,6,8,6,0,6,8,5,1,5,5,5,9,6,0,3,4,4
n233,5,7,4,10,6,5,3,2,7,9,7,7,8,1,4,0,7,3,0,2,10,5,10,0,10,0,7,5,5,3,1,0,0,6,8,6,5,6,8,5,1,0,5,5,9,6,0,3,4,4
n236,0,9,0,10,6,5,3,2,7,9,7,7,8,1,4,0,7,3,0,2,10,5,10,0,10,7,7,5,5,3,1,0,0,6,8,6,10,4,8,0,1,0,5,5,9,6,10,3,4,4
n235,0,9,0,10,6,5,3,2,7,9,0,7,8,1,4,0,7,3,0,2,10,5,10,0,10,5,7,5,5,3,1,0,6,6,8,6,7,0,8,0,1,0,5,5,9,6,0,3,4,4
n240,0,2,2,10,6,5,3,2,7,9,6,7,8,1,4,4,7,3,0,2,10,5,10,0,10,0,7,5,5,3,1,9,0,6,8,6,0,0,0,6,5,7,5,5,9,6,0,3,4,4
n239,0,2,2,10,6,5,3,2,7,9,6,7,8,1,4,0,7,3,4,2,10,5,10,0,10,3,7,5,5,3,1,9,0,6,8,6,9,0,9,6,5,7,5,5,9,6,0,3,4,4
n242,1,0,2,10,6,5,3,2,7,9,6,7,8,1,4,0,7,3,0,2,10,5,10,0,10,9,7,5,5,3,1,9,0,6,8,6,5,0,6,6,9,0,5,5,9,6,0,3,4,4
n241,1,1,2,10,6,5,3,2,7,9,6,7,8,1,4,0,7,3,0,2,10,5,10,0,10,9,7,5,5,3,1,9,0,6,8,6,0,0,0,6,0,0,5,5,9,6,0,3,4,4
n248,5,0,0,10,6,0,3,2,7,9,5,7,8,1,4,8,7,3,0,2,4,5,10,4,10,0,7,5,5,3,1,4,7,6,8,6,6,0,0,10,3,0,5,5,9,6,0,3,4,4
n247,5,0,3,10,6,0,3,2,7,9,5,7,8,1,4,8,7,3,0,2,4,5,10,4,10,9,7,5,5,3,1,4,7,6,8,6,6,2,0,0,3,6,5,5,9,6,0,3,4,4
n250,5,5,0,10,6,0,3,2,7,9,0,7,8,1,4,8,7,3,0,2,4,5,10,4,10,4,7,5,5,3,1,4,7,6,8,6,6,0,0,0,4,0,5,5,9,6,9,3,4,4
n249,5,5,0,10,6,9,3,2,7,9,0,7,8,1,4,8,7,3,0,2,4,5,10,4,10,4,7,5,5,3,1,4,7,6,8,6,6,0,0,0,0,0,5,5,9,6,9,3,4,4
n254,5,4,0,10,6,0,3,2,7,9,0,7,8,1,4,0,7,3,0,2,3,5,10,0,10,4,7,5,5,3,1,4,7,6,8,6,0,0,0,7,6,0,5,5,9,6,0,3,4,4
n253,5,4,0,10,6,0,3,2,7,9,0,7,8,1,4,0,7,3,0,2,3,5,10,4,10,4,7,5,5,3,1,4,0,6,8,6,0,0,0,7,6,0,5,5,9,6,0,3,4,4
n256,5,1,0,10,6,0,3,2,7,9,7,7,8,1,4,5,7,3,0,2,3,5,10,0,10,0,7,5,5,3,1,4,5,6,8,6,0,3,0,0,6,9,5,5,9,6,0,3,4,4
n255,5,1,0,10,6,0,3,2,7,9,4,7,8,1,4,0,7,3,0,2,3,5,10,0,10,0,7,5,5,3,1,4,5,6,8,6,0,0,0,6,6,9,5,5,9,6,0,3,4,4
n270,9,10,9,0,8,1,5,10,0,5,2,7,8,4,0,10,4,9,5,2,3,5,3,9,7,3,7,3,5,6,1,2,5,5,9,6,9,6,2,2,6,7,1,0,9,0,7,3,4,4
n269,9,10,9,0,8,1,5,10,0,5,2,7,8,4,0,10,4,9,5,2,3,5,3,9,0,3,7,3,5,6,1,2,5,5,9,6,9,6,2,2,6,7,1,0,0,3,7,3,4,4
n272,9,10,9,0,8,1,5,10,0,5,2,7,8,4,0,10,4,9,0,2,3,5,0,9,2,3,7,3,5,6,1,2,5,5,9,6,9,6,2,2,6,7,1,0,1,5,7,3,4,4
n271,9,10,9,0,8,1,5,10,0,5,2,7,8,4,5,10,4,9,5,2,3,5,0,9,0,3,7,3,5,6,1,2,5,5,9,6,9,6,2,2,6,7,1,0,0,0,7,3,4,4
