cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n59,4,0,1,9,4,2,4,3,5,1,6,9,0,2,7,10,6,2,5,5,0,6,0,0,4,0,2,2,4,7,0,0,0,6,0,4,2,9,3,4,10,7,9,7,0,5,2,6,7,7
n62,4,0,1,9,4,2,9,3,5,1,6,9,2,2,7,10,6,2,5,5,0,6,2,0,0,2,2,2,4,7,0,0,7,6,0,4,2,9,3,4,10,7,9,7,0,5,2,0,0,7
n61,4,0,1,9,4,2,9,3,5,1,6,9,8,2,7,10,6,2,5,5,0,6,0,0,0,2,2,2,4,7,0,3,0,6,0,4,2,9,3,4,10,7,9,7,3,5,2,0,0,7
n66,4,0,1,9,4,2,0,3,5,1,6,9,0,2,7,0,6,2,5,5,2,6,0,8,0,0,2,2,4,7,0,0,8,0,4,4,2,9,3,4,10,7,9,7,0,5,2,2,9,7
n65,4,1,1,9,4,2,3,3,5,1,6,9,4,2,7,0,6,2,5,5,2,6,0,0,0,0,2,2,4,7,0,6,0,0,0,4,2,9,3,4,10,7,9,7,0,5,2,2,0,7
n68,4,0,1,9,4,2,7,0,5,1,6,9,0,2,7,0,6,2,5,5,0,6,0,0,0,10,2,2,4,7,0,0,3,0,0,4,2,9,3,4,10,7,9,7,6,5,2,0,0,7
n67,4,0,1,9,4,2,0,0,5,1,6,9,0,2,7,0,6,2,5,5,0,6,0,0,0,0,2,2,4,7,0,0,0,0,0,4,2,9,3,4,10,7,9,7,6,5,2,7,4,7
n78,3,1,7,9,10,2,5,4,5,3,6,9,3,2,4,2,6,2,5,3,7,8,0,7,10,10,7,8,0,6,2,6,4,10,9,4,2,9,0,4,1,7,9,7,9,3,2,0,6,7
n77,3,1,7,9,10,2,5,4,5,3,6,9,3,2,0,2,6,2,5,3,7,0,0,7,10,10,7,8,5,6,2,6,4,0,9,4,2,9,0,4,1,7,9,7,1,3,2,0,6,7
n80,0,1,7,9,0,2,5,6,5,3,6,9,3,2,0,2,6,2,5,3,0,0,0,7,10,10,7,8,1,6,2,6,4,0,9,4,2,9,0,4,0,7,9,7,0,3,2,0,0,7
n79,0,1,7,9,0,2,5,0,5,3,6,9,3,2,0,2,6,2,5,3,0,0,0,7,10,10,7,8,0,6,2,6,4,0,9,4,2,9,3,4,0,7,9,7,0,3,2,0,0,7
n84,7,4,0,9,0,2,5,5,5,5,6,9,3,2,2,2,6,2,5,3,0,7,4,7,10,10,7,8,0,6,2,6,0,0,9,4,2,9,4,4,0,7,9,7,8,3,2,0,0,7
n83,7,4,0,9,0,2,5,0,5,5,6,9,3,2,2,2,6,2,5,3,0,7,4,7,10,10,7,8,0,6,2,6,0,0,9,4,2,9,0,4,0,7,9,7,8,3,2,0,2,7
n86,10,4,0,9,0,2,5,0,5,5,6,9,3,2,2,2,6,2,5,3,7,0,0,7,10,10,7,8,0,6,2,6,6,0,9,4,2,9,0,4,0,7,9,7,6,3,2,10,3,7
n85,0,4,0,9,0,2,5,0,5,5,6,9,3,2,2,2,6,2,5,3,7,0,0,7,10,10,7,8,0,6,2,6,0,0,9,4,2,9,0,4,0,7,9,7,6,3,2,0,0,7
n92,4,0,0,9,9,2,5,9,5,2,6,9,3,2,5,2,6,2,5,3,0,7,10,7,0,10,7,8,0,6,2,6,0,0,0,4,2,9,10,4,0,7,9,7,0,2,2,0,2,7
n91,4,8,0,9,9,2,5,9,5,2,6,9,3,2,5,2,6,2,5,3,0,0,10,7,0,10,7,8,0,6,2,6,0,0,0,4,2,9,10,4,3,7,9,7,0,2,2,0,2,7
n94,0,0,0,9,4,2,5,9,5,2,6,9,3,2,5,2,6,2,5,3,0,0,0,7,5,10,7,8,4,6,2,6,0,0,2,4,2,9,10,4,1,7,9,7,9,2,2,5,0,7
n93,9,0,0,9,4,2,5,9,5,2,6,9,3,2,5,2,6,2,5,3,0,0,0,7,0,10,7,8,0,6,2,6,0,0,0,4,2,9,10,4,1,7,9,7,9,2,2,0,0,7
n98,0,0,1,9,10,2,5,0,5,2,6,9,3,2,9,2,6,2,5,3,10,4,0,7,1,10,7,8,0,6,2,6,1,0,9,4,2,9,10,4,1,7,9,7,5,5,2,0,0,7
n97,0,6,1,9,10,2,5,0,5,2,6,9,3,2,9,2,6,2,5,3,10,4,0,7,1,10,7,8,0,6,2,6,1,9,0,4,2,9,10,4,1,7,9,7,5,5,2,0,0,7
n100,0,0,6,9,10,2,5,7,5,2,6,9,3,2,9,2,6,2,5,10,6,0,9,7,1,10,7,8,0,6,2,6,1,0,0,4,2,9,10,4,1,7,9,7,5,0,2,10,0,7
n99,0,0,0,9,10,2,5,7,5,2,6,9,3,2,9,2,6,2,5,10,6,0,9,7,1,10,7,8,0,6,2,6,1,0,0,4,2,9,10,4,1,7,9,7,5,0,2,10,0,7
n108,0,0,0,9,10,2,5,9,5,10,6,9,6,2,0,0,6,2,5,0,0,6,6,7,10,10,4,8,9,0,2,0,0,5,0,4,2,9,4,4,0,7,9,7,0,0,2,7,0,7
n107,0,0,1,9,10,2,5,9,5,0,6,9,6,2,8,0,6,2,5,0,0,6,0,7,10,10,4,8,0,0,2,0,2,0,0,4,2,9,4,4,0,7,9,7,1,0,2,7,0,7
n110,0,0,3,9,0,2,5,9,5,10,6,9,6,2,5,0,6,2,5,4,0,6,2,7,10,10,4,8,0,2,2,3,0,0,0,4,2,9,4,4,0,7,9,7,1,0,2,7,0,7
n109,0,0,3,9,4,2,5,9,5,7,6,9,6,2,5,9,6,2,5,0,3,6,0,7,10,10,4,8,0,0,2,0,0,8,0,4,2,9,4,4,3,7,9,7,1,0,2,7,0,7
n114,0,3,0,9,0,2,5,0,5,0,6,9,0,2,1,6,6,2,5,0,0,0,0,7,10,10,4,8,0,0,2,0,7,6,3,4,2,9,10,4,2,7,9,7,0,0,2,7,4,7
n113,8,3,0,9,0,2,5,4,5,2,6,9,0,2,1,6,6,2,5,0,0,0,0,7,10,10,4,8,0,0,2,0,7,6,2,4,2,9,10,4,2,7,9,7,0,3,2,7,4,7
n116,0,3,0,9,0,2,5,0,5,0,6,9,4,2,0,6,6,2,5,4,7,5,9,7,10,10,4,8,9,2,2,0,0,6,1,4,2,9,0,4,2,7,9,7,6,1,2,7,4,7
n115,0,3,0,9,0,2,5,0,5,0,6,9,0,2,8,6,6,2,5,0,0,5,9,7,10,10,4,8,9,0,2,0,0,6,0,4,2,9,0,4,2,7,9,7,0,0,2,7,4,7
n122,4,1,1,9,8,2,5,8,5,0,6,9,0,2,10,6,6,2,5,0,5,3,1,7,6,10,4,8,0,3,2,0,0,9,0,4,2,9,8,4,0,7,9,7,0,1,2,5,4,7
n121,4,1,1,9,8,2,5,8,5,0,6,9,0,2,10,0,6,2,5,0,5,0,1,7,6,10,4,8,0,3,2,0,0,9,0,4,2,9,8,4,6,7,9,7,7,1,2,5,4,7
n124,4,1,0,9,8,2,5,2,5,4,6,9,0,2,7,0,6,2,5,6,5,4,1,7,6,10,4,8,0,3,2,0,0,9,2,4,2,9,8,4,0,7,9,7,0,1,2,2,4,7
n123,4,1,0,9,8,2,5,0,5,4,6,9,6,2,9,0,6,2,5,6,5,6,1,7,6,10,4,8,7,3,2,9,0,9,2,4,2,9,8,4,0,7,9,7,0,1,2,2,4,7
n128,4,1,0,9,0,2,5,0,5,0,6,9,0,2,7,6,6,2,5,0,5,0,1,7,0,10,4,8,5,7,2,2,0,10,0,4,2,9,8,4,7,7,9,7,5,0,2,9,4,7
n127,4,1,0,9,7,2,5,0,5,0,6,9,0,2,7,7,6,2,5,0,5,0,1,7,10,10,4,8,5,7,2,2,0,10,7,4,2,9,8,4,7,7,9,7,5,0,2,9,4,7
n130,4,1,0,9,0,2,5,7,5,1,6,9,0,2,0,0,6,2,5,0,5,0,1,7,2,10,4,8,10,7,2,2,0,10,1,4,2,9,8,4,7,7,9,7,5,0,2,9,4,7
n129,4,1,0,9,7,2,5,0,5,1,6,9,0,2,0,7,6,2,5,0,5,0,1,7,0,10,4,8,0,7,2,2,0,10,1,4,2,9,8,4,7,7,9,7,5,0,2,9,4,7
n142,8,4,5,9,4,2,4,2,5,8,6,0,0,7,0,4,6,7,5,0,0,0,5,6,0,5,1,0,0,6,1,0,5,4,9,4,6,9,5,4,9,7,9,7,5,6,2,9,10,7
n141,8,4,5,9,4,2,4,2,5,8,6,0,1,7,0,4,6,0,5,0,0,4,5,6,0,5,1,0,6,6,1,0,5,4,9,4,6,9,5,4,9,7,9,7,5,6,2,9,10,7
n144,8,4,5,9,4,2,1,2,5,8,6,0,0,7,0,4,6,0,5,10,0,1,5,6,0,5,1,0,8,6,1,2,5,0,9,4,6,9,5,4,9,7,9,7,5,6,2,9,10,7
n143,8,4,5,9,4,2,1,2,5,8,6,0,0,7,9,4,6,0,5,10,0,0,5,6,0,5,1,0,0,6,1,2,5,0,9,4,6,9,5,4,9,7,9,7,5,6,2,9,10,7
n148,8,4,5,9,4,2,0,2,5,8,6,6,0,7,0,4,6,0,5,0,10,0,5,2,0,5,1,2,0,6,1,0,5,0,9,4,6,9,5,4,9,7,9,7,5,6,2,9,10,7
n147,8,4,5,9,4,2,0,2,5,8,6,6,4,7,0,4,6,7,5,0,10,0,5,2,0,5,1,2,0,6,1,0,5,0,9,4,6,9,5,4,9,7,9,7,5,6,2,9,10,7
n150,8,4,5,9,4,2,4,2,5,8,6,0,0,7,9,4,6,0,5,0,0,0,5,2,6,5,1,2,0,6,1,0,5,0,9,4,6,9,5,4,9,7,9,7,5,6,2,9,10,7
n149,8,4,5,9,4,2,4,2,5,8,6,0,0,7,0,4,6,0,5,0,6,0,5,2,0,5,1,2,0,6,1,4,5,0,9,4,6,9,5,4,9,7,9,7,5,6,2,9,10,7
n156,8,0,5,9,4,2,7,2,5,8,6,10,0,7,1,4,6,0,5,3,0,0,0,3,0,3,1,0,3,6,1,3,5,3,9,4,6,9,5,4,9,7,9,7,5,0,2,9,10,7
n155,8,0,5,9,4,2,0,2,5,8,6,0,0,7,5,4,6,0,5,3,10,7,0,3,0,10,1,0,3,6,1,3,5,3,9,4,6,9,5,4,9,7,9,7,5,0,2,9,10,7
n158,8,0,5,9,4,2,7,2,5,8,6,0,0,7,0,4,6,0,5,3,0,3,0,3,0,3,1,0,9,6,1,1,5,3,9,4,6,9,5,4,9,7,9,7,5,0,2,9,10,7
n157,8,0,5,9,4,2,9,2,5,8,6,0,0,7,0,4,6,0,5,3,5,0,0,3,5,0,1,1,9,6,1,1,5,3,9,4,6,9,5,4,9,7,9,7,5,0,2,9,10,7
n162,8,0,5,9,4,2,0,2,5,8,6,10,0,7,0,4,6,0,5,3,8,0,4,1,0,0,1,0,0,6,1,4,5,10,9,4,6,9,5,4,9,7,9,7,5,0,2,9,10,7
n161,8,0,5,9,4,2,4,2,5,8,6,10,0,7,7,4,6,0,5,3,8,0,4,1,4,0,1,0,0,6,1,0,5,10,9,4,6,9,5,4,9,7,9,7,5,0,2,9,10,7
n164,8,10,5,9,4,2,0,2,5,8,6,10,0,7,0,4,6,0,5,3,8,0,0,1,0,0,1,5,6,6,1,0,5,10,9,4,6,9,5,4,9,7,9,7,5,2,2,9,10,7
n163,8,10,5,9,4,2,0,2,5,8,6,10,0,7,9,4,6,0,5,3,8,0,0,1,0,0,1,0,6,6,1,0,5,10,9,4,6,9,5,4,9,7,9,7,5,2,2,9,10,7
n172,0,0,5,9,0,2,1,4,5,8,6,3,8,7,0,4,6,1,5,1,7,7,0,10,6,0,1,0,9,6,10,0,5,0,9,4,6,9,5,4,5,7,9,7,5,3,2,9,10,7
n171,0,9,5,9,0,2,1,4,5,8,6,3,8,7,3,4,6,1,5,1,7,7,0,10,6,4,1,0,9,6,10,0,5,0,9,4,6,9,5,4,5,7,9,7,5,0,2,9,10,7
n174,0,0,5,9,9,2,0,4,5,8,6,3,8,7,9,4,6,0,5,1,7,7,0,10,6,0,1,0,9,6,10,3,5,6,9,4,6,9,5,4,5,7,9,7,5,0,2,9,10,7
n173,0,0,5,9,9,2,0,4,5,8,6,3,8,7,9,4,6,0,5,1,7,7,0,10,6,0,1,0,9,6,10,0,5,6,9,4,6,9,5,4,5,7,9,7,5,0,2,9,10,7
n178,0,0,5,9,7,2,2,4,5,8,6,0,0,7,5,4,6,0,5,1,7,7,0,10,6,0,1,0,9,6,10,0,5,4,9,4,6,9,5,4,5,7,9,7,5,0,2,9,10,7
n177,9,1,5,9,0,2,2,4,5,8,6,0,0,7,5,4,6,2,5,1,7,7,0,10,6,0,1,0,9,6,10,10,5,4,9,4,6,9,5,4,5,7,9,7,5,4,2,9,10,7
n180,0,0,5,9,0,2,2,4,5,8,6,8,0,7,6,4,6,0,5,1,7,7,0,10,6,0,1,0,9,6,10,0,5,4,9,4,6,9,5,4,5,7,9,7,5,5,2,9,10,7
n179,0,0,5,9,0,2,2,4,5,8,6,0,0,7,6,4,6,0,5,1,7,7,0,10,6,0,1,0,9,6,10,0,5,4,9,4,6,9,5,4,5,7,9,7,5,5,2,9,10,7
n186,1,0,5,9,8,2,7,0,5,8,6,0,9,7,0,4,6,0,5,0,7,0,10,0,2,8,1,3,9,6,0,7,5,0,9,4,6,9,5,4,5,7,9,7,5,0,2,9,10,7
n185,1,0,5,9,0,2,7,4,5,8,6,3,9,7,0,4,6,0,5,0,7,0,10,0,2,8,1,3,9,6,0,7,5,9,9,4,6,9,5,4,5,7,9,7,5,0,2,9,10,7
n188,1,0,5,9,4,2,7,4,5,8,6,0,9,7,0,4,6,6,5,0,7,0,10,0,2,8,1,0,9,6,0,7,5,0,9,4,6,9,5,4,5,7,9,7,5,0,2,9,10,7
n187,1,3,5,9,4,2,7,4,5,8,6,0,9,7,0,4,6,6,5,0,7,0,10,3,2,8,1,0,9,6,0,7,5,2,9,4,6,9,5,4,5,7,9,7,5,0,2,9,10,7
n192,1,6,5,9,0,2,0,2,5,8,6,0,3,7,2,4,6,2,5,0,7,4,10,2,1,0,1,0,9,6,8,7,5,0,9,4,6,9,5,4,5,7,9,7,5,6,2,9,10,7
n191,1,6,5,9,0,2,0,2,5,8,6,0,3,7,0,4,6,0,5,0,7,4,10,2,1,1,1,0,9,6,0,7,5,0,9,4,6,9,5,4,5,7,9,7,5,6,2,9,10,7
n194,1,6,5,9,0,2,10,0,5,8,6,0,3,7,0,4,6,2,5,0,7,5,10,2,0,9,1,0,9,6,0,7,5,0,9,4,6,9,5,4,5,7,9,7,5,6,2,9,10,7
n193,1,6,5,9,0,2,10,5,5,8,6,0,3,7,0,4,6,2,5,0,7,5,10,0,0,0,1,8,9,6,0,7,5,0,9,4,6,9,5,4,5,7,9,7,5,6,2,9,10,7
n204,7,5,0,9,6,2,3,10,5,9,6,6,7,7,10,4,6,7,5,4,4,0,3,0,0,6,1,6,7,10,0,4,8,7,9,4,6,9,5,4,8,8,9,7,9,0,2,9,10,7
n203,7,5,7,9,6,2,3,10,5,9,6,6,7,7,10,4,6,7,5,4,0,10,3,0,0,6,1,6,7,10,0,4,8,7,9,4,6,9,5,4,8,8,9,7,9,0,2,9,10,7
n206,7,5,5,9,6,2,3,10,5,9,6,6,0,7,10,4,6,7,5,4,0,0,3,0,0,6,1,6,7,10,2,4,8,7,9,4,6,9,5,4,8,8,9,7,9,0,2,9,10,7
n205,7,5,5,9,6,2,3,10,5,9,6,6,0,7,10,4,6,7,5,4,0,0,3,0,0,6,1,6,7,10,0,4,8,7,9,4,6,9,5,4,8,8,9,7,9,0,2,9,10,7
n210,7,5,0,9,6,2,3,10,5,0,6,6,3,7,10,4,6,0,5,4,0,0,3,0,3,6,0,6,7,10,0,4,8,7,9,4,6,9,5,4,8,7,9,7,9,0,2,9,10,7
n209,7,5,0,9,6,2,3,10,5,0,6,6,3,7,10,4,6,0,5,4,0,0,3,0,3,6,0,6,7,10,0,4,8,7,9,4,6,9,5,4,8,0,9,7,9,0,2,9,10,7
n212,7,5,0,9,6,2,3,10,5,2,6,6,0,7,10,4,6,0,5,4,0,0,3,6,3,6,0,6,7,10,0,4,8,7,9,4,6,9,5,4,8,1,9,7,9,5,2,9,10,7
n211,7,5,0,9,6,2,3,10,5,2,6,6,0,7,10,4,6,0,5,4,1,0,3,6,3,6,0,6,7,10,0,4,8,7,9,4,6,9,5,4,8,0,9,7,9,5,2,9,10,7
n218,7,5,5,9,6,2,3,10,5,9,6,6,5,7,10,4,6,5,5,4,7,0,3,5,0,4,0,6,7,10,0,0,8,7,9,4,6,9,5,4,8,6,9,7,9,9,2,9,10,7
n217,7,5,5,9,6,2,3,10,5,9,6,6,5,7,10,4,6,5,5,4,7,0,3,5,9,4,1,6,7,10,0,3,8,7,9,4,6,9,5,4,8,0,9,7,9,9,2,9,10,7
n220,7,5,5,9,6,2,3,10,5,9,6,6,5,7,0,4,6,5,5,4,7,0,3,0,10,0,1,6,7,10,6,0,8,7,9,4,6,9,5,4,8,1,9,7,9,9,2,9,10,7
n219,7,5,5,9,6,2,3,10,5,9,6,6,5,7,0,4,6,5,5,4,7,0,3,0,10,0,1,6,7,10,6,10,8,7,9,4,6,9,5,4,8,1,9,7,9,9,2,9,10,7
n224,7,5,0,9,6,2,3,10,5,9,6,6,7,7,2,4,6,6,5,4,7,0,3,0,0,0,8,6,7,10,6,2,8,7,9,4,6,9,5,4,8,5,9,7,9,0,2,9,10,7
n223,7,5,0,9,6,2,3,10,5,9,6,6,7,7,2,4,6,0,5,4,7,0,3,0,0,0,0,6,7,10,6,2,8,7,9,4,6,9,5,4,8,5,9,7,9,0,2,9,10,7
n226,7,5,1,9,6,2,3,10,5,9,6,6,7,7,0,4,6,0,5,4,7,0,3,0,0,0,5,6,7,10,3,7,8,7,9,4,6,9,5,4,8,5,9,7,9,0,2,9,10,7
n225,7,5,6,9,6,2,3,10,5,9,6,6,7,7,0,4,6,0,5,4,7,0,3,0,0,0,5,6,7,10,3,7,8,7,9,4,6,9,5,4,8,5,9,7,9,0,2,9,10,7
n234,5,5,0,9,6,2,5,0,5,1,6,0,0,7,7,4,6,0,5,0,5,10,3,7,0,0,0,1,7,10,3,8,8,1,9,4,6,9,5,4,8,8,9,7,9,8,2,9,10,7
n233,5,5,0,9,6,2,5,0,5,1,6,0,0,7,7,4,6,0,5,0,5,10,3,7,0,9,0,1,7,10,3,8,8,1,9,4,6,9,5,4,8,8,9,7,9,8,2,9,10,7
n236,5,5,7,9,6,2,5,7,5,0,6,1,9,7,7,4,6,0,5,1,5,0,3,7,0,0,4,0,7,10,3,8,8,1,9,4,6,9,5,4,8,8,9,7,9,8,2,9,10,7
n235,5,5,0,9,6,2,5,0,5,4,6,1,9,7,7,4,6,0,5,1,5,0,3,7,0,0,4,0,7,10,3,8,8,1,9,4,6,9,5,4,8,8,9,7,9,8,2,9,10,7
n240,5,5,3,9,6,2,5,0,5,0,6,8,0,7,7,4,6,0,5,0,5,0,3,8,0,0,9,0,7,10,3,8,8,1,9,4,6,9,5,4,8,8,9,7,9,8,2,9,10,7
n239,5,5,3,9,6,2,5,0,5,0,6,0,0,7,7,4,6,0,5,0,5,0,3,8,0,0,9,0,7,10,3,8,8,1,9,4,6,9,5,4,8,8,9,7,9,8,2,9,10,7
n242,5,5,0,9,6,2,5,1,5,7,6,5,5,7,7,4,6,0,5,0,5,4,3,0,3,0,0,4,7,10,3,8,8,1,9,4,6,9,5,4,8,8,9,7,9,8,2,9,10,7
n241,5,5,0,9,6,2,5,0,5,0,6,0,5,7,7,4,6,0,5,0,5,4,3,0,3,0,0,0,7,10,3,8,8,1,9,4,6,9,5,4,8,8,9,7,9,8,2,9,10,7
n248,0,5,0,9,6,2,10,9,5,3,6,1,1,7,7,4,6,5,5,7,10,10,3,0,0,0,0,8,7,10,3,2,8,1,9,4,6,9,5,4,8,8,9,7,9,5,2,9,10,7
n247,0,5,0,9,6,2,5,0,5,3,6,1,1,7,7,4,6,5,5,7,10,10,3,0,0,0,0,8,7,10,3,2,8,1,9,4,6,9,5,4,8,8,9,7,9,5,2,9,10,7
n250,0,5,0,9,6,2,10,0,5,8,6,1,0,7,7,4,6,0,5,6,10,10,3,0,0,0,0,8,7,10,3,0,8,1,9,4,6,9,5,4,8,8,9,7,9,7,2,9,10,7
n249,0,5,0,9,6,2,10,0,5,8,6,1,0,7,7,4,6,0,5,0,10,10,3,0,0,0,0,8,7,10,3,0,8,1,9,4,6,9,5,4,8,8,9,7,9,0,2,9,10,7
n254,0,5,0,9,6,2,0,1,5,10,6,7,7,7,7,4,6,0,5,0,0,6,3,0,10,0,4,8,7,10,3,0,8,1,9,4,6,9,5,4,8,8,9,7,9,0,2,9,10,7
n253,0,5,3,9,6,2,6,1,5,10,6,7,7,7,7,4,6,8,5,0,0,6,3,0,10,0,4,8,7,10,3,0,8,1,9,4,6,9,5,4,8,8,9,7,9,0,2,9,10,7
n256,0,5,3,9,6,2,0,0,5,3,6,0,0,7,7,4,6,9,5,0,9,0,3,0,0,5,4,8,7,10,3,9,8,1,9,4,6,9,5,4,8,8,9,7,9,0,2,9,10,7
n255,0,5,2,9,6,2,0,0,5,3,6,0,0,7,7,4,6,0,5,0,9,0,3,0,7,5,4,8,7,10,3,9,8,1,9,4,6,9,5,4,8,8,9,7,9,0,2,9,10,7
n270,4,0,4,0,0,9,4,0,5,0,6,9,7,6,2,7,0,4,7,1,1,6,1,9,2,10,0,5,0,2,6,1,8,9,0,0,0,0,4,4,0,3,9,7,8,4,1,10,8,7
n269,4,0,4,0,0,9,4,0,5,0,6,9,7,6,2,7,0,4,7,1,1,0,1,9,2,10,0,5,0,2,6,1,8,9,0,4,0,0,4,4,1,3,9,7,8,4,1,10,8,7
n272,4,5,4,7,0,9,4,0,5,3,6,9,7,6,2,7,0,4,7,1,1,0,1,9,2,10,3,5,0,2,6,1,8,9,0,0,0,0,4,4,1,3,9,7,0,4,1,10,8,7
n271,4,0,4,7,0,9,4,6,5,3,6,9,7,6,2,7,0,4,7,1,1,3,1,9,2,10,3,5,0,2,6,1,8,9,0,9,10,0,4,4,1,3,9,7,6,4,1,10,8,7
