cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n32,1,10,5,10,7,2,7,5,7,9,4,8,5,9,0,1,1,0,10,10,4,0,7,2,0,0,0,6,10,8,4,6,9,1,10,4,9,2,6,4,10,3,6,0,2,7,5,3,0,0,10,10,5,8,6,9,6,0,7,3,8,10,4,9,7,6,0,2,0,6
n31,1,10,5,10,7,2,7,5,7,9,4,8,5,9,0,1,1,0,10,10,4,0,7,2,0,0,6,6,10,8,4,6,9,1,10,4,9,2,6,4,0,0,6,1,2,7,5,0,0,0,10,10,5,8,6,9,6,0,7,3,8,10,4,9,7,0,0,2,0,6
n36,1,10,0,10,7,2,7,5,7,9,4,0,5,9,7,1,1,0,10,10,4,0,7,2,3,4,5,6,0,8,4,0,9,1,10,4,9,2,0,4,0,1,6,2,0,7,5,6,5,10,6,10,5,8,6,9,9,5,7,3,5,10,4,9,7,0,0,2,7,6
n35,1,10,0,10,7,2,7,5,7,9,4,0,5,9,0,1,1,0,10,10,4,0,7,2,3,4,5,6,0,8,4,0,9,1,10,4,9,2,10,4,0,1,6,0,0,7,5,0,5,10,6,10,5,8,6,9,9,6,7,3,5,10,4,9,7,0,6,2,7,6
n38,1,10,0,10,7,2,7,5,7,9,4,0,5,9,0,1,1,0,10,10,4,0,7,2,3,4,3,6,0,8,4,0,9,1,10,4,9,2,0,4,2,0,6,0,0,7,5,2,5,10,6,10,5,8,6,9,9,0,7,3,5,10,4,9,7,0,0,2,7,6
n37,1,10,0,10,7,2,7,5,7,9,4,0,5,9,0,1,1,0,10,10,4,5,7,2,3,4,0,6,0,8,4,0,9,1,10,4,9,2,0,4,0,0,6,4,0,7,5,2,5,10,6,10,5,8,6,9,9,0,7,3,5,10,4,9,7,0,0,2,7,6
n46,1,10,10,10,7,2,7,5,7,9,2,0,5,9,0,1,0,0,10,10,4,6,7,0,2,10,6,0,9,8,6,9,9,1,10,4,9,0,6,4,6,0,6,6,4,7,2,1,0,5,7,10,5,0,6,9,0,8,7,3,0,10,4,9,7,10,0,2,9,6
n45,1,10,10,10,7,2,7,5,7,9,2,0,5,9,0,1,0,6,10,10,4,6,7,0,2,10,6,0,9,8,6,9,9,1,10,4,9,0,6,4,6,0,6,6,4,7,2,1,0,5,7,10,5,6,6,9,0,8,7,3,0,10,4,9,7,10,7,2,9,6
n48,1,10,3,10,7,2,7,5,7,9,2,4,5,9,0,1,0,0,10,10,4,6,7,0,0,10,6,2,9,8,6,10,9,1,10,4,9,4,6,4,6,0,6,6,4,7,2,1,6,5,7,10,5,0,6,9,9,8,7,3,0,10,4,9,7,0,3,2,9,6
n47,1,10,0,10,7,2,7,5,7,9,2,4,5,9,6,1,0,0,10,10,4,6,7,0,0,10,6,2,9,8,6,10,9,1,10,4,9,4,6,4,6,3,6,6,4,7,2,1,6,5,7,10,5,0,6,9,0,8,7,3,0,10,4,9,7,0,7,2,9,6
n52,1,10,0,10,7,2,7,5,7,9,2,6,5,9,10,1,0,0,10,10,4,6,7,3,10,10,6,2,3,8,6,3,9,1,10,4,9,9,0,4,6,0,6,6,3,7,2,1,0,5,7,10,5,4,6,9,4,8,7,3,0,10,4,9,7,3,7,2,9,6
n51,1,10,0,10,7,2,7,5,7,9,2,0,5,9,10,1,3,0,10,10,4,6,7,3,10,10,6,2,0,8,6,0,9,1,10,4,9,9,0,4,6,0,6,6,7,7,2,1,0,5,7,10,5,4,6,9,4,8,7,3,0,10,4,9,7,3,7,2,9,6
n54,1,10,0,10,7,2,7,5,7,9,2,0,5,9,7,1,0,0,10,10,4,6,7,0,10,10,6,2,5,8,6,0,9,1,10,4,9,0,10,4,6,0,6,6,10,7,2,1,1,5,7,10,5,4,6,9,4,8,7,3,8,10,4,9,7,3,0,2,9,6
n53,1,10,0,10,7,2,7,5,7,9,2,0,5,9,7,1,0,0,10,10,4,6,7,9,10,10,6,2,5,8,6,0,9,1,10,4,9,0,0,4,6,2,6,6,0,7,2,1,1,5,7,10,5,4,6,9,4,8,7,3,8,10,4,9,7,3,0,2,9,6
n60,1,10,3,10,7,2,7,5,7,9,2,0,5,9,0,1,2,0,10,10,4,9,7,7,6,10,6,6,0,8,10,2,9,1,10,4,9,5,5,4,6,1,6,5,0,7,2,0,0,5,0,10,5,8,6,9,0,10,7,3,0,10,4,9,7,4,7,2,9,6
n59,1,10,3,10,7,2,7,5,7,9,0,9,5,9,4,1,2,0,10,10,4,9,7,7,6,10,6,6,0,8,10,0,9,1,10,4,9,5,5,4,6,0,6,5,0,7,2,0,0,5,0,10,5,8,6,9,0,10,7,3,6,10,4,9,7,4,7,2,9,6
n62,1,10,3,10,7,2,7,5,7,9,8,2,5,9,0,1,2,0,10,10,4,9,7,7,10,0,6,0,0,8,0,0,9,1,10,4,9,5,5,4,6,7,6,0,0,7,2,0,0,5,0,10,5,8,6,9,0,10,7,3,6,10,4,9,7,0,7,2,9,6
n61,1,10,3,10,7,2,7,5,7,9,0,2,5,9,0,1,2,0,10,10,4,9,7,7,0,0,6,0,0,8,0,0,9,1,10,4,9,5,5,4,6,0,6,0,0,7,2,0,0,5,0,10,5,8,6,9,0,10,7,3,6,10,4,9,7,0,7,2,9,6
n66,1,10,0,10,7,2,7,5,7,9,0,3,5,9,9,1,2,0,10,10,4,9,7,7,0,0,6,1,0,8,7,0,9,1,10,4,9,0,10,4,6,0,6,0,0,7,2,0,5,5,0,10,5,8,6,9,0,10,7,3,6,10,4,9,7,9,7,2,9,6
n65,1,10,0,10,7,2,7,5,7,9,7,3,5,9,9,1,2,0,10,10,4,9,7,7,0,0,6,1,0,8,7,0,9,1,10,4,9,0,10,4,6,0,6,0,0,7,2,0,5,5,0,10,5,8,6,9,8,10,7,3,6,10,4,9,7,9,7,2,9,6
n68,1,10,0,10,7,2,7,5,7,9,0,3,5,9,9,1,2,0,10,10,4,9,7,7,0,0,6,0,0,8,8,0,9,1,10,4,9,0,10,4,6,0,6,0,0,7,2,0,0,5,8,10,5,8,6,9,1,10,7,3,6,10,4,9,7,9,7,2,9,6
n67,1,10,0,10,7,2,7,5,7,9,0,3,5,9,9,1,2,0,10,10,4,9,7,7,0,0,6,0,8,8,8,0,9,1,10,4,9,0,10,4,6,7,6,0,0,7,2,2,5,5,8,10,5,8,6,9,0,10,7,3,6,10,4,9,7,9,7,2,9,6
n78,1,10,0,10,7,2,7,5,7,9,10,3,5,9,10,1,2,0,10,10,7,7,7,0,7,2,6,7,0,8,10,0,9,1,10,4,9,0,0,0,7,0,6,3,7,7,0,3,6,2,1,4,0,5,9,9,10,6,7,3,4,10,4,9,1,7,0,2,0,6
n77,1,10,0,10,7,2,7,5,7,9,10,3,5,9,10,1,2,0,10,10,7,7,7,0,7,2,0,7,0,8,10,0,9,1,10,4,9,0,0,0,7,0,6,3,7,7,0,3,6,2,1,4,0,0,9,9,10,6,7,3,4,10,4,9,1,7,0,2,1,6
n80,1,10,0,10,7,2,7,5,7,9,10,3,5,9,10,1,2,0,10,10,7,7,7,0,7,2,9,0,0,8,0,0,9,1,10,4,9,0,0,2,7,0,6,3,7,7,0,3,6,2,1,4,0,0,9,9,10,6,7,3,4,10,4,9,1,7,0,2,0,6
n79,1,10,8,10,7,2,7,5,7,9,10,3,5,9,10,1,2,2,10,10,7,7,7,0,7,2,0,0,0,8,7,0,9,1,10,4,9,0,0,2,7,0,6,3,7,7,0,3,6,2,1,4,0,0,9,9,10,6,7,3,4,10,4,9,1,7,4,2,0,6
n84,1,10,9,10,7,2,7,5,7,9,6,3,5,9,10,1,2,0,10,10,7,7,7,5,7,0,10,3,7,8,9,10,9,1,10,4,9,3,0,7,7,0,6,3,7,7,4,3,6,2,1,4,0,6,9,9,10,0,7,3,4,10,4,9,1,7,10,2,0,6
n83,1,10,9,10,7,2,7,5,7,9,6,3,5,9,10,1,2,0,10,10,7,7,7,5,7,0,0,0,0,8,0,10,9,1,10,4,9,3,5,7,7,0,6,3,7,7,0,3,6,2,1,4,0,6,9,9,10,0,7,3,4,10,4,9,1,7,10,2,0,6
n86,1,10,8,10,7,2,7,5,7,9,6,3,5,9,10,1,2,0,10,10,7,7,7,0,7,5,0,2,0,8,0,0,9,1,10,4,9,3,0,0,7,0,6,3,7,7,3,3,6,2,1,4,0,0,9,9,10,0,7,3,4,10,4,9,1,7,0,2,5,6
n85,1,10,0,10,7,2,7,5,7,9,6,3,5,9,10,1,2,0,10,10,7,7,7,0,7,0,2,2,0,8,0,0,9,1,10,4,9,3,0,0,7,0,6,3,7,7,3,3,6,2,1,4,0,0,9,9,10,0,7,3,4,10,4,9,1,7,0,2,5,6
n92,1,10,1,10,7,2,7,5,7,9,0,3,5,9,1,1,2,0,10,10,7,7,7,2,4,2,0,0,0,8,8,4,9,1,10,4,9,9,0,0,7,6,6,3,7,7,0,0,6,2,1,4,5,10,0,9,10,0,7,3,4,10,4,9,1,7,0,2,0,6
n91,1,10,0,10,7,2,7,5,7,9,0,3,5,9,1,1,2,0,10,10,7,7,7,2,4,2,0,8,0,8,8,4,9,1,10,4,9,9,0,0,7,6,6,3,7,7,0,0,6,2,1,4,0,10,0,9,10,0,7,3,4,10,4,9,1,7,0,2,0,6
n94,1,10,0,10,7,2,7,5,7,9,0,3,5,9,0,1,2,0,10,10,7,7,7,2,4,2,0,0,0,8,8,4,9,1,10,4,9,9,1,0,7,6,6,3,7,7,0,0,6,2,1,4,0,0,0,9,10,0,7,3,4,10,4,9,1,7,6,2,8,6
n93,1,10,0,10,7,2,7,5,7,9,0,3,5,9,5,1,2,0,10,10,7,7,7,2,4,2,0,0,1,8,8,4,9,1,10,4,9,9,0,0,7,6,6,3,7,7,0,0,6,2,1,4,0,0,0,9,10,0,7,3,4,10,4,9,1,7,6,2,0,6
n98,1,10,0,10,7,2,7,5,7,9,0,3,5,9,7,1,2,6,10,10,7,7,7,0,4,0,0,0,0,8,8,4,9,1,10,4,9,1,0,0,7,6,6,3,7,7,0,7,6,2,1,4,10,0,0,9,10,2,7,3,4,10,4,9,1,7,4,2,0,6
n97,1,10,0,10,7,2,7,5,7,9,8,3,5,9,7,1,2,6,10,10,7,7,7,0,4,0,0,0,3,8,8,4,9,1,10,4,9,1,0,0,7,6,6,3,7,7,0,0,6,2,1,4,0,0,0,9,10,2,7,3,4,10,4,9,1,7,4,2,0,6
n100,1,10,6,10,7,2,7,5,7,9,0,3,5,9,9,1,2,6,10,10,7,7,7,7,4,8,1,1,0,8,8,4,9,1,10,4,9,1,0,0,7,6,6,3,7,7,0,0,6,2,1,4,0,0,0,9,10,2,7,3,4,10,4,9,1,7,0,2,4,6
n99,1,10,0,10,7,2,7,5,7,9,0,3,5,9,0,1,2,6,10,10,7,7,7,0,4,0,1,1,0,8,8,4,9,1,10,4,9,1,9,0,7,6,6,3,7,7,0,0,6,2,1,4,0,0,0,9,10,2,7,3,4,10,4,9,1,7,0,2,4,6
n108,1,10,0,10,7,2,7,5,7,9,9,0,5,9,5,1,0,4,10,10,0,0,7,0,1,6,8,9,0,8,9,10,9,1,10,4,9,7,0,1,7,0,6,3,7,7,6,5,0,0,0,4,0,0,0,9,0,0,7,3,4,10,4,9,1,7,0,2,0,6
n107,1,10,6,10,7,2,7,5,7,9,9,0,5,9,5,1,0,4,10,10,0,5,7,0,0,6,8,7,2,8,9,10,9,1,10,4,9,7,0,1,7,0,6,3,7,7,6,5,0,0,0,4,0,0,9,9,9,2,7,3,4,10,4,9,1,7,0,2,0,6
n110,1,10,4,10,7,2,7,5,7,9,9,4,5,9,5,1,0,0,10,10,1,0,7,0,2,6,0,0,2,8,9,10,9,1,10,4,9,7,3,1,7,0,6,3,7,7,6,5,0,0,0,4,0,0,4,9,0,0,7,3,4,10,4,9,1,7,3,2,0,6
n109,1,10,0,10,7,2,7,5,7,9,9,4,5,9,5,1,0,0,10,10,1,0,7,0,0,6,0,0,0,8,9,10,9,1,10,4,9,7,0,1,7,0,6,3,7,7,6,5,0,0,0,4,1,0,4,9,0,0,7,3,4,10,4,9,1,7,3,2,0,6
n114,1,10,10,10,7,2,7,5,7,9,0,8,5,9,5,1,0,8,10,10,0,0,7,6,2,6,0,0,0,8,9,8,9,1,10,4,9,7,10,1,7,10,6,3,7,7,6,5,0,4,10,4,4,3,2,9,3,0,7,3,4,10,4,9,1,7,0,2,0,6
n113,1,10,10,10,7,2,7,5,7,9,0,8,5,9,5,1,0,0,10,10,0,0,7,6,9,6,0,0,0,8,9,0,9,1,10,4,9,7,10,1,7,10,6,3,7,7,6,5,0,4,10,4,4,3,0,9,3,0,7,3,4,10,4,9,1,7,0,2,0,6
n116,1,10,10,10,7,2,7,5,7,9,0,0,5,9,5,1,4,0,10,10,4,0,7,6,0,6,0,9,0,8,9,7,9,1,10,4,9,7,6,1,7,10,6,3,7,7,6,5,7,4,5,4,2,0,9,9,0,0,7,3,4,10,4,9,1,7,0,2,0,6
n115,1,10,10,10,7,2,7,5,7,9,0,0,5,9,5,1,4,0,10,10,0,0,7,6,0,6,0,9,6,8,9,7,9,1,10,4,9,7,0,1,7,10,6,3,7,7,6,5,7,4,0,4,0,0,9,9,0,0,7,3,4,10,4,9,1,7,0,2,4,6
n122,1,10,4,10,7,2,7,5,7,9,4,6,5,9,5,1,0,0,10,10,0,10,7,0,4,0,2,7,2,8,2,6,9,1,10,4,9,6,0,0,7,0,6,3,7,7,6,0,0,10,10,4,0,7,0,9,0,5,7,3,4,10,4,9,1,7,6,2,0,6
n121,1,10,4,10,7,2,7,5,7,9,0,6,5,9,5,1,0,0,10,10,3,10,7,7,4,0,2,7,2,8,2,6,9,1,10,4,9,0,0,0,7,0,6,3,7,7,6,0,0,10,0,4,0,7,0,9,0,5,7,3,4,10,4,9,1,7,6,2,0,6
n124,1,10,4,10,7,2,7,5,7,9,0,6,5,9,5,1,9,0,10,10,5,10,7,10,4,0,2,7,2,8,3,6,9,1,10,4,9,0,0,8,7,0,6,3,7,7,6,0,0,10,0,4,1,7,1,9,7,5,7,3,4,10,4,9,1,7,6,2,7,6
n123,1,10,4,10,7,2,7,5,7,9,0,6,5,9,5,1,9,0,10,10,5,10,7,10,4,0,2,7,0,8,0,6,9,1,10,4,9,0,0,8,7,0,6,3,7,7,6,2,0,10,0,4,0,7,1,9,0,5,7,3,4,10,4,9,1,7,6,2,0,6
n128,1,10,4,10,7,2,7,5,7,9,0,5,5,9,5,1,0,0,10,10,0,10,7,0,4,9,2,7,0,8,3,7,9,1,10,4,9,0,5,8,7,3,6,3,7,7,6,3,0,0,0,4,0,0,0,9,5,5,7,3,4,10,4,9,1,7,6,2,2,6
n127,1,10,4,10,7,2,7,5,7,9,0,5,5,9,5,1,0,0,10,10,0,10,7,0,4,9,2,7,0,8,1,7,9,1,10,4,9,0,5,8,7,0,6,3,7,7,6,3,0,0,0,4,0,0,0,9,0,5,7,3,4,10,4,9,1,7,6,2,2,6
n130,1,10,4,10,7,2,7,5,7,9,9,9,5,9,5,1,0,7,10,10,0,10,7,0,4,9,2,7,0,8,0,4,9,1,10,4,9,0,5,0,7,0,6,3,7,7,6,0,0,6,0,4,0,0,1,9,5,5,7,3,4,10,4,9,1,7,6,2,2,6
n129,1,10,4,10,7,2,7,5,7,9,9,9,5,9,5,1,0,7,10,10,0,10,7,0,4,9,2,7,0,8,0,0,9,1,10,4,9,0,5,0,7,0,6,3,7,7,6,0,0,6,4,4,0,0,1,9,0,5,7,3,4,10,4,9,1,7,6,2,2,6
n142,1,10,5,6,2,5,7,5,7,8,5,7,5,9,0,1,0,9,10,10,6,0,7,1,0,0,8,10,10,8,0,3,9,1,10,6,9,0,8,8,6,4,6,10,0,7,10,2,7,1,6,0,9,5,7,9,0,0,7,1,1,10,4,9,6,6,5,2,0,0
n141,1,10,5,6,2,0,7,5,7,0,5,7,5,9,0,1,0,9,10,10,6,6,7,1,0,8,8,10,0,8,0,3,9,1,10,6,9,10,8,4,0,4,6,10,0,7,10,2,7,1,6,0,9,5,7,9,0,0,7,0,1,10,4,9,6,6,5,2,0,0
n144,1,10,5,6,2,4,7,5,7,0,5,7,5,9,0,1,10,9,10,10,0,2,7,0,0,0,8,1,10,8,0,3,9,1,10,6,9,0,8,5,0,4,6,10,3,7,0,2,7,1,6,0,0,5,7,9,0,0,7,9,1,10,4,9,5,6,0,2,5,0
n143,1,10,5,6,2,4,7,5,7,0,5,7,5,9,0,1,0,9,10,10,0,2,7,0,0,6,8,7,0,8,0,3,9,1,10,6,9,0,8,5,0,4,6,10,0,7,0,2,7,1,6,0,9,5,7,9,0,2,7,0,1,10,4,9,0,6,5,2,5,4
n148,1,10,5,6,2,0,7,5,7,8,5,7,5,9,1,1,2,9,10,10,0,0,7,0,2,0,8,6,8,8,1,3,9,1,10,6,9,6,8,0,0,4,6,10,0,7,0,2,7,1,6,0,0,5,7,9,5,0,7,0,1,10,4,9,0,6,0,2,9,0
n147,1,10,5,6,2,0,7,5,7,8,5,7,5,9,1,1,2,9,10,10,0,0,7,0,2,0,8,6,0,8,1,3,9,1,10,6,9,6,8,0,0,4,6,10,0,7,0,2,7,1,6,0,0,5,7,9,5,0,7,0,1,10,4,9,9,6,0,2,9,0
n150,1,10,5,6,2,5,7,5,7,8,5,7,5,9,0,1,2,9,10,10,0,0,7,1,0,0,8,6,0,8,1,3,9,1,10,6,9,0,8,0,0,4,6,10,0,7,0,2,7,1,6,0,0,5,7,9,8,0,7,0,1,10,4,9,2,6,0,2,3,0
n149,1,10,5,6,2,5,7,5,7,8,5,7,5,9,0,1,2,9,10,10,0,0,7,0,0,8,8,6,0,8,1,3,9,1,10,6,9,0,8,5,0,4,6,10,0,7,3,2,7,1,6,8,0,5,7,9,5,0,7,6,1,10,4,9,0,6,0,2,0,2
n156,1,10,5,6,2,0,7,5,7,0,5,7,5,9,0,1,0,0,10,10,0,5,7,0,0,1,7,4,8,8,5,3,9,1,10,6,9,4,0,10,3,4,6,10,5,7,6,2,7,0,6,3,0,5,7,9,8,10,7,0,1,10,4,9,0,6,0,2,0,9
n155,1,10,5,6,2,0,7,5,7,0,5,7,5,9,0,1,0,0,10,10,2,5,7,0,0,0,7,4,8,8,5,3,9,1,10,6,9,0,0,0,3,4,6,10,5,7,6,2,7,0,6,3,0,5,7,9,8,10,7,0,1,10,4,9,0,6,0,2,0,9
n158,1,10,5,6,2,6,7,5,7,9,5,7,5,9,0,1,5,0,10,10,0,5,7,0,8,7,7,4,8,8,5,3,9,1,10,6,9,0,0,0,3,4,6,10,5,7,6,2,7,8,6,3,9,5,7,9,8,10,7,6,1,10,4,9,0,6,0,2,9,9
n157,1,10,5,6,2,0,7,5,7,9,5,7,5,9,0,1,5,0,10,10,0,5,7,0,0,7,7,4,8,8,5,3,9,1,10,6,9,0,5,0,3,4,6,10,5,7,6,2,7,0,6,3,9,5,7,9,8,10,7,6,1,10,4,9,0,6,0,2,9,9
n162,1,10,5,6,2,2,7,5,7,0,5,7,5,9,0,1,8,10,10,10,0,5,7,0,0,0,4,4,1,8,5,3,9,1,10,6,9,0,0,1,0,4,6,10,8,7,0,2,7,5,6,3,2,5,7,9,0,0,7,0,1,10,4,9,6,6,10,2,1,9
n161,1,10,5,6,2,2,7,5,7,0,5,7,5,9,0,1,8,10,10,10,0,5,7,0,0,0,4,4,1,8,5,3,9,1,10,6,9,0,0,0,0,4,6,10,5,7,0,2,7,5,6,3,2,5,7,9,0,0,7,0,1,10,4,9,6,6,0,2,1,9
n164,1,10,5,6,2,0,7,5,7,0,5,7,5,9,0,1,0,10,10,10,0,5,7,0,0,5,4,4,1,8,5,3,9,1,10,6,9,0,0,0,5,4,6,10,0,7,9,2,7,5,6,3,2,5,7,9,0,0,7,0,1,10,4,9,0,6,4,2,0,9
n163,1,10,5,6,2,0,7,5,7,0,5,7,5,9,0,1,0,10,10,10,0,5,7,5,0,0,4,4,1,8,5,3,9,1,10,6,9,0,0,0,0,4,6,10,6,7,9,2,7,5,6,3,2,5,7,9,0,0,7,0,1,10,4,9,0,6,5,2,0,9
n172,1,10,5,0,2,0,7,5,7,4,5,0,5,9,4,1,0,0,10,10,1,0,7,10,5,4,9,0,0,8,5,0,9,1,10,6,9,7,4,3,3,4,6,3,0,7,1,0,7,4,6,5,0,5,7,9,0,4,7,10,4,10,4,9,4,6,0,2,0,1
n171,1,10,5,0,2,6,7,5,7,3,5,9,5,9,4,1,0,0,10,10,1,0,7,0,5,4,9,0,0,8,5,5,9,1,10,6,9,7,4,3,3,4,6,3,0,7,1,0,7,4,6,5,0,5,7,9,0,0,7,10,0,10,4,9,4,6,8,2,0,1
n174,1,10,5,0,2,8,7,5,7,0,5,2,5,9,4,1,0,0,10,10,1,0,7,6,5,4,9,0,0,8,5,2,9,1,10,6,9,7,4,3,3,4,6,3,0,7,0,0,7,4,6,8,8,5,7,9,9,6,7,10,0,10,4,9,4,6,6,2,8,1
n173,1,10,5,0,2,1,7,5,7,0,5,0,5,9,4,1,1,7,10,10,1,0,7,6,5,4,9,0,1,8,5,0,9,1,10,6,9,7,4,3,3,4,6,3,0,7,0,0,7,4,6,8,8,5,7,9,0,6,7,10,0,10,4,9,4,6,0,2,0,1
n178,1,10,5,0,2,0,7,5,7,9,5,0,5,9,0,1,1,0,10,10,1,9,7,0,5,4,0,0,1,8,5,2,9,1,10,6,9,7,4,3,4,4,6,0,9,7,9,3,7,5,6,0,5,5,7,9,7,0,7,0,6,10,4,9,4,6,6,2,5,1
n177,1,10,5,0,2,0,7,5,7,9,5,0,5,9,0,1,0,0,10,10,1,9,7,0,5,4,0,0,1,8,5,2,9,1,10,6,9,7,4,3,4,4,6,0,9,7,0,3,7,5,6,0,5,5,7,9,7,0,7,0,6,10,4,9,4,6,0,2,0,1
n180,1,10,5,9,2,0,7,5,7,0,5,4,5,9,7,1,0,1,10,10,1,9,7,0,5,4,0,0,1,8,5,1,9,1,10,6,9,7,4,3,4,4,6,0,2,7,0,3,7,5,6,0,0,5,7,9,7,0,7,0,0,10,4,9,4,6,0,2,0,1
n179,1,10,5,9,2,0,7,5,7,0,5,4,5,9,7,1,0,0,10,10,1,9,7,0,5,4,0,0,1,8,5,1,9,1,10,6,9,7,4,3,4,4,6,0,7,7,0,3,7,5,6,0,9,5,7,9,0,0,7,0,1,10,4,9,4,6,0,2,0,1
n186,1,10,5,1,2,0,7,5,7,2,5,4,5,9,4,1,2,5,10,10,9,0,7,6,5,5,0,9,10,8,0,0,9,1,10,6,9,0,0,3,2,4,6,9,0,7,10,1,7,0,6,5,9,5,7,9,0,0,7,0,6,10,4,9,4,6,8,2,3,1
n185,1,10,5,1,2,0,7,5,7,2,5,4,5,9,0,1,2,5,10,10,9,0,7,6,5,0,0,9,10,8,0,0,9,1,10,6,9,0,0,3,2,4,6,9,5,7,10,1,7,0,6,5,9,5,7,9,0,0,7,0,0,10,4,9,4,6,0,2,3,1
n188,1,10,5,1,2,0,7,5,7,0,5,4,5,9,0,1,2,5,10,10,9,3,7,6,5,0,8,9,0,8,0,0,9,1,10,6,9,0,9,3,2,4,6,9,1,7,0,1,7,0,6,5,9,5,7,9,0,0,7,0,2,10,4,9,4,6,9,2,3,1
n187,1,10,5,1,2,0,7,5,7,4,5,4,5,9,0,1,2,5,10,10,9,3,7,6,5,0,0,9,0,8,0,0,9,1,10,6,9,0,9,3,2,4,6,9,1,7,0,1,7,0,6,5,9,5,7,9,0,0,7,0,2,10,4,9,4,6,9,2,3,1
n192,1,10,5,0,2,0,7,5,7,0,5,4,5,9,8,1,0,5,10,10,9,0,7,0,5,0,0,9,2,8,5,0,9,1,10,6,9,10,5,3,2,4,6,9,5,7,10,1,7,1,6,5,8,5,7,9,0,7,7,0,0,10,4,9,4,6,2,2,3,1
n191,1,10,5,0,2,0,7,5,7,0,5,4,5,9,5,1,0,5,10,10,9,0,7,0,5,0,6,9,2,8,0,0,9,1,10,6,9,10,0,3,2,4,6,9,5,7,10,1,7,1,6,5,8,5,7,9,0,7,7,0,0,10,4,9,4,6,0,2,3,1
