cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n155,0,7,2,1,2,8,0,9,5,6,4,2,10,10,3,4,0,3,0,3,9,9,0,9,0,0,5,8,4,1,0,10,8,0,9,0,7,1,2,0,0,9,6,6,2,1,7,10,1,4
n158,0,7,2,1,2,8,0,9,5,6,4,2,10,10,3,4,0,3,4,3,7,9,9,9,0,8,5,8,4,1,0,10,8,0,9,7,0,1,2,0,0,9,6,6,2,0,7,10,1,4
n157,0,7,2,1,2,8,0,9,5,6,4,2,10,10,3,4,0,3,4,3,7,9,0,9,0,0,5,8,4,1,0,10,8,0,9,0,0,1,2,0,0,9,6,6,2,0,7,10,1,4
n162,0,7,2,1,2,0,0,9,5,6,0,2,10,10,3,4,0,0,0,3,8,9,4,9,8,0,5,8,4,1,0,10,0,0,9,7,0,1,2,8,3,9,6,6,2,6,7,10,0,4
n161,7,7,2,1,2,0,0,9,5,6,0,2,10,10,3,4,0,0,0,3,8,9,4,9,8,0,5,8,4,1,0,10,4,0,9,0,2,1,2,8,3,9,6,6,2,6,7,10,1,4
n164,7,7,2,1,2,5,0,9,5,6,7,2,10,10,3,4,3,0,0,3,8,9,4,9,0,8,5,8,4,1,0,10,6,0,9,6,8,1,2,0,0,9,6,6,2,6,7,10,0,4
n163,0,7,2,1,2,0,0,9,5,6,0,2,10,10,3,4,0,0,0,3,8,9,4,9,0,0,5,8,4,1,0,10,0,0,9,6,4,1,2,10,0,9,6,6,2,6,7,10,0,4
n172,10,0,2,0,2,0,0,9,5,0,0,2,0,10,3,4,0,4,3,3,0,9,5,9,8,9,5,8,4,1,6,10,2,4,9,8,4,1,2,0,9,9,6,6,2,6,7,10,0,4
n171,10,0,2,0,2,0,5,9,5,2,0,2,0,10,3,4,10,4,3,3,0,9,0,9,8,9,5,8,4,1,6,10,2,4,9,8,4,1,2,0,9,9,6,6,2,6,7,10,0,4
n174,10,0,2,0,2,4,5,9,5,0,0,2,0,10,3,4,0,4,3,3,0,9,0,9,8,9,5,8,4,1,6,10,2,4,9,8,4,1,2,0,9,9,6,6,2,6,7,10,0,4
n173,10,0,2,3,2,4,5,9,5,0,0,2,0,10,3,4,0,4,3,3,0,9,0,9,8,9,5,8,4,1,6,10,2,4,9,8,4,1,2,0,9,9,6,6,2,6,7,10,0,4
n178,10,0,2,6,2,9,5,9,5,0,3,2,0,10,3,4,0,4,3,3,1,9,8,9,8,9,5,8,4,1,6,10,4,4,9,8,4,1,2,0,9,9,6,6,2,6,7,10,1,4
n177,10,0,2,6,2,9,0,9,5,0,3,2,0,10,3,4,6,4,3,3,1,9,8,9,8,9,5,8,4,1,6,10,4,4,9,8,4,1,2,3,9,9,6,6,2,6,7,10,1,4
n180,10,5,2,6,2,9,8,9,5,0,2,2,0,10,3,4,0,4,3,3,4,9,8,9,8,9,5,8,4,1,6,10,4,4,9,8,4,1,2,10,9,9,6,6,2,6,7,10,10,4
n179,10,0,2,6,2,9,8,9,5,5,6,2,0,10,3,4,0,4,3,3,4,9,8,9,8,9,5,8,4,1,6,10,4,4,9,8,4,1,2,10,9,9,6,6,2,6,7,10,8,4
n186,0,0,2,6,2,10,5,9,5,0,3,2,9,10,3,4,4,9,3,3,9,9,7,9,8,9,5,8,4,1,0,10,5,3,9,1,4,1,2,0,9,9,6,6,2,6,7,10,0,4
n185,0,0,2,6,2,10,5,9,5,0,3,2,0,10,3,4,4,9,3,3,9,9,7,9,8,9,5,8,4,1,0,10,5,3,9,0,4,1,2,0,9,9,6,6,2,6,7,10,0,4
n188,0,0,2,1,2,10,0,9,5,0,3,2,5,10,3,4,5,9,3,3,9,9,7,9,8,9,5,8,4,1,0,10,5,0,9,0,4,1,2,0,9,9,6,6,2,6,7,10,0,4
n187,0,0,2,1,2,10,0,9,5,0,3,2,5,10,3,4,5,9,3,3,9,9,7,9,8,9,5,8,4,1,0,10,5,0,9,10,4,1,2,0,9,9,6,6,2,6,7,10,0,4
n192,10,0,2,0,2,0,6,9,5,0,0,2,10,10,3,4,0,9,3,3,9,9,9,9,8,9,5,8,4,1,5,10,0,5,9,0,4,1,2,0,9,9,6,6,2,6,7,10,10,4
n191,10,0,2,0,2,0,6,9,5,0,0,2,10,10,3,4,0,9,3,3,9,9,0,9,8,9,5,8,4,1,5,10,0,0,9,8,4,1,2,0,9,9,6,6,2,6,7,10,10,4
n194,10,0,2,9,2,0,6,9,5,0,0,2,10,10,3,4,0,9,3,3,9,9,0,9,8,9,5,8,4,1,1,10,0,4,9,0,4,1,2,0,9,9,6,6,2,6,7,10,10,4
n193,10,0,2,9,2,0,6,9,5,3,0,2,10,10,3,4,7,9,3,3,9,9,1,9,8,9,5,8,4,1,0,10,0,4,9,0,4,1,2,0,9,9,6,6,2,6,7,10,10,4
n204,8,5,2,9,2,0,8,9,5,0,1,2,0,10,3,0,4,2,9,7,0,9,9,9,5,0,5,8,4,1,0,10,0,0,9,7,10,1,2,0,2,0,6,6,2,0,8,10,6,0
n203,8,5,2,9,2,0,8,9,5,0,1,2,0,10,3,0,4,2,9,7,0,9,9,9,5,0,5,8,4,1,9,10,0,0,9,7,10,1,2,3,2,0,6,6,2,0,8,10,6,0
n206,8,5,2,9,2,1,8,9,5,9,1,2,0,10,3,5,4,2,9,7,0,9,9,9,5,0,5,8,4,1,10,10,4,4,9,7,10,1,2,0,2,0,6,6,2,0,8,10,6,0
n205,8,5,2,9,2,1,8,9,5,9,1,2,0,10,3,0,4,2,9,7,10,9,9,9,5,0,5,8,4,1,10,10,4,4,9,7,10,1,2,0,2,0,6,6,2,0,8,10,6,0
n210,8,5,2,9,2,9,1,9,5,0,1,2,3,10,3,7,2,2,9,7,7,9,9,9,5,3,5,8,4,1,7,10,7,9,9,7,10,1,2,0,2,0,6,6,2,0,0,10,6,0
n209,8,5,2,9,2,0,1,9,5,0,1,2,3,10,3,7,0,2,9,7,7,9,9,9,5,3,5,8,4,1,0,10,7,9,9,7,10,1,2,0,2,0,6,6,2,0,0,10,6,0
n212,8,5,2,9,2,4,0,9,5,0,1,2,3,10,3,5,0,2,9,7,7,9,9,9,5,0,5,8,4,1,0,10,7,9,9,7,10,1,2,1,2,0,6,6,2,0,3,10,6,5
n211,8,5,2,9,2,4,0,9,5,0,1,2,3,10,3,3,0,2,9,7,7,9,9,9,5,0,5,8,4,1,0,10,7,9,9,7,10,1,2,0,2,0,6,6,2,0,0,10,6,0
n218,5,5,2,9,2,0,0,9,5,0,10,2,3,10,3,0,0,2,0,7,0,9,2,9,5,0,5,8,4,1,3,10,9,5,9,7,10,1,2,9,2,0,6,6,2,9,5,10,6,4
n217,5,5,2,9,2,0,0,9,5,0,10,2,3,10,3,0,0,2,0,7,5,9,2,9,5,0,5,8,4,1,3,10,9,0,9,7,10,1,2,9,2,1,6,6,2,9,5,10,6,4
n220,5,5,2,9,2,0,0,9,5,0,10,2,3,10,3,0,6,2,1,7,1,9,2,9,5,0,5,8,4,1,0,10,9,0,9,7,10,1,2,0,2,8,6,6,2,9,5,10,6,4
n219,5,5,2,9,2,0,0,9,5,0,10,2,3,10,3,0,6,2,6,7,1,9,2,9,5,0,5,8,4,1,0,10,9,0,9,7,10,1,2,1,2,5,6,6,2,9,5,10,6,4
n224,2,5,2,9,2,0,1,9,5,8,10,2,3,10,3,0,6,2,1,7,0,9,2,9,5,0,5,8,4,1,6,10,9,0,9,7,10,1,2,3,2,10,6,6,2,9,5,10,6,4
n223,2,5,2,9,2,0,1,9,5,8,10,2,3,10,3,5,0,2,1,7,0,9,2,9,5,0,5,8,4,1,6,10,9,3,9,7,10,1,2,5,2,0,6,6,2,9,5,10,6,4
n226,2,5,2,9,2,0,1,9,5,8,10,2,3,10,3,5,3,2,0,7,0,9,2,9,5,0,5,8,4,1,6,10,9,1,9,7,10,1,2,0,2,0,6,6,2,9,5,10,6,4
n225,2,5,2,9,2,0,1,9,5,8,10,2,3,10,3,0,0,2,3,7,0,9,2,9,5,0,5,8,4,1,6,10,9,1,9,7,10,1,2,0,2,0,6,6,2,9,5,10,6,4
n234,0,5,2,9,2,0,10,9,5,4,4,2,8,10,3,0,9,2,1,0,2,9,2,9,0,0,5,8,4,1,4,10,3,3,9,4,0,1,2,2,2,9,6,6,2,1,0,10,0,0
n233,0,5,2,9,2,0,0,9,5,4,4,2,8,10,3,0,9,2,1,0,2,9,2,9,0,0,5,8,4,1,4,10,3,3,9,4,0,1,2,2,2,9,6,6,2,0,9,10,0,0
n236,0,5,2,0,2,0,0,9,5,4,4,2,8,10,3,8,9,2,1,8,2,9,2,9,0,0,5,8,4,1,4,10,3,3,9,4,0,1,2,2,2,0,6,6,2,0,0,10,2,0
n235,0,5,2,8,2,0,0,9,5,4,4,2,8,10,3,8,9,2,1,8,2,9,2,9,4,0,5,8,4,1,4,10,3,3,9,4,0,1,2,2,2,0,6,6,2,0,0,10,9,4
n240,8,5,2,0,2,3,0,9,5,4,5,2,0,10,3,5,9,2,0,6,0,9,2,9,0,6,5,8,4,1,4,10,3,3,9,1,10,1,2,6,2,6,6,6,2,0,0,10,1,0
n239,8,5,2,0,2,3,0,9,5,4,5,2,0,10,3,0,9,2,9,6,0,9,2,9,0,6,5,8,4,1,4,10,3,3,9,1,6,1,2,6,2,6,6,6,2,0,0,10,1,0
n242,8,5,2,4,2,3,0,9,5,4,5,2,0,10,3,8,9,2,7,9,0,9,2,9,8,4,5,8,4,1,4,10,3,3,9,1,0,1,2,6,2,6,6,6,2,4,5,10,1,4
n241,8,5,2,4,2,3,0,9,5,4,5,2,0,10,3,8,9,2,0,9,0,9,2,9,8,0,5,8,4,1,4,10,3,3,9,1,0,1,2,6,2,6,6,6,2,4,0,10,1,4
n248,0,5,2,8,2,0,0,9,5,4,0,2,9,10,3,10,7,2,0,0,10,9,2,9,3,0,5,8,4,1,4,10,3,2,9,5,4,1,2,0,2,7,6,6,2,7,10,10,0,0
n247,0,5,2,8,2,6,5,9,5,4,0,2,9,10,3,10,7,2,0,0,10,9,2,9,3,0,5,8,4,1,4,10,3,2,9,5,4,1,2,2,2,7,6,6,2,0,10,10,0,6
n250,0,5,2,8,2,0,0,9,5,4,0,2,9,10,3,10,7,2,0,5,10,9,2,9,3,0,5,8,4,1,4,10,3,2,9,5,4,1,2,8,2,7,6,6,2,0,10,10,0,0
n249,0,5,2,8,2,0,0,9,5,4,0,2,9,10,3,10,7,2,0,5,10,9,2,9,3,10,5,8,4,1,4,10,3,2,9,5,4,1,2,8,2,7,6,6,2,0,10,10,0,0
n254,4,5,2,3,2,0,1,9,5,4,0,2,0,10,3,10,7,2,0,8,10,9,2,9,3,0,5,8,4,1,4,10,3,2,9,2,4,1,2,3,2,7,6,6,2,1,10,10,1,0
n253,4,5,2,3,2,0,1,9,5,4,0,2,4,10,3,10,7,2,0,8,10,9,2,9,3,0,5,8,4,1,4,10,3,2,9,2,4,1,2,3,2,7,6,6,2,1,10,10,0,0
n256,0,5,2,3,2,1,9,9,5,4,0,2,0,10,3,10,7,2,0,8,10,9,2,9,3,6,5,8,4,1,4,10,3,2,9,2,4,1,2,3,2,7,6,6,2,1,10,10,0,0
n255,0,5,2,3,2,0,0,9,5,4,0,2,0,10,3,10,7,2,0,8,10,9,2,9,3,6,5,8,4,1,4,10,3,2,9,2,4,1,2,3,2,7,6,6,2,1,10,10,0,0
n270,4,1,2,7,9,8,8,2,10,4,3,2,9,0,3,3,1,10,9,1,8,9,10,9,8,8,5,8,0,5,0,10,10,7,9,3,2,2,2,7,5,2,0,6,8,10,9,4,0,6
n269,4,1,2,7,9,8,8,2,10,4,3,2,9,0,3,3,1,10,9,1,8,9,10,9,8,8,5,8,0,5,0,10,10,7,9,3,2,2,2,7,5,2,0,6,8,10,9,4,0,6
n272,4,1,2,7,9,8,8,2,10,4,3,2,9,5,3,3,1,10,9,1,8,9,10,9,8,8,5,8,0,5,10,10,10,7,9,3,2,2,2,7,5,2,0,6,8,6,9,4,1,6
n271,4,1,2,7,9,8,8,2,10,4,3,2,9,5,3,3,1,10,9,1,8,9,10,9,8,8,5,8,3,5,1,10,10,7,9,3,2,2,2,7,5,2,0,6,8,6,9,4,9,6
