cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n31,5,2,4,9,4,7,0,1,7,2,0,4,4,6,7,1,1,5,7,7,1,8,1,2,0,2,0,4,9,5,9,5,8,1,1,5,3,6,0,7,10,3,0,7,0,8,0,3,3,10
n36,5,2,4,9,4,7,6,1,0,2,0,0,4,6,7,1,1,5,7,7,1,8,1,2,0,9,10,4,9,5,9,5,8,9,1,5,3,6,8,0,10,3,0,7,0,8,0,3,3,10
n35,5,2,4,9,4,7,0,1,3,2,0,0,4,6,7,1,1,5,7,7,1,8,1,2,0,9,10,4,9,5,9,5,8,9,1,5,3,6,5,0,10,3,3,7,0,8,0,3,3,10
n38,5,2,4,9,4,7,2,1,0,2,0,10,4,6,7,1,1,5,7,7,1,8,1,2,0,9,10,4,9,5,9,5,8,0,1,5,3,6,0,3,10,3,5,7,0,8,6,3,3,10
n37,5,2,4,9,4,7,2,1,0,2,0,0,4,6,7,1,1,5,7,7,1,8,1,2,4,9,10,4,9,5,9,5,8,0,1,5,3,6,1,3,10,3,0,7,0,8,6,3,3,10
n46,5,2,4,2,4,7,0,3,0,2,3,0,4,6,6,1,1,5,7,7,1,8,8,2,8,6,10,4,9,0,5,5,8,10,1,5,3,7,0,6,10,3,1,7,9,8,0,3,3,10
n45,5,2,4,2,4,7,0,3,0,2,3,0,4,6,6,1,1,5,7,0,1,8,8,2,8,6,10,4,9,0,0,5,8,10,1,5,3,7,0,6,10,3,1,7,9,8,0,3,3,10
n48,5,2,4,2,4,7,0,3,2,2,0,0,4,6,6,1,1,5,7,0,1,8,8,2,0,6,10,4,9,0,0,5,8,10,1,5,3,7,0,6,10,3,1,7,9,8,2,3,3,10
n47,5,2,4,2,4,7,0,3,1,2,0,10,4,6,6,1,1,5,7,0,1,8,8,2,4,6,10,4,9,0,2,5,8,10,1,5,3,7,0,6,10,3,1,7,9,8,2,3,3,10
n52,5,2,4,2,4,7,7,3,0,2,6,7,4,6,6,1,1,5,7,0,1,8,8,2,1,6,10,4,9,0,0,5,8,10,1,5,3,7,0,6,10,3,1,7,3,8,9,3,3,10
n51,5,2,4,2,4,7,7,3,0,2,6,7,4,6,6,1,1,5,7,0,1,8,8,2,1,6,10,4,9,0,0,5,8,10,1,5,3,7,0,6,10,3,1,7,3,8,9,3,3,10
n54,5,2,4,2,4,7,7,3,0,2,6,7,4,6,6,1,1,5,7,6,1,8,8,2,1,6,10,4,9,0,8,5,8,10,1,5,3,7,0,6,10,3,1,7,0,8,9,3,3,10
n53,5,2,4,2,4,7,7,3,0,2,6,7,4,6,6,1,1,5,7,0,1,8,8,2,1,6,10,4,9,0,8,5,8,10,1,5,3,7,9,6,10,3,1,7,0,8,9,3,3,10
n60,5,2,4,4,4,7,3,10,0,2,9,0,4,6,6,1,1,5,7,6,1,8,8,2,0,6,10,4,9,6,1,5,8,10,1,5,3,7,9,6,10,3,8,7,9,8,0,3,3,10
n59,5,2,4,4,4,7,3,10,0,2,9,0,4,6,6,1,1,5,7,5,1,8,8,2,0,0,10,4,9,6,1,5,8,10,1,5,3,7,9,6,10,3,8,7,9,8,0,3,3,10
n62,5,2,4,4,4,7,3,10,0,2,9,0,4,6,6,1,1,5,7,7,1,8,8,2,10,0,10,4,9,0,1,5,8,10,1,5,3,7,9,6,10,3,8,7,9,8,0,3,3,10
n61,5,2,4,4,4,7,3,10,0,2,9,0,4,6,6,1,1,5,7,7,1,8,8,2,10,0,10,4,9,0,1,5,8,10,1,5,3,7,9,6,10,3,8,7,9,8,8,3,3,10
n66,5,2,4,4,4,7,6,0,0,2,9,0,4,6,6,1,1,5,7,0,1,8,8,2,6,5,10,4,9,4,0,5,8,10,1,5,3,7,9,1,10,3,8,7,8,8,0,3,3,10
n65,5,2,4,4,4,7,6,0,0,2,9,0,4,6,6,1,1,5,7,0,1,8,8,2,6,5,10,4,9,4,0,5,8,10,1,5,3,7,9,1,10,3,8,7,8,8,2,3,3,10
n68,5,2,4,4,4,7,6,10,3,2,9,0,4,6,6,1,1,5,7,4,1,8,8,2,0,5,10,4,9,5,0,5,8,10,1,5,3,7,9,0,10,3,8,7,8,8,8,3,3,10
n67,5,2,4,4,4,7,6,10,0,2,9,0,4,6,6,1,1,5,7,0,1,8,8,2,0,5,10,4,9,0,0,5,8,10,1,5,3,7,9,0,10,3,8,7,8,8,8,3,3,10
n78,5,2,4,7,4,6,3,3,0,2,5,6,4,6,5,1,9,9,2,10,1,5,0,2,7,10,5,4,9,1,0,5,8,3,1,5,3,6,4,0,10,3,10,7,6,8,5,3,3,5
n77,5,2,4,5,4,6,3,3,0,2,0,6,4,6,5,1,9,9,2,10,1,5,10,2,7,0,5,4,9,1,0,5,8,3,1,5,3,6,4,0,10,3,0,7,6,8,5,3,3,5
n80,5,2,4,0,4,6,3,3,0,2,0,6,4,6,5,1,9,9,2,10,1,5,0,2,10,2,5,4,9,1,9,5,8,0,1,5,3,6,4,0,10,3,0,7,6,8,5,3,3,5
n79,5,2,4,4,4,6,3,3,0,2,0,6,4,6,5,1,9,9,2,10,1,5,0,2,0,2,5,4,9,1,9,5,8,3,1,5,3,6,4,1,10,3,0,7,6,8,5,3,3,5
n84,5,2,4,8,4,0,3,3,5,2,0,6,4,6,5,1,9,9,2,10,1,5,7,2,0,0,5,4,9,10,4,5,8,0,1,5,3,6,4,0,10,3,0,7,6,8,5,3,3,5
n83,5,2,4,0,4,0,3,3,5,2,0,6,4,6,5,1,9,9,2,10,1,5,7,2,0,0,5,4,9,10,4,5,8,0,1,5,3,6,4,9,10,3,0,7,6,8,5,3,3,5
n86,5,2,4,0,4,2,3,3,5,2,0,6,4,6,5,1,9,9,2,10,1,5,0,2,0,0,5,4,9,10,2,5,8,4,1,5,3,6,4,4,10,3,2,7,6,8,5,3,3,5
n85,5,2,4,0,4,0,3,3,5,2,0,6,4,6,5,1,9,9,2,10,1,5,0,2,8,0,5,4,9,10,2,5,8,4,1,5,3,6,4,4,10,3,2,7,6,8,5,3,3,5
n92,5,2,4,2,4,8,3,3,2,2,0,6,4,6,5,1,9,9,2,10,1,5,0,2,9,0,5,4,9,0,1,5,8,0,1,5,3,6,4,0,10,3,8,7,6,8,3,3,3,5
n91,5,2,4,2,4,8,3,3,2,2,0,6,4,6,5,1,9,0,2,10,1,5,1,2,9,0,5,4,9,0,1,5,8,0,1,5,3,6,4,0,10,3,8,7,6,8,3,3,3,5
n94,5,2,4,2,4,8,3,3,0,2,7,6,4,6,5,1,9,5,2,10,1,5,0,2,9,0,5,4,9,7,1,5,8,0,1,5,3,6,4,0,10,3,8,7,6,8,0,3,3,5
n93,5,2,4,2,4,8,3,3,0,2,7,6,4,6,5,1,9,5,2,10,1,5,0,2,9,1,5,4,9,7,1,5,8,0,1,5,3,6,4,1,10,3,8,7,6,8,0,3,3,5
n98,5,2,4,2,4,0,3,3,0,2,0,6,4,6,5,1,9,0,2,10,1,5,5,2,9,5,5,4,9,0,0,5,8,0,1,5,3,6,4,0,10,3,0,7,6,8,8,3,3,5
n97,5,2,4,2,4,1,3,3,0,2,0,6,4,6,5,1,9,0,2,10,1,5,5,2,0,0,5,4,9,8,0,5,8,0,1,5,3,6,4,6,10,3,0,7,6,8,8,3,3,5
n100,5,2,4,2,4,4,3,3,0,2,0,6,4,6,5,1,9,2,2,10,1,5,5,2,0,2,5,4,9,4,0,5,8,0,1,5,3,6,4,0,10,3,0,7,6,8,8,3,3,5
n99,5,2,4,2,4,0,3,3,0,2,0,6,4,6,5,1,9,2,2,10,1,5,5,2,0,6,5,4,9,0,6,5,8,0,1,5,3,6,4,0,10,3,4,7,6,8,8,3,3,5
n108,5,2,4,0,4,8,3,0,8,2,6,6,4,6,5,1,1,8,2,0,1,5,10,2,0,8,5,4,9,3,0,5,8,0,1,5,3,6,0,7,10,3,3,7,6,8,5,3,3,5
n107,5,2,4,0,4,8,3,0,8,2,6,0,4,6,5,1,1,8,2,0,1,5,10,2,6,8,5,4,9,3,0,5,8,0,1,5,3,6,0,7,10,3,3,7,6,8,0,3,3,5
n110,5,2,4,0,4,8,3,10,0,2,6,0,4,6,5,1,0,8,2,0,1,5,10,2,0,8,5,4,9,3,0,5,8,7,1,5,3,6,0,7,10,3,5,7,6,8,0,3,3,5
n109,5,2,4,0,4,8,3,0,0,2,6,0,4,6,5,1,5,8,2,0,1,5,10,2,0,8,5,4,9,3,10,5,8,0,1,5,3,6,0,7,10,3,5,7,6,8,0,3,3,5
n114,5,2,4,0,4,8,3,0,7,2,0,0,4,6,5,1,7,8,2,0,1,5,10,2,6,8,5,4,9,3,1,5,8,0,1,5,3,6,0,7,10,3,0,7,6,8,6,3,3,5
n113,5,2,4,9,4,8,3,0,0,2,0,0,4,6,5,1,7,8,2,0,1,5,10,2,0,8,5,4,9,3,0,5,8,0,1,5,3,6,0,7,10,3,0,7,6,8,6,3,3,5
n116,5,2,4,0,4,8,3,5,0,2,0,0,4,6,5,1,7,8,2,0,1,5,10,2,6,8,5,4,9,3,0,5,8,0,1,5,3,6,1,7,10,3,10,7,6,8,8,3,3,5
n115,5,2,4,0,4,8,3,0,0,2,0,0,4,6,5,1,7,8,2,0,1,5,10,2,0,8,5,4,9,3,0,5,8,0,1,5,3,6,1,7,10,3,10,7,6,8,0,3,3,5
n122,5,2,4,7,4,0,3,7,0,2,4,2,4,6,5,1,0,8,2,6,1,5,10,2,3,9,5,4,9,0,0,5,8,1,1,5,3,6,0,0,10,3,8,7,6,8,6,3,3,5
n121,5,2,4,0,4,0,3,7,0,2,0,2,4,6,5,1,0,8,2,6,1,5,10,2,3,9,5,4,9,0,0,5,8,1,1,5,3,6,0,0,10,3,8,7,6,8,6,3,3,5
n124,5,2,4,0,4,0,3,7,0,2,0,2,4,6,5,1,0,8,2,6,1,5,10,2,3,9,5,4,9,0,7,5,8,1,1,5,3,6,0,3,10,3,8,7,6,8,6,3,3,5
n123,5,2,4,0,4,0,3,7,0,2,0,2,4,6,5,1,0,8,2,6,1,5,10,2,3,9,5,4,9,0,0,5,8,1,1,5,3,6,0,3,10,3,8,7,6,8,6,3,3,5
n128,5,2,4,1,4,0,3,7,0,2,0,0,4,6,5,1,0,8,2,6,1,5,10,2,3,0,5,4,9,0,0,5,8,0,1,5,3,6,0,0,10,3,0,7,6,8,6,3,3,5
n127,5,2,4,0,4,3,3,7,0,2,0,0,4,6,5,1,0,8,2,6,1,5,10,2,3,0,5,4,9,6,0,5,8,0,1,5,3,6,0,0,10,3,0,7,6,8,6,3,3,5
n130,5,2,4,0,4,0,3,7,0,2,0,0,4,6,5,1,0,8,2,6,1,5,10,2,3,0,5,4,9,5,0,5,8,2,1,5,3,6,0,9,10,3,1,7,6,8,6,3,3,5
n129,5,2,4,6,4,1,3,7,0,2,2,3,4,6,5,1,0,8,2,6,1,5,10,2,3,0,5,4,9,5,0,5,8,2,1,5,3,6,1,0,10,3,0,7,6,8,6,3,3,5
n142,6,2,4,5,4,10,8,9,5,2,9,1,2,6,7,1,3,6,0,0,7,9,0,0,0,4,7,4,9,6,7,5,1,5,1,5,3,8,3,3,4,3,3,7,7,8,9,3,3,1
n141,6,2,4,5,4,10,8,9,5,2,9,0,2,6,7,1,3,0,0,0,7,9,0,0,0,4,7,4,9,6,7,5,1,5,1,5,3,8,3,3,4,3,3,7,7,8,9,3,3,1
n144,6,2,4,5,4,10,8,9,5,2,9,0,2,6,7,1,3,1,0,0,7,9,0,0,6,4,7,4,9,6,5,5,1,5,1,5,3,8,3,3,4,3,2,7,7,8,9,3,3,1
n143,6,2,4,5,4,10,8,9,5,2,9,0,2,6,7,1,3,1,0,0,7,9,0,0,0,4,7,4,9,6,5,5,1,5,1,5,3,8,3,3,4,3,6,7,7,8,9,3,3,1
n148,6,2,4,5,4,10,8,6,5,2,0,5,2,6,7,1,3,0,8,2,7,9,0,8,7,4,7,4,9,6,0,5,1,5,1,5,3,0,3,3,4,3,0,7,7,8,9,3,3,1
n147,6,2,4,5,4,10,8,0,5,2,0,5,2,6,7,1,3,0,8,2,7,9,0,8,0,4,7,4,9,6,0,5,1,5,1,5,3,0,3,3,4,3,0,7,7,8,9,3,3,1
n150,6,2,4,5,4,10,8,0,5,2,2,7,2,6,7,1,3,0,0,0,7,9,4,8,0,4,7,4,9,6,8,5,1,5,1,5,3,0,3,3,4,3,0,7,7,8,9,3,3,1
n149,6,2,4,5,4,10,8,0,5,2,0,7,2,6,7,1,3,5,0,0,7,9,0,8,0,4,7,4,9,6,8,5,1,5,1,5,3,0,3,3,4,3,0,7,7,8,9,3,3,1
n156,6,2,4,5,4,1,8,7,5,2,0,0,2,6,7,1,3,4,10,9,7,9,0,9,4,4,7,4,9,6,5,5,1,5,1,5,3,4,0,3,4,3,10,7,7,8,9,3,3,1
n155,6,2,4,5,4,1,8,7,5,2,0,0,2,6,7,1,3,4,0,9,7,9,0,9,4,4,7,4,9,6,5,5,1,5,1,5,3,4,2,3,4,3,0,7,7,8,9,3,3,1
n158,6,2,4,5,4,1,8,6,5,2,0,10,2,6,7,1,3,4,3,0,7,9,0,9,4,4,7,4,9,6,5,5,1,5,1,5,3,4,0,3,4,3,7,7,7,8,9,3,3,1
n157,6,2,4,5,4,1,8,6,5,2,2,0,2,6,7,1,3,4,1,0,7,9,0,9,4,4,7,4,9,6,5,5,1,5,1,5,3,4,0,3,4,3,0,7,7,8,9,3,3,1
n162,6,2,4,5,4,1,8,9,5,2,3,6,2,6,7,1,3,4,0,10,7,9,10,9,0,4,7,4,9,6,5,5,1,5,1,5,3,4,0,3,4,3,1,7,7,8,9,3,3,1
n161,6,2,4,5,4,1,8,9,5,2,2,0,2,6,7,1,3,4,0,0,7,9,0,9,0,4,7,4,9,6,5,5,1,5,1,5,3,4,0,3,4,3,0,7,7,8,9,3,3,1
n164,6,2,4,5,4,1,8,0,5,2,0,0,2,6,7,1,3,4,4,0,7,9,0,9,0,4,7,4,9,6,5,5,1,5,1,5,3,4,0,3,4,3,0,7,7,8,9,3,3,1
n163,6,2,4,5,4,1,8,0,5,2,0,0,2,6,7,1,3,4,0,0,7,9,0,9,0,4,7,4,9,6,5,5,1,5,1,5,3,4,0,3,4,3,0,7,7,8,9,3,3,1
n172,6,2,4,5,4,9,8,9,4,2,8,0,2,6,7,1,5,0,3,5,5,9,0,1,0,6,4,4,9,6,10,5,1,5,1,5,3,0,8,3,4,3,1,7,7,8,9,3,3,1
n171,6,2,4,5,4,9,8,9,4,2,8,0,2,6,7,1,5,4,3,5,0,9,10,1,0,0,4,4,9,6,10,5,1,5,1,5,3,0,8,3,4,3,1,7,7,8,9,3,3,1
n174,6,2,4,5,4,9,8,9,4,2,8,0,2,6,7,1,5,0,3,5,0,9,8,1,5,0,4,4,9,6,10,5,1,5,1,5,3,0,8,3,4,3,0,7,7,8,9,3,3,1
n173,6,2,4,5,4,9,8,9,4,2,8,0,2,6,7,1,5,0,3,5,0,9,8,1,5,0,4,4,9,6,10,5,1,5,1,5,3,0,8,3,4,3,0,7,7,8,9,3,3,1
n178,6,2,4,5,4,0,8,9,4,2,8,0,2,6,7,1,0,9,3,6,0,9,2,1,0,3,4,4,9,6,0,5,1,5,1,5,3,6,8,3,4,3,1,7,7,8,9,3,3,1
n177,6,2,4,5,4,7,8,9,4,2,8,0,2,6,7,1,0,9,3,6,0,9,2,1,0,0,4,4,9,6,0,5,1,5,1,5,3,6,8,3,4,3,0,7,7,8,9,3,3,1
n180,6,2,4,5,4,0,8,9,4,2,8,9,2,6,7,1,0,0,3,6,0,9,2,1,0,0,4,4,9,6,0,5,1,5,1,5,3,6,8,3,4,3,0,7,7,8,9,3,3,1
n179,6,2,4,5,4,0,8,9,4,2,8,0,2,6,7,1,7,7,3,6,5,9,2,1,0,0,4,4,9,6,0,5,1,5,1,5,3,6,8,3,4,3,0,7,7,8,9,3,3,1
n186,6,2,4,5,4,3,8,9,0,2,8,0,2,6,7,1,0,0,0,3,9,9,0,0,9,4,4,4,9,6,4,5,1,5,1,5,3,3,8,3,4,3,2,7,7,8,9,3,3,1
n185,6,2,4,5,4,3,8,9,0,2,8,0,2,6,7,1,1,0,0,3,9,9,0,0,9,4,4,4,9,6,0,5,1,5,1,5,3,3,8,3,4,3,2,7,7,8,9,3,3,1
n188,6,2,4,5,4,3,8,9,0,2,8,0,2,6,7,1,0,0,0,3,8,9,0,0,9,4,4,4,9,6,2,5,1,5,1,5,3,3,8,3,4,3,1,7,7,8,9,3,3,1
n187,6,2,4,5,4,3,8,9,0,2,8,3,2,6,7,1,0,0,0,3,2,9,0,0,9,4,4,4,9,6,5,5,1,5,1,5,3,3,8,3,4,3,1,7,7,8,9,3,3,1
n192,6,2,4,5,4,3,8,9,0,2,8,9,2,6,7,1,0,0,0,3,0,9,0,0,9,4,4,4,9,6,3,5,1,5,1,5,3,3,8,3,4,3,0,7,7,8,9,3,3,1
n191,6,2,4,5,4,0,8,9,0,2,8,9,2,6,7,1,0,9,0,3,0,9,6,0,9,4,4,4,9,6,3,5,1,5,1,5,3,3,8,3,4,3,0,7,7,8,9,3,3,1
n194,6,2,4,5,4,0,8,9,0,2,8,9,2,6,7,1,5,0,0,3,0,9,2,3,9,4,4,4,9,6,3,5,1,5,1,5,3,3,8,3,4,3,0,7,7,8,9,3,3,1
n193,6,2,4,5,4,0,8,9,0,2,8,9,2,6,7,1,5,0,0,3,0,9,2,3,9,4,4,4,9,6,3,5,1,5,1,5,3,3,8,3,4,3,0,7,7,8,9,3,3,1
n204,7,2,4,5,4,5,8,0,5,2,4,0,8,6,7,1,0,0,0,0,0,2,10,0,0,0,4,4,9,6,9,5,2,5,1,5,3,0,5,0,4,3,6,7,7,8,3,3,3,0
n203,7,2,4,5,4,5,8,0,0,2,4,0,0,6,7,1,0,0,0,0,6,2,10,0,0,0,0,4,9,6,9,5,2,5,1,5,3,0,5,0,4,3,6,7,7,8,0,3,3,0
n206,7,2,4,5,4,5,8,0,7,2,4,0,5,6,7,1,5,9,5,0,0,2,10,0,0,0,4,4,9,6,9,5,2,5,1,5,3,6,5,0,4,3,6,7,7,8,0,3,3,0
n205,7,2,4,5,4,5,8,0,7,2,4,0,5,6,7,1,5,0,5,0,0,2,10,0,0,0,0,4,9,6,9,5,2,5,1,5,3,6,5,0,4,3,6,7,7,8,6,3,3,7
n210,1,2,4,5,4,0,8,1,0,2,4,3,9,6,7,1,6,0,0,0,3,2,0,8,9,0,0,4,9,6,9,5,5,5,1,5,3,5,1,0,4,3,6,7,7,8,0,3,3,0
n209,1,2,4,5,4,0,8,0,4,2,4,3,9,6,7,1,0,0,0,8,3,2,0,0,0,9,0,4,9,6,9,5,0,5,1,5,3,5,1,0,4,3,6,7,7,8,0,3,3,0
n212,1,2,4,5,4,6,8,0,0,2,4,10,5,6,7,1,0,3,10,0,6,2,4,7,0,0,0,4,9,6,9,5,0,5,1,5,3,5,0,5,4,3,6,7,7,8,0,3,3,0
n211,1,2,4,5,4,0,8,0,0,2,4,10,5,6,7,1,0,0,10,0,0,2,4,0,0,0,0,4,9,6,9,5,0,5,1,5,3,5,0,5,4,3,6,7,7,8,0,3,3,0
n218,0,2,4,5,4,3,8,0,0,2,0,0,0,6,7,1,0,2,5,5,0,10,3,1,8,0,0,4,9,6,8,5,7,5,1,5,3,9,2,4,4,3,6,7,7,8,0,3,3,8
n217,0,2,4,5,4,3,8,0,0,2,0,10,0,6,7,1,0,2,0,5,0,10,0,1,8,0,4,4,9,6,8,5,7,5,1,5,3,9,2,4,4,3,6,7,7,8,3,3,3,8
n220,0,2,4,5,4,3,8,8,0,2,0,0,0,6,7,1,7,2,0,5,0,10,2,1,8,0,5,4,9,6,0,5,7,5,1,5,3,0,2,4,4,3,6,7,7,8,1,3,3,8
n219,0,2,4,5,4,3,8,0,0,2,1,0,1,6,7,1,7,2,0,5,0,10,2,1,8,0,5,4,9,6,0,5,7,5,1,5,3,3,2,4,4,3,6,7,7,8,1,3,3,8
n224,0,2,4,5,4,3,8,0,9,2,0,5,0,6,7,1,9,2,0,5,0,5,6,1,8,0,9,4,9,6,0,5,0,5,1,5,3,0,4,0,4,3,6,7,7,8,0,3,3,8
n223,0,2,4,5,4,3,8,0,0,2,3,5,3,6,7,1,9,2,0,5,0,0,0,1,8,0,9,4,9,6,0,5,5,5,1,5,3,0,4,0,4,3,6,7,7,8,0,3,3,8
n226,0,2,4,5,4,3,8,2,0,2,0,5,1,6,7,1,0,2,9,5,0,0,0,1,8,0,9,4,9,6,0,5,6,5,1,5,3,0,4,0,4,3,6,7,7,8,0,3,3,8
n225,8,2,4,5,4,3,8,2,0,2,0,5,3,6,7,1,0,2,0,5,0,4,0,1,8,0,9,4,9,6,0,5,6,5,1,5,3,7,4,0,4,3,6,7,7,8,0,3,3,8
n234,0,2,4,5,4,0,8,7,9,2,9,8,0,6,7,1,7,4,0,0,0,0,0,5,7,6,4,4,9,6,7,5,0,5,1,5,3,0,7,1,4,3,6,7,7,8,10,3,3,5
n233,0,2,4,5,4,0,8,7,9,2,9,8,0,6,7,1,7,4,0,0,0,0,0,0,7,6,4,4,9,6,7,5,0,5,1,5,3,0,7,1,4,3,6,7,7,8,10,3,3,5
n236,0,2,4,5,4,0,8,7,9,2,9,8,0,6,7,1,7,4,0,0,0,0,0,0,7,7,0,4,9,6,7,5,0,5,1,5,3,0,7,1,4,3,6,7,7,8,10,3,3,5
n235,0,2,4,5,4,0,8,7,9,2,9,8,0,6,7,1,7,4,8,0,0,0,0,0,7,4,0,4,9,6,7,5,0,5,1,5,3,0,7,1,4,3,6,7,7,8,10,3,3,5
n240,2,2,4,5,4,0,8,7,2,2,0,8,0,6,7,1,7,0,0,0,0,6,5,0,7,1,0,4,9,6,7,5,0,5,1,5,3,0,7,1,4,3,6,7,7,8,10,3,3,5
n239,8,2,4,5,4,0,8,7,0,2,10,8,0,6,7,1,7,0,0,0,0,6,0,0,7,1,0,4,9,6,7,5,0,5,1,5,3,0,7,1,4,3,6,7,7,8,10,3,3,5
n242,0,2,4,5,4,1,8,7,2,2,7,8,5,6,7,1,7,8,7,0,0,6,0,5,7,1,6,4,9,6,7,5,0,5,1,5,3,2,7,1,4,3,6,7,7,8,10,3,3,5
n241,8,2,4,5,4,0,8,7,0,2,1,8,0,6,7,1,7,8,0,0,0,6,9,0,7,1,6,4,9,6,7,5,0,5,1,5,3,0,7,1,4,3,6,7,7,8,10,3,3,5
n248,2,2,4,5,4,8,8,7,8,2,0,2,0,6,7,1,0,8,0,0,1,2,4,3,6,2,2,4,9,6,7,5,0,5,1,5,3,0,7,1,4,3,6,7,7,8,10,3,3,5
n247,2,2,4,5,4,8,8,7,8,2,0,0,0,6,7,1,0,8,0,8,1,2,4,3,6,2,2,4,9,6,7,5,0,5,1,5,3,0,7,1,4,3,6,7,7,8,10,3,3,5
n250,2,2,4,5,4,8,8,7,8,2,0,5,0,6,7,1,0,0,0,0,1,2,4,3,0,2,0,4,9,6,7,5,4,5,1,5,3,0,7,1,4,3,6,7,7,8,10,3,3,5
n249,2,2,4,5,4,8,8,7,8,2,0,5,0,6,7,1,1,0,0,0,1,2,4,3,0,2,8,4,9,6,7,5,4,5,1,5,3,10,7,1,4,3,6,7,7,8,10,3,3,5
n254,0,2,4,5,4,0,8,7,8,2,0,0,7,6,7,1,0,0,9,10,0,2,4,0,0,0,5,4,9,6,7,5,9,5,1,5,3,6,7,1,4,3,6,7,7,8,10,3,3,5
n253,0,2,4,5,4,0,8,7,8,2,0,0,7,6,7,1,0,0,9,0,0,2,4,0,0,0,5,4,9,6,7,5,9,5,1,5,3,6,7,1,4,3,6,7,7,8,10,3,3,5
n256,8,2,4,5,4,9,8,7,8,2,0,7,7,6,7,1,4,2,9,0,5,2,4,0,0,0,5,4,9,6,7,5,9,5,1,5,3,6,7,1,4,3,6,7,7,8,10,3,3,5
n255,0,2,4,5,4,0,8,7,8,2,0,0,7,6,7,1,4,2,9,0,0,2,4,0,0,0,5,4,9,6,7,5,9,5,1,5,3,6,7,1,4,3,6,7,7,8,10,3,3,5
n270,0,2,4,10,4,6,10,6,0,2,2,2,0,5,3,5,9,3,0,7,4,2,5,0,1,10,2,4,9,0,0,5,7,2,1,3,1,9,6,6,1,3,9,7,4,1,2,3,3,2
n269,0,2,4,10,4,6,10,6,5,2,2,2,0,5,3,5,9,3,0,7,4,2,5,0,1,10,2,4,9,0,0,5,7,2,1,3,1,9,6,6,1,3,9,7,4,1,2,3,3,2
n272,6,2,4,10,4,6,10,6,0,2,7,2,10,5,3,5,9,3,1,7,4,2,5,5,1,7,0,4,9,0,0,5,7,2,1,3,1,9,6,6,1,3,9,7,4,1,2,3,3,2
n271,6,2,4,10,4,6,10,6,0,2,7,2,10,5,3,5,9,3,1,7,4,2,5,5,1,7,6,4,9,0,0,5,7,2,1,3,1,9,6,6,1,3,9,7,4,1,2,3,3,2
