cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n65,8,9,0,1,9,10,8,10,0,0,0,9,0,7,2,7,3,10,5,8,9,6,2,5,1,6,1,3,10,2,0,1,8,8,2,5,2,0,4,8,4,0,9,9,4,10,0,5,10,4,8,1,2,2,6,1,4,0,6,10,6,9,2,8,6,2,1,5,8,0,9,10,0,1,10,10,4,5,7,8,2,3,1,6,6,6,5,4,0,3
n68,8,9,0,1,9,10,8,10,0,0,0,0,2,7,2,7,3,10,5,8,9,6,2,5,1,6,1,3,10,2,6,1,8,8,2,5,2,0,4,8,4,0,9,9,4,10,0,5,10,4,8,1,2,2,6,0,0,3,6,10,6,9,2,8,0,2,1,5,8,0,9,10,8,1,10,10,4,5,7,8,2,3,1,6,6,6,5,4,0,3
n67,8,9,0,1,9,10,8,10,0,0,10,6,0,7,2,7,3,10,5,8,9,6,2,5,1,6,1,3,10,2,6,1,8,8,2,5,2,0,4,8,4,0,9,9,4,10,0,5,10,4,8,1,2,2,6,0,0,0,6,10,6,9,2,8,5,2,1,5,8,0,9,10,8,1,10,10,4,5,7,8,2,3,1,6,6,6,5,4,0,3
n78,8,9,10,6,5,0,10,10,3,3,6,0,4,9,2,7,3,4,8,9,3,6,4,0,7,6,1,3,10,0,0,1,8,8,3,5,2,7,4,9,4,7,9,9,8,10,4,0,1,0,9,1,10,2,6,8,0,8,0,10,6,9,2,8,0,2,6,5,0,6,2,10,9,1,7,5,0,5,0,8,5,7,1,2,3,6,7,1,10,3
n77,8,9,10,6,5,0,10,10,3,3,6,0,4,9,2,7,3,4,8,9,3,6,4,0,7,6,1,3,10,0,0,1,8,8,3,5,2,0,4,9,4,7,9,9,8,10,4,0,1,0,9,1,10,2,6,0,0,8,0,10,6,9,2,8,0,2,6,5,0,6,2,10,9,1,7,5,0,0,1,8,5,7,1,2,3,6,7,1,10,3
n80,8,9,10,6,5,0,10,10,3,3,6,0,4,9,2,7,3,4,8,9,3,6,4,0,7,6,1,3,10,0,0,1,8,8,3,5,2,0,4,9,4,7,9,9,8,10,4,0,1,0,9,1,6,2,6,0,0,8,0,10,6,9,2,8,0,2,6,5,8,6,2,10,0,1,7,5,3,0,10,8,5,7,1,2,3,6,7,1,10,3
n79,8,9,10,6,5,0,10,10,3,3,6,9,4,9,2,7,3,4,8,9,3,6,4,0,7,6,1,3,10,0,5,1,8,8,3,5,2,9,4,9,4,7,9,9,8,10,4,1,1,0,9,1,4,2,6,0,3,8,0,10,6,9,2,8,0,2,6,5,8,6,2,10,0,1,7,5,3,0,10,8,5,7,1,2,3,6,7,1,10,3
n84,8,9,10,0,8,0,10,10,3,10,6,7,4,9,2,7,3,4,8,9,3,6,4,0,7,6,1,3,10,7,0,1,8,8,3,5,2,0,4,9,4,7,9,9,8,10,4,0,1,0,9,1,0,2,6,4,2,8,8,10,6,9,2,8,0,2,6,5,1,6,2,10,10,1,7,5,9,0,0,0,5,7,1,2,3,6,7,1,10,3
n83,8,9,10,0,0,0,10,10,3,2,6,7,4,9,2,7,3,4,8,9,3,6,4,0,7,6,1,3,10,7,0,1,8,8,3,5,2,0,4,9,4,7,9,9,8,10,4,3,1,0,9,1,0,2,6,0,2,8,0,10,6,9,2,8,4,2,6,5,1,6,2,10,10,1,7,5,0,0,0,0,5,7,1,2,3,6,7,1,10,3
n86,8,9,10,0,0,0,10,10,3,9,6,0,4,9,2,7,3,4,8,9,3,6,4,0,7,6,1,3,10,7,0,1,8,8,3,5,2,8,4,9,4,7,9,9,8,10,4,0,1,0,9,1,0,2,6,0,0,8,7,10,6,9,2,8,0,2,6,5,1,6,2,10,1,1,7,5,0,10,7,0,5,7,1,2,3,6,7,1,10,3
n85,8,9,10,0,0,7,10,10,3,0,6,0,4,9,2,7,3,4,8,9,3,6,4,0,7,6,1,3,10,7,0,1,8,8,3,5,2,8,4,9,4,7,9,9,8,10,4,0,1,0,9,1,0,2,6,0,0,8,0,10,6,9,2,8,0,2,6,5,1,6,2,10,0,1,7,5,7,0,0,0,5,7,1,2,3,6,7,1,10,3
n92,8,9,10,7,9,8,2,10,3,6,6,3,4,1,0,7,3,4,5,5,0,6,3,5,7,6,1,3,10,10,8,1,8,8,3,5,2,0,4,9,4,7,9,9,8,10,4,3,0,2,9,1,0,2,6,7,8,8,0,10,6,9,2,8,0,2,0,5,5,6,3,10,0,1,7,0,0,2,0,2,5,7,1,2,3,6,7,1,10,3
n91,8,9,10,7,9,8,0,10,3,6,6,3,4,1,4,7,3,4,5,5,0,6,3,5,7,6,1,3,10,10,9,1,8,8,3,5,2,0,4,9,4,7,9,9,8,10,4,3,0,2,9,1,3,2,6,7,8,8,7,10,6,9,2,8,0,2,4,5,5,6,3,10,0,1,7,0,0,2,0,2,5,7,1,2,3,6,7,1,10,3
n94,8,9,10,7,0,8,0,10,3,6,6,3,4,1,4,7,3,4,5,5,0,6,3,0,7,6,1,3,10,10,10,1,8,8,3,5,2,0,4,9,4,7,9,9,8,10,4,3,4,2,9,1,0,2,6,7,8,8,5,10,6,9,2,8,8,2,0,5,9,6,3,10,0,1,7,2,0,2,0,2,5,7,1,2,3,6,7,1,10,3
n93,8,9,10,7,0,8,6,10,3,6,6,3,4,1,4,7,3,4,0,5,8,6,3,6,7,6,1,3,10,10,0,1,8,8,3,5,2,0,4,9,4,7,9,9,8,10,4,3,9,2,9,1,0,2,6,7,8,8,5,10,6,9,2,8,8,2,5,5,9,6,3,10,0,1,7,2,0,2,0,2,5,7,1,2,3,6,7,1,10,3
n98,8,9,10,4,2,8,7,10,3,0,6,3,4,1,0,7,3,4,1,9,2,6,3,0,7,6,1,3,10,10,7,1,8,8,3,5,2,0,4,9,4,7,9,9,8,10,4,3,0,2,9,1,5,2,6,0,0,8,9,10,6,9,2,8,8,2,0,5,0,6,0,10,0,1,7,0,0,0,0,1,5,7,1,2,3,6,7,1,10,3
n97,8,9,10,4,2,8,0,10,3,0,6,3,4,1,0,7,3,4,1,9,2,6,0,2,7,6,1,3,10,10,7,1,8,8,3,5,2,0,4,9,4,7,9,9,8,10,4,3,6,2,9,1,5,2,6,4,0,8,9,10,6,9,2,8,8,2,9,5,0,6,0,10,8,1,7,0,0,0,0,0,5,7,1,2,3,6,7,1,10,3
n100,8,9,10,0,10,8,8,10,3,0,6,3,4,1,0,7,3,4,1,9,2,6,0,2,7,6,1,3,10,10,0,1,8,8,3,5,2,4,4,9,4,7,9,9,8,10,4,3,3,2,9,1,5,2,6,0,0,8,9,10,6,9,2,8,8,2,0,5,0,6,8,10,5,1,7,0,0,0,10,0,5,7,1,2,3,6,7,1,10,3
n99,8,9,10,0,10,8,0,10,3,0,6,3,4,1,0,7,3,4,1,9,2,6,0,0,7,6,1,3,10,10,0,1,8,8,3,5,2,4,4,9,4,7,9,9,8,10,4,3,3,2,9,1,5,2,6,10,0,8,9,10,6,9,2,8,8,2,3,5,1,6,5,10,5,1,7,0,0,0,0,0,5,7,1,2,3,6,7,1,10,3
n108,8,9,10,0,0,0,2,10,3,0,0,2,5,0,0,7,3,4,4,0,0,6,0,7,7,6,1,3,0,0,10,1,8,8,3,5,2,0,4,9,4,7,9,9,10,10,4,5,0,9,9,1,0,2,6,8,7,3,10,10,6,9,2,8,10,2,5,5,9,0,6,10,1,1,7,9,0,10,0,6,8,7,1,2,3,6,7,10,1,3
n107,8,9,10,0,0,0,2,10,3,0,0,2,5,0,0,7,3,4,4,0,0,6,0,7,7,6,1,3,0,0,10,1,8,8,3,5,2,7,4,9,4,7,9,9,0,10,4,5,0,0,9,1,0,2,6,8,7,1,10,10,6,9,2,8,10,2,5,5,9,7,6,10,1,1,7,9,0,10,0,0,8,7,1,2,3,6,7,10,1,3
n110,8,9,10,0,0,3,2,10,3,8,8,2,5,0,0,7,3,4,4,0,0,6,0,7,7,6,1,3,0,0,10,1,8,8,3,5,2,10,4,9,4,7,9,9,0,10,4,5,0,0,9,1,0,2,6,8,7,0,8,10,6,9,2,8,10,2,5,5,9,6,6,10,1,1,7,9,0,10,0,0,8,7,1,2,3,6,7,10,0,3
n109,8,9,10,3,0,8,2,10,3,0,8,2,5,0,6,7,3,4,4,0,0,6,5,7,7,6,1,3,0,0,10,1,8,8,3,5,2,10,4,9,4,7,9,9,0,10,4,5,0,0,9,1,0,2,6,8,7,0,0,10,6,9,2,8,10,2,5,5,9,0,6,10,1,1,7,9,0,10,0,10,8,7,1,2,3,6,7,10,3,3
n114,8,9,10,7,0,0,2,10,3,7,1,2,7,7,0,7,3,4,4,0,0,6,0,7,7,6,1,3,0,1,10,1,8,8,3,5,2,2,4,9,4,7,9,9,1,10,4,5,0,0,9,1,0,2,6,8,7,10,3,10,6,9,2,8,5,2,5,5,9,10,6,10,1,1,7,9,8,10,0,9,8,7,1,2,3,6,7,10,9,3
n113,8,9,10,7,0,0,2,10,3,0,0,2,0,7,0,7,3,4,4,0,0,6,9,7,7,6,1,3,0,1,10,1,8,8,3,5,2,2,4,9,4,7,9,9,1,10,4,5,0,0,9,1,0,2,6,8,7,10,2,10,6,9,2,8,5,2,5,5,9,10,6,10,1,1,7,9,8,10,0,9,8,7,1,2,3,6,7,10,9,3
n116,8,9,10,0,0,0,2,10,3,0,0,2,0,7,0,7,3,4,4,0,9,6,10,7,7,6,1,3,0,1,10,1,8,8,3,5,2,0,4,9,4,7,9,9,0,10,4,5,0,10,9,1,1,2,6,8,7,0,0,10,6,9,2,8,5,2,5,5,9,10,6,10,1,1,7,9,0,10,0,9,8,7,1,2,3,6,7,10,9,3
n115,8,9,10,0,0,8,2,10,3,0,0,2,0,7,2,7,3,4,4,0,0,6,10,7,7,6,1,3,0,1,10,1,8,8,3,5,2,0,4,9,4,7,9,9,0,10,4,5,7,10,9,1,1,2,6,8,7,0,3,10,6,9,2,8,5,2,5,5,9,10,6,10,1,1,7,9,0,10,0,9,8,7,1,2,3,6,7,10,9,3
n122,8,9,10,0,4,0,2,10,3,0,5,8,10,0,0,7,3,4,4,1,10,6,5,7,7,6,1,3,1,0,10,1,8,8,3,5,2,6,4,9,4,7,9,9,0,10,4,5,0,0,9,1,0,2,6,8,0,10,0,10,6,9,2,8,0,2,6,5,9,0,6,10,9,1,7,9,9,10,0,0,9,7,1,2,3,6,7,10,1,3
n121,8,9,10,0,0,0,2,10,3,0,0,8,10,0,0,7,3,4,4,1,0,6,5,7,7,6,1,3,1,2,10,1,8,8,3,5,2,6,4,9,4,7,9,9,0,10,4,5,3,0,9,1,0,2,6,8,0,0,0,10,6,9,2,8,0,2,6,5,9,0,6,10,9,1,7,9,9,10,0,0,9,7,1,2,3,6,7,10,1,3
n124,8,9,10,0,0,0,2,10,3,0,9,0,10,0,9,7,3,4,4,2,0,6,4,7,7,6,1,3,1,9,10,1,8,8,3,5,2,6,4,9,4,7,9,9,0,10,4,5,0,0,9,1,6,2,6,8,0,1,0,10,6,9,2,8,0,2,6,5,9,0,6,10,9,1,7,9,8,10,0,0,8,7,1,2,3,6,7,10,0,3
n123,8,9,10,0,0,0,2,10,3,0,9,0,10,0,9,7,3,4,4,2,3,6,4,7,7,6,1,3,1,9,10,1,8,8,3,5,2,6,4,9,4,7,9,9,0,10,4,5,0,0,9,1,6,2,6,8,8,8,0,10,6,9,2,8,0,2,6,5,9,0,6,10,9,1,7,9,8,10,0,0,0,7,1,2,3,6,7,10,0,3
n128,8,9,10,0,0,0,2,10,3,4,0,0,10,9,0,7,3,4,4,0,0,6,8,7,7,6,1,3,1,0,10,1,8,8,3,5,2,6,4,9,4,7,9,9,0,10,4,5,1,0,9,1,1,2,6,8,0,0,0,10,6,9,2,8,10,2,0,5,9,1,6,10,9,1,7,9,0,10,0,0,0,7,1,2,3,6,7,10,0,3
n127,8,9,10,0,5,0,2,10,3,4,0,0,10,0,0,7,3,4,4,0,0,6,0,7,7,6,1,3,1,0,10,1,8,8,3,5,2,6,4,9,4,7,9,9,0,10,4,5,0,0,9,1,1,2,6,8,0,0,0,10,6,9,2,8,10,2,0,5,9,1,6,10,9,1,7,9,3,10,0,1,0,7,1,2,3,6,7,10,0,3
n130,8,9,10,7,0,0,2,10,3,4,0,5,10,0,0,7,3,4,4,0,0,6,0,7,7,6,1,3,1,0,10,1,8,8,3,5,2,6,4,9,4,7,9,9,0,10,4,5,0,0,9,1,1,2,6,8,0,4,0,10,6,9,2,8,0,2,10,5,9,1,6,10,9,1,7,9,0,10,0,0,0,7,1,2,3,6,7,10,0,3
n129,8,9,10,0,0,0,2,10,3,4,0,0,10,4,0,7,3,4,4,0,0,6,0,7,7,6,1,3,1,0,10,1,8,8,3,5,2,6,4,9,4,7,9,9,0,10,4,5,0,0,9,1,1,2,6,8,10,0,0,10,6,9,2,8,0,2,0,5,9,1,6,10,9,1,7,9,0,10,0,0,0,7,1,2,3,6,7,10,0,3
n142,2,9,10,2,0,4,9,10,0,5,2,4,7,4,10,7,4,4,3,0,8,6,6,0,1,6,1,3,0,0,5,1,8,10,4,5,8,3,4,4,4,0,9,8,4,10,10,0,4,8,7,0,5,2,6,10,7,4,7,10,6,3,2,0,10,2,6,9,3,8,0,10,5,1,0,0,3,0,8,7,8,3,1,0,0,6,0,6,7,3
n141,0,9,10,2,0,4,9,10,0,5,2,4,7,4,10,7,4,4,0,0,8,6,6,8,1,6,1,3,0,0,0,1,8,10,4,5,8,3,4,4,4,0,9,8,4,10,10,0,4,8,7,0,5,2,6,10,7,4,7,10,6,3,2,4,10,2,6,9,3,8,0,10,5,1,0,0,3,0,8,7,8,3,1,0,0,6,4,6,7,3
n144,8,9,0,2,0,4,9,10,0,5,2,4,7,4,10,7,4,4,0,4,8,6,6,0,1,6,1,3,2,0,0,1,8,10,4,5,8,3,4,4,4,0,9,8,4,10,10,1,4,8,7,0,5,2,6,0,7,4,7,10,6,3,2,0,10,2,6,9,3,8,0,10,5,1,0,0,3,9,8,7,8,3,1,0,0,6,0,6,7,3
n143,8,9,9,2,0,4,9,10,0,5,2,4,7,4,10,7,4,4,0,4,8,6,6,0,1,6,1,3,2,2,0,1,8,10,4,5,8,3,4,4,4,0,9,8,4,10,10,0,4,8,7,0,5,2,6,0,7,4,7,10,6,3,2,0,0,2,6,9,3,8,0,10,5,1,0,0,3,0,8,7,8,3,1,10,0,6,0,6,7,3
n148,0,9,3,2,0,4,9,10,4,5,2,4,7,4,10,7,4,4,3,2,8,6,6,9,1,6,1,3,0,0,0,1,8,10,4,5,8,3,4,4,4,0,9,0,4,10,10,0,4,8,7,6,0,2,6,5,7,4,0,10,6,3,2,0,0,2,6,9,3,8,10,10,5,1,0,0,3,6,8,1,8,3,1,0,0,6,0,0,7,3
n147,0,9,3,2,0,4,9,10,4,5,2,4,7,4,10,7,4,4,7,2,8,6,6,0,1,6,1,3,0,0,0,1,8,10,4,5,8,3,4,4,4,0,9,3,4,10,10,3,4,8,7,6,0,2,6,5,7,4,0,10,6,3,2,0,10,2,6,9,3,8,0,10,5,1,0,8,3,6,8,0,8,3,1,0,5,6,0,0,7,3
n150,0,9,3,2,0,4,9,10,5,5,2,4,7,4,10,7,4,4,6,2,8,6,6,0,1,6,1,3,2,0,10,1,8,10,4,5,8,3,4,4,4,4,9,0,4,10,10,0,4,8,7,1,0,2,6,0,7,4,0,10,6,3,2,0,0,2,6,9,3,8,1,10,5,1,10,0,3,0,8,0,8,3,1,2,1,6,1,4,7,3
n149,0,9,3,2,0,4,9,10,5,5,2,4,7,4,10,7,4,4,6,2,8,6,6,0,1,6,1,3,0,0,0,1,8,10,4,5,8,3,4,4,4,0,9,0,4,10,10,7,4,8,7,1,0,2,6,0,7,4,0,10,6,3,2,0,0,2,6,9,3,8,1,10,5,1,0,0,3,0,8,0,8,3,1,2,1,6,8,0,7,3
n156,0,9,1,2,6,4,9,10,0,0,2,4,7,10,10,7,4,4,6,0,8,6,6,2,1,6,1,3,8,10,2,1,8,10,2,5,0,3,4,4,4,0,9,6,4,10,10,0,4,2,10,6,10,2,6,3,7,4,4,10,6,3,2,0,6,2,6,9,3,8,6,10,5,1,0,4,3,4,8,10,8,3,1,0,2,6,5,1,0,3
