cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
n332,7,0,0,4,10,8,8,3,2,6,2,10,7,9,9,0,0,6,8,4,2,9,4,0,7,3,7,6,0,6
n331,7,0,3,4,10,8,8,3,2,6,2,10,7,9,9,2,0,6,8,4,2,9,4,0,7,3,7,6,0,0
n334,7,0,0,4,10,8,8,3,2,6,2,1,7,9,9,9,0,6,8,4,2,9,4,0,7,3,7,0,3,0
n333,7,0,0,4,10,8,8,3,2,6,2,0,7,9,9,0,9,6,8,4,2,9,4,0,7,3,7,0,0,2
n338,7,0,0,4,1,8,8,3,2,6,2,10,7,9,9,10,8,6,8,4,2,9,4,0,7,3,7,3,1,0
n337,7,0,9,4,1,8,8,3,2,6,2,0,7,9,9,0,8,6,8,4,2,9,4,4,7,3,7,0,1,8
n340,7,8,5,4,0,8,8,3,2,6,2,0,7,9,9,0,8,6,8,4,2,9,4,0,7,3,7,0,1,0
n339,7,8,0,4,0,8,8,3,2,6,2,0,7,9,9,0,8,6,8,4,2,9,4,0,7,3,7,1,1,0
n346,7,0,4,4,0,8,8,0,9,6,2,3,7,9,9,5,1,1,8,4,0,9,4,0,7,3,7,2,0,1
n345,7,0,4,4,0,8,8,7,9,6,2,3,7,9,9,5,1,0,8,4,0,9,4,1,7,3,7,2,0,1
n348,7,0,4,4,0,8,8,0,9,6,2,3,7,9,9,5,1,0,8,4,8,9,4,0,7,3,7,2,0,1
n347,7,1,4,4,0,8,8,8,9,6,2,3,7,9,9,5,1,0,8,4,8,9,4,0,7,3,7,2,0,1
n352,7,2,6,4,5,8,8,10,9,6,2,9,7,9,9,5,0,9,8,4,0,9,4,6,7,3,7,4,0,1
n351,7,2,6,4,5,8,8,0,9,6,2,9,7,9,9,5,0,9,8,4,0,9,4,6,7,3,7,0,0,1
n354,7,0,6,4,5,8,8,0,9,6,2,0,7,9,9,5,0,4,8,4,0,9,4,6,7,3,7,0,0,1
n353,7,0,6,4,5,8,8,1,9,6,2,0,7,9,9,5,0,4,8,4,0,9,4,6,7,3,7,4,0,1
n362,7,6,4,0,2,8,8,6,0,6,9,0,7,1,9,0,9,8,8,4,0,3,4,0,7,3,7,3,6,5
n361,7,10,4,0,2,8,8,6,0,6,9,0,7,1,9,0,9,8,8,4,0,3,4,0,7,3,7,3,6,5
n364,7,8,7,6,2,8,8,7,5,6,9,0,7,1,9,5,9,8,8,4,0,0,4,2,7,3,7,3,6,5
n363,7,0,7,6,2,8,8,7,5,6,9,0,7,1,9,5,9,8,8,4,0,0,4,2,7,3,7,3,6,5
n368,7,7,9,0,5,8,8,7,0,6,0,0,7,6,9,2,0,2,8,4,0,0,4,0,7,3,7,0,6,0
n367,7,7,0,0,0,8,8,10,0,6,0,0,7,6,9,2,0,0,8,4,0,1,4,0,7,3,7,0,6,0
n370,7,2,6,0,2,8,8,0,0,6,0,6,7,6,9,2,0,0,8,4,8,0,4,0,7,3,7,0,6,0
n369,7,2,6,0,0,8,8,0,0,6,0,0,7,6,9,2,7,0,8,4,8,0,4,0,7,3,7,0,6,0
n376,7,6,0,2,0,8,8,0,0,6,1,0,7,0,9,0,1,0,8,4,8,6,4,5,7,3,7,0,6,0
n375,7,6,3,2,0,8,8,1,0,6,1,8,7,1,9,0,1,4,8,4,3,6,4,0,7,3,7,10,6,0
n378,7,6,0,2,0,8,8,9,1,6,1,0,7,0,9,0,1,10,8,4,2,6,4,6,7,3,7,7,6,0
n377,7,6,0,2,0,8,8,9,1,6,1,0,7,7,9,0,1,0,8,4,2,6,4,6,7,3,7,7,6,0
n382,7,6,0,0,0,8,8,0,0,6,1,0,7,0,9,0,1,5,8,4,0,6,4,8,7,3,7,0,6,0
n381,7,6,4,0,0,8,8,0,0,6,1,0,7,10,9,10,1,5,8,4,0,6,4,8,7,3,7,0,6,0
n384,7,6,0,0,0,8,8,10,0,6,1,0,7,0,9,1,1,5,8,4,0,6,4,8,7,3,7,2,6,0
n383,7,6,0,0,0,8,8,10,0,6,1,0,7,10,9,0,1,5,8,4,0,6,4,8,7,3,7,0,6,0
n396,7,4,7,0,7,8,8,5,0,6,2,7,7,3,9,1,2,7,8,0,3,9,0,4,7,7,7,4,0,3
n395,7,0,7,0,7,8,8,5,0,6,2,7,7,3,9,1,2,7,8,0,3,9,0,4,7,7,7,4,0,3
n398,7,4,0,0,7,8,8,0,0,6,2,7,7,0,9,1,2,7,8,1,3,9,0,4,7,7,7,4,8,3
n397,7,5,0,0,7,8,8,1,0,6,2,7,7,0,9,1,2,7,8,0,3,9,0,4,7,7,7,4,0,3
n402,7,0,9,4,7,8,8,0,1,6,2,7,7,6,9,1,2,7,8,7,3,9,0,4,7,7,7,4,10,3
n401,7,0,9,0,7,8,8,0,1,6,2,7,7,6,9,1,2,7,8,7,3,9,0,4,7,7,7,4,10,3
n404,7,8,7,0,7,8,8,3,1,6,2,7,7,1,9,1,2,7,8,7,3,9,0,4,7,7,7,4,10,3
n403,7,0,0,0,7,8,8,6,1,6,2,7,7,0,9,1,2,7,8,7,3,9,0,4,7,7,7,4,10,3
n410,7,0,1,2,7,8,8,0,6,6,2,7,7,3,9,1,2,7,8,1,7,9,5,4,7,7,7,4,3,3
n409,7,0,1,2,7,8,8,0,6,6,2,7,7,3,9,1,2,7,8,1,7,9,5,4,7,7,7,4,0,3
n412,7,0,1,0,7,8,8,9,6,6,2,7,7,3,9,1,2,7,8,0,7,9,5,4,7,7,7,4,0,3
n411,7,0,1,0,7,8,8,9,6,6,2,7,7,3,9,1,2,7,8,0,7,9,5,4,7,7,7,4,4,3
n416,7,2,9,0,7,8,8,0,0,6,2,7,7,3,9,1,2,7,8,7,7,9,3,4,7,7,7,4,5,3
n415,7,2,9,0,7,8,8,3,0,6,2,7,7,3,9,1,2,7,8,7,7,9,3,4,7,7,7,4,5,3
n418,7,2,9,0,7,8,8,4,0,6,2,7,7,3,9,1,2,7,8,7,7,9,3,4,7,7,7,4,5,3
n417,7,2,9,0,7,8,8,0,0,6,2,7,7,3,9,1,2,7,8,7,7,9,3,4,7,7,7,4,5,3
n426,7,0,7,0,8,8,8,10,5,6,0,4,7,0,9,1,2,1,8,1,0,9,6,4,7,7,7,4,9,3
n425,7,0,7,2,8,8,8,10,5,6,0,4,7,0,9,1,2,1,8,1,0,9,6,4,7,7,7,4,9,3
n428,7,10,7,0,8,8,8,10,5,6,0,4,7,0,9,1,2,1,8,1,0,9,6,4,7,7,7,4,9,3
n427,7,10,7,0,8,8,8,10,5,6,0,4,7,0,9,1,2,1,8,1,0,9,6,4,7,7,7,4,9,3
n432,7,1,0,0,8,8,8,10,5,6,0,4,7,0,9,1,2,1,8,0,0,9,6,4,7,7,7,4,9,3
n431,7,1,1,0,8,8,8,10,5,6,0,4,7,0,9,1,2,1,8,0,0,9,6,4,7,7,7,4,9,3
n434,7,1,6,9,8,8,8,10,5,6,0,4,7,0,9,1,2,1,8,0,0,9,6,4,7,7,7,4,9,3
n433,7,1,0,0,8,8,8,10,5,6,0,4,7,0,9,1,2,1,8,0,0,9,6,4,7,7,7,4,9,3
n440,7,0,0,0,7,8,8,10,5,6,0,4,7,9,9,1,2,1,8,2,0,9,0,4,7,7,7,4,9,3
n439,7,0,0,0,7,8,8,0,5,6,0,4,7,9,9,1,2,1,8,0,0,9,9,4,7,7,7,4,9,3
n442,7,0,0,0,7,8,8,9,5,6,0,4,7,9,9,1,2,1,8,0,0,9,0,4,7,7,7,4,9,3
