cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n98,0,10,2,0,6,7,8,5,2,5,6,1,6,0,3,2,7,9,8,6,4,10,0,3,6,3,5,3,10,0,9,1,7,8,9,9,10,0,0,10,1,4,1,3,8,8,10,8,0,3,4,8,7,6,1,8,0,0,10,6,1,3,2,0,2,0,6,5,0,6
n97,0,10,2,0,6,7,8,5,2,5,5,1,6,0,3,0,7,9,0,6,4,10,0,3,6,3,5,3,10,9,9,1,7,8,9,9,10,0,0,8,1,4,1,3,8,8,10,8,0,3,4,0,7,6,1,8,0,0,10,6,1,3,2,0,2,0,6,5,0,6
n100,5,10,2,6,6,7,8,5,2,5,10,1,6,0,3,0,0,9,0,6,4,10,0,3,6,0,0,3,10,0,9,1,7,8,9,9,10,0,0,0,1,4,1,3,8,8,10,8,0,3,4,8,7,6,1,8,0,0,10,6,1,3,2,0,2,0,6,5,0,6
n99,5,10,2,0,6,7,8,5,2,5,10,1,6,1,3,0,0,9,0,6,4,10,0,3,6,0,0,3,10,0,9,1,7,8,9,9,10,0,6,1,1,4,1,3,8,8,10,8,0,3,4,0,7,6,1,8,0,9,10,6,1,3,2,0,2,10,6,5,0,6
n108,5,10,2,0,6,7,9,5,2,5,10,7,6,9,10,0,3,5,3,6,4,10,6,3,6,10,10,3,10,0,9,9,0,8,9,9,10,2,7,0,10,4,1,3,1,8,10,8,0,0,4,0,7,6,1,8,1,0,10,7,1,3,2,8,2,2,6,6,0,6
n107,5,10,2,3,6,7,9,5,2,5,0,7,6,9,10,10,3,5,3,6,4,10,6,3,6,10,10,3,10,0,9,9,1,8,9,9,10,0,7,0,10,4,1,3,1,8,10,8,0,0,4,0,7,6,1,8,1,0,10,7,1,3,2,4,2,2,6,6,0,6
n110,5,10,2,0,6,7,0,5,2,5,0,7,6,9,10,8,3,5,3,6,4,10,6,3,6,10,10,3,10,0,9,9,8,8,9,9,10,0,7,0,10,4,1,3,6,8,10,8,0,2,4,0,7,6,1,8,1,5,10,7,1,3,2,4,2,6,6,6,0,6
n109,5,10,2,1,6,7,2,5,2,5,0,7,6,9,10,8,3,5,3,6,4,10,6,3,6,10,10,3,10,0,9,9,0,8,9,9,10,0,7,0,10,4,1,3,0,8,10,8,0,2,4,0,7,6,1,8,1,5,10,7,1,3,2,0,2,6,6,6,0,6
n114,6,10,2,6,6,7,0,5,2,5,0,3,6,9,10,0,3,5,3,6,4,10,8,3,6,10,10,3,10,0,9,9,0,8,9,9,10,1,7,0,10,4,1,3,0,8,10,8,3,0,4,0,7,6,1,8,0,0,10,7,1,3,2,3,2,10,6,6,1,6
n113,0,10,2,6,6,7,3,5,2,5,0,0,6,9,10,0,3,5,3,6,4,10,4,3,6,10,10,3,10,6,9,9,0,8,9,9,10,1,7,0,10,4,1,3,0,8,10,8,4,3,4,0,7,6,1,8,7,0,10,7,1,3,2,3,2,10,6,6,2,6
n116,0,10,2,6,6,7,9,5,2,5,0,0,6,9,10,0,3,5,3,6,4,10,0,3,6,10,10,3,10,0,9,9,0,8,9,9,10,1,7,6,10,4,1,3,0,8,10,8,0,7,4,0,7,6,1,8,2,0,10,7,1,3,2,3,2,0,6,6,0,6
n115,0,10,2,6,6,7,0,5,2,5,0,0,6,9,10,0,3,5,3,6,4,10,0,3,6,10,10,3,10,3,9,9,0,8,9,9,10,1,7,0,10,4,1,3,0,8,10,8,0,7,4,0,7,6,1,8,0,8,10,7,1,3,2,3,2,0,6,6,0,6
n122,5,10,2,0,6,7,8,5,2,0,1,0,6,9,10,7,3,7,0,6,4,10,0,3,6,0,0,3,10,7,9,2,1,8,9,9,10,0,7,10,10,4,1,3,10,8,10,8,0,0,4,0,7,6,1,8,9,6,10,0,1,3,2,0,2,9,6,0,0,6
n121,5,10,2,0,6,7,8,5,2,0,1,0,6,9,10,7,3,7,0,6,4,10,0,3,6,0,0,3,10,7,9,2,1,8,9,9,10,0,7,10,10,4,1,3,0,8,10,8,0,0,4,0,7,6,1,8,9,6,10,1,1,3,2,0,2,9,6,0,0,6
n124,5,10,2,0,6,7,8,5,2,1,1,0,6,9,10,0,3,7,0,6,4,10,0,3,6,0,0,3,10,7,9,0,1,8,9,9,10,0,7,10,10,4,1,3,2,8,10,8,0,0,4,8,7,6,1,8,9,6,10,0,1,3,2,7,2,9,6,0,4,6
n123,5,10,2,0,6,7,8,5,2,1,1,0,6,9,10,0,3,7,2,6,4,10,0,3,6,0,0,3,10,7,9,0,1,8,9,9,10,10,7,10,10,4,1,3,2,8,10,8,0,0,4,8,7,6,1,8,9,6,10,0,1,3,2,0,2,9,6,0,4,6
n128,5,10,2,3,6,7,8,5,2,0,4,0,6,9,10,8,3,7,0,6,4,10,0,3,6,0,10,3,10,10,9,6,1,8,9,9,10,0,7,0,10,4,1,3,0,8,10,8,4,10,4,9,7,6,1,8,9,6,10,0,1,3,2,0,2,9,6,0,0,6
n127,5,10,2,3,6,7,8,5,2,0,4,0,6,9,10,8,3,7,1,6,4,10,0,3,6,0,0,3,10,10,9,6,1,8,9,9,10,0,7,0,10,4,1,3,0,8,10,8,4,10,4,0,7,6,1,8,9,6,10,2,1,3,2,0,2,9,6,0,0,6
n130,5,10,2,0,6,7,8,5,2,3,4,0,6,9,10,8,3,7,8,6,4,10,0,3,6,0,0,3,10,10,9,6,1,8,9,9,10,8,7,0,10,4,1,3,0,8,10,8,6,7,4,9,7,6,1,8,9,6,10,1,1,3,2,0,2,9,6,8,0,6
n129,5,10,2,8,6,7,8,5,2,3,4,9,6,9,10,8,3,7,0,6,4,10,0,3,6,0,10,3,10,0,9,6,1,8,9,9,10,0,7,0,10,4,1,3,0,8,10,8,0,7,4,10,7,6,1,8,9,6,10,0,1,3,2,0,2,9,6,0,0,6
n142,2,0,2,3,6,3,0,5,2,0,3,9,6,1,10,9,1,0,0,6,5,10,6,3,6,0,6,6,10,7,9,3,9,8,9,1,1,7,0,0,3,4,7,5,3,2,10,8,9,2,4,0,1,1,1,4,9,0,10,0,1,9,2,1,2,3,1,7,5,6
n141,2,7,2,3,6,3,8,5,2,6,3,9,6,1,10,9,1,0,3,6,5,10,6,3,6,8,6,6,10,0,9,3,9,8,9,1,1,7,0,0,3,4,7,5,3,2,10,8,9,2,4,0,0,1,1,4,9,1,10,0,1,9,2,1,2,3,1,7,5,6
n144,2,0,2,3,6,3,5,5,2,0,3,9,0,1,10,9,1,1,0,6,5,10,1,3,6,0,6,6,10,0,9,3,9,8,9,1,1,7,0,0,3,4,7,5,3,2,10,8,9,2,4,0,3,1,1,4,9,0,10,0,1,9,2,1,2,0,0,7,5,6
n143,2,0,2,3,6,3,5,5,2,2,3,9,9,1,10,9,1,1,0,6,5,10,1,3,6,0,6,6,10,0,9,3,9,8,9,1,1,7,0,0,3,4,7,5,3,2,10,8,9,2,4,0,0,1,1,4,9,0,10,0,1,9,2,1,2,0,0,7,5,6
n148,2,0,2,3,6,3,0,5,2,0,3,9,0,0,0,0,1,3,0,6,5,10,5,3,6,0,10,0,10,0,9,3,1,8,9,3,1,7,6,1,3,4,7,7,3,4,10,8,9,2,4,0,0,1,1,4,9,0,10,0,1,9,2,1,2,0,3,7,9,6
n147,2,0,2,3,6,3,6,5,2,0,3,9,0,7,7,0,1,0,0,6,5,10,0,3,6,0,10,0,10,0,9,3,0,8,9,0,1,7,0,1,3,4,7,7,3,4,10,8,9,2,4,0,0,1,1,4,9,3,10,0,1,9,2,1,2,10,3,7,9,6
n150,2,6,2,3,6,3,5,5,2,8,3,9,3,9,7,8,1,0,0,6,5,10,0,3,6,6,0,0,10,0,9,3,0,8,9,0,1,7,0,0,3,4,7,0,3,0,10,8,9,2,4,4,0,1,1,4,9,10,10,8,1,9,2,1,2,4,3,7,9,6
n149,2,6,2,3,6,3,5,5,2,6,3,9,3,9,7,8,1,0,0,6,5,10,6,3,6,6,0,0,10,2,9,3,0,8,9,0,1,7,0,0,3,4,7,10,3,0,10,8,9,2,4,4,0,1,1,4,9,10,10,8,1,9,2,1,2,4,3,7,9,6
n156,0,6,2,3,6,0,0,5,2,0,3,9,0,0,7,8,1,10,7,6,5,10,0,3,6,5,0,1,10,0,9,3,0,8,9,0,1,7,0,2,3,4,0,2,3,0,10,8,9,2,4,10,0,1,1,4,9,0,10,0,1,9,2,1,2,0,0,7,2,6
n155,0,0,2,3,6,0,0,5,2,0,3,9,0,0,7,8,1,10,7,6,5,10,8,3,6,0,1,1,10,6,9,3,0,8,9,0,1,7,0,2,3,4,0,2,3,0,10,8,9,2,4,10,9,1,1,4,9,0,10,0,1,9,2,1,2,0,6,7,0,6
n158,0,0,2,3,6,0,0,5,2,0,3,9,8,0,7,0,1,0,7,6,5,10,0,3,6,4,0,0,10,4,9,3,10,8,9,9,1,7,0,2,3,4,0,2,3,0,10,8,9,2,4,10,0,1,1,4,9,0,10,0,1,9,2,1,2,0,7,7,0,6
n157,0,6,2,3,6,0,0,5,2,0,3,9,8,0,7,0,1,3,7,6,5,10,5,3,6,4,0,0,10,4,9,3,0,8,9,9,1,7,0,2,3,4,0,2,3,9,10,8,9,2,4,10,0,1,1,4,9,4,10,0,1,9,2,1,2,0,7,7,0,6
n162,5,0,2,3,6,0,0,5,2,7,3,9,6,0,7,7,1,0,7,6,5,10,7,3,6,0,0,0,10,6,9,3,0,8,9,0,1,7,6,2,3,4,0,2,3,0,10,8,9,2,4,8,8,1,1,4,9,0,10,0,1,9,2,1,2,8,9,7,0,6
n161,5,0,2,3,6,0,3,5,2,2,3,9,6,0,7,0,1,8,7,6,5,10,7,3,6,0,6,0,10,6,9,3,0,8,9,0,1,7,6,2,3,4,0,2,3,0,10,8,9,2,4,8,8,1,1,4,9,0,10,0,1,9,2,1,2,8,0,7,9,6
n164,5,0,2,3,6,2,0,5,2,0,3,9,3,0,7,0,1,9,7,6,5,10,7,3,6,3,0,0,10,6,9,3,0,8,9,0,1,7,6,2,3,4,6,2,3,0,10,8,9,2,4,0,8,1,1,4,9,3,10,7,1,9,2,1,2,8,9,7,0,6
n163,5,7,2,3,6,0,0,5,2,0,3,9,3,0,7,0,1,9,7,6,5,10,7,3,6,0,0,0,10,6,9,3,8,8,9,0,1,7,6,2,3,4,6,2,3,0,10,8,9,2,4,0,8,1,1,4,9,3,10,7,1,9,2,1,2,8,0,7,0,6
n172,5,3,2,3,6,0,9,5,2,8,3,8,0,10,0,4,1,8,1,6,5,10,0,3,6,9,6,4,10,0,9,3,10,8,9,4,1,7,8,0,0,4,0,0,0,0,10,8,9,2,4,0,0,0,1,4,9,0,10,5,1,8,2,1,2,0,0,7,0,6
n171,5,3,2,3,6,0,9,5,2,8,3,0,0,0,1,4,1,8,1,6,5,10,0,3,6,9,0,4,10,6,9,3,10,8,9,4,1,7,0,0,0,4,0,0,10,0,10,8,9,2,4,0,0,0,1,4,9,0,10,5,1,8,2,1,2,0,0,7,0,6
n174,5,3,2,3,6,0,9,5,2,8,3,0,3,0,0,4,1,7,1,6,5,10,5,3,6,9,0,4,10,0,9,3,10,8,9,0,1,7,0,10,0,4,0,0,0,6,10,8,9,2,4,0,8,4,1,4,9,0,10,5,1,8,2,1,2,3,0,7,2,6
n173,5,3,2,3,6,0,9,5,2,8,3,0,0,0,9,4,1,7,1,6,5,10,5,3,6,9,0,4,10,8,9,3,10,8,9,0,1,7,0,0,0,4,5,0,0,6,10,8,9,2,4,0,8,0,1,4,9,0,10,5,1,0,2,1,2,3,0,7,0,6
n178,5,3,2,3,6,7,9,5,2,8,3,8,2,5,0,4,1,7,1,6,5,10,2,3,6,9,0,0,10,8,9,3,10,8,9,0,1,7,9,0,0,4,0,0,7,7,10,8,9,2,4,0,2,6,1,4,9,8,10,0,1,0,2,1,2,0,0,7,0,6
n177,5,3,2,3,6,7,9,5,2,8,3,8,2,5,0,4,1,7,1,6,5,10,0,3,6,9,8,0,10,8,9,3,10,8,9,0,1,7,0,0,0,4,0,0,0,7,10,8,9,2,4,6,2,6,1,4,9,8,10,0,1,0,2,1,2,0,0,7,5,6
n180,5,3,2,3,6,6,9,5,2,8,3,8,0,5,0,4,1,0,1,6,5,10,5,3,6,9,3,4,10,7,9,3,10,8,9,5,1,7,0,0,0,4,0,0,0,1,10,8,9,2,4,0,2,6,1,4,9,8,10,0,1,0,2,1,2,6,0,7,0,6
n179,5,3,2,3,6,6,9,5,2,8,3,8,0,5,0,4,1,0,1,6,5,10,5,3,6,9,0,4,10,7,9,3,10,8,9,0,1,7,0,0,0,4,0,0,0,0,10,8,9,2,4,0,2,6,1,4,9,8,10,6,1,2,2,1,2,6,7,7,0,6
n186,5,3,2,3,6,0,9,5,2,5,3,0,0,0,5,0,1,0,1,6,5,10,0,3,6,10,0,0,10,0,9,3,10,8,9,1,1,7,0,6,0,4,1,0,7,0,10,8,9,2,4,0,1,7,1,4,9,6,10,10,1,0,2,1,2,3,2,7,0,6
n185,5,3,2,3,6,0,9,5,2,0,3,0,0,0,5,0,1,0,1,6,5,10,0,3,6,10,0,0,10,0,9,3,10,8,9,0,1,7,0,6,0,4,1,0,7,2,10,8,9,2,4,3,1,7,1,4,9,6,10,10,1,2,2,1,2,3,2,7,0,6
n188,5,3,2,3,6,0,9,5,2,0,3,10,0,4,0,3,1,0,1,6,5,10,0,3,6,10,7,9,10,0,9,3,10,8,9,0,1,7,10,6,0,4,1,0,0,0,10,8,9,2,4,0,3,7,1,4,9,6,10,10,1,5,2,1,2,3,2,7,7,6
n187,5,3,2,3,6,0,9,5,2,0,3,10,0,4,0,0,1,3,1,6,5,10,1,3,6,10,0,8,10,0,9,3,10,8,9,0,1,7,0,6,0,4,1,0,0,7,10,8,9,2,4,0,3,7,1,4,9,6,10,10,1,5,2,1,2,3,2,7,0,6
n192,5,3,2,3,6,2,9,5,2,0,3,8,0,0,0,0,1,0,1,6,5,10,0,3,6,10,7,0,10,0,9,3,10,8,9,0,1,7,8,0,0,4,7,3,8,0,10,8,9,2,4,3,0,7,1,4,9,9,10,10,1,5,2,1,2,6,2,7,2,6
n191,5,3,2,3,6,2,9,5,2,0,3,8,0,0,1,9,1,0,1,6,5,10,0,3,6,10,6,0,10,0,9,3,10,8,9,0,1,7,8,0,0,4,7,3,8,5,10,8,9,2,4,5,0,7,1,4,9,9,10,10,1,0,2,1,2,6,2,7,1,6
