cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n53,8,6,0,0,7,4,2,4,6,0,8,6,0,2,7,9,8,3,3,10,9,6,8,3,7,4,10,3,0,3,4,4,0,5,2,0,3,4,1,0,4,0,8,8,6,1,7,0,4,7
n60,8,6,8,4,7,0,0,4,0,2,8,9,0,2,7,9,8,3,0,10,9,6,8,3,7,4,10,3,10,3,4,4,4,7,2,9,3,5,0,0,4,10,0,8,3,1,7,0,4,0
n59,8,6,8,4,7,0,0,4,8,6,8,0,4,2,7,9,8,3,0,10,9,6,8,3,7,4,10,3,10,3,4,4,4,7,2,9,3,5,0,0,4,10,0,8,3,1,7,7,4,0
n62,8,6,0,4,7,0,0,4,3,0,8,0,0,2,7,9,8,3,9,10,9,6,8,3,7,4,10,3,10,3,4,4,4,7,2,0,3,0,10,3,4,6,0,8,3,1,7,6,4,5
n61,8,6,0,4,7,10,0,4,5,0,8,0,0,2,7,9,8,3,9,10,9,6,8,3,7,4,10,3,10,3,4,4,4,7,2,0,3,0,10,3,4,0,5,8,3,1,7,0,4,5
n66,8,6,0,4,7,0,10,4,2,0,8,6,9,2,7,9,8,3,4,10,9,6,8,3,7,4,10,3,10,3,4,4,4,7,2,9,3,8,0,0,4,8,6,8,3,1,7,0,4,0
n65,8,6,1,4,7,0,10,4,2,0,8,6,6,2,7,9,8,3,4,10,9,6,8,3,7,4,10,3,10,3,4,4,4,7,2,9,3,8,0,0,4,8,6,8,3,1,7,0,4,6
n68,8,6,0,4,7,0,10,4,2,3,8,2,0,2,7,9,8,3,4,10,9,6,8,3,7,4,10,3,10,3,4,4,4,7,2,0,3,8,2,8,4,8,6,8,3,1,7,0,4,7
n67,8,6,0,4,7,0,10,4,2,0,8,2,0,2,7,9,8,3,4,10,9,6,8,3,7,4,10,3,10,3,4,4,4,7,2,1,3,8,0,0,4,8,6,8,3,1,7,5,4,7
n78,6,10,0,5,7,5,10,2,0,1,0,7,0,2,7,9,8,3,2,1,9,10,8,3,7,4,8,0,1,8,4,4,10,3,0,3,3,4,9,1,4,7,0,8,2,1,0,2,8,4
n77,6,10,0,5,7,5,10,2,0,1,0,7,10,2,7,9,8,3,2,1,9,10,8,3,7,4,8,0,1,0,4,4,10,8,0,3,3,4,9,1,4,7,0,8,2,1,0,2,8,4
n80,6,10,0,0,7,5,10,2,0,0,0,7,0,2,7,9,8,3,2,1,9,10,8,3,7,4,0,0,1,0,4,4,10,0,0,3,3,4,9,1,4,7,8,8,2,1,0,0,8,6
n79,6,10,0,0,7,5,10,2,0,0,0,7,0,2,7,9,8,3,2,1,9,10,8,3,7,4,4,0,1,0,4,4,10,5,3,3,3,4,9,1,4,7,8,8,2,1,0,0,8,6
n84,0,10,0,9,7,2,10,2,9,0,0,7,1,2,7,9,8,3,2,1,9,10,8,3,7,4,0,10,3,0,4,4,10,0,6,0,3,4,9,1,4,7,0,8,2,1,0,3,8,10
n83,0,10,0,9,7,0,10,2,9,0,0,7,0,2,7,9,8,3,2,1,9,10,8,3,7,4,0,10,3,6,4,4,10,0,6,3,3,4,9,1,4,7,0,8,2,1,0,3,8,10
n86,0,10,0,9,7,9,10,2,3,0,0,7,0,2,7,9,8,3,2,1,9,10,8,3,7,4,0,10,0,0,4,4,10,10,6,0,3,4,9,1,4,7,0,8,2,1,0,0,8,0
n85,4,10,1,9,7,5,10,2,3,0,0,7,10,2,7,9,8,3,2,1,9,10,8,3,7,4,0,10,0,5,4,4,10,10,6,0,3,4,9,1,4,7,0,8,2,1,0,0,8,0
n92,0,10,0,0,7,3,10,8,10,0,0,7,4,2,7,9,8,3,2,1,9,10,8,3,7,4,0,0,8,0,4,4,5,9,0,4,3,4,8,1,4,2,0,8,5,1,0,0,0,0
n91,7,10,0,0,7,3,10,0,10,0,0,7,4,2,7,9,8,3,2,1,9,10,8,3,7,4,0,0,8,5,4,4,5,9,0,4,3,4,8,1,4,2,9,8,5,1,0,0,0,0
n94,2,10,0,0,7,0,10,0,10,0,0,7,4,2,7,9,8,3,2,1,9,10,8,3,7,4,0,0,8,2,4,4,5,9,0,4,3,4,8,1,4,2,0,8,5,1,9,6,0,0
n93,0,10,0,7,7,0,10,0,10,0,0,7,4,2,7,9,8,3,2,1,9,10,8,3,7,4,0,0,8,7,4,4,5,9,0,4,3,4,8,1,4,2,0,8,5,1,9,0,0,8
n98,2,10,0,10,7,0,10,5,0,1,9,7,4,2,7,9,8,3,2,1,9,10,8,3,7,4,0,0,0,6,4,4,5,0,0,4,3,4,8,1,4,2,6,8,0,1,5,4,0,8
n97,2,10,0,0,7,0,10,5,0,1,0,7,4,2,7,9,8,3,2,1,9,10,8,3,7,4,0,0,0,4,4,4,5,0,0,4,3,4,8,1,4,2,0,8,0,1,0,4,0,8
n100,4,10,0,0,7,0,10,4,8,1,2,7,4,2,7,9,8,3,2,1,9,10,8,3,7,4,10,0,3,6,4,4,5,0,0,4,3,4,8,1,4,2,0,8,3,1,0,4,0,8
n99,0,10,0,0,7,5,10,4,0,1,0,7,4,2,7,9,8,3,2,1,9,10,8,3,7,4,0,0,3,6,4,4,5,0,10,4,3,4,8,1,4,2,4,8,0,1,0,4,0,8
n108,0,3,8,2,7,10,7,0,0,6,9,0,5,2,7,9,8,3,0,0,9,0,8,3,7,4,0,0,2,2,4,4,2,3,6,4,3,2,9,10,4,2,0,8,1,1,7,6,1,0
n107,0,3,8,2,7,10,7,0,0,6,9,1,5,2,7,9,8,3,8,0,9,0,8,3,7,4,4,0,2,2,4,4,2,3,6,4,3,2,9,10,4,2,0,8,1,1,7,6,0,5
n110,0,0,8,2,7,0,7,0,9,6,9,0,5,2,7,9,8,3,0,0,9,0,8,3,7,4,6,0,0,4,4,4,2,3,6,4,3,2,9,10,4,2,7,8,1,1,7,6,0,0
n109,0,0,8,2,7,0,7,0,0,6,9,0,5,2,7,9,8,3,0,0,9,0,8,3,7,4,0,0,0,4,4,4,2,3,6,4,3,2,9,10,4,2,7,8,1,1,7,6,0,10
n114,4,6,8,0,7,0,7,0,0,6,4,2,9,2,7,9,8,3,4,0,9,0,8,3,7,4,0,0,0,0,4,4,2,4,0,4,3,2,0,0,4,0,0,8,1,1,8,6,10,8
n113,4,6,8,3,7,0,7,4,0,6,4,0,9,2,7,9,8,3,2,0,9,0,8,3,7,4,0,7,0,0,4,4,2,4,4,4,3,2,0,0,4,3,0,8,1,1,0,0,0,8
n116,0,0,8,7,7,4,7,0,0,6,4,1,9,2,7,9,8,3,0,0,9,0,8,3,7,4,8,0,4,0,4,4,3,0,0,4,3,2,0,8,4,8,0,8,1,1,9,2,0,8
n115,0,0,8,7,7,0,7,0,0,6,4,0,9,2,7,9,8,3,0,0,9,0,8,3,7,4,0,0,0,0,4,4,3,0,0,4,3,2,0,8,4,8,0,8,1,1,0,2,1,8
n122,8,4,4,5,7,0,2,7,2,6,1,7,0,2,7,9,8,3,0,0,9,10,8,3,7,4,0,1,2,7,4,4,9,1,9,4,3,2,1,0,4,0,4,8,1,1,0,0,0,4
n121,0,4,0,5,7,6,2,7,2,6,1,7,0,2,7,9,8,3,0,5,9,10,8,3,7,4,0,1,2,7,4,4,9,1,2,4,3,2,1,0,4,0,4,8,1,1,6,0,0,4
n124,0,0,0,0,7,0,2,7,2,6,0,9,0,2,7,9,8,3,4,5,9,10,8,3,7,4,0,1,7,7,4,4,9,1,0,4,3,2,3,0,4,0,4,8,1,1,1,0,0,0
n123,0,0,3,0,7,0,2,7,2,6,0,9,0,2,7,9,8,3,0,5,9,10,8,3,7,4,0,1,0,7,4,4,9,1,0,4,3,2,0,0,4,0,4,8,1,1,2,8,2,0
n128,1,4,5,0,7,0,0,7,0,6,0,0,0,2,7,9,8,3,0,0,9,10,8,3,7,4,0,1,0,0,4,4,1,0,7,4,3,2,5,0,4,0,4,8,1,1,0,7,6,0
n127,1,4,0,10,7,0,0,7,0,6,0,0,0,2,7,9,8,3,0,0,9,10,8,3,7,4,0,1,10,0,4,4,1,3,7,4,3,2,5,1,4,0,4,8,1,1,0,0,0,0
n130,0,4,0,0,7,0,0,7,0,6,0,10,5,2,7,9,8,3,0,0,9,10,8,3,7,4,0,1,0,0,4,4,1,0,7,4,3,2,5,0,4,0,4,8,1,1,7,0,10,0
n129,0,4,2,7,7,0,0,7,0,6,0,7,0,2,7,9,8,3,0,0,9,10,8,3,7,4,0,1,0,0,4,4,1,0,7,4,3,2,5,0,4,0,4,8,1,1,7,3,10,5
n142,7,4,5,0,7,4,6,10,6,0,7,7,9,2,8,7,8,3,7,1,8,9,8,3,7,7,0,5,8,0,4,4,0,0,10,10,3,9,7,4,4,3,4,8,7,9,9,5,0,0
n141,0,4,5,0,7,4,6,10,6,0,7,7,9,2,8,7,8,3,7,1,8,9,8,3,7,7,0,5,8,0,4,4,0,0,10,10,3,9,7,4,4,3,4,8,7,0,9,5,0,0
n144,0,4,5,0,7,4,6,10,6,0,7,7,9,2,8,7,8,3,7,1,8,9,8,3,7,7,0,0,7,2,4,4,0,7,10,10,3,9,7,0,4,3,4,8,7,0,9,5,0,0
n143,0,4,5,0,7,4,6,10,6,0,7,7,9,2,8,7,8,3,7,1,8,9,8,3,7,7,0,8,0,5,4,4,0,8,10,10,3,9,7,0,4,3,4,8,7,0,9,5,7,0
n148,3,4,5,6,7,4,6,10,3,10,7,10,9,2,8,7,8,3,7,1,8,7,8,3,7,7,9,6,6,8,4,4,5,0,10,0,3,9,7,3,4,0,4,8,7,0,9,0,0,3
n147,0,4,5,6,7,4,6,10,3,0,7,10,9,2,8,7,8,3,7,1,8,7,8,3,7,7,9,6,6,8,4,4,5,0,10,0,3,9,7,3,4,10,4,8,7,0,9,0,0,3
n150,0,4,5,6,7,4,6,10,3,0,7,10,9,2,8,7,8,3,7,1,8,6,8,3,7,7,9,6,6,6,4,4,0,5,10,0,3,9,7,0,4,0,4,8,7,8,9,0,0,0
n149,0,4,5,6,7,4,6,10,3,0,7,10,9,2,8,7,8,3,7,1,8,4,8,3,7,7,9,6,6,6,4,4,0,5,10,0,3,9,7,7,4,0,4,8,7,8,9,0,0,0
n156,2,0,5,1,7,4,6,0,0,1,7,0,9,2,8,7,8,3,7,1,8,2,8,3,7,7,5,9,4,3,4,4,10,0,10,0,3,9,7,0,4,0,4,8,7,0,1,9,3,10
n155,2,0,5,1,7,4,0,0,0,1,7,0,9,2,8,7,8,3,7,1,8,2,8,3,7,7,5,0,4,0,4,4,10,0,10,0,3,9,7,0,4,0,4,8,7,0,1,9,3,10
n158,2,1,5,1,7,4,0,0,0,0,7,0,9,2,8,7,8,3,7,1,8,2,8,3,7,7,0,0,4,4,4,4,10,7,10,0,3,9,7,0,4,2,4,8,7,5,1,9,3,4
n157,2,0,5,1,7,4,0,0,0,0,7,0,9,2,8,7,8,3,7,1,8,2,8,3,7,7,0,0,4,0,4,4,10,7,10,0,3,9,7,6,4,0,4,8,7,0,0,9,3,4
n162,0,0,5,1,7,4,2,0,0,2,7,0,9,2,8,7,8,3,7,1,8,0,8,3,7,7,1,7,4,2,4,4,0,0,10,9,3,9,7,5,4,0,4,8,7,0,0,9,0,0
n161,0,0,5,1,7,4,2,1,0,0,7,0,9,2,8,7,8,3,7,1,8,0,8,3,7,7,1,7,4,2,4,4,0,0,10,9,3,9,7,5,4,0,4,8,7,0,0,0,0,0
n164,0,0,5,1,7,4,0,10,6,0,7,3,9,2,8,7,8,3,7,1,8,0,8,3,7,7,1,0,4,2,4,4,0,6,10,0,3,9,7,5,4,2,4,8,7,0,0,0,2,0
n163,0,0,5,1,7,4,0,0,6,0,7,3,9,2,8,7,8,3,7,1,8,0,8,3,7,7,1,0,4,2,4,4,0,9,10,0,3,9,7,5,4,2,4,8,7,0,0,0,0,0
n172,0,8,10,2,7,4,4,2,0,0,6,2,9,2,8,7,8,3,7,3,8,1,8,3,7,7,3,6,3,4,4,4,0,0,2,0,3,9,7,9,4,9,4,8,7,4,0,8,9,0
n171,0,8,0,2,7,4,4,2,4,6,6,2,9,2,8,7,8,3,7,3,8,1,8,3,7,7,3,6,3,4,4,4,0,0,3,0,3,9,7,9,4,9,4,8,7,9,0,8,9,0
n174,3,8,3,2,7,4,4,2,2,0,6,2,9,2,8,7,8,3,7,3,8,1,8,3,7,7,0,6,3,0,4,4,0,0,9,0,3,9,7,9,4,9,4,8,7,0,0,8,9,0
n173,3,8,3,2,7,4,4,2,0,0,6,2,9,2,8,7,8,3,7,3,8,1,8,3,7,7,0,6,3,0,4,4,0,0,9,4,3,9,7,9,4,9,4,8,7,3,0,8,9,8
n178,7,8,1,2,7,4,4,2,3,0,6,2,9,2,8,7,8,3,7,3,8,1,8,3,7,7,0,0,0,5,4,4,0,10,0,7,3,9,7,9,4,9,4,8,7,10,0,8,9,2
n177,7,8,1,2,7,4,4,2,3,7,6,2,9,2,8,7,8,3,7,3,8,1,8,3,7,7,0,0,0,0,4,4,1,10,0,7,3,9,7,9,4,9,4,8,7,0,0,8,9,8
n180,7,8,0,2,7,4,4,2,3,1,6,2,9,2,8,7,8,3,7,3,8,1,8,3,7,7,0,6,5,2,4,4,0,10,0,7,3,9,7,9,4,9,4,8,7,7,0,8,9,0
n179,7,8,0,2,7,4,4,2,3,0,6,2,9,2,8,7,8,3,7,3,8,1,8,3,7,7,0,6,5,0,4,4,0,10,0,7,3,9,7,9,4,9,4,8,7,7,0,8,9,0
n186,3,8,0,6,7,4,4,2,10,0,0,2,9,2,8,7,8,3,7,0,8,7,8,3,7,7,5,0,0,1,4,4,0,0,5,0,3,9,7,9,4,0,4,8,7,5,9,8,9,0
n185,3,8,0,6,7,4,4,1,10,0,0,2,9,2,8,7,8,3,7,0,8,7,8,3,7,7,5,0,0,1,4,4,0,0,8,0,3,9,7,9,4,10,4,8,7,5,9,8,9,0
n188,3,8,2,0,7,4,4,0,10,0,0,2,9,2,8,7,8,3,7,0,8,7,8,3,7,7,5,0,2,1,4,4,0,0,0,3,3,9,7,9,4,0,4,8,7,5,9,8,9,0
n187,3,8,2,0,7,4,4,0,10,0,0,2,9,2,8,7,8,3,7,0,8,7,8,3,7,7,5,10,2,1,4,4,10,5,0,4,3,9,7,9,4,0,4,8,7,5,9,8,9,0
n192,3,8,0,6,7,4,4,0,10,9,0,2,9,2,8,7,8,3,7,0,8,5,8,3,7,7,5,0,0,1,4,4,4,0,6,0,3,9,7,9,4,0,4,8,7,2,0,8,9,4
n191,3,8,0,6,7,4,4,0,10,9,7,2,9,2,8,7,8,3,7,0,8,5,8,3,7,7,5,0,0,1,4,4,4,0,5,0,3,9,7,9,4,0,4,8,7,0,5,8,9,1
n194,3,8,0,0,7,4,4,0,10,0,0,2,9,2,8,7,8,3,7,0,8,1,8,3,7,7,5,0,8,1,4,4,0,0,0,1,3,9,7,9,4,1,4,8,7,0,0,8,9,0
n193,3,8,0,0,7,4,4,0,10,0,0,2,9,2,8,7,8,3,7,0,8,0,8,3,7,7,5,0,0,1,4,4,0,0,0,1,3,9,7,9,4,1,4,8,7,0,0,8,9,0
n204,1,2,8,0,7,0,0,6,0,0,1,0,7,2,8,7,8,3,7,5,2,0,8,0,0,7,8,2,0,7,4,4,2,0,0,0,3,9,7,10,4,9,4,8,7,3,0,0,7,10
n203,1,2,0,0,7,6,0,6,0,0,1,0,0,2,8,7,8,3,7,5,2,0,8,1,0,7,8,2,0,7,4,4,2,0,1,0,3,9,7,0,4,9,4,8,7,3,0,0,7,10
n206,1,2,6,0,7,0,0,6,0,0,1,1,0,2,8,7,8,3,7,5,2,0,8,0,1,7,8,2,3,7,4,4,2,3,2,0,3,9,7,0,4,0,4,8,7,3,10,0,7,10
n205,1,2,6,0,7,0,0,6,3,10,1,0,0,2,8,7,8,3,7,5,2,0,8,0,1,7,8,2,3,7,4,4,2,0,2,0,3,9,7,0,4,0,4,8,7,3,10,0,7,10
n210,1,2,9,10,7,0,2,6,0,3,8,9,0,2,8,7,8,3,7,5,2,4,8,0,0,7,8,2,0,7,4,4,2,0,2,5,3,9,7,0,4,0,4,8,7,3,3,3,7,10
n209,1,2,9,10,7,0,2,6,0,3,5,9,0,2,8,7,8,3,7,5,2,4,8,0,4,7,8,2,0,7,4,4,2,0,2,5,3,9,7,5,4,0,4,8,7,3,1,3,7,10
n212,1,2,0,10,7,2,2,6,0,3,10,0,9,2,8,7,8,3,7,5,2,0,8,8,0,7,8,2,2,7,4,4,2,10,0,0,3,9,7,0,4,0,4,8,7,3,0,0,7,10
n211,1,2,0,10,7,0,2,6,6,3,0,0,0,2,8,7,8,3,7,5,2,0,8,8,5,7,8,2,0,7,4,4,2,0,0,0,3,9,7,0,4,8,4,8,7,3,0,10,7,10
n218,1,2,0,6,7,4,6,3,3,0,8,8,0,2,8,7,8,3,7,5,0,2,8,0,0,7,5,2,0,0,4,4,6,7,0,6,3,9,7,8,4,0,4,8,1,3,10,10,7,10
n217,1,2,0,6,7,4,6,3,3,9,8,8,0,2,8,7,8,3,7,5,0,0,8,5,0,7,5,2,0,8,4,4,6,7,0,6,3,9,7,8,4,0,4,8,1,3,10,10,7,10
n220,1,2,0,0,7,4,6,3,3,0,0,8,0,2,8,7,8,3,7,5,0,0,8,0,0,7,7,2,0,0,4,4,6,7,0,6,3,9,7,8,4,0,4,8,0,3,10,0,7,10
n219,1,2,0,0,7,4,6,3,3,0,1,8,0,2,8,7,8,3,7,5,0,0,8,0,0,7,7,2,0,0,4,4,6,7,0,6,3,9,7,8,4,10,4,8,0,3,10,1,7,10
n224,1,2,0,10,7,4,5,3,3,0,0,0,1,2,8,7,8,3,7,5,0,0,8,0,4,7,0,2,0,9,4,4,9,10,0,1,3,9,7,8,4,0,4,8,0,3,10,0,7,10
n223,1,2,10,8,7,4,5,3,3,0,0,0,1,2,8,7,8,3,7,5,0,1,8,0,0,7,0,2,0,9,4,4,9,0,7,1,3,9,7,8,4,9,4,8,0,3,10,0,7,10
n226,1,2,10,0,7,4,0,3,3,8,0,10,1,2,8,7,8,3,7,5,7,0,8,0,0,7,0,2,0,9,4,4,9,1,0,1,3,9,7,8,4,0,4,8,0,3,10,0,7,10
n225,1,2,9,0,7,4,0,3,3,8,0,0,1,2,8,7,8,3,7,5,0,3,8,0,0,7,1,2,0,9,4,4,9,0,4,1,3,9,7,8,4,0,4,8,0,3,10,0,7,10
n234,6,2,2,0,7,0,1,5,0,6,6,0,0,2,8,7,8,3,7,5,10,0,8,7,6,7,10,2,0,5,4,4,0,0,0,0,3,9,7,2,4,3,4,8,4,3,0,3,7,10
n233,6,2,2,0,7,0,0,5,0,6,10,0,0,2,8,7,8,3,7,5,10,0,8,7,6,7,10,2,6,5,4,4,0,0,0,9,3,9,7,2,4,3,4,8,4,3,0,3,7,10
n236,6,2,0,0,7,0,0,5,6,6,0,0,0,2,8,7,8,3,7,5,10,0,8,7,6,7,10,2,0,5,4,4,0,8,0,1,3,9,7,2,4,3,4,8,4,3,4,3,7,10
n235,6,2,0,0,7,5,0,5,0,6,7,0,0,2,8,7,8,3,7,5,10,0,8,7,6,7,10,2,0,5,4,4,0,0,8,1,3,9,7,2,4,3,4,8,4,3,4,3,7,10
n240,6,2,3,10,7,4,0,0,0,6,8,1,0,2,8,7,8,3,7,5,10,0,8,0,6,7,5,2,0,0,4,4,5,0,9,4,3,9,7,2,4,3,4,8,4,3,0,3,7,10
n239,6,2,3,10,7,4,6,0,0,6,8,0,0,2,8,7,8,3,7,5,10,0,8,0,6,7,5,2,0,0,4,4,0,0,9,6,3,9,7,2,4,3,4,8,4,3,0,3,7,10
n242,6,2,10,3,7,0,6,0,3,6,4,0,0,2,8,7,8,3,7,5,10,0,8,0,6,7,5,2,0,9,4,4,0,0,9,0,3,9,7,2,4,3,4,8,4,3,0,3,7,10
n241,6,2,0,0,7,0,6,0,3,6,0,0,0,2,8,7,8,3,7,5,10,0,8,0,6,7,5,2,0,0,4,4,1,5,9,0,3,9,7,2,4,3,4,8,4,3,0,3,7,10
n248,0,2,0,0,7,0,1,7,7,0,6,9,0,2,8,7,8,3,7,5,10,0,8,8,6,7,0,3,0,7,4,4,0,6,0,2,3,9,7,2,4,3,4,8,4,3,9,3,7,10
n247,0,2,0,0,7,0,1,7,7,10,6,9,7,2,8,7,8,3,7,5,10,0,8,8,6,7,9,0,0,7,4,4,1,6,0,2,3,9,7,2,4,3,4,8,4,3,9,3,7,10
n250,0,2,0,0,7,1,0,7,7,0,6,10,10,2,8,7,8,3,7,5,10,0,8,8,6,7,0,7,6,7,4,4,0,6,0,0,3,9,7,2,4,3,4,8,4,3,9,3,7,10
n249,0,2,0,0,7,1,0,7,7,0,6,10,10,2,8,7,8,3,7,5,10,0,8,8,6,7,0,7,0,7,4,4,0,6,10,0,3,9,7,2,4,3,4,8,4,3,9,3,7,10
n254,0,2,0,8,7,2,0,1,7,8,6,0,0,2,8,7,8,3,7,5,10,3,8,8,6,7,0,3,0,6,4,4,3,6,10,0,3,9,7,2,4,3,4,8,4,3,0,3,7,10
n253,0,2,6,8,7,2,0,1,7,8,6,0,0,2,8,7,8,3,7,5,10,3,8,8,6,7,0,3,0,6,4,4,3,6,10,0,3,9,7,2,4,3,4,8,4,3,0,3,7,10
n256,8,2,0,0,7,0,10,1,7,0,6,0,0,2,8,7,8,3,7,5,10,3,8,8,6,7,0,6,0,0,4,4,0,6,10,3,3,9,7,2,4,3,4,8,4,3,0,3,7,10
n255,0,2,0,0,7,0,10,1,7,0,6,0,6,2,8,7,8,3,7,5,10,3,8,8,6,7,0,6,0,0,4,4,0,6,10,0,3,9,7,2,4,3,4,8,4,3,0,3,7,10
n270,6,7,0,0,7,0,0,4,2,9,6,0,7,2,4,1,8,6,0,1,0,0,4,10,0,6,3,1,2,3,5,4,7,5,1,5,3,3,0,3,5,6,1,8,10,10,9,5,1,2
n269,6,7,0,0,7,0,7,4,2,9,6,0,7,2,4,1,8,6,0,1,2,0,4,10,0,6,3,1,2,3,5,4,7,5,1,5,3,3,0,3,5,0,1,8,10,10,9,5,1,2
n272,6,7,0,0,7,3,0,4,2,9,6,0,7,2,4,1,8,6,0,1,0,0,4,0,0,6,3,1,2,3,5,4,7,5,1,5,3,3,0,3,5,0,1,8,10,10,9,5,1,2
n271,6,7,0,0,7,3,0,4,2,9,6,0,7,2,4,1,8,6,0,1,5,0,4,0,0,6,3,1,2,3,5,4,7,5,1,5,3,3,0,3,5,0,1,8,10,10,9,5,1,2
