cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n32,7,1,7,9,0,5,0,2,3,9,5,6,4,5,8,10,3,3,4,0,1,3,8,9,4,5,0,7,9,2,9,8,7,0,1,4,2,3,1,5,8,0,8,6,0,10,4,4,10,0,6,1,4,1,4,9,2,4,0,6,1,8,1,8,5,1,7,3,6,0
n31,7,1,7,9,0,5,5,2,3,9,5,6,4,5,8,10,3,3,4,0,1,3,8,9,4,5,0,7,9,2,9,8,7,0,1,4,2,3,1,5,8,0,0,0,0,10,4,4,10,6,6,1,4,1,4,9,2,4,0,0,1,8,1,8,5,1,7,3,6,0
n36,7,1,7,9,10,5,4,0,3,0,3,6,4,5,8,10,3,8,4,5,0,3,8,9,4,5,3,7,9,2,9,0,7,0,1,4,2,3,0,5,4,0,0,5,0,10,4,4,10,0,6,0,4,1,4,9,2,0,0,0,1,8,1,8,5,1,0,3,6,0
n35,7,1,7,9,10,5,4,0,3,0,3,6,4,5,8,10,3,8,4,5,0,3,8,9,4,5,0,7,9,2,9,7,7,0,1,4,2,3,0,5,4,0,0,5,0,10,4,4,10,8,6,0,4,1,4,9,2,5,0,0,1,8,1,8,5,1,0,3,6,0
n38,7,1,7,9,0,5,4,0,3,0,3,6,4,5,8,10,3,4,4,5,1,3,8,9,4,5,6,7,9,2,9,0,7,0,1,4,2,3,10,5,0,10,0,0,0,10,4,4,10,3,6,0,4,1,4,9,2,0,0,0,1,8,1,8,5,1,0,3,6,0
n37,7,1,7,9,10,5,4,0,3,0,3,6,4,5,8,10,3,4,4,5,1,3,8,9,4,5,4,7,9,2,9,0,7,0,1,4,2,3,0,5,1,10,0,0,0,10,4,4,10,3,6,0,4,1,4,9,2,3,3,0,1,8,1,8,5,1,0,3,6,0
n46,7,1,7,9,2,5,0,6,3,9,2,9,4,5,8,10,3,2,4,5,10,3,8,9,4,5,10,7,9,2,9,4,1,0,1,0,2,3,0,5,0,0,5,0,9,10,4,4,10,1,6,0,4,1,4,8,2,0,9,0,1,8,1,3,0,1,3,3,0,0
n45,7,1,7,9,2,5,0,6,3,9,6,0,4,5,8,10,3,2,4,0,10,3,8,9,4,5,4,7,9,2,9,4,0,0,1,0,2,3,3,5,0,0,5,0,9,10,4,4,10,1,6,2,4,1,4,8,2,0,0,9,1,8,1,3,0,1,3,3,0,6
n48,7,1,7,9,2,5,0,6,3,9,0,3,4,5,8,10,3,0,4,9,10,3,8,9,4,5,0,7,9,2,9,4,0,0,1,0,2,3,0,5,0,0,5,3,9,10,4,4,10,1,6,5,4,1,4,8,2,0,0,6,1,8,1,0,0,1,3,3,8,0
n47,7,1,7,9,2,5,0,6,3,9,0,3,4,5,8,10,3,0,4,9,10,3,8,9,4,5,0,7,9,2,9,4,0,0,1,0,2,3,0,5,5,0,5,3,9,10,4,4,10,1,6,5,4,1,4,8,2,0,0,0,1,8,1,0,8,1,3,3,8,10
n52,7,1,7,9,9,5,5,0,3,9,0,5,4,5,8,10,3,2,4,0,10,3,8,9,4,5,3,7,9,2,9,4,9,10,1,0,2,3,1,5,0,0,5,10,0,10,4,4,10,0,6,0,4,1,4,8,2,0,8,0,1,8,1,0,4,1,3,3,8,0
n51,7,1,7,9,9,5,5,0,3,9,0,0,4,5,8,10,3,2,4,0,10,3,8,9,4,5,3,7,9,2,9,4,9,10,1,0,2,3,0,5,0,0,5,10,0,10,4,4,10,0,6,0,4,1,4,8,2,10,8,0,1,8,1,0,4,1,3,3,8,0
n54,7,1,7,9,9,5,0,0,3,9,0,0,4,5,8,10,3,2,4,7,10,3,8,9,4,5,0,7,9,2,9,4,0,0,1,0,2,3,0,5,9,0,5,10,1,10,4,4,10,4,6,9,4,1,4,8,2,0,0,0,1,8,1,0,3,1,3,3,8,1
n53,7,1,7,9,9,5,0,0,3,9,0,5,4,5,8,10,3,2,4,7,10,3,8,9,4,5,0,7,9,2,9,4,0,0,1,0,2,3,0,5,9,0,5,10,1,10,4,4,10,8,6,0,4,1,4,8,2,0,10,0,1,8,1,4,0,1,3,3,8,1
n60,7,1,7,9,5,5,0,2,3,2,0,1,4,5,8,10,3,8,4,1,10,3,8,9,4,5,0,7,9,2,9,4,5,0,1,0,2,3,1,5,1,6,5,5,2,10,4,4,10,3,6,2,4,1,4,1,2,0,1,0,1,8,1,6,0,1,8,3,0,2
n59,7,1,7,9,5,5,0,0,3,2,0,1,4,5,8,10,3,8,4,0,10,3,8,9,4,5,0,7,9,2,9,4,5,7,1,1,2,3,1,5,0,6,5,5,0,10,4,4,10,3,6,2,4,1,4,1,2,0,1,0,1,8,1,6,0,1,0,3,2,2
n62,7,1,7,9,5,5,4,7,3,0,0,1,4,5,8,10,3,0,4,0,10,3,8,9,4,5,8,7,9,2,9,4,9,0,1,0,2,3,1,5,0,6,5,5,0,10,4,4,10,3,6,2,4,1,4,0,2,0,1,0,1,8,1,6,0,1,0,3,0,2
n61,7,1,7,9,5,5,0,0,3,0,10,1,4,5,8,10,3,0,4,5,10,3,8,9,4,5,0,7,9,2,9,4,9,6,1,0,2,3,1,5,3,6,5,5,0,10,4,4,10,3,6,2,4,1,4,0,2,5,1,4,1,8,1,6,0,1,0,3,0,2
n66,7,1,7,9,5,5,6,0,3,0,9,1,4,5,8,10,3,0,4,0,10,3,8,9,4,5,0,7,9,2,9,4,2,7,1,0,2,3,1,5,1,0,5,0,0,10,4,4,10,3,6,2,4,1,4,0,2,7,0,1,1,8,1,6,0,1,10,3,0,0
n65,7,1,7,9,5,5,0,0,3,0,9,1,4,5,8,10,3,0,4,0,10,3,8,9,4,5,8,7,9,2,9,4,2,0,1,0,2,3,1,5,0,9,5,0,0,10,4,4,10,3,6,2,4,1,4,5,2,0,0,1,1,8,1,6,0,1,10,3,0,3
n68,7,1,7,9,5,5,0,5,3,0,0,1,4,5,8,10,3,0,4,0,10,3,8,9,4,5,6,7,9,2,9,4,10,4,1,0,2,3,1,5,0,0,5,7,9,10,4,4,10,3,6,2,4,1,4,0,2,0,0,0,1,8,1,6,0,1,10,3,0,0
n67,7,1,7,9,5,5,0,0,3,0,0,1,4,5,8,10,3,8,4,6,10,3,8,9,4,5,6,7,9,2,9,4,10,4,1,7,2,3,1,5,0,0,5,0,9,10,4,4,10,3,6,2,4,1,4,0,2,0,0,10,1,8,1,6,0,1,10,3,0,0
n78,7,0,7,9,6,5,0,2,0,2,2,2,4,5,8,10,3,0,4,4,8,3,8,0,4,5,7,7,9,2,0,10,0,0,0,4,2,3,8,3,9,5,5,0,1,10,4,7,10,0,0,0,4,1,4,8,2,0,0,0,5,8,1,4,5,1,9,9,1,0
n77,7,0,7,9,6,5,0,2,0,2,2,2,4,5,8,10,3,0,4,4,8,3,8,0,4,5,7,7,9,2,0,10,4,8,0,4,2,3,8,3,9,5,5,2,1,10,4,7,10,5,0,0,4,1,4,8,2,0,0,0,0,8,1,4,5,1,9,9,1,0
n80,7,0,7,9,6,5,0,0,0,2,2,2,4,5,8,10,3,0,4,4,8,3,8,0,4,5,7,7,9,2,0,10,0,0,5,4,2,3,8,3,9,5,5,0,1,10,4,7,10,0,1,0,4,1,4,8,2,0,0,4,0,8,1,4,5,1,9,9,1,0
n79,7,0,7,9,6,5,0,0,1,2,2,2,4,5,8,10,3,0,4,4,8,3,8,8,4,5,7,7,9,2,0,10,0,0,0,4,2,3,8,3,9,5,5,0,1,10,4,7,10,0,1,0,4,1,4,8,2,0,0,4,10,8,1,4,5,1,9,9,1,0
n84,7,0,7,9,4,5,10,5,10,2,2,2,4,5,8,10,3,0,4,4,0,3,8,0,4,5,7,7,9,2,8,10,0,4,0,4,2,3,8,3,9,0,5,6,1,10,4,7,10,7,0,0,4,1,4,8,2,0,0,3,8,8,1,0,5,1,9,0,0,0
n83,7,8,7,9,4,5,10,0,10,2,2,2,4,5,8,10,3,2,4,4,0,3,8,0,4,5,7,7,9,2,0,10,10,0,10,4,2,3,8,3,9,0,5,6,1,10,4,7,10,0,0,0,4,1,4,8,2,0,0,3,0,8,1,0,5,1,9,0,0,0
n86,7,9,7,9,4,5,0,0,10,2,2,2,4,5,8,10,3,0,4,4,0,3,8,0,4,5,7,7,9,2,0,10,0,5,0,4,2,3,8,3,9,0,5,0,1,10,4,7,10,0,0,0,4,1,4,8,2,1,0,3,5,8,1,0,5,1,9,0,0,0
n85,7,9,7,9,4,5,0,0,10,2,2,2,4,5,8,10,3,0,4,4,9,3,8,0,4,5,7,7,9,2,0,10,0,0,2,4,2,3,8,3,9,0,5,0,1,10,4,7,10,6,2,0,4,1,4,8,2,1,0,3,5,8,1,0,5,1,9,0,9,0
n92,7,0,7,9,5,5,0,0,7,2,2,2,4,5,8,10,3,4,4,4,2,3,8,4,4,5,7,7,9,2,0,10,3,2,2,4,2,3,8,3,9,0,9,3,1,10,4,7,10,0,4,0,4,1,4,8,2,2,0,6,9,8,1,0,9,1,3,7,10,4
n91,7,0,7,9,5,5,0,0,7,2,2,2,4,5,8,10,3,4,4,4,0,3,8,4,4,5,7,7,9,2,0,10,3,2,2,4,2,3,8,3,9,0,9,3,1,10,4,7,10,0,4,9,4,1,4,8,2,2,0,6,9,8,1,9,9,1,3,0,10,4
n94,7,0,7,9,7,5,5,0,0,2,2,2,4,5,8,10,3,4,4,4,3,3,8,4,4,5,7,7,9,2,7,10,3,2,2,4,2,3,8,3,9,7,9,9,1,10,4,7,10,10,4,0,4,1,4,8,2,4,0,6,9,8,1,0,9,1,3,0,10,0
n93,7,0,7,9,7,5,5,0,0,2,2,2,4,5,8,10,3,4,4,4,0,3,8,4,4,5,7,7,9,2,0,10,3,2,2,4,2,3,8,3,9,0,9,0,1,10,4,7,10,10,4,0,4,1,4,8,2,0,0,6,9,8,1,0,9,1,3,0,10,0
n98,7,0,7,9,0,5,0,0,5,2,2,2,4,5,8,10,3,0,4,4,10,3,8,4,4,5,7,7,9,2,8,10,3,7,7,4,2,3,8,3,9,0,9,0,1,10,4,7,10,0,0,0,4,1,4,8,2,0,8,6,7,8,1,3,9,1,3,0,10,0
n97,7,0,7,9,0,5,0,5,5,2,2,2,4,5,8,10,3,0,4,4,0,3,8,4,4,5,7,7,9,2,8,10,3,7,7,4,2,3,8,3,9,0,9,0,1,10,4,7,10,0,0,0,4,1,4,8,2,0,8,6,0,8,1,3,9,1,3,0,10,0
n100,7,0,7,9,0,5,0,0,5,2,2,2,4,5,8,10,3,0,4,4,3,3,8,4,4,5,7,7,9,2,0,10,3,7,0,4,2,3,8,3,9,0,9,0,1,10,4,7,10,0,0,0,4,1,4,8,2,0,8,6,6,8,1,3,9,1,0,0,10,0
n99,7,0,7,9,1,5,0,0,5,2,2,2,4,5,8,10,3,0,4,4,3,3,8,4,4,5,7,7,9,2,0,10,3,7,3,4,2,3,8,3,9,0,9,0,1,10,4,7,10,0,0,0,4,1,4,8,2,0,8,6,0,8,1,3,9,1,3,0,10,0
n108,7,9,7,9,10,5,5,2,8,2,0,2,4,5,8,10,3,4,4,4,4,3,8,0,4,5,7,7,9,2,0,0,6,6,9,1,2,3,8,3,7,1,4,6,1,10,4,7,10,5,8,8,4,1,4,8,2,0,0,0,3,8,1,7,2,1,0,0,3,8
n107,7,0,7,9,10,5,5,2,8,2,9,2,4,5,8,10,3,4,4,4,4,3,8,1,4,5,7,7,9,2,0,0,6,6,9,1,2,3,8,3,7,1,4,6,1,10,4,7,10,5,8,8,4,1,4,8,2,0,0,0,3,8,1,7,2,1,0,0,3,8
n110,7,0,7,9,10,5,5,2,8,2,9,2,4,5,8,10,3,4,4,4,0,3,8,0,4,5,7,7,9,2,0,3,6,6,9,1,2,3,8,3,7,1,4,6,1,10,4,7,10,0,8,0,4,1,4,8,2,0,0,3,3,8,1,7,2,1,0,0,3,8
n109,7,0,7,9,10,5,5,2,8,2,9,2,4,5,8,10,3,4,4,4,0,3,8,10,4,5,7,7,9,2,0,0,6,6,9,1,2,3,8,3,7,1,4,6,1,10,4,7,10,0,8,0,4,1,4,8,2,0,0,0,3,8,1,7,2,1,0,0,3,8
n114,7,0,7,9,10,5,5,3,8,2,0,2,4,5,8,10,3,0,4,4,0,3,8,0,4,5,7,7,9,2,0,8,6,6,9,1,2,3,8,3,9,0,4,6,1,10,4,7,10,0,0,3,4,1,4,8,2,0,0,0,3,8,1,7,2,1,0,3,3,8
n113,7,0,7,9,10,5,5,3,8,2,0,2,4,5,8,10,3,0,4,4,0,3,8,0,4,5,7,7,9,2,0,8,6,6,0,1,2,3,8,3,9,0,4,6,1,10,4,7,10,0,0,3,4,1,4,8,2,0,4,0,3,8,1,7,2,1,7,3,3,8
n116,7,0,7,9,10,5,5,3,8,2,0,2,4,5,8,10,3,8,4,4,0,3,8,0,4,5,7,7,9,2,0,8,6,6,0,1,2,3,8,3,3,0,4,6,1,10,4,7,10,0,0,0,4,1,4,8,2,0,8,0,3,8,1,7,2,1,10,0,3,8
n115,7,1,7,9,10,5,5,3,8,2,0,2,4,5,8,10,3,8,4,4,6,3,8,3,4,5,7,7,9,2,8,8,6,6,0,1,2,3,8,3,0,0,4,6,1,10,4,7,10,0,8,10,4,1,4,8,2,0,0,4,3,8,1,7,2,1,0,2,3,8
n122,7,0,7,9,10,5,4,10,0,2,2,2,4,5,8,10,3,0,4,4,8,3,8,0,4,5,7,7,9,2,7,0,6,4,9,1,2,3,6,3,0,0,0,0,1,10,4,7,10,9,9,10,4,1,4,8,2,0,2,3,0,8,1,0,2,1,0,7,3,8
n121,7,0,7,9,10,5,4,10,0,2,2,2,4,5,8,10,3,0,4,4,4,3,8,0,4,5,7,7,9,2,7,0,6,4,9,1,2,3,6,3,0,0,10,2,1,10,4,7,10,0,9,10,4,1,4,8,2,0,2,0,6,8,1,0,2,1,7,7,3,8
n124,7,0,7,9,10,5,4,10,0,2,2,2,4,5,8,10,3,0,4,4,0,3,8,0,4,5,7,7,9,2,7,0,6,4,9,1,2,3,6,3,0,7,0,8,1,10,4,7,10,0,0,10,4,1,4,8,2,0,0,0,0,8,1,9,2,1,0,7,3,8
n123,7,7,7,9,10,5,4,10,1,2,2,2,4,5,8,10,3,0,4,4,2,3,8,0,4,5,7,7,9,2,7,1,6,4,9,1,2,3,6,3,0,7,0,8,1,10,4,7,10,0,0,10,4,1,4,8,2,0,0,0,7,8,1,0,2,1,0,7,3,8
n128,7,7,7,9,10,5,4,10,0,2,2,2,4,5,8,10,3,0,4,4,8,3,8,2,4,5,7,7,9,2,7,0,6,4,9,1,2,3,6,3,0,0,0,6,1,10,4,7,10,0,6,10,4,1,4,8,2,10,4,0,10,8,1,0,2,1,10,7,3,8
n127,7,0,7,9,10,5,4,10,0,2,2,2,4,5,8,10,3,0,4,4,8,3,8,0,4,5,7,7,9,2,7,0,6,4,9,1,2,3,6,3,0,0,0,6,1,10,4,7,10,3,6,10,4,1,4,8,2,10,4,0,10,8,1,5,2,1,10,7,3,8
n130,7,0,7,9,10,5,4,10,4,2,2,2,4,5,8,10,3,6,4,4,8,3,8,6,4,5,7,7,9,2,7,0,6,4,9,1,2,3,6,3,6,0,0,6,1,10,4,7,10,1,6,10,4,1,4,8,2,0,4,0,10,8,1,0,2,1,0,7,3,8
n129,7,0,7,9,10,5,4,10,7,2,2,2,4,5,8,10,3,6,4,4,8,3,8,0,4,5,7,7,9,2,7,5,6,4,9,1,2,3,6,3,0,0,0,6,1,10,4,7,10,1,6,10,4,1,4,8,2,0,4,0,10,8,1,1,2,1,0,7,3,8
n142,7,2,7,0,0,6,7,0,0,6,3,10,4,1,8,10,3,8,4,5,3,3,8,10,4,5,7,7,9,2,3,10,3,9,4,9,2,6,4,10,3,7,5,6,9,10,5,8,9,9,8,9,4,1,4,5,2,4,0,7,5,8,1,10,3,3,4,8,9,0
n141,7,2,7,0,0,6,7,0,0,6,3,10,4,1,8,10,3,8,4,5,3,3,8,10,4,5,7,7,9,2,0,10,3,9,4,0,2,6,4,10,3,7,5,6,9,10,5,8,9,9,8,9,4,1,4,5,2,4,0,7,5,8,1,10,3,3,4,8,9,0
n144,7,2,7,0,0,6,7,1,8,0,3,10,4,1,8,10,3,8,4,5,3,3,8,0,4,5,7,7,9,2,0,0,3,7,4,0,2,6,4,3,3,7,0,6,9,10,5,8,9,9,8,9,4,1,4,5,2,4,1,7,5,8,1,10,3,3,4,8,9,0
n143,7,2,7,0,0,6,7,1,8,0,3,10,4,1,8,10,3,8,4,5,3,3,8,0,4,5,7,7,9,2,0,0,3,7,4,8,2,6,4,3,3,7,4,6,9,10,5,8,9,9,8,9,4,1,4,5,2,4,1,7,5,8,1,10,3,3,4,8,9,6
n148,7,7,7,2,0,6,7,0,0,0,3,10,4,1,8,10,3,8,4,5,8,3,8,10,4,5,7,7,9,2,4,8,3,0,4,10,2,6,4,3,3,7,0,6,9,10,5,8,9,0,8,9,4,1,4,5,2,4,0,7,0,8,1,10,3,3,4,8,9,0
n147,7,7,7,2,0,6,7,0,0,0,3,10,4,1,8,10,3,8,4,5,8,3,8,0,4,5,7,7,9,2,4,8,3,10,4,0,2,6,4,0,3,7,0,6,9,10,5,8,9,0,8,9,4,1,4,5,2,4,0,7,0,8,1,10,3,3,4,8,9,0
n150,7,7,7,2,0,6,7,0,3,0,3,10,4,1,8,10,3,8,4,5,8,3,8,5,4,5,7,7,9,2,3,0,3,0,4,4,2,6,4,0,3,7,0,6,9,10,5,8,9,10,8,9,4,1,4,5,2,4,7,7,0,8,1,10,3,3,4,8,9,0
n149,7,7,7,2,0,6,7,6,0,0,3,10,4,1,8,10,3,8,4,5,8,3,8,5,4,5,7,7,9,2,0,0,3,1,4,4,2,6,4,0,3,7,0,6,9,10,5,8,9,0,8,9,4,1,4,5,2,4,7,7,0,8,1,10,3,3,4,8,9,3
n156,7,8,7,0,6,0,7,6,8,6,3,0,4,1,8,10,3,8,4,5,0,3,8,6,4,5,0,7,9,2,9,2,3,0,4,8,2,6,4,3,0,7,0,3,0,10,0,8,9,9,8,9,4,1,4,5,2,6,1,7,0,8,1,5,3,3,4,8,9,1
n155,7,8,7,0,6,0,7,6,8,0,3,0,4,1,8,10,3,8,4,5,0,3,8,6,4,5,0,7,9,2,9,2,3,5,4,8,2,6,4,3,0,7,0,3,0,10,6,8,9,9,8,9,4,1,4,5,2,4,1,7,0,8,1,5,3,3,4,8,9,1
n158,7,8,7,0,6,0,7,0,6,0,3,10,4,1,8,10,3,8,4,5,7,3,8,6,4,5,8,7,9,2,9,2,3,8,4,8,2,6,4,3,0,7,7,1,0,10,0,8,9,9,8,9,4,1,4,5,2,9,1,7,0,8,1,5,3,3,4,8,9,1
n157,7,8,7,0,6,5,7,0,0,0,3,10,4,1,8,10,3,8,4,5,7,3,8,6,4,5,8,7,9,2,9,2,3,8,4,8,2,6,4,3,0,7,0,1,0,10,2,8,9,9,8,9,4,1,4,5,2,0,1,7,0,8,1,5,3,3,4,8,9,1
n162,7,8,7,10,3,0,7,0,2,2,3,0,4,1,8,10,3,8,4,5,0,3,8,6,4,5,6,7,9,2,0,0,3,3,4,0,2,6,4,3,0,7,0,0,2,10,10,8,9,5,8,9,4,1,4,5,2,5,1,7,0,8,1,5,3,3,4,8,9,1
n161,7,8,7,10,3,0,7,0,1,0,3,0,4,1,8,10,3,8,4,5,0,3,8,6,4,5,6,7,9,2,1,0,3,3,4,0,2,6,4,3,0,7,0,3,2,10,10,8,9,5,8,9,4,1,4,5,2,5,1,7,0,8,1,5,3,3,4,8,9,1
n164,7,8,7,8,10,0,7,0,0,0,3,3,4,1,8,10,3,8,4,5,0,3,8,6,4,5,0,7,9,2,7,3,3,3,4,5,2,6,4,3,0,7,4,10,0,10,10,8,9,0,8,9,4,1,4,5,2,5,1,7,4,8,1,5,3,3,4,8,9,1
n163,7,8,7,0,10,0,7,9,0,0,3,3,4,1,8,10,3,8,4,5,0,3,8,6,4,5,0,7,9,2,7,3,3,3,4,5,2,6,4,3,0,7,4,0,0,10,10,8,9,0,8,9,4,1,4,5,2,5,1,7,0,8,1,5,3,3,4,8,9,1
n172,7,0,7,6,0,0,7,0,0,0,3,5,4,1,8,10,3,1,4,5,0,3,8,0,4,5,6,7,9,2,0,9,6,0,4,1,2,3,4,1,2,0,0,5,0,10,4,8,9,0,8,9,4,1,4,5,2,2,0,7,6,8,1,10,3,3,4,8,9,0
n171,7,3,7,6,0,4,7,0,10,10,3,5,4,1,8,10,3,1,4,5,6,3,8,0,4,5,6,7,9,2,0,9,6,0,4,1,2,3,4,1,2,0,0,5,0,10,4,8,9,2,8,9,4,1,4,5,2,2,7,7,6,8,1,10,3,3,4,8,9,0
n174,7,0,7,6,10,6,7,0,0,0,3,10,4,9,8,10,3,1,4,5,2,3,8,0,4,5,6,7,9,2,0,9,6,0,4,10,2,3,4,0,2,0,0,5,0,10,4,8,9,10,8,9,4,1,4,5,2,2,0,7,6,8,1,0,3,3,4,8,9,0
n173,7,0,7,6,10,6,7,0,3,0,3,0,4,9,8,10,3,1,4,5,2,3,8,0,4,5,6,7,9,2,0,9,6,0,4,10,2,3,4,9,2,0,0,5,0,10,4,8,9,2,8,9,4,1,4,5,2,2,0,7,6,8,1,0,3,3,4,8,9,0
n178,7,9,7,6,6,0,7,5,0,3,3,0,4,4,8,10,3,1,4,5,0,3,8,0,4,5,6,7,9,2,8,9,6,0,4,0,2,3,4,0,2,3,2,5,4,10,4,8,9,6,8,9,4,1,4,5,2,4,0,7,6,8,1,0,3,3,4,8,9,0
n177,7,9,7,6,6,0,7,5,0,3,3,0,4,4,8,10,3,1,4,5,0,3,8,0,4,5,6,7,9,2,8,9,6,0,4,0,2,3,4,0,2,3,0,5,4,10,4,8,9,0,8,9,4,1,4,5,2,0,0,7,6,8,1,0,3,3,4,8,9,0
n180,7,9,7,6,1,0,7,0,0,3,3,0,4,0,8,10,3,1,4,5,5,3,8,0,4,5,6,7,9,2,8,9,6,0,4,0,2,3,4,0,2,4,0,5,9,10,4,8,9,7,8,9,4,1,4,5,2,0,0,7,6,8,1,0,3,3,4,8,9,0
n179,7,9,7,6,0,0,7,0,0,3,3,0,4,0,8,10,3,1,4,5,5,3,8,0,4,5,6,7,9,2,8,9,6,0,4,0,2,3,4,0,2,4,0,5,9,10,4,8,9,7,8,9,4,1,4,5,2,1,4,7,6,8,1,0,3,3,4,8,9,0
n186,7,3,7,0,2,5,7,0,3,7,3,9,4,7,8,10,3,1,4,5,7,3,8,0,4,5,6,7,9,2,0,9,0,8,4,0,2,10,4,0,6,9,0,0,7,10,4,8,9,1,8,9,4,1,4,5,2,0,1,7,6,8,1,0,3,3,4,8,9,5
n185,7,3,7,5,2,5,7,0,0,7,3,9,4,7,8,10,3,1,4,5,7,3,8,0,4,5,6,7,9,2,0,9,0,0,4,0,2,10,4,0,6,0,0,6,7,10,4,8,9,1,8,9,4,1,4,5,2,0,1,7,6,8,1,0,3,3,4,8,9,5
n188,7,3,7,0,0,0,7,6,2,7,3,9,4,7,8,10,3,1,4,5,0,3,8,0,4,5,6,7,9,2,0,9,0,0,4,0,2,10,4,7,6,0,0,5,7,10,4,8,9,1,8,9,4,1,4,5,2,0,1,7,6,8,1,0,3,3,4,8,9,0
n187,7,3,7,0,0,0,7,6,2,7,3,9,4,7,8,10,3,1,4,5,0,3,8,0,4,5,6,7,9,2,0,9,0,9,4,8,2,10,4,0,6,0,0,5,7,10,4,8,9,1,8,9,4,1,4,5,2,0,1,7,6,8,1,0,3,3,4,8,9,7
n192,7,0,7,0,7,4,7,0,0,7,3,4,4,7,8,10,3,1,4,5,1,3,8,0,4,5,6,7,9,2,0,9,5,0,4,3,2,10,4,7,6,3,0,6,0,10,4,8,9,1,8,9,4,1,4,5,2,0,0,7,6,8,1,0,3,3,4,8,9,0
n191,7,0,7,0,7,0,7,6,0,7,3,4,4,7,8,10,3,1,4,5,0,3,8,7,4,5,6,7,9,2,0,9,5,0,4,0,2,10,4,7,6,0,0,0,0,10,4,8,9,1,8,9,4,1,4,5,2,0,0,7,6,8,1,7,3,3,4,8,9,0
