cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n35,2,8,3,3,0,2,3,5,7,9,6,0,2,0,9,0,9,2,4,2,3,6,7,0,5,4,9,1,1,6,6,3,10,9,10,0,2,6,6,0,6,1,8,10,2,0,0,6,5,6,5,8,9,7,0,3,1,8,1,9,0,1,4,6,10,7,3,6,0,6,5,6,6,6,3,10,3,2,0,9,7,4,10,0,0,0,3,6,5,0
n38,2,8,3,3,0,2,3,5,7,9,6,0,2,0,9,0,9,2,4,2,3,6,7,0,5,4,9,1,1,6,6,6,10,9,10,0,2,6,6,3,6,1,8,10,2,0,2,6,5,6,5,8,9,7,7,3,1,8,1,9,7,1,4,6,10,7,3,6,0,0,5,6,6,6,3,10,3,2,1,9,7,4,4,0,7,0,3,6,5,10
n37,2,8,3,3,0,2,3,5,7,9,6,0,2,0,9,0,9,2,4,2,3,6,7,0,5,4,9,1,1,6,6,0,10,9,10,0,2,6,6,3,6,1,8,10,2,0,0,6,5,6,5,8,9,7,7,3,1,8,1,9,7,1,4,6,10,7,3,6,0,0,5,6,6,6,3,10,3,2,1,9,7,4,0,0,7,0,3,6,5,0
n46,1,8,7,3,9,0,3,5,7,5,6,0,2,0,9,2,9,2,4,0,3,6,7,2,2,4,9,1,1,6,6,3,10,1,10,8,2,6,6,0,6,1,8,10,2,6,10,6,8,6,5,3,9,7,9,3,1,0,1,0,4,1,4,7,0,7,3,6,0,0,5,6,6,9,3,0,0,2,0,9,7,4,2,8,9,0,0,0,0,2
n45,1,8,7,3,9,0,3,5,7,5,6,5,2,0,9,0,9,2,4,5,3,6,7,2,2,4,9,1,1,6,6,3,10,1,10,8,2,6,6,0,6,1,8,10,2,6,10,6,8,6,5,3,9,7,9,3,1,3,1,0,4,1,4,7,10,7,3,6,0,0,5,6,6,9,3,0,0,2,5,9,7,4,2,8,9,0,0,0,0,2
n48,1,8,7,3,9,0,3,5,7,5,6,6,2,0,9,0,9,2,4,0,3,6,7,2,2,4,9,1,1,6,6,0,10,1,10,8,2,6,6,6,6,1,8,10,2,6,10,6,0,6,5,3,9,7,0,3,1,0,1,0,4,1,4,7,7,7,3,6,0,0,5,6,6,0,3,0,0,2,0,9,7,4,2,8,0,0,5,0,0,2
n47,1,8,7,3,9,0,3,5,7,5,6,6,2,0,9,0,9,2,4,3,3,6,7,2,2,4,9,1,1,6,6,0,10,1,10,8,2,6,6,0,6,1,8,10,2,6,10,6,1,6,5,3,9,7,0,3,1,5,1,0,4,1,4,7,0,7,3,6,9,0,5,6,6,0,3,0,0,2,0,9,7,4,2,8,0,1,5,0,0,2
n52,1,8,0,3,9,10,3,5,7,0,6,2,2,1,9,0,9,2,4,0,3,6,7,2,5,4,9,1,1,6,6,0,10,1,10,8,2,6,6,0,6,1,8,10,2,0,0,6,0,6,5,0,9,7,6,3,1,0,1,0,10,1,4,7,0,7,3,6,0,0,5,6,6,0,3,7,4,2,7,9,7,4,2,5,6,0,6,3,4,9
n51,1,8,0,3,9,10,3,5,7,0,6,2,2,1,9,0,9,2,4,0,3,6,7,2,0,4,9,1,1,6,6,2,10,1,10,8,2,6,6,0,6,1,8,10,2,0,0,6,0,6,5,0,9,7,6,3,1,0,1,6,0,1,4,7,0,7,3,6,0,0,5,6,6,0,3,7,4,2,7,9,7,4,2,5,6,0,6,3,4,9
n54,1,8,4,3,9,0,3,5,7,8,6,7,2,1,9,5,9,2,4,0,3,6,7,2,6,4,9,1,1,6,6,7,10,1,10,8,2,6,6,0,6,1,8,10,2,0,0,6,4,6,5,10,9,7,0,3,1,6,1,0,0,1,4,7,3,7,3,6,0,6,5,6,6,0,3,7,4,2,0,9,7,4,2,0,0,0,6,0,7,0
n53,1,8,4,3,9,0,3,5,7,8,6,7,2,1,9,5,9,2,4,0,3,6,7,2,0,4,9,1,1,6,6,6,10,1,10,8,2,6,6,0,6,1,8,10,2,6,4,6,0,6,5,10,9,7,5,3,1,6,1,0,8,1,4,7,3,7,3,6,0,6,5,6,6,3,3,7,4,2,0,9,7,4,2,0,0,0,6,0,4,0
n60,0,8,0,3,10,0,3,5,7,0,6,0,2,1,9,2,9,2,4,0,3,6,7,0,2,4,9,1,1,6,6,10,10,1,10,8,2,6,6,0,6,1,8,10,2,0,6,6,5,6,5,10,9,7,10,3,1,0,1,0,10,1,4,7,7,7,3,6,0,0,5,6,6,4,3,5,0,2,0,9,7,4,5,4,6,0,0,0,4,7
n59,0,8,0,3,10,10,3,5,7,0,6,0,2,1,9,9,9,2,4,0,3,6,7,0,2,4,9,1,1,6,6,10,10,1,10,8,2,6,6,0,6,1,8,10,2,0,6,6,5,6,5,0,9,7,10,3,1,0,1,0,10,1,4,7,7,7,3,6,1,0,5,6,6,3,3,5,0,2,10,9,7,4,0,4,6,0,0,0,4,0
n62,0,8,0,3,10,0,3,5,7,0,6,0,2,1,9,10,9,2,4,0,3,6,7,0,2,4,9,1,1,6,6,10,10,1,10,8,2,6,6,8,6,1,8,10,2,5,8,6,5,6,5,0,9,7,10,3,1,0,1,4,0,1,4,7,7,7,3,6,2,9,5,6,6,0,3,5,4,2,0,9,7,4,0,4,6,0,0,0,4,0
n61,0,8,0,3,10,0,3,5,7,0,6,0,2,1,9,0,9,2,4,0,3,6,7,0,2,4,9,1,1,6,6,10,10,1,10,8,2,6,6,0,6,1,8,10,2,5,8,6,5,6,5,0,9,7,10,3,1,0,1,10,0,1,4,7,7,7,3,6,2,9,5,6,6,9,3,5,4,2,0,9,7,4,0,4,6,0,0,0,4,0
n66,2,8,0,3,10,9,3,5,7,7,6,0,2,0,9,0,9,2,4,0,3,6,7,2,2,4,9,1,1,6,6,10,10,1,10,8,2,6,6,5,6,1,8,10,2,4,0,6,6,6,5,0,9,7,10,3,1,0,1,0,0,1,4,7,7,7,3,6,0,0,5,6,6,0,3,5,0,2,8,9,7,4,7,6,6,1,0,0,4,0
n65,2,8,0,3,10,9,3,5,7,0,6,8,2,0,9,0,9,2,4,9,3,6,7,2,2,4,9,1,1,6,6,10,10,1,10,8,2,6,6,5,6,1,8,10,2,4,0,6,6,6,5,0,9,7,10,3,1,0,1,6,0,1,4,7,7,7,3,6,0,0,5,6,6,2,3,5,0,2,0,9,7,4,7,6,6,0,0,0,4,9
n68,0,8,8,3,10,9,3,5,7,0,6,0,2,0,9,0,9,2,4,6,3,6,7,8,2,4,9,1,1,6,6,10,10,1,10,8,2,6,6,5,6,1,8,10,2,0,0,6,6,6,5,5,9,7,3,3,1,5,1,0,0,1,4,7,7,7,3,6,5,9,5,6,6,9,3,5,0,2,2,9,7,4,7,6,6,0,0,9,4,0
n67,0,8,8,3,10,9,3,5,7,0,6,3,2,3,9,0,9,2,4,4,3,6,7,0,2,4,9,1,1,6,6,10,10,1,10,8,2,6,6,5,6,1,8,10,2,0,0,6,6,6,5,5,9,7,1,3,1,5,1,0,0,1,4,7,7,7,3,6,5,9,5,6,6,9,3,5,0,2,2,9,7,4,7,6,6,0,0,9,4,0
n78,9,8,2,3,1,0,3,5,7,1,6,6,2,6,5,0,9,2,4,0,3,6,7,5,0,4,9,8,1,6,6,3,0,4,10,6,6,6,6,0,6,1,8,4,2,3,1,6,0,6,5,0,9,7,4,3,1,0,1,4,1,1,9,10,7,7,3,6,10,8,5,6,4,0,3,8,0,2,3,9,7,4,6,1,0,8,0,9,0,0
n77,9,8,2,3,1,0,3,5,7,1,6,6,2,6,5,0,9,2,4,0,3,6,7,5,0,4,9,8,1,6,6,3,0,4,10,6,6,6,6,0,6,1,8,4,2,3,1,6,0,6,5,6,9,7,4,3,1,6,1,4,1,1,9,10,7,7,3,6,0,8,5,6,4,0,3,8,0,2,3,9,7,4,6,1,6,8,10,9,0,0
n80,9,8,2,3,2,7,3,5,7,1,6,0,2,6,5,9,9,2,4,0,3,6,7,5,0,4,9,0,1,6,6,3,6,4,10,6,6,6,6,0,6,1,8,4,2,3,0,6,0,6,5,4,9,7,4,3,1,0,1,4,1,1,9,0,7,7,3,6,0,8,5,6,4,5,3,8,0,2,3,9,7,4,6,1,0,8,0,9,10,0
n79,9,8,2,3,2,0,3,5,7,1,6,0,2,6,5,0,9,2,4,0,3,6,7,5,4,4,9,0,1,6,6,3,0,4,10,6,6,6,6,0,6,1,8,4,2,3,6,6,3,6,5,0,9,7,4,3,1,0,1,4,1,1,9,9,7,7,3,6,0,8,5,6,4,6,3,8,0,2,3,9,7,4,6,1,0,8,1,9,10,0
n84,9,8,0,3,3,0,3,5,7,1,6,0,2,6,3,4,9,2,4,3,3,6,7,5,0,4,9,10,1,6,6,0,0,4,10,6,6,6,6,0,6,1,8,4,2,5,0,6,5,6,5,5,9,7,6,3,1,2,1,4,1,1,9,2,7,7,3,6,0,8,5,6,4,8,3,8,0,2,3,9,7,4,6,1,5,8,6,9,0,0
n83,9,8,0,3,0,0,3,5,7,1,6,0,2,6,0,4,9,2,4,3,3,6,7,5,2,4,9,0,1,6,6,0,0,4,10,6,6,6,6,2,6,1,8,4,2,5,0,6,5,6,5,5,9,7,6,3,1,2,1,4,1,1,9,2,7,7,3,6,0,8,5,6,4,8,3,8,6,2,3,9,7,4,6,1,5,8,0,9,0,0
n86,9,8,0,3,6,6,3,5,7,1,6,0,2,6,1,0,9,2,4,0,3,6,7,5,0,4,9,5,1,6,6,3,0,4,10,6,6,6,6,0,6,1,8,4,2,5,0,6,5,6,5,5,9,7,6,3,1,0,1,0,1,1,9,5,7,7,3,6,0,8,5,6,4,8,3,8,0,2,3,9,7,4,6,1,5,8,6,9,0,0
n85,9,8,0,3,0,6,3,5,7,1,6,0,2,6,0,4,9,2,4,0,3,6,7,5,0,4,9,5,1,6,6,0,0,4,10,6,6,6,6,0,6,1,8,4,2,5,0,6,5,6,5,5,9,7,6,3,1,0,1,0,1,1,9,5,7,7,3,6,0,8,5,6,4,8,3,8,0,2,3,9,7,4,6,1,5,8,4,9,10,0
n92,9,8,0,3,0,0,3,5,7,1,6,5,2,6,5,8,9,2,4,0,3,6,7,0,3,4,9,9,1,6,6,0,4,0,10,6,6,6,6,1,6,1,8,4,2,6,0,6,0,6,5,0,9,7,2,3,1,0,1,2,1,1,9,0,7,7,3,6,0,0,5,6,8,0,3,8,5,2,6,9,7,4,6,1,6,8,6,9,0,9
n91,9,8,0,3,4,4,3,5,7,1,6,0,2,6,5,8,9,2,4,7,3,6,7,0,3,4,9,9,1,6,6,0,4,0,10,6,6,6,6,1,6,1,8,4,2,6,0,6,0,6,5,0,9,7,2,3,1,0,1,2,1,1,9,10,7,7,3,6,0,0,5,6,8,0,3,8,5,2,6,9,7,4,6,1,6,8,6,9,0,9
n94,9,8,0,3,10,3,3,5,7,1,6,8,2,6,5,8,9,2,4,0,3,6,7,5,3,4,9,0,1,6,6,9,4,0,10,6,6,6,6,1,6,1,8,4,2,6,0,6,6,6,5,0,9,7,2,3,1,5,1,0,1,1,9,3,7,7,3,6,10,8,5,6,8,0,3,8,5,2,6,9,7,4,6,1,6,8,6,9,0,9
n93,9,8,0,3,10,0,3,5,7,1,6,8,2,6,5,8,9,2,4,0,3,6,7,0,3,4,9,0,1,6,6,9,4,0,10,6,6,6,6,1,6,1,8,4,2,6,0,6,0,6,5,4,9,7,2,3,1,5,1,10,1,1,9,0,7,7,3,6,0,0,5,6,8,3,3,8,5,2,6,9,7,4,6,1,6,8,6,9,0,9
n98,9,8,10,3,3,0,3,5,7,1,6,7,2,6,5,4,9,2,4,0,3,6,7,0,0,4,9,9,1,6,6,0,4,6,10,6,6,6,6,1,6,1,8,4,2,0,0,6,0,6,5,0,9,7,0,3,1,5,1,0,1,1,9,0,7,7,3,6,0,1,5,6,0,0,3,8,0,2,6,9,7,4,6,1,6,8,0,9,9,9
n97,9,8,10,3,0,0,3,5,7,1,6,7,2,6,5,4,9,2,4,0,3,6,7,0,1,4,9,9,1,6,6,0,4,0,10,6,6,6,6,1,6,1,8,4,2,0,0,6,8,6,5,0,9,7,0,3,1,5,1,0,1,1,9,0,7,7,3,6,0,1,5,6,0,8,3,8,0,2,6,9,7,4,6,1,6,8,0,9,9,9
n100,9,8,10,3,0,5,3,5,7,1,6,0,2,6,5,0,9,2,4,10,3,6,7,0,4,4,9,9,1,6,6,0,4,0,10,6,6,6,6,1,6,1,8,4,2,0,0,6,0,6,5,7,9,7,4,3,1,5,1,0,1,1,9,5,7,7,3,6,0,1,5,6,0,0,3,8,0,2,6,9,7,4,6,1,6,8,2,9,0,9
n99,9,8,10,3,0,5,3,5,7,1,6,0,2,6,5,0,9,2,4,10,3,6,7,0,4,4,9,9,1,6,6,10,4,4,10,6,6,6,6,1,6,1,8,4,2,0,0,6,0,6,5,0,9,7,4,3,1,5,1,0,1,1,9,5,7,7,3,6,0,1,5,6,0,2,3,8,0,2,6,9,7,4,6,1,6,8,2,9,8,9
n108,0,8,0,3,9,5,3,5,7,8,6,0,2,2,8,8,9,2,4,0,3,6,7,4,10,4,9,0,1,6,6,6,2,10,10,7,7,6,6,10,6,1,8,4,2,5,0,6,1,6,5,6,9,7,9,3,1,10,1,4,10,1,0,9,7,7,3,6,8,9,5,6,2,9,3,8,7,2,8,9,7,4,6,0,0,0,10,8,0,0
n107,0,8,0,3,9,5,3,5,7,8,6,0,2,0,8,8,9,2,4,0,3,6,7,4,10,4,9,0,1,6,6,6,2,10,10,7,7,6,6,10,6,1,8,4,2,5,3,6,1,6,5,0,9,7,4,3,1,10,1,4,10,1,0,9,7,7,3,6,8,0,5,6,2,9,3,8,7,2,0,9,7,4,6,0,1,7,10,8,0,2
n110,0,8,0,3,9,5,3,5,7,4,6,0,2,0,8,8,9,2,4,0,3,6,7,4,0,4,9,0,1,6,6,0,2,10,10,7,7,6,6,10,6,1,8,4,2,0,9,6,0,6,5,0,9,7,0,3,1,10,1,4,10,1,9,9,7,7,3,6,8,2,5,6,2,0,3,8,7,2,0,9,7,4,6,0,0,0,10,6,9,7
n109,4,8,0,3,9,5,3,5,7,0,6,0,2,7,8,8,9,2,4,0,3,6,7,4,0,4,9,0,1,6,6,0,2,10,10,7,7,6,6,10,6,1,8,4,2,0,9,6,0,6,5,0,9,7,0,3,1,10,1,4,10,1,9,9,7,7,3,6,8,2,5,6,2,0,3,8,7,2,0,9,7,4,6,1,0,0,10,0,9,7
n114,8,8,0,3,9,5,3,5,7,0,6,0,2,0,8,8,9,2,4,3,3,6,7,4,5,4,9,0,1,6,6,0,2,10,10,9,7,6,6,10,6,1,8,4,2,2,6,6,0,6,5,0,9,7,9,3,1,10,1,4,10,1,0,3,7,7,3,6,8,0,5,6,8,0,3,8,7,2,1,9,7,4,6,0,5,0,10,0,3,0
n113,8,8,0,3,9,5,3,5,7,0,6,0,2,0,8,8,9,2,4,3,3,6,7,4,5,4,9,0,1,6,6,0,2,10,10,9,7,6,6,10,6,1,8,4,2,2,6,6,2,6,5,0,9,7,9,3,1,10,1,4,10,1,0,0,7,7,3,6,8,0,5,6,8,1,3,8,7,2,0,9,7,4,6,0,5,8,10,0,7,2
n116,0,8,7,3,9,5,3,5,7,0,6,0,2,9,8,8,9,2,4,3,3,6,7,4,5,4,9,5,1,6,6,3,2,10,10,9,7,6,6,10,6,1,8,4,2,0,0,6,0,6,5,7,9,7,0,3,1,10,1,4,10,1,0,0,7,7,3,6,8,0,5,6,0,8,3,8,7,2,0,9,7,4,6,0,0,0,10,3,0,0
n115,0,8,7,3,9,5,3,5,7,0,6,0,2,0,8,8,9,2,4,3,3,6,7,4,5,4,9,5,1,6,6,0,2,10,10,9,7,6,6,10,6,1,8,4,2,0,0,6,0,6,5,0,9,7,0,3,1,10,1,4,10,1,0,0,7,7,3,6,8,0,5,6,0,0,3,8,7,2,10,9,7,4,6,8,3,0,10,3,0,0
n122,7,8,2,3,0,9,3,5,7,8,6,0,2,9,8,7,9,2,4,0,3,6,7,8,2,4,9,2,1,6,6,0,2,10,10,0,7,6,6,10,6,1,8,4,2,0,0,6,10,6,5,3,9,7,6,3,1,10,1,5,10,1,3,10,7,7,3,6,0,10,5,6,0,1,3,8,4,2,0,9,7,4,6,9,0,0,1,0,6,3
n121,7,8,2,3,0,9,3,5,7,0,6,0,2,9,8,7,9,2,4,10,3,6,7,8,0,4,9,0,1,6,6,0,2,10,10,0,7,6,6,10,6,1,8,4,2,0,0,6,0,6,5,3,9,7,6,3,1,0,1,5,10,1,3,10,7,7,3,6,2,10,5,6,0,1,3,8,0,2,0,9,7,4,6,9,0,0,1,0,6,3
n124,7,8,2,3,8,9,3,5,7,0,6,4,2,0,8,0,9,2,4,8,3,6,7,9,0,4,9,0,1,6,6,3,2,10,10,0,7,6,6,10,6,1,8,4,2,2,0,6,0,6,5,3,9,7,7,3,1,0,1,5,10,1,3,10,7,7,3,6,3,10,5,6,0,8,3,8,5,2,0,9,7,4,6,9,0,0,1,0,6,3
n123,7,8,2,3,0,9,3,5,7,0,6,0,2,0,8,0,9,2,4,8,3,6,7,9,0,4,9,0,1,6,6,3,2,10,10,0,7,6,6,10,6,1,8,4,2,2,0,6,0,6,5,3,9,7,7,3,1,0,1,5,10,1,3,10,7,7,3,6,3,10,5,6,0,8,3,8,5,2,0,9,7,4,6,9,5,0,1,5,6,3
n128,0,8,1,3,0,9,3,5,7,1,6,9,2,0,8,0,9,2,4,5,3,6,7,0,0,4,9,0,1,6,6,3,2,10,10,5,7,6,6,10,6,1,8,4,2,5,3,6,8,6,5,3,9,7,10,3,1,3,1,0,10,1,3,10,7,7,3,6,0,10,5,6,5,0,3,8,8,2,0,9,7,4,6,0,0,5,0,0,6,0
n127,3,8,0,3,0,9,3,5,7,1,6,0,2,0,8,0,9,2,4,5,3,6,7,10,0,4,9,0,1,6,6,0,2,10,10,0,7,6,6,10,6,1,8,4,2,0,3,6,8,6,5,3,9,7,10,3,1,3,1,0,10,1,3,10,7,7,3,6,0,10,5,6,5,0,3,8,8,2,0,9,7,4,6,0,10,5,0,0,6,0
n130,0,8,0,3,0,9,3,5,7,0,6,0,2,0,8,0,9,2,4,5,3,6,7,0,5,4,9,0,1,6,6,0,2,10,10,0,7,6,6,10,6,1,8,4,2,0,0,6,9,6,5,3,9,7,0,3,1,0,1,0,10,1,3,10,7,7,3,6,1,10,5,6,5,0,3,8,8,2,0,9,7,4,6,0,0,5,0,0,6,5
n129,0,8,0,3,0,9,3,5,7,9,6,7,2,0,8,0,9,2,4,5,3,6,7,0,3,4,9,0,1,6,6,0,2,10,10,0,7,6,6,10,6,1,8,4,2,0,4,6,9,6,5,3,9,7,0,3,1,0,1,10,10,1,3,10,7,7,3,6,0,10,5,6,5,0,3,8,8,2,0,9,7,4,6,7,0,5,0,0,6,5
n142,0,6,5,3,1,4,3,5,7,9,10,9,2,3,0,4,9,0,6,5,3,6,7,2,5,5,3,10,1,6,6,6,10,2,10,7,6,3,2,0,6,10,8,1,8,0,6,6,1,6,5,0,9,7,9,3,1,3,1,0,6,1,5,6,0,10,3,6,2,6,5,6,8,1,3,10,0,2,10,7,7,4,10,9,7,2,0,10,2,0
n141,8,0,5,3,1,4,3,5,7,9,10,9,5,3,0,4,9,0,0,0,3,6,7,2,5,5,3,10,1,6,6,6,10,2,10,7,6,3,2,0,6,10,8,1,8,2,6,6,1,6,5,0,9,7,9,3,1,3,1,0,6,1,5,6,0,10,3,6,2,6,5,6,8,1,3,10,0,2,10,7,7,4,10,9,7,2,0,10,0,0
n144,0,0,5,3,1,4,3,5,7,9,10,9,0,3,2,4,9,4,0,5,3,6,7,2,5,5,3,10,1,6,6,6,10,2,10,7,6,3,2,0,6,10,8,1,8,0,6,6,1,6,5,0,9,7,9,3,1,10,1,0,6,1,5,6,9,10,3,6,2,6,5,6,8,1,3,10,0,2,10,7,7,4,10,9,7,2,9,10,10,2
n143,0,0,5,3,1,4,3,5,7,9,10,9,0,3,2,4,9,4,0,5,3,6,7,2,5,5,3,10,1,6,6,6,10,2,10,7,6,3,2,0,6,10,8,1,8,0,6,6,1,6,5,0,9,7,9,3,1,10,1,0,6,1,5,6,0,10,3,6,2,6,5,6,8,1,3,10,0,2,10,7,7,4,10,9,7,2,0,10,0,2
n148,2,10,5,3,1,4,3,5,7,9,10,9,0,3,8,4,9,0,0,0,3,6,7,3,5,3,6,10,1,6,6,6,10,2,10,7,6,3,2,10,6,10,8,1,8,10,6,6,1,6,5,0,9,7,0,3,1,5,1,0,7,1,5,6,0,10,3,6,2,3,5,6,8,1,3,0,0,2,0,7,7,4,10,0,7,2,1,10,0,0
n147,0,0,5,3,1,4,3,5,7,9,10,9,0,3,8,4,9,0,7,0,3,6,7,3,5,3,6,10,1,6,6,6,10,2,10,7,6,3,2,10,6,10,8,1,8,10,6,6,1,6,5,0,9,7,0,3,1,5,1,0,7,1,5,6,0,10,3,6,2,3,5,6,8,1,3,0,0,2,0,7,7,4,10,0,7,2,1,10,6,0
n150,0,0,5,3,1,4,3,5,7,9,10,9,0,3,8,4,9,0,0,0,3,6,7,0,5,0,6,10,1,6,6,6,10,2,10,7,6,3,2,10,6,10,8,1,8,0,6,6,1,6,5,0,9,7,0,3,1,0,1,0,7,1,5,6,4,10,3,6,2,3,5,6,8,1,3,7,0,2,0,7,7,4,10,0,7,2,1,10,5,0
n149,0,1,5,3,1,4,3,5,7,9,10,9,0,3,8,4,9,0,0,0,3,6,7,0,5,0,6,10,1,6,6,6,10,2,10,7,6,3,2,10,6,10,8,1,8,0,6,6,1,6,5,6,9,7,0,3,1,9,1,0,7,1,5,6,0,10,3,6,2,3,5,6,8,1,3,5,0,2,0,7,7,4,10,0,7,2,1,10,8,0
n156,9,2,2,3,1,4,3,5,7,9,10,9,8,3,0,4,9,6,8,0,3,6,7,6,5,10,0,10,1,6,6,6,10,2,10,7,6,3,10,9,6,10,8,0,8,6,6,6,0,6,5,10,9,7,0,3,1,2,1,1,0,1,5,6,0,10,3,6,2,0,5,6,8,1,3,10,9,2,10,7,7,4,10,0,7,1,0,10,3,4
