cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n32,7,2,7,10,3,4,9,3,10,6,0,9,6,10,3,0,0,8,5,4,0,7,5,4,8,9,8,5,1,10,0,8,8,9,10,7,7,0,0,0,4,7,4,8,0,1,1,8,0,8,6,0,0,6,5,0,4,9,2,8,8,10,3,4,8,10,6,10,2,4,6,0,7,1,5,10,5,5,6,0,6,9,0,0,5,4,7,4,9,3
n31,7,2,0,10,3,4,9,3,10,6,5,9,6,10,3,3,0,8,5,4,0,7,5,4,8,9,8,5,1,10,0,8,8,9,10,7,7,0,0,0,4,7,4,8,10,1,1,8,0,8,6,0,0,6,5,0,4,9,2,8,8,10,3,4,8,10,6,10,2,4,6,0,7,1,5,10,5,5,6,0,6,9,2,0,5,4,7,4,9,3
n36,7,2,10,10,3,4,9,3,10,6,3,9,0,10,3,0,0,8,5,4,0,7,5,4,8,9,8,5,1,10,3,8,8,9,2,7,7,9,0,0,4,7,4,8,0,1,0,8,0,8,6,0,0,6,5,0,4,9,2,8,8,10,3,4,8,10,6,10,2,1,6,0,2,1,5,10,5,5,6,0,6,9,2,0,5,4,7,4,9,3
n35,7,2,10,10,3,4,9,3,10,6,0,9,0,10,3,0,0,8,5,4,0,7,5,4,8,9,8,5,1,10,3,8,8,9,2,7,7,9,0,0,4,7,4,8,3,1,5,8,0,8,6,0,0,6,5,0,4,9,2,8,8,10,3,4,8,10,6,10,2,8,6,0,2,1,5,10,5,5,6,2,6,9,2,0,5,4,7,4,9,3
n38,7,2,0,10,3,4,9,3,10,6,0,9,0,10,3,0,4,8,5,4,0,7,5,4,8,9,8,5,1,10,0,8,8,9,0,7,7,0,1,0,4,7,4,8,0,1,0,8,1,8,6,0,0,6,5,0,4,9,2,8,8,10,3,4,8,10,6,10,2,0,6,0,0,1,5,10,5,5,6,0,6,9,0,0,5,4,7,4,9,3
n37,7,2,7,10,3,4,9,3,10,6,0,9,0,10,3,10,4,8,5,4,0,7,5,4,8,9,8,5,1,10,1,8,8,9,0,7,7,8,0,0,4,7,4,8,0,1,0,8,0,8,6,0,0,6,5,0,4,9,2,8,8,10,3,4,8,10,6,10,2,0,6,0,0,1,5,10,5,5,6,0,6,9,0,0,5,4,7,4,9,3
n46,7,2,4,7,3,4,9,3,10,7,0,3,2,10,3,0,10,8,5,4,8,10,5,4,8,10,8,5,1,5,0,8,6,7,6,7,7,6,6,7,7,8,4,8,10,0,1,8,5,8,6,9,7,6,8,5,10,9,2,8,8,10,7,9,8,0,6,10,3,0,6,0,8,1,5,10,5,5,6,6,6,0,0,0,5,4,7,9,9,7
n45,7,2,0,7,3,4,9,3,10,7,0,3,2,10,3,0,10,8,5,4,8,10,5,4,8,10,8,5,1,5,0,8,6,0,6,7,7,6,0,0,7,8,4,8,10,0,1,8,5,8,6,9,7,0,0,5,10,9,2,8,8,10,7,9,8,4,6,10,3,0,6,0,8,1,5,10,5,5,6,6,6,0,5,0,5,4,7,9,9,7
n48,7,2,0,0,3,4,9,3,10,7,0,3,2,10,3,3,10,8,5,4,8,10,5,4,8,10,8,5,0,5,0,8,6,0,6,7,7,3,0,6,7,8,4,8,10,10,0,8,0,8,6,9,7,0,1,5,10,9,2,8,8,10,7,9,8,0,6,10,4,0,6,0,8,1,5,10,5,5,6,6,6,1,4,0,5,4,7,6,9,7
n47,7,2,0,0,3,4,9,3,10,7,0,3,2,10,3,0,10,8,5,4,8,10,5,4,8,10,8,5,0,5,2,8,6,0,6,7,7,3,0,6,7,8,4,8,10,10,0,8,0,8,6,9,7,0,0,5,10,9,2,8,8,10,7,9,8,0,6,10,4,8,6,0,8,1,5,10,5,5,6,6,6,1,4,0,5,4,7,3,9,7
n52,7,2,3,0,3,4,9,3,10,5,7,3,2,10,3,4,10,8,5,4,0,10,5,4,8,10,8,5,8,5,0,8,6,10,6,7,7,0,0,2,7,8,4,8,10,5,0,8,4,8,6,9,7,7,7,5,10,9,2,8,8,10,7,9,8,0,6,10,0,0,6,1,8,1,5,10,5,5,6,6,6,6,10,1,5,4,7,0,9,3
n51,7,2,3,0,3,4,9,3,10,5,7,3,2,10,3,4,10,8,5,4,0,10,5,4,8,10,8,5,0,5,10,8,6,10,6,7,7,0,0,2,7,10,4,8,10,5,0,8,0,8,6,9,7,7,7,5,10,9,2,8,8,10,7,9,8,0,6,10,1,0,6,1,8,1,5,10,5,5,6,6,6,6,10,1,5,4,7,0,9,3
n54,7,2,3,0,3,4,9,3,10,5,7,3,2,10,3,8,10,8,5,4,0,10,5,4,8,10,8,5,0,5,0,8,6,0,6,7,7,0,0,2,7,0,4,8,10,5,6,8,0,8,6,9,7,10,7,5,10,9,2,8,8,10,7,9,8,0,6,10,0,0,6,1,8,1,5,10,5,5,6,6,6,6,0,1,5,4,7,0,9,3
n53,7,2,3,0,3,4,9,3,10,5,7,3,2,10,3,0,10,8,5,4,0,10,5,4,8,10,8,5,0,5,0,8,6,0,6,7,7,0,0,2,7,2,4,8,10,5,3,8,0,8,6,9,7,10,7,5,10,9,2,8,8,10,7,9,8,0,6,10,0,0,6,1,8,1,5,10,5,5,6,6,6,6,0,1,5,4,7,3,9,3
n60,7,2,10,0,3,4,9,3,10,0,0,3,3,10,3,0,10,8,5,4,0,10,5,4,8,1,8,5,5,0,0,8,6,0,6,7,7,9,0,0,6,7,4,8,2,0,0,8,0,8,6,9,7,0,1,5,3,9,2,8,8,10,0,8,8,3,6,10,9,2,6,3,4,1,5,10,5,5,6,1,6,9,0,0,5,4,7,0,9,0
n59,7,2,10,0,3,4,9,3,10,1,0,3,3,10,3,0,10,8,5,4,0,10,5,4,8,1,8,5,5,6,0,8,6,0,6,7,7,9,0,0,0,7,4,8,2,0,0,8,0,8,6,9,7,0,1,5,3,9,2,8,8,10,9,10,8,8,6,10,9,0,6,3,4,1,5,10,5,5,6,1,6,9,0,0,5,4,7,7,9,0
n62,7,2,10,8,3,4,9,3,10,0,0,3,3,10,3,3,10,8,5,4,0,10,5,4,8,1,8,5,5,0,9,8,6,10,6,7,7,9,0,5,0,7,4,8,2,0,0,8,0,8,6,9,7,3,1,5,3,9,2,8,8,10,8,8,8,0,6,10,9,0,6,3,4,1,5,10,5,5,6,1,6,4,3,0,5,4,7,0,9,0
n61,7,2,10,0,3,4,9,3,10,0,0,3,3,10,3,0,10,8,5,4,0,10,5,4,8,1,8,5,5,0,0,8,6,10,6,7,7,9,0,5,0,7,4,8,2,0,0,8,0,8,6,9,7,3,1,5,3,9,2,8,8,10,8,0,8,0,6,10,9,0,6,3,4,1,5,10,5,5,6,1,6,4,3,0,5,4,7,0,9,0
n66,7,2,10,0,3,4,9,3,10,0,0,3,3,10,3,0,10,8,5,4,7,10,5,4,8,1,8,5,0,0,0,8,6,3,6,7,7,5,0,0,1,0,4,8,5,0,0,8,0,8,6,9,7,3,1,5,8,9,2,8,8,10,4,0,8,0,6,10,0,0,6,0,4,1,5,10,5,5,6,1,6,0,9,0,5,4,7,4,9,0
n65,7,2,10,5,3,4,9,3,10,0,4,3,3,10,3,0,10,8,5,4,7,10,5,4,8,1,8,5,0,0,3,8,6,3,6,7,7,5,2,0,1,0,4,8,0,0,0,8,0,8,6,9,7,3,1,5,8,9,2,8,8,10,4,0,8,7,6,10,0,0,6,0,4,1,5,10,5,5,6,1,6,0,9,0,5,4,7,4,9,10
n68,7,2,10,0,3,4,9,3,10,0,0,3,3,10,3,0,10,8,5,4,7,10,5,4,8,1,8,5,0,8,0,8,6,3,6,7,7,0,0,0,8,0,4,8,0,0,6,8,10,8,6,9,7,3,1,5,0,9,2,8,8,10,0,0,8,0,6,10,8,0,6,0,4,1,5,10,5,5,6,1,6,0,10,0,5,4,7,0,9,6
n67,7,2,10,0,3,4,9,3,10,0,0,3,3,10,3,0,10,8,5,4,7,10,5,4,8,1,8,5,0,8,0,8,6,3,6,7,7,0,0,0,8,9,4,8,0,0,6,8,10,8,6,9,7,3,1,5,0,9,2,8,8,10,0,0,8,10,6,10,8,6,6,0,4,1,5,10,5,5,6,1,6,9,0,9,5,4,7,0,9,0
n78,6,2,9,9,3,4,9,3,10,5,4,0,7,10,3,8,3,8,5,4,3,8,10,4,8,0,8,5,6,10,5,8,0,0,3,7,7,0,3,8,2,0,4,6,3,2,8,8,2,8,6,0,9,5,0,0,0,9,2,0,8,10,6,0,5,0,6,10,8,7,6,10,5,1,5,10,5,10,6,10,5,0,3,4,8,4,7,7,0,0
n77,6,2,9,9,3,4,9,3,10,5,0,0,7,10,3,8,3,8,5,4,3,8,10,4,8,0,8,5,6,10,0,8,0,0,3,7,7,0,3,8,2,7,4,6,3,2,8,8,2,8,6,0,9,5,7,0,0,9,2,1,8,10,6,0,5,0,6,10,8,7,6,10,5,1,5,10,5,10,6,10,5,0,3,1,8,4,7,7,0,4
n80,6,2,9,9,3,4,9,3,10,0,0,9,7,10,3,8,0,8,5,4,3,7,10,4,8,0,8,5,6,10,9,8,0,0,3,7,7,2,3,8,2,9,4,6,3,2,8,8,2,8,6,10,9,5,8,5,0,9,2,0,8,10,6,0,5,0,6,10,0,7,6,10,5,1,5,10,5,10,6,10,5,0,1,0,8,4,7,7,0,0
n79,6,2,9,9,3,4,9,3,10,0,0,0,7,10,3,8,7,8,5,4,3,10,10,4,8,0,8,5,6,10,9,8,0,0,3,7,7,0,3,8,2,9,4,6,3,2,8,8,2,8,6,0,9,5,8,5,0,9,2,0,8,10,6,0,5,0,6,10,0,7,6,10,5,1,5,10,5,10,6,10,5,0,1,0,8,4,7,7,0,0
n84,10,2,9,9,3,4,9,3,10,0,7,0,7,10,3,8,0,8,5,4,3,0,10,4,8,2,8,5,6,10,0,8,0,10,10,7,7,6,3,8,0,3,4,6,9,0,8,8,2,8,6,10,9,5,4,0,0,9,2,0,8,10,6,0,4,0,6,10,0,8,6,10,5,1,5,10,5,9,6,0,5,4,10,2,4,4,7,7,8,10
n83,10,2,9,9,3,4,9,3,10,0,0,0,7,10,3,8,0,8,5,4,3,0,10,4,8,0,8,5,6,10,0,8,0,10,0,7,7,0,3,8,1,0,4,6,9,0,8,8,2,8,6,10,9,5,0,0,0,9,2,3,8,10,6,0,4,0,6,10,9,8,6,10,5,1,5,10,5,9,6,0,5,4,0,2,0,4,7,7,8,6
n86,2,2,9,9,3,4,9,3,10,0,0,0,7,10,3,8,7,8,5,4,3,0,10,4,8,0,8,5,6,10,0,8,0,10,0,7,7,0,3,8,0,0,4,6,9,0,8,8,2,8,6,0,9,5,8,5,0,9,2,0,8,10,6,0,0,0,6,10,0,10,6,10,5,1,5,10,5,0,6,9,5,0,8,2,0,4,7,7,0,9
n85,0,2,9,9,3,4,9,3,10,0,0,0,7,10,3,8,7,8,5,4,3,0,10,4,8,0,8,5,6,10,0,8,0,10,0,7,7,0,3,8,3,0,4,6,9,0,8,8,2,8,6,0,9,5,8,5,0,9,2,0,8,10,6,0,0,0,6,10,0,2,6,10,5,1,5,10,5,0,6,9,5,0,0,2,0,4,7,7,0,9
n92,9,2,9,0,3,4,9,3,10,0,6,0,7,10,3,8,8,8,5,4,3,0,10,4,8,1,8,5,6,0,2,8,0,8,7,7,7,6,3,8,7,0,4,6,9,0,8,8,2,8,6,1,9,5,0,0,2,9,2,7,8,10,0,6,0,7,6,10,6,0,6,10,0,1,5,10,5,2,6,0,5,0,0,0,0,4,7,7,4,2
n91,9,2,9,4,3,4,9,3,10,0,0,0,7,10,3,8,0,8,5,4,3,0,10,4,8,1,8,5,6,0,2,8,1,8,7,7,7,0,3,8,0,0,4,6,0,0,8,8,2,8,6,1,9,5,0,0,2,9,2,7,8,10,0,0,0,7,6,10,6,0,6,10,3,1,5,10,5,3,6,0,5,6,0,0,0,4,7,7,4,2
n94,9,2,9,2,3,4,9,3,10,2,10,0,7,10,3,8,5,8,5,4,3,7,10,4,8,1,8,5,6,0,2,8,0,0,7,7,7,0,3,8,8,0,4,6,9,10,8,8,2,8,6,1,9,5,6,0,0,9,2,7,8,10,0,0,9,7,6,10,6,1,6,10,8,1,5,10,5,5,6,0,5,6,9,0,0,4,7,7,4,0
n93,9,2,9,2,3,4,9,3,10,2,10,0,7,10,3,8,5,8,5,4,3,0,10,4,8,1,8,5,6,0,2,8,1,0,7,7,7,9,3,8,4,0,4,6,0,0,8,8,2,8,6,1,9,5,6,0,0,9,2,7,8,10,0,9,0,7,6,10,6,0,6,10,8,1,5,10,5,5,6,0,5,6,0,0,4,4,7,7,4,0
n98,0,2,9,0,3,4,9,3,10,0,1,7,7,10,3,8,0,8,5,4,3,0,10,4,8,0,8,5,6,0,2,8,5,0,7,7,7,3,3,8,7,0,4,6,7,0,8,8,2,8,6,0,9,5,1,0,8,9,2,7,8,10,4,0,4,9,6,10,0,0,6,10,2,1,5,10,5,7,6,8,5,5,7,0,4,4,7,7,0,0
n97,0,2,9,9,3,4,9,3,10,0,1,7,7,10,3,8,0,8,5,4,3,0,10,4,8,0,8,5,6,0,2,8,5,0,7,7,7,3,3,8,7,0,4,6,0,0,8,8,2,8,6,0,9,5,1,0,8,9,2,7,8,10,4,0,4,9,6,10,0,0,6,10,2,1,5,10,5,0,6,8,5,0,7,0,4,4,7,7,0,0
n100,9,2,9,4,3,4,9,3,10,0,0,0,7,10,3,8,0,8,5,4,3,0,10,4,8,1,8,5,6,6,2,8,3,0,7,7,7,3,3,8,7,7,4,6,0,10,8,8,2,8,6,6,9,5,2,3,8,9,2,7,8,10,4,7,4,9,6,10,0,3,6,10,7,1,5,10,5,4,6,8,5,0,7,10,9,4,7,7,0,0
n99,0,2,9,0,3,4,9,3,10,0,0,9,7,10,3,8,1,8,5,4,3,0,10,4,8,1,8,5,6,0,2,8,3,0,7,7,7,3,3,8,7,7,4,6,0,10,8,8,2,8,6,0,9,5,2,6,8,9,2,7,8,10,4,7,4,9,6,10,0,0,6,10,7,1,5,10,5,4,6,8,5,0,7,0,9,4,7,7,0,0
n108,6,2,9,6,3,4,9,3,10,0,10,0,0,10,3,0,1,8,5,4,3,0,10,4,8,0,8,5,6,0,0,8,7,0,7,7,7,7,3,0,0,6,3,6,0,8,7,8,1,8,6,0,9,0,5,0,3,9,2,10,8,10,8,0,2,0,7,10,10,0,6,10,2,1,5,10,5,0,6,3,5,0,7,7,0,4,7,7,9,0
n107,0,2,9,6,3,4,9,3,10,0,10,0,0,10,3,0,1,8,5,4,3,1,10,4,8,6,8,5,6,0,0,8,7,7,7,7,7,7,3,0,0,6,3,6,0,0,7,8,1,8,6,0,9,0,5,0,3,9,2,10,8,10,8,0,0,0,0,10,10,0,6,10,2,1,5,10,5,0,6,3,5,0,7,0,7,4,7,7,0,0
n110,0,2,9,6,3,4,9,3,10,3,10,0,3,10,3,5,1,8,5,4,3,0,10,4,8,7,8,5,6,4,0,8,7,0,7,7,7,7,3,3,0,6,3,6,0,0,7,8,1,8,6,0,9,0,5,5,3,9,2,10,8,10,8,0,5,4,0,10,0,1,6,10,2,1,5,10,5,0,6,3,5,0,7,10,0,4,7,7,0,5
n109,0,2,9,6,3,4,9,3,10,3,10,0,3,10,3,0,1,8,5,4,3,0,10,4,8,7,8,5,6,0,0,8,7,0,7,7,7,7,3,3,0,6,3,6,2,0,7,8,1,8,6,4,9,0,5,0,3,9,2,10,8,10,8,0,9,0,5,10,0,1,6,10,2,1,5,10,5,0,6,3,5,0,7,0,2,4,7,7,0,5
n114,7,2,9,6,3,4,9,3,10,7,10,4,6,10,3,9,1,8,5,4,3,10,10,4,8,0,8,5,6,10,9,8,7,0,7,7,7,7,3,4,3,6,3,6,6,0,0,8,1,8,6,0,9,0,0,2,3,9,2,0,8,10,8,0,0,7,0,10,10,2,6,10,2,1,5,10,5,0,6,0,5,0,7,10,1,4,7,7,8,0
n113,0,2,9,6,3,4,9,3,10,7,10,4,6,10,3,9,1,8,5,4,3,10,10,4,8,0,8,5,6,10,0,8,7,0,7,7,7,7,3,0,3,6,3,6,6,0,0,8,1,8,6,0,9,0,0,2,3,9,2,0,8,10,8,0,0,7,0,10,10,9,6,10,2,1,5,10,5,0,6,0,5,0,7,10,1,4,7,7,8,0
n116,7,2,9,6,3,4,9,3,10,7,10,0,0,10,3,9,1,8,5,4,3,10,10,4,8,0,8,5,6,0,1,8,7,0,7,7,7,7,3,0,3,6,3,6,0,9,0,8,1,8,6,10,9,0,0,2,3,9,2,2,8,10,8,4,6,0,0,10,10,0,6,10,2,1,5,10,5,0,6,1,5,0,7,10,0,4,7,7,8,0
n115,7,2,9,6,3,4,9,3,10,7,10,0,9,10,3,9,1,8,5,4,3,10,10,4,8,0,8,5,6,0,1,8,7,0,7,7,7,7,3,0,3,6,3,6,0,0,0,8,1,8,6,0,9,9,0,2,3,9,2,2,8,10,8,4,0,4,0,10,10,4,6,10,2,1,5,10,5,7,6,1,5,0,7,10,0,4,7,7,8,0
n122,3,2,9,6,3,4,9,3,10,0,0,9,0,10,3,5,1,8,5,4,3,10,10,4,8,9,8,5,6,6,6,8,9,8,7,7,7,7,3,3,9,6,3,6,0,3,0,8,1,8,6,1,9,0,0,0,0,9,2,2,8,10,8,0,4,10,0,10,8,0,6,10,2,1,5,10,5,8,6,9,5,0,7,0,0,4,7,7,9,0
n121,3,2,9,6,3,4,9,3,10,0,8,9,0,10,3,0,1,8,5,4,3,10,10,4,8,9,8,5,6,6,6,8,9,8,7,7,7,7,3,3,9,6,3,6,0,3,6,8,1,8,6,1,9,0,0,0,6,9,2,2,8,10,8,8,4,10,0,10,8,0,6,10,2,1,5,10,5,0,6,9,5,0,7,0,0,4,7,7,9,0
n124,0,2,9,6,3,4,9,3,10,0,9,0,0,10,3,0,1,8,5,4,3,10,10,4,8,9,8,5,6,6,6,8,9,8,7,7,7,7,3,3,9,6,3,6,0,10,0,8,1,8,6,1,9,0,0,10,0,9,2,4,8,10,8,3,4,10,0,10,8,0,6,10,2,1,5,10,5,0,6,9,5,0,7,0,6,4,7,7,9,0
n123,0,2,9,6,3,4,9,3,10,0,9,1,0,10,3,9,1,8,5,4,3,10,10,4,8,9,8,5,6,6,6,8,9,8,7,7,7,7,3,3,9,6,3,6,0,3,0,8,1,8,6,1,9,0,0,10,0,9,2,4,8,10,8,3,4,10,5,10,8,0,6,10,2,1,5,10,5,0,6,9,5,0,7,9,0,4,7,7,9,0
n128,0,2,9,6,3,4,9,3,10,0,9,0,0,10,3,10,1,8,5,4,3,0,10,4,8,9,8,5,6,0,6,8,2,0,7,7,7,7,3,6,9,6,3,6,9,4,4,8,1,8,6,0,9,0,0,0,0,9,2,0,8,10,8,0,3,10,8,10,9,0,6,10,2,1,5,10,5,0,6,9,5,0,7,0,1,4,7,7,9,10
n127,7,2,9,6,3,4,9,3,10,0,9,0,0,10,3,10,1,8,5,4,3,0,10,4,8,9,8,5,6,0,6,8,0,0,7,7,7,7,3,6,9,6,3,6,9,4,4,8,1,8,6,0,9,0,0,1,0,9,2,0,8,10,8,0,0,10,0,10,9,0,6,10,2,1,5,10,5,2,6,9,5,0,7,0,0,4,7,7,9,10
n130,0,2,9,6,3,4,9,3,10,0,9,0,3,10,3,10,1,8,5,4,3,0,10,4,8,9,8,5,6,7,6,8,0,6,7,7,7,7,3,6,9,6,3,6,0,4,4,8,1,8,6,0,9,0,0,0,0,9,2,10,8,10,8,0,0,10,0,10,9,0,6,10,2,1,5,10,5,7,6,9,5,0,7,4,0,4,7,7,9,9
n129,1,2,9,6,3,4,9,3,10,0,9,0,0,10,3,10,1,8,5,4,3,0,10,4,8,9,8,5,6,5,6,8,8,6,7,7,7,7,3,6,9,6,3,6,0,4,4,8,1,8,6,0,9,0,0,9,0,9,2,0,8,10,8,0,0,10,0,10,9,2,6,10,2,1,5,10,5,3,6,9,5,0,7,4,0,4,7,7,9,9
n142,3,2,9,6,3,4,9,0,10,9,10,4,9,10,3,9,5,8,4,4,7,3,0,4,8,6,8,5,0,0,2,5,0,10,6,7,7,0,2,3,9,8,2,7,3,2,9,8,0,8,6,9,9,2,8,2,10,9,2,9,8,3,8,3,5,6,0,10,0,9,5,1,0,1,7,10,5,0,6,6,4,7,8,9,0,5,7,9,0,8
n141,3,2,9,6,3,4,9,0,10,9,10,4,9,10,3,9,5,8,4,4,7,0,9,4,8,6,8,5,0,0,0,5,0,10,6,7,7,0,2,3,9,8,2,7,3,2,9,8,0,8,6,9,9,2,0,2,10,9,2,9,8,3,8,3,5,6,0,10,0,9,0,1,0,1,7,10,5,6,6,6,4,7,8,2,0,5,7,9,4,8
n144,3,2,9,6,3,4,9,2,10,9,5,4,0,10,3,9,5,8,4,4,7,0,0,4,8,6,8,5,0,0,6,5,1,10,6,7,7,0,2,3,9,8,0,7,3,2,9,8,0,8,6,9,9,2,0,2,7,9,2,9,8,3,8,3,0,3,8,10,0,9,0,1,0,1,7,10,5,2,6,6,4,7,8,0,6,5,7,9,9,8
n143,3,2,9,6,3,4,9,0,10,9,5,4,0,10,3,9,5,8,4,4,7,0,0,4,8,6,8,5,0,0,0,5,0,10,6,7,7,0,2,3,9,8,0,7,3,2,9,8,0,8,6,9,9,2,0,2,0,9,2,9,8,3,8,3,0,3,0,10,0,9,0,1,0,1,7,10,5,2,6,6,4,7,8,0,6,5,7,9,9,8
n148,3,2,9,6,3,4,9,2,10,9,9,4,8,10,3,9,5,8,4,4,0,7,0,4,8,6,8,5,0,0,0,5,0,10,6,7,7,0,2,3,9,8,0,7,3,2,0,8,2,8,6,9,9,0,4,2,0,9,2,9,8,3,8,3,6,8,0,10,9,9,0,1,0,1,7,10,5,6,6,6,4,7,8,6,0,5,7,9,5,8
n147,3,2,9,6,3,4,9,0,10,9,9,4,8,10,3,9,5,8,4,4,0,7,0,4,8,6,8,5,9,0,7,5,0,10,6,7,7,0,2,3,9,8,0,7,3,2,0,8,2,8,6,9,9,0,4,2,0,9,2,9,8,3,8,3,6,8,0,10,9,9,0,1,0,1,7,10,5,6,6,6,4,7,8,6,0,5,7,9,5,8
n150,3,2,9,6,3,4,9,0,10,9,9,4,8,10,3,9,5,8,4,4,0,7,0,4,8,6,8,5,0,8,0,5,0,10,6,7,7,0,2,3,9,8,0,7,3,2,0,8,0,8,6,9,9,0,4,2,1,9,2,9,8,3,8,3,6,4,9,10,1,9,6,1,0,1,7,10,5,6,6,6,4,7,8,6,0,5,7,9,8,8
n149,3,2,9,6,3,4,9,0,10,9,9,4,8,10,3,9,5,8,4,4,10,7,0,4,8,6,8,5,0,0,0,5,0,10,6,7,7,0,2,3,9,8,0,7,3,2,0,8,0,8,6,9,9,0,4,2,0,9,2,9,8,3,8,3,6,4,0,10,3,9,6,1,0,1,7,10,5,6,6,6,4,7,8,6,10,5,7,9,0,8
n156,3,2,9,6,3,4,9,7,10,9,6,4,0,10,3,9,5,8,4,4,0,2,6,4,8,6,8,5,0,6,4,5,0,10,6,7,7,6,2,3,0,0,0,7,3,2,4,8,0,8,6,9,9,5,0,0,9,9,2,9,8,0,8,3,0,0,0,10,0,0,1,1,6,1,7,10,5,5,6,6,4,0,0,0,0,6,7,1,5,8
