cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n51,8,3,4,3,6,0,0,9,8,10,5,8,0,0,10,5,3,0,10,6,0,0,4,0,9,7,0,1,0,0,10,7,3,7,1,1,9,2,8,1,7,8,0,0,0,10,5,10,7,6,7,6,5,2,9,2,2,3,8,6,2,5,1,1,5,2,10,8,3,5
n54,8,3,4,3,6,6,8,9,8,10,5,8,0,0,10,5,3,0,10,6,0,0,4,0,9,7,0,1,0,0,10,7,1,7,1,1,9,2,8,1,7,0,4,3,9,10,5,10,7,6,7,6,5,2,9,2,2,0,8,0,2,5,1,1,5,2,10,8,0,5
n53,8,3,4,3,6,0,8,9,8,10,5,8,0,0,10,5,3,0,10,6,0,3,4,0,9,7,0,1,0,5,10,7,0,7,1,1,9,2,8,1,7,0,4,3,0,10,5,10,7,6,7,6,5,2,9,2,2,1,8,0,2,5,1,1,5,2,10,8,0,5
n60,6,3,4,3,6,0,0,9,8,10,1,8,0,4,0,5,3,9,10,6,6,8,0,6,9,7,0,1,0,4,10,7,0,7,1,5,4,2,8,1,7,9,2,0,0,10,5,10,7,6,7,6,5,2,8,0,2,7,8,10,2,5,1,1,5,2,10,8,5,5
n59,6,3,4,3,6,6,0,9,8,10,1,8,0,0,0,5,3,9,10,6,6,8,0,6,9,7,0,1,0,4,10,7,5,7,1,5,4,2,8,1,7,9,0,0,0,10,5,10,7,6,7,6,5,2,8,10,2,7,8,10,2,5,1,1,5,2,10,8,5,5
n62,0,3,4,3,6,0,0,9,8,10,1,8,1,7,0,5,3,9,10,6,6,8,0,0,9,7,0,1,0,4,10,7,0,7,1,0,0,2,8,1,7,0,6,3,0,10,5,10,7,6,7,6,5,2,0,0,2,7,8,0,2,5,1,1,5,2,10,8,5,5
n61,4,3,4,3,6,9,0,9,8,10,1,8,0,0,0,5,3,9,10,6,6,8,0,0,9,7,0,1,0,4,10,7,0,7,1,0,0,2,8,1,7,0,6,0,0,10,5,10,7,6,7,6,5,2,0,0,2,7,8,0,2,5,1,1,5,2,10,8,5,5
n66,0,3,4,3,6,9,7,9,8,10,0,8,0,10,0,5,3,9,10,6,6,8,9,0,9,7,0,1,0,4,10,7,7,7,1,2,1,2,8,1,7,0,0,4,0,10,5,10,7,6,7,6,5,2,0,0,2,0,8,0,2,5,1,1,5,2,10,8,1,5
n65,0,3,4,3,6,9,7,9,8,10,0,8,0,10,0,5,3,9,10,6,6,8,0,0,9,7,0,1,0,4,10,7,0,7,1,0,0,2,8,1,7,0,0,4,0,10,5,10,7,6,7,6,5,2,0,10,2,4,8,9,2,5,1,1,5,2,10,8,1,5
n68,4,3,4,3,6,9,0,9,8,10,0,8,10,0,0,5,3,9,10,6,6,8,0,0,9,7,0,1,0,4,10,7,7,7,1,0,0,2,8,1,7,0,0,0,0,10,5,10,7,6,7,6,5,2,10,10,2,0,8,0,2,5,1,1,5,2,10,8,4,5
n67,0,3,4,3,6,9,0,9,8,10,0,8,10,0,0,5,3,9,10,6,6,8,0,0,9,7,0,1,8,4,10,7,7,7,1,0,0,2,8,1,7,0,0,0,0,10,5,10,7,6,7,6,5,2,0,0,2,0,8,9,2,5,1,1,5,2,10,8,0,5
n78,2,3,4,3,6,10,10,9,4,10,1,8,10,0,0,5,3,1,10,7,5,1,6,5,8,0,7,1,3,4,10,7,3,7,1,2,0,0,8,0,7,5,7,2,1,3,5,10,7,6,7,1,5,3,0,9,3,2,8,9,6,5,1,1,2,2,2,8,5,5
n77,2,3,4,3,6,10,10,9,0,10,0,8,10,0,0,5,3,1,10,7,5,1,6,5,8,0,7,1,3,4,10,7,3,7,1,0,0,0,8,0,7,5,7,2,1,3,5,10,7,6,7,1,5,3,0,9,3,4,8,9,6,5,1,1,2,2,2,8,5,5
n80,4,3,4,3,6,0,10,9,9,10,0,8,0,0,0,5,3,1,10,7,5,1,6,5,8,0,7,1,3,4,10,7,3,7,1,0,0,0,8,7,7,5,0,2,1,3,5,10,7,6,7,1,5,3,1,9,0,0,8,9,6,5,1,1,2,2,2,8,5,5
n79,7,3,4,3,6,7,10,9,0,10,2,8,0,0,8,5,3,1,10,7,5,1,6,5,8,0,7,1,3,4,10,7,3,7,1,5,0,7,8,7,7,5,0,2,1,3,5,10,7,6,7,1,5,3,1,9,0,0,8,9,6,5,1,1,2,2,2,8,5,5
n84,0,3,4,3,6,0,9,9,2,10,0,8,7,0,0,5,3,1,10,7,5,1,6,5,7,1,7,1,3,4,10,7,3,7,1,0,0,7,8,1,7,0,5,2,1,3,5,10,7,6,7,1,5,3,0,9,10,7,8,5,6,5,1,1,2,2,2,8,5,5
n83,0,3,4,3,6,0,9,9,2,10,0,8,7,0,0,5,3,1,10,7,5,1,6,5,0,6,7,1,3,4,10,7,3,7,1,0,0,7,8,0,7,0,0,2,1,3,5,10,7,6,7,1,5,3,0,9,0,7,8,5,6,5,1,1,2,2,2,8,5,5
n86,10,3,4,3,6,0,9,9,0,10,0,8,7,0,10,5,3,1,10,7,5,1,6,5,3,0,7,1,3,4,10,7,3,7,1,0,0,2,8,0,7,0,0,2,1,3,5,10,7,6,7,1,5,3,0,9,2,1,8,0,6,5,1,1,2,2,2,8,5,5
n85,10,3,4,3,6,0,9,9,0,10,0,8,7,0,10,5,3,1,10,7,5,1,6,5,3,0,7,1,3,4,10,7,3,7,1,0,0,2,8,9,7,0,0,2,1,3,5,10,7,6,7,1,5,3,0,9,2,0,8,0,6,5,1,1,2,2,2,8,5,5
n92,6,3,4,3,6,0,2,9,6,10,5,8,0,0,0,5,3,1,10,7,5,1,6,5,4,10,7,1,6,4,10,7,0,7,1,0,6,2,8,2,7,1,0,2,2,3,5,10,7,6,7,1,5,3,0,8,0,1,8,4,6,5,1,1,8,2,2,8,5,5
n91,6,3,4,3,6,5,2,9,6,10,5,8,0,0,0,5,3,1,10,7,5,1,6,5,4,10,7,1,6,4,10,7,0,7,1,0,6,2,8,2,7,0,0,2,2,3,5,10,7,6,7,1,5,3,0,8,0,0,8,4,6,5,1,1,4,2,2,8,5,5
n94,6,3,4,3,6,0,2,9,6,10,0,8,0,0,7,5,3,1,10,7,5,1,6,5,4,10,7,1,6,4,10,7,0,7,1,0,6,2,8,2,7,9,10,2,2,3,5,10,7,6,7,1,5,3,9,8,0,0,8,0,6,5,1,1,0,2,2,8,5,5
n93,6,3,4,3,6,0,2,9,6,10,0,8,0,0,7,5,3,1,10,7,5,1,6,5,4,10,7,1,6,4,10,7,0,7,1,0,6,2,8,2,7,0,7,2,2,3,5,10,7,6,7,1,5,3,9,8,6,1,8,0,6,5,1,1,4,2,2,8,5,5
n98,6,3,4,3,6,0,2,9,7,10,6,8,0,7,0,5,3,1,10,7,5,1,6,5,4,0,7,1,6,4,10,7,0,7,1,0,10,2,8,5,7,6,2,2,6,3,5,10,7,6,7,1,5,3,0,8,9,10,8,0,6,5,1,1,6,2,2,8,5,5
n97,6,3,4,3,6,9,2,9,7,10,6,8,8,7,6,5,3,1,10,7,5,1,6,5,4,5,7,1,6,4,10,7,0,7,1,0,10,2,8,5,7,6,2,2,6,3,5,10,7,6,7,1,5,3,0,8,9,0,8,0,6,5,1,1,6,2,2,8,5,5
n100,6,3,4,3,6,0,2,9,7,10,6,8,0,7,0,5,3,1,10,7,5,1,6,5,4,0,7,1,6,4,10,7,0,7,1,0,10,2,8,0,7,6,0,2,6,3,5,10,7,6,7,1,5,3,0,8,0,0,8,7,6,5,1,1,6,2,2,8,5,5
n99,6,3,4,3,6,0,2,9,7,10,6,8,0,7,0,5,3,1,10,7,5,1,6,5,4,0,7,1,6,4,10,7,0,7,1,0,10,2,8,0,7,6,6,2,6,3,5,10,7,6,7,1,5,3,0,8,0,4,8,7,6,5,1,1,6,2,2,8,5,5
n108,9,3,4,3,6,7,6,9,7,10,9,8,0,7,0,5,3,5,10,7,1,1,3,5,0,8,10,1,10,3,10,7,7,7,1,7,7,3,8,4,7,0,8,2,1,3,5,10,7,6,7,1,5,5,0,3,0,3,8,0,8,5,1,1,2,2,2,8,0,5
n107,9,3,4,3,6,7,6,9,0,10,9,8,0,7,0,5,3,5,10,7,1,1,3,5,0,8,10,1,3,3,10,7,7,7,1,7,7,3,8,4,7,0,8,2,1,3,5,10,7,6,7,1,5,5,0,3,0,3,8,0,8,5,1,1,2,2,2,8,5,5
n110,4,3,4,3,6,7,6,9,0,10,9,8,9,7,0,5,3,0,10,7,0,1,3,5,0,8,10,1,2,0,10,7,7,7,1,7,7,3,8,4,7,10,0,2,1,3,5,10,7,6,7,1,5,5,7,3,0,3,8,8,0,5,1,1,2,2,2,8,3,5
n109,0,3,4,3,6,7,6,9,0,10,9,8,0,7,0,5,3,0,10,7,0,1,3,5,0,8,10,1,2,0,10,7,7,7,1,7,7,3,8,4,7,0,0,2,1,3,5,10,7,6,7,1,5,5,9,3,4,3,8,8,0,5,1,1,2,2,2,8,3,5
n114,0,3,4,3,6,7,6,9,5,10,9,8,0,0,0,5,3,6,10,7,0,1,3,5,0,5,10,1,0,0,10,7,7,7,1,7,7,3,8,0,7,3,0,2,1,3,5,10,7,6,7,1,5,5,0,0,8,3,8,0,0,5,1,1,2,2,2,8,0,5
n113,0,3,4,3,6,7,6,9,5,10,9,8,8,0,0,5,3,6,10,7,0,1,3,5,0,5,10,1,0,0,10,7,7,7,1,7,7,3,8,0,7,3,0,2,1,3,5,10,7,6,7,1,5,5,0,0,8,3,8,0,5,5,1,1,2,2,2,8,0,5
n116,0,3,4,3,6,7,6,9,5,10,9,8,3,5,9,5,3,6,10,7,0,1,3,5,10,5,10,1,0,0,10,7,7,7,1,7,7,3,8,0,7,7,1,2,0,3,5,10,7,6,7,1,5,5,0,2,8,3,8,0,1,5,1,1,2,2,2,8,0,5
n115,0,3,4,3,6,7,6,9,5,10,9,8,0,5,9,5,3,6,10,7,0,1,3,5,10,5,10,1,0,2,10,7,7,7,1,7,7,3,8,0,7,2,0,2,9,3,5,10,7,6,7,1,5,5,0,0,8,3,8,0,8,5,1,1,2,2,2,8,0,5
n122,4,3,4,3,6,7,6,9,0,10,9,8,0,0,0,5,3,0,10,7,3,1,0,5,0,4,10,1,2,7,10,7,7,7,1,6,7,3,8,0,7,1,8,2,6,3,5,10,7,6,7,1,5,5,10,4,8,3,8,0,0,5,1,1,2,2,2,8,2,5
n121,4,3,4,3,6,7,6,9,3,10,9,8,0,0,0,5,3,6,10,7,3,1,0,5,0,0,10,1,2,7,10,7,7,7,1,6,7,3,8,0,7,0,8,2,6,3,5,10,7,6,7,1,5,5,10,4,8,3,8,0,0,5,1,1,2,2,2,8,0,5
n124,2,3,4,3,6,7,6,9,0,10,9,8,0,0,0,5,3,0,10,7,3,1,3,5,0,0,10,1,2,7,10,7,7,7,1,6,7,3,8,0,7,0,8,2,6,3,5,10,7,6,7,1,5,5,10,4,8,3,8,0,0,5,1,1,2,2,2,8,0,5
n123,2,3,4,3,6,7,6,9,4,10,9,8,0,0,0,5,3,0,10,7,3,1,3,5,0,3,10,1,2,7,10,7,7,7,1,6,7,3,8,0,7,0,8,2,6,3,5,10,7,6,7,1,5,5,10,4,8,3,8,6,0,5,1,1,2,2,2,8,0,5
n128,0,3,4,3,6,7,6,9,0,10,9,8,7,6,2,5,3,0,10,7,3,1,0,5,0,8,10,1,0,7,10,7,7,7,1,6,7,3,8,0,7,0,0,2,6,3,5,10,7,6,7,1,5,5,7,4,8,3,8,9,2,5,1,1,2,2,2,8,6,5
n127,6,3,4,3,6,7,6,9,0,10,9,8,7,6,2,5,3,0,10,7,3,1,0,5,0,0,10,1,0,7,10,7,7,7,1,6,7,3,8,0,7,0,0,2,6,3,5,10,7,6,7,1,5,5,7,4,8,3,8,0,2,5,1,1,2,2,2,8,6,5
n130,0,3,4,3,6,7,6,9,0,10,9,8,7,6,2,5,3,0,10,7,3,1,2,5,8,5,10,1,0,7,10,7,7,7,1,6,7,3,8,0,7,0,2,2,6,3,5,10,7,6,7,1,5,5,0,4,8,3,8,0,0,5,1,1,2,2,2,8,0,5
n129,3,3,4,3,6,7,6,9,0,10,9,8,0,6,2,5,3,0,10,7,3,1,0,5,8,0,10,1,0,7,10,7,7,7,1,6,7,3,8,0,7,0,2,2,6,3,5,10,7,6,7,1,5,5,0,4,8,3,8,7,7,5,1,1,2,2,2,8,0,5
n142,4,3,4,3,6,1,5,9,8,10,2,8,2,5,0,5,0,2,2,4,0,5,8,3,8,9,6,1,8,8,6,7,0,7,1,6,7,10,8,3,7,0,0,3,1,6,5,10,7,6,3,8,5,9,0,9,5,9,8,7,10,5,1,1,4,2,1,8,0,5
n141,4,3,4,3,6,1,5,9,8,10,2,8,2,5,0,5,0,2,2,4,1,5,8,3,8,9,6,1,8,8,6,7,5,7,1,0,7,10,8,3,7,0,0,3,1,2,5,10,7,6,3,0,5,9,8,9,5,9,8,0,10,5,1,1,4,2,1,8,0,5
n144,4,3,4,3,6,1,5,9,8,10,2,8,2,5,9,5,0,2,2,4,4,5,8,3,8,8,6,1,0,8,6,7,0,7,1,4,7,10,8,3,7,8,3,3,1,0,5,10,7,6,3,0,5,9,0,9,5,9,8,0,10,5,1,1,4,2,1,8,0,5
n143,4,3,4,3,6,1,5,9,8,10,2,8,2,5,0,5,0,2,2,4,4,5,8,3,8,0,6,1,0,8,6,7,0,7,1,4,7,10,8,3,7,8,0,3,1,0,5,10,7,6,3,3,5,9,0,9,5,9,8,0,10,5,1,1,4,2,1,8,1,5
n148,4,3,4,3,6,1,5,9,8,10,2,8,2,5,5,5,0,2,2,4,0,5,8,3,0,0,6,1,0,8,6,7,0,7,1,2,7,10,8,3,7,0,2,3,1,4,5,10,7,6,3,0,5,9,0,0,5,9,8,3,10,5,1,1,4,2,1,8,0,5
n147,4,3,4,3,6,1,5,9,8,10,2,8,2,5,0,5,0,2,2,4,0,5,8,3,0,0,6,1,4,8,6,7,2,7,1,2,7,10,8,3,7,0,0,3,1,0,5,10,7,6,3,9,5,9,0,0,5,9,8,3,10,5,1,1,4,2,1,8,0,5
n150,4,3,4,3,6,1,5,9,8,10,2,8,2,5,0,5,0,2,2,4,0,5,8,3,6,7,6,1,0,8,6,7,0,7,1,9,7,10,8,3,7,9,1,3,1,4,5,10,7,6,3,4,5,9,1,0,5,9,8,0,10,5,1,1,4,2,1,8,5,5
n149,4,3,4,3,6,1,5,9,8,10,2,8,2,5,0,5,0,2,2,4,0,5,8,3,6,7,6,1,0,8,6,7,0,7,1,9,7,10,8,3,7,9,0,3,1,4,5,10,7,6,3,0,5,9,6,0,5,9,8,3,10,5,1,1,4,2,1,8,5,5
n156,4,3,4,3,6,1,5,9,5,10,2,8,2,5,10,5,6,2,0,4,0,5,8,3,7,5,8,1,9,8,0,7,7,7,1,1,7,10,8,3,7,10,0,3,1,0,5,10,7,6,3,6,5,9,5,0,0,9,8,7,0,5,1,1,4,2,1,8,5,5
n155,4,3,4,3,6,1,5,9,5,10,2,8,2,5,10,5,6,2,0,4,0,5,8,3,0,5,8,1,9,8,0,7,7,7,1,0,7,10,8,3,7,10,0,3,1,0,5,10,7,6,3,6,5,9,5,0,0,9,8,0,0,5,1,1,4,2,1,8,8,5
n158,4,3,4,3,6,1,5,9,0,10,2,8,2,5,10,5,0,2,0,4,0,5,8,3,0,6,0,1,9,8,10,7,7,7,1,0,7,10,8,3,7,10,0,3,1,1,5,10,7,6,3,6,5,9,5,0,10,9,8,0,0,5,1,1,4,2,1,8,6,5
n157,4,3,4,3,6,1,5,9,0,10,2,8,2,5,10,5,0,2,0,4,0,5,8,3,0,0,0,1,9,8,0,7,7,7,1,0,7,10,8,3,7,10,0,3,1,1,5,10,7,6,3,6,5,9,5,10,1,9,8,0,0,5,1,1,4,2,1,8,6,5
n162,4,3,4,3,6,1,5,9,0,10,2,8,2,5,10,5,0,2,6,4,9,5,8,3,0,2,0,1,0,8,0,7,0,7,1,5,7,10,8,3,7,10,10,3,1,0,5,10,7,6,3,6,5,9,7,0,7,9,8,0,8,5,1,1,4,2,1,8,0,5
n161,4,3,4,3,6,1,5,9,0,10,2,8,2,5,10,5,0,2,6,4,9,5,8,3,0,2,0,1,0,8,0,7,0,7,1,5,7,10,8,3,7,10,10,3,1,0,5,10,7,6,3,6,5,9,0,0,7,9,8,0,0,5,1,1,4,2,1,8,4,5
n164,4,3,4,3,6,1,5,9,0,10,2,8,2,5,10,5,0,2,6,4,0,5,8,3,0,0,0,1,0,8,0,7,0,7,1,5,7,10,8,3,7,10,0,3,1,0,5,10,7,6,3,6,5,9,0,4,7,9,8,0,7,5,1,1,4,2,1,8,1,5
n163,4,3,4,3,6,1,5,9,0,10,2,8,2,5,10,5,10,2,6,4,0,5,8,3,1,6,0,1,1,8,0,7,0,7,1,5,7,10,8,3,7,10,0,3,1,4,5,10,7,6,3,6,5,9,0,0,7,9,8,8,0,5,1,1,4,2,1,8,1,5
n172,4,3,4,3,6,0,5,9,2,10,2,8,2,5,9,5,4,2,3,4,5,5,8,3,0,6,6,1,8,8,0,7,9,7,1,1,7,10,8,3,7,0,6,3,1,1,5,10,7,6,3,0,5,9,6,0,8,9,8,6,5,5,1,1,0,2,1,8,5,5
n171,4,3,4,3,6,3,5,9,2,10,2,8,2,5,0,5,4,2,3,4,5,5,8,3,0,6,6,1,8,8,0,7,9,7,1,1,7,10,8,3,7,0,6,3,1,1,5,10,7,6,3,1,5,9,6,9,8,9,8,6,0,5,1,1,0,2,1,8,5,5
n174,4,3,4,3,6,0,5,9,2,10,2,8,2,5,6,5,4,2,10,4,5,5,8,3,5,0,6,1,8,8,0,7,9,7,1,1,7,10,8,3,7,0,6,3,1,1,5,10,7,6,3,8,5,9,6,0,8,9,8,6,0,5,1,1,0,2,1,8,5,5
n173,4,3,4,3,6,0,5,9,2,10,2,8,2,5,0,5,4,2,0,4,5,5,8,3,5,0,6,1,8,8,0,7,9,7,1,1,7,10,8,3,7,0,6,3,1,1,5,10,7,6,3,8,5,9,6,0,8,9,8,6,0,5,1,1,0,2,1,8,5,5
n178,4,3,4,3,6,0,5,9,2,10,2,8,2,5,0,5,0,2,9,4,4,5,8,3,0,0,6,1,0,8,0,7,9,7,1,1,7,10,8,3,7,0,6,3,1,1,5,10,7,6,3,8,5,9,0,0,8,9,8,0,8,5,1,1,0,2,1,8,0,5
n177,4,3,4,3,6,0,5,9,2,10,2,8,2,5,0,5,1,2,0,4,4,5,8,3,0,2,6,1,3,8,0,7,9,7,1,1,7,10,8,3,7,0,6,3,1,1,5,10,7,6,3,4,5,9,0,2,8,9,8,0,8,5,1,1,2,2,1,8,0,5
n180,4,3,4,3,6,0,5,9,2,10,2,8,2,5,9,5,6,2,9,4,0,5,8,3,1,3,6,1,2,8,0,7,9,7,1,1,7,10,8,3,7,10,6,3,1,1,5,10,7,6,3,0,5,9,8,7,8,9,8,0,5,5,1,1,8,2,1,8,0,5
n179,4,3,4,3,6,2,5,9,2,10,2,8,2,5,9,5,6,2,1,4,0,5,8,3,1,0,6,1,2,8,0,7,9,7,1,1,7,10,8,3,7,10,6,3,1,1,5,10,7,6,3,0,5,9,0,0,8,9,8,0,0,5,1,1,10,2,1,8,0,5
n186,4,3,4,3,6,0,5,9,10,10,2,8,2,5,0,5,3,2,1,4,0,5,8,3,5,0,4,1,0,8,0,7,2,7,1,1,7,10,8,3,7,9,6,3,1,2,5,10,7,6,3,4,5,9,7,0,0,9,8,0,0,5,1,1,0,2,1,8,0,5
n185,4,3,4,3,6,0,5,9,0,10,2,8,2,5,0,5,3,2,1,4,9,5,8,3,5,1,4,1,0,8,0,7,2,7,1,1,7,10,8,3,7,9,6,3,1,2,5,10,7,6,3,4,5,9,7,0,0,9,8,0,0,5,1,1,0,2,1,8,0,5
n188,4,3,4,3,6,6,5,9,10,10,2,8,2,5,0,5,0,2,1,4,0,5,8,3,10,2,4,1,0,8,0,7,2,7,1,1,7,10,8,3,7,9,6,3,1,2,5,10,7,6,3,4,5,9,7,0,0,9,8,6,5,5,1,1,0,2,1,8,5,5
n187,4,3,4,3,6,6,5,9,10,10,2,8,2,5,0,5,0,2,1,4,7,5,8,3,0,2,4,1,9,8,0,7,2,7,1,1,7,10,8,3,7,9,6,3,1,2,5,10,7,6,3,4,5,9,7,0,0,9,8,6,5,5,1,1,0,2,1,8,0,5
n192,4,3,4,3,6,0,5,9,0,10,2,8,2,5,0,5,5,2,1,4,2,5,8,3,7,8,0,1,5,8,0,7,2,7,1,1,7,10,8,3,7,1,6,3,1,10,5,10,7,6,3,4,5,9,5,7,0,9,8,9,4,5,1,1,9,2,1,8,0,5
n191,4,3,4,3,6,2,5,9,0,10,2,8,2,5,6,5,5,2,1,4,2,5,8,3,7,8,0,1,5,8,0,7,2,7,1,1,7,10,8,3,7,1,6,3,1,10,5,10,7,6,3,4,5,9,5,7,4,9,8,9,0,5,1,1,9,2,1,8,0,5
