cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n51,0,0,0,9,6,5,3,4,10,2,0,0,1,10,0,0,0,6,8,7,1,6,7,5,1,7,10,4,9,10,1,0,1,8,2,9,6,10,0,2,6,8,1,1,4,6,3,7,10,3,0,2,0,0,7,3,10,2,5,5,9,2,10,10,9,1,1,4,8,1
n54,0,9,10,9,6,5,3,4,10,2,0,10,1,10,0,0,8,6,8,7,1,4,7,5,1,7,10,4,9,10,1,3,1,8,2,9,6,10,6,2,6,8,1,1,4,6,3,7,10,3,0,2,0,0,7,3,10,2,0,0,9,2,1,10,0,1,1,4,8,1
n53,0,9,10,9,6,5,3,4,10,2,0,10,1,10,7,0,0,6,8,7,1,0,7,5,1,7,10,4,9,10,1,3,1,8,2,9,6,10,0,2,6,8,1,1,4,6,3,7,10,3,0,2,5,7,7,3,10,2,0,0,9,2,0,10,0,1,1,4,8,1
n60,1,5,0,0,6,5,3,6,10,2,5,6,1,10,0,3,0,6,8,0,1,4,7,5,1,7,0,4,0,0,0,7,9,8,8,0,4,10,2,2,6,8,1,1,4,6,3,7,10,3,8,2,0,0,7,2,10,2,0,10,9,2,0,7,0,1,1,4,8,1
n59,1,5,3,0,6,5,3,6,10,2,5,6,1,10,0,3,0,6,8,0,1,4,7,5,1,7,0,4,9,0,0,7,9,8,8,3,4,10,0,2,6,8,1,1,4,6,3,7,10,3,8,2,0,0,7,2,10,2,0,10,9,2,0,7,0,1,1,4,8,1
n62,10,0,0,5,6,5,3,6,10,2,5,6,1,10,0,0,0,6,8,0,1,4,7,5,1,7,0,4,0,0,0,0,9,8,8,0,3,10,0,2,6,8,1,1,4,6,3,7,10,3,8,2,6,0,7,0,10,2,0,10,9,2,0,7,2,1,1,4,8,1
n61,10,4,0,5,6,5,3,6,10,2,5,6,1,10,0,0,0,6,8,9,1,4,7,5,1,7,0,4,0,0,0,0,9,8,8,0,3,10,10,2,6,8,1,1,4,6,3,7,10,3,8,2,6,0,7,0,10,2,0,10,9,2,0,7,2,1,1,4,8,1
n66,0,2,10,7,6,5,3,2,10,2,0,6,1,10,10,0,10,6,8,0,1,4,7,5,1,7,5,4,0,10,2,3,0,8,8,2,0,10,10,2,6,8,1,1,4,6,3,7,10,3,0,2,3,10,7,6,10,2,0,8,9,2,0,7,0,1,1,4,8,1
n65,5,0,10,7,6,5,3,2,10,2,0,6,1,10,10,2,10,6,8,0,1,4,7,5,1,7,5,4,0,0,2,0,0,8,8,0,0,10,10,2,6,8,1,1,4,6,3,7,10,3,0,2,3,0,7,6,10,2,0,8,9,2,0,7,0,1,1,4,8,1
n68,3,0,10,7,6,5,3,0,10,2,0,6,1,10,0,0,10,6,8,0,1,4,7,5,1,7,10,4,0,0,0,0,9,8,8,0,0,10,10,2,6,8,1,1,4,6,3,7,10,3,0,2,3,0,7,6,10,2,0,0,9,2,0,7,0,1,1,4,8,1
n67,0,0,10,7,6,5,3,0,10,2,0,6,1,10,4,4,10,6,8,0,1,4,7,5,1,7,10,4,0,0,0,0,9,8,8,0,0,10,10,2,6,8,1,1,4,6,3,7,10,3,0,2,3,0,7,6,10,2,0,0,9,2,0,7,0,1,1,4,8,1
n78,0,6,9,3,6,5,3,10,10,2,8,0,1,10,7,3,4,6,2,3,2,6,7,5,1,7,0,4,3,2,8,8,7,8,8,1,0,10,9,2,6,10,1,1,8,6,3,7,10,3,0,7,0,1,0,0,0,2,6,9,9,2,0,5,10,8,1,4,7,1
n77,0,6,9,3,6,5,3,10,10,2,8,0,1,10,0,3,4,6,2,3,10,6,7,5,1,7,0,4,3,2,8,8,7,8,8,1,5,10,9,2,6,1,1,1,8,6,3,7,10,3,0,7,0,1,5,1,0,2,6,9,9,2,0,5,10,8,1,4,7,1
n80,0,6,9,0,6,5,3,10,10,2,8,9,1,10,0,3,4,6,2,3,0,6,7,5,1,7,7,4,0,2,8,8,0,8,8,1,7,10,0,2,6,0,1,1,8,6,3,7,10,3,2,7,0,1,9,0,0,2,6,9,9,2,6,5,0,8,1,4,7,1
n79,4,6,9,5,6,5,3,10,10,2,8,0,1,10,0,3,4,6,2,3,6,6,7,5,1,7,7,4,10,2,8,8,6,8,8,1,7,10,0,2,6,0,1,1,8,6,3,7,10,3,0,7,0,1,9,0,0,2,6,9,9,2,0,5,0,8,1,4,7,1
n84,0,6,10,5,6,5,3,10,10,2,0,8,1,10,0,3,4,6,2,3,0,6,7,5,1,7,1,4,7,2,3,3,1,8,8,0,4,10,0,2,6,5,1,1,8,6,3,7,10,3,3,7,0,1,1,0,0,2,8,9,9,2,0,5,0,8,1,4,9,1
n83,0,6,10,5,6,5,3,10,10,2,5,8,1,10,0,3,4,6,2,3,2,6,7,5,1,7,1,4,7,2,3,3,1,8,8,0,4,10,0,2,6,5,1,1,8,6,3,7,10,3,3,7,7,1,1,0,0,2,8,9,9,2,0,5,8,8,1,4,0,1
n86,0,6,8,5,6,5,3,10,10,2,0,8,1,10,2,3,4,6,2,3,0,6,7,5,1,7,1,4,7,2,0,0,1,8,8,4,10,10,0,2,6,5,1,1,8,6,3,7,10,3,8,7,6,1,0,0,0,2,8,9,9,2,5,5,0,8,1,4,4,1
n85,0,6,0,5,6,5,3,10,10,2,5,8,1,10,2,3,4,6,2,3,0,6,7,5,1,7,1,4,7,2,0,2,0,8,8,10,10,10,0,2,6,5,1,1,8,6,3,7,10,3,8,7,6,1,0,0,0,2,8,9,9,2,5,5,0,8,1,4,4,1
n92,0,6,0,0,6,5,3,10,10,2,4,0,1,10,3,3,4,6,2,3,7,9,7,5,1,7,10,4,0,2,9,0,0,8,8,5,0,10,0,2,6,0,1,1,8,6,3,7,10,3,0,1,2,1,9,0,0,2,2,9,9,2,8,5,6,8,1,4,3,1
n91,0,6,0,6,6,5,3,10,10,2,4,0,1,10,3,3,4,6,2,3,8,0,7,5,1,7,0,4,0,2,9,0,0,8,8,5,2,10,0,2,6,0,1,1,8,6,3,7,10,3,0,1,2,1,0,0,0,2,0,9,9,2,8,5,6,8,1,4,3,1
n94,3,6,0,0,6,5,3,10,10,2,4,10,1,10,0,3,4,6,2,3,0,0,7,5,1,7,9,4,3,2,9,0,0,8,8,5,1,10,5,2,6,0,1,1,8,6,3,7,10,3,0,1,2,1,0,7,0,2,0,9,9,2,0,5,6,8,1,4,3,1
n93,9,6,0,8,6,5,3,10,10,2,4,10,1,10,0,3,4,6,2,3,0,0,7,5,1,7,0,4,3,2,9,0,3,8,8,5,0,10,0,2,6,0,1,1,8,6,3,7,10,3,0,1,2,1,0,7,0,2,0,9,9,2,1,5,6,8,1,4,3,1
n98,10,6,0,0,6,5,3,10,10,2,4,0,1,10,0,0,4,6,2,3,2,0,7,5,1,7,3,4,7,2,0,5,0,8,8,5,0,10,0,2,6,9,1,1,8,6,3,7,10,3,0,1,2,1,2,0,0,2,0,9,9,2,0,5,6,8,1,4,0,1
n97,10,6,0,0,6,5,3,10,10,2,4,0,1,10,0,0,4,6,2,3,0,0,7,5,1,7,3,4,0,2,0,5,0,8,8,5,0,10,0,2,6,9,1,1,8,6,3,7,10,3,0,1,0,1,2,0,6,2,0,9,9,2,0,5,6,8,1,4,0,1
n100,0,6,0,0,6,5,3,10,10,2,4,0,1,10,9,0,4,6,2,3,0,0,7,5,1,7,3,4,0,2,9,5,0,8,8,5,6,10,3,2,6,9,1,1,8,6,3,7,10,3,5,1,0,1,0,9,0,2,6,9,9,2,9,5,6,8,1,4,0,1
n99,0,6,0,0,6,5,3,10,10,2,4,6,1,10,0,0,4,6,2,3,0,0,7,5,1,7,3,4,0,2,9,5,0,8,8,5,6,10,3,2,6,9,1,1,8,6,3,7,10,3,0,1,0,1,0,9,0,2,6,9,9,2,0,5,6,8,1,4,0,1
n108,0,0,9,5,6,5,3,0,10,2,0,6,1,10,0,3,4,6,8,3,7,0,7,5,1,7,0,4,9,0,0,2,7,8,8,6,7,10,0,2,6,0,1,1,10,6,3,7,10,3,7,8,0,1,7,5,0,2,0,9,9,2,2,8,0,8,1,4,0,1
n107,0,0,9,5,6,5,3,0,10,2,3,6,1,10,0,3,4,6,8,3,7,0,7,5,1,7,0,4,9,0,0,2,0,8,8,6,7,10,0,2,6,0,1,1,10,6,3,7,10,3,7,8,0,1,7,5,0,2,0,9,9,2,2,8,0,8,1,4,0,1
n110,4,0,9,5,6,5,3,10,10,2,0,6,1,10,1,3,4,6,8,3,7,7,7,5,1,7,0,4,9,0,0,2,10,8,8,6,7,10,0,2,6,0,1,1,10,6,3,7,10,3,0,0,9,1,7,5,5,2,0,9,9,2,2,0,10,8,1,4,0,1
n109,4,0,9,5,6,5,3,10,10,2,0,6,1,10,1,3,4,6,8,3,7,7,7,5,1,7,0,4,9,10,0,2,1,8,8,6,7,10,8,2,6,0,1,1,10,6,3,7,10,3,0,0,3,1,7,5,0,2,0,9,9,2,2,0,10,8,1,4,0,1
n114,7,9,9,5,6,5,3,0,10,2,0,6,1,10,2,3,4,6,8,3,7,0,7,5,1,7,0,4,9,0,7,2,0,8,8,0,1,10,3,2,6,3,1,1,0,6,3,7,10,3,0,0,0,1,7,5,0,2,1,9,9,2,2,6,2,8,1,4,3,1
n113,7,0,9,5,6,5,3,0,10,2,0,6,1,10,2,3,4,6,8,3,7,0,7,5,1,7,3,4,9,0,7,2,6,8,8,6,0,10,3,2,6,3,1,1,0,6,3,7,10,3,0,0,2,1,7,5,0,2,1,9,9,2,2,6,2,8,1,4,0,1
n116,7,3,9,5,6,5,3,2,10,2,0,6,1,10,0,3,4,6,8,3,7,0,7,5,1,7,0,4,9,0,0,2,0,8,8,0,0,10,3,2,6,6,1,1,0,6,3,7,10,3,4,0,0,1,7,5,0,2,0,9,9,2,2,6,5,8,1,4,0,1
n115,7,3,9,5,6,5,3,4,10,2,1,6,1,10,0,3,4,6,8,3,7,0,7,5,1,7,0,4,9,0,5,2,0,8,8,0,0,10,3,2,6,0,1,1,0,6,3,7,10,3,4,7,0,1,7,5,0,2,0,9,9,2,2,6,0,8,1,4,0,1
n122,10,7,9,5,6,5,3,6,10,2,2,6,1,10,0,0,4,6,8,3,7,0,7,5,1,7,6,4,5,0,6,2,0,8,8,0,5,10,7,2,6,0,1,1,3,6,3,7,10,3,6,5,0,1,7,0,4,2,8,9,9,2,4,0,0,8,1,4,3,1
n121,10,7,9,5,6,5,3,6,10,2,2,6,1,10,0,7,4,6,8,3,7,0,7,5,1,7,6,4,5,7,6,2,0,8,8,4,5,10,7,2,6,0,1,1,0,6,3,7,10,3,6,5,0,1,7,0,4,2,8,9,9,2,4,0,0,8,1,4,3,1
n124,10,7,9,5,6,5,3,0,10,2,2,6,1,10,9,10,4,6,8,3,7,2,7,5,1,7,6,4,5,3,6,2,0,8,8,0,5,10,0,2,6,0,1,1,0,6,3,7,10,3,6,5,0,1,7,0,8,2,8,9,9,2,4,0,2,8,1,4,3,1
n123,10,7,9,5,6,5,3,0,10,2,2,6,1,10,9,0,4,6,8,3,7,0,7,5,1,7,6,4,5,3,6,2,3,8,8,0,5,10,0,2,6,1,1,1,0,6,3,7,10,3,6,5,0,1,7,0,8,2,8,9,9,2,4,0,0,8,1,4,3,1
n128,1,10,9,0,6,5,3,3,10,2,0,6,1,10,7,8,4,6,8,3,7,0,7,5,1,7,6,4,4,0,0,2,0,8,8,8,5,10,0,2,6,0,1,1,0,6,3,7,10,3,6,5,9,1,7,0,0,2,6,9,9,2,4,3,7,8,1,4,3,1
n127,0,10,9,0,6,5,3,0,10,2,0,6,1,10,7,8,4,6,8,3,7,0,7,5,1,7,6,4,4,9,0,2,0,8,8,8,5,10,4,2,6,0,1,1,0,6,3,7,10,3,6,5,9,1,7,4,0,2,6,9,9,2,4,0,8,8,1,4,3,1
n130,1,10,9,0,6,5,3,3,10,2,0,6,1,10,7,7,4,6,8,3,7,0,7,5,1,7,6,4,0,0,6,2,0,8,8,0,5,10,7,2,6,0,1,1,0,6,3,7,10,3,6,5,0,1,7,4,6,2,6,9,9,2,4,0,0,8,1,4,3,1
n129,1,10,9,0,6,5,3,3,10,2,0,6,1,10,7,0,4,6,8,3,7,0,7,5,1,7,6,4,0,0,6,2,0,8,8,0,5,10,7,2,6,0,1,1,0,6,3,7,10,3,6,5,0,1,7,4,6,2,6,9,9,2,4,0,0,8,1,4,3,1
n142,1,8,2,0,6,5,3,7,10,0,8,0,1,10,9,8,8,6,2,8,6,1,1,5,0,7,8,4,7,0,0,1,0,8,5,0,2,10,2,5,8,0,1,0,10,9,3,7,10,3,6,2,4,1,0,8,0,6,0,0,9,2,8,0,0,9,1,4,7,1
n141,1,8,2,10,6,5,3,7,10,0,8,0,1,10,9,0,0,6,2,8,6,1,0,5,0,7,8,4,7,0,0,1,3,8,5,0,6,10,2,5,8,9,1,0,0,9,3,7,10,3,6,2,4,1,0,8,2,6,0,0,9,2,8,0,0,9,1,4,7,1
n144,0,8,2,0,6,5,3,7,10,10,8,0,1,10,9,0,0,6,9,8,6,1,0,5,2,7,8,4,7,0,0,1,3,8,5,0,0,10,2,5,8,0,1,5,0,9,3,7,10,3,6,2,4,1,0,8,7,6,9,0,9,2,8,4,0,9,1,4,7,1
n143,0,8,2,0,6,5,3,7,10,10,8,1,1,10,9,0,0,6,9,8,6,1,0,5,0,7,8,4,7,0,0,1,0,8,5,0,0,10,2,5,8,0,1,0,0,9,3,7,10,3,6,2,4,1,7,8,6,6,0,0,9,2,8,0,0,9,1,4,7,1
n148,0,8,2,0,6,5,3,7,10,6,8,2,1,10,9,0,9,6,0,8,6,1,1,5,9,7,8,4,7,0,5,1,10,8,5,4,6,10,2,5,8,8,1,0,0,9,3,7,10,3,6,2,4,1,1,8,0,6,0,7,9,2,0,9,6,9,1,4,8,1
n147,0,8,2,0,6,5,3,7,10,6,8,2,1,10,9,0,0,6,4,8,6,1,0,5,9,7,8,4,7,10,5,1,10,8,5,4,0,10,2,5,8,8,1,0,0,9,3,7,10,3,6,2,4,1,1,8,0,6,0,5,9,2,2,9,6,9,1,4,8,1
n150,6,8,2,0,6,5,3,7,10,6,8,2,1,10,9,3,0,6,2,8,6,1,0,5,9,7,8,4,7,0,5,1,0,8,5,4,0,10,2,5,8,8,1,0,0,9,3,7,10,3,6,2,4,1,1,8,1,6,0,0,9,2,2,9,6,9,1,4,0,1
n149,0,8,2,0,6,5,3,7,10,6,8,2,1,10,9,3,0,6,2,8,6,1,0,5,9,7,8,4,7,0,5,1,0,8,5,4,0,10,2,5,8,8,1,0,0,9,3,7,10,3,6,2,4,1,1,8,0,6,4,0,9,2,8,9,6,9,1,4,0,1
n156,4,9,0,3,6,5,3,7,10,9,4,0,1,10,9,7,6,6,8,8,6,1,0,5,0,7,8,4,0,4,2,1,0,8,5,0,6,10,2,5,8,0,1,0,0,9,3,7,10,3,0,2,4,1,7,8,7,6,4,3,9,2,2,0,0,9,1,4,0,1
n155,4,0,3,0,6,5,3,7,10,9,4,0,1,10,9,7,6,6,8,8,6,1,0,5,1,7,8,4,0,4,0,1,0,8,5,0,6,10,2,5,8,0,1,2,0,9,3,7,10,3,0,2,4,1,7,8,7,6,4,3,9,2,2,0,0,9,1,4,0,1
n158,4,0,0,6,6,5,3,7,10,9,4,0,1,10,9,7,3,6,8,8,6,1,7,5,0,7,8,4,2,4,2,1,0,8,5,7,6,10,2,5,8,5,1,0,0,9,3,7,10,3,0,2,4,1,7,8,7,6,0,3,9,2,0,0,6,9,1,4,1,1
n157,4,0,0,6,6,5,3,7,10,9,4,0,1,10,9,7,3,6,8,8,6,1,7,5,0,7,8,4,2,4,2,1,0,8,5,7,6,10,2,5,8,5,1,0,7,9,3,7,10,3,0,2,4,1,7,8,7,6,0,3,9,2,0,6,6,9,1,4,0,1
n162,4,8,0,0,6,5,3,7,10,0,0,0,1,10,9,7,4,6,5,8,6,1,0,5,0,7,8,4,0,0,3,1,4,8,5,1,6,10,2,5,8,0,1,0,0,9,3,7,10,3,1,2,4,1,7,8,4,6,7,0,9,2,8,0,10,9,1,4,10,1
n161,4,8,0,6,6,5,3,7,10,0,0,0,1,10,9,7,4,6,5,8,6,1,0,5,0,7,8,4,0,8,3,1,4,8,5,1,6,10,2,5,8,0,1,0,0,9,3,7,10,3,1,2,4,1,7,8,4,6,7,9,9,2,8,0,10,9,1,4,10,1
n164,4,8,8,0,6,5,3,7,10,0,0,0,1,10,9,7,0,6,5,8,6,1,0,5,2,7,8,4,0,0,0,1,4,8,5,0,6,10,2,5,8,0,1,0,0,9,3,7,10,3,1,2,4,1,7,8,0,6,7,0,9,2,8,0,0,9,1,4,10,1
n163,4,8,8,1,6,5,3,7,10,2,0,0,1,10,9,7,0,6,5,8,6,1,0,5,2,7,8,4,0,0,0,1,4,8,5,0,6,10,2,5,8,7,1,0,0,9,3,7,10,3,1,2,4,1,7,8,0,6,7,4,9,2,8,0,0,9,1,4,10,1
n172,4,7,0,1,6,5,3,7,10,2,2,0,7,10,9,4,0,6,0,8,1,1,9,5,6,7,8,4,0,7,2,1,2,8,5,0,10,10,2,7,8,0,1,0,9,9,3,7,10,3,10,2,4,0,0,8,8,6,0,5,9,2,0,9,6,4,1,4,7,1
n171,4,7,0,1,6,5,3,7,10,2,2,0,7,10,9,4,7,6,0,8,1,1,9,5,6,7,8,4,0,7,2,1,2,8,5,0,10,10,2,7,8,1,1,6,9,9,3,7,10,3,10,2,4,0,0,8,8,6,5,5,9,2,8,9,6,4,1,4,7,1
n174,4,7,0,1,6,5,3,7,10,0,2,8,7,10,9,4,0,6,0,8,1,1,9,5,6,7,8,4,0,7,2,1,2,8,5,0,0,10,2,0,8,0,1,0,0,9,3,7,10,3,10,2,4,0,0,8,8,6,2,5,9,2,9,9,6,4,1,4,7,1
n173,4,7,0,1,6,5,3,7,10,0,2,0,7,10,9,4,0,6,0,8,1,1,9,5,6,7,8,4,0,7,2,1,2,8,5,0,0,10,2,0,8,0,1,0,0,9,3,7,10,3,10,2,4,10,0,8,8,6,2,5,9,2,9,9,6,4,1,4,7,1
n178,4,7,2,9,6,5,3,7,10,2,2,0,7,10,9,4,0,6,0,8,1,1,9,5,6,7,8,4,0,7,2,1,2,8,5,6,5,10,2,0,8,0,1,0,10,9,3,7,10,3,10,2,4,4,0,8,0,6,0,5,9,2,0,9,6,4,1,4,7,1
n177,4,7,0,0,6,5,3,7,10,9,2,0,7,10,9,4,0,6,0,8,1,1,9,5,6,7,8,4,0,7,2,1,2,8,5,0,5,10,2,0,8,0,1,0,0,9,3,7,10,3,10,2,4,0,0,8,0,6,0,5,9,2,0,9,6,4,1,4,7,1
n180,4,7,0,5,6,5,3,7,10,10,2,2,7,10,9,4,5,6,0,8,1,1,9,5,6,7,8,4,0,7,2,1,2,8,5,0,7,10,2,0,8,0,1,0,0,9,3,7,10,3,10,2,4,7,8,8,0,6,0,5,9,2,9,9,6,4,1,4,7,1
n179,4,7,7,0,6,5,3,7,10,10,2,0,7,10,9,4,0,6,0,8,1,1,9,5,6,7,8,4,0,7,2,1,2,8,5,0,7,10,2,0,8,0,1,0,0,9,3,7,10,3,10,2,4,7,0,8,0,6,0,5,9,2,0,9,6,4,1,4,7,1
n186,0,7,0,10,6,5,3,7,10,10,0,0,7,10,9,4,0,6,0,8,0,1,9,5,6,7,8,4,5,7,2,1,0,8,5,7,0,10,2,0,8,5,1,0,0,9,3,7,10,3,0,2,4,9,3,8,4,6,0,5,9,2,8,0,4,4,1,4,9,1
n185,0,7,0,10,6,5,3,7,10,10,0,0,7,10,9,4,0,6,0,8,0,1,9,5,6,7,8,4,5,7,2,1,0,8,5,0,0,10,2,0,8,5,1,0,10,9,3,7,10,3,0,2,4,9,3,8,4,6,0,5,9,2,8,5,4,4,1,4,9,1
n188,0,7,0,10,6,5,3,7,10,10,2,0,7,10,9,4,0,6,0,8,0,1,9,5,6,7,8,4,5,7,2,1,3,8,5,0,0,10,2,6,8,5,1,0,4,9,3,7,10,3,0,2,4,9,7,8,4,6,10,5,9,2,8,0,4,4,1,4,9,1
n187,0,7,7,10,6,5,3,7,10,10,2,0,7,10,9,4,0,6,0,8,0,1,9,5,6,7,8,4,5,7,2,1,3,8,5,4,0,10,2,0,8,5,1,0,4,9,3,7,10,3,0,2,4,9,7,8,4,6,10,5,9,2,8,0,4,4,1,4,9,1
n192,7,7,9,0,6,5,3,7,10,3,0,0,7,10,9,4,0,6,6,8,10,1,9,5,6,7,8,4,7,7,2,1,7,8,5,0,7,10,2,4,8,5,1,0,7,9,3,7,10,3,0,2,4,9,0,8,0,6,3,5,9,2,3,3,4,4,1,4,9,1
n191,7,7,9,0,6,5,3,7,10,0,0,0,7,10,9,4,0,6,6,8,10,1,9,5,6,7,8,4,7,7,2,1,7,8,5,0,0,10,2,4,8,5,1,9,7,9,3,7,10,3,0,2,4,9,0,8,10,6,3,5,9,2,3,3,4,4,1,4,9,1
