cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
n141,5,1,1,2,4,8,5,6,8,2,4,4,10,3,8,6,7,5,4,1,8,0,8,4,10,8,6,5,6,2
n144,5,1,10,2,4,8,5,6,8,2,4,4,10,3,8,6,7,5,0,1,8,0,8,4,10,0,2,5,6,2
n143,5,1,0,2,4,8,5,6,8,2,4,4,10,3,8,6,7,5,0,1,8,0,8,4,10,0,0,5,6,2
n148,5,1,0,2,4,8,5,6,8,2,4,4,10,3,2,6,0,0,5,1,8,2,8,4,10,6,3,5,6,2
n147,5,1,0,2,4,8,5,6,8,2,4,4,10,3,2,6,0,0,5,1,8,2,8,4,10,0,0,5,6,2
n150,5,1,8,2,4,8,5,6,8,2,4,4,10,3,2,6,0,4,5,1,8,0,8,4,10,0,0,5,6,2
n149,5,1,0,2,4,8,5,6,8,2,4,4,10,3,2,6,0,4,5,1,8,0,8,4,10,9,0,5,6,2
n156,5,1,0,2,4,8,5,6,0,2,4,4,10,3,2,6,7,0,0,0,7,7,8,4,10,0,2,5,6,2
n155,5,1,0,2,4,8,5,6,0,2,4,4,10,3,2,6,7,0,1,0,7,7,8,4,10,0,2,5,6,2
n158,5,1,8,2,4,8,5,6,0,2,4,4,10,3,2,6,7,10,0,0,7,7,8,4,10,0,2,5,6,2
n157,5,1,0,2,4,8,5,6,0,2,4,4,10,3,2,6,7,10,0,2,7,7,8,4,10,0,2,5,6,2
n162,5,1,8,2,4,8,5,6,0,2,4,4,10,3,2,6,7,0,0,0,7,7,8,4,10,0,2,5,6,2
n161,5,1,0,2,4,8,5,6,0,2,4,4,10,3,2,6,7,0,1,0,7,7,8,4,10,0,2,5,6,2
n164,5,1,10,2,4,8,5,6,0,2,4,4,10,3,2,6,7,0,0,0,7,7,8,4,10,0,2,5,6,2
n163,5,1,10,2,4,8,5,6,0,2,4,4,10,3,2,6,7,0,0,9,7,7,8,4,10,0,2,5,6,2
n172,5,1,8,2,0,1,5,3,0,2,4,4,10,3,1,0,3,0,2,4,0,1,8,4,9,4,0,5,0,9
n171,5,1,8,2,0,1,5,3,0,2,4,4,10,3,1,9,3,0,2,4,0,0,8,4,9,0,0,5,5,9
n174,5,1,0,2,10,1,5,0,0,2,4,4,10,3,1,9,3,0,2,4,1,0,8,4,8,0,0,5,0,9
n173,5,1,0,2,10,1,5,4,0,2,4,4,10,3,1,9,3,0,2,4,1,0,8,4,0,0,0,5,0,9
n178,5,1,0,2,6,1,5,0,10,2,4,4,10,3,1,0,3,0,2,4,0,7,8,4,0,7,0,5,0,9
n177,5,1,0,2,6,1,5,6,0,2,4,4,10,3,1,0,3,0,2,4,9,7,8,4,0,0,0,5,0,9
n180,5,1,0,2,6,1,5,0,0,2,4,4,10,3,1,4,3,1,2,4,8,0,8,4,1,0,0,5,1,9
n179,5,1,0,2,6,1,5,0,0,2,4,4,10,3,1,0,3,0,2,4,0,0,8,4,1,0,0,5,0,9
n186,5,1,0,2,8,4,5,0,0,2,4,4,10,3,0,9,0,1,2,4,7,0,8,4,0,0,0,5,6,9
n185,5,1,1,2,8,4,5,0,0,2,4,4,10,3,0,9,0,1,2,4,7,0,8,4,0,0,0,5,6,9
n188,5,1,0,2,0,4,5,0,0,2,4,4,10,3,6,9,0,1,2,4,7,0,8,4,0,0,0,5,0,9
n187,5,1,4,2,0,4,5,5,0,2,4,4,10,3,0,9,0,1,2,4,7,8,8,4,0,0,0,5,0,9
n192,5,1,5,2,7,4,5,2,6,2,4,4,10,3,0,9,0,1,2,4,0,0,8,4,1,5,1,5,3,9
n191,5,1,6,2,7,4,5,2,0,2,4,4,10,3,0,9,0,1,2,4,0,0,8,4,0,5,1,5,3,9
n194,5,1,0,2,7,4,5,2,0,2,4,4,10,3,0,9,0,1,2,4,0,0,8,4,0,0,1,5,0,9
n193,5,1,0,2,7,4,5,2,0,2,4,4,10,3,0,9,0,1,2,4,2,0,8,4,0,0,1,5,0,9
n204,5,1,10,2,3,7,5,7,0,8,4,4,9,3,0,6,2,9,4,8,0,9,0,4,8,0,0,0,6,0
n203,5,1,10,2,3,7,5,7,0,8,4,4,9,3,0,6,2,9,4,8,0,9,0,4,8,0,0,0,0,9
n206,5,1,10,2,3,7,5,7,8,8,4,4,9,3,0,6,2,0,4,8,0,9,0,4,8,0,8,0,6,0
n205,5,1,10,2,3,7,5,7,0,8,4,4,9,3,0,6,2,9,4,8,1,9,0,4,8,0,0,0,6,4
n210,5,1,10,2,3,7,5,7,0,8,4,4,9,3,2,6,6,0,4,8,0,9,0,4,8,5,3,0,0,8
n209,5,1,10,2,3,7,5,7,0,8,4,4,9,3,2,6,6,0,4,8,0,9,0,4,8,5,0,0,0,0
n212,5,1,10,2,3,7,5,7,0,8,4,4,9,3,0,6,0,0,4,8,0,9,0,4,8,5,0,0,0,0
n211,5,1,10,2,3,7,5,7,8,8,4,4,9,3,7,6,2,0,4,8,0,9,3,4,8,5,0,0,0,0
n218,5,1,10,2,3,7,5,7,0,8,4,4,9,3,0,6,0,5,4,8,6,9,7,4,8,10,0,0,0,0
n217,5,1,10,2,3,7,5,7,0,8,4,4,9,3,0,6,0,0,4,8,6,9,7,4,8,10,7,0,9,2
n220,5,1,10,2,3,7,5,7,0,8,4,4,9,3,3,6,0,0,4,8,6,9,7,4,8,10,0,0,0,3
n219,5,1,10,2,3,7,5,7,0,8,4,4,9,3,0,6,0,6,4,8,6,9,7,4,8,10,9,0,0,3
n224,5,1,10,2,3,7,5,7,10,8,4,4,9,3,0,6,0,7,4,8,6,9,7,4,8,0,0,7,3,0
n223,5,1,10,2,3,7,5,7,10,8,4,4,9,3,0,6,9,7,4,8,6,9,7,4,8,8,0,7,7,0
n226,5,1,10,2,3,7,5,7,3,8,4,4,9,3,0,6,4,0,4,8,6,9,7,4,8,0,3,7,0,2
n225,5,1,10,2,3,7,5,7,0,8,4,4,9,3,9,6,6,0,4,8,6,9,7,4,8,0,3,7,0,2
n234,5,1,10,2,2,7,5,0,1,8,4,4,0,3,0,7,0,10,4,5,5,9,3,4,0,9,0,0,10,0
n233,5,1,10,2,2,7,5,9,1,8,4,4,0,3,0,7,0,10,4,5,5,9,3,4,0,9,0,0,10,8
n236,5,1,10,2,2,7,5,7,1,8,4,4,0,3,0,7,0,10,4,5,5,9,3,4,0,0,0,1,6,0
n235,5,1,10,2,2,7,5,7,1,8,4,4,10,3,0,7,0,10,4,5,5,9,3,4,0,1,0,0,0,0
n240,5,1,10,2,2,7,5,0,1,8,4,4,9,3,0,7,0,10,4,5,5,9,1,4,5,6,0,0,1,0
n239,5,1,10,2,2,7,5,0,1,8,4,4,9,3,0,7,0,10,4,5,5,9,1,4,3,6,0,0,0,0
n242,5,1,10,2,2,7,5,10,1,8,4,4,9,3,0,7,0,10,4,5,5,9,1,4,0,6,0,2,0,0
n241,5,1,10,2,2,7,5,0,1,8,4,4,9,3,6,7,0,10,4,5,5,9,1,4,0,6,5,0,0,0
n248,5,1,10,2,2,7,5,4,1,8,4,4,8,3,0,7,8,10,4,5,5,9,0,4,0,9,8,9,4,0
n247,5,1,10,2,2,7,5,4,1,8,4,4,8,3,7,7,8,10,4,5,5,9,2,4,3,9,8,0,4,4
n250,5,1,10,2,2,7,5,0,1,8,4,4,8,3,0,7,0,10,4,5,5,9,8,4,0,9,3,0,4,0
n249,5,1,10,2,2,7,5,0,1,8,4,4,8,3,0,7,0,10,4,5,5,9,0,4,0,9,3,0,4,0
n254,5,1,10,2,2,7,5,5,1,8,4,4,8,3,3,7,0,10,4,5,5,9,3,4,8,0,0,10,0,0
n253,5,1,10,2,2,7,5,5,1,8,4,4,8,3,1,7,0,10,4,5,5,9,0,4,8,0,0,10,0,10
n256,5,1,10,2,2,7,5,5,1,8,4,4,8,3,0,7,4,10,4,5,5,9,0,4,0,8,7,10,0,0
n255,5,1,10,2,2,7,5,5,1,8,4,4,8,3,0,7,4,10,4,5,5,9,0,4,0,8,7,10,3,0
n270,5,1,0,1,9,9,2,7,1,7,2,4,3,10,4,10,10,5,2,10,9,1,10,4,3,0,6,10,4,8
n269,5,1,0,1,9,9,2,7,1,7,2,4,3,10,4,10,10,5,2,10,9,1,10,4,3,0,6,10,4,8
n272,5,1,0,1,9,9,2,7,1,7,2,4,3,10,4,10,0,5,2,10,9,1,10,4,3,0,6,10,4,0
n271,5,1,0,1,9,9,2,7,1,7,2,4,3,10,4,10,0,5,2,10,9,1,10,4,3,1,6,10,4,0
n276,5,1,0,1,0,9,2,7,1,7,2,4,6,10,4,10,2,5,2,10,9,1,10,4,3,10,6,10,4,1
n275,5,1,0,1,10,9,2,7,1,7,2,4,6,10,4,10,2,5,2,10,9,1,10,4,3,10,6,10,4,0
n278,5,1,0,1,0,9,2,7,1,7,2,4,6,10,4,10,2,5,2,10,9,1,10,4,3,10,6,10,4,0
n277,5,1,6,1,0,9,2,7,1,7,2,4,6,10,4,10,2,5,2,10,9,1,10,4,3,10,6,10,4,9
n284,5,1,4,0,7,9,2,7,3,7,2,4,0,10,4,10,7,5,2,10,9,1,10,4,3,9,6,10,4,0
n283,5,1,0,0,7,9,2,7,3,7,2,4,0,10,4,10,7,5,2,10,9,1,10,4,3,1,6,10,4,0
n286,5,1,0,3,7,9,2,7,3,7,2,4,0,10,4,10,7,5,2,10,9,1,10,4,3,0,6,10,4,9
n285,5,1,0,3,0,9,2,7,3,7,2,4,5,10,4,10,7,5,2,10,9,1,10,4,3,0,6,10,4,9
n290,5,1,9,6,5,9,2,7,0,7,2,4,0,10,4,10,7,5,2,10,9,1,10,4,3,0,6,10,4,0
n289,5,1,9,6,5,9,2,7,0,7,2,4,0,10,4,10,7,5,2,10,9,1,10,4,3,0,6,10,4,0
n292,5,1,0,0,5,9,2,7,0,7,2,4,0,10,4,10,7,5,2,10,9,1,10,4,3,0,6,10,4,0
n291,5,1,0,0,5,9,2,7,3,7,2,4,0,10,4,10,7,5,2,10,9,1,10,4,3,0,6,10,4,5
n300,5,1,0,3,3,9,2,7,3,7,2,4,0,7,4,10,5,7,2,10,9,0,10,4,3,0,3,10,9,7
n299,5,1,0,0,3,9,2,7,3,7,2,4,0,7,4,10,5,7,2,10,9,6,10,4,3,0,3,10,9,7
n302,5,1,0,0,0,9,2,7,3,7,2,4,10,4,4,10,5,7,2,10,9,0,10,4,4,0,3,10,9,7
n301,5,1,7,0,0,9,2,7,3,7,2,4,0,0,4,10,5,7,2,10,9,0,10,4,0,0,3,10,9,7
n306,5,1,0,0,0,9,2,7,3,7,2,4,0,3,4,10,5,7,2,10,9,0,10,4,10,0,3,10,9,1
n305,5,1,0,0,0,9,2,7,3,7,2,4,2,3,4,10,5,7,2,10,9,0,10,4,0,8,3,10,9,1
n308,5,1,0,1,0,9,2,7,3,7,2,4,0,3,4,10,5,7,2,10,9,0,10,4,0,0,3,10,9,0
n307,5,1,9,0,0,9,2,7,3,7,2,4,3,3,4,10,5,7,2,10,9,0,10,4,4,0,3,10,9,0
n314,5,1,0,9,0,9,2,7,3,7,2,4,0,4,4,10,5,0,2,10,9,0,10,4,0,0,3,10,0,0
n313,5,1,0,9,8,9,2,7,3,7,2,4,0,4,4,10,5,3,2,10,9,0,10,4,0,0,3,10,0,0
n316,5,1,0,9,0,9,2,7,3,7,2,4,0,4,4,10,5,0,2,10,9,0,10,4,0,0,3,10,9,0
n315,5,1,9,9,0,9,2,7,3,7,2,4,0,4,4,10,5,0,2,10,9,0,10,4,0,0,3,10,9,0
n320,5,1,7,9,7,9,2,7,3,7,2,4,0,0,4,10,5,0,2,10,9,0,10,4,0,0,3,10,8,3
n319,5,1,7,9,7,9,2,7,3,7,2,4,0,0,4,10,5,0,2,10,9,0,10,4,9,0,3,10,8,3
n322,5,1,7,9,0,9,2,7,3,7,2,4,0,0,4,10,5,0,2,10,9,0,10,4,0,7,3,10,3,0
n321,5,1,7,9,0,9,2,7,3,7,2,4,0,0,4,10,5,0,2,10,9,4,10,4,0,0,3,10,3,0
n332,5,1,0,0,2,9,2,0,3,10,2,4,8,6,2,10,1,6,2,10,9,0,10,4,10,10,9,0,0,4
n331,5,1,0,0,2,9,2,0,3,10,2,4,8,6,2,10,1,6,2,10,9,5,10,4,10,10,9,0,0,4
n334,5,1,0,0,2,9,2,0,3,10,2,4,8,6,2,10,1,6,2,10,9,0,10,4,0,0,0,2,0,4
n333,5,1,4,0,2,9,2,0,3,10,2,4,8,6,2,10,1,6,2,10,9,3,10,4,0,0,0,0,0,4
n338,5,1,6,0,2,9,2,0,3,10,2,4,8,6,1,10,1,6,2,10,9,3,10,4,0,0,7,0,0,4
n337,5,1,6,0,2,9,2,0,3,10,2,4,8,6,1,10,1,6,2,10,9,3,10,4,0,0,7,0,0,4
n340,5,1,4,0,2,9,2,2,3,10,2,4,8,6,1,10,1,6,2,10,9,3,10,4,0,2,7,0,0,4
n339,5,1,4,0,2,9,2,0,3,10,2,4,8,6,1,10,1,6,2,10,9,3,10,4,0,2,7,0,6,4
n346,5,1,0,0,2,9,2,7,3,10,2,4,6,6,0,10,1,0,2,10,9,9,10,4,0,0,0,9,7,4
n345,5,1,0,0,2,9,2,7,3,10,2,4,6,6,0,10,1,0,2,10,9,9,10,4,0,0,0,9,7,4
n348,5,1,0,1,2,9,2,7,3,10,2,4,6,6,1,10,1,0,2,10,9,0,10,4,0,0,0,9,7,4
n347,5,1,0,1,2,9,2,7,3,10,2,4,6,6,0,10,1,0,2,10,9,0,10,4,0,0,0,9,7,4
n352,5,1,3,6,2,9,2,7,3,10,2,4,10,6,0,10,1,10,2,10,9,7,10,4,0,0,0,10,7,4
n351,5,1,3,6,2,9,2,7,3,10,2,4,10,6,0,10,1,9,2,10,9,0,10,4,6,0,0,10,7,4
n354,5,1,0,0,2,9,2,7,3,10,2,4,10,6,0,10,1,0,2,10,9,0,10,4,0,0,6,0,7,4
n353,5,1,0,0,2,9,2,7,3,10,2,4,10,6,0,10,1,0,2,10,9,0,10,4,0,0,6,0,7,4
n362,5,1,8,0,0,9,2,3,1,10,2,4,1,6,0,10,4,0,2,10,9,8,10,4,0,4,3,3,7,2
n361,5,1,8,0,0,9,2,3,1,10,2,4,1,6,0,10,4,2,2,10,9,8,10,4,0,4,3,3,7,2
n364,5,1,8,9,0,9,2,0,1,10,2,4,1,6,0,10,4,10,2,10,9,8,10,4,5,4,0,3,7,2
n363,5,1,8,0,0,9,2,0,1,10,2,4,1,6,0,10,4,0,2,10,9,8,10,4,0,4,0,3,7,2
n368,5,1,8,0,9,9,2,0,2,10,2,4,7,6,0,10,4,0,2,10,9,10,10,4,0,1,2,3,7,0
n367,5,1,8,0,9,9,2,0,2,10,2,4,7,6,0,10,4,0,2,10,9,0,10,4,0,0,2,3,7,0
n370,5,1,8,0,9,9,2,0,0,10,2,4,0,6,0,10,4,0,2,10,9,0,10,4,0,6,2,3,7,0
n369,5,1,8,0,9,9,2,0,0,10,2,4,0,6,8,10,4,0,2,10,9,0,10,4,0,6,2,3,7,0
n376,5,1,6,9,10,9,2,6,4,10,2,4,2,6,0,10,0,3,2,10,9,4,10,4,7,0,0,3,7,5
n375,5,1,0,9,10,9,2,6,4,10,2,4,2,6,0,10,8,3,2,10,9,4,10,4,7,0,0,3,7,5
n378,5,1,0,0,10,9,2,6,10,10,2,4,2,6,0,10,0,3,2,10,9,4,10,4,7,0,5,3,7,0
n377,5,1,0,0,10,9,2,6,0,10,2,4,2,6,2,10,0,3,2,10,9,4,10,4,7,0,5,3,7,0
n382,5,1,9,9,10,9,2,6,0,10,2,4,0,6,4,10,0,3,2,10,9,0,10,4,7,0,6,3,7,9
n381,5,1,9,9,10,9,2,6,0,10,2,4,0,6,0,10,3,3,2,10,9,0,10,4,7,0,0,3,7,9
n384,5,1,0,9,10,9,2,6,0,10,2,4,0,6,0,10,0,3,2,10,9,6,10,4,7,0,0,3,7,0
n383,5,1,1,9,10,9,2,6,0,10,2,4,0,6,0,10,7,3,2,10,9,6,10,4,7,0,0,3,7,0
n396,5,1,0,10,9,9,9,0,0,1,2,4,0,3,1,7,0,6,1,10,9,3,10,4,4,6,6,0,7,3
n395,5,1,0,10,9,9,9,0,6,1,2,4,0,0,1,0,0,6,1,10,9,3,10,4,4,6,6,0,7,0
n398,5,1,4,10,9,9,9,0,0,1,2,4,0,7,1,0,0,6,1,10,9,3,10,4,4,8,6,0,7,0
n397,5,1,4,10,9,9,9,0,10,1,2,4,0,7,1,10,0,6,1,10,9,3,10,4,4,8,6,0,7,4
n402,5,1,0,10,9,9,9,8,0,1,2,4,1,0,1,3,5,6,1,10,9,3,10,4,4,0,6,0,7,1
n401,5,1,0,10,9,9,9,8,0,1,2,4,1,0,1,0,5,6,1,10,9,3,10,4,4,0,6,0,7,0
n404,5,1,4,10,9,9,9,8,7,1,2,4,0,0,1,0,5,6,1,10,9,3,10,4,4,4,6,0,7,0
n403,5,1,4,10,9,9,9,8,7,1,2,4,0,0,1,0,5,6,1,10,9,3,10,4,4,4,6,0,7,0
n410,5,1,0,10,9,9,9,9,1,1,2,4,9,5,1,2,10,6,5,10,9,3,10,4,0,10,6,1,8,5
n409,5,1,0,10,9,9,9,0,1,1,2,4,0,0,1,2,10,6,5,10,9,3,10,4,8,10,6,1,8,5
n412,5,1,4,10,9,9,9,0,1,1,2,4,6,0,1,2,10,6,0,10,9,3,10,4,0,10,6,1,8,5
n411,5,1,0,10,9,9,9,0,1,1,2,4,6,0,1,2,10,6,0,10,9,3,10,4,0,10,6,1,8,5
n416,5,1,1,10,9,9,9,6,1,1,2,4,0,0,1,7,10,6,3,10,9,3,10,4,0,10,6,0,8,5
n415,5,1,1,10,9,9,9,6,1,1,2,4,0,0,1,7,10,6,0,10,9,3,10,4,0,10,6,0,8,5
n418,5,1,0,10,9,9,9,0,1,1,2,4,6,0,1,7,10,6,9,10,9,3,10,4,9,10,6,0,8,5
n417,5,1,0,10,9,9,9,0,1,1,2,4,6,6,1,7,10,6,0,10,9,3,10,4,9,10,6,6,8,5
n426,5,1,10,1,9,9,9,3,4,1,2,4,7,2,1,10,1,0,2,10,9,3,10,4,9,10,6,10,6,9
n425,5,1,10,1,9,9,9,3,4,1,2,4,0,2,1,10,1,0,0,10,9,3,10,4,0,6,6,10,6,9
n428,5,1,10,1,9,9,9,0,9,1,2,4,0,2,1,10,1,0,0,10,9,3,10,4,0,0,6,10,6,9
n427,5,1,10,1,9,9,9,0,9,1,2,4,0,2,1,10,1,0,1,10,9,3,10,4,0,0,6,10,6,9
n432,5,1,10,1,9,9,9,10,4,1,2,4,6,2,1,10,1,10,0,10,9,3,10,4,1,7,6,10,0,0
n431,5,1,10,1,9,9,9,4,4,1,2,4,0,2,1,10,1,10,0,10,9,3,10,4,1,7,6,10,0,4
n434,5,1,10,1,9,9,9,3,0,1,2,4,0,2,1,10,1,10,0,10,9,3,10,4,1,7,6,10,0,0
n433,5,1,10,1,9,9,9,3,0,1,2,4,0,2,1,10,1,10,0,10,9,3,10,4,1,7,6,10,9,0
n440,5,1,10,9,9,9,9,0,4,1,2,4,5,2,1,1,1,8,1,10,9,3,10,4,1,6,6,10,0,5
n439,5,1,10,9,9,9,9,0,4,1,2,4,5,2,1,0,1,8,1,10,9,3,10,4,0,6,6,10,0,5
n442,5,1,10,4,9,9,9,0,4,1,2,4,5,2,1,9,1,0,1,10,9,3,10,4,10,1,6,10,6,5
