cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n32,10,6,7,7,1,0,10,0,2,9,6,9,0,6,5,6,8,2,3,0,9,6,1,1,7,0,7,8,9,3,2,3,7,1,3,8,7,2,8,7,3,10,1,5,9,2,4,7,0,1,8,0,1,1,9,0,4,10,4,0,3,6,3,0,8,4,4,10,3,0
n31,10,6,7,7,1,0,10,0,2,9,6,9,8,6,5,6,8,2,3,7,9,6,1,1,7,0,7,8,9,3,2,3,7,1,3,8,0,2,8,7,3,10,1,5,9,2,4,7,0,1,8,0,1,1,9,0,4,10,4,0,3,6,3,0,8,4,4,10,3,0
n36,10,6,7,7,1,5,10,0,2,9,6,9,0,6,5,6,8,2,3,0,9,6,1,1,7,1,7,8,9,3,2,3,0,1,3,8,0,2,8,7,3,10,1,5,9,2,4,7,1,1,8,4,1,1,9,10,4,10,4,9,3,0,3,0,10,4,4,10,3,0
n35,10,6,7,7,1,5,10,0,2,9,6,9,7,6,5,6,8,2,3,7,9,6,1,1,7,1,7,8,9,3,2,3,0,1,3,8,0,2,8,7,3,10,1,5,9,2,4,7,1,1,8,4,1,1,9,10,4,10,4,9,3,0,3,4,10,4,4,10,3,0
n38,10,6,7,7,1,5,10,7,2,9,6,9,2,6,5,6,8,2,3,3,9,6,1,1,7,0,7,8,9,3,2,3,4,1,3,8,0,2,8,7,3,10,1,5,9,2,4,7,0,1,8,4,1,1,9,0,4,10,4,9,3,10,3,0,0,4,4,10,3,0
n37,10,6,7,7,1,5,10,0,2,9,6,9,2,6,5,6,8,2,3,0,9,6,1,1,7,0,7,8,9,3,2,3,1,1,3,8,0,2,8,7,3,10,1,5,9,2,4,7,8,1,8,4,1,1,9,0,4,10,4,9,3,0,3,6,0,4,4,10,3,0
n46,0,6,7,0,6,3,10,0,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,9,7,8,9,3,5,3,3,0,3,8,8,2,0,7,9,10,0,5,9,2,4,0,6,1,8,9,1,1,9,0,4,2,4,1,3,0,3,10,4,3,4,10,0,0
n45,6,6,7,0,6,3,10,0,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,9,7,8,9,3,5,3,3,0,3,8,8,2,0,7,9,10,0,5,9,2,4,0,6,1,8,9,1,1,9,0,4,2,4,0,3,0,3,10,4,0,4,10,0,0
n48,0,6,7,0,6,3,10,5,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,9,7,8,9,3,5,3,3,3,3,8,8,2,0,7,0,10,0,5,9,2,4,5,6,1,8,0,1,1,9,0,4,0,4,0,3,6,3,10,3,0,4,10,0,0
n47,0,6,7,10,6,3,10,5,2,9,6,9,7,6,5,6,8,2,3,2,9,6,1,1,7,9,7,8,9,3,5,3,3,9,3,8,8,2,0,7,0,10,0,5,9,2,4,5,6,1,8,0,1,1,9,0,4,0,4,0,3,6,3,10,3,0,4,10,0,3
n52,0,6,7,0,6,0,10,0,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,3,7,8,9,3,5,1,3,0,3,8,8,2,10,7,0,10,4,5,9,2,4,2,6,1,8,3,1,1,9,3,4,0,4,2,3,0,3,10,3,0,4,10,1,0
n51,0,6,7,0,6,0,10,0,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,9,7,8,9,3,5,1,3,0,3,8,8,2,10,7,0,10,0,5,9,2,4,0,6,1,8,3,1,1,9,3,4,7,4,2,3,0,3,10,0,8,4,10,1,0
n54,6,6,7,0,6,0,10,0,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,0,7,8,9,3,5,1,3,8,3,8,8,2,10,7,0,10,0,5,9,2,4,0,6,1,8,3,1,1,9,3,4,10,4,0,3,0,3,10,0,0,4,10,0,2
n53,6,6,7,0,6,0,10,0,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,0,7,8,9,3,5,1,3,0,3,8,8,2,10,7,0,10,0,5,9,2,4,0,6,1,8,3,1,1,9,3,4,0,4,0,3,0,3,10,0,0,4,10,0,0
n60,8,6,7,4,6,4,10,2,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,0,7,8,9,3,5,2,3,0,3,8,8,2,0,7,6,10,0,5,9,2,4,0,6,1,8,4,1,1,9,0,4,0,4,0,3,9,3,0,4,0,4,10,0,0
n59,8,6,7,4,6,4,10,2,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,0,7,8,9,3,5,2,3,0,3,8,8,2,10,7,6,10,0,5,9,2,4,7,6,1,8,4,1,1,9,0,4,0,4,0,3,9,3,8,4,0,4,10,0,0
n62,8,6,7,0,6,4,10,2,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,0,7,8,9,3,5,2,3,0,3,8,8,2,0,7,6,10,2,5,9,2,4,0,6,1,8,4,1,1,9,7,4,0,4,0,3,9,3,2,4,0,4,10,0,10
n61,8,6,7,0,6,4,10,2,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,0,7,8,9,3,5,2,3,0,3,8,8,2,0,7,6,10,2,5,9,2,4,0,6,1,8,4,1,1,9,7,4,6,4,0,3,9,3,2,4,0,4,10,0,10
n66,1,6,7,10,6,4,10,2,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,0,7,8,9,3,5,0,3,0,3,8,8,2,6,7,6,10,5,5,9,2,4,6,6,1,8,4,1,1,9,0,4,0,4,0,3,0,3,0,4,0,4,10,5,0
n65,1,6,7,10,6,4,10,2,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,0,7,8,9,3,5,10,3,0,3,8,8,2,6,7,6,10,5,5,9,2,4,6,6,1,8,4,1,1,9,0,4,0,4,0,3,6,3,8,4,0,4,10,5,0
n68,1,6,7,10,6,4,10,2,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,9,7,8,9,3,5,2,3,0,3,8,8,2,0,7,6,10,0,5,9,2,4,6,6,1,8,4,1,1,9,0,4,0,4,4,3,0,3,8,4,0,4,10,5,0
n67,1,6,7,10,6,4,10,2,2,9,6,9,0,6,5,6,8,2,3,2,9,6,1,1,7,0,7,8,9,3,5,2,3,0,3,8,8,2,0,7,6,10,0,5,9,2,4,6,6,1,8,4,1,1,9,0,4,0,4,0,3,5,3,0,4,0,4,10,5,0
n78,0,6,7,2,6,2,10,5,0,9,6,9,3,6,5,6,3,2,3,0,9,9,1,1,7,0,7,0,9,3,10,0,1,8,3,8,7,0,0,7,0,10,0,7,9,2,5,5,0,1,8,10,8,1,9,4,4,10,0,1,3,0,3,0,8,0,4,10,4,7
n77,0,6,7,2,6,0,10,5,0,9,6,9,3,6,5,6,0,2,3,0,9,9,1,1,7,3,7,0,9,3,10,0,1,8,3,8,7,0,0,7,0,10,0,7,9,2,5,6,0,1,8,10,8,1,9,4,4,0,0,1,3,0,3,0,8,0,4,10,4,7
n80,0,6,7,2,0,0,10,0,0,9,6,9,3,6,5,6,0,2,3,1,9,9,1,1,7,0,7,0,9,3,10,0,1,8,3,8,7,0,8,7,0,10,0,7,9,2,5,4,1,1,8,10,8,1,9,4,4,10,0,1,3,0,3,0,8,0,4,10,4,7
n79,0,6,7,2,0,0,10,0,0,9,6,9,3,6,5,6,6,2,3,0,9,9,1,1,7,9,7,0,9,3,10,0,1,8,3,8,7,0,0,7,0,10,0,7,9,2,5,4,0,1,8,10,8,1,9,4,4,10,0,1,3,10,3,0,8,0,4,10,4,7
n84,0,6,7,2,4,0,10,0,0,9,6,9,3,6,5,6,0,2,3,7,9,9,1,1,7,0,7,0,9,3,10,0,0,8,3,8,7,0,0,7,10,10,0,7,9,2,0,0,0,1,8,10,8,1,9,4,4,4,5,1,3,0,3,8,8,0,4,10,0,7
n83,0,6,7,2,4,0,10,0,0,9,6,9,3,6,5,6,0,2,3,0,9,9,1,1,7,7,7,0,9,3,10,0,0,8,3,8,7,9,0,7,10,10,0,7,9,2,0,0,0,1,8,10,8,1,9,4,4,0,0,1,3,0,3,8,8,0,4,10,0,7
n86,0,6,7,2,0,0,10,0,0,9,6,9,3,6,5,6,3,2,3,3,9,9,1,1,7,1,7,0,9,3,10,0,10,8,3,8,7,0,0,7,0,10,0,7,9,2,0,0,0,1,8,10,8,1,9,4,4,0,9,1,3,0,3,0,8,2,4,10,8,7
n85,0,6,7,2,0,0,10,0,0,9,6,9,3,6,5,6,3,2,3,3,9,9,1,1,7,1,7,0,9,3,10,0,0,8,3,8,7,0,0,7,0,10,0,7,9,2,0,0,0,1,8,10,8,1,9,4,4,0,9,1,3,0,3,0,8,2,4,10,0,7
n92,7,6,7,0,9,0,10,0,1,9,6,9,3,6,5,6,9,2,3,9,9,7,1,1,7,0,7,3,9,3,10,7,0,8,3,8,7,1,0,7,0,10,10,7,9,2,7,8,9,1,8,10,8,1,9,4,4,0,0,1,3,1,3,0,8,0,4,10,4,0
n91,0,6,7,2,9,0,10,0,1,9,6,9,3,6,5,6,0,2,3,9,9,7,1,1,7,5,7,3,9,3,10,7,0,8,3,8,7,1,0,7,8,10,10,7,9,2,7,8,9,1,8,10,8,1,9,4,4,0,0,1,3,1,3,0,8,0,4,10,4,1
n94,0,6,7,0,9,0,10,4,1,9,6,9,3,6,5,6,0,2,3,9,9,7,1,1,7,0,7,0,9,3,10,0,0,8,3,8,7,1,0,7,0,10,10,7,9,2,7,0,9,1,8,10,8,1,9,4,4,0,0,1,3,1,3,0,8,1,4,10,4,4
n93,0,6,7,0,9,0,10,4,1,9,6,9,3,6,5,6,0,2,3,9,9,7,1,1,7,0,7,0,9,3,10,0,0,8,3,8,7,1,0,7,3,10,10,7,9,2,7,0,9,1,8,10,8,1,9,4,4,8,0,1,3,1,3,0,8,1,4,10,4,4
n98,7,6,7,7,9,8,10,1,1,9,6,9,3,6,5,6,5,2,3,0,9,7,1,1,7,0,7,0,9,3,10,0,7,8,3,8,7,1,0,7,0,10,10,7,9,2,7,0,6,1,8,10,8,1,9,4,4,2,0,1,3,4,3,3,8,0,4,10,8,5
n97,7,6,7,7,9,8,10,0,1,9,6,9,3,6,5,6,5,2,3,0,9,7,1,1,7,5,7,0,9,3,10,0,7,8,3,8,7,1,5,7,0,10,10,7,9,2,7,0,6,1,8,10,8,1,9,4,4,2,0,1,3,4,3,3,8,0,4,10,0,5
n100,7,6,7,5,9,8,10,0,1,9,6,9,3,6,5,6,0,2,3,0,9,7,1,1,7,0,7,0,9,3,10,3,7,8,3,8,7,1,0,7,7,10,10,7,9,2,7,0,6,1,8,10,8,1,9,4,4,0,5,1,3,7,3,3,8,0,4,10,9,5
n99,7,6,7,0,9,8,10,5,1,9,6,9,3,6,5,6,0,2,3,0,9,7,1,1,7,1,7,0,9,3,10,3,7,8,3,8,7,1,0,7,0,10,10,7,9,2,7,0,6,1,8,10,8,1,9,4,4,0,5,1,3,7,3,3,8,0,4,10,9,5
n108,0,6,7,4,0,6,10,0,4,9,6,9,3,6,5,6,2,2,3,0,9,9,1,1,7,1,7,0,9,3,10,10,8,8,3,8,5,6,0,7,5,10,3,3,9,2,0,10,5,1,8,0,4,1,9,4,4,10,0,1,3,10,3,4,8,0,4,10,1,1
n107,0,6,7,4,0,6,10,0,4,9,6,9,3,6,5,6,2,2,3,0,9,9,1,1,7,1,7,0,9,3,10,10,8,8,3,8,0,6,0,7,5,10,3,3,9,2,0,10,5,1,8,0,4,1,9,4,4,10,0,1,3,10,3,4,8,0,4,10,1,0
n110,0,6,7,4,0,6,10,0,4,9,6,9,3,6,5,6,5,2,3,0,9,9,1,1,7,1,7,3,9,3,10,10,8,8,3,8,9,6,0,7,5,10,3,3,9,2,0,10,5,1,8,9,2,1,9,4,4,10,7,1,3,10,3,4,8,5,4,10,1,0
n109,0,6,7,4,0,6,10,0,4,9,6,9,3,6,5,6,0,2,3,0,9,9,1,1,7,1,7,0,9,3,10,10,8,8,3,8,3,6,0,7,5,10,3,3,9,2,0,10,5,1,8,9,2,1,9,4,4,10,0,1,3,10,3,4,8,8,4,10,1,0
n114,5,6,7,4,4,6,10,9,4,9,6,9,3,6,5,6,2,2,3,0,9,9,1,1,7,1,7,0,9,3,10,10,8,8,3,8,10,6,2,7,5,10,3,3,9,2,0,10,5,1,8,5,0,1,9,4,4,10,5,9,3,0,3,0,8,0,4,10,1,0
n113,5,6,7,4,4,6,10,9,4,9,6,9,3,6,5,6,2,2,3,0,9,9,1,1,7,1,7,0,9,3,10,10,8,8,3,8,10,6,2,7,5,10,3,3,9,2,2,10,5,1,8,5,0,1,9,4,4,10,5,0,3,4,3,0,8,0,4,10,1,0
n116,5,6,7,4,0,6,10,9,4,9,6,9,3,6,5,6,2,2,3,0,9,9,1,1,7,1,7,8,9,3,10,10,8,8,3,8,10,6,2,7,5,10,3,3,9,2,0,10,5,1,8,2,0,1,9,4,4,10,5,0,3,0,3,0,8,8,4,10,1,0
n115,5,6,7,4,0,6,10,9,4,9,6,9,3,6,5,6,2,2,3,0,9,9,1,1,7,1,7,0,9,3,10,10,8,8,3,8,10,6,2,7,5,10,3,3,9,2,0,10,5,1,8,2,0,1,9,4,4,10,5,7,3,0,3,10,8,8,4,10,1,8
n122,0,6,7,4,0,3,10,0,0,9,6,9,3,6,5,6,3,2,3,2,9,9,1,1,7,1,7,4,9,3,10,10,5,8,3,8,0,0,1,7,0,10,6,0,9,2,1,10,5,1,8,0,0,1,9,4,4,10,2,0,3,2,3,0,8,7,4,10,1,6
n121,3,6,7,4,0,3,10,0,9,9,6,9,3,6,5,6,3,2,3,2,9,9,1,1,7,1,7,4,9,3,10,10,0,8,3,8,0,0,1,7,0,10,6,0,9,2,1,10,5,1,8,8,0,1,9,4,4,10,2,0,3,0,3,0,8,7,4,10,1,6
n124,0,6,7,4,3,3,10,0,0,9,6,9,3,6,5,6,3,2,3,2,9,9,1,1,7,1,7,4,9,3,10,10,0,8,3,8,10,0,1,7,9,10,6,0,9,2,1,10,5,1,8,0,0,1,9,4,4,0,2,3,3,0,3,5,8,1,4,10,1,6
n123,0,6,7,4,0,3,10,0,0,9,6,9,3,6,5,6,3,2,3,2,9,9,1,1,7,1,7,4,9,3,10,10,0,8,3,8,10,6,1,7,5,10,6,0,9,2,1,10,5,1,8,0,6,1,9,4,4,0,2,0,3,0,3,0,8,1,4,10,1,6
n128,10,6,7,4,0,3,10,0,0,9,6,9,3,6,5,6,0,2,3,2,9,9,1,1,7,1,7,4,9,3,10,10,0,8,3,8,9,10,0,7,0,10,0,0,9,2,1,10,5,1,8,0,10,1,9,4,4,5,0,1,3,6,3,8,8,10,4,10,1,6
n127,0,6,7,4,0,3,10,0,0,9,6,9,3,6,5,6,0,2,3,0,9,9,1,1,7,1,7,4,9,3,10,10,0,8,3,8,0,10,0,7,0,10,0,0,9,2,1,10,5,1,8,0,10,1,9,4,4,5,0,1,3,0,3,8,8,10,4,10,1,6
n130,0,6,7,4,0,3,10,0,0,9,6,9,3,6,5,6,0,2,3,4,9,9,1,1,7,1,7,4,9,3,10,10,3,8,3,8,0,10,7,7,5,10,0,7,9,2,1,10,5,1,8,0,10,1,9,4,4,5,0,1,3,0,3,8,8,10,4,10,1,6
n129,10,6,7,4,2,3,10,0,0,9,6,9,3,6,5,6,10,2,3,0,9,9,1,1,7,1,7,4,9,3,10,10,3,8,3,8,8,10,7,7,5,10,0,7,9,2,1,10,5,1,8,3,10,1,9,4,4,5,0,1,3,3,3,8,8,10,4,10,1,6
n142,0,1,2,7,6,4,8,0,9,9,6,9,5,2,5,6,7,5,3,0,9,5,1,4,7,10,7,7,0,0,4,0,10,5,3,8,5,4,8,7,4,10,8,0,9,2,0,5,0,1,8,0,0,1,9,8,4,9,9,0,3,3,3,10,6,0,4,10,0,3
n141,8,1,2,7,6,4,8,7,9,9,6,9,0,2,5,6,7,5,3,0,9,5,1,4,7,10,7,7,0,5,4,0,10,5,3,8,5,4,8,7,4,10,9,0,9,2,0,5,0,1,8,0,0,1,9,8,4,9,9,0,3,3,3,0,6,0,4,10,7,3
n144,7,1,2,7,6,4,8,0,8,9,6,9,0,2,5,6,7,5,3,0,9,5,1,4,7,10,7,7,0,0,4,0,10,5,3,8,0,4,8,7,4,10,0,8,9,2,0,5,0,1,8,0,0,1,9,8,4,9,9,0,3,3,3,0,6,0,4,10,8,3
n143,7,1,2,7,6,4,8,0,8,9,6,9,0,2,5,6,7,5,3,9,9,5,1,4,7,10,7,7,0,0,4,3,10,5,3,8,0,4,8,7,4,10,4,9,9,2,6,5,0,1,8,0,0,1,9,8,4,9,9,6,3,3,3,0,6,0,4,10,8,3
n148,5,1,2,7,6,4,0,0,1,9,6,9,4,2,5,6,7,5,3,0,9,5,1,4,7,10,7,7,0,0,4,0,10,5,3,8,0,4,8,7,4,10,9,1,9,2,0,5,7,1,8,9,0,1,9,8,4,9,9,0,3,3,3,0,6,0,4,10,0,3
n147,0,1,2,7,6,4,0,0,1,9,6,9,4,2,5,6,7,5,3,0,9,5,1,4,7,10,7,7,0,0,4,0,10,5,3,8,0,4,8,7,4,10,9,1,9,2,0,5,7,1,8,0,0,1,9,8,4,9,9,6,3,3,3,9,6,5,4,10,0,3
n150,0,1,2,7,6,4,1,6,1,9,6,9,4,2,5,6,7,5,3,6,9,5,1,4,7,10,7,7,3,0,4,7,10,5,3,8,0,4,8,7,4,10,0,7,9,2,9,5,7,1,8,2,0,1,9,8,4,9,9,0,3,3,3,4,6,0,4,10,0,3
n149,0,1,2,7,6,4,0,0,1,9,6,9,4,2,5,6,7,5,3,6,9,5,1,4,7,10,7,7,0,0,4,7,10,5,3,8,0,4,8,7,4,10,0,0,9,2,9,5,7,1,8,2,0,1,9,8,4,9,9,0,3,3,3,4,6,0,4,10,0,3
n156,0,1,6,7,6,4,0,0,1,9,6,9,0,2,5,6,7,9,3,0,9,5,1,8,7,10,7,7,2,0,4,0,10,0,3,8,4,4,2,7,4,10,4,0,9,2,1,5,0,1,8,0,3,1,9,8,4,9,9,7,3,3,3,3,0,3,4,10,0,3
n155,0,1,0,7,6,4,0,9,1,9,6,9,0,2,5,6,7,9,3,0,9,5,1,8,7,10,7,7,2,6,4,0,10,0,3,8,4,4,2,7,4,10,4,0,9,2,1,5,0,1,8,0,3,1,9,8,4,9,9,7,3,3,3,0,0,3,4,10,2,3
n158,0,1,6,7,6,4,0,0,1,9,6,9,0,2,5,6,7,9,3,4,9,5,1,8,7,10,7,7,2,0,4,0,10,7,3,8,4,4,2,7,4,10,0,0,9,2,1,5,0,1,8,10,10,1,9,8,4,9,9,7,3,3,3,1,0,3,4,10,8,3
n157,3,1,0,7,6,4,0,0,1,9,6,9,0,2,5,6,7,9,3,4,9,5,1,8,7,10,7,7,2,0,4,0,10,7,3,8,4,4,2,7,4,10,0,0,9,2,1,5,0,1,8,0,0,1,9,8,4,9,9,7,3,3,3,1,7,3,4,10,0,3
n162,4,1,1,7,6,4,0,0,1,9,6,9,3,2,5,6,7,9,3,1,9,5,1,0,7,10,7,7,2,0,4,0,10,5,3,8,4,4,2,7,4,10,0,10,9,2,9,5,0,1,8,0,9,1,9,8,4,9,9,7,3,3,3,0,2,3,4,10,7,3
n161,0,1,1,7,6,4,0,0,1,9,6,9,3,2,5,6,7,9,3,1,9,5,1,0,7,10,7,7,2,10,4,0,10,5,3,8,4,4,2,7,4,10,2,10,9,2,9,5,0,1,8,0,0,1,9,8,4,9,9,7,3,3,3,0,2,3,4,10,7,3
n164,5,1,9,7,6,4,0,9,1,9,6,9,3,2,5,6,7,9,3,1,9,5,1,0,7,10,7,7,2,1,4,0,10,5,3,8,4,4,2,7,4,10,10,8,9,2,9,5,0,1,8,2,1,1,9,8,4,9,9,7,3,3,3,0,2,3,4,10,7,3
n163,0,1,0,7,6,4,0,9,1,9,6,9,3,2,5,6,7,9,3,1,9,5,1,0,7,10,7,7,2,1,4,0,10,5,3,8,4,4,2,7,4,10,0,0,9,2,9,5,0,1,8,0,1,1,9,8,4,9,9,7,3,3,3,0,2,3,4,10,7,3
n172,0,0,3,3,6,0,4,7,0,9,6,9,2,3,5,6,7,10,3,0,9,9,1,6,7,10,7,7,8,9,4,0,10,4,3,8,1,9,0,7,2,10,0,1,9,2,8,5,10,1,8,0,0,1,9,8,4,0,9,6,3,3,3,2,10,10,4,10,10,3
n171,0,0,3,3,6,0,4,7,0,9,6,9,2,3,5,6,7,0,3,5,9,9,1,6,7,10,7,7,8,9,4,0,10,4,3,8,1,9,8,7,2,10,10,1,9,2,8,5,10,1,8,0,0,1,9,8,4,0,9,6,3,3,3,2,10,10,4,10,6,3
n174,0,0,3,3,6,0,4,7,2,9,6,9,2,3,5,6,7,0,3,0,9,9,1,6,7,10,7,7,8,9,4,8,10,4,3,8,1,9,0,7,2,10,8,1,9,2,8,5,10,1,8,7,0,1,9,8,4,0,9,0,3,3,3,8,10,10,4,10,0,3
n173,0,0,3,3,6,0,4,7,0,9,6,9,2,3,5,6,7,0,3,0,9,9,1,6,7,10,7,7,8,9,4,0,10,4,3,8,1,9,0,7,2,10,0,1,9,2,8,5,10,1,8,7,0,1,9,8,4,0,9,0,3,3,3,10,10,10,4,10,0,3
n178,0,0,3,0,6,0,4,7,6,9,6,9,2,3,5,6,7,8,3,9,9,9,1,0,7,10,7,7,0,9,4,1,10,4,3,8,0,0,0,7,2,10,0,1,9,2,8,5,10,1,8,0,0,1,9,8,4,0,9,4,3,3,3,7,10,10,4,10,3,3
n177,0,0,3,0,6,0,4,7,6,9,6,9,2,3,5,6,7,8,3,9,9,9,1,0,7,10,7,7,0,9,4,4,10,4,3,8,7,0,0,7,2,10,10,1,9,2,8,5,10,1,8,0,0,1,9,8,4,5,9,4,3,3,3,7,10,10,4,10,0,3
n180,0,0,3,0,6,1,4,7,6,9,6,9,2,3,5,6,7,0,3,9,9,9,1,9,7,10,7,7,0,9,4,0,10,4,3,8,0,0,0,7,2,10,9,1,9,2,8,5,10,1,8,2,4,1,9,8,4,0,9,4,3,3,3,0,10,10,4,10,0,3
n179,0,0,3,0,6,1,4,7,6,9,6,9,2,3,5,6,7,0,3,9,9,9,1,0,7,10,7,7,6,9,4,1,10,4,3,8,0,0,0,7,2,10,4,1,9,2,8,5,10,1,8,0,0,1,9,8,4,0,9,4,3,3,3,0,10,10,4,10,7,3
n186,4,0,3,9,6,0,4,7,9,9,6,9,0,3,5,6,7,3,3,0,9,9,1,0,7,10,7,7,10,9,4,8,10,4,3,8,5,5,7,7,2,10,0,7,9,2,6,5,0,1,8,0,8,1,9,8,4,3,9,0,3,3,3,8,10,5,4,10,0,3
n185,4,4,3,9,6,0,4,7,0,9,6,9,0,3,5,6,7,0,3,0,9,9,1,0,7,10,7,7,10,9,4,8,10,4,3,8,5,5,7,7,2,10,0,7,9,2,6,5,0,1,8,0,8,1,9,8,4,3,9,0,3,3,3,8,10,5,4,10,0,3
n188,4,0,3,9,6,0,4,7,0,9,6,9,0,3,5,6,7,0,3,0,9,9,1,0,7,10,7,7,0,9,4,8,10,4,3,8,3,0,7,7,2,10,0,7,9,2,6,5,0,1,8,0,3,1,9,8,4,3,9,0,3,3,3,8,10,5,4,10,0,3
n187,4,0,3,9,6,0,4,7,4,9,6,9,4,3,5,6,7,0,3,7,9,9,1,0,7,10,7,7,0,9,4,8,10,4,3,8,0,0,7,7,2,10,4,7,9,2,6,5,0,1,8,0,3,1,9,8,4,3,9,0,3,3,3,8,10,5,4,10,0,3
n192,4,5,3,9,6,9,4,7,0,9,6,9,6,3,5,6,7,1,3,9,9,9,1,0,7,10,7,7,0,9,4,8,10,4,3,8,8,0,2,7,2,10,0,0,9,2,6,5,0,1,8,0,0,1,9,8,4,3,9,7,3,3,3,8,10,3,4,10,0,3
n191,4,5,3,9,6,9,4,7,0,9,6,9,6,3,5,6,7,1,3,9,9,9,1,0,7,10,7,7,0,9,4,8,10,4,3,8,8,0,0,7,2,10,0,0,9,2,6,5,0,1,8,0,1,1,9,8,4,3,9,7,3,3,3,8,10,0,4,10,0,3
