cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n78,1,9,10,5,1,0,7,1,4,9,5,2,8,5,10,1,4,0,2,10,2,0,7,0,3,0,2,1,0,9,4,4,1,5,9,8,0,8,8,5,7,8,9,8,3,9,5,9,5,10,0,2,5,6,6,1,0,8,1,5,5,0,4,1,6,7,0,10,10,9
n77,1,9,10,5,1,0,7,1,4,9,5,2,8,5,10,1,4,0,2,10,2,0,7,0,3,0,2,1,0,9,4,4,1,5,9,8,0,8,8,5,7,8,9,0,3,9,5,9,5,10,0,0,5,6,6,1,7,8,1,5,5,0,4,1,6,7,0,10,10,9
n80,1,9,10,5,1,2,7,1,4,9,5,2,8,5,10,1,0,0,2,10,2,0,7,7,3,2,2,1,0,0,4,0,1,5,9,8,0,8,0,5,7,8,9,0,3,9,5,9,5,10,0,0,5,6,6,1,0,8,1,5,5,2,4,1,6,7,4,10,10,0
n79,1,9,10,5,1,2,7,1,4,9,5,2,8,5,10,1,0,0,2,10,2,0,7,10,3,2,2,1,10,0,4,0,1,5,9,8,0,8,0,5,7,8,9,4,3,9,5,9,5,10,4,0,5,6,6,1,0,8,1,5,5,0,4,1,6,7,4,10,10,0
n84,1,9,10,5,0,4,7,1,4,9,5,0,8,5,10,1,10,0,2,10,0,0,7,5,3,0,2,1,5,4,4,5,1,5,9,8,0,0,0,5,7,8,9,0,3,9,5,9,5,10,4,0,5,0,6,1,2,8,1,5,5,2,4,1,6,7,0,10,10,1
n83,1,9,10,5,0,0,7,1,4,9,5,7,8,5,10,1,10,0,2,10,3,0,7,5,3,0,2,1,5,0,4,5,1,5,9,8,0,7,9,5,7,8,9,0,3,9,5,9,5,10,4,0,5,0,6,1,2,8,1,5,5,2,4,1,6,7,0,10,10,0
n86,1,9,10,5,0,0,7,1,4,9,5,0,8,5,10,1,8,0,2,10,0,2,0,0,3,0,2,1,7,4,4,0,1,5,9,8,10,0,0,5,7,8,9,0,3,9,5,9,5,10,4,0,5,5,6,1,0,8,1,5,5,0,4,1,6,7,0,10,10,0
n85,1,9,10,5,0,0,7,1,4,9,5,0,8,5,10,1,0,0,2,10,0,8,6,1,3,5,2,1,7,9,4,0,1,5,9,8,10,0,3,5,7,8,9,0,3,9,5,9,5,10,4,0,5,0,6,1,6,8,1,5,5,0,4,1,6,7,0,10,10,0
n92,1,9,10,5,4,0,7,1,4,9,5,0,8,5,10,1,6,2,2,10,0,3,0,0,3,9,2,1,0,0,4,2,1,5,9,8,9,9,0,5,7,8,9,0,1,0,5,9,5,10,0,0,5,6,7,2,0,8,1,5,5,4,4,1,6,7,0,10,10,6
n91,1,9,10,5,4,0,7,1,4,9,5,0,8,5,10,1,6,2,2,10,0,3,0,0,3,9,2,1,0,0,4,2,1,5,9,8,0,9,0,5,7,8,9,0,1,0,5,9,5,10,10,0,5,6,7,2,0,8,1,5,5,4,4,1,6,7,0,10,10,6
n94,1,9,10,5,0,0,7,1,4,9,5,0,8,5,10,1,5,2,2,10,2,3,2,0,3,9,2,1,0,0,4,2,1,5,9,8,0,9,0,5,7,8,9,0,1,0,5,9,5,10,0,0,5,0,7,4,0,8,1,5,5,4,4,1,6,7,0,10,10,6
n93,1,9,10,5,0,0,7,1,4,9,5,7,8,5,10,1,0,2,2,10,2,3,0,0,3,9,2,1,0,0,4,2,1,5,9,8,0,9,0,5,7,8,9,0,1,0,5,9,5,10,0,0,5,9,7,0,0,8,1,5,5,4,4,1,6,7,0,10,10,6
n98,1,9,10,5,10,2,7,1,4,9,5,4,8,5,10,1,0,0,2,10,0,3,0,9,3,9,2,1,6,2,4,3,1,5,9,8,0,0,0,5,7,8,9,0,1,1,5,9,5,10,7,0,5,0,7,0,0,8,1,5,5,4,4,1,6,7,0,10,10,2
n97,1,9,10,5,0,0,7,1,4,9,5,0,8,5,10,1,0,9,2,10,0,3,0,0,3,9,2,1,0,2,4,0,1,5,9,8,4,0,0,5,7,8,9,0,1,1,5,9,5,10,0,1,5,0,7,0,0,8,1,5,5,4,4,1,6,7,0,10,10,2
n100,1,9,10,5,0,0,7,1,4,9,5,0,8,5,10,1,0,0,2,10,7,3,0,0,3,9,2,1,0,2,4,0,1,5,9,8,0,0,0,5,7,8,9,0,1,1,5,9,5,10,0,0,5,5,7,0,4,8,1,5,5,4,4,1,6,7,0,10,10,0
n99,1,9,10,5,2,0,7,1,4,9,5,0,8,5,10,1,8,10,2,10,0,3,0,0,3,9,2,1,7,2,4,0,1,5,9,8,5,0,0,5,7,8,9,0,1,1,5,9,5,10,0,0,5,0,7,0,4,8,1,5,5,4,4,1,6,7,0,10,10,0
n108,1,9,10,5,6,9,7,1,4,9,5,0,8,5,10,1,6,10,2,10,9,6,0,8,3,9,2,0,0,2,4,3,1,5,9,8,3,0,4,5,7,8,9,0,3,0,5,9,5,10,0,1,5,0,3,8,3,8,1,5,5,6,4,1,6,7,0,10,10,0
n107,1,9,10,5,5,9,7,1,4,9,5,0,8,5,10,1,6,10,2,10,9,6,1,0,3,9,2,0,0,2,4,3,1,5,9,8,3,0,4,5,7,8,9,0,3,7,5,9,5,10,0,1,5,7,0,8,3,8,1,5,5,6,4,1,6,7,0,10,10,0
n110,1,9,10,5,3,9,7,1,4,9,5,0,8,5,10,1,6,10,2,10,9,1,3,4,3,0,2,0,0,2,4,3,1,5,9,8,3,0,4,5,7,8,9,0,3,7,5,9,5,10,0,1,5,5,0,8,3,8,1,5,5,6,4,1,6,7,0,10,10,0
n109,1,9,10,5,3,9,7,1,4,9,5,1,8,5,10,1,6,10,2,10,9,0,0,4,3,3,2,0,0,2,4,3,1,5,9,8,3,0,4,5,7,8,9,0,3,7,5,9,5,10,0,1,5,5,0,8,3,8,1,5,5,6,4,1,6,7,0,10,10,0
n114,1,9,10,5,0,0,7,1,4,9,5,10,8,5,10,1,6,10,2,10,0,0,1,5,3,7,2,0,1,2,4,3,1,5,9,8,3,1,0,5,7,8,9,0,3,3,5,9,5,10,0,4,5,0,0,0,3,8,1,5,5,0,4,1,6,7,1,10,10,7
n113,1,9,10,5,8,0,7,1,4,9,5,0,8,5,10,1,6,10,2,10,0,0,1,5,3,7,2,10,1,2,4,3,1,5,9,8,3,1,0,5,7,8,9,0,3,3,5,9,5,10,0,4,5,0,0,0,3,8,1,5,5,0,4,1,6,7,1,10,10,7
n116,1,9,10,5,0,10,7,1,4,9,5,10,8,5,10,1,6,10,2,10,10,0,0,5,3,7,2,0,1,2,4,0,1,5,9,8,3,1,9,5,7,8,9,0,3,3,5,9,5,10,0,0,5,0,7,0,3,8,1,5,5,0,4,1,6,7,1,10,10,7
n115,1,9,10,5,0,10,7,1,4,9,5,10,8,5,10,1,6,10,2,10,0,0,0,5,3,7,2,0,1,2,4,0,1,5,9,8,3,1,9,5,7,8,9,0,3,3,5,9,5,10,5,4,5,9,7,5,3,8,1,5,5,0,4,1,6,7,1,10,10,7
n122,1,9,10,5,1,0,7,1,4,9,5,0,8,5,10,1,6,10,2,10,0,0,8,6,3,0,2,5,0,2,4,10,1,5,9,8,3,9,4,5,7,8,9,9,5,0,5,9,5,10,2,0,5,3,9,0,0,8,1,5,5,0,4,1,6,7,0,10,10,0
n121,1,9,10,5,0,0,7,1,4,9,5,6,8,5,10,1,6,10,2,10,10,5,8,6,3,0,2,5,0,2,4,10,1,5,9,8,3,9,0,5,7,8,9,9,5,0,5,9,5,10,2,0,5,3,0,0,0,8,1,5,5,0,4,1,6,7,0,10,10,0
n124,1,9,10,5,0,6,7,1,4,9,5,0,8,5,10,1,6,10,2,10,0,0,8,6,3,1,2,5,0,2,4,0,1,5,9,8,3,0,0,5,7,8,9,9,5,2,5,9,5,10,7,10,5,3,0,0,8,8,1,5,5,0,4,1,6,7,0,10,10,0
n123,1,9,10,5,0,7,7,1,4,9,5,6,8,5,10,1,6,10,2,10,0,0,8,0,3,2,2,5,0,2,4,0,1,5,9,8,3,3,0,5,7,8,9,9,5,0,5,9,5,10,0,10,5,3,0,0,8,8,1,5,5,0,4,1,6,7,0,10,10,0
n128,1,9,10,5,0,8,7,1,4,9,5,3,8,5,10,1,6,10,2,10,1,8,8,0,3,4,2,0,0,2,4,7,1,5,9,8,3,0,0,5,7,8,9,9,0,6,5,9,5,10,7,4,5,2,7,5,8,8,1,5,5,0,4,1,6,7,10,10,10,0
n127,1,9,10,5,0,8,7,1,4,9,5,3,8,5,10,1,6,10,2,10,1,0,8,0,3,4,2,0,0,2,4,0,1,5,9,8,3,0,0,5,7,8,9,9,0,0,5,9,5,10,7,4,5,2,0,5,8,8,1,5,5,9,4,1,6,7,0,10,10,0
n130,1,9,10,5,9,4,7,1,4,9,5,3,8,5,10,1,6,10,2,10,1,0,8,0,3,3,2,0,0,2,4,6,1,5,9,8,3,0,0,5,7,8,9,9,3,0,5,9,5,10,8,0,5,2,0,7,8,8,1,5,5,0,4,1,6,7,0,10,10,2
n129,1,9,10,5,9,4,7,1,4,9,5,3,8,5,10,1,6,10,2,10,1,0,8,0,3,0,2,0,0,2,4,0,1,5,9,8,3,0,0,5,7,8,9,9,0,0,5,9,5,10,0,0,5,2,0,0,8,8,1,5,5,0,4,1,6,7,10,10,10,2
n142,1,9,10,5,0,5,3,1,4,0,5,10,8,6,0,1,1,0,2,0,2,2,1,2,3,9,2,5,2,0,4,0,1,5,9,5,10,5,7,5,7,8,10,1,0,1,10,9,5,10,10,10,5,0,9,0,1,8,5,5,5,6,4,8,8,0,8,10,3,1
n141,1,9,10,5,0,5,3,1,4,0,5,10,8,6,5,1,1,0,2,0,2,2,1,2,3,9,2,5,2,0,4,0,1,5,9,5,10,5,7,5,7,8,10,1,0,1,10,9,5,10,10,10,5,0,9,0,1,8,5,5,5,6,4,8,8,8,0,10,3,1
n144,1,9,10,5,0,5,3,1,4,7,5,0,8,6,0,1,1,7,2,8,10,2,1,2,3,9,2,5,2,0,4,0,1,5,9,5,10,5,7,5,7,8,10,1,7,1,10,9,5,10,10,10,5,2,9,0,1,8,5,5,5,6,4,8,0,4,1,10,3,1
n143,1,9,10,5,0,5,3,1,4,2,5,0,8,6,0,1,1,0,2,0,0,2,1,2,3,9,2,5,2,0,4,0,1,5,9,5,10,5,7,5,7,8,10,1,0,1,10,9,5,10,10,10,5,2,9,0,1,8,5,5,5,6,4,8,0,4,1,10,3,1
n148,1,9,10,5,0,5,3,1,4,9,5,9,8,6,2,1,1,0,2,0,0,2,1,2,3,9,2,5,2,1,4,0,1,5,9,9,10,5,7,5,7,8,10,1,1,1,10,9,5,10,10,10,5,0,9,0,1,8,0,5,5,6,4,8,0,0,0,10,3,1
n147,1,9,10,5,0,5,3,1,4,9,5,9,8,6,2,1,1,0,2,0,0,2,1,2,3,9,2,5,2,1,4,0,1,5,9,9,10,5,7,5,7,8,10,1,0,1,10,9,5,10,10,10,5,2,9,0,1,8,0,5,5,6,4,8,0,7,0,10,3,1
n150,1,9,10,5,0,5,3,1,4,0,5,0,8,6,0,1,1,9,2,0,0,2,1,2,3,9,2,5,2,0,4,0,1,5,9,9,10,5,7,5,7,8,10,1,2,1,10,9,5,10,10,10,5,10,9,7,1,8,0,5,5,6,4,8,0,0,0,10,3,1
n149,1,9,10,5,0,5,3,1,4,0,5,0,8,6,0,1,1,3,2,0,0,2,1,2,3,9,2,5,2,0,4,0,1,5,9,9,10,5,7,5,7,8,10,1,2,1,10,9,5,10,10,10,5,0,9,7,1,8,0,5,5,6,4,8,0,6,10,10,3,1
n156,1,9,10,5,0,5,3,1,4,4,5,6,8,6,5,1,1,2,2,7,4,2,1,2,3,9,2,5,2,0,4,0,1,5,9,10,10,5,7,5,7,8,10,1,0,1,10,9,5,10,10,10,5,4,9,7,6,8,6,5,5,6,4,3,2,3,2,10,3,1
n155,1,9,10,5,9,5,3,1,4,4,5,6,8,6,0,1,1,2,2,7,4,2,1,2,3,9,2,5,2,0,4,0,1,5,9,10,10,5,7,5,7,8,10,1,0,1,10,9,5,10,10,10,5,4,9,7,6,8,6,5,5,6,4,3,2,3,2,10,3,1
n158,1,9,10,5,0,5,3,1,4,0,5,6,8,6,0,1,1,2,2,0,4,2,1,2,3,9,2,5,2,0,4,0,1,5,9,0,10,5,7,5,7,8,10,1,0,1,10,9,5,10,10,10,5,4,9,7,6,8,6,5,5,6,4,3,2,0,2,10,3,1
n157,1,9,10,5,0,5,3,1,4,0,5,6,8,6,0,1,1,2,2,0,4,2,1,2,3,9,2,5,2,0,4,0,1,5,9,0,10,5,7,5,7,8,10,1,0,1,10,9,5,10,10,10,5,4,9,7,6,8,6,5,5,6,4,3,2,0,2,10,3,1
n162,1,9,10,5,10,5,3,1,4,2,5,0,8,6,0,1,1,2,2,0,4,2,1,2,3,9,2,5,2,0,4,0,1,5,9,0,10,5,7,5,7,8,10,1,0,1,10,9,5,10,10,10,5,4,9,7,4,8,6,5,5,6,4,0,0,0,2,10,3,1
n161,1,9,10,5,10,5,3,1,4,2,5,1,8,6,0,1,1,2,2,0,4,2,1,2,3,9,2,5,2,0,4,0,1,5,9,3,10,5,7,5,7,8,10,1,0,1,10,9,5,10,10,10,5,4,9,7,4,8,6,5,5,6,4,0,9,0,2,10,3,1
n164,1,9,10,5,10,5,3,1,4,2,5,0,8,6,6,1,1,2,2,10,4,2,1,2,3,9,2,5,2,0,4,1,1,5,9,6,10,5,7,5,7,8,10,1,0,1,10,9,5,10,10,10,5,4,9,7,4,8,6,5,5,6,4,0,0,0,2,10,3,1
n163,1,9,10,5,10,5,3,1,4,2,5,0,8,6,0,1,1,2,2,0,4,2,1,2,3,9,2,5,2,0,4,0,1,5,9,6,10,5,7,5,7,8,10,1,7,1,10,9,5,10,10,10,5,4,9,7,4,8,6,5,5,6,4,3,0,0,2,10,3,1
n172,1,9,10,5,8,0,0,1,4,1,5,2,8,6,7,1,1,0,2,0,5,7,1,2,3,0,2,5,2,0,4,0,1,0,9,7,0,2,7,5,7,8,10,1,0,1,0,9,5,10,10,2,5,10,1,6,6,8,0,5,5,6,4,9,7,4,0,10,0,1
n171,1,9,10,5,8,0,0,1,4,1,5,2,8,6,7,1,1,0,2,0,5,7,1,2,3,0,2,5,2,0,4,8,1,0,9,0,0,0,7,5,7,8,10,1,0,1,0,9,5,10,10,2,5,10,1,6,6,8,0,5,5,6,4,9,7,0,0,10,0,1
n174,1,9,10,5,8,3,0,1,4,1,5,2,8,6,7,1,1,0,2,0,5,7,1,2,3,4,2,5,2,0,4,0,1,7,9,0,0,5,7,5,7,8,10,1,10,1,0,9,5,10,10,2,5,0,4,6,0,8,0,5,5,6,4,9,7,0,0,10,4,1
n173,1,9,10,5,8,3,0,1,4,1,5,2,8,6,7,1,1,10,2,0,5,7,1,2,3,4,2,5,2,0,4,8,1,7,9,0,0,0,7,5,7,8,10,1,0,1,5,9,5,10,10,2,5,0,4,6,0,8,0,5,5,6,4,9,7,0,0,10,7,1
n178,1,9,10,5,8,10,4,1,4,1,5,2,8,6,0,1,1,0,2,0,5,7,1,2,3,8,2,5,2,10,4,9,1,0,9,0,5,0,7,5,7,8,10,1,5,1,4,9,5,10,10,2,5,0,0,6,5,8,3,5,5,6,4,1,7,2,4,10,0,1
n177,1,9,10,5,8,10,1,1,4,1,5,2,8,6,0,1,1,0,2,3,5,7,1,2,3,8,2,5,2,10,4,0,1,0,9,0,5,0,7,5,7,8,10,1,5,1,4,9,5,10,10,2,5,0,0,6,5,8,3,5,5,6,4,1,7,2,0,10,0,1
n180,1,9,10,5,8,10,0,1,4,1,5,2,8,6,5,1,1,4,2,0,5,7,1,2,3,0,2,5,2,10,4,1,1,0,9,0,4,0,7,5,7,8,10,1,5,1,0,9,5,10,10,2,5,9,6,6,5,8,3,5,5,6,4,0,7,2,0,10,0,1
n179,1,9,10,5,8,10,0,1,4,1,5,2,8,6,3,1,1,0,2,6,5,7,1,2,3,0,2,5,2,10,4,1,1,0,9,0,0,0,7,5,7,8,10,1,5,1,0,9,5,10,10,2,5,3,0,6,5,8,3,5,5,6,4,2,7,2,0,10,0,1
n186,1,9,10,5,8,1,1,1,4,0,5,0,8,6,6,1,1,0,2,7,5,0,1,2,3,0,2,5,2,10,4,0,1,0,9,2,7,3,7,5,7,8,10,1,0,1,6,9,5,10,10,2,5,4,0,8,5,8,3,5,5,6,4,0,7,0,5,10,9,1
n185,1,9,10,5,8,1,0,1,4,0,5,0,8,6,6,1,1,2,2,0,5,0,1,2,3,0,2,5,2,10,4,8,1,0,9,2,7,3,7,5,7,8,10,1,0,1,6,9,5,10,10,2,5,4,0,8,5,8,3,5,5,6,4,0,7,0,5,10,0,1
n188,1,9,10,5,8,0,5,1,4,0,5,0,8,6,6,1,1,0,2,0,5,0,1,2,3,0,2,5,2,5,4,10,1,0,9,2,7,0,7,5,7,8,10,1,0,1,6,9,5,10,10,2,5,4,0,8,5,8,3,5,5,6,4,8,7,0,5,10,0,1
n187,1,9,10,5,8,0,0,1,4,0,5,4,8,6,6,1,1,0,2,0,5,0,1,2,3,0,2,5,2,5,4,10,1,0,9,2,7,0,7,5,7,8,10,1,0,1,6,9,5,10,10,2,5,4,0,8,5,8,3,5,5,6,4,8,7,0,5,10,0,1
n192,1,9,10,5,8,0,0,1,4,0,5,0,8,6,6,1,1,2,2,2,5,0,1,2,3,7,2,5,2,0,4,0,1,0,9,2,7,5,7,5,7,8,10,1,0,1,6,9,5,10,10,2,5,0,1,0,5,8,3,5,5,6,4,0,7,0,6,10,0,1
n191,1,9,10,5,8,0,2,1,4,0,5,10,8,6,6,1,1,2,2,2,5,0,1,2,3,7,2,5,2,0,4,0,1,0,9,2,7,5,7,5,7,8,10,1,0,1,6,9,5,10,10,2,5,0,1,0,5,8,3,5,5,6,4,0,7,0,6,10,0,1
