cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n32,1,10,5,9,0,6,1,7,2,10,0,9,8,3,7,2,4,0,7,7,9,9,6,2,1,0,10,6,4,8,7,3,0,6,3,10,6,0,8,8,4,5,3,0,1,9,4,1,2,6,0,1,3,6,6,5,7,9,3,2,0,1,2,8,0,2,2,10,9,4,5,6,4,4,9,10,2,8,0,3,0,0,1,3,10,0,6,0,10,9
n31,1,10,5,9,0,6,1,7,2,10,2,9,8,3,7,2,4,0,7,7,9,9,6,2,1,0,10,6,4,0,7,3,2,6,3,10,6,4,8,8,4,5,3,0,1,9,4,1,2,6,2,1,3,6,6,5,7,9,3,2,0,1,2,8,0,2,2,10,9,4,5,6,4,4,9,10,2,8,0,3,0,0,1,3,10,0,6,0,10,9
n36,1,10,5,9,5,6,1,7,2,10,0,9,8,3,7,9,4,0,7,7,0,9,6,2,1,10,10,6,4,0,7,3,0,6,3,10,6,2,8,8,4,5,0,0,1,9,4,1,2,6,0,5,3,6,6,5,7,9,3,2,0,1,2,8,0,2,2,10,9,4,5,6,0,4,9,10,2,8,0,0,0,6,1,3,10,6,6,4,0,9
n35,1,10,5,9,0,6,1,7,2,10,0,9,8,3,7,0,4,0,7,7,0,9,6,2,1,10,10,6,4,0,7,3,0,6,3,10,6,2,8,8,4,5,1,4,1,9,4,1,2,6,0,5,3,6,6,5,7,9,3,2,0,1,2,8,0,2,2,10,9,4,5,6,0,4,9,10,2,8,0,0,0,6,1,3,10,6,6,4,0,9
n38,1,10,5,9,8,6,1,7,2,10,0,9,8,3,7,0,4,5,7,7,0,9,6,2,1,0,10,6,4,0,7,3,0,6,3,10,6,2,8,8,4,5,0,0,1,9,4,1,2,6,0,5,3,6,6,5,7,9,3,2,7,1,2,8,0,2,2,10,9,4,5,6,6,4,9,10,2,8,2,0,0,6,1,3,10,6,6,0,3,9
n37,1,10,5,9,8,6,1,7,2,10,0,9,8,3,7,0,4,0,7,7,0,9,6,2,1,0,10,6,4,0,7,3,0,6,3,10,6,2,8,8,4,5,0,0,1,9,4,1,2,6,6,5,3,6,6,5,7,9,3,2,7,1,2,8,0,2,2,10,9,4,5,6,0,4,9,10,2,8,0,0,0,6,1,3,10,6,6,9,0,9
n46,1,10,5,9,0,6,1,0,7,10,3,8,8,6,7,0,4,0,9,6,5,9,6,2,1,7,10,6,8,8,7,3,0,6,3,10,6,4,8,8,5,6,0,0,0,9,4,1,2,6,0,0,3,6,7,5,7,9,3,7,6,0,2,0,0,5,9,10,9,4,5,6,6,6,9,0,2,8,8,7,7,3,1,5,10,6,6,1,6,9
n45,1,10,5,9,10,6,1,0,7,10,3,8,8,6,7,0,4,6,9,6,0,9,6,2,1,7,10,6,8,8,7,3,0,6,3,10,6,4,8,8,5,0,6,0,0,9,4,1,2,6,0,0,3,6,7,5,7,9,3,7,6,0,2,0,0,5,9,10,9,4,5,6,6,6,9,0,2,8,8,7,7,3,1,5,10,6,6,1,6,9
n48,1,10,5,9,0,6,1,7,7,10,3,0,8,0,7,10,4,0,9,6,9,9,6,2,1,7,10,6,8,8,7,3,5,6,3,10,6,4,0,8,5,0,10,6,0,9,4,1,2,6,0,1,3,6,7,5,7,9,3,7,0,0,2,10,6,5,9,10,9,4,5,6,0,6,9,5,2,8,8,7,7,3,1,5,10,6,6,1,6,9
n47,1,10,5,9,0,6,1,0,7,10,3,0,8,0,7,10,4,0,9,6,0,9,6,2,1,7,10,6,8,8,7,3,5,6,3,10,6,4,0,8,5,0,0,0,0,9,4,1,2,6,0,1,3,6,7,5,7,9,3,7,0,0,2,10,0,5,9,10,9,4,5,6,0,6,9,5,2,8,8,7,7,3,1,5,10,6,6,1,6,9
n52,1,10,5,9,9,6,1,0,7,10,3,2,8,0,7,4,4,3,6,6,0,9,6,2,1,7,10,6,8,8,7,3,0,6,3,10,6,10,5,8,5,9,0,5,10,9,4,1,2,6,0,0,3,6,7,5,7,9,3,7,0,0,2,1,0,5,9,10,9,4,5,6,10,6,9,0,2,8,8,5,0,3,1,5,10,6,6,1,0,9
n51,1,10,5,9,9,6,1,0,7,10,3,2,8,5,7,0,4,8,6,6,0,9,6,2,1,7,10,6,8,8,7,3,3,6,3,10,6,10,5,8,5,9,0,0,0,9,4,1,2,6,0,0,3,6,7,5,7,9,3,7,5,7,2,1,0,5,9,10,9,4,5,6,10,6,9,0,2,8,8,5,0,3,1,5,10,6,6,1,0,9
n54,1,10,5,9,0,6,1,6,7,10,3,2,8,0,7,5,4,0,4,6,0,9,6,2,1,7,10,6,8,8,7,3,9,6,3,10,6,7,5,8,5,9,0,0,6,9,4,1,2,6,0,0,3,6,7,5,7,9,3,7,0,5,2,8,0,5,9,10,9,4,5,6,0,6,9,3,2,8,8,0,0,3,1,5,10,6,6,1,0,9
n53,1,10,5,9,0,6,1,6,7,10,3,2,8,7,7,5,4,0,4,6,0,9,6,2,1,7,10,6,8,8,7,3,0,6,3,10,6,7,5,8,5,9,0,1,6,9,4,1,2,6,0,0,3,6,7,5,7,9,3,7,0,5,2,8,0,5,9,10,9,4,5,6,0,6,9,0,2,8,8,0,0,3,1,5,10,6,6,1,0,9
n60,1,10,5,9,0,6,1,7,7,10,3,7,8,8,7,0,4,0,0,0,3,9,6,2,1,7,10,6,8,9,7,3,9,6,3,10,6,0,5,8,5,10,0,0,0,9,4,1,2,6,0,9,3,6,0,5,7,9,3,8,9,0,2,0,0,0,7,10,9,4,5,6,0,3,9,2,2,8,2,5,9,7,1,5,10,1,6,0,0,9
n59,1,10,5,9,0,6,1,7,7,10,3,7,8,8,7,0,4,5,4,0,3,9,6,2,1,7,10,6,8,9,7,3,9,6,3,10,6,0,5,8,5,10,0,0,0,9,4,1,2,6,0,0,3,6,0,5,7,9,3,8,9,3,2,0,8,0,7,10,9,4,5,6,0,0,9,2,2,8,2,0,9,7,1,5,10,0,6,0,0,9
n62,1,10,5,9,9,6,1,7,7,10,3,7,8,8,7,0,4,0,5,4,3,9,6,2,1,7,10,6,8,0,7,3,9,6,3,10,6,2,5,8,5,10,0,0,0,9,4,1,2,6,0,0,3,6,0,5,7,9,3,8,6,0,2,9,8,0,7,10,9,4,5,6,0,2,9,2,2,8,2,3,9,7,1,5,10,7,6,0,3,9
n61,1,10,5,9,0,6,1,7,7,10,3,7,8,8,7,0,4,0,0,10,3,9,6,2,1,7,10,6,8,0,7,3,9,6,3,10,6,0,5,8,5,10,2,0,0,9,4,1,2,6,0,0,3,6,1,5,7,9,3,8,6,0,2,9,8,0,7,10,9,4,5,6,0,2,9,2,2,8,2,3,9,7,1,5,10,0,6,0,0,9
n66,1,10,5,9,4,6,1,0,7,10,3,0,8,0,7,0,4,0,9,0,3,9,6,2,1,7,10,6,8,0,7,3,0,6,3,10,6,0,5,8,5,8,7,0,0,9,4,1,2,6,0,0,3,6,0,5,7,9,3,8,0,0,2,2,0,0,0,10,9,4,5,6,2,3,9,0,2,8,0,0,9,7,1,5,10,1,6,0,0,9
n65,1,10,5,9,4,6,1,0,7,10,3,9,8,0,7,0,4,2,9,8,3,9,6,2,1,7,10,6,8,0,7,3,0,6,3,10,6,0,5,8,5,8,7,0,0,9,4,1,2,6,0,0,3,6,0,5,7,9,3,8,0,0,2,2,5,5,0,10,9,4,5,6,0,3,9,0,2,8,2,0,9,7,1,5,10,0,6,0,0,9
n68,1,10,5,9,2,6,1,0,7,10,3,0,8,0,7,0,4,0,9,0,3,9,6,2,1,7,10,6,8,0,7,3,0,6,3,10,6,0,5,8,5,8,0,0,0,9,4,1,2,6,10,4,3,6,0,5,7,9,3,8,0,0,2,2,9,4,0,10,9,4,5,6,4,3,9,0,2,8,0,0,9,7,1,5,10,0,6,0,0,9
n67,1,10,5,9,2,6,1,0,7,10,3,0,8,0,7,0,4,0,9,10,3,9,6,2,1,7,10,6,8,0,7,3,2,6,3,10,6,0,5,8,5,8,0,9,2,9,4,1,2,6,10,0,3,6,0,5,7,9,3,8,0,0,2,2,0,4,0,10,9,4,5,6,0,3,9,0,2,8,0,0,9,7,1,5,10,6,6,0,0,9
n78,1,2,5,6,10,6,1,4,7,10,0,0,0,6,7,9,4,6,0,0,0,9,6,2,1,10,10,6,0,9,7,3,0,6,3,10,6,0,1,8,4,9,0,8,10,9,4,1,2,5,1,7,3,6,0,5,8,9,3,0,10,3,2,9,5,0,1,10,9,8,5,6,8,6,9,7,10,8,6,9,4,0,1,0,10,2,6,6,10,9
n77,1,2,5,6,0,6,1,4,7,10,0,0,0,6,7,9,4,0,0,8,0,9,6,2,1,10,10,6,0,9,7,3,0,6,3,10,6,0,1,8,0,9,0,8,10,9,4,1,2,5,1,7,3,6,0,5,0,9,3,0,10,3,2,9,5,0,1,10,9,8,5,6,8,6,9,7,10,8,6,9,4,0,1,0,10,0,6,6,10,9
n80,1,2,5,6,0,6,1,0,0,10,0,0,0,6,7,9,4,0,0,3,0,9,6,2,1,10,10,6,0,9,7,3,2,6,3,10,6,0,1,8,0,9,0,0,10,9,4,1,2,5,1,7,3,6,0,5,0,9,3,0,10,3,2,9,5,0,0,10,9,8,5,6,8,6,9,7,10,8,6,9,4,10,1,0,10,0,6,0,10,9
n79,1,2,5,6,0,6,1,0,0,10,0,0,0,6,7,9,4,0,0,3,0,9,6,2,1,10,10,6,0,9,7,3,2,6,3,10,6,0,1,8,0,9,0,0,10,9,4,1,2,5,1,7,3,6,0,5,0,9,3,0,10,3,2,9,5,0,3,10,9,8,5,6,8,6,9,7,10,8,6,9,4,10,1,9,10,0,6,7,10,9
n84,1,2,5,0,0,6,1,0,0,10,4,8,0,6,7,9,4,7,0,8,0,9,6,2,1,10,10,6,0,0,7,3,7,6,3,8,6,9,1,8,7,9,5,0,10,9,4,1,2,5,1,7,3,6,0,5,0,9,3,0,10,0,2,9,5,3,3,10,9,8,5,6,8,6,9,7,10,8,6,9,0,0,1,4,10,0,6,0,10,9
n83,1,2,5,0,0,6,1,0,0,10,4,8,6,6,7,9,4,7,0,8,9,9,6,2,1,10,10,6,0,0,7,3,7,6,3,8,6,0,1,8,7,9,5,0,10,9,4,1,2,5,1,7,3,6,0,5,0,9,3,0,10,0,2,9,5,3,3,10,9,8,5,6,8,6,9,7,10,8,6,9,0,0,1,0,10,0,6,0,10,9
n86,1,2,5,0,0,6,1,0,0,10,4,4,7,6,7,9,4,7,1,8,0,9,6,2,1,10,10,6,1,5,7,3,0,6,3,0,6,3,1,8,7,9,0,0,10,9,4,1,2,5,1,7,3,6,0,5,0,9,3,0,10,6,2,9,5,3,3,10,9,8,5,6,8,6,9,7,10,8,6,9,0,0,1,9,10,1,6,0,10,9
n85,1,2,5,0,0,6,1,7,0,10,4,3,0,6,7,9,4,7,1,8,0,9,6,2,1,10,10,6,0,0,7,3,0,6,3,0,6,0,1,8,7,9,0,0,10,9,4,1,2,5,1,7,3,6,0,5,0,9,3,0,10,6,2,9,5,3,3,10,9,8,5,6,8,6,9,7,10,8,6,9,0,0,1,9,10,1,6,0,10,9
n92,1,2,5,7,0,6,1,4,4,10,8,0,0,6,7,0,4,1,10,0,5,3,6,2,1,7,10,6,1,3,7,3,0,6,3,10,6,0,1,8,0,9,8,5,10,9,4,1,2,5,1,7,3,6,3,5,0,9,3,7,10,2,2,1,5,0,0,10,9,8,5,6,3,6,9,7,10,8,6,9,7,8,1,0,10,0,6,4,10,9
n91,1,2,5,7,0,6,1,0,4,10,8,0,0,6,7,0,4,1,10,0,5,3,6,2,1,7,10,6,1,3,7,3,6,6,3,10,6,0,1,8,0,9,8,5,10,9,4,1,2,5,1,7,3,6,0,5,0,9,3,0,10,2,2,1,5,0,0,10,9,8,5,6,0,6,9,7,10,8,6,9,0,8,1,0,10,0,6,4,10,9
n94,1,2,5,0,0,6,1,0,4,10,8,0,0,6,7,0,4,1,10,0,0,3,6,2,1,7,10,6,1,3,7,3,0,6,3,0,6,9,1,8,8,9,8,5,10,9,4,1,2,5,1,7,3,6,6,5,10,9,3,0,10,2,2,0,5,6,0,10,9,8,5,6,5,6,9,7,10,8,6,9,2,0,1,0,10,0,6,4,10,9
n93,1,2,5,0,0,6,1,0,4,10,8,0,0,6,7,0,4,1,10,0,0,3,6,2,1,7,10,6,1,3,7,3,0,6,3,0,6,9,1,8,8,9,8,5,10,9,4,1,2,5,1,7,3,6,6,5,10,9,3,8,10,2,2,0,5,0,0,10,9,8,5,6,5,6,9,7,10,8,6,9,2,0,1,0,10,10,6,4,10,9
n98,1,2,5,0,0,6,1,5,4,10,8,8,8,6,7,0,4,0,10,0,0,3,6,2,1,0,10,6,1,0,7,3,3,6,3,7,6,2,1,8,2,9,8,0,10,9,4,1,2,5,1,7,3,6,8,5,0,9,3,0,10,0,2,5,5,0,0,10,9,8,5,6,0,6,9,7,10,8,6,9,0,0,1,0,10,0,6,4,10,9
n97,1,2,5,0,0,6,1,5,4,10,8,0,8,6,7,0,4,0,10,0,0,3,6,2,1,0,10,6,1,0,7,3,3,6,3,7,6,0,1,8,2,9,8,0,10,9,4,1,2,5,1,7,3,6,0,5,0,9,3,0,10,0,2,0,5,0,10,10,9,8,5,6,6,6,9,7,10,8,6,9,0,1,1,0,10,0,6,4,10,9
n100,1,2,5,0,3,6,1,5,4,10,0,0,8,6,7,7,4,0,10,0,0,3,6,2,1,0,10,6,1,0,7,3,0,6,3,7,6,0,1,8,0,9,8,1,10,9,4,1,2,5,1,7,3,6,4,5,0,9,3,10,10,8,2,0,5,8,0,10,9,8,5,6,0,6,9,7,10,8,6,9,8,7,1,0,10,0,6,4,10,9
n99,1,2,5,0,1,6,1,5,4,10,0,0,8,6,7,0,4,0,10,0,2,3,6,2,1,0,10,6,1,0,7,3,0,6,3,7,6,0,1,8,0,9,8,1,10,9,4,1,2,5,1,7,3,6,4,5,0,9,3,0,10,0,2,0,5,8,0,10,9,8,5,6,4,6,9,7,10,8,6,9,8,7,1,0,10,0,6,4,10,9
n108,1,2,5,0,7,6,1,2,1,10,0,5,8,6,7,0,4,0,5,8,9,10,6,2,1,6,10,6,8,9,7,3,4,6,3,6,6,0,1,8,0,9,5,4,0,9,4,1,2,5,1,7,3,6,5,5,10,9,3,3,0,5,2,9,0,5,0,10,9,0,5,6,0,6,9,7,10,8,6,9,0,10,1,0,10,2,6,3,10,9
n107,1,2,5,10,7,6,1,2,1,10,0,5,8,6,7,10,4,0,5,8,9,10,6,2,1,6,10,6,0,9,7,3,4,6,3,6,6,8,1,8,0,9,5,4,10,9,4,1,2,5,1,7,3,6,5,5,10,9,3,3,3,5,2,9,0,5,0,10,9,0,5,6,0,6,9,7,10,8,6,0,0,10,1,0,10,2,6,6,10,9
n110,1,2,5,0,7,6,1,0,6,10,2,7,0,6,7,5,4,0,5,8,9,10,6,2,1,6,10,6,0,9,7,3,4,6,3,6,6,0,1,8,0,9,5,4,0,9,4,1,2,5,1,7,3,6,5,5,10,9,3,3,1,0,2,9,4,5,0,10,9,0,5,6,7,6,9,7,10,8,6,0,0,10,1,4,10,2,6,0,10,9
n109,1,2,5,0,7,6,1,0,6,10,2,0,6,6,7,5,4,7,5,8,9,10,6,2,1,6,10,6,0,9,7,3,4,6,3,6,6,0,1,8,0,9,5,4,0,9,4,1,2,5,1,7,3,6,5,5,10,9,3,3,0,0,2,9,6,5,0,10,9,0,5,6,0,6,9,7,10,8,6,0,0,10,1,0,10,2,6,0,10,9
n114,1,2,5,0,0,6,1,0,0,10,7,4,0,6,7,0,4,0,5,8,9,0,6,2,1,6,10,6,0,4,7,3,4,6,3,0,6,0,1,8,4,9,5,0,0,9,4,1,2,5,1,7,3,6,5,5,10,9,3,3,0,0,2,9,0,5,4,10,9,10,5,6,0,6,9,7,10,8,6,0,5,10,1,0,10,2,6,0,10,9
n113,1,2,5,0,0,6,1,0,0,10,1,4,0,6,7,0,4,0,5,8,9,0,6,2,1,6,10,6,0,4,7,3,4,6,3,0,6,0,1,8,4,1,5,0,0,9,4,1,2,5,1,7,3,6,5,5,10,9,3,3,0,0,2,9,0,5,4,10,9,10,5,6,0,6,9,7,10,8,6,0,0,10,1,0,10,2,6,4,10,9
n116,1,2,5,10,3,6,1,3,0,10,6,6,10,6,7,0,4,0,5,8,9,9,6,2,1,6,10,6,0,0,7,3,4,6,3,10,6,0,1,8,0,5,5,4,0,9,4,1,2,5,1,7,3,6,5,5,10,9,3,3,0,0,2,9,0,5,0,10,9,10,5,6,0,6,9,7,10,8,6,0,5,0,1,0,10,2,6,2,10,9
n115,1,2,5,10,0,6,1,0,0,10,0,0,2,6,7,0,4,0,5,8,9,9,6,2,1,6,10,6,0,1,7,3,4,6,3,0,6,0,1,8,0,5,5,9,1,9,4,1,2,5,1,7,3,6,5,5,10,9,3,3,0,7,2,9,3,5,0,10,9,10,5,6,0,6,9,7,10,8,6,0,0,0,1,0,10,2,6,2,10,9
n122,1,2,5,8,10,6,1,0,0,10,0,0,0,6,7,0,4,5,1,8,0,1,6,2,1,6,10,6,8,4,7,3,7,6,3,10,6,0,1,8,10,3,5,0,0,9,4,1,2,5,1,7,3,6,0,5,1,9,3,1,4,2,2,0,2,2,0,10,9,6,5,6,3,6,9,7,10,8,6,9,0,0,1,0,10,3,6,1,10,9
n121,1,2,5,8,10,6,1,0,0,10,0,0,0,6,7,0,4,5,1,8,0,1,6,2,1,6,10,6,8,4,7,3,7,6,3,0,6,0,1,8,10,0,5,0,0,9,4,1,2,5,1,7,3,6,0,5,1,9,3,1,4,2,2,0,0,2,5,10,9,9,5,6,3,6,9,7,10,8,6,9,0,0,1,0,10,3,6,1,10,9
n124,1,2,5,8,10,6,1,0,2,10,0,0,7,6,7,0,4,0,1,8,0,0,6,2,1,6,10,6,8,4,7,3,0,6,3,0,6,0,1,8,10,10,5,0,0,9,4,1,2,5,1,7,3,6,10,5,1,9,3,1,4,2,2,0,8,2,0,10,9,0,5,6,3,6,9,7,10,8,6,9,0,0,1,0,10,3,6,0,10,9
n123,1,2,5,8,10,6,1,0,3,10,0,4,7,6,7,0,4,0,1,8,0,0,6,2,1,6,10,6,8,4,7,3,0,6,3,0,6,5,1,8,10,9,5,0,10,9,4,1,2,5,1,7,3,6,10,5,1,9,3,1,4,2,2,0,8,2,0,10,9,1,5,6,3,6,9,7,10,8,6,9,7,0,1,0,10,3,6,0,10,9
n128,1,2,5,8,10,6,1,0,0,10,0,0,9,6,7,1,4,0,1,8,5,0,6,2,1,6,10,6,8,4,7,3,7,6,3,8,6,5,1,8,0,3,5,0,5,9,4,1,2,5,1,7,3,6,0,5,10,9,3,0,4,2,2,0,0,6,7,10,9,0,5,6,3,6,9,7,10,8,6,9,3,0,1,7,10,3,6,4,10,9
n127,1,2,5,8,10,6,1,0,0,10,0,0,9,6,7,1,4,9,1,8,5,3,6,2,1,6,10,6,8,4,7,3,0,6,3,8,6,5,1,8,0,3,5,10,5,9,4,1,2,5,1,7,3,6,0,5,10,9,3,0,4,2,2,0,0,0,7,10,9,0,5,6,3,6,9,7,10,8,6,9,3,0,1,7,10,3,6,0,10,9
n130,1,2,5,8,10,6,1,5,0,10,7,0,9,6,7,7,4,10,1,8,5,0,6,2,1,6,10,6,8,4,7,3,0,6,3,0,6,5,1,8,0,3,5,0,7,9,4,1,2,5,1,7,3,6,0,5,0,9,3,0,4,2,2,0,0,8,4,10,9,0,5,6,3,6,9,7,10,8,6,9,3,0,1,7,10,3,6,0,10,9
n129,1,2,5,8,10,6,1,6,0,10,7,5,9,6,7,0,4,10,1,8,5,3,6,2,1,6,10,6,8,4,7,3,0,6,3,0,6,5,1,8,0,3,5,0,0,9,4,1,2,5,1,7,3,6,0,5,0,9,3,0,4,2,2,7,0,8,4,10,9,0,5,6,3,6,9,7,10,8,6,9,3,0,1,7,10,3,6,0,10,9
n142,1,1,5,6,10,6,1,4,10,7,5,3,8,4,9,10,4,3,0,10,5,10,6,2,1,1,10,6,0,0,7,3,8,6,3,3,4,8,10,8,10,7,3,10,1,9,4,1,2,1,7,3,3,6,7,5,3,9,0,10,5,6,8,0,10,0,6,10,3,0,5,0,4,6,4,0,0,4,0,0,0,0,1,2,10,7,6,1,0,0
n141,1,1,5,6,10,6,1,4,10,7,5,3,8,4,9,10,4,3,0,10,5,10,6,2,1,1,10,6,0,0,7,3,8,6,3,3,4,8,10,8,10,7,0,10,1,9,4,1,2,1,7,3,3,6,7,5,3,9,0,10,5,6,8,0,10,0,6,10,3,5,5,0,4,6,4,0,0,4,0,0,0,0,1,2,10,7,6,1,9,0
n144,1,0,5,0,10,6,1,4,10,7,5,3,8,4,9,10,4,3,0,10,5,10,6,2,1,1,10,6,3,6,7,3,8,6,3,3,4,8,10,8,10,7,0,10,1,9,4,1,2,0,7,3,3,6,7,5,7,9,6,10,5,6,8,0,10,0,6,10,3,0,5,6,4,6,4,3,6,4,0,0,3,0,1,0,10,7,6,1,0,0
n143,1,0,5,0,10,6,1,4,10,7,5,3,8,4,9,10,4,3,0,10,5,10,6,2,1,1,10,6,0,6,7,3,8,6,3,3,4,8,10,8,10,7,0,10,1,9,4,1,2,0,7,3,3,6,7,5,0,9,6,10,5,6,8,0,10,0,6,10,3,0,5,0,4,6,4,8,6,4,0,0,3,0,1,0,10,7,6,1,0,0
n148,1,3,5,3,10,6,1,4,10,7,5,3,3,4,9,10,4,3,0,10,5,10,6,2,1,1,10,6,10,0,7,3,8,6,3,3,4,8,0,8,10,7,3,0,1,9,4,1,2,7,10,0,3,6,7,5,0,9,9,10,5,6,8,0,10,4,6,10,3,0,5,9,4,6,4,5,4,4,4,5,9,5,1,0,10,7,6,1,6,0
n147,1,3,5,0,10,6,1,4,10,7,5,3,1,4,9,10,4,3,0,10,5,10,6,2,1,1,10,6,10,0,7,3,8,6,3,3,4,8,0,8,10,7,0,0,1,9,4,1,2,0,10,0,3,6,7,5,0,9,9,10,5,6,8,0,10,4,6,10,3,0,5,9,4,6,4,5,4,4,4,5,9,5,1,0,10,7,6,1,6,0
n150,1,0,5,0,10,6,1,4,10,7,5,3,0,4,9,10,4,3,0,10,5,10,6,2,1,1,10,6,10,0,7,3,8,6,3,3,4,8,0,8,10,7,0,0,1,9,4,1,2,0,10,7,3,6,7,5,5,9,9,10,5,6,8,0,10,4,6,10,3,0,5,9,4,6,4,5,4,4,4,5,9,0,1,0,10,7,6,1,6,0
n149,1,0,5,2,10,6,1,4,10,7,5,3,0,4,9,10,4,3,0,10,5,10,6,2,1,1,10,6,10,0,7,3,8,6,3,3,4,8,0,8,10,7,2,0,1,9,4,1,2,0,10,0,3,6,7,5,5,9,9,10,5,6,8,0,10,4,6,10,3,0,5,9,4,6,4,5,4,4,4,5,9,0,1,0,10,7,6,1,6,0
n156,1,8,5,0,10,6,1,4,10,7,5,3,10,2,9,10,4,3,2,10,5,10,6,2,1,1,10,6,0,5,7,3,8,6,3,3,4,8,3,8,10,7,0,0,1,9,4,1,2,8,0,5,3,6,7,5,9,9,0,10,5,6,8,5,10,5,6,10,3,0,5,5,4,6,2,6,0,4,4,3,4,0,1,0,10,8,6,1,3,10
