cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n45,0,0,0,2,0,8,4,7,5,8,8,0,0,3,0,7,2,7,5,10,10,5,1,8,0,0,7,0,4,6,0,9,8,6,6,8,6,4,7,9,8,7,5,0,8,9,0,9,0,5,10,0,2,6,5,10,6,3,9,8,10,1,1,8,6,4,8,9,4,8,0,1,2,4,4,10,8,3,5,6,0,4,5,10,0,1,0,9,10,3
n48,5,8,2,2,0,8,1,4,0,0,0,0,8,3,0,7,2,7,5,10,10,5,1,0,0,10,0,0,4,6,5,9,8,6,6,8,6,4,7,9,8,7,5,0,8,9,0,9,4,5,10,0,2,6,5,10,6,3,0,8,10,1,1,8,6,4,8,9,0,8,4,1,2,4,4,10,8,3,6,6,10,4,5,10,0,1,0,9,10,3
n47,0,8,2,2,0,8,1,4,0,0,5,0,8,3,0,7,2,7,5,10,10,5,1,0,0,10,0,0,4,6,0,9,8,6,6,8,6,4,7,9,8,7,5,0,8,9,0,9,0,5,10,9,2,6,5,10,6,3,0,8,10,1,1,8,6,4,8,9,0,8,4,1,2,4,4,10,8,3,6,6,0,4,5,10,0,1,0,9,10,3
n52,0,0,0,2,8,0,5,0,0,0,0,1,1,3,5,7,2,3,5,10,10,5,1,0,0,7,0,0,4,6,0,9,8,6,6,0,6,4,7,9,8,7,5,3,8,9,0,9,0,5,10,10,2,6,5,10,6,3,0,8,0,1,1,8,6,4,8,9,2,8,0,1,2,4,4,10,8,3,0,6,7,4,7,10,0,1,0,0,10,3
n51,0,0,4,2,0,0,0,1,9,0,4,0,0,3,5,7,2,3,5,10,10,5,1,0,0,7,0,0,4,6,0,9,8,6,6,0,6,4,7,9,8,7,5,0,8,9,5,9,3,5,10,0,2,6,5,10,6,3,0,8,0,1,1,8,6,4,8,9,2,8,1,1,2,4,4,10,8,3,0,6,0,4,7,10,0,1,0,0,10,3
n54,0,8,0,2,0,1,1,0,0,0,0,2,7,3,0,7,2,0,5,10,10,5,1,0,0,7,0,0,4,6,0,9,8,6,6,0,6,4,7,9,8,7,5,0,8,9,0,9,0,5,10,0,2,6,5,10,6,3,0,8,0,1,1,8,6,4,8,9,2,8,2,1,2,4,4,10,8,3,3,6,8,4,0,10,0,1,2,5,10,3
n53,0,8,4,2,0,1,1,0,0,0,0,0,0,3,0,7,2,0,5,10,10,5,1,0,0,7,0,0,4,6,0,9,8,6,6,3,6,4,7,9,8,7,5,0,8,9,0,9,0,5,10,0,2,6,5,10,6,3,8,8,0,1,1,8,6,4,8,9,2,8,2,1,2,4,4,10,8,3,0,6,0,4,0,10,3,1,2,0,10,3
n60,3,2,2,2,7,9,8,0,5,0,0,2,7,3,0,7,2,0,5,10,10,5,1,0,3,8,0,0,4,6,9,9,8,6,6,0,6,4,7,9,8,7,5,0,8,9,0,9,6,5,10,1,2,6,5,10,6,3,1,8,0,1,1,8,6,4,8,9,8,8,7,1,2,4,4,10,8,3,1,6,4,4,0,10,0,1,0,0,10,3
n59,3,2,2,2,7,9,8,0,5,0,0,2,0,3,0,7,2,0,5,10,10,5,1,3,3,8,3,0,4,6,9,9,8,6,6,0,6,4,7,9,8,7,5,0,8,9,0,9,0,5,10,1,2,6,5,10,6,3,1,8,0,1,1,8,6,4,8,9,8,8,7,1,2,4,4,10,8,3,0,6,4,4,1,10,0,1,0,0,10,3
n62,3,2,2,2,0,9,8,3,5,0,0,2,0,3,3,7,2,1,5,10,10,5,1,7,0,8,0,5,4,6,9,9,8,6,6,0,6,4,7,9,8,7,5,2,8,9,1,9,2,5,10,1,2,6,5,10,6,3,1,8,0,1,1,8,6,4,8,9,0,8,7,1,2,4,4,10,8,3,0,6,0,4,5,10,2,1,0,0,10,3
n61,3,2,2,2,0,9,8,0,5,0,0,2,0,3,3,7,2,1,5,10,10,5,1,7,0,8,0,0,4,6,9,9,8,6,6,8,6,4,7,9,8,7,5,2,8,9,1,9,0,5,10,1,2,6,5,10,6,3,1,8,0,1,1,8,6,4,8,9,0,8,7,1,2,4,4,10,8,3,0,6,0,4,5,10,2,1,0,0,10,3
n66,3,2,2,2,3,9,8,3,5,4,7,2,5,3,3,7,2,6,5,10,10,5,1,0,0,0,10,3,4,6,9,9,8,6,6,6,6,4,7,9,8,7,5,5,8,9,0,9,0,5,10,1,2,6,5,10,6,3,0,8,0,1,1,8,6,4,8,9,0,8,7,1,2,4,4,10,8,3,0,6,0,4,0,10,0,1,0,0,10,3
n65,3,2,2,2,3,9,8,3,5,4,0,2,0,3,3,7,2,6,5,10,10,5,1,0,0,0,10,3,4,6,9,9,8,6,6,6,6,4,7,9,8,7,5,5,8,9,10,9,0,5,10,1,2,6,5,10,6,3,0,8,0,1,1,8,6,4,8,9,0,8,7,1,2,4,4,10,8,3,0,6,0,4,0,10,0,1,1,0,10,3
n68,3,2,2,2,0,9,8,3,5,0,0,2,0,3,3,7,2,0,5,10,10,5,1,2,0,0,0,3,4,6,9,9,8,6,6,0,6,4,7,9,8,7,5,5,8,9,0,9,0,5,10,1,2,6,5,10,6,3,0,8,2,1,1,8,6,4,8,9,0,8,7,1,2,4,4,10,8,3,2,6,8,4,0,10,0,1,3,4,10,3
n67,3,2,2,2,0,9,8,3,5,0,0,2,0,3,3,7,2,0,5,10,10,5,1,0,0,0,0,3,4,6,9,9,8,6,6,0,6,4,7,9,8,7,5,5,8,9,0,9,0,5,10,1,2,6,5,10,6,3,0,8,2,1,1,8,6,4,8,9,0,8,7,1,2,4,4,10,8,3,2,6,8,4,0,10,0,1,1,0,10,3
n78,1,0,0,2,0,6,4,7,0,10,9,5,7,3,3,7,10,8,5,10,10,5,1,3,0,0,10,7,4,6,6,0,8,6,6,1,6,3,7,9,8,7,5,2,8,9,0,9,5,5,10,5,0,8,6,10,6,2,9,8,10,1,1,0,6,4,8,9,2,6,6,1,8,4,4,10,9,3,0,6,7,0,6,5,8,1,0,0,10,3
n77,1,0,0,2,0,6,4,7,5,10,9,5,7,3,3,7,10,8,5,10,10,5,1,3,0,0,10,7,4,6,6,0,8,6,6,1,6,3,7,9,8,7,5,2,8,9,0,9,5,5,10,5,0,8,6,10,6,2,9,8,10,1,1,0,6,4,8,9,2,6,6,1,8,4,4,10,9,3,0,6,7,0,6,5,8,1,0,0,10,3
n80,1,0,0,2,0,6,4,0,0,10,9,5,7,3,3,7,3,8,5,10,10,5,1,3,3,5,10,7,4,6,6,0,8,6,6,1,6,3,7,9,8,7,5,2,8,9,4,9,5,5,10,5,0,8,6,10,6,2,9,8,10,1,1,7,6,4,8,9,2,6,6,1,8,4,4,10,9,3,0,6,7,0,6,5,8,1,7,0,10,3
n79,1,0,0,2,0,6,4,1,0,10,9,5,7,3,3,7,4,8,5,10,10,5,1,3,3,5,10,7,4,6,6,9,8,6,6,1,6,3,7,9,8,7,5,2,8,9,4,9,5,5,10,5,0,8,6,10,6,2,9,8,10,1,1,0,6,4,8,9,2,6,6,1,8,4,4,10,9,3,0,6,7,0,6,5,8,1,1,0,10,3
n84,1,3,3,2,10,6,4,0,4,9,0,6,7,3,3,7,3,8,5,10,10,5,1,3,0,0,10,7,4,6,6,8,8,6,6,1,6,10,7,9,8,7,5,2,8,9,0,9,5,5,10,5,0,8,6,10,6,2,9,8,10,1,1,6,6,4,8,9,2,6,6,1,8,4,4,10,9,3,7,6,7,10,6,5,8,1,0,9,10,3
n83,1,3,3,2,10,6,4,0,4,0,0,6,7,3,3,7,3,8,5,10,10,5,1,3,0,0,10,7,4,6,6,8,8,6,6,1,6,10,7,9,8,7,5,2,8,9,10,9,5,5,10,5,1,8,6,10,6,2,9,8,10,1,1,6,6,4,8,9,2,6,6,1,8,4,4,10,9,3,7,6,7,10,6,5,8,1,0,9,10,3
n86,1,3,3,2,0,6,4,0,4,0,0,6,7,3,3,7,0,8,5,10,10,5,1,3,0,0,10,7,4,6,6,0,8,6,6,1,6,6,7,9,8,7,5,2,8,9,0,9,5,5,10,5,0,8,6,10,6,2,9,8,10,1,1,6,6,4,8,9,2,6,6,1,8,4,4,10,9,3,7,6,7,10,6,5,8,1,9,9,10,3
n85,1,3,3,2,0,6,4,0,4,2,0,6,7,3,3,7,0,8,5,10,10,5,1,3,0,0,10,7,4,6,6,10,8,6,6,1,6,6,7,9,8,7,5,2,8,9,0,9,5,5,10,5,0,8,6,10,6,2,9,8,10,1,1,6,6,4,8,9,2,6,6,1,8,4,4,10,9,3,7,6,7,10,6,5,8,1,9,9,10,3
n92,1,8,1,2,0,9,4,5,1,1,0,0,7,3,3,7,0,0,5,10,10,5,1,3,0,6,10,7,4,6,2,1,8,6,6,1,6,1,7,9,8,7,5,2,8,9,0,9,5,5,10,5,9,8,6,10,6,2,9,8,10,1,1,0,6,4,8,9,2,6,6,1,4,4,4,10,9,3,0,6,7,0,6,10,8,1,1,6,10,3
n91,1,0,1,2,0,9,4,5,4,1,0,0,7,3,3,7,0,10,5,10,10,5,1,3,0,6,10,7,4,6,2,0,8,6,6,1,6,1,7,9,8,7,5,2,8,9,0,9,5,5,10,5,9,8,6,10,6,2,9,8,10,1,1,0,6,4,8,9,2,6,6,1,4,4,4,10,9,3,0,6,7,0,6,10,8,1,1,6,10,3
n94,1,0,1,2,10,9,4,0,0,1,0,0,7,3,3,7,2,0,5,10,10,5,1,3,0,6,10,7,4,6,2,1,8,6,6,1,6,1,7,9,8,7,5,2,8,9,7,9,5,5,10,5,4,8,6,10,6,2,9,8,10,1,1,0,6,4,8,9,2,6,6,1,4,4,4,10,9,3,0,6,7,0,6,10,8,1,1,6,10,3
n93,1,0,1,2,0,9,4,0,8,1,0,4,7,3,3,7,2,0,5,10,10,5,1,3,0,6,10,7,4,6,2,1,8,6,6,1,6,1,7,9,8,7,5,2,8,9,7,9,5,5,10,5,0,8,6,10,6,2,9,8,10,1,1,0,6,4,8,9,2,6,6,1,4,4,4,10,9,3,0,6,7,0,6,10,8,1,1,6,10,3
n98,1,0,0,2,1,9,4,0,0,0,7,0,7,3,3,7,7,0,5,10,10,5,1,3,2,3,10,7,4,6,4,7,8,6,6,1,6,0,7,9,8,7,5,2,8,9,0,9,5,5,10,5,0,8,6,10,6,2,9,8,10,1,1,2,6,4,8,9,2,6,6,1,4,4,4,10,9,3,0,6,7,3,6,10,8,1,1,6,10,3
n97,1,0,0,2,1,9,4,0,1,0,0,0,7,3,3,7,0,0,5,10,10,5,1,3,2,2,10,7,4,6,4,7,8,6,6,1,6,0,7,9,8,7,5,2,8,9,0,9,5,5,10,5,0,8,6,10,6,2,9,8,10,1,1,0,6,4,8,9,2,6,6,1,4,4,4,10,9,3,0,6,7,3,6,10,8,1,1,6,10,3
n100,1,6,0,2,0,9,4,0,0,0,0,0,7,3,3,7,0,0,5,10,10,5,1,3,0,0,10,7,4,6,4,0,8,6,6,1,6,4,7,9,8,7,5,2,8,9,0,9,5,5,10,5,0,8,6,10,6,2,9,8,10,1,1,0,6,4,8,9,2,6,6,1,4,4,4,10,9,3,0,6,7,3,6,10,8,1,1,6,10,3
n99,1,0,0,2,0,9,4,0,0,0,0,0,7,3,3,7,0,0,5,10,10,5,1,3,0,5,10,7,4,6,4,8,8,6,6,1,6,1,7,9,8,7,5,2,8,9,9,9,5,5,10,5,0,8,6,10,6,2,9,8,10,1,1,0,6,4,8,9,2,6,6,1,4,4,4,10,9,3,0,6,7,3,6,10,8,1,1,6,10,3
n108,1,2,0,2,6,4,4,3,0,0,3,10,6,3,3,7,1,1,5,10,10,5,1,3,0,7,6,7,4,6,9,0,8,6,6,1,6,0,7,9,8,7,5,2,8,9,5,9,5,5,10,5,4,2,6,10,6,0,9,8,10,1,1,2,6,4,8,9,2,5,6,1,3,4,4,10,0,3,7,6,7,10,4,4,8,1,0,1,10,3
n107,1,2,0,2,6,4,4,3,10,0,3,10,6,3,3,7,1,1,5,10,10,5,1,3,1,7,6,7,4,6,9,0,8,6,6,1,6,0,7,9,8,7,5,2,8,9,5,9,5,5,10,5,4,2,6,10,6,6,9,8,10,1,1,5,6,4,8,9,2,5,6,1,3,4,4,10,9,3,7,6,7,0,4,4,8,1,5,1,10,3
n110,1,2,0,2,9,4,4,3,0,0,3,10,6,3,3,7,1,1,5,10,10,5,1,3,0,7,3,7,4,6,9,3,8,6,6,1,6,2,7,9,8,7,5,2,8,9,5,9,5,5,10,5,4,2,6,10,6,0,9,8,10,1,1,0,6,4,8,9,2,10,6,1,3,4,4,10,3,3,7,6,7,0,4,4,8,1,4,1,10,3
n109,1,0,0,2,0,4,4,3,0,10,3,10,6,3,3,7,1,1,5,10,10,5,1,3,0,7,3,7,4,6,9,3,8,6,6,1,6,2,7,9,8,7,5,2,8,9,5,9,5,5,10,5,4,2,6,10,6,0,9,8,10,1,1,0,6,4,8,9,2,0,6,1,3,4,4,10,3,3,7,6,7,0,4,4,8,1,4,1,10,3
n114,1,0,0,2,6,4,4,3,0,0,3,10,4,3,3,7,1,1,5,10,10,5,1,3,0,7,0,7,4,6,9,0,8,6,6,1,6,8,7,9,8,7,5,2,8,9,4,9,5,5,10,5,0,2,6,10,6,1,9,8,10,1,1,0,6,4,8,9,2,0,6,1,3,4,4,10,0,3,3,6,7,9,4,4,8,1,0,0,10,3
n113,1,0,0,2,0,4,4,3,0,0,3,10,4,3,3,7,1,1,5,10,10,5,1,3,0,7,0,7,4,6,9,0,8,6,6,1,6,0,7,9,8,7,5,2,8,9,4,9,5,5,10,5,0,2,6,10,6,1,9,8,10,1,1,0,6,4,8,9,2,0,6,1,3,4,4,10,0,3,3,6,7,9,4,4,8,1,0,8,10,3
n116,1,0,0,2,0,4,4,3,1,0,3,10,4,3,3,7,1,1,5,10,10,5,1,3,3,7,0,7,4,6,9,9,8,6,6,1,6,0,7,9,8,7,5,2,8,9,4,9,5,5,10,5,0,2,6,10,6,1,9,8,10,1,1,5,6,4,8,9,2,0,6,1,3,4,4,10,0,3,3,6,7,9,4,4,8,1,0,0,10,3
n115,1,0,0,2,0,4,4,3,1,0,3,10,4,3,3,7,1,1,5,10,10,5,1,3,0,7,3,7,4,6,9,0,8,6,6,1,6,0,7,9,8,7,5,2,8,9,4,9,5,5,10,5,0,2,6,10,6,1,9,8,10,1,1,5,6,4,8,9,2,0,6,1,3,4,4,10,0,3,3,6,7,0,4,4,8,1,0,0,10,3
n122,1,0,0,2,10,0,4,10,6,0,2,5,5,3,3,7,2,1,5,10,10,5,1,3,0,7,5,7,4,6,9,3,8,6,6,1,6,9,7,9,8,7,5,2,8,9,0,9,5,5,10,9,8,2,6,10,6,0,9,8,10,1,1,4,6,4,8,9,2,1,6,1,3,4,4,10,0,3,6,6,7,0,0,4,8,1,4,0,10,3
n121,1,3,0,2,10,0,4,9,6,0,2,5,5,3,3,7,2,1,5,10,10,5,1,3,0,7,5,7,4,6,9,3,8,6,6,1,6,9,7,9,8,7,5,2,8,9,0,9,5,5,10,9,0,2,6,10,6,0,9,8,10,1,1,4,6,4,8,9,2,10,6,1,3,4,4,10,0,3,6,6,7,0,0,4,8,1,4,0,10,3
n124,1,0,4,2,10,0,4,0,6,0,2,5,5,3,3,7,2,1,5,10,10,5,1,3,0,7,5,7,4,6,9,0,8,6,6,1,6,9,7,9,8,7,5,2,8,9,0,9,5,5,10,9,0,2,6,10,6,9,9,8,10,1,1,4,6,4,8,9,2,0,6,1,3,4,4,10,0,3,5,6,7,0,10,4,8,1,4,0,10,3
n123,1,0,4,2,10,7,4,0,6,7,2,5,5,3,3,7,2,1,5,10,10,5,1,3,0,7,5,7,4,6,9,6,8,6,6,1,6,9,7,9,8,7,5,2,8,9,10,9,5,5,10,9,0,2,6,10,6,9,9,8,10,1,1,4,6,4,8,9,2,8,6,1,3,4,4,10,0,3,0,6,7,0,5,4,8,1,4,10,10,3
n128,1,9,0,2,0,4,4,9,6,0,0,0,5,3,3,7,2,1,5,10,10,5,1,3,2,7,5,7,4,6,9,0,8,6,6,1,6,9,7,9,8,7,5,2,8,9,0,9,5,5,10,9,0,2,6,10,6,0,9,8,10,1,1,4,6,4,8,9,2,0,6,1,3,4,4,10,0,3,3,6,7,0,7,4,8,1,4,0,10,3
n127,1,9,0,2,6,4,4,9,6,7,0,0,5,3,3,7,2,1,5,10,10,5,1,3,2,7,5,7,4,6,9,10,8,6,6,1,6,0,7,9,8,7,5,2,8,9,8,9,5,5,10,9,0,2,6,10,6,0,9,8,10,1,1,4,6,4,8,9,2,8,6,1,3,4,4,10,0,3,0,6,7,0,7,4,8,1,4,0,10,3
n130,1,9,9,2,0,4,4,0,6,2,0,2,5,3,3,7,2,1,5,10,10,5,1,3,2,7,5,7,4,6,9,9,8,6,6,1,6,0,7,9,8,7,5,2,8,9,4,9,5,5,10,9,0,2,6,10,6,4,9,8,10,1,1,4,6,4,8,9,2,0,6,1,3,4,4,10,4,3,0,6,7,0,0,4,8,1,4,0,10,3
n129,1,9,0,2,0,4,4,0,6,2,0,2,5,3,3,7,2,1,5,10,10,5,1,3,2,7,5,7,4,6,9,9,8,6,6,1,6,2,7,9,8,7,5,2,8,9,4,9,5,5,10,9,0,2,6,10,6,4,9,8,10,1,1,4,6,4,8,9,2,0,6,1,3,4,4,10,4,3,0,6,7,0,0,4,8,1,4,0,10,3
n142,8,1,0,2,6,7,0,4,2,0,3,5,7,9,7,7,9,3,10,10,1,3,1,10,10,1,5,0,4,6,7,10,0,6,6,9,1,4,7,9,8,7,3,9,8,9,0,9,7,5,10,8,5,9,9,10,1,5,1,8,0,1,8,1,6,4,8,9,0,0,0,1,2,7,4,10,3,0,4,0,6,7,9,5,6,9,4,0,10,5
n141,8,1,0,2,6,7,0,4,2,0,3,5,7,9,7,7,9,3,10,10,1,3,1,10,10,1,5,0,4,6,7,0,0,6,6,9,1,4,7,9,8,7,3,9,8,9,0,9,7,5,10,8,5,0,9,10,1,5,1,8,0,1,8,1,6,4,8,9,0,0,0,1,2,7,4,10,3,0,4,0,6,0,9,5,6,9,4,0,10,5
n144,8,1,10,2,6,7,0,4,2,5,3,5,9,9,0,7,9,3,10,10,1,3,1,4,10,1,5,0,4,6,7,0,9,6,6,9,1,4,7,9,8,7,3,9,8,9,0,9,7,5,10,8,5,0,9,10,1,5,1,8,0,1,0,1,6,4,8,9,0,7,1,1,2,7,4,10,3,1,4,9,6,0,0,5,6,9,5,0,10,5
n143,8,1,0,2,6,7,0,4,2,5,3,5,0,9,0,7,9,3,10,10,1,3,1,0,10,1,5,0,4,6,7,0,9,6,6,9,1,4,7,9,8,7,3,9,8,9,0,9,7,5,10,8,5,0,9,10,1,5,1,8,0,1,0,1,6,4,8,9,0,0,1,1,2,7,4,10,3,0,4,0,6,6,0,5,6,9,4,0,10,5
n148,8,1,0,2,6,7,0,4,2,0,3,5,0,9,0,7,9,3,10,10,1,3,1,0,10,1,5,10,4,6,7,8,0,6,6,9,1,4,7,9,8,7,3,9,8,9,7,9,7,5,10,8,0,2,9,10,1,5,1,8,0,1,4,1,6,4,8,9,10,10,0,1,2,7,4,10,3,9,4,8,6,8,0,5,6,9,7,0,10,5
n147,8,1,0,2,6,7,0,4,2,0,3,5,0,9,0,7,9,3,10,10,1,3,1,0,10,1,5,0,4,6,7,0,0,6,6,9,1,4,7,9,8,7,3,9,8,9,7,9,7,5,10,8,1,2,9,10,1,0,1,8,0,1,4,1,6,4,8,9,0,10,10,1,2,7,4,10,3,9,4,8,6,8,0,5,6,9,7,0,10,5
n150,8,1,0,2,6,7,0,4,2,6,3,5,0,9,0,7,9,3,10,10,1,3,1,0,10,1,5,0,4,6,7,0,0,6,6,9,1,4,7,9,8,7,3,9,8,9,7,9,7,5,10,8,2,2,9,10,1,0,1,8,0,1,4,1,6,4,8,9,7,10,0,1,2,7,4,10,3,0,4,0,6,0,0,5,6,9,0,3,10,5
n149,8,1,0,2,6,7,0,4,2,6,3,5,8,9,6,7,9,3,10,10,1,3,1,0,10,1,5,0,4,6,7,10,0,6,6,9,1,4,7,9,8,7,3,9,8,9,7,9,7,5,10,8,3,2,9,10,1,4,1,8,0,1,4,1,6,4,8,9,7,10,0,1,2,7,4,10,3,0,4,0,6,0,0,5,6,9,0,3,10,5
n156,4,1,0,2,6,7,4,4,2,0,3,5,0,9,0,7,9,3,10,10,1,5,1,0,10,1,5,6,4,6,7,0,1,6,6,9,1,4,7,9,8,7,3,9,8,9,10,9,7,5,10,8,7,3,0,10,1,2,1,8,0,1,0,1,6,4,8,9,0,0,0,1,2,7,4,10,3,0,4,10,6,0,0,5,6,9,0,10,10,5
