cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90
n32,4,4,10,7,9,0,1,10,9,8,8,4,5,4,2,4,10,5,0,2,8,4,2,5,1,0,10,1,7,6,6,4,10,0,2,4,8,6,7,5,5,2,10,7,9,0,10,1,0,9,2,2,4,9,4,10,9,10,5,10,10,1,7,9,10,7,1,1,0,1,0,5,3,0,3,9,3,3,6,9,2,5,4,9,3,0,3,0,0,8
n31,4,4,0,7,9,10,1,10,9,8,8,4,5,4,2,4,10,5,0,2,8,4,2,5,1,5,10,1,7,6,6,4,0,0,2,4,8,6,7,5,5,2,10,7,9,5,10,1,0,9,2,2,4,9,4,10,9,10,5,10,10,1,7,9,10,7,1,1,0,1,0,5,3,0,3,9,3,3,6,9,7,5,4,0,3,0,3,7,0,8
n36,4,4,0,7,9,7,1,10,9,0,8,0,5,4,2,4,0,5,1,10,8,4,2,5,1,9,10,1,7,6,6,0,0,6,2,4,8,6,0,5,5,2,10,7,9,0,10,1,0,1,2,2,4,9,4,10,9,10,2,10,10,1,7,9,10,7,1,1,0,1,4,8,3,0,3,9,3,3,6,9,0,5,4,5,3,0,3,0,7,8
n35,4,4,6,7,9,7,1,10,9,0,8,0,5,4,2,4,3,5,1,10,8,4,2,5,1,9,10,1,7,6,6,0,0,6,2,4,8,6,0,5,5,2,10,7,9,0,10,1,0,1,2,2,4,9,4,10,9,10,2,10,10,1,7,9,10,7,1,1,0,1,4,10,3,0,3,9,3,3,6,9,0,5,4,0,3,0,3,0,7,8
n38,4,4,0,7,9,10,1,10,9,3,8,2,5,4,2,4,8,5,0,2,8,4,2,5,1,8,10,1,7,6,6,0,0,4,2,4,8,6,10,5,5,2,10,7,9,1,10,1,0,10,2,2,4,9,4,10,9,10,2,10,10,1,7,9,10,7,1,1,0,1,4,1,3,0,3,9,3,3,6,9,0,5,4,0,3,0,3,0,0,8
n37,4,4,0,7,9,0,1,10,9,3,8,2,5,4,2,4,8,5,0,0,8,4,2,5,1,8,10,1,7,6,6,0,7,4,2,4,8,6,0,5,5,2,10,7,9,0,10,1,0,10,2,2,4,9,4,10,9,10,2,10,10,1,7,9,10,7,1,1,0,1,4,1,3,0,3,9,3,3,6,9,0,5,4,0,3,0,3,0,0,8
n46,4,4,0,0,9,2,1,10,9,1,0,2,5,4,2,4,0,0,0,0,8,4,2,5,1,0,10,1,8,6,6,9,0,0,2,4,8,9,8,2,2,2,10,7,9,0,10,1,0,1,2,2,4,9,1,10,6,10,5,0,10,1,7,9,10,7,1,1,0,1,2,0,3,6,3,9,3,3,6,9,8,5,0,8,3,10,3,4,2,8
n45,4,4,8,8,9,2,1,10,9,1,0,2,5,4,2,4,0,3,0,7,8,4,2,5,1,0,10,1,8,6,6,9,0,0,2,4,8,9,8,0,2,2,10,7,9,0,10,1,0,1,2,2,4,9,0,10,0,10,5,0,10,1,7,9,10,7,1,1,5,1,2,0,3,6,3,9,3,3,6,9,8,5,0,8,3,10,3,4,2,8
n48,4,4,0,9,9,2,1,10,9,1,10,2,5,4,2,4,0,0,0,6,8,4,2,5,1,0,10,1,8,6,6,9,10,6,2,4,8,0,8,0,2,2,10,7,9,0,10,1,0,1,2,2,4,9,0,10,6,10,5,3,10,1,7,9,10,7,1,1,0,1,2,0,3,6,3,9,3,3,6,9,8,5,0,8,3,10,3,0,2,8
n47,4,4,9,9,9,2,1,10,9,1,0,2,5,4,2,4,0,9,0,6,8,4,2,5,1,0,10,1,8,6,6,9,10,6,2,4,8,0,8,6,2,2,10,7,9,0,10,1,7,1,2,2,4,9,1,10,6,10,5,3,10,1,7,9,10,7,1,1,0,1,2,0,3,6,3,9,3,3,6,9,8,5,0,8,3,10,3,0,2,8
n52,4,4,0,0,9,2,1,10,9,1,6,2,5,4,2,4,0,0,1,0,8,4,2,5,1,4,10,1,8,6,6,9,5,5,2,4,8,0,4,0,2,2,10,7,9,5,10,1,8,1,2,2,4,9,10,10,0,10,5,0,10,1,7,9,10,7,1,1,9,1,2,1,3,0,3,9,3,3,6,9,8,5,7,0,3,10,3,7,2,8
n51,4,4,0,0,9,2,1,10,9,1,0,2,5,4,2,4,6,0,1,0,8,4,2,5,1,4,10,1,8,6,6,9,5,5,2,4,8,0,4,0,2,2,10,7,9,0,10,1,8,1,2,2,4,9,10,10,0,10,5,0,10,1,7,9,10,7,1,1,9,1,2,1,3,2,3,9,3,3,6,9,8,5,7,4,3,10,3,7,2,8
n54,4,4,9,0,9,9,1,10,9,1,0,2,5,4,2,4,0,7,1,0,8,4,2,5,1,4,10,1,8,6,6,9,5,5,2,4,8,0,4,0,2,2,10,7,9,0,10,1,0,1,2,2,4,9,7,10,0,10,5,0,10,1,7,9,10,7,1,1,9,1,2,1,3,0,3,9,3,3,6,9,8,5,7,8,3,10,3,2,2,8
n53,4,4,9,0,9,0,1,10,9,1,0,2,5,4,2,4,0,0,1,0,8,4,2,5,1,4,10,1,8,6,6,9,5,5,2,4,8,8,4,0,2,2,10,7,9,9,10,1,0,1,2,2,4,9,0,10,0,10,5,0,10,1,7,9,10,7,1,1,9,1,2,1,3,0,3,9,3,3,6,9,8,5,7,0,3,10,3,2,2,8
n60,4,4,7,0,9,8,1,10,9,1,10,6,5,4,2,4,7,0,6,0,8,4,2,5,1,8,10,1,0,6,6,9,8,0,2,4,8,1,5,0,2,2,10,7,9,8,10,1,0,1,2,2,4,9,4,10,0,10,0,0,10,1,7,9,10,7,1,1,9,1,2,0,3,0,3,9,3,3,6,9,8,5,2,9,3,6,3,10,2,8
n59,4,4,0,0,9,8,1,10,9,1,10,6,5,4,2,4,7,0,6,0,8,4,2,5,1,0,10,1,0,6,6,9,8,0,2,4,8,0,5,0,2,2,10,7,9,8,10,1,0,1,2,2,4,9,4,10,9,10,0,0,10,1,7,9,10,7,1,1,9,1,2,0,3,0,3,9,3,3,6,9,8,5,0,9,3,0,3,10,2,8
n62,4,4,0,0,9,0,1,10,9,1,10,6,5,4,2,4,7,4,0,0,8,4,2,5,1,0,10,1,0,6,6,9,4,0,2,4,8,0,0,2,9,2,10,7,9,8,10,1,0,1,2,2,4,9,9,10,0,10,0,0,10,1,7,9,10,7,1,1,9,1,2,0,3,4,3,9,3,3,6,9,8,5,0,9,3,3,3,10,2,8
n61,4,4,0,0,9,0,1,10,9,1,10,6,5,4,2,4,7,8,0,0,8,4,2,5,1,0,10,1,0,6,6,9,5,0,2,4,8,0,0,2,0,2,10,7,9,8,10,1,6,1,2,2,4,9,9,10,4,10,0,0,10,1,7,9,10,7,1,1,9,1,2,0,3,4,3,9,3,3,6,9,8,5,0,9,3,0,3,10,2,8
n66,4,4,0,0,9,0,1,10,9,1,10,6,5,4,2,4,5,2,1,0,8,4,2,5,1,3,10,1,0,6,6,9,0,4,2,4,8,5,0,0,7,2,10,7,9,0,10,1,8,1,2,2,4,9,8,10,0,10,9,8,10,1,7,9,10,7,1,1,9,1,2,8,3,2,3,9,3,3,6,9,8,5,0,9,3,0,3,10,2,8
n65,4,4,10,0,9,5,1,10,9,1,10,6,5,4,2,4,0,2,1,0,8,4,2,5,1,0,10,1,0,6,6,9,0,2,2,4,8,5,0,0,5,2,10,7,9,0,10,1,0,1,2,2,4,9,0,10,0,10,9,0,10,1,7,9,10,7,1,1,9,1,2,8,3,0,3,9,3,3,6,9,8,5,0,9,3,9,3,10,2,8
n68,4,4,3,0,9,0,1,10,9,1,10,6,5,4,2,4,0,0,0,7,8,4,2,5,1,10,10,1,0,6,6,9,8,0,2,4,8,5,5,0,0,2,10,7,9,3,10,1,0,1,2,2,4,9,5,10,4,10,8,1,10,1,7,9,10,7,1,1,9,1,2,8,3,0,3,9,3,3,6,9,8,5,7,9,3,0,3,10,2,8
n67,4,4,10,0,9,0,1,10,9,1,10,6,5,4,2,4,0,0,0,0,8,4,2,5,1,0,10,1,9,6,6,9,8,0,2,4,8,5,5,10,0,2,10,7,9,5,10,1,0,1,2,2,4,9,5,10,0,10,8,1,10,1,7,9,10,7,1,1,9,1,2,8,3,0,3,9,3,3,6,9,8,5,7,9,3,0,3,10,2,8
n78,4,4,4,3,9,0,1,10,9,1,0,6,5,4,2,4,0,0,5,0,8,4,2,5,1,0,10,0,2,6,6,0,10,1,2,4,9,7,3,9,0,2,10,7,6,0,10,1,2,0,2,2,4,10,2,10,2,10,0,5,10,6,0,9,10,7,1,1,0,0,6,4,3,0,3,9,3,3,6,1,3,5,1,8,3,7,3,4,8,8
n77,4,4,4,3,9,0,1,10,9,1,0,6,5,4,2,4,0,0,5,0,8,4,2,5,1,0,10,0,2,6,6,4,10,1,2,4,9,7,3,7,0,2,10,7,6,0,10,1,2,0,2,2,4,10,2,10,2,10,0,0,10,6,0,9,10,7,1,1,0,0,6,4,3,9,3,9,3,3,6,1,0,5,1,8,3,7,3,4,8,8
n80,4,4,4,3,9,0,1,10,9,1,0,0,5,4,2,4,2,4,5,5,8,4,2,5,1,0,10,0,0,6,6,0,10,1,2,4,9,0,3,0,9,2,10,7,6,0,10,1,2,6,2,2,4,10,2,10,2,10,0,5,10,6,6,9,10,7,1,1,5,0,6,4,3,0,3,9,3,3,6,1,0,5,1,8,3,7,3,4,8,8
n79,4,4,4,3,9,0,1,10,9,1,0,0,5,4,2,4,2,0,5,5,8,4,2,5,1,0,10,0,0,6,6,0,10,1,2,4,9,0,3,0,9,2,10,7,6,0,10,1,2,6,2,2,4,10,2,10,2,10,0,10,10,6,6,9,10,7,1,1,5,0,6,4,3,0,3,9,3,3,6,1,0,5,1,8,3,7,3,4,8,8
n84,4,4,4,3,9,0,1,10,9,1,0,9,5,4,2,4,0,9,5,10,8,4,2,5,1,0,10,5,0,6,6,10,10,1,2,4,9,6,3,0,0,2,10,7,6,0,10,1,2,0,2,2,4,10,2,10,0,10,0,7,10,6,0,9,10,7,1,1,3,0,1,4,3,10,3,9,3,3,6,1,0,5,0,8,3,7,3,4,8,8
n83,4,4,4,3,9,0,1,10,9,1,0,9,5,4,2,4,0,9,5,10,8,4,2,5,1,0,10,5,8,6,6,0,10,1,2,4,9,6,3,2,0,2,10,7,6,0,10,1,2,0,2,2,4,10,2,10,0,10,0,7,10,6,8,9,10,7,1,1,3,0,1,4,3,10,3,9,3,3,6,1,6,5,0,8,3,7,3,4,8,8
n86,4,4,4,3,9,0,1,10,9,1,0,5,5,4,2,4,0,0,5,0,8,4,2,5,1,6,10,2,0,6,6,2,10,1,2,4,9,6,3,0,0,2,10,7,6,0,10,1,2,5,2,2,4,10,2,10,0,10,0,7,10,6,8,9,10,7,1,1,3,7,0,4,3,10,3,9,3,3,6,1,0,5,2,8,3,7,3,4,8,8
n85,4,4,4,3,9,0,1,10,9,1,0,0,5,4,2,4,0,0,5,3,8,4,2,5,1,6,10,0,0,6,6,2,10,1,2,4,9,6,3,0,0,2,10,7,6,0,10,1,2,0,2,2,4,10,2,10,2,10,0,7,10,6,8,9,10,7,1,1,3,0,0,4,3,10,3,9,3,3,6,1,0,5,2,8,3,7,3,4,8,8
n92,4,4,4,3,9,1,1,10,9,5,0,0,5,4,2,4,10,10,9,2,8,4,2,5,1,4,10,0,0,6,6,10,0,1,2,4,0,0,7,7,0,2,10,7,6,6,10,1,0,6,2,2,4,10,2,10,1,10,0,9,10,0,2,9,10,7,1,1,0,0,0,4,3,0,3,9,3,3,6,1,0,5,9,8,3,7,3,4,8,8
n91,4,4,4,3,9,1,1,10,9,5,0,0,5,4,2,4,0,10,9,2,8,4,2,5,1,4,10,0,0,6,6,10,9,1,2,4,0,3,7,0,4,2,10,7,6,6,10,1,0,6,2,2,4,10,2,10,1,10,0,0,10,0,2,9,10,7,1,1,0,0,0,4,3,0,3,9,3,3,6,1,8,5,9,8,3,7,3,4,8,8
n94,4,4,4,3,9,9,1,10,9,0,5,0,5,4,2,4,0,10,9,0,8,4,2,5,1,4,10,0,0,6,6,10,0,1,2,4,3,1,7,0,0,2,10,7,6,6,10,1,8,0,2,2,4,10,2,10,1,10,0,0,10,6,2,9,10,7,1,1,1,9,0,4,3,0,3,9,3,3,6,1,0,5,9,8,3,7,3,4,8,8
n93,4,4,4,3,9,0,1,10,9,9,5,0,5,4,2,4,0,10,9,0,8,4,2,5,1,4,10,0,0,6,6,10,0,1,2,4,3,1,7,0,0,2,10,7,6,6,10,1,8,0,2,2,4,10,2,10,1,10,0,0,10,0,2,9,10,7,1,1,1,9,0,4,3,0,3,9,3,3,6,1,0,5,9,8,3,7,3,4,8,8
n98,4,4,4,3,9,0,1,10,9,6,1,7,5,4,2,4,4,0,0,8,8,4,2,5,1,4,10,0,0,6,6,10,3,1,2,4,0,0,0,0,6,2,10,7,6,6,10,1,5,8,2,2,4,10,2,10,1,10,0,1,10,1,5,9,10,7,1,1,0,0,0,4,3,0,3,9,3,3,6,1,3,5,9,8,3,7,3,4,8,8
n97,4,4,4,3,9,0,1,10,9,6,0,7,5,4,2,4,0,0,0,0,8,4,2,5,1,4,10,0,0,6,6,10,3,1,2,4,0,0,0,0,0,2,10,7,6,6,10,1,0,8,2,2,4,10,2,10,1,10,3,1,10,1,0,9,10,7,1,1,0,0,0,4,3,5,3,9,3,3,6,1,3,5,9,8,3,7,3,4,8,8
n100,4,4,4,3,9,8,1,10,9,6,0,7,5,4,2,4,8,4,0,3,8,4,2,5,1,4,10,1,2,6,6,10,0,1,2,4,0,0,5,0,0,2,10,7,6,6,10,1,0,8,2,2,4,10,2,10,1,10,10,6,10,1,7,9,10,7,1,1,3,9,0,4,3,0,3,9,3,3,6,1,0,5,9,8,3,7,3,4,8,8
n99,4,4,4,3,9,8,1,10,9,6,0,7,5,4,2,4,0,0,0,3,8,4,2,5,1,4,10,1,2,6,6,10,1,1,2,4,0,8,0,0,0,2,10,7,6,6,10,1,0,8,2,2,4,10,2,10,1,10,0,0,10,1,0,9,10,7,1,1,0,9,0,4,3,0,3,9,3,3,6,1,0,5,9,8,3,7,3,4,8,8
n108,4,4,4,0,9,1,1,10,9,0,8,10,5,4,2,4,2,1,0,8,8,4,2,5,1,7,10,0,1,6,6,8,9,1,2,4,1,0,0,3,8,2,10,7,6,0,10,1,6,0,2,2,4,10,0,10,8,10,0,1,10,6,1,9,10,7,1,1,7,0,0,4,3,5,3,9,3,3,6,0,9,5,5,0,3,2,3,9,8,8
n107,4,4,4,0,9,1,1,10,9,0,0,10,5,4,2,4,2,1,0,8,8,4,2,5,1,7,10,0,1,6,6,8,9,1,2,4,1,0,0,3,8,2,10,7,6,0,10,1,6,3,2,2,4,10,0,10,8,10,0,1,10,0,1,9,10,7,1,1,7,0,7,4,3,5,3,9,3,3,6,0,9,5,5,0,3,2,3,9,8,8
n110,4,4,4,0,9,1,1,10,9,0,8,10,5,4,2,4,2,0,0,10,8,4,2,5,1,7,10,0,1,6,6,8,0,1,2,4,1,2,0,3,8,2,10,7,6,9,10,1,6,0,2,2,4,10,0,10,8,10,0,1,10,0,1,9,10,7,1,1,7,0,4,4,3,5,3,9,3,3,6,0,9,5,5,0,3,2,3,9,8,8
n109,4,4,4,0,9,1,1,10,9,0,8,10,5,4,2,4,2,0,0,10,8,4,2,5,1,7,10,0,1,6,6,8,0,1,2,4,1,2,1,3,8,2,10,7,6,9,10,1,6,0,2,2,4,10,0,10,8,10,0,1,10,0,1,9,10,7,1,1,7,0,0,4,3,5,3,9,3,3,6,0,9,5,5,0,3,2,3,9,8,8
n114,4,4,4,0,9,1,1,10,9,0,3,10,5,4,2,4,2,0,10,7,8,4,2,5,1,7,10,1,0,6,6,8,5,1,2,4,1,0,1,3,8,2,10,7,4,0,10,1,6,0,2,2,4,10,6,10,8,10,5,1,10,0,0,9,10,7,1,1,7,10,0,4,3,5,3,9,3,3,6,0,9,5,0,0,3,2,3,9,8,8
n113,4,4,4,0,9,1,1,10,9,0,0,10,5,4,2,4,2,0,10,7,8,4,2,5,1,7,10,0,0,6,6,8,0,1,2,4,1,0,1,3,8,2,10,7,4,7,10,1,6,0,2,2,4,10,6,10,8,10,6,1,10,4,0,9,10,7,1,1,7,10,0,4,3,5,3,9,3,3,6,0,9,5,8,0,3,2,3,9,8,8
n116,4,4,4,0,9,1,1,10,9,0,0,10,5,4,2,4,2,8,9,6,8,4,2,5,1,7,10,0,7,6,6,8,0,1,2,4,1,0,2,3,8,2,10,7,4,0,10,1,6,10,2,2,4,10,6,10,8,10,7,1,10,9,9,9,10,7,1,1,7,10,8,4,3,5,3,9,3,3,6,2,9,5,0,0,3,2,3,9,8,8
n115,4,4,4,0,9,1,1,10,9,0,0,10,5,4,2,4,2,8,0,0,8,4,2,5,1,7,10,2,0,6,6,8,0,1,2,4,1,0,0,3,8,2,10,7,4,0,10,1,6,0,2,2,4,10,6,10,8,10,0,1,10,0,0,9,10,7,1,1,7,10,0,4,3,5,3,9,3,3,6,2,9,5,0,0,3,2,3,9,8,8
n122,4,4,4,6,9,3,1,10,9,2,8,10,5,4,2,4,2,5,7,0,8,4,2,5,1,8,10,9,0,6,6,0,0,1,2,4,7,0,7,3,8,2,10,7,0,0,10,1,0,8,2,2,4,10,0,10,0,10,8,9,10,8,0,9,10,7,1,1,7,0,0,4,3,5,3,9,3,3,6,5,0,5,8,2,3,2,3,9,8,8
n121,4,4,4,6,9,3,1,10,9,2,8,10,5,4,2,4,2,0,7,0,8,4,2,5,1,8,10,9,0,6,6,0,0,1,2,4,7,0,7,3,8,2,10,7,0,0,10,1,0,8,2,2,4,10,9,10,8,10,8,9,10,8,0,9,10,7,1,1,0,0,0,4,3,5,3,9,3,3,6,5,0,5,8,2,3,2,3,9,8,8
n124,4,4,4,10,9,3,1,10,9,2,8,10,5,4,2,4,2,2,7,0,8,4,2,5,1,8,10,9,0,6,6,0,0,1,2,4,5,0,0,3,8,2,10,7,0,1,10,1,10,8,2,2,4,10,0,10,0,10,8,9,10,8,0,9,10,7,1,1,8,0,7,4,3,5,3,9,3,3,6,5,5,5,8,0,3,2,3,9,8,8
n123,4,4,4,10,9,3,1,10,9,2,8,10,5,4,2,4,2,0,7,0,8,4,2,5,1,8,10,9,0,6,6,0,0,1,2,4,5,6,8,3,8,2,10,7,0,1,10,1,10,8,2,2,4,10,3,10,6,10,8,9,10,8,0,9,10,7,1,1,0,0,0,4,3,5,3,9,3,3,6,5,0,5,8,0,3,2,3,9,8,8
n128,4,4,4,3,9,0,1,10,9,2,8,10,5,4,2,4,2,2,7,2,8,4,2,5,1,8,10,9,0,6,6,4,10,1,2,4,10,0,4,3,8,2,10,7,0,3,10,1,0,0,2,2,4,10,7,10,5,10,0,0,10,8,2,9,10,7,1,1,9,5,9,4,3,5,3,9,3,3,6,9,0,5,8,7,3,2,3,9,8,8
n127,4,4,4,0,9,0,1,10,9,2,8,10,5,4,2,4,2,2,7,2,8,4,2,5,1,8,10,9,0,6,6,4,10,1,2,4,10,0,4,3,8,2,10,7,0,3,10,1,0,0,2,2,4,10,7,10,5,10,0,0,10,8,2,9,10,7,1,1,9,5,9,4,3,5,3,9,3,3,6,9,0,5,8,7,3,2,3,9,8,8
n130,4,4,4,0,9,0,1,10,9,2,8,10,5,4,2,4,2,10,7,2,8,4,2,5,1,8,10,9,0,6,6,4,10,1,2,4,10,0,4,3,8,2,10,7,0,3,10,1,0,0,2,2,4,10,7,10,5,10,0,0,10,8,0,9,10,7,1,1,9,0,0,4,3,5,3,9,3,3,6,5,0,5,8,5,3,2,3,9,8,8
n129,4,4,4,0,9,2,1,10,9,2,8,10,5,4,2,4,2,0,7,2,8,4,2,5,1,8,10,9,0,6,6,4,10,1,2,4,10,0,4,3,8,2,10,7,0,3,10,1,0,0,2,2,4,10,7,10,5,10,0,0,10,8,5,9,10,7,1,1,9,7,0,4,3,5,3,9,3,3,6,10,0,5,8,5,3,2,3,9,8,8
n142,4,10,2,0,9,3,1,10,9,9,0,4,5,4,2,4,0,8,3,10,8,4,2,5,1,4,4,2,4,6,6,10,1,0,2,4,9,9,7,0,9,2,10,7,0,4,10,1,3,7,0,2,4,4,9,1,2,10,3,9,10,3,2,9,10,7,6,1,7,7,0,7,3,1,3,9,3,3,6,2,7,5,8,2,0,5,3,10,0,8
n141,4,10,2,1,9,3,1,10,9,9,0,4,5,4,2,4,0,8,3,10,8,4,2,5,1,4,4,2,4,6,6,10,1,0,2,4,9,9,7,0,9,2,10,7,9,4,10,1,3,7,0,2,4,4,9,1,2,10,3,9,10,3,2,9,10,7,6,1,7,7,2,7,3,1,3,9,3,3,6,2,7,5,8,2,0,5,3,10,0,8
n144,4,0,2,0,9,3,1,10,9,9,0,4,5,4,2,4,0,8,3,10,8,4,2,5,1,0,4,0,4,6,6,10,4,0,2,4,9,9,7,0,9,2,10,7,0,4,10,1,3,7,3,2,4,4,9,1,2,10,3,9,10,7,2,9,10,7,6,1,7,7,0,7,3,1,3,9,3,3,6,2,7,5,8,2,1,5,3,5,0,8
n143,4,0,2,2,9,3,1,10,9,9,0,4,5,4,2,4,0,8,3,10,8,4,2,5,1,0,4,5,4,6,6,10,0,0,2,4,9,9,7,0,9,2,10,7,0,4,10,1,3,7,4,2,4,4,9,1,2,10,3,9,10,7,2,9,10,7,6,1,7,7,0,7,3,1,3,9,3,3,6,2,7,5,8,2,1,5,3,5,0,8
n148,4,8,3,0,9,3,1,10,9,9,0,4,5,4,2,4,0,8,3,10,8,4,2,5,1,0,4,0,4,6,6,4,0,10,2,4,9,9,7,10,9,2,10,7,0,4,10,1,3,7,10,2,4,4,9,0,2,10,3,0,10,0,2,9,10,7,6,1,7,7,8,7,3,1,3,9,3,3,6,2,7,5,8,2,1,0,3,9,0,8
n147,4,8,0,0,9,3,1,10,9,9,0,4,5,4,2,4,0,8,3,10,8,4,2,5,1,0,4,0,4,6,6,4,7,0,2,4,9,9,7,10,9,2,10,7,0,4,10,1,3,7,10,2,4,4,9,0,2,10,3,0,10,0,2,9,10,7,6,1,7,7,8,7,3,1,3,9,3,3,6,2,7,5,8,2,9,0,3,0,10,8
n150,4,8,0,6,9,3,1,10,9,9,0,4,5,4,2,4,0,8,3,10,8,4,2,5,1,0,4,0,4,6,6,0,0,10,2,4,9,9,7,0,9,2,10,7,0,4,10,1,3,7,8,2,4,4,9,9,2,10,3,1,10,4,2,9,10,7,6,1,7,7,8,7,3,1,3,9,3,3,6,2,7,5,8,2,0,4,3,0,0,8
n149,4,8,1,0,9,3,1,10,9,9,0,4,5,4,2,4,0,8,3,10,8,4,2,5,1,10,4,0,4,6,6,2,0,0,2,4,9,9,7,0,9,2,10,7,0,4,10,1,3,7,8,2,4,4,9,4,2,10,3,1,10,4,2,9,10,7,6,1,7,7,8,7,3,1,3,9,3,3,6,2,7,5,8,2,0,0,3,0,0,8
n156,4,0,0,0,9,3,1,10,9,9,0,4,5,4,2,4,1,8,3,10,8,4,2,5,1,0,0,6,8,6,6,0,2,0,2,4,9,9,7,3,9,2,10,7,0,4,10,1,3,7,0,2,4,5,9,8,2,10,3,6,10,0,2,9,10,7,6,1,7,9,0,7,3,1,3,9,3,3,6,0,0,5,8,2,8,0,3,7,0,8
