cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
n97,3,9,10,3,0,8,3,2,1,6,3,9,5,9,8,4,10,0,7,6,0,8,0,7,0,4,8,0,4,0
n100,3,9,10,3,0,8,3,2,1,0,3,9,5,9,8,4,10,0,7,6,0,8,0,7,0,4,8,3,4,0
n99,3,9,10,3,0,8,3,2,1,8,3,9,5,9,8,4,10,4,7,6,0,8,3,7,0,4,8,3,4,0
n108,3,9,10,2,9,8,3,2,0,4,2,9,5,9,8,10,10,0,7,6,6,8,1,7,0,4,8,0,4,0
n107,3,9,10,2,9,8,3,2,0,0,2,9,5,9,8,10,10,0,7,6,6,8,1,7,1,4,8,0,4,0
n110,3,9,10,2,9,8,3,2,0,0,2,9,5,9,8,10,10,5,7,6,6,8,1,7,0,4,8,0,4,0
n109,3,9,10,2,9,8,3,2,0,0,2,9,5,9,8,10,10,5,7,6,6,8,1,7,0,4,8,1,4,0
n114,3,9,10,2,0,0,3,2,0,9,2,9,5,9,8,10,10,7,7,6,6,8,1,7,0,4,8,0,4,0
n113,3,9,10,2,0,0,3,2,0,9,2,9,5,9,8,10,10,7,7,6,6,8,1,7,0,4,8,0,4,0
n116,3,9,10,2,0,1,3,2,0,0,2,9,5,9,8,10,10,0,7,6,6,8,1,7,0,4,8,0,4,0
n115,3,9,10,2,0,0,3,2,0,0,2,9,5,9,8,10,10,0,7,6,6,8,1,7,0,4,8,0,4,0
n122,3,9,10,2,4,0,3,2,0,5,0,9,5,9,8,0,10,10,7,6,6,8,1,7,0,4,8,5,4,0
n121,3,9,10,2,4,0,3,2,0,5,6,9,5,9,8,0,10,10,7,6,6,8,1,7,0,4,8,5,4,0
n124,3,9,10,2,0,9,3,2,9,5,10,9,5,9,8,0,10,10,7,6,6,8,1,7,0,4,8,0,4,0
n123,3,9,10,2,0,9,3,2,9,5,10,9,5,9,8,0,10,10,7,6,6,8,1,7,3,4,8,0,4,0
n128,3,9,10,2,0,0,3,2,0,5,1,9,5,9,8,0,10,3,7,6,0,8,1,7,2,4,8,0,4,0
n127,3,9,10,2,0,0,3,2,0,5,0,9,5,9,8,0,10,0,7,6,8,8,1,7,0,4,8,0,4,0
n130,3,9,10,2,0,3,3,2,0,5,6,9,5,9,8,1,10,3,7,6,4,8,1,7,0,4,8,0,4,2
n129,3,9,10,2,0,3,3,2,0,5,6,9,5,9,8,2,10,0,7,6,4,8,1,7,0,4,8,0,4,2
n142,5,9,3,2,0,0,0,2,8,0,0,9,5,1,4,9,10,2,7,6,0,8,7,7,9,4,8,10,7,7
n141,5,9,3,2,0,0,0,2,7,0,0,9,5,1,0,9,10,2,7,6,0,8,7,7,9,4,8,10,7,7
n144,5,9,3,8,0,0,0,2,7,0,0,9,5,1,0,9,10,2,7,6,0,8,7,7,9,4,8,10,7,0
n143,5,9,3,8,0,0,0,2,0,2,0,9,5,1,0,9,10,2,7,6,0,8,7,7,9,4,8,10,7,9
n148,5,9,3,0,2,3,4,2,2,0,8,9,5,4,0,9,10,2,7,6,0,8,7,7,9,4,8,10,7,0
n147,5,9,3,0,2,3,4,2,0,0,8,9,5,4,0,9,10,2,7,6,0,8,7,7,9,4,8,10,7,0
n150,5,9,3,5,0,3,0,2,0,0,8,9,5,4,5,9,10,2,7,6,2,8,7,7,9,4,8,10,7,10
n149,5,9,3,5,4,3,0,2,4,0,8,9,5,6,5,9,10,2,7,6,2,8,7,7,9,4,8,10,7,10
n156,5,9,0,0,0,2,3,2,6,1,0,9,5,0,1,9,10,0,7,6,0,8,2,7,9,4,8,10,7,3
n155,5,9,0,0,0,2,3,2,6,1,0,9,5,0,1,9,10,0,7,6,3,8,2,7,9,4,8,10,7,3
n158,5,9,0,0,0,1,3,2,0,1,10,9,5,5,1,9,10,0,7,6,0,8,2,7,9,4,8,10,7,3
n157,5,9,0,0,0,0,3,2,1,1,10,9,5,5,1,9,10,0,7,6,0,8,2,7,9,4,8,10,7,3
n162,5,9,0,0,10,0,3,2,8,1,0,9,5,3,0,9,10,0,7,6,0,8,2,7,9,4,8,10,7,9
n161,5,9,0,0,10,0,3,2,8,1,0,9,5,3,0,9,10,0,7,6,0,8,2,7,9,4,8,10,7,8
n164,5,9,0,9,10,1,3,2,0,1,0,9,5,3,4,9,10,0,7,6,0,8,2,7,9,4,8,10,7,7
n163,5,9,0,6,10,1,3,2,0,1,0,9,5,3,0,9,10,0,7,6,0,8,2,7,9,4,8,10,7,0
n172,5,9,2,7,0,0,0,2,4,10,9,9,5,7,0,9,10,0,7,6,10,8,1,7,9,4,8,10,0,4
n171,5,9,2,7,0,0,9,2,4,10,9,9,5,0,3,9,10,0,7,6,10,8,1,7,9,4,8,10,0,4
n174,5,9,2,7,1,6,0,2,0,10,9,9,5,9,0,9,10,9,7,6,10,8,1,7,9,4,8,10,8,0
n173,5,9,2,7,1,0,0,2,0,10,9,9,5,9,0,9,10,9,7,6,10,8,1,7,9,4,8,10,0,0
n178,5,9,0,7,3,5,0,2,0,10,9,9,5,0,0,9,10,0,7,6,10,8,1,7,9,4,8,10,0,7
n177,5,9,0,7,3,0,0,2,5,10,9,9,5,0,0,9,10,0,7,6,10,8,1,7,9,4,8,10,0,7
n180,5,9,0,7,3,7,0,2,4,10,9,9,5,0,0,9,10,0,7,6,10,8,1,7,9,4,8,10,0,0
n179,5,9,0,7,3,7,0,2,0,10,9,9,5,0,0,9,10,0,7,6,10,8,1,7,9,4,8,10,0,0
n186,5,9,9,7,0,0,1,2,8,2,0,9,5,0,8,9,10,0,7,6,10,8,1,7,9,4,8,10,0,3
n185,5,9,9,7,0,2,1,2,8,2,0,9,5,0,8,9,10,0,7,6,10,8,1,7,9,4,8,10,0,3
n188,5,9,9,7,0,0,1,2,8,0,6,9,5,10,2,9,10,0,7,6,10,8,1,7,9,4,8,10,8,3
n187,5,9,9,7,5,0,1,2,8,0,5,9,5,0,2,9,10,0,7,6,10,8,1,7,9,4,8,10,8,3
n192,5,9,9,7,3,0,10,2,8,1,5,9,5,0,10,9,10,4,7,6,10,8,1,7,9,4,8,10,8,3
n191,5,9,9,7,0,8,0,2,8,0,5,9,5,0,10,9,10,0,7,6,10,8,1,7,9,4,8,10,8,3
n194,5,9,9,7,0,0,0,2,8,0,5,9,5,0,10,9,10,10,7,6,10,8,1,7,9,4,8,10,0,3
n193,5,9,9,7,0,0,3,2,8,0,5,9,5,0,10,9,10,0,7,6,10,8,1,7,9,4,8,10,0,3
n204,5,9,1,7,10,5,0,2,0,8,3,9,5,8,0,9,10,0,7,6,2,8,0,7,9,4,8,0,0,3
n203,5,9,1,7,10,5,0,2,0,8,3,9,5,8,0,9,10,0,7,6,2,8,0,7,9,4,8,0,0,3
n206,5,9,1,7,10,5,0,2,0,8,3,9,5,8,8,9,10,3,7,6,2,8,0,7,9,4,8,0,2,3
n205,5,9,1,7,10,5,0,2,0,8,3,9,5,8,0,9,10,3,7,6,2,8,0,7,9,4,8,0,0,3
n210,5,9,1,0,0,5,7,2,0,8,8,9,5,8,0,9,10,0,7,6,2,8,6,7,9,4,8,4,0,3
n209,5,9,1,0,0,5,0,2,0,8,8,9,5,8,0,9,10,1,7,6,2,8,6,7,9,4,8,4,0,3
n212,5,9,1,7,0,5,0,2,0,8,8,9,5,8,1,9,10,0,7,6,2,8,10,7,9,4,8,5,0,3
n211,5,9,1,0,3,5,0,2,0,8,8,9,5,8,10,9,10,0,7,6,2,8,10,7,9,4,8,0,0,3
n218,5,9,1,9,1,0,6,2,0,8,1,9,5,8,0,9,10,4,7,6,8,8,0,7,9,4,8,1,0,3
n217,5,9,1,0,1,6,6,2,0,8,0,9,5,8,0,9,10,4,7,6,8,8,0,7,9,4,8,0,0,3
n220,5,9,1,0,1,3,6,2,4,8,0,9,5,8,0,9,10,4,7,6,5,8,0,7,9,4,8,0,0,3
n219,5,9,1,0,1,3,6,2,4,8,0,9,5,8,0,9,10,0,7,6,5,8,0,7,9,4,8,0,0,3
n224,5,9,1,8,6,7,6,2,0,8,7,9,5,8,3,9,10,7,7,6,0,8,0,7,9,4,8,0,0,3
n223,5,9,1,8,6,7,6,2,0,8,7,9,5,8,3,9,10,7,7,6,0,8,4,7,9,4,8,0,0,3
n226,5,9,1,0,6,7,6,2,0,8,10,9,5,8,3,9,10,0,7,6,1,8,0,7,9,4,8,0,0,3
n225,5,9,1,0,6,7,6,2,7,8,10,9,5,8,3,9,10,0,7,6,0,8,0,7,9,4,8,0,0,3
n234,5,9,1,3,5,6,10,2,8,5,0,9,5,0,1,9,10,2,7,6,0,8,1,7,9,4,8,9,10,0
n233,5,9,1,8,5,6,0,2,8,5,0,9,5,0,1,9,10,2,7,6,0,8,1,7,9,4,8,9,10,6
n236,5,9,1,6,5,6,0,2,8,5,8,9,5,0,1,9,10,0,7,6,3,8,1,7,9,4,8,9,5,0
n235,5,9,1,4,5,6,0,2,8,5,8,9,5,0,1,9,10,0,7,6,3,8,1,7,9,4,8,9,0,0
n240,5,9,1,0,5,6,2,2,8,5,0,9,5,0,8,9,10,0,7,6,0,8,1,7,9,4,8,0,0,6
n239,5,9,1,0,5,6,0,2,8,5,0,9,5,0,8,9,10,0,7,6,0,8,1,7,9,4,8,0,3,0
n242,5,9,1,6,5,6,0,2,8,5,5,9,5,2,8,9,10,0,7,6,0,8,1,7,9,4,8,0,0,1
n241,5,9,1,0,5,6,0,2,8,5,5,9,5,2,8,9,10,0,7,6,3,8,1,7,9,4,8,0,1,0
n248,5,9,1,10,5,6,0,2,0,6,8,9,5,3,0,9,10,0,7,6,10,8,0,7,9,4,8,0,7,0
n247,5,9,1,0,5,6,0,2,0,6,8,9,5,3,0,9,10,0,7,6,10,8,0,7,9,4,8,0,7,0
n250,5,9,1,10,5,6,0,2,0,6,4,9,5,3,0,9,10,0,7,6,10,8,0,7,9,4,8,0,7,0
n249,5,9,1,0,5,6,0,2,0,6,0,9,5,3,6,9,10,6,7,6,10,8,10,7,9,4,8,0,7,0
n254,5,9,1,0,5,6,0,2,10,6,0,9,5,7,0,9,10,0,7,6,0,8,0,7,9,4,8,0,7,0
n253,5,9,1,0,5,6,0,2,10,6,0,9,5,7,1,9,10,5,7,6,9,8,0,7,9,4,8,0,7,7
n256,5,9,1,2,5,6,0,2,0,6,0,9,5,7,6,9,10,0,7,6,0,8,0,7,9,4,8,0,7,0
n255,5,9,1,2,5,6,0,2,0,6,0,9,5,7,0,9,10,0,7,6,9,8,0,7,9,4,8,0,7,0
n270,6,7,6,5,2,3,4,2,0,2,10,3,5,7,3,5,1,3,1,6,9,3,3,7,6,9,8,4,2,2
n269,6,7,6,5,0,3,4,2,0,2,10,3,5,7,3,5,1,3,1,6,9,3,3,7,6,9,8,4,2,2
n272,6,7,6,5,0,3,4,2,3,2,10,3,5,7,3,5,1,3,1,6,9,0,3,7,6,9,8,4,2,2
n271,6,7,6,5,0,3,4,2,0,2,10,3,5,7,3,5,1,3,1,6,9,2,3,7,6,9,8,4,2,2
n276,6,7,6,5,0,3,4,2,10,2,10,3,5,7,3,5,1,3,1,6,9,0,3,7,6,9,8,4,2,2
n275,6,7,6,5,0,3,4,2,10,2,10,3,5,7,3,5,1,3,1,6,9,0,3,7,6,9,8,4,2,2
n278,6,7,6,5,0,3,4,2,10,2,10,3,5,7,3,5,1,3,1,6,9,0,3,7,6,9,8,4,2,2
n277,6,7,6,5,0,3,4,2,10,2,10,3,5,7,3,5,1,3,1,6,9,10,3,7,6,9,8,4,2,2
n284,6,7,6,5,0,3,0,2,0,0,10,3,5,7,3,5,1,3,1,6,9,0,3,7,6,6,8,4,2,2
n283,6,7,6,5,0,3,0,2,0,0,10,3,5,7,3,5,1,3,1,6,9,0,3,7,6,6,8,4,2,2
n286,6,7,6,5,6,3,0,2,0,0,10,3,5,7,3,5,1,3,1,6,9,0,3,7,6,6,8,4,2,2
n285,6,7,6,5,6,3,0,2,0,10,10,3,5,7,3,5,1,3,1,6,9,0,3,7,6,6,8,4,2,2
n290,6,7,6,5,0,3,6,2,7,0,10,3,5,7,3,5,1,3,1,6,9,7,3,7,6,6,8,4,2,2
n289,6,7,6,5,9,3,6,2,8,4,10,3,5,7,3,5,1,3,1,6,9,2,3,7,6,6,8,4,2,2
n292,6,7,6,5,10,3,6,2,0,0,10,3,5,7,3,5,1,3,1,6,9,6,3,7,6,6,8,4,2,2
n291,6,7,6,5,0,3,6,2,7,10,10,3,5,7,3,5,1,3,1,6,9,0,3,7,6,6,8,4,2,2
n300,6,7,6,5,10,3,10,2,0,9,2,0,5,7,3,5,1,3,1,6,9,1,3,7,6,7,8,4,2,2
n299,6,7,6,5,10,3,10,2,0,9,2,0,5,7,3,5,1,3,1,6,9,1,3,7,6,7,8,4,2,2
n302,6,7,6,5,10,3,10,2,0,9,2,0,5,7,3,5,1,3,1,6,9,1,3,7,6,7,8,4,2,2
n301,6,7,6,5,10,3,10,2,0,9,2,0,5,7,3,5,1,3,1,6,9,1,3,7,6,7,8,4,2,2
n306,6,7,6,5,10,3,10,2,10,2,2,0,5,7,3,5,1,3,1,6,9,1,3,7,6,0,8,4,2,2
n305,6,7,6,5,10,3,10,2,10,2,2,0,5,7,3,5,1,3,1,6,9,1,3,7,6,0,8,4,2,2
n308,6,7,6,5,10,3,10,2,0,0,2,7,5,7,3,5,1,3,1,6,9,1,3,7,6,0,8,4,2,2
n307,6,7,6,5,10,3,10,2,0,2,2,0,5,7,3,5,1,3,1,6,9,1,3,7,6,0,8,4,2,2
n314,6,7,6,5,7,3,9,2,0,9,0,0,5,7,3,5,1,3,1,6,9,7,3,7,6,7,8,4,2,2
n313,6,7,6,5,7,3,9,2,0,9,0,0,5,7,3,5,1,3,1,6,9,7,3,7,6,0,8,4,2,2
n316,6,7,6,5,0,3,9,2,0,9,0,0,5,7,3,5,1,3,1,6,9,0,3,7,6,6,8,4,2,2
n315,6,7,6,5,0,3,9,2,0,9,0,10,5,7,3,5,1,3,1,6,9,0,3,7,6,0,8,4,2,2
n320,6,7,6,5,3,3,3,2,0,9,0,0,5,7,3,5,1,3,1,6,9,6,3,7,6,1,8,4,2,2
n319,6,7,6,5,3,3,3,2,0,9,0,0,5,7,3,5,1,3,1,6,9,6,3,7,6,0,8,4,2,2
n322,6,7,6,5,0,3,0,2,0,9,0,0,5,7,3,5,1,3,1,6,9,0,3,7,6,0,8,4,2,2
n321,6,7,6,5,0,3,0,2,0,9,9,0,5,7,3,5,1,3,1,6,9,0,3,7,6,0,8,4,2,2
n332,6,2,1,5,4,3,0,2,9,0,10,1,5,7,3,5,8,3,1,6,9,7,3,7,6,9,8,4,2,2
n331,6,2,1,5,4,3,0,2,9,0,10,1,5,7,3,5,8,3,1,6,9,7,3,7,6,9,8,4,2,2
n334,6,2,1,5,4,3,0,2,9,0,10,1,5,7,3,5,8,3,1,6,9,7,3,7,6,9,8,4,2,2
n333,6,2,1,5,4,3,0,2,9,0,10,1,5,7,3,5,8,3,1,6,9,7,3,7,6,9,8,4,2,2
n338,6,2,1,5,4,3,7,2,9,0,9,0,5,7,3,5,8,3,1,6,9,9,3,7,6,9,8,4,2,2
n337,6,2,1,5,4,3,7,2,9,0,9,0,5,7,3,5,8,3,1,6,9,9,3,7,6,0,8,4,2,2
n340,6,2,1,5,4,3,1,2,9,0,1,0,5,7,3,5,8,3,1,6,9,0,3,7,6,2,8,4,2,2
n339,6,2,1,5,4,3,1,2,9,0,1,9,5,7,3,5,8,3,1,6,9,0,3,7,6,2,8,4,2,2
n346,6,1,7,5,4,3,0,2,7,10,6,10,5,7,3,5,8,3,1,6,9,7,3,7,6,2,8,4,2,2
n345,6,1,7,5,4,3,0,2,7,10,6,10,5,7,3,5,8,3,1,6,9,7,3,7,6,2,8,4,2,2
n348,6,1,0,5,4,3,0,2,4,10,6,10,5,7,3,5,8,3,1,6,9,0,3,7,6,2,8,4,2,2
n347,6,1,0,5,4,3,9,2,4,10,6,10,5,7,3,5,8,3,1,6,9,0,3,7,6,2,8,4,2,2
n352,6,0,0,5,4,3,10,2,6,0,6,10,5,7,3,5,8,3,1,6,9,0,3,7,6,2,8,4,2,2
n351,6,0,0,5,4,3,0,2,6,8,6,10,5,7,3,5,8,3,1,6,9,9,3,7,6,2,8,4,2,2
n354,6,0,3,5,4,3,0,2,0,6,6,10,5,7,3,5,8,3,1,6,9,0,3,7,6,2,8,4,2,2
n353,6,2,3,5,4,3,0,2,0,6,6,10,5,7,3,5,8,3,1,6,9,0,3,7,6,2,8,4,2,2
n362,6,9,10,5,0,3,4,2,0,0,0,0,5,7,3,5,8,3,1,6,9,3,3,7,6,7,8,4,2,2
n361,6,9,10,5,0,3,0,2,0,0,0,0,5,7,3,5,8,3,1,6,9,3,3,7,6,7,8,4,2,2
n364,6,0,10,5,4,3,0,2,0,0,0,0,5,7,3,5,8,3,1,6,9,3,3,7,6,7,8,4,2,2
n363,6,0,10,5,1,3,7,2,0,0,0,10,5,7,3,5,8,3,1,6,9,3,3,7,6,7,8,4,2,2
n368,6,10,10,5,0,3,3,2,1,0,0,2,5,7,3,5,8,3,1,6,9,2,3,7,6,7,8,4,2,2
n367,6,10,10,5,0,3,3,2,1,0,0,0,5,7,3,5,8,3,1,6,9,2,3,7,6,7,8,4,2,2
n370,6,0,10,5,0,3,3,2,1,6,0,0,5,7,3,5,8,3,1,6,9,0,3,7,6,7,8,4,2,2
n369,6,0,10,5,0,3,3,2,1,6,4,0,5,7,3,5,8,3,1,6,9,0,3,7,6,7,8,4,2,2
n376,6,9,10,5,8,3,3,2,0,0,7,0,5,7,3,5,8,3,1,6,9,8,3,7,6,0,8,4,2,2
n375,6,9,10,5,8,3,0,2,0,1,7,0,5,7,3,5,8,3,1,6,9,0,3,7,6,0,8,4,2,2
n378,6,9,10,5,8,3,0,2,0,0,7,0,5,7,3,5,8,3,1,6,9,0,3,7,6,0,8,4,2,2
n377,6,9,10,5,8,3,7,2,0,0,7,0,5,7,3,5,8,3,1,6,9,2,3,7,6,0,8,4,2,2
n382,6,9,10,5,8,3,1,2,6,9,7,2,5,7,3,5,8,3,1,6,9,0,3,7,6,6,8,4,2,2
n381,6,9,10,5,8,3,0,2,6,9,7,2,5,7,3,5,8,3,1,6,9,0,3,7,6,0,8,4,2,2
n384,6,9,10,5,8,3,9,2,6,9,7,2,5,7,3,5,8,3,1,6,9,5,3,7,6,0,8,4,2,2
n383,6,9,10,5,8,3,0,2,6,9,7,2,5,7,3,5,8,3,1,6,9,0,3,7,6,0,8,4,2,2
n396,0,2,3,5,9,3,0,2,10,7,0,8,5,7,3,5,0,3,1,6,8,3,3,7,6,0,8,6,0,8
n395,0,2,3,5,9,3,2,2,10,7,0,8,5,7,3,5,0,3,1,6,8,3,3,7,6,0,8,6,0,8
n398,7,0,3,5,0,3,0,2,10,7,0,8,5,7,3,5,0,3,1,6,8,3,3,7,6,0,8,6,9,8
n397,3,0,3,5,0,3,0,2,10,7,0,8,5,7,3,5,0,3,1,6,8,3,3,7,6,0,8,6,0,8
n402,0,0,3,5,0,3,0,2,10,7,6,8,5,7,3,5,9,3,1,6,8,3,3,7,6,7,8,6,0,8
n401,3,0,3,5,1,3,0,2,10,7,6,8,5,7,3,5,0,3,1,6,8,3,3,7,6,7,8,6,0,8
n404,5,0,3,5,0,3,9,2,10,7,6,8,5,7,3,5,7,3,1,6,8,3,3,7,6,7,8,6,0,8
n403,5,0,3,5,0,3,9,2,10,7,6,8,5,7,3,5,7,3,1,6,8,3,3,7,6,7,8,6,0,8
n410,6,0,3,5,5,3,0,2,10,7,0,8,5,7,3,5,5,3,1,6,8,3,3,7,6,0,8,6,3,8
n409,6,0,3,5,5,3,0,2,10,7,0,8,5,7,3,5,5,3,1,6,8,3,3,7,6,0,8,6,0,8
n412,6,0,3,5,0,3,0,2,10,7,0,8,5,7,3,5,5,3,1,6,8,3,3,7,6,0,8,6,6,8
n411,6,0,3,5,0,3,0,2,10,7,0,8,5,7,3,5,5,3,1,6,8,3,3,7,6,0,8,6,0,8
n416,0,8,3,5,4,3,0,2,10,7,8,8,5,7,3,5,5,3,1,6,8,3,3,7,6,8,8,6,5,8
n415,0,8,3,5,4,3,0,2,10,7,8,8,5,7,3,5,5,3,1,6,8,3,3,7,6,8,8,6,5,8
n418,3,8,3,5,0,3,0,2,10,7,8,8,5,7,3,5,0,3,1,6,8,3,3,7,6,0,8,6,0,8
n417,0,8,3,5,0,3,0,2,10,7,8,8,5,7,3,5,0,3,1,6,8,3,3,7,6,0,8,6,0,8
n426,4,2,3,5,2,3,7,2,7,3,2,8,5,7,3,5,8,3,1,6,0,3,3,7,6,0,8,9,0,8
n425,4,2,3,5,2,3,7,2,7,3,2,8,5,7,3,5,8,3,1,6,0,3,3,7,6,2,8,9,0,8
n428,0,0,3,5,0,3,0,2,7,3,2,8,5,7,3,5,8,3,1,6,0,3,3,7,6,10,8,9,0,8
n427,0,0,3,5,0,3,0,2,7,3,2,8,5,7,3,5,8,3,1,6,9,3,3,7,6,10,8,9,0,8
n432,8,2,3,5,0,3,9,2,7,3,2,8,5,7,3,5,0,3,1,6,0,3,3,7,6,3,8,1,0,8
n431,8,0,3,5,0,3,0,2,7,3,2,8,5,7,3,5,0,3,1,6,0,3,3,7,6,3,8,1,0,8
n434,8,0,3,5,0,3,10,2,7,3,2,8,5,7,3,5,0,3,1,6,0,3,3,7,6,0,8,1,5,8
n433,8,0,3,5,0,3,10,2,7,3,2,8,5,7,3,5,0,3,1,6,0,3,3,7,6,0,8,1,0,8
n440,8,0,3,5,0,3,1,2,7,0,2,8,5,7,3,5,0,3,1,6,0,3,3,7,6,3,8,5,0,8
n439,8,0,3,5,0,3,1,2,7,0,2,8,5,7,3,5,0,3,1,6,0,3,3,7,6,3,8,5,0,8
n442,8,0,3,5,0,3,1,2,7,0,2,8,5,7,3,5,9,3,1,6,0,3,3,7,6,3,8,5,4,8
