cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n66,1,8,1,2,10,8,5,0,9,9,8,0,8,5,8,3,3,1,0,8,5,8,0,2,10,0,2,10,5,7,10,10,3,6,1,6,0,2,10,0,3,8,0,10,0,10,0,2,9,1
n65,1,8,1,2,10,8,5,0,9,9,8,0,8,5,8,3,3,1,0,8,5,8,10,2,10,0,2,10,5,7,10,10,3,6,0,6,0,2,10,0,3,8,0,10,0,10,0,2,9,1
n68,10,8,1,2,10,8,5,0,9,9,8,0,8,0,8,3,3,1,7,8,5,8,0,2,10,0,2,10,5,7,10,10,3,6,0,6,5,2,10,0,3,8,3,10,0,10,7,2,9,1
n67,0,8,1,2,10,8,5,0,9,9,8,0,8,0,8,3,3,1,0,8,5,8,0,2,10,0,2,10,5,7,10,10,3,6,0,6,0,2,10,0,3,8,0,10,7,10,7,2,9,1
n78,6,8,0,0,10,6,5,0,9,9,8,7,0,9,8,3,3,1,0,10,5,8,0,2,2,7,5,4,9,4,10,10,6,6,0,6,6,2,0,0,3,10,9,10,0,0,8,2,6,6
n77,6,8,0,0,10,6,5,0,9,9,8,7,0,9,8,3,3,1,0,10,5,8,0,2,2,7,0,4,9,4,10,10,6,6,0,6,6,2,3,0,3,10,9,10,0,0,8,2,6,6
n80,6,8,0,0,10,6,5,0,9,9,8,7,0,0,8,3,3,1,0,10,5,8,0,2,2,7,0,4,9,0,10,10,6,6,8,6,6,2,0,0,3,10,9,10,0,0,0,2,6,6
n79,6,8,0,0,10,6,5,1,9,9,8,7,4,0,8,3,3,1,0,10,5,8,5,2,2,7,0,4,9,0,10,10,6,6,8,6,6,2,0,0,3,10,9,10,0,0,0,2,6,6
n84,6,8,0,6,0,6,5,1,9,9,8,10,0,10,8,3,3,1,6,10,5,8,0,2,2,7,0,4,6,4,10,10,6,6,0,6,6,2,0,4,3,10,9,10,3,9,8,2,6,6
n83,6,8,0,6,0,6,5,1,9,9,8,10,0,10,8,3,3,1,6,10,5,8,0,2,2,7,0,4,6,4,10,10,6,6,9,6,6,2,2,4,3,10,9,10,0,9,0,2,6,6
n86,6,8,0,0,0,6,5,0,9,9,8,10,0,10,8,3,3,1,6,10,5,8,0,2,2,7,0,4,0,4,10,10,6,6,2,6,6,2,0,4,3,10,9,10,0,9,0,2,6,6
n85,6,8,0,0,0,6,5,6,9,9,8,10,0,10,8,3,3,1,6,10,5,8,0,2,2,7,0,4,0,4,10,10,6,6,2,6,6,2,0,4,3,10,9,10,0,9,0,2,6,6
n92,6,8,3,4,0,8,5,0,9,9,8,6,0,0,8,3,3,1,0,10,5,8,0,2,2,0,7,4,7,7,10,10,7,6,0,6,7,2,1,3,3,10,0,10,0,6,4,2,2,6
n91,6,8,0,0,0,8,5,0,9,9,8,6,10,0,8,3,3,1,0,10,5,8,0,2,2,0,0,4,7,7,10,10,7,6,0,6,7,2,1,3,3,10,0,10,4,0,4,2,2,6
n94,6,8,0,0,0,8,5,0,9,9,8,6,0,10,8,3,3,1,0,10,5,8,0,2,2,0,3,4,7,7,10,10,7,6,0,6,7,2,1,3,3,10,1,10,0,0,4,2,2,6
n93,6,8,0,0,0,8,5,9,9,9,8,6,0,0,8,3,3,1,0,10,5,8,0,2,2,0,3,4,7,7,10,10,7,6,0,6,7,2,1,3,3,10,1,10,0,0,4,2,2,6
n98,6,8,7,6,0,8,5,9,9,9,8,0,1,0,8,3,3,1,0,10,5,8,0,2,2,0,0,4,2,7,10,10,0,6,0,6,7,2,0,3,3,10,8,10,0,0,7,2,10,6
n97,6,8,3,6,1,8,5,9,9,9,8,0,0,0,8,3,3,1,0,10,5,8,0,2,2,0,0,4,2,7,10,10,0,6,6,6,7,2,0,3,3,10,8,10,0,0,7,2,10,6
n100,6,8,6,6,0,8,5,1,9,9,8,0,0,0,8,3,3,1,0,10,5,8,0,2,2,10,0,4,2,7,10,10,4,6,0,6,7,2,10,3,3,10,3,10,0,3,8,2,0,6
n99,6,8,6,6,0,8,5,0,9,9,8,0,2,0,8,3,3,1,0,10,5,8,0,2,2,0,3,4,2,7,10,10,4,6,0,6,7,2,10,3,3,10,3,10,0,0,8,2,0,6
n108,5,8,5,0,0,7,5,1,9,9,8,0,9,8,8,3,3,0,0,10,5,8,5,2,2,9,0,6,0,8,10,10,7,6,3,6,3,2,1,0,3,10,8,10,1,0,7,2,8,6
n107,5,8,5,0,8,7,5,1,9,9,8,0,9,8,8,3,3,4,0,10,5,8,0,2,2,0,0,6,0,8,10,10,7,6,3,6,3,2,0,3,3,10,8,10,1,0,7,2,8,6
n110,5,8,5,0,0,7,5,1,9,9,8,0,9,8,8,3,3,0,0,10,5,8,0,2,2,0,0,6,0,0,10,10,7,6,3,6,3,2,0,0,3,10,0,10,0,0,7,2,8,6
n109,5,8,5,0,0,7,5,1,9,9,8,0,9,8,8,3,3,0,0,10,5,8,0,2,2,0,0,6,0,0,10,10,7,6,3,6,3,2,0,0,3,10,0,10,7,0,7,2,8,6
n114,6,8,0,0,0,7,5,2,9,9,8,0,9,8,8,3,3,0,0,10,5,8,0,2,2,5,2,2,0,5,10,10,3,6,3,6,3,2,0,3,3,10,0,10,7,0,7,2,8,6
n113,6,8,0,3,0,7,5,2,9,9,8,4,9,8,8,3,3,0,0,10,5,8,0,2,2,5,2,2,0,5,10,10,0,6,3,6,3,2,6,3,3,10,6,10,0,0,7,2,8,6
n116,0,8,0,6,1,7,5,0,9,9,8,7,9,8,8,3,3,0,9,10,5,8,0,2,2,0,2,2,0,5,10,10,9,6,3,6,3,2,0,0,3,10,8,10,0,1,7,2,8,6
n115,0,8,1,6,1,7,5,0,9,9,8,7,9,8,8,3,3,0,9,10,5,8,0,2,2,0,2,2,0,5,10,10,9,6,3,6,3,2,0,0,3,10,8,10,0,0,7,2,8,6
n122,0,8,0,9,3,0,5,5,9,9,8,0,9,8,8,3,3,0,0,10,5,8,0,2,2,0,2,0,0,0,10,10,8,6,8,6,3,2,0,10,3,10,6,10,0,0,7,2,8,0
n121,10,8,5,9,3,0,5,5,9,9,8,0,9,8,8,3,3,3,0,10,5,8,0,2,2,10,2,0,0,0,10,10,8,6,5,6,3,2,0,10,3,10,0,10,0,0,7,2,8,0
n124,0,8,0,0,3,0,5,5,9,9,8,1,9,8,8,3,3,0,0,10,5,8,0,2,2,0,0,0,0,0,10,10,8,6,10,6,3,2,0,10,3,10,5,10,0,0,7,2,8,0
n123,4,8,0,1,3,1,5,5,9,9,8,1,9,8,8,3,3,0,4,10,5,8,0,2,2,0,0,0,0,4,10,10,8,6,10,6,3,2,0,10,3,10,0,10,0,0,7,2,8,2
n128,0,8,2,0,3,4,5,5,9,9,8,9,9,8,8,3,3,5,9,10,5,8,1,2,2,9,0,1,4,0,10,10,8,6,0,6,3,2,7,9,3,10,0,10,5,9,7,2,8,4
n127,0,8,2,0,3,4,5,5,9,9,8,0,9,8,8,3,3,0,9,10,5,8,1,2,2,9,0,1,0,0,10,10,8,6,0,6,3,2,7,9,3,10,9,10,5,9,7,2,8,0
n130,0,8,0,0,3,4,5,5,9,9,8,0,9,8,8,3,3,7,3,10,5,8,0,2,2,0,10,1,0,7,10,10,8,6,9,6,3,2,0,0,3,10,0,10,5,9,7,2,8,0
n129,2,8,2,0,3,4,5,5,9,9,8,0,9,8,8,3,3,7,3,10,5,8,0,2,2,0,10,1,0,0,10,10,8,6,9,6,3,2,0,0,3,10,0,10,5,9,7,2,8,0
n142,1,8,9,4,10,8,5,7,9,9,8,0,7,9,8,3,3,7,9,4,1,7,0,1,0,2,8,0,3,4,10,1,8,6,0,9,0,2,8,9,3,0,5,10,10,0,0,2,0,10
n141,1,8,9,4,10,8,5,9,9,9,8,0,7,9,8,3,3,7,0,4,1,7,0,1,0,2,0,0,3,4,10,1,8,6,1,9,0,2,8,9,3,0,5,10,10,0,0,2,0,10
n144,1,8,9,4,10,8,5,4,9,9,8,7,7,9,8,3,3,7,0,4,1,7,0,1,6,2,2,0,3,3,10,1,8,6,0,9,2,2,8,9,3,8,5,10,10,0,0,2,0,10
n143,1,8,9,4,10,8,5,4,9,9,8,6,7,9,8,3,3,7,0,4,1,7,0,1,6,2,2,0,3,0,10,1,8,6,0,9,2,2,8,9,3,8,5,10,10,0,0,2,0,10
n148,1,8,9,4,10,8,5,0,9,9,8,0,7,9,8,3,3,7,0,4,1,7,0,1,3,2,0,0,3,0,10,1,8,6,0,9,0,2,0,1,3,7,5,10,2,10,8,2,0,10
n147,1,8,9,4,10,8,5,0,9,9,8,0,7,9,8,3,3,7,0,4,1,7,0,1,0,2,4,0,3,0,10,1,8,6,0,9,0,2,0,1,3,0,5,10,2,10,8,2,6,10
n150,1,8,9,4,10,8,5,0,9,9,8,0,7,9,8,3,3,7,4,4,1,7,0,1,7,2,9,0,3,2,10,1,8,6,0,9,0,2,0,1,3,0,5,10,0,0,8,2,0,10
n149,1,8,9,4,10,8,5,0,9,9,8,2,7,9,8,3,3,7,4,4,1,7,0,1,7,2,0,0,3,2,10,1,8,6,0,9,6,2,0,1,3,0,5,10,0,0,8,2,0,10
n156,1,8,0,4,10,8,5,0,9,9,8,0,7,9,8,3,3,0,1,4,1,3,0,1,6,2,1,9,0,3,10,1,8,6,0,9,0,2,10,0,3,0,5,10,0,2,0,2,7,10
n155,1,8,0,4,10,8,5,0,9,9,8,0,7,9,8,3,3,0,1,4,1,3,0,1,0,2,1,9,0,3,10,1,8,6,0,9,0,2,10,0,3,0,5,10,0,9,0,2,7,10
n158,1,8,0,4,10,8,5,8,9,9,8,0,7,9,8,3,3,0,0,4,1,3,0,1,0,2,1,9,0,3,10,1,8,6,0,9,8,2,10,5,3,1,5,10,5,7,0,2,7,10
n157,1,8,0,4,10,8,5,8,9,9,8,0,7,9,8,3,3,7,0,4,1,3,0,1,0,2,1,9,0,3,10,1,8,6,0,9,8,2,10,5,3,1,5,10,3,7,0,2,7,10
n162,1,8,10,4,10,8,5,6,9,9,8,8,7,9,8,3,3,0,0,4,1,0,0,1,0,2,1,9,0,3,10,1,8,6,2,9,0,2,10,1,3,8,5,10,0,0,5,2,0,10
n161,1,8,10,4,10,8,5,6,9,9,8,8,7,9,8,3,3,0,0,4,1,0,0,1,0,2,1,9,0,3,10,1,8,6,2,9,0,2,10,1,3,8,5,10,6,0,5,2,10,10
n164,1,8,10,4,10,8,5,0,9,9,8,8,7,9,8,3,3,0,5,4,1,0,0,1,0,2,1,9,0,3,10,1,8,6,2,9,0,2,10,1,3,8,5,10,0,0,0,2,0,10
n163,1,8,10,4,10,8,5,0,9,9,8,8,7,9,8,3,3,0,0,4,1,0,0,1,0,2,1,9,9,3,10,1,8,6,2,9,0,2,10,1,3,8,5,10,7,0,0,2,0,10
n172,1,8,0,6,10,10,5,0,9,9,8,3,7,0,8,3,3,7,5,4,1,0,0,0,0,1,6,0,2,0,10,1,8,6,0,9,2,2,0,0,3,10,5,10,0,6,0,2,7,10
n171,1,8,1,6,10,10,5,0,9,9,8,3,7,9,8,3,3,7,5,4,1,0,0,0,0,1,6,0,2,0,10,1,8,6,0,9,2,2,0,0,3,10,5,10,6,6,0,2,7,10
n174,1,8,0,6,10,10,5,10,9,9,8,3,7,9,8,3,3,7,5,4,1,0,0,0,1,1,0,10,2,0,10,1,8,6,0,9,2,2,0,0,3,10,5,10,0,6,1,2,7,10
n173,1,8,6,6,10,10,5,0,9,9,8,3,7,9,8,3,3,7,5,4,1,0,0,0,0,1,0,10,2,0,10,1,8,6,0,9,2,2,0,0,3,10,5,10,5,6,0,2,7,10
n178,1,8,6,6,10,10,5,0,9,9,8,3,7,6,8,3,3,7,5,4,1,0,1,0,0,1,0,0,2,2,10,1,2,6,0,9,2,2,7,0,3,7,5,10,4,2,4,2,7,10
n177,1,8,10,6,10,10,5,0,9,9,8,3,7,6,8,3,3,7,5,4,1,0,1,2,0,1,0,0,2,0,10,1,2,6,2,9,2,2,0,4,3,0,5,10,4,2,0,2,7,10
n180,1,8,0,6,10,10,5,0,9,9,8,3,7,6,8,3,3,7,5,4,1,0,0,0,0,1,0,0,2,0,10,1,2,6,0,9,2,2,0,8,3,0,5,10,4,0,0,2,7,10
n179,1,8,1,6,10,10,5,0,9,9,8,3,7,6,8,3,3,7,5,4,1,10,0,0,0,1,0,0,2,0,10,1,2,6,3,9,2,2,0,8,3,0,5,10,4,0,0,2,7,10
n186,1,8,4,0,10,10,5,4,9,9,8,7,7,7,8,3,3,0,5,4,1,0,0,2,1,1,0,0,5,0,10,1,2,6,0,9,2,2,8,8,3,6,5,10,0,0,5,2,7,10
n185,1,8,4,0,10,10,5,0,9,9,8,7,7,0,8,3,3,4,5,4,1,0,0,2,0,1,0,0,5,0,10,1,2,6,0,9,2,2,8,0,3,0,5,10,0,0,5,2,7,10
n188,1,8,7,0,10,10,5,0,9,9,8,0,7,0,8,3,3,7,5,4,1,0,2,0,3,1,10,9,5,0,10,1,0,6,0,9,2,2,0,0,3,0,5,10,0,0,0,2,7,10
n187,1,8,7,0,10,10,5,0,9,9,8,1,7,0,8,3,3,0,5,4,1,0,0,0,3,1,10,0,5,0,10,1,6,6,0,9,2,2,0,0,3,0,5,10,0,0,0,2,7,10
n192,1,8,8,7,10,10,5,0,9,9,8,0,7,9,8,3,3,0,5,4,1,7,9,0,0,1,1,0,5,1,10,1,0,6,1,9,2,2,0,0,3,0,5,10,0,9,8,2,7,10
n191,1,8,0,7,10,10,5,0,9,9,8,6,7,2,8,3,3,0,5,4,1,7,0,8,0,1,1,0,5,1,10,1,0,6,1,9,2,2,0,0,3,0,5,10,0,9,8,2,7,10
n194,1,8,0,7,10,10,5,0,9,9,8,0,7,7,8,3,3,9,5,4,1,7,7,0,0,1,0,0,5,1,10,1,6,6,1,9,2,2,0,3,3,6,5,10,0,9,0,2,7,10
n193,1,8,1,7,10,10,5,0,9,9,8,0,7,0,8,3,3,1,5,4,1,7,0,0,0,1,0,2,5,1,10,1,6,6,1,9,2,2,0,0,3,6,5,10,1,9,0,2,7,10
n204,0,8,2,0,9,5,5,4,9,9,8,6,0,7,8,3,3,5,10,4,1,1,6,1,4,10,9,0,0,5,10,1,0,6,4,9,2,2,4,0,3,0,0,10,9,10,8,2,3,3
n203,0,8,2,0,0,5,5,4,9,9,8,6,0,7,8,3,3,9,10,4,1,1,6,1,4,10,9,0,0,5,10,1,0,6,4,9,2,2,4,0,3,0,0,10,9,10,8,2,3,3
n206,0,8,2,0,0,5,5,4,9,9,8,6,0,7,8,3,3,9,10,4,1,0,6,1,4,10,9,0,0,5,10,1,1,6,4,9,0,2,0,10,3,6,1,10,9,10,0,2,3,3
n205,0,8,2,0,0,5,5,4,9,9,8,6,0,7,8,3,3,9,10,4,1,0,6,1,4,10,9,0,0,5,10,1,0,6,4,9,0,2,0,0,3,6,1,10,9,10,0,2,3,3
n210,8,8,2,0,1,5,5,7,9,9,8,6,0,7,8,3,3,5,10,4,1,0,6,6,4,10,9,9,0,5,10,1,0,6,5,9,10,2,9,9,3,7,0,10,0,10,5,2,3,0
n209,8,8,2,10,1,5,5,0,9,9,8,6,0,7,8,3,3,5,10,4,1,0,6,6,4,10,9,9,0,5,10,1,2,6,5,9,10,2,9,9,3,7,0,10,0,10,0,2,3,0
n212,8,8,2,0,1,5,5,0,9,9,8,6,0,7,8,3,3,0,10,4,1,0,6,6,4,10,9,0,0,5,10,1,10,6,5,9,0,2,9,9,3,3,7,10,0,10,0,2,3,0
n211,8,8,2,0,1,5,5,0,9,9,8,6,0,7,8,3,3,0,10,4,1,0,6,6,4,10,9,0,7,5,10,1,10,6,5,9,0,2,9,9,3,0,0,10,0,10,3,2,3,0
n218,6,8,2,0,6,5,5,0,9,9,8,6,0,7,8,3,3,8,10,4,1,6,6,0,5,10,0,3,2,5,10,1,4,6,5,9,10,2,7,0,3,9,0,10,3,0,0,2,3,4
n217,6,8,2,0,2,5,5,0,9,9,8,6,0,7,8,3,3,8,10,4,1,6,6,0,5,10,0,3,2,5,10,1,4,6,5,9,10,2,0,0,3,9,0,10,3,0,2,2,3,4
n220,6,8,2,0,0,5,5,0,9,9,8,6,5,7,8,3,3,8,10,4,1,6,6,0,5,10,0,3,2,5,10,1,4,6,5,9,10,2,9,6,3,9,2,10,0,0,3,2,3,4
n219,6,8,2,10,0,5,5,0,9,9,8,6,0,7,8,3,3,8,10,4,1,6,6,0,5,10,0,3,2,5,10,1,4,6,5,9,10,2,9,6,3,9,2,10,0,0,3,2,3,4
n224,0,8,2,0,7,5,5,1,9,9,8,6,7,7,8,3,3,8,10,4,1,6,6,7,5,10,0,3,5,5,10,1,7,6,7,9,0,2,0,0,3,9,0,10,9,0,0,2,3,4
n223,0,8,2,0,0,5,5,1,9,9,8,6,0,7,8,3,3,8,10,4,1,6,6,0,5,10,0,3,5,5,10,1,0,6,7,9,0,2,0,0,3,9,0,10,9,0,0,2,3,4
n226,6,8,2,0,0,5,5,1,9,9,8,6,5,7,8,3,3,8,10,4,1,6,6,0,5,10,0,3,5,5,10,1,0,6,10,9,0,2,0,6,3,9,0,10,0,0,0,2,3,4
n225,0,8,2,0,0,5,5,1,9,9,8,6,0,7,8,3,3,8,10,4,1,6,6,0,5,10,0,3,5,5,10,1,5,6,10,9,1,2,0,6,3,9,7,10,0,0,0,2,3,4
n234,6,8,2,8,5,5,5,0,9,9,8,6,2,7,8,3,3,1,4,4,1,0,6,5,5,1,10,10,4,5,10,1,0,6,7,9,7,2,5,10,3,0,0,10,1,0,0,2,0,4
n233,6,8,2,8,5,5,5,0,9,9,8,6,2,7,8,3,3,1,4,4,1,0,6,5,5,1,10,10,4,5,10,1,1,6,7,9,7,2,5,10,3,0,0,10,0,0,0,2,0,4
n236,6,8,2,8,9,5,5,4,9,9,8,6,2,7,8,3,3,1,4,4,1,6,6,5,5,1,10,10,4,5,10,1,0,6,0,9,7,2,5,10,3,2,1,10,0,6,0,2,0,6
n235,6,8,2,8,0,5,5,0,9,9,8,6,2,7,8,3,3,1,4,4,1,0,6,5,5,1,10,10,4,5,10,1,7,6,0,9,7,2,5,10,3,0,1,10,6,0,0,2,0,6
n240,6,8,2,8,0,5,5,0,9,9,8,6,2,7,8,3,3,0,4,4,1,10,6,0,5,1,10,9,4,5,10,1,5,6,5,9,7,2,5,10,3,0,0,10,0,0,0,2,0,0
n239,6,8,2,8,0,5,5,0,9,9,8,6,2,7,8,3,3,0,4,4,1,10,6,0,5,1,10,9,4,5,10,1,5,6,5,9,7,2,5,10,3,0,0,10,0,0,0,2,0,0
n242,6,8,2,8,0,5,5,10,9,9,8,6,2,7,8,3,3,0,4,4,1,0,6,0,5,1,10,0,4,5,10,1,5,6,5,9,7,2,5,10,3,0,0,10,0,0,0,2,0,0
n241,6,8,2,8,0,5,5,5,9,9,8,6,2,7,8,3,3,0,4,4,1,0,6,5,5,1,10,0,4,5,10,1,5,6,5,9,7,2,5,10,3,0,0,10,0,10,0,2,0,0
n248,3,8,2,8,0,5,5,0,9,9,8,6,0,7,8,3,3,9,3,4,1,8,6,0,5,9,0,6,1,5,10,1,5,6,10,9,3,2,5,10,3,0,6,10,1,0,8,2,0,2
n247,3,8,2,8,0,5,5,0,9,9,8,6,0,7,8,3,3,9,0,4,1,0,6,0,5,0,0,6,1,5,10,1,5,6,10,9,3,2,5,10,3,0,0,10,1,0,0,2,0,2
n250,3,8,2,8,0,5,5,0,9,9,8,6,0,7,8,3,3,9,0,4,1,0,6,0,5,0,8,0,1,5,10,1,5,6,10,9,3,2,5,10,3,0,0,10,1,0,0,2,2,2
n249,3,8,2,8,0,5,5,0,9,9,8,6,0,7,8,3,3,9,0,4,1,2,6,0,5,0,8,0,1,5,10,1,5,6,10,9,3,2,5,10,3,0,0,10,1,0,1,2,2,2
n254,3,8,2,8,4,5,5,0,9,9,8,6,0,7,8,3,3,9,0,4,1,5,6,0,5,10,6,0,1,5,10,1,0,6,10,9,3,2,5,10,3,7,0,10,1,4,0,2,6,0
n253,3,8,2,8,4,5,5,0,9,9,8,6,0,7,8,3,3,9,0,4,1,0,6,0,5,10,0,0,1,5,10,1,0,6,10,9,3,2,5,10,3,0,0,10,1,0,0,2,6,3
n256,3,8,2,8,0,5,5,0,9,9,8,6,0,7,8,3,3,9,7,4,1,0,6,9,5,10,0,5,1,5,10,1,5,6,10,9,3,2,5,10,3,0,0,10,1,4,0,2,6,0
n255,3,8,2,8,0,5,5,0,9,9,8,6,0,7,8,3,3,9,0,4,1,3,6,9,5,10,0,5,1,5,10,1,0,6,10,9,3,2,5,10,3,0,10,10,1,4,0,2,6,0
n270,2,5,7,9,3,8,2,0,9,9,8,7,4,9,2,3,3,7,4,1,5,9,0,8,3,1,3,0,0,8,10,3,10,4,1,10,0,2,5,5,3,3,3,10,0,4,0,6,10,0
n269,2,5,7,9,3,8,2,10,9,9,8,7,4,9,2,3,3,7,4,1,5,9,0,8,3,1,3,0,0,8,10,3,10,4,1,10,0,2,5,5,3,3,3,10,0,4,7,6,10,0
n272,2,5,7,9,3,8,2,0,9,9,8,7,4,9,2,3,3,7,4,1,5,9,0,8,3,1,3,0,0,8,10,3,10,4,1,10,7,2,5,5,3,3,5,10,0,4,0,0,10,0
n271,2,5,7,9,3,8,2,0,9,9,8,7,4,9,2,3,3,7,4,1,5,9,0,8,3,1,3,0,0,8,10,3,10,4,1,10,0,2,5,5,3,3,5,10,6,4,0,0,10,0
