cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
n178,5,5,0,1,7,1,7,8,0,4,6,9,4,1,1,9,1,0,4,1,3,6,1,0,4,8,3,5,3,4
n177,5,5,0,1,7,1,7,8,0,4,6,9,4,1,1,9,1,0,4,1,3,6,1,0,0,8,3,5,3,4
n180,5,5,0,1,7,1,7,8,0,4,6,9,4,1,1,9,1,5,4,1,3,6,1,5,3,8,3,5,3,4
n179,5,5,0,1,7,0,7,8,0,4,6,9,4,1,1,9,1,0,4,1,3,6,1,0,3,8,3,5,3,4
n186,5,5,0,0,7,0,7,8,1,4,0,9,4,1,1,9,0,0,4,1,3,6,1,0,4,8,7,3,3,4
n185,5,5,0,0,7,0,7,8,0,4,0,9,4,1,1,9,0,0,4,1,3,6,1,0,4,8,7,3,3,4
n188,5,5,2,0,7,0,7,8,7,4,0,9,4,1,1,9,6,0,4,1,3,6,1,5,4,8,6,3,3,4
n187,5,5,0,0,7,0,7,8,7,4,0,9,4,1,1,9,6,0,4,1,3,6,1,5,4,8,0,3,3,4
n192,5,5,0,5,7,0,7,8,0,4,0,9,4,1,1,9,5,0,4,1,3,6,1,0,4,8,0,0,3,4
n191,5,5,0,0,7,0,7,8,0,4,0,9,4,1,1,9,5,0,4,1,3,6,1,1,4,8,0,0,3,4
n194,5,5,0,4,7,0,7,8,8,4,5,9,4,1,1,9,5,8,4,1,3,6,1,0,4,8,0,5,3,4
n193,5,5,0,4,7,0,7,8,0,4,0,9,4,1,1,9,5,8,4,1,3,6,1,0,4,8,0,3,3,4
n204,5,0,6,0,7,6,7,8,9,4,5,9,3,1,1,9,7,0,4,1,3,6,1,2,3,10,8,0,3,4
n203,5,0,6,0,7,6,7,8,9,4,5,9,0,1,1,9,7,0,4,1,3,6,1,2,3,10,8,0,3,4
n206,5,3,6,0,7,5,7,8,9,4,0,9,1,1,1,9,0,6,4,1,3,6,1,2,3,10,8,0,3,4
n205,5,3,6,3,7,1,7,8,9,4,1,9,1,1,1,9,0,6,4,1,3,6,1,2,3,10,8,0,3,4
n210,5,0,6,3,7,5,7,8,2,4,1,9,8,1,1,9,8,2,4,1,3,6,1,2,3,10,8,1,3,4
n209,5,8,6,3,7,5,7,8,2,4,1,9,8,1,1,9,8,2,4,1,3,6,1,2,3,10,8,1,3,4
n212,5,10,6,3,7,5,7,8,3,4,0,9,0,1,1,9,0,2,4,1,3,6,1,2,3,10,8,1,3,4
n211,5,10,6,3,7,5,7,8,0,4,0,9,0,1,1,9,3,2,4,1,3,6,1,2,3,10,8,1,3,4
n218,5,0,6,1,7,9,7,8,3,4,4,9,0,1,1,9,4,10,4,1,3,6,1,2,3,10,8,0,3,4
n217,5,0,6,0,7,9,7,8,4,4,4,9,0,1,1,9,4,10,4,1,3,6,1,2,3,10,8,0,3,4
n220,5,0,6,0,7,9,7,8,0,4,4,9,0,1,1,9,4,10,4,1,3,6,1,2,3,10,8,0,3,4
n219,5,0,6,0,7,9,7,8,0,4,4,9,0,1,1,9,4,10,4,1,3,6,1,2,3,10,8,5,3,4
n224,5,0,6,3,7,9,7,8,0,4,4,9,0,1,1,9,5,10,4,1,3,6,1,2,3,10,8,7,3,4
n223,5,0,6,3,7,9,7,8,0,4,4,9,4,1,1,9,0,10,4,1,3,6,1,2,3,10,8,7,3,4
n226,5,7,6,0,7,9,7,8,0,4,4,9,7,1,1,9,2,10,4,1,3,6,1,2,3,10,8,7,3,4
n225,5,7,6,0,7,9,7,8,0,4,4,9,7,1,1,9,0,10,4,1,3,6,1,2,3,10,8,7,3,4
n234,5,0,5,0,7,9,7,8,2,4,0,9,0,1,1,9,4,10,4,1,3,6,1,2,1,2,8,7,3,4
n233,5,0,5,6,7,9,7,8,2,4,0,9,0,1,1,9,0,10,4,1,3,6,1,2,0,2,8,7,3,4
n236,5,2,2,0,7,9,7,8,2,4,0,9,0,1,1,9,0,10,4,1,3,6,1,2,0,2,8,7,3,4
n235,5,0,1,0,7,9,7,8,2,4,0,9,0,1,1,9,0,10,4,1,3,6,1,2,0,2,8,7,3,4
n240,5,0,8,3,7,0,7,8,2,4,0,9,0,1,1,9,0,10,4,1,3,6,1,2,10,2,8,7,3,4
n239,5,0,8,0,7,0,7,8,2,4,0,9,0,1,1,9,0,10,4,1,3,6,1,2,0,2,8,7,3,4
n242,5,2,8,8,7,0,7,8,2,4,8,9,0,1,1,9,0,10,4,1,3,6,1,2,0,2,8,7,3,4
n241,5,2,8,8,7,0,7,8,2,4,0,9,0,1,1,9,0,10,4,1,3,6,1,2,0,2,8,7,3,4
n248,5,9,5,3,7,1,7,8,2,4,6,9,2,1,1,9,0,10,4,1,3,6,1,2,0,2,8,0,3,4
n247,5,9,5,3,7,1,7,8,2,4,6,9,2,1,1,9,0,10,4,1,3,6,1,2,0,2,8,0,3,4
n250,5,9,5,3,7,0,7,8,2,4,7,9,2,1,1,9,0,10,4,1,3,6,1,2,0,2,8,7,3,4
n249,5,9,5,3,7,0,7,8,2,4,0,9,2,1,1,9,0,10,4,1,3,6,1,2,0,2,8,7,3,4
n254,5,10,5,3,7,0,7,8,2,4,6,9,10,1,1,9,0,10,4,1,3,6,1,2,0,2,8,1,3,4
n253,5,10,5,3,7,0,7,8,2,4,6,9,10,1,1,9,0,10,4,1,3,6,1,2,10,2,8,1,3,4
n256,5,10,5,3,7,0,7,8,2,4,9,9,10,1,1,9,2,10,4,1,3,6,1,2,7,2,8,1,3,4
n255,5,10,5,3,7,0,7,8,2,4,9,9,10,1,1,9,0,10,4,1,3,6,1,2,0,2,8,1,3,4
n270,7,1,1,4,3,0,2,2,3,7,3,2,3,0,4,9,0,3,4,1,3,2,3,0,1,8,4,1,3,4
n269,7,1,1,4,3,0,2,2,3,7,3,2,3,0,4,9,10,3,4,1,3,2,3,0,1,8,4,1,3,4
n272,7,1,1,4,3,2,2,2,3,7,3,2,3,0,4,9,6,3,4,1,3,2,3,0,0,8,4,1,3,4
n271,7,1,1,4,3,2,2,2,3,7,3,2,3,0,4,9,6,3,4,1,3,2,3,0,0,8,4,1,3,4
n276,7,1,1,4,3,7,0,2,3,0,8,2,3,0,4,9,0,3,4,1,3,2,3,2,8,0,4,1,3,4
n275,7,1,1,4,3,0,9,2,3,0,8,2,3,0,4,9,0,3,4,1,3,2,3,2,0,0,4,1,3,4
n278,7,1,1,4,3,0,1,2,3,0,5,2,3,4,4,9,0,3,4,1,3,2,3,0,1,5,4,1,3,4
n277,7,1,1,4,3,0,1,2,3,5,8,2,3,4,4,9,0,3,4,1,3,2,3,10,0,5,4,1,3,4
n284,7,0,1,4,3,0,0,2,3,10,7,2,3,3,4,9,7,4,4,1,3,2,3,4,0,3,4,1,3,4
n283,7,0,1,4,3,0,4,2,3,9,7,2,3,3,4,9,7,4,4,1,3,2,3,4,0,3,4,1,3,4
n286,7,7,1,4,3,7,0,2,3,6,7,2,3,3,4,9,0,4,4,1,3,2,3,4,0,3,4,1,3,4
n285,7,7,1,4,3,7,0,2,3,6,7,2,3,3,4,9,0,4,4,1,3,2,3,4,0,3,4,1,3,4
n290,7,0,1,4,3,0,2,2,3,2,4,2,3,0,4,9,5,4,4,1,3,2,3,0,5,3,4,1,3,4
n289,7,0,1,4,3,0,9,2,3,2,0,2,3,0,4,9,5,4,4,1,3,2,3,0,5,3,4,1,3,4
n292,7,0,1,4,3,6,0,2,3,2,0,2,3,0,4,9,5,4,4,1,3,2,3,0,9,3,4,1,3,4
n291,7,0,1,4,3,6,0,2,3,2,0,2,3,7,4,9,5,4,4,1,3,2,3,0,9,3,4,1,3,4
n300,7,8,1,0,3,0,0,2,8,0,0,2,3,9,4,9,3,0,4,1,3,2,3,5,3,0,4,2,3,4
n299,7,8,1,0,3,1,0,2,8,0,0,2,3,9,4,9,0,5,4,1,3,2,3,5,3,0,4,2,3,4
n302,7,8,1,7,3,0,2,2,5,0,0,2,3,9,4,9,0,0,4,1,3,2,3,5,3,0,4,2,3,4
n301,7,8,1,7,3,0,0,2,5,0,0,2,3,9,4,9,9,0,4,1,3,2,3,5,3,0,4,2,3,4
n306,7,8,1,0,3,0,8,2,1,0,0,2,3,0,4,9,8,0,4,1,3,2,3,0,3,0,4,5,3,4
n305,7,8,1,0,3,1,0,2,0,0,2,2,3,0,4,9,8,0,4,1,3,2,3,0,3,0,4,0,3,4
n308,7,8,1,4,3,0,0,2,0,4,0,2,3,0,4,9,8,10,4,1,3,2,3,9,3,0,4,0,3,4
n307,7,8,1,0,3,0,0,2,0,0,0,2,3,5,4,9,8,10,4,1,3,2,3,0,3,0,4,0,3,4
n314,7,8,1,1,3,8,5,2,5,8,1,2,3,6,4,9,0,0,4,1,3,2,3,8,10,3,4,0,3,4
n313,7,8,1,1,3,8,5,2,5,8,0,2,3,6,4,9,0,0,4,1,3,2,3,8,10,3,4,0,3,4
n316,7,8,1,0,3,8,0,2,5,8,0,2,3,6,4,9,9,0,4,1,3,2,3,8,0,3,4,10,3,4
n315,7,8,1,0,3,8,0,2,5,8,0,2,3,6,4,9,0,10,4,1,3,2,3,8,3,3,4,10,3,4
n320,7,8,1,9,3,8,5,2,5,8,0,2,3,6,4,9,0,9,4,1,3,2,3,8,3,3,4,0,3,4
n319,7,8,1,9,3,8,1,2,5,8,0,2,3,6,4,9,0,9,4,1,3,2,3,8,3,3,4,0,3,4
n322,7,8,1,9,3,8,0,2,5,8,0,2,3,6,4,9,0,0,4,1,3,2,3,8,0,3,4,0,3,4
n321,7,8,1,9,3,8,0,2,5,8,4,2,3,6,4,9,0,5,4,1,3,2,3,8,0,3,4,4,3,4
n332,7,0,0,3,3,3,7,2,1,0,0,2,4,0,10,9,0,0,4,1,3,0,4,1,10,4,6,8,3,4
n331,7,0,0,3,3,3,0,2,1,0,0,2,4,3,10,9,0,0,4,1,3,0,4,1,10,4,6,8,3,4
n334,7,0,0,3,3,3,0,2,1,4,0,2,4,0,10,9,1,2,4,1,3,2,4,1,10,4,0,8,3,4
n333,7,0,0,3,3,3,0,2,1,0,7,2,4,0,10,9,0,0,4,1,3,0,4,1,10,4,0,8,3,4
n338,7,0,2,3,3,3,7,2,1,0,0,2,4,0,10,9,0,0,4,1,3,0,4,1,10,4,6,8,3,4
n337,7,0,2,3,3,3,0,2,1,0,3,2,4,0,10,9,0,10,4,1,3,0,4,1,10,4,0,8,3,4
n340,7,0,2,3,3,3,0,2,1,0,6,2,4,0,10,9,4,0,4,1,3,2,4,1,10,4,0,8,3,4
n339,7,0,2,3,3,3,0,2,1,0,0,2,4,2,10,9,8,6,4,1,3,2,4,1,10,4,0,8,3,4
n346,7,4,1,3,3,3,0,2,1,4,0,2,4,9,10,9,7,0,4,1,3,2,4,0,7,4,2,8,3,4
n345,7,4,8,3,3,3,0,2,1,0,0,2,4,9,10,9,7,9,4,1,3,2,4,0,7,4,2,8,3,4
n348,7,0,0,3,3,3,4,2,1,0,9,2,4,9,10,9,7,0,4,1,3,2,4,0,7,4,10,8,3,4
n347,7,0,0,3,3,3,4,2,1,7,9,2,4,9,10,9,7,0,4,1,3,2,4,0,7,4,10,8,3,4
n352,7,3,0,3,3,3,2,2,1,0,7,2,4,9,10,9,8,0,4,1,3,2,4,5,7,4,6,8,3,4
n351,7,3,0,3,3,3,2,2,1,5,0,2,4,9,10,9,8,0,4,1,3,2,4,5,7,4,6,8,3,4
n354,7,3,10,3,3,3,9,2,1,3,0,2,4,9,10,9,0,0,4,1,3,2,4,5,7,4,6,8,3,4
n353,7,3,10,3,3,3,9,2,1,3,0,2,4,9,10,9,0,0,4,1,3,2,4,5,7,4,6,8,3,4
n362,7,3,0,5,3,0,0,2,1,6,5,2,6,5,9,9,0,0,4,1,3,0,5,9,0,8,4,2,3,4
n361,7,3,0,5,3,0,0,2,1,6,5,2,6,5,9,9,0,0,4,1,3,0,5,9,10,8,4,2,3,4
n364,7,0,0,5,3,0,0,2,1,6,5,2,6,5,9,9,0,3,4,1,3,6,5,9,0,0,4,2,3,4
n363,7,0,0,5,3,0,0,2,1,6,5,2,6,5,9,9,0,9,4,1,3,6,5,9,0,0,4,2,3,4
n368,7,0,0,5,3,4,3,2,1,6,0,2,0,5,9,9,0,7,4,1,3,0,5,9,9,8,4,2,3,4
n367,7,0,0,5,3,4,3,2,1,6,0,2,0,5,9,9,8,7,4,1,3,0,5,9,9,8,4,2,3,4
n370,7,0,4,5,3,4,3,2,1,6,0,2,4,5,9,9,1,7,4,1,3,0,5,9,0,8,4,2,3,4
n369,7,8,4,5,3,4,3,2,1,6,0,2,0,5,9,9,0,7,4,1,3,0,5,9,4,8,4,2,3,4
n376,7,0,9,0,3,0,0,2,1,7,0,2,8,5,9,9,10,6,4,1,3,5,5,0,8,1,0,2,3,4
n375,7,0,9,0,3,0,0,2,1,0,0,2,8,5,9,9,10,6,4,1,3,0,5,0,0,1,0,2,3,4
n378,7,10,2,2,3,5,0,2,1,0,5,2,8,5,9,9,10,6,4,1,3,6,5,0,0,2,3,2,3,4
n377,7,0,2,2,3,0,0,2,1,0,5,2,8,5,9,9,10,6,4,1,3,6,5,0,0,2,3,2,3,4
n382,7,0,0,5,3,0,5,2,1,0,4,2,8,5,9,9,10,9,4,1,3,0,5,0,0,6,0,2,3,4
n381,7,0,0,5,3,0,0,2,1,0,4,2,8,5,9,9,10,9,4,1,3,0,5,0,1,6,0,2,3,4
n384,7,0,0,5,3,0,0,2,1,6,4,2,8,5,9,9,10,7,4,1,3,0,5,0,0,6,0,2,3,4
n383,7,0,0,5,3,10,0,2,1,6,4,2,8,5,9,9,10,0,4,1,3,0,5,0,0,6,5,2,3,4
n396,10,7,7,3,8,1,8,2,0,0,4,2,0,4,9,9,10,8,4,1,3,1,0,9,8,0,7,0,3,4
n395,10,7,7,3,8,1,8,2,0,2,4,2,0,4,9,9,10,8,4,1,3,1,4,9,8,0,7,0,3,4
n398,10,7,7,3,8,1,8,2,0,0,4,2,9,4,9,9,0,8,4,1,3,1,0,9,8,8,7,0,3,4
n397,10,7,7,3,0,1,8,2,0,0,4,2,5,4,9,9,0,8,4,1,3,1,3,9,8,0,7,0,3,4
n402,10,7,7,3,0,10,8,2,10,8,4,2,10,4,9,9,2,8,4,1,3,1,10,9,8,0,7,5,3,4
n401,10,7,7,3,0,10,8,2,10,8,4,2,8,4,9,9,2,8,4,1,3,1,10,9,8,0,7,5,3,4
n404,10,7,7,3,0,4,8,2,0,8,4,2,0,4,9,9,4,8,4,1,3,1,10,9,8,0,7,5,3,4
n403,10,7,7,3,0,0,8,2,0,8,4,2,0,4,9,9,5,8,4,1,3,1,10,9,8,0,7,5,3,4
n410,10,0,7,3,5,0,8,2,3,9,3,2,5,4,9,9,1,8,4,1,3,1,0,9,10,0,5,3,3,4
n409,10,0,7,3,5,4,8,2,3,9,3,2,4,4,9,9,1,8,4,1,3,1,0,9,10,0,5,0,3,4
n412,10,0,7,3,1,0,8,2,3,9,3,2,0,4,9,9,1,8,4,1,3,1,10,9,10,0,5,0,3,4
n411,10,0,7,3,0,0,8,2,3,9,3,2,0,4,9,9,1,8,4,1,3,1,0,9,10,0,5,0,3,4
n416,10,6,7,3,0,0,8,2,0,9,3,2,7,4,9,9,1,8,4,1,3,1,5,9,0,0,5,0,3,4
n415,10,6,7,3,10,3,8,2,1,9,3,2,0,4,9,9,1,8,4,1,3,1,5,9,0,0,5,5,3,4
n418,10,6,7,3,0,0,8,2,3,9,3,2,0,4,9,9,1,8,4,1,3,1,0,9,0,0,5,2,3,4
n417,10,6,7,3,10,0,8,2,0,9,3,2,0,4,9,9,1,8,4,1,3,1,0,9,9,0,5,2,3,4
n426,10,2,7,3,5,7,8,2,0,9,0,2,0,4,4,9,0,8,4,1,3,1,6,0,6,9,0,6,3,4
n425,10,2,7,3,5,7,8,2,0,9,0,2,0,4,4,9,0,8,4,1,3,1,6,0,6,9,6,0,3,4
n428,10,2,7,3,5,7,8,2,2,0,0,2,0,4,4,9,0,8,4,1,3,1,5,0,6,9,0,0,3,4
n427,10,2,7,3,5,7,8,2,0,0,0,2,0,4,4,9,0,8,4,1,3,1,5,6,6,9,0,0,3,4
n432,10,0,7,3,5,7,8,2,0,0,0,2,7,4,4,9,4,8,4,1,3,1,4,0,6,9,2,10,3,4
n431,10,0,7,3,5,7,8,2,0,2,0,2,7,4,4,9,0,8,4,1,3,1,4,0,6,9,2,10,3,4
n434,10,0,7,3,5,7,8,2,0,0,0,2,7,4,4,9,0,8,4,1,3,1,2,0,6,9,2,10,3,4
n433,10,1,7,3,5,7,8,2,0,0,0,2,7,4,4,9,0,8,4,1,3,1,2,0,6,9,2,10,3,4
n440,10,0,7,3,5,7,8,2,0,10,5,2,6,4,4,9,0,8,4,1,3,1,0,0,6,9,7,0,3,4
n439,10,2,7,3,5,7,8,2,0,10,8,2,6,4,4,9,5,8,4,1,3,1,0,0,6,9,7,0,3,4
n442,10,0,7,3,5,7,8,2,0,0,0,2,6,4,4,9,0,8,4,1,3,1,0,1,6,9,0,0,3,4
